UCL_CODE_2021,M15_19_C_Own_chld_childr,M15_19_C_Oth_ch_chiln,M15_19_Ca_Ow_ch_ch_oth_ch_ch,M15_19_yr_C_for_Tot,M15_19_D_not_prov_ch_care,M15_19_U_ch_care_ns,M15_19_OS_vis,M15_19_yr_Tot,M20_24_C_Own_chld_childr,M20_24_C_Oth_ch_chiln,M20_24_Ca_Ow_ch_ch_oth_ch_ch,M20_24_yr_C_for_Tot,M20_24_D_not_prov_ch_care,M20_24_U_ch_care_ns,M20_24_OS_vis,M20_24_yr_Tot,M25_34_C_Own_chld_childr,M25_34_C_Oth_ch_chiln,M25_34_Ca_Ow_ch_ch_oth_ch_ch,M25_34_yr_C_for_Tot,M25_34_D_not_prov_ch_care,M25_34_U_ch_care_ns,M25_34_OS_vis,M25_34_yr_Tot,M35_44_C_Own_chld_childr,M35_44_C_Oth_ch_chiln,M35_44_Ca_Ow_ch_ch_oth_ch_ch,M35_44_yr_C_for_Tot,M35_44_D_not_prov_ch_care,M35_44_U_ch_care_ns,M35_44_OS_vis,M35_44_yr_Tot,M45_54_C_Own_chld_childr,M45_54_C_Oth_ch_chiln,M45_54_Ca_Ow_ch_ch_oth_ch_ch,M45_54_yr_C_for_Tot,M45_54_D_not_prov_ch_care,M45_54_U_ch_care_ns,M45_54_OS_vis,M45_54_yr_Tot,M55_64_C_Own_chld_childr,M55_64_C_Oth_ch_chiln,M55_64_Ca_Ow_ch_ch_oth_ch_ch,M55_64_yr_C_for_Tot,M55_64_D_not_prov_ch_care,M55_64_U_ch_care_ns,M55_64_OS_vis,M55_64_yr_Tot,M65_74_C_Own_chld_childr,M65_74_C_Oth_ch_chiln,M65_74_Ca_Ow_ch_ch_oth_ch_ch,M65_74_yr_C_for_Tot,M65_74_D_not_prov_ch_care,M65_74_U_ch_care_ns,M65_74_OS_vis,M65_74_yr_Tot,M75_84_C_Own_chld_childr,M75_84_C_Oth_ch_chiln,M75_84_Ca_Ow_ch_ch_oth_ch_ch,M75_84_yr_C_for_Tot,M75_84_D_not_prov_ch_care,M75_84_U_ch_care_ns,M75_84_OS_vis,M75_84_yr_Tot,M85ovr_C_Own_chld_childr,M85ovr_C_Oth_ch_chiln,M85ov_Ca_Ow_ch_ch_oth_ch_ch,M85ovr_C_for_Tot,M85ovr_D_not_prov_ch_care,M85ovr_U_ch_care_ns,M85ovr_OS_vis,M85ovr_Tot,MTot_C_Own_chld_childrn,MTot_C_Oth_ch_chiln,MTot_Ca_Ow_ch_ch_oth_ch_ch,MTot_C_for_Tot,MTot_D_not_prov_ch_care,MTot_U_ch_care_ns,MTot_OS_vis,MTot_Tot,F15_19_C_Own_chld_childr,F15_19_C_Oth_ch_chiln,F15_19_Ca_Ow_ch_ch_oth_ch_ch,F15_19_yr_C_for_Tot,F15_19_D_not_prov_ch_care,F15_19_U_ch_care_ns,F15_19_OS_vis,F15_19_yr_Tot,F20_24_C_Own_chld_childr,F20_24_C_Oth_ch_chiln,F20_24_Ca_Ow_ch_ch_oth_ch_ch,F20_24_yr_C_for_Tot,F20_24_D_not_prov_ch_care,F20_24_U_ch_care_ns,F20_24_OS_vis,F20_24_yr_Tot,F25_34_C_Own_chld_childr,F25_34_C_Oth_ch_chiln,F25_34_Ca_Ow_ch_ch_oth_ch_ch,F25_34_yr_C_for_Tot,F25_34_D_not_prov_ch_care,F25_34_U_ch_care_ns,F25_34_OS_vis,F25_34_yr_Tot,F35_44_C_Own_chld_childr,F35_44_C_Oth_ch_chiln,F35_44_Ca_Ow_ch_ch_oth_ch_ch,F35_44_yr_C_for_Tot,F35_44_D_not_prov_ch_care,F35_44_U_ch_care_ns,F35_44_OS_vis,F35_44_yr_Tot,F45_54_C_Own_chld_childr,F45_54_C_Oth_ch_chiln,F45_54_Ca_Ow_ch_ch_oth_ch_ch,F45_54_yr_C_for_Tot,F45_54_D_not_prov_ch_care,F45_54_U_ch_care_ns,F45_54_OS_vis,F45_54_yr_Tot,F55_64_C_Own_chld_childr,F55_64_C_Oth_ch_chiln,F55_64_Ca_Ow_ch_ch_oth_ch_ch,F55_64_yr_C_for_Tot,F55_64_D_not_prov_ch_care,F55_64_U_ch_care_ns,F55_64_OS_vis,F55_64_yr_Tot,F65_74_C_Own_chld_childr,F65_74_C_Oth_ch_chiln,F65_74_Ca_Ow_ch_ch_oth_ch_ch,F65_74_yr_C_for_Tot,F65_74_D_not_prov_ch_care,F65_74_U_ch_care_ns,F65_74_OS_vis,F65_74_yr_Tot,F75_84_C_Own_chld_childr,F75_84_C_Oth_ch_chiln,F75_84_Ca_Ow_ch_ch_oth_ch_ch,F75_84_yr_C_for_Tot,F75_84_D_not_prov_ch_care,F75_84_U_ch_care_ns,F75_84_OS_vis,F75_84_yr_Tot,F85ovr_C_Own_chld_childr,F85ovr_C_Oth_ch_chiln,F85ov_Ca_Ow_ch_ch_oth_ch_ch,F85ovr_C_for_Tot,F85ovr_D_not_prov_ch_care,F85ovr_U_ch_care_ns,F85ovr_OS_vis,F85ovr_Tot,FTot_C_Own_chld_childrn,FTot_C_Oth_ch_chiln,FTot_Ca_Ow_ch_ch_oth_ch_ch,FTot_C_for_Tot,FTot_D_not_prov_ch_care,FTot_U_ch_care_ns,FTot_OS_vis,FTot_Tot,P15_19_C_Own_chld_childr,P15_19_C_Oth_ch_chiln,P15_19_Ca_Ow_ch_ch_oth_ch_ch,P15_19_yr_C_for_Tot,P15_19_D_not_prov_ch_care,P15_19_U_ch_care_ns,P15_19_OS_vis,P15_19_yr_Tot,P20_24_C_Own_chld_childr,P20_24_C_Oth_ch_chiln,P20_24_Ca_Ow_ch_ch_oth_ch_ch,P20_24_yr_C_for_Tot,P20_24_D_not_prov_ch_care,P20_24_U_ch_care_ns,P20_24_OS_vis,P20_24_yr_Tot,P25_34_C_Own_chld_childr,P25_34_C_Oth_ch_chiln,P25_34_Ca_Ow_ch_ch_oth_ch_ch,P25_34_yr_C_for_Tot,P25_34_D_not_prov_ch_care,P25_34_U_ch_care_ns,P25_34_OS_vis,P25_34_yr_Tot,P35_44_C_Own_chld_childr,P35_44_C_Oth_ch_chiln,P35_44_Ca_Ow_ch_ch_oth_ch_ch,P35_44_yr_C_for_Tot,P35_44_D_not_prov_ch_care,P35_44_U_ch_care_ns,P35_44_OS_vis,P35_44_yr_Tot,P45_54_C_Own_chld_childr,P45_54_C_Oth_ch_chiln,P45_54_Ca_Ow_ch_ch_oth_ch_ch,P45_54_yr_C_for_Tot,P45_54_D_not_prov_ch_care,P45_54_U_ch_care_ns,P45_54_OS_vis,P45_54_yr_Tot
UCL522010,0,0,0,0,20,0,0,23,0,0,0,0,13,0,0,16,5,0,0,7,13,0,0,17,12,0,3,11,3,0,0,20,10,0,0,10,5,0,0,19,3,0,0,3,17,10,0,31,0,4,0,4,11,15,0,32,0,0,0,0,7,6,0,13,0,0,0,0,3,8,0,10,23,7,0,35,95,37,0,170,0,0,0,0,14,0,0,14,0,0,0,0,5,0,0,5,3,0,0,7,9,0,0,14,23,0,0,24,3,0,0,27,11,0,0,11,9,0,0,26,0,4,0,4,16,3,0,25,0,3,0,3,11,8,0,25,0,0,0,0,3,6,0,12,0,0,0,0,0,0,0,6,38,7,4,49,75,17,3,139,0,0,0,0,34,0,0,37,0,0,0,0,17,0,0,19,5,0,0,11,18,0,0,30,28,0,6,34,5,0,0,42,24,0,0,24,18,0,0,45
UCL522011,0,0,0,0,3,5,0,11,0,0,0,0,3,0,0,4,3,0,0,3,8,0,0,15,8,3,0,9,13,10,0,34,4,0,0,4,10,4,0,15,0,0,0,0,17,0,0,22,0,0,0,0,23,10,0,32,0,0,0,0,15,4,0,22,0,0,0,0,5,0,0,5,16,0,0,21,97,29,0,151,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,13,9,0,0,8,10,5,0,20,6,0,0,7,4,10,0,19,0,0,0,0,8,0,0,12,0,0,0,0,24,0,0,26,0,4,0,4,18,4,0,23,0,0,0,0,6,3,0,11,0,0,0,0,0,0,0,0,18,7,0,19,78,21,0,124,0,0,0,0,4,4,0,10,0,0,0,0,15,0,0,20,10,0,0,14,22,5,0,36,18,3,0,22,14,17,0,53,3,0,0,3,20,4,0,27
UCL522012,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,7,9,0,0,9,13,0,0,25,12,0,0,15,11,0,0,22,7,0,0,7,18,0,0,28,0,0,0,4,46,4,0,56,0,3,0,3,54,0,0,60,0,0,0,0,20,0,0,20,0,0,0,0,8,0,0,6,28,6,0,39,184,9,0,236,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,5,15,0,0,17,9,0,0,29,9,0,0,14,3,0,0,21,5,0,0,8,16,3,0,23,0,3,0,3,39,0,0,48,0,5,0,5,47,9,0,57,0,0,0,0,26,6,0,32,0,0,0,0,6,0,0,8,32,14,4,44,160,22,0,224,0,0,0,0,9,0,0,9,0,0,0,0,11,0,0,11,23,0,0,29,28,4,0,59,21,0,3,21,17,0,0,42,13,0,0,15,37,9,0,53
UCL522013,0,0,0,0,17,0,0,18,0,0,0,0,10,0,0,12,4,0,0,4,7,0,0,19,17,0,0,18,9,0,0,27,11,0,0,11,18,0,0,33,4,3,0,6,31,0,0,39,0,0,0,0,23,5,0,27,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,5,36,6,0,40,118,13,0,175,0,0,0,0,15,4,0,15,0,0,0,0,8,3,0,11,11,0,0,11,9,0,0,20,19,0,0,15,5,0,0,23,9,3,0,11,29,0,0,39,0,9,0,9,26,8,0,36,0,3,0,3,15,0,0,17,0,0,0,0,10,6,0,10,0,0,0,0,5,0,0,5,42,14,0,52,117,11,0,182,0,0,0,0,31,5,0,35,0,0,0,0,14,0,0,17,17,0,0,17,14,0,0,33,34,5,0,34,12,0,0,51,21,3,0,21,44,0,0,74
UCL522014,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,7,0,0,0,0,8,0,0,16,3,0,0,5,5,0,0,13,0,0,0,3,8,0,0,14,0,0,0,0,18,0,0,18,0,0,0,0,10,0,0,9,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,9,0,0,13,60,4,0,71,0,0,0,0,4,0,0,4,0,0,0,5,5,0,0,6,9,0,0,8,3,0,0,9,12,0,0,12,3,0,0,10,0,0,0,3,10,0,0,15,0,3,0,4,11,0,0,18,0,0,0,0,5,0,0,9,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,20,9,0,25,50,4,0,84,0,0,0,0,12,0,0,12,0,0,0,5,11,0,0,13,10,0,0,11,15,0,0,24,15,0,0,17,3,0,0,25,0,3,0,3,20,0,0,26
UCL522015,0,4,0,4,6,0,0,10,0,0,0,0,17,0,0,13,13,0,0,13,61,8,7,90,34,0,0,34,33,5,0,72,13,0,0,18,29,0,0,48,0,5,0,4,78,0,0,85,0,12,0,16,93,8,0,119,0,0,0,0,39,7,0,39,0,0,0,0,0,0,0,0,64,26,0,91,351,21,8,469,0,3,0,3,9,0,0,9,0,0,0,0,37,0,0,38,17,0,0,15,48,5,12,79,46,0,0,48,25,3,0,75,9,0,0,9,20,0,0,33,0,17,0,19,75,9,0,94,0,21,0,17,88,5,0,118,0,0,0,0,21,8,0,30,0,0,0,0,0,0,0,0,71,46,0,114,327,30,13,483,0,5,0,5,16,0,0,18,0,0,0,0,55,0,3,53,26,0,0,30,115,15,17,171,79,0,0,86,57,6,0,147,28,0,0,31,51,0,0,80
UCL522016,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,17,8,0,0,8,0,4,0,9,5,0,0,5,13,5,0,19,0,0,0,0,20,4,0,25,3,0,0,5,12,0,0,18,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,17,4,0,22,73,15,0,113,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,6,3,6,0,7,5,0,0,15,10,0,4,13,5,8,0,21,0,0,0,5,11,0,0,12,0,0,0,3,17,5,0,20,0,0,0,0,7,3,0,14,0,0,0,0,13,0,0,13,0,0,0,0,0,3,0,5,19,7,4,25,69,17,0,114,0,0,0,0,5,3,0,14,0,0,0,0,8,0,0,8,5,6,0,11,13,6,0,25,18,0,4,19,5,8,0,37,4,0,0,4,22,3,0,32
UCL522017,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,7,3,0,0,3,10,0,0,12,11,0,0,11,11,0,0,19,5,0,0,4,12,0,0,18,0,0,0,0,32,3,0,34,0,5,0,5,32,0,0,39,0,0,0,3,12,3,0,20,0,0,0,0,3,0,0,3,23,9,0,31,112,12,0,151,0,0,0,0,5,0,0,6,0,0,0,0,10,0,0,11,8,0,0,11,10,0,0,21,9,0,0,9,0,0,0,12,9,4,0,7,15,0,0,24,0,5,0,6,28,3,0,42,0,3,0,3,26,0,0,28,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,25,13,0,41,102,12,0,155,0,0,0,0,4,0,0,4,0,0,0,3,10,0,0,16,15,0,0,18,18,0,0,36,22,0,0,22,11,0,0,27,7,0,0,14,34,0,0,46
UCL522018,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,9,8,0,14,0,0,0,0,0,0,0,4,3,0,0,3,7,5,0,17,0,0,0,0,30,4,0,34,0,0,0,0,41,4,0,48,0,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,5,0,0,3,116,25,0,141,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,0,0,0,0,5,5,0,9,0,0,0,0,3,3,0,10,0,0,0,0,13,0,0,14,0,0,0,0,28,4,0,31,0,0,0,0,33,0,0,35,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,89,14,0,110,0,0,0,0,6,0,0,7,0,0,0,0,9,0,0,14,3,0,0,3,13,8,0,24,0,0,0,0,9,3,0,13,3,0,0,3,22,11,0,36
UCL522019,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,3,10,0,17,0,0,0,0,3,0,0,3,0,0,0,0,21,3,0,19,0,0,0,0,11,0,0,14,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,9,6,5,0,10,49,15,0,77,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,10,5,0,0,5,0,5,0,12,0,0,0,0,8,0,0,9,0,6,0,6,11,3,0,15,0,3,0,3,7,0,0,7,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,4,6,3,0,10,48,16,0,76,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,7,5,0,10,7,0,0,7,0,13,0,25,0,0,0,0,13,0,0,19
UCL522020,0,3,0,3,10,0,0,12,0,4,0,3,5,0,0,7,3,0,0,9,14,0,0,21,3,0,0,3,13,0,0,20,0,0,5,3,10,0,0,14,0,0,0,4,18,0,0,26,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,9,6,23,83,5,0,114,0,3,0,3,3,0,0,11,3,5,0,3,8,0,0,15,9,0,3,11,5,0,0,19,5,0,5,8,7,4,0,17,7,4,0,9,8,0,0,13,5,8,0,4,15,0,0,20,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,8,52,46,5,0,106,0,6,0,6,14,0,0,21,0,8,0,9,9,0,0,18,17,4,3,20,16,0,0,36,4,0,5,7,20,8,0,34,0,4,3,14,12,0,0,23
UCL522021,0,0,0,0,3,0,0,8,0,0,0,0,9,0,0,12,0,0,0,0,8,0,0,9,14,0,0,14,7,5,0,23,7,0,0,9,13,3,0,26,0,0,0,0,21,0,0,19,0,4,0,4,34,0,0,33,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,22,10,0,29,108,8,0,148,0,0,0,0,0,3,0,9,0,0,0,0,6,0,0,8,3,0,0,6,3,0,0,9,15,0,4,19,12,0,0,32,0,0,0,6,11,0,0,14,0,0,0,0,10,0,0,13,0,12,0,12,21,0,0,34,0,0,0,0,9,0,0,12,0,0,0,0,3,0,0,4,23,20,4,44,85,4,0,133,0,0,0,0,8,0,0,11,0,0,0,4,16,0,0,17,3,0,0,8,14,0,0,18,29,0,4,32,14,5,0,52,10,0,0,14,29,3,0,42
UCL522022,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,13,4,0,0,4,3,0,0,14,0,3,0,3,7,3,0,18,0,0,0,0,20,7,0,25,0,0,0,3,10,0,0,18,0,0,0,0,11,5,0,14,0,0,0,0,0,0,0,0,18,5,0,23,61,17,0,99,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,6,8,0,0,5,9,0,0,12,4,0,5,7,0,3,0,6,3,4,0,6,9,5,0,24,0,0,0,0,18,0,0,21,0,0,0,0,16,8,0,20,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,15,6,5,23,62,19,0,102,0,0,0,0,0,4,0,7,0,0,0,0,7,0,0,10,11,0,0,15,10,0,0,26,7,0,5,10,4,5,0,24,4,3,0,11,14,11,0,43
UCL522023,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,7,3,0,5,8,0,0,18,8,0,0,8,3,4,0,14,4,0,0,4,20,3,0,22,0,3,0,7,22,5,0,35,0,0,0,0,24,4,0,26,0,0,0,0,11,0,0,11,0,0,0,0,9,0,0,9,21,7,0,27,97,12,0,140,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,4,6,0,0,7,9,0,0,19,11,0,0,14,0,0,0,13,9,0,0,7,15,0,0,26,0,3,0,3,22,5,0,26,0,0,0,0,21,4,0,23,0,0,0,0,8,0,0,8,0,0,0,0,5,0,0,5,24,9,0,36,88,11,0,134,0,0,0,0,15,0,0,15,0,0,0,0,3,0,0,9,17,4,0,16,17,0,0,33,24,0,0,19,6,4,0,36,8,0,0,13,35,3,0,46
UCL522024,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,3,4,0,0,4,0,0,0,4,0,0,0,0,7,0,0,8,5,0,0,7,18,0,0,19,0,8,0,8,29,0,0,31,0,0,0,0,24,0,0,22,0,0,0,0,0,0,0,4,6,8,0,18,84,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,5,8,0,0,5,0,0,0,6,5,0,0,6,9,0,0,11,0,7,0,7,27,0,0,31,0,6,0,6,25,0,0,30,0,3,0,3,11,0,0,15,0,0,0,0,0,4,0,4,16,12,0,24,80,6,0,110,0,0,0,0,8,0,0,6,0,0,0,0,3,0,0,3,4,0,0,3,5,0,0,10,11,3,0,6,3,0,0,12,8,0,0,3,11,0,0,23
UCL522025,0,0,0,0,7,3,0,12,0,0,0,0,9,0,0,13,6,0,0,6,8,0,0,16,10,0,0,10,5,4,0,22,10,0,0,10,12,7,0,23,0,3,0,4,27,3,0,37,0,0,0,4,41,7,0,51,0,0,0,0,18,3,0,24,0,0,0,0,5,3,0,9,21,7,0,27,146,37,0,207,0,0,0,0,4,0,0,7,0,0,0,0,8,0,0,9,8,0,0,6,6,3,0,15,12,0,0,14,9,3,0,30,4,0,0,5,13,0,0,17,0,3,0,3,33,5,0,47,0,6,0,6,30,6,0,41,0,0,0,0,12,4,0,18,0,0,0,0,10,0,0,13,24,13,3,42,116,29,0,190,0,0,0,0,13,3,0,16,0,0,0,0,18,4,0,25,14,0,0,13,11,3,0,30,23,0,0,25,17,3,0,47,7,0,0,14,24,9,0,42
UCL522026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,10,4,5,0,4,28,0,0,34,0,6,0,6,42,0,0,47,0,0,0,0,31,0,0,32,0,0,0,0,3,0,0,3,9,3,0,14,114,8,0,138,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,3,0,4,4,0,0,0,7,3,0,0,3,5,0,0,9,4,0,0,5,6,0,0,15,0,0,0,0,26,0,0,32,0,3,0,3,38,3,0,38,0,0,0,0,21,0,0,24,0,0,0,0,8,0,0,7,12,8,4,24,109,5,0,140,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,9,0,4,7,6,0,0,14,7,0,0,7,3,0,0,12,4,0,0,5,20,0,0,20
UCL522027,0,0,0,0,4,0,0,9,0,0,0,0,3,0,0,3,4,0,3,11,8,0,0,16,12,0,0,12,9,10,0,28,3,0,0,8,21,3,0,25,0,5,0,3,29,0,0,37,0,0,0,0,23,0,0,28,0,0,0,0,17,0,0,15,0,0,0,0,5,0,0,5,27,8,0,36,122,15,0,166,0,3,0,3,3,4,0,10,0,0,0,5,6,0,0,13,5,0,0,5,0,0,0,12,10,0,0,16,3,3,0,18,3,0,0,7,5,0,0,19,0,6,0,6,22,0,0,33,0,0,0,0,24,4,0,27,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0,0,27,11,0,40,88,10,0,142,0,3,0,3,13,4,0,12,0,0,0,5,14,0,0,19,9,0,3,14,9,0,0,30,23,0,0,28,14,6,0,48,11,0,0,12,28,5,0,36
UCL522028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,16,0,0,0,0,7,0,0,10,0,0,0,0,4,0,0,4,0,0,0,0,11,0,0,12,0,4,0,4,14,3,0,23,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,3,5,0,8,60,11,0,77,0,0,0,0,5,0,0,4,0,0,0,0,3,0,3,7,7,0,0,7,11,0,3,21,0,0,0,0,8,0,0,11,0,0,0,0,4,0,0,4,0,4,0,4,9,3,0,11,0,0,0,0,11,0,0,15,0,0,0,0,9,5,0,7,0,0,0,0,3,0,0,3,9,5,0,14,65,10,10,95,0,0,0,0,5,0,0,4,3,0,0,3,8,0,3,18,7,0,0,7,22,0,3,40,6,0,0,6,13,0,0,21,0,0,0,0,11,0,0,11
UCL522029,0,0,0,0,15,0,0,15,0,0,0,0,6,0,0,6,8,5,0,12,8,4,0,23,14,0,0,15,8,0,0,25,7,0,0,7,12,0,0,18,0,0,0,0,13,0,0,15,0,6,0,6,19,0,0,23,0,0,0,0,13,4,0,10,0,0,0,0,0,0,0,0,32,9,3,40,91,5,0,138,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,5,19,0,0,19,5,0,0,23,21,3,0,22,4,0,0,27,11,4,0,10,9,3,0,25,0,0,0,5,12,0,0,21,0,10,0,10,12,0,0,20,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,48,16,3,69,74,5,0,152,0,0,0,0,26,0,0,25,0,0,0,0,8,0,0,5,27,0,3,37,12,3,0,49,30,3,0,40,16,0,0,54,16,4,0,17,24,3,0,44
UCL522030,0,0,0,0,4,3,0,0,0,0,0,0,5,0,0,5,5,0,0,6,4,3,6,21,16,0,0,13,11,4,0,25,9,0,0,9,14,3,0,18,0,0,0,6,27,3,0,31,0,0,0,0,6,0,0,8,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,24,3,0,26,68,18,7,125,0,0,0,0,0,3,0,5,0,0,0,0,5,0,0,10,13,0,0,14,9,3,0,27,9,0,0,9,3,4,0,14,0,7,0,7,13,5,0,14,0,3,0,4,8,0,0,13,0,0,0,0,14,0,0,14,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,24,7,3,32,41,16,0,99,0,0,0,0,0,7,0,5,0,0,0,0,7,0,0,17,22,0,3,20,15,6,6,46,20,0,0,26,12,6,0,37,9,7,0,10,17,5,0,37
UCL522031,0,6,0,7,7,0,0,14,0,5,0,5,8,0,0,8,5,6,4,12,9,0,0,20,0,6,8,11,5,0,0,16,0,3,0,3,8,0,0,17,0,0,0,4,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,13,46,31,5,3,89,0,12,0,12,4,0,0,19,0,0,0,3,0,0,0,5,6,7,11,22,5,6,0,37,6,4,9,14,5,0,0,18,0,7,0,7,4,0,0,11,0,5,0,5,7,0,0,9,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,19,69,35,4,0,109,6,21,0,18,9,0,0,31,0,5,0,6,8,0,5,16,10,12,17,42,13,6,0,55,8,5,13,28,9,0,0,43,0,15,0,16,13,0,0,30
UCL522032,0,9,0,9,7,3,0,19,6,8,0,9,7,3,0,20,3,12,0,12,7,0,0,22,7,10,0,13,11,0,0,25,0,4,0,10,6,3,0,17,0,9,0,9,9,5,0,20,0,0,0,0,5,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,0,59,56,15,0,135,0,17,0,17,3,0,0,19,4,12,0,20,9,0,0,21,12,12,0,15,7,0,0,25,6,7,0,16,9,0,0,28,0,15,0,16,10,7,0,33,0,9,0,9,14,7,0,28,0,3,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,73,3,101,41,17,0,160,0,20,0,20,12,3,0,34,11,17,0,26,13,0,0,42,12,20,0,35,11,0,0,43,13,20,0,30,17,0,0,52,0,22,0,25,20,5,0,50
UCL522033,0,0,0,0,12,0,0,10,0,0,0,0,3,0,0,3,8,0,0,5,13,4,0,21,9,0,0,9,5,4,0,11,5,0,0,5,18,3,0,25,3,0,0,3,31,4,0,37,0,0,0,0,42,4,0,48,0,0,0,0,27,6,0,26,0,0,0,0,0,0,0,5,16,0,0,23,147,18,0,188,0,0,0,0,4,0,0,7,4,0,0,4,6,0,0,8,3,0,0,3,0,4,0,9,5,0,0,5,0,0,0,11,3,5,0,8,25,0,0,28,0,0,0,0,25,6,0,32,0,0,0,0,39,3,0,50,0,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,24,4,0,30,125,18,0,170,0,0,0,0,15,5,0,19,4,0,0,4,7,0,0,10,13,0,0,16,13,4,0,30,11,0,0,11,4,5,0,26,6,5,0,11,39,3,0,59
UCL522034,0,0,0,0,9,0,0,6,3,0,0,3,7,0,0,6,5,0,0,9,15,0,0,23,0,0,0,0,11,0,0,17,0,0,0,0,3,0,0,5,0,0,0,0,12,0,0,14,0,3,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,13,63,0,0,81,3,3,0,4,7,0,0,12,0,0,0,0,3,0,0,4,8,0,0,9,8,0,0,13,6,3,0,8,9,0,0,19,0,3,0,3,9,0,0,13,0,4,0,4,8,0,0,13,0,6,0,6,5,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,16,0,32,48,0,0,79,3,3,0,4,13,0,0,22,0,0,0,0,10,0,0,12,14,0,0,18,17,0,0,40,3,3,0,8,24,0,0,33,0,3,0,3,10,0,0,19
UCL522035,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,12,4,0,0,4,4,0,0,7,3,0,0,3,15,0,0,19,0,0,0,0,25,0,0,29,0,0,0,0,14,0,0,20,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,10,0,0,15,79,10,0,96,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,6,3,0,0,9,5,0,0,13,5,0,0,0,4,0,0,8,6,0,0,5,15,0,0,21,0,9,0,9,9,0,0,16,0,0,0,0,15,0,0,15,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,7,15,10,0,24,64,9,0,95,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,3,9,0,0,6,10,0,0,21,9,0,0,10,8,3,0,18,8,0,0,9,28,0,0,41
