SAL_CODE_2021,One_f_h_N_pe_UR_One_ATSIF,One_f_h_N_pe_UR_Two_ATSIF,One_f_h_N_pe_UR_Three_ATSIF,One_f_h_N_pe_UR_Four_ATSIF,One_f_h_N_pe_UR_Five_ATSIF,One_f_h_N_pe_UR_Six_m_ATSIF,One_f_h_Tot_ATSIF,Two_f_h_N_pe_UR_One_ATSIF,Two_f_h_N_pe_UR_Two_ATSIF,Two_f_h_N_pe_UR_Three_ATSIF,Two_f_h_N_pe_UR_Four_ATSIF,Two_f_h_N_pe_UR_Five_ATSIF,Two_f_h_N_pe_UR_Six_m_ATSIF,Two_f_h_Tot_ATSIF,Thr_m_f_h_N_pe_UR_One_ATSIF,Thr_m_f_h_N_pe_UR_Two_ATSIF,Thr_m_f_h_N_pe_UR_Three_ATSIF,Thr_m_f_h_N_pe_UR_Four_ATSIF,Thr_m_f_h_N_pe_UR_Five_ATSIF,Thr_m_f_h_N_pe_UR_Six_m_ATSIF,Thr_m_f_h_Tot_ATSIF,Tot_N_pe_UR_One_ATSIF,Tot_N_pe_UR_Two_ATSIF,Tot_N_pe_UR_Three_ATSIF,Tot_N_pe_UR_Four_ATSIF,Tot_N_pe_UR_Five_ATSIF,Tot_N_pe_UR_Six_m_ATSIF,Tot_Tot_ATSIF,One_f_h_N_pe_UR_One_Oth_f,One_f_h_N_pe_UR_Two_Oth_f,One_f_h_N_pe_UR_Three_Oth_f,One_f_h_N_pe_UR_Four_Oth_f,One_f_h_N_pe_UR_Five_Oth_f,One_f_h_N_pe_UR_Six_m_Oth_f,One_f_h_Tot_Oth_f,Two_f_h_N_pe_UR_One_Oth_f,Two_f_h_N_pe_UR_Two_Oth_f,Two_f_h_N_pe_UR_Three_Oth_f,Two_f_h_N_pe_UR_Four_Oth_f,Two_f_h_N_pe_UR_Five_Oth_f,Two_f_h_N_pe_UR_Six_m_Oth_f,Two_f_h_Tot_Oth_f,Thr_m_f_h_N_pe_UR_One_Oth_f,Thr_m_f_h_N_pe_UR_Two_Oth_f,Thr_m_f_h_N_pe_UR_Three_Oth_f,Thr_m_f_h_N_pe_UR_Four_Oth_f,Thr_m_f_h_N_pe_UR_Five_Oth_f,Thr_m_f_h_N_pe_UR_Six_m_Oth_f,Thr_m_f_h_Tot_Oth_f,Tot_N_pe_UR_One_Oth_f,Tot_N_pe_UR_Two_Oth_f,Tot_N_pe_UR_Three_Oth_f,Tot_N_pe_UR_Four_Oth_f,Tot_N_pe_UR_Five_Oth_f,Tot_N_pe_UR_Six_m_Oth_f,Tot_Tot_Oth_f
SAL50559,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,19,3,6,4,0,30,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,19,3,6,4,0,30
SAL50560,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,0,0,0,9,..,..,..,5,0,3,4,..,..,..,..,..,0,0,..,6,0,4,0,3,8
SAL50561,..,5,0,0,0,3,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,5,5,..,190,58,53,33,17,343,..,..,..,3,9,14,35,..,..,..,..,..,3,3,..,190,58,59,35,35,382
SAL50562,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,46,31,36,12,0,122,..,..,..,4,0,0,9,..,..,..,..,..,0,0,..,46,31,36,9,0,130
SAL50563,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3
SAL50564,..,7,0,5,0,4,20,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,7,0,5,0,3,22,..,60,16,25,10,7,113,..,..,..,0,0,0,5,..,..,..,..,..,0,0,..,60,16,30,10,8,117
SAL50565,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,9
SAL50566,..,18,21,9,10,5,57,..,..,..,0,0,0,5,..,..,..,..,..,0,0,..,18,21,9,8,8,58,..,519,336,326,159,56,1406,..,..,..,13,20,31,64,..,..,..,..,..,0,0,..,519,336,345,184,93,1470
SAL50567,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,61,3,14,0,0,78,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,61,3,14,0,0,78
SAL50568,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,5,0,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,5,0,0,0,9
SAL50569,..,7,0,0,4,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,7,0,0,4,0,7,..,72,13,17,8,0,109,..,..,..,3,0,0,3,..,..,..,..,..,0,0,..,72,13,18,8,0,113
SAL50570,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3
SAL50571,..,4,3,0,3,0,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,3,0,3,0,10,..,506,184,199,71,25,985,..,..,..,3,8,10,25,..,..,..,..,..,0,0,..,506,184,205,85,34,1005
SAL50572,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,7
SAL50573,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50574,..,89,67,46,20,23,249,..,..,..,9,4,13,25,..,..,..,..,..,6,6,..,89,67,53,27,40,272,..,1992,1048,943,447,230,4660,..,..,..,82,58,141,286,..,..,..,..,..,10,10,..,1992,1048,1030,503,389,4958
SAL50575,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,27,10,17,3,0,59,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,27,10,17,3,0,59
SAL50576,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3
SAL50577,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,3,..,16,3,6,0,4,36,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,16,3,6,0,4,36
SAL50578,..,0,4,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,4,0,0,0,4,..,23,7,9,0,0,36,..,..,..,4,0,0,4,..,..,..,..,..,0,0,..,23,7,10,0,0,41
SAL50579,..,0,0,0,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,7,..,74,7,3,0,0,89,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,74,7,3,0,0,89
SAL50580,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,0,6,3,0,19,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,0,6,3,0,19
SAL50581,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,4,0,0,0,13,..,..,..,0,4,3,3,..,..,..,..,..,0,0,..,4,4,0,5,3,13
SAL50582,..,0,0,0,0,0,3,..,..,..,5,0,0,5,..,..,..,..,..,0,0,..,0,0,4,0,0,6,..,54,11,8,8,3,88,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,54,11,8,8,3,88
SAL50583,..,54,33,22,24,22,161,..,..,..,6,7,8,24,..,..,..,..,..,0,0,..,54,33,26,32,31,184,..,1310,512,358,133,62,2371,..,..,..,28,26,43,101,..,..,..,..,..,11,11,..,1310,512,388,152,117,2482
SAL50584,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,3,4,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,3,4,0,12
SAL50585,..,10,0,11,3,5,34,..,..,..,3,0,0,3,..,..,..,..,..,0,0,..,10,0,11,3,5,36,..,342,153,118,46,15,673,..,..,..,9,16,13,35,..,..,..,..,..,0,0,..,342,153,123,56,28,704
SAL50586,..,0,0,0,0,0,4,..,..,..,0,3,0,3,..,..,..,..,..,0,0,..,0,0,0,3,0,6,..,48,15,12,6,0,84,..,..,..,0,0,6,12,..,..,..,..,..,0,0,..,48,15,14,6,5,94
SAL50587,..,17,16,6,3,6,42,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,17,16,6,3,6,44,..,1195,609,634,231,46,2724,..,..,..,23,22,21,63,..,..,..,..,..,0,0,..,1195,609,660,255,67,2788
SAL50588,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,3,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,3,0,3
SAL50589,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,10,0,0,0,0,14,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,10,0,0,0,0,14
SAL50590,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50591,..,9,10,9,3,0,31,..,..,..,0,0,5,5,..,..,..,..,..,3,3,..,9,10,9,3,6,33,..,0,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,5
SAL50592,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50593,..,0,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,5,..,24,0,3,4,0,35,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,24,0,3,4,0,35
SAL50594,..,3,3,5,0,0,9,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,3,5,0,0,9,..,221,108,100,31,4,451,..,..,..,8,0,0,3,..,..,..,..,..,0,0,..,221,108,104,31,4,456
SAL50595,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,0
SAL50596,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,0,0,3,0,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,3,0,11
SAL50597,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,3,5,4,0,14,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,5,4,0,14
SAL50598,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,12,0,5,0,0,24,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,0,5,0,0,24
SAL50599,..,0,0,3,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,3,0,0,6,..,527,274,452,130,18,1393,..,..,..,18,20,14,40,..,..,..,..,..,4,4,..,527,274,472,142,35,1440
SAL50600,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,0,4,0,0,11,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,0,4,0,0,11
SAL50601,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,7,3,0,0,13,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,7,3,0,0,13
SAL50602,..,61,58,40,20,29,197,..,..,..,6,5,50,60,..,..,..,..,..,23,23,..,61,58,44,19,100,282,..,33,12,5,0,0,47,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,33,12,5,0,0,47
SAL50603,..,38,31,31,13,11,128,..,..,..,0,0,7,6,..,..,..,..,..,0,0,..,38,31,31,16,17,135,..,1985,754,763,297,90,3885,..,..,..,36,39,46,124,..,..,..,..,..,3,3,..,1985,754,797,334,142,4008
SAL50604,..,4,0,0,0,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,0,0,0,0,8,..,37,14,12,4,0,65,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,37,14,12,4,3,67
SAL50605,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,12,0,0,0,0,13,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,0,0,0,0,13
SAL50606,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50607,..,11,7,5,0,4,21,..,..,..,0,0,4,4,..,..,..,..,..,0,0,..,11,7,5,0,6,23,..,680,334,315,100,34,1467,..,..,..,25,9,13,42,..,..,..,..,..,12,12,..,680,334,341,110,58,1522
SAL50608,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50609,..,39,25,16,6,14,98,..,..,..,3,4,0,7,..,..,..,..,..,0,0,..,39,25,21,12,14,106,..,1429,671,473,120,38,2733,..,..,..,34,21,34,87,..,..,..,..,..,10,10,..,1429,671,511,140,77,2832
SAL50610,..,5,10,16,3,3,34,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,10,16,3,3,34,..,636,477,549,171,32,1866,..,..,..,22,11,45,75,..,..,..,..,..,10,10,..,636,477,569,190,86,1949
SAL50611,..,17,8,13,3,5,45,..,..,..,4,4,0,3,..,..,..,..,..,0,0,..,17,8,11,6,4,49,..,231,128,153,59,13,589,..,..,..,9,4,8,18,..,..,..,..,..,0,0,..,231,128,165,64,16,606
SAL50612,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,7,10,3,0,0,25,..,..,..,4,0,0,4,..,..,..,..,..,0,0,..,7,10,5,0,0,25
SAL50613,..,7,11,9,5,3,45,..,..,..,0,0,6,7,..,..,..,..,..,0,0,..,7,11,15,5,6,52,..,767,738,1058,356,73,3000,..,..,..,37,52,107,195,..,..,..,..,..,12,12,..,767,738,1096,409,186,3206
SAL50614,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,9,0,7,3,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,9,0,7,3,0,10
SAL50615,..,10,13,15,0,4,40,..,..,..,0,4,6,9,..,..,..,..,..,0,0,..,10,13,15,7,6,48,..,425,162,141,88,29,841,..,..,..,19,14,9,48,..,..,..,..,..,0,0,..,425,162,163,98,40,890
SAL50616,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,4,0,3,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,4,0,3,0,8
SAL50617,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50618,..,0,0,5,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,5,0,0,3,..,81,25,25,4,0,137,..,..,..,0,0,0,6,..,..,..,..,..,0,0,..,81,25,25,4,6,133
SAL50619,..,6,8,4,7,0,23,..,..,..,0,0,0,3,..,..,..,..,..,0,0,..,6,8,4,7,0,25,..,188,167,150,73,33,607,..,..,..,0,11,11,26,..,..,..,..,..,7,7,..,188,167,154,79,51,637
SAL50620,..,6,0,0,0,0,13,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,6,0,0,0,0,13,..,121,53,29,15,5,227,..,..,..,0,9,4,14,..,..,..,..,..,0,0,..,121,53,29,22,14,245
SAL50621,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,18,3,4,0,0,23,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,18,3,4,0,3,24
SAL50622,..,11,11,9,6,0,40,..,..,..,0,0,0,0,..,..,..,..,..,7,7,..,11,11,9,6,8,48,..,843,417,425,116,34,1839,..,..,..,24,19,19,53,..,..,..,..,..,4,4,..,843,417,448,136,53,1895
SAL50623,..,3,8,4,0,5,26,..,..,..,0,0,3,8,..,..,..,..,..,0,0,..,3,8,4,5,9,29,..,498,219,256,97,22,1088,..,..,..,18,20,22,61,..,..,..,..,..,11,11,..,498,219,269,115,53,1157
SAL50624,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,4,0,0,5
SAL50625,..,8,4,4,6,4,23,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,4,4,6,7,22,..,237,153,147,66,27,628,..,..,..,11,18,17,36,..,..,..,..,..,0,0,..,237,153,161,80,44,665
SAL50626,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,20,11,8,3,0,39,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,20,11,8,3,4,38
SAL50627,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50628,..,0,3,0,0,0,10,..,..,..,0,0,3,3,..,..,..,..,..,0,0,..,0,3,0,0,5,13,..,193,81,71,31,13,390,..,..,..,9,12,30,55,..,..,..,..,..,0,0,..,193,81,84,46,43,441
SAL50629,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3,..,64,30,30,7,5,130,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,64,30,30,13,5,134
SAL50630,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,16,7,9,4,0,32,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,16,7,9,4,0,32
SAL50631,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,11,7,6,0,6,32,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,11,7,6,0,6,32
SAL50632,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50633,..,44,32,38,15,11,140,..,..,..,0,5,8,16,..,..,..,..,..,0,0,..,44,32,40,18,23,161,..,1410,716,612,263,81,3090,..,..,..,44,34,46,132,..,..,..,..,..,6,6,..,1410,716,656,296,134,3221
SAL50634,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,39,12,11,7,3,68,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,39,12,11,7,3,68
SAL50635,..,3,0,0,0,0,6,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,0,0,0,6,..,364,85,63,14,0,529,..,..,..,0,6,0,5,..,..,..,..,..,0,0,..,364,85,63,18,4,531
SAL50636,..,11,12,10,3,8,43,..,..,..,4,0,0,3,..,..,..,..,..,0,0,..,11,12,8,8,8,44,..,383,250,255,110,43,1045,..,..,..,21,25,27,65,..,..,..,..,..,3,3,..,383,250,276,128,73,1114
SAL50637,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,16,8,0,0,5,27,..,..,..,0,0,0,4,..,..,..,..,..,0,0,..,16,8,3,0,6,34
SAL50638,..,12,12,9,5,0,30,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,12,9,5,0,30,..,1401,617,844,272,58,3184,..,..,..,44,46,28,111,..,..,..,..,..,5,5,..,1401,617,883,312,92,3304
SAL50639,..,8,9,6,3,0,20,..,..,..,0,3,0,3,..,..,..,..,..,0,0,..,8,9,6,5,0,27,..,222,114,76,37,12,460,..,..,..,13,0,5,22,..,..,..,..,..,4,4,..,222,114,84,38,20,480
SAL50640,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,3,0,5,3,0,15,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,3,0,5,3,0,16
SAL50641,..,12,9,11,5,3,42,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,12,9,11,5,3,42,..,472,242,233,59,14,1025,..,..,..,5,4,6,13,..,..,..,..,..,0,0,..,472,242,243,62,19,1038
SAL50642,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,10,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,5,0,0,0,0,10
SAL50643,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,13,0,0,0,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,13,0,0,0,0,12
SAL50644,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,14,3,5,0,0,17,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,14,3,5,0,0,17
SAL50645,..,11,7,8,0,0,30,..,..,..,4,0,5,3,..,..,..,..,..,0,0,..,11,7,6,0,5,29,..,657,450,512,186,51,1848,..,..,..,31,28,39,96,..,..,..,..,..,5,5,..,657,450,545,212,96,1949
SAL50646,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,25,3,5,5,0,40,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,25,3,5,5,0,40
SAL50647,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,8,0,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,0,0,0,0,8
SAL50648,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50649,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50650,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,8,0,3,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,8,0,3,0,0,8
SAL50651,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50652,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,6,0,6,0,0,12,..,..,..,0,0,6,6,..,..,..,..,..,0,0,..,6,0,6,0,6,9
SAL50653,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4,..,29,22,17,8,3,75,..,..,..,7,3,6,11,..,..,..,..,..,0,0,..,29,22,23,9,8,90
SAL50654,..,11,4,4,0,0,23,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,11,4,4,0,0,23,..,161,41,39,20,4,261,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,161,41,39,20,4,261
SAL50655,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4,..,29,4,0,4,0,44,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,29,4,0,4,0,44
SAL50656,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50657,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,4,..,90,40,49,12,6,190,..,..,..,5,8,5,13,..,..,..,..,..,0,0,..,90,40,51,14,7,205
SAL50658,..,0,3,0,0,0,7,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,0,0,0,7,..,24,4,5,0,0,32,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,24,4,5,0,0,32
SAL50659,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,6,3,6,0,5,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,6,3,6,0,5
SAL50660,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,4,3,0,0,0,8,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,4,3,0,0,0,8
SAL50661,..,31,25,26,3,13,95,..,..,..,0,4,8,11,..,..,..,..,..,0,0,..,31,25,26,10,20,109,..,799,534,562,215,110,2222,..,..,..,33,44,62,141,..,..,..,..,..,9,9,..,799,534,595,263,183,2373
SAL50662,..,0,0,0,0,0,3,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,3,..,45,9,15,5,0,82,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,45,9,15,5,0,82
SAL50663,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
SAL50664,..,0,3,6,5,0,12,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,3,6,5,0,15,..,630,343,446,160,35,1609,..,..,..,21,23,50,94,..,..,..,..,..,3,3,..,630,343,462,181,87,1704
SAL50665,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,..,..,..,..,0,0,..,0,0,0,0,0,0
