SAL_CODE_2021,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF
SAL51579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,0,0,0,9,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51580,29,22,53,2898,2802,5697,207,143,352,3136,2964,6102,0,3,4,120,97,216,5,0,4,119,103,223,0,0,0,115,125,244,6,0,7,125,135,255,0,7,8,221,311,534,12,22,37,238,341,581,11,11,22,1496,1392,2880,126,65,190,1630,1469,3099,9,7,18,558,512,1073,42,32,70,610,549,1158,0,0,4,387,365,746,19,14,37,409,376,786,26,20,47,2720,2663,5379,150,118,268,2897,2792,5695,0,0,0,10,13,23,0,0,0,11,13,27,0,0,0,11,4,15,9,0,11,18,5,22,0,0,0,7,4,14,0,0,0,6,4,14,0,0,0,15,6,23,7,0,7,22,6,30,0,0,0,9,0,9,6,0,6,12,0,12,3,4,9,161,167,328,24,16,39,198,187,388,0,0,0,6,4,3,0,0,0,0,4,3,0,3,3,0,3,5,0,0,0,0,6,11,0,0,0,0,0,0,0,0
SAL51581,0,0,0,54,44,97,0,0,0,54,48,100,0,0,0,5,3,7,0,0,0,5,3,7,0,0,0,3,5,16,0,0,0,3,5,16,0,0,0,3,6,8,0,0,0,3,6,8,0,0,0,8,5,15,0,0,0,12,10,16,0,0,0,13,12,20,0,0,0,13,14,25,0,0,0,17,14,32,0,0,0,17,14,32,0,0,0,50,44,91,0,0,0,50,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51582,3,10,14,205,210,415,13,9,20,221,225,448,0,0,0,10,14,22,0,0,0,10,14,22,5,0,4,52,36,82,0,0,3,55,39,90,0,3,4,14,30,43,0,0,0,16,34,56,0,0,0,45,58,101,4,0,5,49,57,108,0,0,0,55,56,112,5,0,9,61,56,118,0,0,0,31,28,52,0,0,0,31,28,55,3,7,12,189,196,385,4,3,11,197,206,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51583,0,0,0,27,23,52,6,0,11,33,26,59,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,9,4,7,0,0,0,12,4,15,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,5,6,7,0,0,3,5,9,12,0,0,0,7,9,11,0,0,0,4,9,14,0,0,0,13,5,19,0,0,0,13,5,19,0,0,0,25,22,44,6,0,11,31,21,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51584,0,0,0,33,26,60,0,4,4,39,32,71,0,0,0,3,4,3,0,0,0,3,4,5,0,0,0,4,3,6,0,0,0,4,3,3,0,0,0,4,0,5,0,0,0,4,0,5,0,0,0,10,6,20,0,0,3,12,11,22,0,0,0,11,14,22,0,0,0,11,16,25,0,0,0,5,0,3,6,0,6,7,0,7,0,0,0,32,25,60,0,4,6,36,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51585,4,131,133,265,363,621,18,8,26,284,501,786,0,0,0,14,9,21,0,0,0,20,9,24,0,0,0,28,20,50,0,0,0,32,23,52,0,18,18,26,28,54,0,0,0,26,45,67,0,105,105,34,119,153,0,4,9,36,229,259,0,16,17,87,108,201,10,8,15,93,126,225,0,0,0,78,67,148,5,4,12,78,73,155,4,131,133,251,353,605,7,14,21,267,490,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,0,0,0,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51586,9,5,12,226,204,427,30,23,56,265,234,497,0,0,0,14,6,23,0,0,0,14,11,21,0,0,0,22,14,39,8,4,11,31,13,46,0,3,3,11,7,26,5,0,3,17,15,34,0,0,0,40,40,77,10,8,18,44,46,93,5,0,5,76,89,167,11,8,20,87,99,185,0,0,0,66,48,105,3,8,10,70,54,122,9,5,12,218,195,412,24,23,53,249,230,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,20,7,0,7,15,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51587,3,0,3,37,44,76,7,6,11,45,48,93,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,3,8,6,0,3,8,5,10,14,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,8,8,13,0,0,0,8,8,13,0,0,0,9,14,17,0,0,3,9,13,24,0,0,0,14,11,24,3,0,3,17,11,26,0,0,0,32,38,71,7,6,11,38,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51588,55,79,140,3187,3265,6459,235,213,448,3484,3559,7042,10,7,17,275,268,546,8,9,15,297,286,581,8,19,22,337,313,647,22,24,49,365,352,720,7,14,26,323,342,667,27,15,41,363,382,744,14,31,47,1280,1296,2572,95,72,165,1388,1398,2787,11,7,22,615,614,1233,51,54,106,681,681,1359,3,0,5,352,437,791,32,34,62,389,468,856,47,80,126,3078,3181,6262,193,181,376,3318,3441,6759,0,0,0,5,10,14,0,0,0,5,10,14,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,56,47,105,6,5,8,60,57,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51589,0,0,4,59,55,116,8,5,14,61,65,129,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,5,0,8,0,0,0,5,0,8,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,7,8,12,0,4,3,10,11,16,0,0,4,18,18,42,0,0,0,22,19,39,0,0,0,25,25,46,0,3,7,26,22,54,0,0,4,55,47,102,3,6,6,59,58,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,81,10,96,53,7,60,140,20,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51590,0,0,0,10,9,22,5,8,7,18,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,9,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,5,0,5,0,0,0,3,4,9,0,0,0,3,5,11,0,0,0,6,5,9,0,0,0,4,0,4,0,0,3,3,3,5,0,0,0,15,9,23,5,8,7,13,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51591,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,0,0,0,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51592,15,26,42,437,474,915,30,16,49,480,518,1005,5,7,9,60,73,130,8,0,8,72,76,149,3,0,3,71,60,132,3,5,7,83,63,147,0,7,5,42,62,104,4,0,8,47,70,117,0,17,14,178,184,359,19,9,24,191,210,399,0,4,4,69,74,145,5,4,7,75,86,157,0,0,0,18,20,36,0,0,0,21,20,39,15,23,37,418,464,876,23,17,40,461,498,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,10,0,0,0,10,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51593,18,30,49,1498,1667,3161,89,64,146,1603,1757,3358,0,4,3,106,104,210,5,0,5,116,109,219,6,9,12,156,187,341,4,9,14,165,198,367,0,5,6,151,176,324,3,5,13,154,188,341,5,8,9,396,451,850,23,20,43,425,475,904,4,9,11,441,479,918,36,17,51,474,497,981,0,0,0,247,268,517,22,16,34,267,286,553,13,30,42,1405,1594,3001,60,55,118,1483,1680,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,53,0,0,0,27,29,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51594,22,12,37,258,228,480,35,33,71,313,271,587,0,5,4,17,11,31,0,0,0,22,12,34,12,3,9,58,41,92,10,10,14,68,52,122,3,3,6,23,21,48,3,4,8,32,32,67,4,3,6,58,63,114,10,10,11,64,70,137,3,3,5,69,64,138,12,8,22,89,75,160,0,0,0,32,27,65,0,4,9,33,26,70,22,12,37,237,218,452,32,36,64,285,264,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,4,8,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51595,0,0,0,4,0,4,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51596,0,0,0,3,5,9,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,5,7,0,0,0,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51597,0,0,0,18,22,39,3,0,3,19,31,45,0,0,0,4,4,7,0,0,0,4,4,7,0,0,0,0,11,12,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0,0,0,5,7,12,0,0,0,0,3,5,0,0,3,3,3,8,0,0,0,3,3,8,0,0,0,3,3,7,0,0,0,18,22,39,3,0,3,19,31,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51598,0,0,0,7,0,4,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,8,7,13,151,145,300,34,32,60,195,183,380,0,0,0,7,11,21,0,0,0,13,11,22,7,3,5,20,25,43,8,3,11,34,31,64,0,0,0,13,7,19,0,0,0,19,7,24,0,3,7,34,36,70,0,0,8,39,46,83,0,0,0,37,33,78,7,16,22,49,52,94,0,0,0,37,37,69,12,8,18,45,43,85,8,7,13,134,138,269,26,23,56,169,169,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51601,165,126,291,761,598,1364,223,147,374,1152,870,2022,22,18,41,76,57,135,13,7,20,111,83,198,35,30,66,135,115,243,38,33,76,202,177,379,30,24,56,61,57,119,25,16,34,121,96,213,37,24,67,305,256,565,88,61,147,437,342,782,29,20,53,160,107,267,49,31,78,238,158,399,3,4,12,22,13,34,10,0,10,40,10,48,153,114,267,728,569,1298,222,146,362,1109,828,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,12,0,10,0,0,0,4,0,3,0,0,0,3,0,3,0,0,0,9,0,13,8,0,8,19,0,20,0,0,0,5,0,5,6,0,6,8,0,8,13,3,18,257,55,312,152,13,170,423,71,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
SAL51602,0,0,0,6,3,13,15,0,14,25,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,10,0,0,0,3,0,6,7,0,6,10,4,14,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,6,3,13,15,0,14,25,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,30,14,40,37,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51603,10,9,18,0,0,0,0,0,0,9,12,21,0,0,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,3,4,6,7,8,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,0,0,0,0,0,0,9,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51604,0,0,0,6,8,19,6,0,3,15,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,6,6,9,0,0,0,3,3,6,0,0,0,8,3,9,0,0,0,6,8,19,0,0,4,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
