SAL_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
SAL50980,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL50983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50988,5,4,0,0,9,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,7,0,4,8,0,28,7,5,0,4,5,0,12,11,9,6,9,8,0,41,14,4,4,5,7,12,44,0,0,0,0,0,0,3,24,13,13,7,17,10,83,0,0,3,6,6,0,13,0,0,0,3,0,0,12,0,0,0,0,0,4,6,4,8,6,4,5,4,30,0,0,0,4,0,0,11,9,10,10,10,5,4,38,12,15,4,5,0,11,53,0,0,0,0,3,0,6,22,17,16,20,11,12,97,6,4,3,3,8,0,33,3,0,0,3,4,0,19,3,0,3,0,0,4,11,15,13,9,8,12,3,54,7,5,4,4,5,0,19,18,18,12,13,13,3,78,27,15,6,12,13,17,95,0,0,6,0,3,0,10,49,35,23,30,26,23,185
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50992,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,4,0,0,10,0,0,0,0,0,0,0,6,0,0,4,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,3,0,10
SAL50993,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,0,0,3,0,0,8,0,0,0,0,0,6,4,4,6,0,6,3,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,6,0,0,5,16,0,0,0,0,0,0,3,5,0,4,0,4,9,22,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,12,0,0,0,0,0,0,0,0,3,0,0,6,0,16,5,0,6,3,0,7,18,0,0,0,0,0,3,4,12,4,4,5,4,11,40
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50996,3,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,22,0,0,0,0,0,0,0,4,0,0,6,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,7,0,0,21,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,4,4,0,3,0,3,0,11,0,0,0,0,0,5,13,0,0,0,0,0,0,0,4,3,3,0,7,5,21,3,0,0,8,0,0,17,0,0,3,0,0,0,7,0,0,0,0,0,0,0,4,0,7,8,3,0,27,0,0,0,0,0,0,4,3,5,7,8,3,0,28,7,0,0,0,0,5,15,0,0,0,0,0,0,0,11,5,7,10,4,5,45
SAL50997,0,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,0,15,0,0,0,0,0,0,0,0,4,3,4,4,0,17,7,7,3,9,4,5,26,5,0,0,0,0,0,3,5,11,3,13,16,7,54,0,0,8,0,7,0,11,0,0,0,0,4,0,10,0,0,0,0,0,0,5,0,0,8,0,9,3,14,0,0,0,4,0,0,3,5,0,8,3,10,3,23,9,4,4,4,3,9,37,0,0,0,0,0,0,0,6,4,11,10,9,14,61,0,0,8,0,4,0,19,0,0,0,0,4,0,3,0,0,0,0,3,0,9,0,0,8,3,15,3,30,0,0,0,3,0,0,8,5,4,8,6,17,3,37,14,8,3,16,8,16,64,5,0,0,0,0,0,9,15,16,17,23,23,23,108
SAL50998,15,18,13,4,3,0,54,6,0,4,0,0,0,12,5,0,0,0,0,0,5,18,22,18,5,3,0,67,7,7,0,0,0,0,14,27,32,19,5,3,0,80,8,0,0,4,4,0,24,0,0,0,0,0,0,0,35,33,19,11,10,4,106,3,13,3,6,4,0,27,14,7,8,0,0,0,25,0,0,0,0,0,0,9,13,14,5,8,7,0,56,8,4,0,4,0,0,18,26,21,7,12,7,0,77,17,12,9,3,5,6,47,0,0,0,0,0,0,3,43,31,16,16,12,9,129,15,30,19,11,4,0,82,16,9,6,0,0,0,35,4,4,3,0,0,0,11,35,40,21,17,9,0,124,17,5,0,5,0,0,33,53,48,27,15,9,0,158,21,15,11,7,12,9,75,0,0,0,0,0,0,5,78,63,41,24,23,14,236
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51000,0,3,0,5,4,0,14,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,8,0,3,4,0,17,0,0,0,0,0,0,3,0,8,3,3,4,0,17,4,0,0,0,5,3,15,0,0,0,0,0,0,0,3,7,3,10,9,3,29,0,0,0,0,0,0,3,0,3,6,0,0,0,4,0,3,0,0,0,0,3,0,7,4,0,0,0,15,0,0,0,0,0,0,4,0,6,5,0,0,0,16,11,0,0,3,5,0,19,0,0,0,0,0,0,0,11,5,4,7,6,0,38,0,5,0,3,6,0,14,0,9,6,4,0,0,12,0,3,0,0,0,0,3,0,11,8,10,3,0,33,0,0,0,0,0,0,6,0,12,11,8,3,0,33,10,4,0,7,10,4,34,0,0,0,0,0,0,0,16,18,6,17,10,4,72
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,0,0,0,3,4,0,10,4,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,4,3,0,20,0,0,0,0,0,0,0,5,0,7,4,3,3,19,3,0,0,0,0,3,14,0,0,0,0,0,0,0,11,0,3,5,5,6,39,0,0,4,6,0,0,6,5,3,3,0,0,0,12,0,0,0,0,0,0,3,4,5,0,6,7,0,23,0,0,0,0,0,0,0,4,5,9,6,7,0,25,7,3,5,4,0,4,23,0,0,0,0,0,0,0,10,9,6,10,7,4,45,0,4,5,5,0,0,15,5,3,3,0,3,0,18,0,0,0,0,0,0,4,8,12,6,10,7,0,38,0,0,4,0,0,0,4,12,12,10,10,7,3,43,10,3,4,8,8,6,40,0,0,0,0,0,0,0,17,11,17,11,14,16,82
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51006,0,5,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,12,9,9,0,0,0,0,17,0,0,0,0,0,0,0,10,8,0,0,0,0,26,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,5,0,0,0,0,0,0,0,0,5,0,7,0,0,7,3,3,5,0,0,0,16,0,0,0,0,0,0,0,4,6,3,7,0,0,19,0,5,0,3,0,0,11,0,0,0,3,0,0,5,0,0,0,0,0,0,7,4,5,0,3,3,0,15,0,0,0,0,0,0,3,3,5,0,3,3,0,20,10,11,0,0,4,0,32,0,0,0,0,0,0,0,16,13,3,3,8,4,51
