SAL_CODE_2021,Ofh_Cfnc_Np_UR_One_HATSIP,Ofh_Cfnc_Np_UR_Two_HATSIP,Ofh_Cfnc_Np_UR_Three_HATSIP,Ofh_Cfnc_Np_UR_Four_HATSIP,Ofh_Cfnc_Np_UR_Five_HATSIP,Ofh_Cfnc_Np_UR_Six_m_HATSIP,Ofh_Cfnc_Tot_HATSIP,Ofh_Cfc_Np_UR_One_HATSIP,Ofh_Cfc_Np_UR_Two_HATSIP,Ofh_Cfc_Np_UR_Three_HATSIP,Ofh_Cfc_Np_UR_Four_HATSIP,Ofh_Cfc_Np_UR_Five_HATSIP,Ofh_Cfc_Np_UR_Six_m_HATSIP,Ofh_Cfc_Tot_HATSIP,Ofh_Opf_Np_UR_One_HATSIP,Ofh_Opf_Np_UR_Two_HATSIP,Ofh_Opf_Np_UR_Three_HATSIP,Ofh_Opf_Np_UR_Four_HATSIP,Ofh_Opf_Np_UR_Five_HATSIP,Ofh_Opf_Np_UR_Six_m_HATSIP,Ofh_Opf_Tot_HATSIP,Ofh_Oth_f_Np_UR_One_HATSIP,Ofh_Oth_f_Np_UR_Two_HATSIP,Ofh_Oth_f_Np_UR_Three_HATSIP,Ofh_Oth_f_Np_UR_Four_HATSIP,Ofh_Oth_f_Np_UR_Five_HATSIP,Ofh_Oth_f_Np_UR_Six_m_HATSIP,Ofh_Oth_f_Tot_HATSIP,Ofh_Tot_Np_UR_One_HATSIP,Ofh_Tot_Np_UR_Two_HATSIP,Ofh_Tot_Np_UR_Three_HATSIP,Ofh_Tot_Np_UR_Four_HATSIP,Ofh_Tot_Np_UR_Five_HATSIP,Ofh_Tot_Np_UR_Six_m_HATSIP,Ofh_Tot_Tot_HATSIP,Mul_fh_Np_UR_One_HATSIP,Mul_fh_Np_UR_Two_HATSIP,Mul_fh_Np_UR_Three_HATSIP,Mul_fh_Np_UR_Four_HATSIP,Mul_fh_Np_UR_Five_HATSIP,Mul_fh_Np_UR_Six_m_HATSIP,Mul_fh_Tot_HATSIP,Tot_fh_Np_UR_One_HATSIP,Tot_fh_Np_UR_Two_HATSIP,Tot_fh_Np_UR_Three_HATSIP,Tot_fh_Np_UR_Four_HATSIP,Tot_fh_Np_UR_Five_HATSIP,Tot_fh_Np_UR_Six_m_HATSIP,Tot_fh_Tot_HATSIP,Lone_ph_Np_UR_One_HATSIP,Lone_ph_Np_UR_Two_HATSIP,Lone_ph_Np_UR_Three_HATSIP,Lone_ph_Np_UR_Four_HATSIP,Lone_ph_Np_UR_Five_HATSIP,Lone_ph_Np_UR_Six_m_HATSIP,Lone_ph_Tot_HATSIP,Group_h_Np_UR_One_HATSIP,Group_h_Np_UR_Two_HATSIP,Group_h_Np_UR_Three_HATSIP,Group_h_Np_UR_Four_HATSIP,Group_h_Np_UR_Five_HATSIP,Group_h_Np_UR_Six_m_HATSIP,Group_h_Tot_HATSIP,Tot_Np_UR_One_HATSIP,Tot_Np_UR_Two_HATSIP,Tot_Np_UR_Three_HATSIP,Tot_Np_UR_Four_HATSIP,Tot_Np_UR_Five_HATSIP,Tot_Np_UR_Six_m_HATSIP,Tot_Tot_HATSIP,Ofh_Cfnc_Np_UR_One_Oth_h,Ofh_Cfnc_Np_UR_Two_Oth_h,Ofh_Cfnc_Np_UR_Three_Oth_h,Ofh_Cfnc_Np_UR_Four_Oth_h,Ofh_Cfnc_Np_UR_Five_Oth_h,Ofh_Cfnc_Np_UR_Six_m_Oth_h,Ofh_Cfnc_Tot_Oth_h,Ofh_Cfc_Np_UR_One_Oth_h,Ofh_Cfc_Np_UR_Two_Oth_h,Ofh_Cfc_Np_UR_Three_Oth_h,Ofh_Cfc_Np_UR_Four_Oth_h,Ofh_Cfc_Np_UR_Five_Oth_h,Ofh_Cfc_Np_UR_Six_m_Oth_h,Ofh_Cfc_Tot_Oth_h,Ofh_Opf_Np_UR_One_Oth_h,Ofh_Opf_Np_UR_Two_Oth_h,Ofh_Opf_Np_UR_Three_Oth_h,Ofh_Opf_Np_UR_Four_Oth_h,Ofh_Opf_Np_UR_Five_Oth_h,Ofh_Opf_Np_UR_Six_m_Oth_h,Ofh_Opf_Tot_Oth_h,Ofh_Oth_f_Np_UR_One_Oth_h,Ofh_Oth_f_Np_UR_Two_Oth_h,Ofh_Oth_f_Np_UR_Three_Oth_h,Ofh_Oth_f_Np_UR_Four_Oth_h,Ofh_Oth_f_Np_UR_Five_Oth_h,Ofh_Oth_f_Np_UR_Six_m_Oth_h,Ofh_Oth_f_Tot_Oth_h,Ofh_Tot_Np_UR_One_Oth_h,Ofh_Tot_Np_UR_Two_Oth_h,Ofh_Tot_Np_UR_Three_Oth_h,Ofh_Tot_Np_UR_Four_Oth_h,Ofh_Tot_Np_UR_Five_Oth_h,Ofh_Tot_Np_UR_Six_m_Oth_h,Ofh_Tot_Tot_Oth_h,Mul_fh_Np_UR_One_Oth_h,Mul_fh_Np_UR_Two_Oth_h,Mul_fh_Np_UR_Three_Oth_h,Mul_fh_Np_UR_Four_Oth_h,Mul_fh_Np_UR_Five_Oth_h,Mul_fh_Np_UR_Six_m_Oth_h,Mul_fh_Tot_Oth_h,Tot_fh_Np_UR_One_Oth_h,Tot_fh_Np_UR_Two_Oth_h,Tot_fh_Np_UR_Three_Oth_h,Tot_fh_Np_UR_Four_Oth_h,Tot_fh_Np_UR_Five_Oth_h,Tot_fh_Np_UR_Six_m_Oth_h,Tot_fh_Tot_Oth_h,Lone_ph_Np_UR_One_Oth_h,Lone_ph_Np_UR_Two_Oth_h,Lone_ph_Np_UR_Three_Oth_h,Lone_ph_Np_UR_Four_Oth_h,Lone_ph_Np_UR_Five_Oth_h,Lone_ph_Np_UR_Six_m_Oth_h,Lone_ph_Tot_Oth_h,Group_h_Np_UR_One_Oth_h,Group_h_Np_UR_Two_Oth_h,Group_h_Np_UR_Three_Oth_h,Group_h_Np_UR_Four_Oth_h,Group_h_Np_UR_Five_Oth_h,Group_h_Np_UR_Six_m_Oth_h,Group_h_Tot_Oth_h,Tot_Np_UR_One_Oth_h,Tot_Np_UR_Two_Oth_h,Tot_Np_UR_Three_Oth_h,Tot_Np_UR_Four_Oth_h,Tot_Np_UR_Five_Oth_h,Tot_Np_UR_Six_m_Oth_h,Tot_Tot_Oth_h
SAL50994,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,0,3,0,0,6,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,4,3,0,0,11,..,..,..,0,0,0,0,..,3,4,3,0,0,11,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,4,4,3,0,0,15
SAL50995,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,0,0,0,0,5,..,..,..,0,0,0,0,..,4,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL50996,..,3,0,0,0,0,3,..,..,4,8,3,3,19,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,6,3,8,3,5,24,..,..,..,0,0,0,0,..,6,3,8,6,5,28,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,6,3,8,6,5,26,..,101,3,0,0,0,106,..,..,33,47,20,9,105,..,5,13,0,0,0,14,..,0,0,0,0,0,0,..,108,51,50,20,9,233,..,..,..,0,4,0,8,..,108,51,53,24,6,241,45,..,..,..,..,..,45,..,0,0,0,0,0,0,45,112,51,53,24,6,279
SAL50997,..,12,0,0,0,0,10,..,..,3,6,0,3,16,..,3,3,5,0,0,11,..,0,0,0,0,0,0,..,13,6,10,0,10,36,..,..,..,0,0,0,0,..,13,6,10,0,10,36,20,..,..,..,..,..,20,..,0,0,0,0,0,0,20,15,9,10,0,10,60,..,57,0,0,0,0,58,..,..,16,21,5,0,45,..,11,10,0,0,0,20,..,0,0,0,0,0,0,..,70,26,21,5,0,122,..,..,..,0,0,0,5,..,70,26,21,7,4,126,75,..,..,..,..,..,75,..,12,4,0,0,0,15,75,79,25,20,7,4,209
SAL50998,..,17,8,0,0,0,24,..,..,17,16,14,4,49,..,16,10,9,3,9,45,..,5,0,0,0,0,8,..,39,34,26,15,14,129,..,..,..,3,0,3,6,..,39,34,32,18,21,140,25,..,..,..,..,..,25,..,7,3,0,3,0,12,25,47,39,32,20,21,168,..,2117,133,21,9,0,2290,..,..,953,1011,330,136,2429,..,486,302,98,28,17,935,..,107,23,3,3,0,144,..,2709,1419,1141,370,162,5796,..,..,..,50,38,66,154,..,2709,1419,1187,410,227,5952,2200,..,..,..,..,..,2200,..,251,74,26,16,7,372,2200,2959,1491,1215,423,238,8524
SAL50999,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,5,..,..,3,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,3,0,0,0,11,..,..,..,0,0,0,0,..,4,3,0,0,0,11,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,4,3,0,0,0,11
SAL51000,..,6,0,0,0,0,6,..,..,3,4,4,0,7,..,5,4,0,3,0,8,..,0,0,0,0,0,0,..,7,3,5,8,0,21,..,..,..,0,0,0,0,..,7,3,5,8,0,23,15,..,..,..,..,..,15,..,6,0,0,0,0,4,15,16,3,3,8,0,45,..,821,23,3,0,0,847,..,..,338,491,220,38,1083,..,128,86,21,3,0,241,..,20,4,4,0,0,27,..,978,449,514,224,43,2199,..,..,..,15,10,8,29,..,978,449,525,231,49,2226,1132,..,..,..,..,..,1132,..,88,23,10,6,0,119,1132,1057,467,536,236,49,3475
SAL51001,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,9,0,0,0,0,9,..,..,0,3,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,9,0,3,0,0,12,..,..,..,0,0,0,0,..,9,0,3,0,0,12,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,9,0,3,0,0,13
SAL51002,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,3,..,..,..,0,0,0,0,..,3,0,0,0,0,3,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL51003,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,..,8,0,0,0,0,13,..,..,5,5,6,0,19,..,4,3,0,0,0,12,..,0,0,0,0,0,0,..,17,14,9,6,5,47,..,..,..,0,0,0,0,..,17,14,7,6,4,47,11,..,..,..,..,..,11,..,0,0,0,0,0,0,11,16,14,7,6,4,54,..,332,10,0,0,0,343,..,..,97,79,45,19,241,..,39,19,18,0,0,82,..,8,0,0,0,0,8,..,378,130,99,47,22,670,..,..,..,3,0,8,10,..,378,130,106,52,24,682,283,..,..,..,..,..,283,..,17,0,0,0,0,19,283,395,127,105,52,28,985
SAL51005,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,0,0,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51006,..,0,3,0,0,0,3,..,..,3,0,0,0,9,..,0,5,0,0,0,4,..,0,0,0,0,0,0,..,0,9,0,5,5,15,..,..,..,0,0,0,0,..,0,9,0,5,5,18,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,0,9,0,5,5,18,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51007,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,4,..,..,..,0,0,0,0,..,0,0,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51008,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,3,..,0,0,0,0,0,0,..,0,5,0,0,0,4,..,..,..,0,0,0,0,..,0,5,0,0,0,4,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,0,0,0,4,..,408,9,5,0,0,416,..,..,186,362,135,25,712,..,75,59,12,5,0,154,..,3,0,0,0,0,3,..,483,254,380,139,35,1287,..,..,..,7,4,11,20,..,483,254,386,146,39,1311,428,..,..,..,..,..,428,..,13,7,8,0,0,32,428,503,264,392,142,39,1776
SAL51009,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,0,0,0,0,0,4,..,84,0,0,0,0,88,..,..,24,23,10,3,59,..,16,4,0,0,0,23,..,0,0,0,0,0,0,..,103,26,22,11,4,167,..,..,..,0,0,0,3,..,103,26,24,11,11,168,85,..,..,..,..,..,85,..,8,5,0,0,0,11,85,106,28,28,11,11,270
SAL51010,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,14,0,0,0,0,14,..,..,3,8,0,0,4,..,0,0,0,0,0,5,..,0,0,0,0,0,0,..,13,0,3,0,0,27,..,..,..,0,0,0,0,..,13,0,3,0,0,27,7,..,..,..,..,..,7,..,0,0,0,0,0,0,7,13,0,3,0,0,32
SAL51011,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,6,0,0,4,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,6,0,0,5,..,..,..,0,0,0,0,..,0,0,6,0,0,5,8,..,..,..,..,..,8,..,0,0,0,0,0,0,8,0,0,6,0,0,11
SAL51013,..,0,0,0,0,0,0,..,..,0,0,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,8,..,..,..,0,0,0,0,..,0,0,0,0,0,8,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,8,..,23,3,0,0,0,22,..,..,6,0,0,0,12,..,3,0,0,0,0,4,..,0,0,0,0,0,0,..,22,8,0,0,0,36,..,..,..,0,0,0,0,..,22,8,0,0,0,36,15,..,..,..,..,..,15,..,4,0,0,0,0,4,15,26,7,0,0,0,59
SAL51014,..,8,4,0,0,0,14,..,..,3,3,8,4,23,..,0,0,4,4,0,7,..,5,0,3,0,0,5,..,14,12,8,12,9,48,..,..,..,0,5,24,33,..,14,12,7,18,33,83,15,..,..,..,..,..,15,..,0,0,0,0,0,0,15,14,12,7,18,33,95,..,3,0,0,0,0,3,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,3,0,0,0,0,6,..,..,..,0,0,0,0,..,3,0,0,0,0,6,5,..,..,..,..,..,5,..,0,0,0,0,0,0,5,3,0,0,0,0,11
SAL51015,..,8,0,0,0,0,4,..,..,0,7,0,0,14,..,4,0,0,0,0,8,..,0,0,0,0,0,0,..,7,5,11,3,0,26,..,..,..,0,0,0,0,..,7,5,11,3,0,30,6,..,..,..,..,..,6,..,0,0,0,0,0,3,6,10,9,11,3,0,36,..,652,22,3,0,0,679,..,..,347,656,184,19,1201,..,136,85,25,5,0,250,..,28,3,0,0,0,30,..,818,455,681,188,21,2166,..,..,..,8,10,6,23,..,818,455,695,196,28,2190,648,..,..,..,..,..,648,..,70,22,7,0,0,94,648,883,479,702,196,28,2933
SAL51016,..,8,0,0,0,0,8,..,..,0,4,4,0,16,..,3,4,0,0,0,11,..,0,0,0,0,0,0,..,5,6,11,4,0,31,..,..,..,0,0,0,0,..,5,6,11,4,0,31,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,5,6,11,6,0,31,..,334,16,5,0,0,357,..,..,134,173,66,23,401,..,57,28,15,7,4,116,..,0,0,0,0,0,0,..,397,172,193,74,25,870,..,..,..,7,7,13,32,..,397,172,201,87,37,903,198,..,..,..,..,..,198,..,16,4,0,0,0,22,198,413,181,201,87,43,1122
SAL51017,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,7,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,8,0,0,0,0,6,..,..,..,0,0,0,0,..,8,0,0,0,0,6,6,..,..,..,..,..,6,..,0,0,0,0,0,0,6,8,0,0,0,0,9
SAL51018,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,6,..,..,..,0,0,0,0,..,0,0,0,0,0,6,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51019,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,5,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,5,..,..,..,0,0,0,0,..,0,0,0,0,0,5,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,0,0,0,0,0,3
SAL51020,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51021,..,9,0,0,0,0,12,..,..,0,3,3,4,8,..,5,0,0,0,0,3,..,4,0,0,0,0,4,..,19,5,5,3,4,30,..,..,..,0,0,0,0,..,19,5,5,3,4,30,16,..,..,..,..,..,16,..,3,0,0,0,0,7,16,21,8,5,3,4,52,..,1247,31,11,3,0,1300,..,..,412,509,149,25,1093,..,172,100,18,3,0,300,..,38,8,0,0,0,51,..,1453,560,539,165,27,2741,..,..,..,9,10,7,21,..,1453,560,548,167,34,2766,1597,..,..,..,..,..,1597,..,173,58,29,3,0,268,1597,1630,618,579,169,34,4627
SAL51022,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,4,..,..,0,6,0,0,3,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,4,0,6,0,0,9,..,..,..,0,0,0,0,..,4,0,6,0,0,9,3,..,..,..,..,..,3,..,0,0,0,0,0,0,3,4,0,6,0,0,9
SAL51024,..,3,0,0,0,0,9,..,..,0,0,0,0,5,..,4,3,0,0,0,5,..,0,0,0,0,0,0,..,8,7,3,0,0,21,..,..,..,0,0,0,0,..,8,7,3,0,0,21,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,8,7,3,0,0,22,..,31,0,0,0,0,31,..,..,5,3,4,0,15,..,3,0,3,0,0,9,..,0,0,0,0,0,0,..,37,8,5,4,0,54,..,..,..,0,0,0,0,..,37,8,5,4,0,54,44,..,..,..,..,..,44,..,10,0,0,0,0,10,44,44,8,5,4,0,109
SAL51025,..,0,0,0,0,0,4,..,..,0,0,0,0,5,..,5,0,0,0,0,5,..,0,0,0,0,0,0,..,4,0,0,0,0,10,..,..,..,0,0,0,0,..,4,0,0,0,0,10,4,..,..,..,..,..,4,..,0,0,0,0,0,0,4,9,0,0,0,0,11,..,131,0,0,0,0,135,..,..,35,30,10,4,78,..,19,11,0,0,0,36,..,5,0,0,0,0,5,..,155,51,32,10,6,258,..,..,..,0,0,4,3,..,155,51,35,10,9,256,170,..,..,..,..,..,170,..,14,0,0,0,0,14,170,170,50,35,10,9,441
SAL51026,..,3,0,0,0,0,3,..,..,0,0,0,4,11,..,0,4,0,0,0,8,..,0,0,0,0,0,0,..,0,5,11,3,4,19,..,..,..,4,0,0,4,..,0,5,8,3,4,22,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,3,5,8,3,4,25,..,400,11,0,0,0,409,..,..,130,114,49,27,320,..,47,40,11,0,4,102,..,4,0,0,0,0,8,..,452,184,124,49,32,842,..,..,..,11,6,4,24,..,452,184,137,50,39,866,218,..,..,..,..,..,218,..,29,0,0,0,0,32,218,479,186,137,50,39,1111
SAL51027,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,5,0,0,0,0,5,..,..,..,0,0,0,0,..,5,0,0,0,0,5,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,5,0,0,0,0,3
SAL51028,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,0,0,0,0,0,0,..,..,..,0,0,0,0,..,0,0,0,0,0,0,0,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,..,4,0,0,0,0,4,..,..,0,9,0,0,12,..,0,0,5,0,0,4,..,0,0,0,0,0,0,..,3,0,10,0,0,21,..,..,..,0,0,0,0,..,3,0,10,0,0,16,9,..,..,..,..,..,9,..,0,0,0,0,0,0,9,3,0,10,0,0,25,..,853,29,3,0,0,893,..,..,318,466,135,37,957,..,102,67,18,5,0,189,..,27,5,3,0,0,33,..,984,417,483,139,36,2070,..,..,..,9,13,19,45,..,984,417,494,156,57,2110,667,..,..,..,..,..,667,..,42,17,3,0,0,59,667,1023,433,498,156,57,2837
