SAL_CODE_2021,Neg_Nil_inc_Hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,1_149_Hhd_with_Indig_psns,1_149_Other_households,1_149_Tot_hhlds,150_299_Hhd_with_Indig_psns,150_299_Other_households,150_299_Tot_hhlds,300_399_Hhd_with_Indig_psns,300_399_Other_households,300_399_Tot_hhlds,400_499_Hhd_with_Indig_psns,400_499_Other_households,400_499_Tot_hhlds,500_649_Hhd_with_Indig_psns,500_649_Other_households,500_649_Tot_hhlds,650_799_Hhd_with_Indig_psns,650_799_Other_households,650_799_Tot_hhlds,800_999_Hh_with_Indig_psn,800_999_Other_households,800_999_Tot_hhlds,1000_1249_Hh_with_Indig_psn,1000_1249_Other_households,1000_1249_Tot_hhlds,1250_1499_Hh_with_Indig_psn,1250_1499_Other_households,1250_1499_Tot_hhlds,1500_1749_Hh_with_Indig_psn,1500_1749_Other_households,1500_1749_Tot_hhlds,1750_1999_Hh_with_Indig_psn,1750_1999_Other_households,1750_1999_Tot_hhlds,2000_2499_Hh_with_Indig_psn,2000_2499_Other_households,2000_2499_Tot_hhlds,2500_2999_Hh_with_Indig_psn,2500_2999_Other_households,2500_2999_Tot_hhlds,3000_3499_Hh_with_Indig_psn,3000_3499_Other_households,3000_3499_Tot_hhlds,3500_more_Hh_with_Indig_psn,3500_more_stated_Other_hhds,3500_more_stated_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50441,0,27,28,0,12,12,0,25,27,0,32,32,4,86,88,0,75,75,0,122,121,0,117,118,6,171,174,4,165,168,0,123,118,0,129,134,0,246,248,3,176,175,4,137,143,9,252,259,0,256,263,0,31,31,32,2188,2222
SAL50442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,5,3,22,11,34
SAL50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,21,21
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
SAL50446,0,5,6,0,4,4,0,0,0,0,5,5,0,9,9,0,9,14,0,16,16,0,14,14,0,13,16,0,10,11,0,7,7,0,4,4,0,26,26,0,12,12,0,8,8,0,16,17,0,21,21,0,8,8,9,183,190
SAL50447,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,33,33
SAL50448,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,22,22
SAL50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,10,10
SAL50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,8,0,3,3,0,3,3,0,0,3,0,3,3,0,0,0,0,7,7,0,5,5,0,0,0,0,36,34
SAL50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,16,16
SAL50452,0,18,18,0,10,10,0,32,32,0,52,48,3,183,189,5,109,109,7,152,161,6,132,132,7,122,124,6,129,126,3,99,107,3,89,94,14,149,160,0,82,85,6,71,74,3,128,135,3,120,119,0,30,30,56,1700,1762
SAL50453,0,29,29,0,13,13,0,19,23,0,35,36,5,90,90,3,58,62,5,92,101,3,105,107,0,150,156,0,166,166,5,138,147,0,136,137,4,264,273,5,189,191,0,168,169,5,243,248,4,179,184,0,24,24,42,2117,2158
SAL50454,0,0,3,0,0,0,0,0,0,0,9,13,0,18,15,0,7,10,0,17,16,3,17,18,3,9,10,0,17,17,0,10,12,4,13,22,8,22,27,4,17,19,4,20,24,0,30,34,8,17,24,0,14,12,48,227,273
SAL50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50457,0,50,50,0,18,21,6,25,32,0,49,49,0,125,125,0,110,114,0,124,122,0,108,105,0,146,146,4,181,185,4,124,132,0,111,117,3,261,267,0,136,144,0,186,190,4,900,904,4,203,204,0,25,25,41,2879,2913
SAL50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,19,14
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,20,20
SAL50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL50464,6,154,161,0,28,26,0,72,77,6,113,119,0,197,197,3,163,169,5,174,173,4,221,229,5,359,358,8,366,372,8,370,376,8,327,330,8,768,776,0,303,304,3,394,400,8,1121,1134,5,306,312,0,49,49,78,5491,5564
SAL50465,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,5,5,0,6,6,0,0,0,0,7,7,0,4,4,0,0,0,0,4,4,0,8,11,0,3,3,0,8,8,0,5,5,0,12,12,0,0,0,0,79,80
SAL50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
SAL50467,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,0,39,39,0,12,13,0,20,26,0,15,15,0,6,6,0,7,7,0,3,3,0,3,3,0,0,0,0,0,0,0,8,8,0,4,4,0,14,12,3,167,172
SAL50468,0,75,78,0,29,29,6,34,40,0,93,90,8,174,178,8,165,168,3,152,159,7,177,181,7,227,237,7,237,246,7,200,209,6,208,214,7,478,487,9,279,284,6,323,332,15,907,923,7,277,287,0,31,31,108,4066,4172
SAL50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9
SAL50471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,3,3,0,8,8,0,3,3,0,0,0,0,8,8,0,8,8,0,0,0,0,43,43
SAL50472,0,41,41,0,15,13,0,23,23,4,70,71,4,222,224,4,139,143,8,268,273,13,220,231,12,231,244,11,210,219,10,175,183,4,174,180,15,367,382,18,219,233,7,187,196,15,258,275,21,236,256,3,43,42,138,3082,3223
SAL50473,0,15,15,0,8,8,0,13,13,0,27,28,0,84,91,0,61,60,4,81,83,7,73,78,5,96,104,4,110,113,4,70,77,3,68,71,3,164,175,5,110,119,0,80,81,3,169,171,3,78,82,0,26,28,47,1346,1396
SAL50474,5,28,28,0,11,11,0,11,9,0,29,30,0,91,94,0,61,61,0,102,105,0,78,78,5,115,119,0,95,95,4,73,77,5,82,82,0,195,197,0,139,137,5,140,144,6,321,320,0,116,120,0,21,21,23,1707,1730
SAL50475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,15,15
SAL50476,0,15,15,0,3,3,0,0,0,0,16,16,0,25,25,0,37,37,0,38,38,0,41,42,0,85,85,0,88,88,5,99,103,5,84,91,5,223,223,0,104,113,5,92,98,3,115,116,0,134,142,0,19,19,28,1214,1237
SAL50477,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,5,5,0,4,4,0,6,6,0,27,27
SAL50478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,9
SAL50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,0,7,7,0,5,5,0,0,0,0,0,0,0,8,8,0,0,0,0,49,52
SAL50481,0,5,5,0,0,0,0,3,3,0,0,0,0,6,6,0,7,7,0,8,8,0,6,6,0,9,9,0,16,16,0,16,16,0,10,10,0,9,11,0,11,11,0,4,4,0,0,0,5,12,15,0,0,0,3,132,132
SAL50482,8,83,84,3,34,32,7,62,72,16,119,132,12,290,306,17,246,261,10,418,429,27,408,433,24,535,558,16,563,580,22,474,494,24,507,531,62,1048,1107,23,677,698,20,546,567,41,844,885,36,743,782,11,98,110,369,7686,8056
SAL50483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
SAL50484,0,22,22,0,10,11,0,19,20,0,34,34,3,67,71,5,43,41,4,69,76,0,73,72,0,83,91,4,91,95,0,75,77,7,74,75,3,148,155,0,105,105,0,95,99,8,203,209,0,86,86,0,18,18,48,1304,1352
SAL50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50486,0,3,3,0,0,0,0,0,0,0,0,4,0,4,4,0,16,20,0,9,9,0,9,9,0,11,11,0,10,10,0,3,3,0,3,3,0,15,15,0,4,4,0,0,0,0,7,7,0,0,0,0,3,3,4,109,111
SAL50487,0,0,0,0,0,0,0,4,4,0,5,5,0,8,9,0,5,5,0,3,3,0,7,7,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,0,0,0,5,5,0,11,14,0,3,3,8,54,56
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50491,0,51,51,0,21,21,0,33,33,0,66,66,5,247,248,0,226,229,4,305,306,3,220,223,5,210,212,5,168,170,0,104,107,0,85,86,12,180,189,3,86,88,0,97,103,0,138,140,14,162,171,0,75,75,55,2475,2522
SAL50492,0,18,21,0,19,19,3,22,21,3,36,42,5,117,122,0,64,69,0,51,56,0,38,38,0,57,59,5,48,55,0,41,50,0,33,38,0,97,100,0,37,39,3,39,38,0,52,54,0,66,66,0,34,33,30,883,910
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5
SAL50497,0,9,9,0,3,3,0,5,5,0,18,20,0,39,40,4,27,29,3,35,38,0,38,39,4,51,56,0,51,51,4,47,52,0,57,55,3,120,124,3,77,82,3,61,67,8,135,144,3,136,142,0,36,33,38,956,992
SAL50498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,21,21
SAL50499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,13,13
SAL50500,3,58,66,0,9,16,0,30,32,0,72,72,3,162,162,3,132,138,6,207,212,3,175,180,6,183,186,0,151,148,4,94,97,4,109,109,7,187,195,5,117,120,0,115,116,8,201,214,3,195,203,0,35,32,66,2229,2288
SAL50501,0,0,0,0,0,0,0,4,4,0,0,0,0,8,8,0,0,0,0,0,0,0,6,6,0,3,5,0,10,10,0,0,0,0,3,3,0,6,6,0,8,8,0,11,11,0,17,17,0,11,11,0,0,0,0,83,83
SAL50502,0,25,30,0,11,11,0,29,28,0,42,45,0,103,105,3,74,78,3,121,124,3,121,126,4,119,127,6,116,120,0,101,94,0,86,86,0,191,189,3,128,134,3,108,113,5,198,201,5,97,102,0,15,15,47,1687,1729
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50508,0,0,0,5,0,5,10,0,10,20,0,20,20,0,20,5,0,5,28,0,29,29,4,35,21,3,28,11,9,20,5,17,18,9,16,23,14,36,48,7,13,20,4,19,23,6,20,23,20,11,29,5,0,7,218,142,358
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,0,31,35,0,15,15,0,23,23,0,25,25,0,67,67,0,67,67,0,83,79,0,66,68,0,110,114,0,119,114,0,90,90,0,94,94,0,193,193,4,143,146,0,167,167,4,1335,1339,0,194,192,0,17,17,12,2834,2846
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,0,0,0,0,0,0,4,4,0,3,3,0,11,11,0,3,3,0,10,10,0,3,3,0,8,7,0,13,13,0,8,8,0,8,8,0,8,8,0,3,3,0,4,4,0,4,4,0,15,15,0,0,0,0,104,108
SAL50513,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,6,6,0,4,4,0,0,0,0,4,4,0,3,3,0,0,0,0,29,29
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,13
SAL50516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50517,0,4,4,0,0,0,0,6,6,0,11,11,0,15,15,0,12,12,0,22,22,0,22,22,0,28,28,0,16,16,0,13,13,0,15,15,0,48,50,0,26,26,0,20,19,0,52,55,0,27,24,0,8,8,7,345,350
SAL50518,0,66,69,0,39,39,3,46,53,11,115,124,9,278,287,14,222,232,15,270,286,10,292,297,18,345,361,22,364,385,9,323,328,18,265,282,24,589,616,15,362,376,10,312,325,25,500,522,16,405,418,0,85,89,204,4886,5096
SAL50519,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11
SAL50520,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,3,3,0,5,5,0,12,12,0,14,14,0,6,6,0,12,12,0,8,8,0,21,16,0,8,8,0,7,7,0,16,16,0,14,14,0,0,0,0,142,144
SAL50521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50522,0,73,74,0,28,33,3,73,77,8,122,134,0,250,257,0,159,161,3,178,185,9,212,218,6,241,247,9,224,229,0,198,205,5,219,224,7,426,436,3,195,200,5,240,252,16,822,831,4,255,261,0,53,51,84,3984,4068
SAL50523,0,14,13,0,5,5,0,9,9,0,24,24,0,53,53,0,49,51,0,51,51,3,37,38,0,28,28,0,30,30,0,11,13,0,19,19,0,23,22,4,11,9,0,6,6,4,34,33,0,32,32,0,17,21,10,452,465
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50525,0,3,3,0,0,0,0,3,3,0,9,9,0,22,22,0,11,11,0,27,31,0,19,19,0,8,8,0,20,20,0,11,11,0,18,18,0,21,22,0,11,11,0,10,11,0,14,20,0,40,43,0,9,9,11,259,271
SAL50526,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,4,0,3,3,0,5,5,0,0,0,0,6,6,0,4,4,0,7,7,0,0,0,0,35,39
SAL50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,5,5,0,4,4,0,3,3,0,0,0,12,16,26
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,20
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50533,0,10,10,0,4,4,0,5,5,0,6,6,0,25,28,0,9,9,0,28,29,0,32,32,0,36,36,0,40,36,0,36,36,0,28,28,4,65,71,0,73,78,0,57,57,3,148,152,8,90,92,0,7,7,20,700,723
SAL50534,0,32,32,0,11,11,0,18,19,0,37,37,5,79,83,5,79,83,0,111,115,9,106,114,7,94,97,11,110,117,0,72,76,5,58,63,5,127,132,0,77,76,5,54,58,4,152,153,8,116,127,0,17,23,57,1350,1406
SAL50535,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,4,4,0,0,0,0,31,31
SAL50536,3,21,24,4,15,16,6,22,30,12,50,59,13,104,118,8,83,90,7,85,94,13,79,94,11,91,97,9,81,86,8,52,58,3,55,56,11,98,111,0,61,61,0,43,48,5,118,123,13,74,85,3,21,26,122,1164,1284
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,22
SAL50539,0,3,3,0,0,0,0,0,0,0,0,0,0,6,6,0,12,12,0,5,5,0,13,16,0,0,0,0,9,9,0,12,8,0,3,3,0,12,15,0,8,8,0,4,4,0,7,9,0,5,5,0,3,3,6,113,119
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,8,10,0,10,0,0,0,6,3,7,3,3,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,37,11,51
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,0,19,19,0,9,9,0,6,6,0,10,10,0,26,26,0,12,12,0,36,37,0,36,36,0,46,47,0,51,51,0,38,40,0,31,31,0,86,86,0,69,71,3,81,85,7,218,226,3,118,122,0,22,22,26,890,916
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,30,30
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,9,9
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,15,15
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
