SAL_CODE_2021,No_bed_ne_sp_Hw_ATSIP,No_bed_ne_sp_Oth_h,No_bed_ne_sp_Tot,One_m_bn_One_ebn_Hw_ATSIP,One_m_bn_One_ebn_Oth_h,One_m_bn_One_ebn_Tot,One_m_bn_Two_ebn_Hw_ATSIP,One_m_bn_Two_ebn_Oth_h,One_m_bn_Two_ebn_Tot,One_m_bn_Thr_ebn_Hw_ATSIP,One_m_bn_Thr_ebn_Oth_h,One_m_bn_Thr_ebn_Tot,One_m_bn_Fou_m_ebn_Hw_ATSIP,One_m_bn_Fou_m_ebn_Oth_h,One_m_bn_Fou_m_ebn_Tot,One_m_bn_Tot_Hw_ATSIP,One_m_bn_Tot_Oth_h,One_m_bn_Tot_Tot,One_m_bs_One_bs_Hw_ATSIP,One_m_bs_One_bs_Oth_h,One_m_bs_One_bs_Tot,One_m_bs_Two_bs_Hw_ATSIP,One_m_bs_Two_bs_Oth_h,One_m_bs_Two_bs_Tot,One_m_bs_Thr_bs_Hw_ATSIP,One_m_bs_Thr_bs_Oth_h,One_m_bs_Thr_bs_Tot,One_m_bs_Fou_m_bs_Hw_ATSIP,One_m_bs_Fou_m_bs_Oth_h,One_m_bs_Fou_m_bs_Tot,One_m_bs_Tot_Hw_ATSIP,One_m_bs_Tot_Oth_h,One_m_bs_Tot_Tot,Tot_Hw_ATSIP,Tot_Oth_h,Tot_Tot
SAL50663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50664,0,116,116,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,5,436,440,4,560,574,4,544,546,0,79,80,13,1619,1640,18,1827,1846
SAL50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
SAL50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50668,11,551,558,0,31,31,0,4,4,0,0,0,0,0,0,0,35,35,15,915,929,9,649,660,0,158,158,0,23,23,24,1745,1770,38,2413,2448
SAL50669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,11,11
SAL50670,19,611,632,0,43,43,0,3,7,0,0,0,0,0,0,0,46,50,11,1539,1551,12,1682,1694,0,140,140,0,5,9,23,3366,3394,52,4205,4259
SAL50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50672,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,13,9,0,6,6,0,5,5,0,32,28,3,32,31
SAL50673,4,0,4,5,0,5,0,0,0,0,0,0,6,0,6,11,0,11,0,3,7,6,0,10,0,0,0,0,0,0,6,3,17,27,0,31
SAL50674,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,9,9,0,4,4,0,0,0,0,17,17,0,24,25
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,11,0,0,0,0,0,0,0,22,22,0,20,20
SAL50677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,8,8,0,4,4,0,0,0,0,18,18,0,22,22
SAL50678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,4,0,3,3,0,11,15,0,21,16
SAL50679,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,21,22,0,8,8,0,0,0,0,45,52,4,64,68
SAL50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,3,3,0,10,10,0,13,13
SAL50681,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,37,37,0,27,27,0,6,6,0,92,92,0,106,102
SAL50682,0,54,58,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,163,163,5,269,274,4,271,272,0,43,43,9,746,752,15,860,874
SAL50683,8,61,65,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,11,251,259,15,401,415,8,394,401,0,20,26,34,1066,1101,44,1202,1247
SAL50684,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,20,20,0,9,9,0,5,5,0,52,52,0,63,63
SAL50685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,6,0,0,0,0,0,0,11,0,9,11,0,13
SAL50686,3,57,57,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,90,94,6,142,145,0,93,92,0,9,9,6,334,340,7,420,433
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4
SAL50688,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,19,25,0,3,3,0,4,4,0,38,44,3,48,50
SAL50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,9,9,0,21,18
SAL50690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,10,10,0,3,3,0,0,0,0,24,21,0,26,25
SAL50691,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,14,0,3,3,0,0,0,0,22,22,0,34,37
SAL50692,0,13,11,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,29,29,4,48,46,0,15,15,0,0,0,4,92,90,4,114,124
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,3,3,0,0,0,0,10,7,0,5,7
SAL50694,23,0,22,4,0,4,11,0,11,0,0,0,4,0,4,19,0,19,6,3,16,3,3,7,0,0,0,0,0,0,9,6,23,52,12,65
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,8,8,0,17,17
SAL50696,0,81,82,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,368,369,6,510,519,4,295,296,0,19,19,10,1192,1203,14,1354,1373
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,9,9,0,5,5,0,0,0,0,21,21,0,23,23
SAL50698,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,13,11,0,4,4,0,5,5,0,36,34,0,42,44
SAL50699,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,4,0,6,6,0,0,0,0,18,18,0,21,21
SAL50700,6,172,172,0,12,12,0,3,3,0,0,0,0,0,0,0,15,15,0,387,388,0,120,120,0,35,35,0,3,3,0,545,546,6,745,752
SAL50701,12,585,598,0,52,57,0,14,14,0,5,5,0,0,0,0,71,76,14,1002,1013,12,1043,1054,3,575,576,0,80,80,29,2700,2723,50,3537,3586
SAL50702,13,423,434,4,43,43,0,0,0,0,0,0,0,0,0,4,43,43,8,1015,1018,8,703,704,0,131,131,0,15,13,16,1864,1866,38,2409,2442
SAL50703,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,52,52,3,27,29,0,5,5,3,110,112,5,138,141
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50705,3,66,73,6,7,15,0,0,0,0,0,0,0,0,0,6,7,15,5,129,134,14,271,282,7,198,207,0,25,25,26,623,648,34,743,779
SAL50706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,4,4,0,0,0,0,14,14,0,13,13
SAL50707,7,231,235,0,20,20,0,0,0,0,0,0,0,0,0,0,20,20,15,713,726,14,1014,1025,3,596,600,0,109,109,32,2432,2460,36,2784,2820
SAL50708,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,15,0,13,13,0,7,7,0,38,41,0,44,45
SAL50709,4,53,59,4,7,11,0,0,0,0,0,0,0,0,0,4,7,11,9,150,160,4,199,206,0,79,81,0,10,10,13,438,457,29,530,557
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,0,39,44,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,58,61,0,91,93,0,56,60,0,11,11,0,216,225,7,282,285
SAL50712,16,263,282,0,20,25,0,5,3,0,0,0,0,0,0,0,25,28,27,371,396,15,413,430,5,125,134,3,23,26,50,932,986,87,1290,1378
SAL50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,14,14,0,6,6,0,0,0,0,26,26,0,33,33
SAL50714,0,113,111,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,6,469,481,5,680,688,9,504,509,0,74,73,20,1727,1751,26,1942,1961
SAL50715,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,6,0,8,7,0,0,0,0,18,17,0,23,24
SAL50716,16,0,18,17,0,17,8,0,8,3,0,3,0,0,0,28,0,28,12,4,12,9,7,14,6,0,10,0,0,0,27,11,36,68,14,85
SAL50717,6,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,66,9,84,90,0,18,21,0,0,0,12,165,177,14,203,219
SAL50718,9,66,71,0,7,11,0,5,0,0,0,0,0,0,0,0,12,11,18,149,165,17,218,233,7,52,55,0,0,0,42,419,453,54,533,582
SAL50719,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,65,69,0,54,54,0,6,6,0,172,176,4,190,196
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,40,40,0,26,28,0,5,5,0,82,92,7,103,102
SAL50723,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,4,4,0,0,0,0,12,10,3,13,18
SAL50724,13,80,95,6,7,10,0,3,3,0,0,0,0,0,0,6,10,13,5,147,148,6,183,187,3,77,83,0,20,20,14,427,438,34,561,594
SAL50725,13,298,314,0,34,34,0,11,11,0,3,3,0,0,0,0,48,48,8,802,816,7,1230,1241,7,805,805,0,107,107,22,2944,2969,38,3419,3459
SAL50726,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,7,7,0,21,20
SAL50727,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,12,0,7,7,0,3,3,0,24,25,0,33,33
SAL50728,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,33,33,0,21,25,0,5,5,0,78,83,4,82,85
SAL50729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,8,8,0,15,15
SAL50730,9,16,17,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,13,33,42,4,53,61,0,6,8,0,0,0,17,92,111,30,110,136
SAL50731,5,28,34,0,5,5,0,3,3,0,0,0,0,0,0,0,8,8,7,170,180,7,206,210,7,162,163,0,21,22,21,559,575,32,637,665
SAL50732,0,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,38,41,0,36,39,0,35,35,0,10,10,0,119,125,3,129,132
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50734,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,18,14,0,11,11,0,15,15,0,3,3,0,47,43,0,59,63
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,6,6,0,4,4,0,30,30,0,30,30
SAL50737,5,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,41
SAL50738,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,5,5,0,13,13,4,38,43
SAL50739,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,42,42,0,9,9,0,3,3,0,82,82,0,106,106
SAL50740,3,375,380,0,23,20,0,4,4,0,0,0,0,0,0,0,27,24,11,945,959,7,1253,1264,5,563,574,0,58,58,23,2819,2855,30,3385,3414
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50742,35,162,194,11,27,43,3,9,15,0,0,0,0,0,0,14,36,58,47,325,368,30,414,440,3,149,151,3,25,29,83,913,988,143,1175,1317
SAL50743,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,10,0,5,5,0,0,0,0,21,21,0,22,21
SAL50744,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,8,8,0,0,0,0,0,0,0,17,17,0,30,30
SAL50745,0,13,13,0,3,5,0,0,0,0,0,0,0,0,0,0,3,5,5,130,131,6,143,148,0,73,73,0,0,0,11,346,352,13,384,395
SAL50746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,3,3,0,0,0,0,12,12,0,14,14
SAL50747,6,44,51,0,3,5,0,0,0,0,0,0,0,0,0,0,3,5,19,86,105,6,102,108,0,47,47,0,7,7,25,242,267,36,312,352
SAL50748,46,466,509,11,67,81,0,3,11,0,0,0,0,0,4,11,70,96,52,1031,1086,46,1520,1561,12,549,559,0,79,76,110,3179,3282,192,3895,4089
SAL50749,0,61,59,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,111,115,5,163,165,0,52,59,0,7,7,5,333,346,12,422,435
SAL50750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,9,9,0,8,8
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50752,0,245,245,5,18,20,0,3,4,0,0,0,0,0,0,5,21,24,14,628,644,6,508,513,0,125,130,0,22,22,20,1283,1309,30,1595,1632
SAL50753,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,13,13,0,4,4,0,3,3,0,35,35,0,50,50
SAL50754,14,238,256,4,47,53,4,22,25,0,4,4,0,0,0,8,73,82,27,504,534,24,669,693,3,267,271,0,25,25,54,1465,1523,96,1876,1966
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50756,5,465,474,5,81,85,0,3,3,0,4,4,0,0,0,5,88,92,23,861,886,11,988,1001,3,253,255,0,22,20,37,2124,2162,53,2807,2860
SAL50757,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,22,22,0,21,21,0,0,0,0,66,63,0,83,86
SAL50758,3,58,66,0,6,6,0,0,3,0,0,0,0,0,0,0,6,9,3,143,151,4,253,259,0,167,167,0,7,7,7,570,584,17,666,683
SAL50759,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SAL50760,3,5,9,0,7,3,0,0,5,0,0,0,3,0,3,3,7,11,9,13,18,3,5,6,0,0,0,0,0,0,12,18,24,26,41,58
SAL50761,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,17,19,0,20,20,0,0,0,0,60,61,4,87,95
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,9,9,0,0,0,0,0,0,0,17,17,0,16,16
SAL50763,0,21,25,0,5,4,0,0,0,0,0,0,0,0,0,0,5,4,6,19,17,3,26,29,0,17,17,0,0,0,9,62,63,7,92,101
SAL50764,9,309,320,0,24,28,0,3,4,0,0,0,0,0,0,0,27,32,20,1180,1198,15,1754,1770,7,1182,1187,0,127,125,42,4243,4280,61,4749,4808
SAL50765,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,5,5
SAL50766,3,135,133,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,6,531,542,7,822,827,4,684,687,0,33,33,17,2070,2089,22,2333,2360
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50768,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,18,18,0,13,13,0,0,0,0,45,47,0,53,57
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,4
SAL50771,9,48,52,6,8,6,0,0,0,0,0,0,0,0,0,6,8,6,12,101,110,9,170,187,3,58,60,0,14,14,24,343,371,38,433,468
SAL50772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,12,12,0,6,6,0,0,0,0,28,28,0,33,33
SAL50773,9,3,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,28,35,8,43,47,6,19,24,0,4,4,17,94,110,23,118,140
SAL50774,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,9,0,0,0,0,13,9,0,14,16
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,12,12,0,0,0,0,0,0,0,20,20,0,25,25
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,4,4,0,13,13,0,15,15
SAL50777,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,4,3,0,0,0,0,13,12,0,16,18
SAL50781,20,228,250,8,71,81,0,22,17,0,0,5,0,0,6,8,93,109,22,340,359,16,416,428,0,81,82,0,6,6,38,843,875,72,1235,1306
SAL50782,12,73,82,0,7,7,5,0,5,0,0,0,0,0,0,5,7,12,11,110,122,0,136,136,5,19,19,0,0,0,16,265,277,29,371,398
SAL50783,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,5,40,46,0,10,10,0,3,3,5,87,94,6,98,99
SAL50784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,12,0,3,3,0,0,0,0,18,19,0,18,25
SAL50785,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,13,13,0,7,7,0,0,0,0,32,32,0,50,50
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,12,12,0,5,5,0,0,0,0,24,21,0,20,22
SAL50787,0,16,16,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,37,37,0,23,23,0,17,17,0,0,0,0,77,77,0,102,105
SAL50788,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,12,0,8,8,0,0,0,0,36,34,4,40,46
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,7,0,0,0,0,9,12,0,12,16
SAL50790,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,6,0,0,0,0,0,0,0,11,9,3,16,16
SAL50791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,13,15,0,10,6,0,0,0,0,37,35,3,46,47
SAL50792,3,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,50,50,0,16,16,0,4,4,0,100,101,4,130,131
SAL50793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,6,6,0,4,4,0,18,18,0,28,28
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5
SAL50795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50796,0,0,0,5,0,5,5,0,5,3,0,3,0,0,0,13,0,13,5,0,9,3,0,3,0,0,0,0,0,0,8,0,12,23,7,23
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,4,4,0,0,0,0,11,11,0,15,15
SAL50798,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,7,9,0,5,5,0,0,0,0,21,23,4,24,30
SAL50799,110,237,348,53,33,92,19,12,31,10,0,6,10,0,10,92,45,139,107,333,434,62,334,394,14,128,143,4,10,14,187,805,985,423,1186,1608
SAL50800,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,9,0,0,0,0,0,0,11,0,9,17,3,17
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,12,12
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SAL50806,0,37,35,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,3,71,72,0,68,69,0,7,7,0,0,0,3,146,148,8,194,198
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,9,9
SAL50808,32,6,40,17,0,21,10,0,10,10,0,10,0,0,0,37,0,41,31,20,55,14,3,19,0,5,6,0,0,0,45,28,80,130,37,170
SAL50809,10,13,19,4,0,4,0,0,0,5,0,5,0,0,0,9,0,9,4,3,8,3,5,8,0,0,3,0,0,0,7,8,19,29,23,53
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50811,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,0,3,3,0,0,0,0,13,13,0,23,23
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SAL50815,0,36,38,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,61,63,9,63,66,0,47,44,0,13,13,9,184,186,15,239,250
SAL50816,3,120,125,4,17,17,0,0,0,0,0,0,0,0,0,4,17,17,11,414,425,6,663,673,5,356,365,4,23,29,26,1456,1492,34,1684,1721
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,0,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,52,0,83,82,0,25,25,0,0,0,3,157,159,10,195,204
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,8,8
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL50822,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,10,0,3,3,0,0,0,0,16,16,0,28,28
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,6,6
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,9,9,0,5,5,0,0,0,0,22,22,0,22,21
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,13,179,191,0,12,18,4,4,4,0,0,0,0,0,0,4,16,22,17,687,708,20,678,697,9,355,362,0,18,18,46,1738,1785,72,2048,2119
SAL50829,5,64,70,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,10,180,192,11,243,257,4,106,108,0,16,21,25,545,578,39,661,700
SAL50830,0,29,28,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,7,63,71,3,121,120,0,54,54,0,8,8,10,246,253,7,301,311
