SAL_CODE_2021,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
SAL51436,8,237,0,248,3,55,0,63,10,136,0,149,0,17,0,17,6,10,0,15,0,0,0,0,0,0,33,35,23,467,35,522,8,293,0,305,3,59,0,67,8,97,0,107,0,14,0,14,0,18,0,18,0,0,0,0,0,5,25,35,21,497,28,548,19,539,0,556,6,117,3,132,15,242,0,255,0,33,0,33,6,31,0,30,0,0,0,0,0,10,58,70,43,965,63,1075
SAL51437,0,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,3,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
SAL51438,0,10,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,21,0,21,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29
SAL51439,0,13,0,19,0,5,0,5,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,31,5,37,0,18,0,15,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,30,6,34,0,30,0,34,0,7,0,7,0,18,0,18,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,8,0,63,12,74
SAL51440,21,142,4,163,13,41,0,52,25,44,0,68,11,8,0,14,3,0,0,3,3,0,0,3,14,4,120,139,83,236,124,443,35,32,0,67,16,0,0,18,9,8,0,18,7,0,0,10,3,0,0,0,0,0,0,0,10,0,13,19,72,51,13,135,53,179,4,232,31,42,0,74,34,49,0,85,13,3,0,19,7,0,0,9,3,0,0,3,16,4,138,155,157,288,138,582
SAL51441,0,14,0,14,0,5,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,11,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,22,0,19,0,5,0,5,0,10,0,10,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,36,0,40
SAL51442,0,30,0,30,0,11,0,11,0,27,3,27,0,6,0,6,0,4,0,9,0,0,0,0,0,0,11,9,0,83,11,93,0,43,0,44,0,14,0,14,0,24,0,23,0,0,0,0,0,4,0,4,0,0,0,0,0,3,8,18,0,85,11,96,0,70,0,73,0,21,0,21,0,50,0,57,0,6,0,6,0,10,0,13,0,0,0,0,0,5,18,27,0,169,24,190
SAL51443,0,9,0,9,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,4,0,4,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,12,0,12,0,0,0,0,0,9,0,9,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19
SAL51444,0,9,0,9,0,8,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,20,0,7,0,7,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,22,0,14,0,14,0,8,0,8,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,37,3,38
SAL51445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,24,1230,3,1257,9,202,0,216,4,457,0,461,6,56,0,61,0,24,0,24,0,6,0,6,0,19,89,113,36,2005,93,2136,19,1341,0,1365,3,201,0,199,12,443,0,454,0,34,0,34,0,24,0,24,0,0,0,0,0,18,42,64,33,2067,49,2146,45,2566,9,2619,12,401,0,418,15,905,0,920,6,95,0,97,0,51,0,51,0,6,0,6,3,43,133,175,74,4069,138,4285
SAL51447,0,11,0,11,0,3,0,3,0,14,0,14,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,38,0,36,0,18,0,18,0,0,0,0,0,14,0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,36,0,33,0,32,0,32,0,3,0,3,0,31,0,31,0,3,0,3,0,3,0,3,0,0,0,0,0,0,3,8,0,75,3,73
SAL51448,57,4870,9,4937,20,829,9,855,52,1923,7,1982,18,347,0,359,10,284,0,292,0,97,0,100,4,140,341,485,161,8476,378,9018,80,5098,10,5188,26,845,0,878,45,1881,9,1931,9,317,4,335,13,334,8,346,0,157,0,157,8,145,301,450,181,8773,324,9283,139,9970,23,10127,51,1676,12,1738,95,3804,16,3914,29,659,3,695,19,616,8,640,0,251,0,255,11,278,643,934,343,17250,706,18300
SAL51449,0,40,0,45,5,15,0,13,4,33,0,43,0,4,0,4,3,9,0,10,0,0,0,0,0,6,25,29,12,105,24,140,6,45,0,58,0,8,0,11,0,25,0,28,0,9,0,7,0,5,0,9,0,0,0,0,0,0,22,27,14,100,23,137,12,89,0,99,6,24,0,26,4,62,0,69,0,13,0,9,0,14,0,14,0,4,0,4,0,4,47,56,26,203,47,283
SAL51450,0,14,0,15,0,0,0,0,4,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,35,0,16,0,16,0,7,0,7,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,30,0,27,0,35,0,5,0,5,3,11,0,19,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,55,3,59
SAL51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL51452,0,15,0,15,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,17,9,25,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,14,7,18,0,26,0,25,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,31,11,40
SAL51453,0,8,0,8,0,6,0,6,0,12,0,12,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,22,0,24,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,16,0,22,0,6,0,6,0,13,0,13,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,8,0,41,0,44
SAL51454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,4
SAL51455,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,15,0,0,15,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7,20,3,0,23,0,0,0,0,5,0,0,3,15,0,0,15,0,0,0,0,6,0,0,6,3,0,0,3,10,0,0,10,35,3,0,32
SAL51456,27,390,0,421,16,139,0,151,23,202,0,223,3,26,0,32,5,8,0,17,0,3,0,3,0,7,142,152,71,777,147,996,50,457,0,507,12,89,0,99,19,140,0,162,0,17,0,17,0,9,0,9,0,4,0,4,0,5,126,133,89,709,128,925,80,846,7,926,26,225,0,257,43,340,0,381,5,40,0,45,12,18,0,26,0,8,0,8,0,10,273,279,164,1485,279,1927
SAL51457,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,6,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
SAL51458,3,206,3,212,0,57,3,56,7,154,0,164,0,34,0,34,3,20,0,25,0,0,0,0,0,23,55,73,14,501,59,572,4,232,0,239,3,55,0,59,7,151,0,157,0,30,0,32,0,27,0,27,0,0,0,0,4,18,43,64,23,507,44,575,10,440,6,452,0,104,0,114,14,307,0,321,0,65,0,66,3,49,0,49,0,0,0,0,4,39,96,137,38,1006,103,1151
SAL51459,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,3,0,3,0,6,0,6,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17
SAL51460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,9,0,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17
SAL51462,0,69,0,69,0,17,0,17,7,30,0,35,0,6,0,7,0,6,0,6,0,0,0,0,0,3,40,45,7,137,45,180,0,74,0,74,0,13,0,13,0,21,0,21,0,4,0,4,0,0,0,0,0,0,0,0,0,3,15,17,0,114,15,126,0,139,0,139,0,33,0,33,7,60,0,61,0,7,0,5,0,9,0,9,0,0,0,0,0,5,56,58,7,249,56,309
SAL51463,5,42,0,46,0,5,0,5,114,137,0,241,0,0,0,0,4,6,0,17,10,6,0,15,0,28,0,32,137,219,0,360,0,11,0,11,0,8,0,8,0,4,0,11,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,27,5,52,0,54,0,9,0,9,109,140,0,250,0,3,0,3,4,6,0,17,10,6,0,15,0,24,0,31,139,246,0,384
SAL51464,0,5,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11
SAL51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,0,8,0,10,0,3,0,3,3,23,0,29,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,8,4,44,6,51,4,13,0,14,0,5,0,9,0,18,0,18,0,4,0,4,0,6,0,6,0,0,0,0,0,0,3,5,7,45,3,53,4,16,0,19,0,3,0,9,3,43,0,48,0,6,0,6,0,3,0,3,0,0,0,0,0,4,9,14,6,82,11,100
SAL51467,3,1104,0,1109,0,105,0,105,0,214,0,216,0,35,0,32,0,16,0,16,0,0,0,0,0,38,66,107,3,1509,74,1583,4,1241,0,1244,0,94,0,97,4,207,0,215,0,30,0,34,0,16,0,16,0,5,0,5,4,47,43,92,16,1635,46,1690,8,2339,0,2350,0,199,0,202,6,416,0,422,0,59,6,61,0,33,0,33,0,5,0,3,4,87,112,198,21,3141,118,3277
SAL51468,0,29,0,29,0,6,0,6,0,12,0,12,0,0,0,6,0,3,0,3,0,0,0,0,0,0,6,5,0,53,6,60,0,26,0,26,0,8,0,8,0,14,0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,5,0,54,5,56,0,51,0,51,0,13,0,13,0,28,0,28,0,0,0,4,0,5,0,5,0,0,0,0,0,7,9,15,0,106,9,113
SAL51469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,8,799,0,813,0,58,0,58,0,108,0,109,0,13,0,13,0,19,0,19,0,0,0,0,0,7,51,56,9,1011,52,1067,7,852,0,861,0,52,0,52,0,136,0,136,0,22,0,22,0,15,0,15,0,0,0,0,0,11,31,45,7,1096,33,1133,16,1651,4,1669,0,106,0,110,0,247,0,246,0,40,0,40,0,38,0,38,0,6,0,6,0,21,79,100,14,2107,78,2201
SAL51471,0,9,0,9,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,3,16,0,7,0,7,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,16,0,19,0,4,0,4,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,26,6,26
SAL51472,7,2039,9,2053,5,206,0,211,5,401,0,405,0,60,0,61,0,86,0,85,0,28,0,28,0,41,176,219,19,2860,182,3060,16,2331,3,2354,6,205,3,217,4,377,0,387,0,81,0,79,0,125,0,128,0,34,0,37,4,45,150,202,38,3214,162,3410,27,4368,10,4409,9,411,4,423,8,778,0,793,3,147,0,142,0,213,0,215,0,65,0,67,9,93,325,420,49,6072,349,6472
SAL51473,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51474,0,10,0,10,0,4,0,4,0,12,0,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,12,0,12,0,9,0,9,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,25,0,25,0,11,0,11,0,19,0,19,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,59
SAL51475,10,557,5,568,8,154,4,161,18,426,4,447,4,67,0,74,0,30,0,37,0,4,0,4,4,30,124,155,39,1267,135,1440,10,670,3,686,3,163,0,172,20,322,0,336,0,64,0,64,5,25,0,24,0,3,0,3,3,21,91,119,42,1271,93,1403,23,1225,5,1258,13,318,4,331,34,743,4,784,4,137,0,135,4,51,0,61,0,4,0,4,6,53,216,273,80,2537,228,2844
SAL51476,0,16,0,16,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,22,0,8,0,8,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,24,0,22,0,22,0,3,0,3,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,44,3,44
SAL51477,0,10,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,3,0,3,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,18,0,18,0,0,0,0,0,6,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23
SAL51478,0,70,0,69,0,16,0,16,0,47,4,50,0,13,0,13,0,5,0,5,0,0,0,0,0,0,6,11,0,145,10,153,0,59,0,59,0,20,0,20,0,37,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,3,115,8,122,0,128,3,134,0,31,0,31,0,85,4,89,0,15,0,15,0,5,0,5,0,0,0,0,0,0,13,14,3,258,17,280
SAL51479,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,28,0,11,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,9,11,14,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,30,0,17,33,51
SAL51480,0,39,0,39,0,10,0,10,0,20,0,20,0,5,0,5,0,0,0,0,0,0,0,0,0,4,4,6,0,71,4,71,0,42,0,43,0,9,0,9,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,0,64,0,80,0,79,0,12,0,12,0,29,0,31,0,6,0,6,0,0,0,0,0,0,0,0,0,6,4,9,4,130,4,138
SAL51481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,0,86,0,89,0,24,0,19,0,70,0,72,0,18,0,14,0,13,0,13,0,3,0,3,0,0,8,11,9,214,14,230,0,103,0,103,0,34,0,36,5,67,0,69,0,3,0,3,0,8,0,8,0,0,0,0,0,3,7,8,3,215,7,230,0,194,0,193,0,57,0,61,8,137,0,145,0,21,0,24,0,21,0,21,0,3,0,3,0,9,20,20,7,431,17,460
SAL51483,0,10,0,7,0,5,0,5,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,24,0,14,0,14,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,24,0,27,0,6,0,6,0,7,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,39,0,46
SAL51484,0,15,0,14,0,3,0,9,5,10,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,9,32,3,48,0,16,0,22,0,4,0,4,0,10,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,37,4,43,4,34,0,35,0,13,0,14,3,18,0,23,0,5,0,8,0,0,0,4,0,0,0,0,0,0,5,7,15,69,5,93
SAL51485,11,277,3,292,3,105,0,107,11,252,0,267,6,36,0,44,0,34,0,32,0,6,0,6,0,16,48,65,36,720,49,806,12,311,0,324,15,119,0,136,18,248,0,263,4,35,0,38,0,28,0,28,0,0,0,0,0,18,45,59,46,761,47,850,23,592,3,618,15,219,0,238,30,494,3,532,9,71,0,87,0,60,0,59,0,9,0,9,0,33,86,122,80,1482,101,1663
SAL51486,28,112,0,142,13,58,0,68,23,147,0,174,10,26,0,34,10,30,0,32,0,3,0,4,0,10,65,78,75,386,67,531,40,132,0,175,23,47,0,70,28,120,0,152,8,21,0,32,0,9,0,13,3,4,0,10,3,6,59,69,111,351,63,525,67,245,0,319,32,108,0,144,57,267,3,327,17,47,0,66,12,35,0,46,4,7,0,9,3,23,126,149,191,738,133,1058
SAL51487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51488,0,11,0,11,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,19,5,21,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,24,0,24,0,4,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,35,5,35
SAL51489,7,410,0,423,0,123,0,123,4,286,0,290,0,45,0,48,0,17,0,17,0,7,0,7,0,8,59,64,14,899,60,975,7,554,6,569,3,130,0,134,0,260,0,264,0,24,0,24,0,20,0,20,0,0,0,0,0,9,35,45,12,999,38,1050,20,963,7,986,3,255,0,260,3,550,0,550,0,72,0,72,0,34,0,34,0,11,0,11,0,16,92,108,24,1895,100,2019
SAL51490,31,2930,10,2977,5,254,0,256,14,445,7,468,3,62,0,66,3,51,0,52,0,22,0,23,0,76,252,323,55,3827,270,4160,18,2852,3,2879,5,194,0,198,12,357,0,370,0,39,0,39,0,70,3,79,0,29,0,30,0,61,163,221,40,3606,163,3815,51,5783,14,5852,11,449,0,455,30,809,4,840,3,100,0,105,3,118,3,123,0,47,5,49,0,134,415,549,96,7442,437,7969
SAL51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,9,105,0,108,0,44,0,42,4,99,0,103,6,10,0,19,0,0,0,4,0,0,0,0,0,0,30,28,16,263,27,305,7,110,0,122,8,29,0,33,9,65,0,69,0,7,0,13,3,0,0,6,0,3,0,3,0,0,23,20,24,218,25,263,18,212,0,233,4,71,0,74,10,163,0,170,4,24,0,25,5,0,0,4,0,3,0,3,0,0,49,49,42,476,51,567
SAL51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,0,256,0,260,0,45,0,45,3,91,0,94,0,18,0,19,0,13,0,13,0,0,0,0,0,3,21,28,4,428,26,460,3,329,0,333,0,42,0,42,11,124,0,128,0,11,0,11,0,14,0,15,0,6,0,6,0,8,27,39,11,525,28,569,9,580,0,591,0,87,0,87,10,214,0,227,0,28,0,28,0,24,0,26,0,3,0,3,0,7,53,65,22,954,58,1033
SAL51495,0,22,0,22,0,7,0,7,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,37,7,40,0,19,0,25,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,0,40,0,37,0,7,0,7,0,17,0,17,0,0,0,5,0,0,0,4,0,0,0,0,0,0,10,10,4,66,10,78
SAL51496,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,7,0,7,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,12,0,12,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,20,3,26
