ILOC_CODE_2021,Arthritis_Age_0_14,Arthritis_Age_15_24,Arthritis_Age_25_34,Arthritis_Age_35_44,Arthritis_Age_45_54,Arthritis_Age_55_64,Arthritis_Age_65_over,Arthritis_Age_Tot,Asthma_Age_0_14,Asthma_Age_15_24,Asthma_Age_25_34,Asthma_Age_35_44,Asthma_Age_45_54,Asthma_Age_55_64,Asthma_Age_65_over,Asthma_Age_Tot,Cancer_inc_rem_Age_0_14,Cancer_inc_rem_Age_15_24,Cancer_inc_rem_Age_25_34,Cancer_inc_rem_Age_35_44,Cancer_inc_rem_Age_45_54,Cancer_inc_rem_Age_55_64,Cancer_inc_rem_Age_65_over,Cancer_inc_rem_Age_Tot,Dem_inc_Alz_Age_0_14,Dem_inc_Alz_Age_15_24,Dem_inc_Alz_Age_25_34,Dem_inc_Alz_Age_35_44,Dem_inc_Alz_Age_45_54,Dem_inc_Alz_Age_55_64,Dem_inc_Alz_Age_65_over,Dem_inc_Alz_Age_Tot,Dia_exc_ges_dia_Age_0_14,Dia_exc_ges_dia_Age_15_24,Dia_exc_ges_dia_Age_25_34,Dia_exc_ges_dia_Age_35_44,Dia_exc_ges_dia_Age_45_54,Dia_exc_ges_dia_Age_55_64,Dia_exc_ges_dia_Age_65_over,Dia_exc_ges_dia_Age_Tot,HD_inc_Ha_ang_Age_0_14,HD_inc_Ha_ang_Age_15_24,HD_inc_Ha_ang_Age_25_34,HD_inc_Ha_ang_Age_35_44,HD_inc_Ha_ang_Age_45_54,HD_inc_Ha_ang_Age_55_64,HD_inc_Ha_ang_Age_65_over,HD_inc_Ha_ang_Age_Tot,Kid_dis_Age_0_14,Kid_dis_Age_15_24,Kid_dis_Age_25_34,Kid_dis_Age_35_44,Kid_dis_Age_45_54,Kid_dis_Age_55_64,Kid_dis_Age_65_over,Kid_dis_Age_Tot,LC_inc_COPD_emph_Age_0_14,LC_inc_COPD_emph_Age_15_24,LC_inc_COPD_emph_Age_25_34,LC_inc_COPD_emph_Age_35_44,LC_inc_COPD_emph_Age_45_54,LC_inc_COPD_emph_Age_55_64,LC_inc_COPD_emph_Age_65_over,LC_inc_COPD_emph_Age_Tot,MHC_inc_dep_anx_Age_0_14,MHC_inc_dep_anx_Age_15_24,MHC_inc_dep_anx_Age_25_34,MHC_inc_dep_anx_Age_35_44,MHC_inc_dep_anx_Age_45_54,MHC_inc_dep_anx_Age_55_64,MHC_inc_dep_anx_Age_65_over,MHC_inc_dep_anx_Age_Tot,Stroke_Age_0_14,Stroke_Age_15_24,Stroke_Age_25_34,Stroke_Age_35_44,Stroke_Age_45_54,Stroke_Age_55_64,Stroke_Age_65_over,Stroke_Age_Tot,A_oth_LTHC_Age_0_14,A_oth_LTHC_Age_15_24,A_oth_LTHC_Age_25_34,A_oth_LTHC_Age_35_44,A_oth_LTHC_Age_45_54,A_oth_LTHC_Age_55_64,A_oth_LTHC_Age_65_over,A_oth_LTHC_Age_Tot,No_LTHC_Age_0_14,No_LTHC_Age_15_24,No_LTHC_Age_25_34,No_LTHC_Age_35_44,No_LTHC_Age_45_54,No_LTHC_Age_55_64,No_LTHC_Age_65_over,No_LTHC_Age_Tot,Not_st_Age_0_14,Not_st_Age_15_24,Not_st_Age_25_34,Not_st_Age_35_44,Not_st_Age_45_54,Not_st_Age_55_64,Not_st_Age_65_over,Not_st_Age_Tot,Tot_per_Age_0_14,Tot_per_Age_15_24,Tot_per_Age_25_34,Tot_per_Age_35_44,Tot_per_Age_45_54,Tot_per_Age_55_64,Tot_per_Age_65_over,Tot_per_Age_Tot
ILOC50600402,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,21,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,28,10,19,4,9,4,0,73,0,0,0,0,0,0,0,0,31,11,19,4,14,10,5,101
ILOC50600403,0,0,0,0,0,8,0,7,6,5,0,4,0,3,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,13,0,0,0,4,5,3,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,4,3,0,4,18,0,0,0,0,0,6,0,6,8,0,4,0,0,3,0,18,62,30,40,19,15,19,4,199,9,6,3,5,8,5,0,36,84,47,52,39,31,39,14,306
ILOC50600404,0,0,4,9,24,21,27,86,51,33,41,29,22,28,16,222,0,0,0,6,10,8,9,24,0,0,0,0,0,0,6,7,4,4,10,20,43,35,37,150,3,4,4,9,14,21,22,72,0,0,0,7,10,8,9,37,0,0,0,0,0,5,9,18,8,16,35,25,18,8,0,108,0,0,0,0,8,11,5,32,36,16,13,7,23,14,23,134,626,315,254,185,121,80,17,1594,80,46,38,17,18,9,10,207,803,420,379,289,257,183,120,2454
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,14,9,11,7,4,0,0,48,0,36,65,45,12,5,0,172,14,49,79,61,28,14,8,249
ILOC50600502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,11,0,14,0,0,41,4,0,0,0,0,0,0,9,22,6,12,5,14,8,0,60
ILOC50600503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,17,15,5,6,4,3,77,0,0,0,0,0,0,0,0,31,20,25,11,14,3,10,101
ILOC50600504,0,0,0,0,3,0,9,16,3,0,0,3,9,0,3,27,0,0,0,0,5,0,3,10,0,0,0,0,0,4,4,6,0,0,4,9,19,18,23,78,0,0,0,0,4,6,3,18,0,0,0,0,0,3,4,12,0,0,0,0,3,0,3,7,0,0,0,0,6,5,0,19,0,0,0,3,0,0,0,5,0,3,0,8,7,7,5,36,73,56,31,24,23,12,3,223,0,0,0,4,0,0,0,5,78,63,45,39,64,42,37,374
ILOC50600505,0,0,0,0,3,0,0,9,9,4,4,3,0,0,0,17,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,14,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,13,92,42,24,23,16,6,4,210,8,4,0,0,0,7,0,22,106,56,30,35,34,17,12,291
ILOC50700101,0,0,0,4,9,14,18,47,13,15,7,3,16,17,9,83,0,0,0,0,3,3,3,8,0,0,0,0,0,0,3,3,0,3,4,7,9,15,21,55,0,0,0,4,0,12,20,36,0,0,0,0,0,3,0,9,0,0,0,0,4,4,5,17,6,19,19,14,16,9,3,92,0,0,0,0,0,3,3,5,14,12,0,6,11,3,8,52,161,94,51,36,38,17,12,407,31,12,12,7,7,11,3,75,222,138,94,62,77,71,60,723
ILOC50700102,0,0,0,3,11,7,11,25,14,11,11,11,8,6,4,66,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,4,0,4,9,9,9,32,0,0,0,0,5,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,15,4,18,15,11,17,3,4,76,0,0,0,0,0,0,0,0,9,4,5,3,8,6,3,38,162,69,43,29,24,22,5,355,21,27,65,47,24,12,4,201,210,124,141,101,86,62,31,755
ILOC50700201,0,0,0,3,6,27,23,57,15,10,6,10,3,16,8,74,0,0,0,0,0,6,7,13,0,0,0,0,0,0,6,6,0,0,0,3,8,24,20,59,0,0,0,5,0,17,19,40,0,0,0,0,0,8,7,11,0,3,0,0,3,6,10,24,6,15,13,15,8,17,11,78,0,0,0,0,0,3,0,7,7,11,7,3,4,10,7,47,170,74,38,33,26,34,15,395,12,3,10,3,8,10,3,52,214,109,70,66,58,105,58,679
ILOC50700202,0,0,0,0,0,0,6,4,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,3,0,0,0,6,0,0,14,6,0,0,0,0,0,0,6,9,6,3,3,9,7,11,40
ILOC50700203,0,0,0,0,4,3,4,16,3,5,0,3,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,0,0,0,3,4,3,7,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,6,4,6,0,5,0,35,0,0,0,0,5,0,0,10,16,13,4,12,14,12,16,85
ILOC50700204,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,0,4,0,5,0,39,0,0,0,0,0,0,0,0,20,6,4,5,5,7,4,64
ILOC50700205,0,0,0,0,0,5,3,5,0,0,3,0,0,3,0,11,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,0,0,0,0,3,8,4,13,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,7,3,0,3,0,16,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,7,26,9,12,8,4,0,0,58,0,0,0,0,0,0,0,5,34,13,19,13,4,13,7,108
ILOC50700301,0,0,0,0,6,5,7,20,8,9,13,4,8,4,3,50,0,0,0,0,0,6,3,6,0,0,0,0,0,0,6,4,0,0,0,0,7,4,13,27,0,0,0,0,4,0,5,15,0,0,0,0,5,0,3,11,0,0,0,0,0,8,7,10,3,10,12,3,7,7,4,53,0,0,0,0,5,0,0,4,9,6,5,0,6,7,6,42,85,47,40,25,10,11,0,227,12,6,0,4,0,6,6,26,106,76,59,35,40,35,36,386
ILOC50700302,0,0,0,0,0,0,3,4,4,7,3,5,4,0,3,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,9,0,4,12,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,8,4,4,0,0,16,0,0,0,0,0,0,0,4,6,0,0,3,5,0,0,17,54,25,12,4,9,4,5,108,7,4,6,0,0,0,0,17,74,36,24,15,22,7,6,183
ILOC50700303,0,0,0,0,7,0,0,9,6,4,3,0,3,3,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,13,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,0,21,0,0,0,0,0,0,0,0,0,3,4,6,0,3,0,15,35,22,13,6,10,3,0,87,3,12,44,32,13,6,0,124,50,44,68,44,35,21,10,269
ILOC50700304,0,0,5,4,4,0,5,15,14,15,7,11,3,3,4,58,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,0,0,7,3,0,11,7,27,0,0,0,0,0,6,9,15,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,7,6,19,11,6,9,7,3,57,0,0,0,0,0,0,0,4,5,4,3,0,5,6,3,18,75,38,16,15,12,0,3,159,15,3,3,0,0,3,0,28,106,64,38,34,26,22,21,315
ILOC50700305,0,0,0,0,3,5,6,17,7,3,6,4,8,3,4,32,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,4,0,0,0,0,9,6,4,23,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,13,0,8,3,3,41,0,0,0,0,0,0,0,0,8,8,0,0,4,0,0,18,65,43,21,6,8,5,0,144,0,0,0,0,3,6,0,13,81,61,30,13,27,16,12,244
ILOC50700401,0,0,5,0,8,7,11,32,29,13,16,9,12,7,6,95,0,4,0,0,4,4,4,12,0,0,0,0,0,0,0,3,0,0,0,0,7,11,10,30,0,0,0,3,4,8,10,19,0,0,0,0,0,0,0,4,0,0,0,0,0,6,11,17,11,19,20,10,20,10,11,95,0,0,0,0,0,0,4,4,14,13,7,4,15,4,12,66,238,98,47,47,34,18,9,498,34,10,8,3,6,5,0,63,313,145,93,77,79,48,43,797
ILOC50700501,0,0,0,4,10,5,4,20,9,4,4,5,3,0,4,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,10,6,24,0,0,0,0,9,3,4,15,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,9,0,12,4,5,6,0,0,29,0,0,0,0,4,0,0,4,4,4,0,0,10,0,4,16,66,26,11,6,5,8,4,123,4,0,0,4,0,5,0,22,81,43,25,18,25,26,15,232
ILOC50700502,0,0,0,0,0,9,0,6,0,7,0,0,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,11,0,0,0,0,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,3,0,0,9,0,15,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,12,16,12,10,3,3,6,5,52,0,5,0,0,0,0,3,9,24,15,14,6,6,27,11,100
ILOC50700601,0,0,4,9,5,21,14,53,26,25,10,17,8,14,6,108,0,0,0,0,0,3,5,15,0,0,0,0,0,0,3,4,0,0,6,3,3,19,10,49,0,0,0,0,3,5,6,17,0,0,0,0,0,0,3,3,0,0,0,0,4,7,5,10,4,27,21,16,15,11,3,98,0,0,0,0,0,4,3,7,33,7,6,8,3,6,0,67,225,96,59,56,34,16,4,492,15,15,0,0,0,4,3,43,302,163,100,90,72,62,29,815
ILOC50700701,0,0,0,0,0,4,3,11,9,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,7,3,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,17,3,8,4,8,4,61,6,10,0,0,3,0,0,19,35,23,7,15,15,18,15,125
ILOC50700702,0,0,0,4,5,4,3,14,3,0,5,0,4,9,4,25,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,16,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,4,0,0,8,8,0,25,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,16,46,9,8,13,8,0,0,84,3,5,0,0,5,0,0,10,58,18,17,20,27,14,13,158
ILOC50700703,0,0,0,0,0,3,3,8,0,0,3,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,18,0,0,0,0,5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,31,9,11,0,0,3,0,57,0,0,0,0,0,0,0,8,35,9,15,8,9,19,10,104
ILOC50700801,0,0,0,0,0,8,3,9,0,0,3,5,3,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,9,15,11,7,5,5,80,8,0,0,0,0,0,0,13,42,17,17,19,14,10,10,134
ILOC50700802,0,0,0,0,3,6,0,10,10,3,7,0,12,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,3,20,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,10,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,59,34,11,19,12,7,3,140,16,10,5,7,0,4,0,38,88,43,25,29,29,32,7,261
ILOC50700901,0,4,9,23,36,56,44,165,99,65,61,45,50,37,13,358,0,3,4,6,12,12,25,63,0,0,0,0,0,0,5,10,0,3,7,9,32,53,49,160,3,0,0,3,18,26,33,79,0,0,0,0,9,0,6,22,10,6,0,6,11,12,18,48,42,94,82,64,43,42,23,398,0,0,0,0,4,6,6,19,85,44,36,31,28,33,24,273,785,321,211,134,87,51,28,1611,86,44,24,9,8,12,10,195,1069,523,370,261,223,192,141,2771
ILOC50701001,0,0,0,0,5,4,6,22,15,10,3,7,0,3,3,44,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,14,0,0,0,0,0,4,4,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,5,5,9,7,7,7,3,44,0,0,0,0,0,0,0,7,4,5,0,0,7,0,5,24,61,24,7,9,11,14,10,136,4,0,0,0,0,4,0,12,85,46,17,27,29,31,24,256
ILOC50701002,0,0,0,0,5,7,0,19,9,13,0,5,3,3,0,32,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,0,0,0,3,0,5,3,10,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,9,6,3,3,13,0,32,0,0,0,0,0,0,0,0,5,4,0,3,0,4,4,14,85,52,13,6,20,8,6,185,8,3,0,0,0,7,0,14,104,73,21,27,34,33,10,302
ILOC50701101,0,0,0,4,3,11,16,26,16,7,7,4,10,3,3,52,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,10,9,22,0,0,0,0,3,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,6,7,8,4,9,11,3,49,0,0,0,0,0,0,4,6,13,4,5,0,7,7,0,42,114,67,23,18,21,14,16,277,9,4,5,0,0,4,0,21,154,85,41,37,40,46,36,435
ILOC50701102,0,0,0,0,3,3,5,14,10,7,0,4,3,7,5,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,21,0,0,0,3,3,5,3,16,0,0,0,0,0,0,3,3,0,0,0,0,0,5,5,3,0,5,4,0,6,3,0,29,0,0,0,0,0,0,0,0,5,0,0,3,6,3,0,15,74,42,22,8,14,10,4,182,11,0,0,3,0,0,0,20,95,53,35,22,31,30,24,294
ILOC50701201,0,0,0,0,0,4,0,4,0,4,6,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,3,11,5,9,0,47,0,0,0,0,0,0,0,0,17,16,18,13,4,15,4,83
ILOC50701202,0,0,0,3,5,3,10,21,13,9,3,11,0,3,3,42,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,0,0,0,0,0,8,11,22,0,0,0,0,0,4,11,15,0,0,0,0,0,3,0,0,0,0,0,0,4,0,10,6,0,8,4,5,0,6,4,40,0,0,0,0,5,0,0,5,11,0,5,6,0,4,5,27,77,46,21,17,9,8,4,181,4,11,0,3,0,0,0,24,103,69,27,41,25,24,25,325
ILOC50701203,0,0,0,0,0,3,0,10,3,6,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,22,3,11,7,4,0,92,0,3,0,0,0,4,0,7,45,35,18,18,22,16,4,159
ILOC50701301,0,0,0,0,7,5,16,32,3,5,7,3,9,4,12,40,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,7,0,0,0,6,7,9,16,38,0,0,0,0,0,3,8,15,0,0,0,0,3,0,3,5,0,0,0,0,4,0,0,6,0,6,9,8,9,0,3,33,0,0,0,0,0,0,4,4,10,4,0,0,3,0,0,15,81,60,36,12,13,9,4,217,17,7,4,0,0,5,0,28,110,77,51,30,41,30,33,366
ILOC50701302,0,0,3,0,8,11,11,25,12,6,3,3,3,5,13,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,3,8,11,6,13,47,0,0,0,0,0,3,13,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,5,5,6,9,5,4,0,35,0,0,0,0,0,0,3,4,8,5,0,0,6,0,7,24,78,44,16,15,19,7,5,183,27,10,3,3,0,0,0,50,121,68,29,36,44,28,35,367
ILOC50701401,0,0,0,0,0,9,16,29,8,14,8,4,9,6,5,56,3,0,0,0,0,0,10,10,0,0,0,0,0,0,4,3,0,0,0,10,10,24,12,54,0,0,0,4,0,7,7,22,0,0,0,0,0,0,8,14,0,0,0,0,0,0,3,10,11,7,9,3,8,12,7,53,3,0,0,0,4,3,0,10,16,4,4,0,9,7,0,40,157,64,34,24,22,15,3,325,21,19,10,6,0,3,0,60,211,101,55,50,53,55,35,557
ILOC50701501,0,0,0,0,0,3,8,12,4,8,0,4,3,0,4,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,6,0,26,0,0,0,0,0,0,0,0,0,6,0,5,3,6,0,19,63,23,14,21,14,4,6,147,4,5,4,0,4,0,0,20,73,42,23,38,24,13,14,231
ILOC50701502,0,0,0,0,3,3,9,25,11,4,5,0,3,0,6,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,0,0,0,0,3,0,4,13,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,6,4,4,5,4,6,5,5,33,0,0,0,0,0,0,0,6,0,0,4,0,4,3,5,23,36,4,3,8,7,12,5,76,0,0,0,0,0,0,0,5,48,17,14,17,22,22,25,153
ILOC50701503,0,0,4,10,12,18,12,53,41,18,18,18,8,9,3,120,0,0,0,5,0,6,7,20,0,0,0,0,0,0,0,3,0,0,7,11,15,13,12,58,0,0,0,0,12,9,9,30,0,0,0,0,4,0,4,5,0,0,0,0,3,0,4,7,13,26,20,19,15,9,4,100,0,0,0,0,0,0,0,3,14,15,6,6,4,8,4,57,284,93,72,56,36,21,6,566,21,22,9,6,5,0,3,64,365,169,124,100,89,60,35,937
ILOC50701504,0,0,0,0,3,16,9,19,6,8,8,12,0,3,0,45,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,5,10,6,8,6,25,0,0,0,0,0,5,11,12,0,0,0,0,0,0,0,3,0,0,0,0,3,7,5,9,7,6,3,3,4,11,4,38,0,0,0,0,0,0,3,3,8,5,3,0,0,6,4,29,97,60,22,21,11,5,4,225,13,6,0,0,0,4,0,25,132,81,44,42,21,33,21,374
ILOC50701505,0,0,0,0,0,7,0,11,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,9,3,0,25,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,9,34,21,11,4,15,5,6,97,6,0,0,0,0,0,0,9,47,33,17,11,24,19,3,153
ILOC50800101,0,0,0,0,7,12,25,46,10,8,3,0,9,10,5,53,0,0,0,0,0,3,5,14,0,0,0,0,0,4,20,21,0,6,0,17,18,22,17,78,0,3,3,9,5,5,13,34,0,0,5,3,7,3,11,30,0,0,0,3,3,0,4,10,4,3,5,7,4,8,0,41,0,0,0,0,5,6,4,10,16,0,3,10,17,8,12,61,209,101,87,57,42,21,15,528,10,8,9,5,8,9,3,57,251,121,109,99,102,77,83,844
ILOC50800102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,8,14,14,8,5,61,4,0,0,0,0,0,0,0,11,4,11,14,18,10,5,77
ILOC50800103,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,7,0,11,55,36,38,22,16,5,0,173,17,3,0,0,0,0,0,20,65,43,43,30,20,17,4,226
ILOC50800301,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,72,77,40,31,21,15,5,256,4,0,0,0,0,0,0,4,77,75,41,33,23,25,13,289
ILOC50800302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,15,6,9,0,0,0,0,32,0,0,0,0,0,0,0,0,10,6,9,0,0,0,0,37
ILOC50800303,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,15,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,35,23,20,25,4,0,0,113,4,0,0,0,0,0,0,7,44,24,21,28,14,12,6,148
