ILOC_CODE_2021,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_DSA2_Indig_M,VfDif_SA2_T_DSA2_Indig_F,VfDif_SA2_T_DSA2_Indig_P,VfDif_SA2_T_DSA2_NonInd_M,VfDif_SA2_T_DSA2_NonInd_F,VfDif_SA2_T_DSA2_NonInd_P,VfDif_SA2_T_DSA2_IndSt_nsM,VfDif_SA2_T_DSA2_IndSt_nsF,VfDif_SA2_T_DSA2_IndSt_nsP,VfDif_SA2_T_DSA2_TotM,VfDif_SA2_T_DSA2_TotF,VfDif_SA2_T_DSA2_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LuaH_Eng_onl_Indig_M,LuaH_Eng_onl_Indig_F,LuaH_Eng_onl_Indig_P,LuaH_Eng_onl_NonInd_M,LuaH_Eng_onl_NonInd_F,LuaH_Eng_onl_NonInd_P,LuaH_Eng_on_Ind_sta_nsM,LuaH_Eng_on_Ind_sta_nsF,LuaH_Eng_on_Ind_sta_nsP,LuaH_Eng_only_TotM,LuaH_Eng_only_TotF,LuaH_Eng_only_TotP,LuaH_Aus_Ind_Lang_Ind_M,LuaH_Aus_Ind_Lang_Ind_F,LuaH_Aus_Ind_Lang_Ind_P,LuaH_Aus_Ind_Lang_No_Ind_M,LuaH_Aus_Ind_Lang_No_Ind_F,LuaH_Aus_Ind_Lang_No_Ind_P,Luah_Aus_Ind_Lang_IndSt_nsM,Luah_Aus_Ind_Lang_IndSt_nsF,Luah_Aus_Ind_Lang_IndSt_nsP,Luah_Austn_Indig_Lang_TotM,Luah_Austn_Indig_Lang_TotF,Luah_Austn_Indig_Lang_TotP,LuaH_Oth_Lang_Ind_M,LuaH_Oth_Lang_Ind_F,LuaH_Oth_Lang_Ind_P,LuaH_Oth_Lang_No_Ind_M,LuaH_Oth_Lang_No_Ind_F,LuaH_Oth_Lang_No_Ind_P,Luah_Oth_Lang_IndSt_nsM,Luah_Oth_Lang_IndSt_nsF,Luah_Oth_Lang_IndSt_nsP,Luah_Oth_Lang_TotM,Luah_Oth_Lang_TotF,Luah_Oth_Lang_TotP,UAIndL_SE_Nw_Na_In_M,UAIndL_SE_Nw_Na_In_F,UAIndL_SE_Nw_Na_In_P,UAIndL_SE_Nw_Na_No_In_M,UAIndL_SE_Nw_Na_No_In_F,UAIndL_SE_Nw_Na_No_In_P,UAIndL_SE_Nw_Na_In_st_nsM,UAIndL_SE_Nw_Na_In_st_nsF,UAIndL_SE_Nw_Na_In_st_nsP,UAIndL_SE_Nw_Na_TotM,UAIndL_SE_Nw_Na_TotF,UAIndL_SE_Nw_Na_TotP,UAIndL_SE_Vw_wel_In_M,UAIndL_SE_Vw_wel_In_F,UAIndL_SE_Vw_wel_In_P,UAIndL_SE_Vw_we_No_In_M,UAIndL_SE_Vw_we_No_In_F,UAIndL_SE_Vw_we_No_In_P,UAIndL_SE_Vw_we_I_st_nsM,UAIndL_SE_Vw_we_I_st_nsF,UAIndL_SE_Vw_we_I_st_nsP,UAIndL_SE_Vw_we_TotM,UAIndL_SE_Vw_we_TotF,UAIndL_SE_Vw_we_TotP,Rel_a_Bud_Ind_M,Rel_a_Bud_Ind_F,Rel_a_Bud_Ind_P,Rel_a_Bud_No_In_M,Rel_a_Bud_No_In_F,Rel_a_Bud_No_In_P,Rel_a_Bud_In_st_nsM,Rel_a_Bud_In_st_nsF,Rel_a_Bud_In_st_nsP,Rel_a_Bud_TotM,Rel_a_Bud_TotF,Rel_a_Bud_TotP,Rel_a_Chri_Ind_M,Rel_a_Chri_Ind_F,Rel_a_Chri_Ind_P,Rel_a_Chri_No_In_M,Rel_a_Chri_No_In_F,Rel_a_Chri_No_In_P,Rel_a_Chri_In_st_nsM,Rel_a_Chri_In_st_nsF,Rel_a_Chri_In_st_nsP,Rel_a_Chri_TotM,Rel_a_Chri_TotF,Rel_a_Chri_TotP,Rel_a_Hind_Ind_M,Rel_a_Hind_Ind_F,Rel_a_Hind_Ind_P,Rel_a_Hind_No_In_M,Rel_a_Hind_No_In_F,Rel_a_Hind_No_In_P,Rel_a_Hind_In_st_nsM,Rel_a_Hind_In_st_nsF,Rel_a_Hind_In_st_nsP,Rel_a_Hind_TotM,Rel_a_Hind_TotF,Rel_a_Hind_TotP,Rel_a_Isl_Ind_M,Rel_a_Isl_Ind_F,Rel_a_Isl_Ind_P,Rel_a_Isl_No_In_M,Rel_a_Isl_No_In_F,Rel_a_Isl_No_In_P,Rel_a_Isl_In_st_nsM,Rel_a_Isl_In_st_nsF,Rel_a_Isl_In_st_nsP,Rel_a_Isl_TotM,Rel_a_Isl_TotF,Rel_a_Isl_TotP,Rel_a_Jud_Ind_M,Rel_a_Jud_Ind_F,Rel_a_Jud_Ind_P,Rel_a_Jud_No_In_M,Rel_a_Jud_No_In_F,Rel_a_Jud_No_In_P,Rel_a_Jud_In_st_nsM,Rel_a_Jud_In_st_nsF,Rel_a_Jud_In_st_nsP,Rel_a_Jud_TotM,Rel_a_Jud_TotF,Rel_a_Jud_TotP,Rel_a_Oth_Rel_Ind_M,Rel_a_Oth_Rel_Ind_F,Rel_a_Oth_Rel_Ind_P,Rel_a_Oth_Rel_No_In_M,Rel_a_Oth_Rel_No_In_F,Rel_a_Oth_Rel_No_In_P,Rel_a_Oth_Rel_In_st_nsM,Rel_a_Oth_Rel_In_st_nsF,Rel_a_Oth_Rel_In_st_nsP,Rel_a_Oth_Rel_TotM,Rel_a_Oth_Rel_TotF,Rel_a_Oth_Rel_TotP,Rel_a_Oth_Rel_ORG_Ind_M,Rel_a_Oth_Rel_ORG_Ind_F,Rel_a_Oth_Rel_ORG_Ind_P,Rel_a_Oth_Rel_ORG_No_In_M,Rel_a_Oth_Rel_ORG_No_In_F,Rel_a_Oth_Rel_ORG_No_In_P,Rel_a_Oth_Rel_ORG_In_st_nsM,Rel_a_Oth_Rel_ORG_In_st_nsF,Rel_a_Oth_Rel_ORG_In_st_nsP,Rel_a_Oth_Rel_ORG_TotM,Rel_a_Oth_Rel_ORG_TotF,Rel_a_Oth_Rel_ORG_TotP,Rel_a_Oth_Rel_Tor_Ind_M,Rel_a_Oth_Rel_Tor_Ind_F,Rel_a_Oth_Rel_Tor_Ind_P,Rel_a_Oth_Rel_Tor_No_In_M,Rel_a_Oth_Rel_Tor_No_In_F,Rel_a_Oth_Rel_Torud_No_In_P,Rel_a_Oth_Rel_Tor_In_st_nsM,Rel_a_Oth_Rel_Tor_In_st_nsF,Rel_a_Oth_Rel_Tor_In_st_nsP,Rel_a_Oth_Rel_Tor_TotM,Rel_a_Oth_Rel_Tor_TotF,Rel_a_Oth_Rel_Tor_TotP,Rel_a_SecB_OSB_NRA_Ind_M,Rel_a_SecB_OSB_NRA_Ind_F,Rel_a_SecB_OSB_NRA_Ind_P,Rel_a_SecB_OSB_NRA_No_In_M
ILOC50501201,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,18,10,23,469,619,1087,37,27,55,519,653,1172,18,10,23,493,657,1156,37,25,56,542,693,1241,219,210,426,22667,24590,47264,61,79,142,22952,24874,47833,4,3,10,0,0,4,0,0,0,0,3,8,12,6,17,4235,5272,9504,6,13,18,4252,5290,9534,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,4,0,0,0,0,6,10,0,0,0,402,690,1097,0,0,3,407,695,1097,81,85,166,12542,15799,28340,37,60,96,12665,15940,28598,0,0,0,282,302,583,0,0,0,279,306,589,0,0,0,306,339,644,0,0,0,307,339,651,0,0,0,28,29,51,0,0,0,28,29,51,0,0,4,0,0,0,0,0,0,0,0,4,4,3,8,207,244,449,0,0,0,204,246,451,5,6,8,207,244,449,0,0,0,209,249,460,138,127,262,12657
ILOC50501202,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,15,10,23,378,426,802,353,467,819,744,899,1644,15,10,23,408,449,858,349,465,820,775,925,1701,188,212,396,15920,16438,32358,56,59,113,16164,16709,32866,0,8,11,0,0,0,0,0,0,4,7,10,0,4,4,5573,6471,12043,10,19,33,5587,6489,12076,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,4,7,10,0,3,5,776,1039,1818,0,10,7,774,1050,1832,48,50,99,9895,11633,21529,37,38,74,9982,11719,21706,0,0,0,585,572,1158,0,0,0,585,572,1158,0,0,0,400,380,779,0,0,3,401,380,786,0,0,0,22,20,42,0,0,0,22,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,222,422,0,0,0,202,222,426,0,0,0,201,222,422,0,0,0,202,226,428,129,161,295,9262
ILOC50501301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,278,350,628,14,14,28,297,368,664,8,0,11,307,373,680,13,18,31,329,394,717,270,251,513,13773,14049,27821,62,61,123,14098,14359,28461,11,18,21,0,0,0,0,0,0,7,18,23,13,5,19,638,818,1459,0,0,0,651,823,1474,0,0,0,0,0,0,0,0,0,0,0,0,6,15,20,0,0,0,0,0,0,13,15,24,3,0,3,101,190,291,0,0,0,103,190,295,79,96,178,5526,6495,12027,38,36,73,5639,6625,12269,0,0,5,30,34,62,0,0,0,28,38,69,0,0,0,21,36,56,0,0,0,24,36,59,0,0,0,14,18,30,0,0,0,12,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,101,184,0,0,0,80,101,184,0,0,0,80,101,184,0,0,0,80,101,182,200,163,370,8289
ILOC50501302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,17,80,98,169,3,11,14,86,118,206,7,15,18,79,102,183,3,12,14,94,125,217,185,196,382,3056,3176,6228,23,20,41,3264,3393,6650,11,21,33,0,0,0,0,0,0,11,21,33,5,0,5,336,420,758,0,0,4,340,424,763,0,0,0,0,0,0,0,0,0,0,0,0,11,21,33,0,0,0,0,0,0,11,21,33,0,0,0,22,44,61,0,0,0,22,44,61,75,83,152,1490,1841,3330,16,14,29,1578,1937,3514,0,0,0,24,22,42,0,0,0,24,22,42,0,0,0,11,10,29,0,0,0,11,10,29,0,0,0,3,3,8,0,0,0,3,3,8,3,6,9,0,0,0,0,0,0,3,6,9,0,0,0,11,18,31,0,0,0,11,18,31,3,6,9,11,18,31,0,0,0,18,19,38,124,113,236,1741
ILOC50501401,15,26,20,44,0,0,0,4,3,11,0,0,6,3,6,11,156,163,319,1943,1355,3303,1021,554,1574,3122,2071,5194,159,165,322,2020,1430,3442,1041,569,1607,3214,2159,5367,224,243,467,19472,17524,36994,48,30,78,19743,17800,37544,21,20,46,0,0,3,0,0,0,23,20,45,13,6,21,7331,8431,15760,11,13,19,7353,8448,15805,0,0,0,0,0,0,0,0,0,0,0,0,21,20,46,0,0,4,0,0,0,23,27,45,3,4,5,799,1163,1958,0,0,0,801,1164,1962,80,105,182,9077,9867,18944,36,21,51,9185,9992,19181,0,0,0,791,789,1576,0,0,0,791,787,1580,3,0,5,685,604,1285,0,0,0,690,607,1298,0,0,5,160,172,336,0,0,0,164,175,334,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,190,213,404,0,4,4,192,219,408,3,3,3,190,213,404,0,4,4,191,218,409,166,157,323,14556
ILOC50501402,4,4,15,17,0,0,0,0,0,0,0,0,0,0,0,0,65,81,144,1516,1723,3238,417,473,889,1994,2276,4269,67,86,151,1569,1788,3357,418,473,890,2054,2345,4399,250,293,547,36204,37731,73931,115,129,241,36568,38151,74724,22,18,38,0,0,0,0,0,0,24,15,41,9,10,14,6146,7514,13662,18,24,42,6172,7545,13716,0,0,0,0,0,0,0,0,0,0,0,0,20,16,34,0,0,0,0,0,0,18,19,40,0,0,3,686,986,1668,0,0,0,686,985,1677,101,113,217,18005,22171,40174,77,104,177,18181,22389,40573,0,0,0,593,590,1184,0,0,0,592,590,1186,0,0,0,477,504,975,0,0,0,477,500,977,0,0,0,212,193,409,0,0,0,212,193,409,3,3,8,0,0,0,0,0,0,3,3,8,0,0,0,266,257,524,0,5,5,267,261,531,4,4,6,266,257,524,0,5,5,268,260,532,164,185,343,21174
ILOC50501501,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,29,64,403,440,849,40,59,96,479,529,1004,38,29,65,439,469,911,39,60,94,515,557,1072,691,750,1437,18603,18985,37586,80,90,175,19377,19825,39198,20,25,51,4,5,6,0,0,0,26,29,53,13,18,34,1450,1855,3310,13,11,20,1483,1877,3362,0,0,5,0,0,0,0,0,0,0,0,5,22,23,46,4,5,6,0,0,0,23,28,49,0,4,4,147,292,440,0,0,0,149,298,446,173,213,385,7739,9287,17023,40,50,90,7955,9544,17497,0,0,0,96,86,179,0,0,0,96,86,179,5,3,10,140,119,266,0,0,3,153,123,275,0,0,0,7,12,20,0,0,0,7,12,20,4,4,8,0,0,0,0,0,0,4,4,8,3,10,10,86,140,227,0,0,0,91,147,241,10,10,15,86,140,227,0,0,0,98,150,246,546,571,1121,11392
ILOC50501502,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,25,28,415,362,780,39,20,65,471,408,875,9,25,33,455,386,839,46,20,69,503,427,934,258,245,505,11307,11658,22967,67,73,141,11635,11973,23609,9,8,15,0,0,0,0,0,0,9,8,15,5,3,5,955,1169,2123,7,5,8,967,1178,2144,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,9,8,15,6,0,7,130,236,361,0,0,0,132,233,367,103,89,186,5290,6341,11635,32,53,84,5426,6481,11908,0,0,0,51,44,99,0,0,0,51,44,99,0,0,0,70,82,157,0,0,0,69,82,154,0,0,0,4,8,13,0,0,0,4,8,13,3,0,9,0,0,0,0,0,0,3,0,9,0,0,0,71,94,170,0,0,3,76,94,170,0,0,5,71,94,170,0,0,3,78,98,179,158,160,317,6383
ILOC50501503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,38,447,481,928,26,19,36,487,522,1007,14,22,41,482,502,983,23,19,39,524,541,1063,638,673,1316,25533,26564,52101,95,75,166,26272,27312,53587,31,30,60,3,0,5,0,0,0,32,33,64,12,13,17,2413,2930,5341,10,7,16,2431,2950,5381,0,0,0,0,0,0,0,0,0,0,0,0,31,26,59,3,0,5,0,0,0,32,32,61,3,4,6,134,282,417,0,0,0,140,282,423,200,233,433,10688,12384,23072,36,43,87,10929,12664,23591,0,0,0,250,248,503,0,0,0,253,248,501,0,0,4,217,226,445,0,0,0,222,224,446,0,0,0,4,11,15,0,0,0,4,11,15,0,0,8,0,0,0,0,0,0,0,0,8,4,3,10,238,254,491,0,0,0,242,255,501,9,10,17,238,254,491,0,0,0,247,261,506,467,472,936,15947
ILOC50501601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,246,303,554,13,20,28,271,329,599,13,12,22,267,318,588,13,20,28,288,344,637,382,412,796,12830,13202,26031,72,56,125,13278,13674,26955,11,12,21,3,0,3,0,0,0,12,12,25,4,9,12,1642,1810,3454,7,3,5,1651,1821,3469,0,0,0,0,0,0,0,0,0,0,0,0,11,12,21,3,0,3,0,0,0,15,12,19,5,4,8,121,136,254,3,0,5,129,139,266,117,133,243,5561,6350,11915,31,31,64,5708,6514,12219,0,0,0,227,247,469,0,0,0,227,247,469,0,0,0,200,189,390,0,0,0,204,189,392,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,293,323,618,0,0,0,296,325,619,6,0,7,293,323,618,0,0,0,297,325,618,276,303,580,7778
ILOC50501701,4,6,4,11,0,0,0,4,0,4,0,0,0,4,0,8,31,30,61,632,615,1248,76,73,150,740,724,1459,31,30,61,665,662,1320,74,74,152,771,765,1535,276,273,543,15502,15831,31335,34,53,86,15807,16156,31964,21,10,28,0,0,3,0,0,0,21,13,37,9,5,10,4071,4707,8777,11,12,22,4086,4722,8809,0,0,0,0,0,0,0,0,0,0,0,0,18,10,30,0,0,0,0,0,0,18,13,34,0,3,5,578,770,1346,0,0,0,576,773,1348,119,126,243,8412,9979,18392,29,37,61,8557,10144,18700,0,0,0,435,412,845,0,0,0,435,412,843,4,5,6,573,480,1049,0,5,3,582,479,1059,0,0,0,50,39,89,0,0,0,50,39,89,3,0,7,0,0,0,0,0,0,3,3,8,0,0,0,135,185,321,0,0,0,139,191,324,8,4,10,135,186,326,0,0,0,145,191,336,180,161,342,9030
ILOC50501702,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,29,24,53,587,642,1230,207,247,454,820,909,1732,29,24,53,617,667,1288,209,251,456,851,944,1792,299,268,566,12717,12244,24965,40,47,86,13061,12555,25618,12,10,22,3,0,3,0,0,0,11,10,25,10,4,18,4198,4764,8961,4,15,20,4213,4785,9000,0,0,0,0,0,0,0,0,0,0,0,6,12,11,21,0,0,0,0,0,0,13,8,24,5,3,6,563,734,1303,0,3,3,569,743,1309,134,103,236,5887,6895,12781,34,32,65,6049,7037,13084,0,4,3,704,604,1312,0,0,0,706,609,1315,0,0,0,669,618,1290,0,7,7,669,625,1294,0,0,0,13,13,27,0,0,0,13,13,27,7,0,9,0,0,0,0,0,0,7,0,9,0,0,4,169,181,342,0,0,0,165,176,347,3,6,4,169,181,342,0,0,0,175,181,356,179,174,350,8567
ILOC50501801,0,10,3,13,0,0,0,3,4,6,0,0,0,3,4,6,12,33,48,783,885,1672,65,56,123,867,972,1842,13,33,50,815,918,1737,65,59,126,899,1016,1914,310,281,589,31875,33581,65458,92,108,206,32273,33968,66249,10,9,25,0,6,0,0,0,0,17,11,27,5,7,15,5329,6551,11880,14,19,31,5352,6570,11928,0,0,0,0,0,0,0,0,0,0,0,0,17,9,26,0,6,0,0,0,0,15,11,28,0,0,0,473,709,1187,0,5,5,478,709,1186,118,126,242,15715,19516,35232,53,69,117,15880,19718,35598,0,0,0,455,438,898,0,0,0,457,438,899,0,0,0,309,350,659,7,3,5,316,353,667,0,0,0,87,89,176,0,0,0,87,89,176,3,0,3,0,0,0,0,0,0,3,0,3,0,3,4,201,238,441,0,0,0,204,242,445,0,3,3,201,238,441,0,0,0,205,242,444,197,167,357,19264
ILOC50501802,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,23,63,470,509,973,42,24,67,550,554,1103,41,25,64,507,546,1054,42,28,69,590,596,1186,284,283,569,16474,17078,33554,51,73,122,16811,17434,34246,15,13,26,0,0,0,0,0,0,15,13,26,7,0,3,7328,8244,15572,27,26,54,7360,8273,15635,0,0,0,0,0,0,0,0,0,0,0,0,15,11,25,0,0,0,0,0,0,15,11,25,0,0,6,954,1239,2195,4,5,11,962,1242,2202,106,133,236,10323,12165,22486,36,71,106,10465,12372,22825,0,0,0,368,349,715,0,0,0,374,349,719,9,6,17,1594,1469,3058,5,4,4,1604,1477,3081,0,0,0,824,879,1703,4,8,13,826,885,1710,0,3,4,0,0,0,0,0,0,0,3,4,0,0,5,207,225,436,0,0,0,209,228,437,0,8,9,207,225,436,0,0,0,206,233,445,189,157,346,9116
ILOC50501803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,33,176,143,319,11,19,27,203,177,381,12,18,33,195,159,350,11,17,30,224,196,420,187,192,378,5119,5092,10206,28,20,48,5332,5306,10639,18,16,27,0,0,0,0,0,0,18,16,27,6,0,4,3433,3424,6853,16,12,27,3450,3435,6884,0,0,0,0,0,0,0,0,0,0,0,0,13,16,26,0,0,0,0,0,0,13,16,26,5,0,5,309,354,664,0,0,0,309,357,671,78,88,169,3580,4171,7755,28,14,40,3681,4285,7967,0,0,0,337,255,587,0,0,0,337,255,587,4,0,3,814,678,1490,4,3,14,821,677,1505,0,0,0,14,8,22,0,0,0,14,8,22,6,0,3,0,0,0,0,0,0,6,0,3,0,3,3,278,265,543,0,0,0,280,266,546,6,6,3,278,265,543,0,0,0,284,270,549,126,119,248,3097
ILOC50501804,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,28,26,44,773,784,1565,61,71,132,862,877,1743,28,26,44,817,834,1650,67,76,138,908,930,1838,379,493,875,25154,26643,51796,101,102,203,25633,27237,52870,8,29,40,5,4,4,0,0,0,12,31,43,15,11,26,14268,15688,29957,30,50,79,14314,15753,30063,0,0,0,0,0,0,0,0,0,0,0,0,8,27,38,5,4,4,0,0,0,12,34,41,0,0,4,2185,2783,4967,4,11,10,2192,2790,4984,148,212,356,16769,20294,37064,73,103,177,16988,20609,37594,0,0,3,2188,1971,4161,3,3,7,2193,1975,4166,3,0,9,1647,1533,3175,7,3,15,1656,1541,3197,0,0,0,442,502,944,0,3,5,444,506,947,0,0,0,0,0,0,0,0,0,0,6,6,4,7,3,752,748,1496,0,5,5,754,749,1506,4,4,5,752,747,1500,0,5,5,754,755,1511,251,311,569,14806
ILOC50501901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,152,149,304,7,5,10,167,158,325,11,3,14,171,162,331,5,5,14,186,169,357,194,200,397,6332,6131,12470,20,21,36,6551,6350,12908,6,6,10,0,0,0,0,0,0,6,6,10,0,3,3,2874,3167,6036,3,7,12,2880,3177,6052,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,0,0,6,6,10,0,0,0,466,609,1069,0,0,0,466,606,1072,58,79,131,4042,4508,8543,5,17,27,4103,4602,8706,0,0,0,111,103,210,0,0,0,111,103,210,0,4,4,869,851,1722,0,0,3,879,850,1729,0,0,0,72,80,153,0,0,0,72,80,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,79,132,0,0,0,55,79,132,0,0,0,55,79,132,0,0,0,60,79,132,147,133,280,3459
ILOC50501902,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,22,29,52,196,160,363,11,13,26,226,205,433,24,30,59,209,179,388,11,17,29,244,225,469,377,428,810,6433,6104,12534,51,22,75,6860,6554,13413,17,15,34,0,0,0,0,0,0,17,22,36,7,0,9,3376,3559,6932,7,8,16,3388,3569,6963,0,0,0,0,0,0,0,0,0,0,0,0,18,15,32,0,0,0,0,0,0,18,22,36,0,0,0,470,640,1113,0,0,0,471,640,1119,123,155,274,4086,4396,8486,32,22,56,4238,4577,8813,0,0,0,347,323,670,0,0,0,347,323,670,0,0,0,890,809,1700,9,3,12,892,814,1709,0,0,0,9,10,24,0,0,0,9,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,164,153,315,0,0,0,164,156,321,4,0,5,164,153,315,0,0,0,167,156,321,276,275,552,3689
ILOC50501903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,25,19,43,6,0,6,32,24,52,3,0,4,26,19,42,6,0,6,35,24,55,42,54,97,779,689,1468,8,9,15,823,752,1578,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,64,79,143,0,0,0,64,79,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,6,10,14,21,0,0,0,9,14,23,12,25,34,308,319,631,5,8,10,328,348,675,0,0,0,10,4,10,0,0,0,10,4,10,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,6,3,12,0,0,0,7,3,12,0,0,0,6,3,12,24,35,58,480
ILOC50501904,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,79,75,151,556,490,1043,59,17,78,691,585,1276,78,75,155,590,528,1113,66,17,82,736,618,1350,602,617,1220,17972,18084,36060,71,60,131,18643,18764,37408,44,61,109,0,3,4,0,0,0,44,64,111,11,3,16,6492,6861,13353,7,8,17,6515,6874,13386,0,0,0,0,0,0,0,0,0,0,0,0,42,61,102,0,3,4,0,0,0,38,64,110,11,9,11,353,508,863,0,0,0,359,514,877,206,257,461,10181,11329,21514,41,34,77,10429,11621,22049,0,0,0,1370,1343,2712,0,3,0,1370,1346,2718,6,3,5,825,760,1588,0,0,0,829,765,1595,0,0,0,20,15,35,0,0,0,20,15,35,4,3,5,0,0,0,0,0,0,4,3,5,0,0,3,1009,976,1981,0,0,0,1010,976,1981,4,6,6,1009,976,1981,0,0,0,1016,978,1990,438,414,848,10332
ILOC50501905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,57,184,206,389,9,9,21,219,243,466,29,26,61,195,213,413,9,9,21,236,257,489,416,407,822,10061,10483,20542,37,33,75,10512,10929,21437,18,12,32,0,0,5,0,0,0,21,14,31,12,8,21,2193,2514,4707,8,4,15,2211,2531,4734,0,0,0,0,0,0,0,0,0,0,0,0,17,12,31,0,0,5,0,0,0,23,14,30,0,0,0,156,200,350,0,0,0,156,200,350,156,147,304,4910,5869,10778,9,20,31,5070,6035,11108,0,0,0,367,349,725,4,0,4,375,355,727,10,0,9,371,423,793,3,7,4,383,429,808,0,0,0,6,14,17,0,0,0,6,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,287,298,586,0,0,0,292,296,593,0,4,0,287,298,586,0,0,0,292,296,593,301,270,575,5874
ILOC50501906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,35,104,111,207,4,3,10,117,137,256,15,22,35,111,123,230,4,3,10,123,147,273,121,80,197,3567,3569,7135,12,13,21,3705,3654,7358,4,3,6,0,0,0,0,0,0,4,3,6,6,4,6,397,491,886,0,0,5,395,498,893,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,6,0,0,0,46,68,115,0,0,0,46,68,115,46,34,83,1598,1885,3481,9,7,18,1656,1926,3582,0,0,0,41,37,78,0,0,0,41,37,78,0,0,0,39,31,74,0,0,0,39,31,74,0,0,0,3,6,3,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,48,0,0,0,23,34,48,0,0,0,23,31,48,0,0,0,23,34,48,88,50,140,2154
ILOC50501907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,66,151,252,213,463,64,67,128,400,346,744,81,66,157,259,219,474,64,67,128,406,352,757,96,110,209,1774,1837,3605,11,18,32,1884,1958,3845,3,4,13,0,0,0,0,0,0,3,4,13,3,4,5,485,571,1062,0,3,4,492,581,1073,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,6,4,7,0,0,0,29,44,77,0,0,0,29,44,77,29,42,68,993,1157,2145,9,13,20,1030,1206,2229,0,0,0,54,55,113,0,0,0,54,55,113,0,0,0,31,34,68,0,0,0,31,34,68,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,57,0,0,0,16,44,57,0,0,0,16,44,57,0,0,0,16,44,57,76,77,159,1039
