ILOC_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
ILOC50500502,15,11,23,299,290,591,0,0,6,308,307,614,50,65,120,1208,1109,2325,4,4,12,1268,1179,2451,39,41,82,788,791,1574,5,0,5,828,825,1656,0,3,3,270,170,439,0,0,0,273,169,443,3,0,4,269,280,553,0,0,0,271,288,558,0,0,5,94,65,159,0,0,0,97,66,162,0,6,5,196,267,460,0,0,0,197,273,473,0,0,0,3,4,5,0,0,0,3,4,4,4,15,22,830,785,1622,0,0,0,844,807,1645,0,14,18,923,934,1858,3,0,3,930,950,1878,0,0,7,642,586,1230,0,0,0,645,595,1232,0,4,4,115,115,230,0,0,0,115,119,233,0,6,4,165,222,390,0,0,0,172,226,404,0,0,0,5,5,6,0,0,0,5,5,6,9,25,32,1853,1864,3715,4,0,4,1862,1894,3755,15,37,53,2695,2657,5351,5,0,5,2712,2698,5410,5,13,17,303,337,639,0,0
ILOC50500503,0,0,0,65,72,139,0,0,0,65,73,136,10,5,15,395,393,787,0,0,0,405,398,796,3,3,7,456,454,916,0,0,6,466,462,925,0,0,0,28,20,53,0,0,0,28,23,52,0,0,0,15,24,44,0,0,0,15,26,44,0,0,3,23,16,41,0,0,0,28,16,46,0,0,0,36,63,102,0,0,0,36,63,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,114,130,241,0,0,0,110,131,243,0,0,6,184,220,401,0,0,0,186,221,407,0,0,3,37,55,98,0,0,0,41,56,99,0,0,0,27,34,59,0,0,0,27,34,59,0,4,4,33,56,91,0,0,0,33,58,92,0,0,0,0,4,4,0,0,0,0,4,4,6,10,9,282,366,651,0,0,0,286,373,661,3,4,12,391,492,889,0,0,3,399,503,910,5,0,3,40,53,97,0,0
ILOC50500601,10,6,16,359,293,651,0,0,0,369,299,665,56,44,94,1345,1258,2604,3,0,5,1407,1306,2708,25,32,63,951,896,1846,0,5,12,980,933,1914,0,0,3,46,56,105,0,0,0,51,57,107,0,5,5,39,59,101,0,0,0,39,61,107,5,0,4,99,47,150,0,0,3,107,51,158,0,3,4,112,162,271,0,0,0,109,167,277,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,295,323,623,0,6,3,310,336,642,0,8,8,217,347,567,0,0,0,217,357,576,0,4,4,69,136,208,0,0,0,69,137,213,0,0,0,40,68,105,0,0,3,45,67,110,4,9,9,127,219,347,0,0,0,127,233,360,0,0,0,5,4,10,0,0,0,5,4,10,6,19,20,456,780,1232,0,0,7,461,794,1258,12,26,36,756,1102,1858,4,0,8,774,1136,1906,0,5,12,106,145,250,0,0
ILOC50500602,7,4,9,222,179,404,0,0,0,226,182,407,20,18,33,816,811,1624,4,0,3,841,833,1671,14,8,25,641,662,1304,0,6,4,656,676,1337,4,0,3,36,33,72,0,0,0,43,32,71,0,4,4,31,45,71,0,0,0,31,46,76,0,0,0,83,44,127,0,0,0,89,44,126,6,3,5,66,107,168,0,0,0,63,107,174,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,214,219,435,0,0,0,224,227,447,0,0,0,169,282,450,0,0,0,169,281,450,0,0,0,59,102,159,0,0,0,59,102,159,0,0,0,45,73,119,0,0,0,46,72,116,0,5,8,85,174,257,0,0,0,88,175,266,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,358,625,986,0,0,0,363,631,997,10,10,21,578,845,1429,0,0,0,588,856,1449,3,4,4,79,116,193,0,0
ILOC50500603,15,11,21,455,425,884,0,0,5,470,433,908,68,67,133,2158,2187,4346,6,3,4,2229,2255,4482,53,41,94,1694,1542,3236,3,3,4,1749,1586,3340,3,3,3,90,88,178,0,0,0,94,90,187,0,8,5,70,129,206,0,0,0,74,136,212,0,8,3,150,91,241,0,0,0,148,96,250,0,4,10,148,294,444,0,0,5,155,296,449,0,0,0,0,0,4,0,0,0,0,0,4,8,16,25,461,612,1066,7,0,6,469,628,1098,0,8,15,440,605,1049,0,0,0,449,616,1061,3,0,6,157,251,413,0,0,0,159,259,415,0,0,3,82,124,209,0,0,0,81,133,212,0,0,0,221,337,555,0,0,0,219,339,559,0,0,0,0,0,0,0,0,0,0,0,0,4,17,23,900,1323,2223,0,4,4,906,1339,2251,19,31,47,1362,1932,3299,7,0,5,1384,1967,3354,0,5,3,174,203,382,0,0
ILOC50500604,0,3,4,46,37,80,0,0,0,44,37,80,13,14,24,157,182,345,0,0,0,173,200,366,13,12,27,121,115,234,0,0,0,130,127,259,0,0,3,13,11,23,0,0,0,15,11,27,0,0,0,8,23,31,0,0,0,8,23,31,0,0,0,18,6,20,0,0,0,20,6,25,0,0,0,25,43,67,0,0,0,26,43,69,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,70,79,143,0,0,0,67,78,154,0,0,4,43,82,127,0,0,0,45,86,131,0,4,4,33,50,89,0,0,0,33,59,89,0,0,0,9,12,22,0,0,0,9,12,22,0,0,0,29,55,84,0,0,0,27,55,88,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,119,204,320,0,0,0,123,206,331,5,5,13,187,280,465,0,0,0,197,282,475,0,0,0,20,36,55,0,0
ILOC50500605,4,0,3,70,84,160,0,0,0,76,85,162,21,17,42,335,378,718,5,3,3,366,401,763,23,17,40,300,287,590,0,0,0,326,302,626,0,0,0,21,23,42,0,0,0,20,25,46,0,0,0,30,30,62,0,0,0,31,30,65,0,0,0,32,24,58,0,0,0,38,26,63,0,0,0,49,77,126,0,0,0,48,79,130,0,0,0,0,4,4,0,0,0,0,4,4,6,4,6,134,157,294,0,0,0,144,162,302,0,5,4,98,120,219,0,0,0,101,124,225,0,0,3,59,105,161,0,0,0,55,107,157,0,0,0,21,20,41,0,0,0,21,20,41,6,0,6,54,142,195,0,0,0,54,146,201,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,232,388,617,0,0,0,235,393,629,13,12,19,364,545,912,0,0,0,380,552,931,0,5,3,39,59,105,0,0
ILOC50500701,8,9,16,305,293,593,0,0,0,312,297,609,30,52,81,1167,1185,2346,6,0,5,1195,1232,2427,39,30,69,1070,1130,2198,8,0,10,1113,1159,2278,0,3,3,46,44,91,0,0,0,46,42,86,0,0,0,50,76,125,0,0,0,48,77,130,5,4,9,60,52,112,0,0,0,66,55,121,5,0,8,113,174,286,0,0,0,115,172,296,0,0,0,0,0,0,0,0,0,0,0,0,12,5,15,270,348,614,3,0,8,283,352,628,5,6,11,419,607,1025,4,0,4,430,612,1042,0,7,6,196,324,530,0,0,0,202,332,535,0,0,4,96,97,194,0,0,0,93,102,201,4,4,10,226,434,661,0,0,0,234,435,670,0,0,0,3,0,11,0,0,0,3,0,11,11,20,30,955,1466,2421,0,0,8,964,1486,2456,20,20,41,1219,1815,3035,8,0,8,1247,1842,3087,3,3,9,126,186,311,0,0
ILOC50500801,6,8,8,95,82,174,0,0,0,105,89,189,12,15,25,361,313,674,0,0,0,374,327,705,14,12,25,256,210,462,0,0,0,267,216,486,0,0,0,53,35,87,0,0,0,54,36,88,0,0,0,44,68,108,0,0,0,44,68,108,0,0,0,29,7,43,0,0,0,34,7,45,0,0,0,32,58,94,0,0,0,32,58,94,0,0,0,0,0,7,0,0,0,0,0,7,4,0,0,157,172,335,0,0,0,162,177,337,0,0,0,99,108,206,0,0,0,99,109,211,0,0,3,58,78,138,0,0,0,58,81,133,0,0,0,11,21,39,0,0,0,11,21,39,0,0,0,34,52,92,0,0,0,34,56,93,0,0,0,0,5,4,0,0,0,0,5,4,0,4,5,211,266,474,0,0,0,209,268,480,6,0,8,372,442,813,0,0,0,369,445,822,0,0,0,51,70,114,0,0
ILOC50500802,5,6,4,344,374,721,0,0,0,350,373,730,28,27,55,1996,2011,4007,5,3,11,2028,2047,4069,18,21,43,1521,1437,2964,3,0,3,1542,1464,3009,0,0,0,103,62,161,0,0,0,101,64,167,0,0,0,68,102,171,0,0,0,70,102,169,0,0,0,119,62,177,0,0,0,118,62,177,0,0,0,120,225,345,0,0,0,120,224,346,0,0,0,3,0,4,0,0,0,3,0,4,7,0,6,403,453,859,0,0,0,412,455,862,0,0,0,562,700,1258,0,0,0,565,699,1269,0,0,0,128,157,286,0,0,0,128,157,285,0,0,0,78,90,172,0,0,0,78,92,173,3,0,5,153,208,364,0,0,0,153,213,370,0,0,0,0,0,3,0,0,0,0,0,3,0,9,10,927,1156,2090,0,0,0,937,1165,2102,9,8,17,1339,1611,2951,0,3,3,1347,1624,2968,0,5,6,177,187,365,0,0
ILOC50500803,20,17,35,140,158,296,0,0,0,157,175,329,64,68,129,891,825,1715,3,0,4,956,896,1851,32,36,67,623,591,1208,4,3,9,658,630,1289,0,4,6,48,65,116,0,0,0,58,70,124,0,5,5,43,105,146,0,0,0,47,107,150,0,0,5,66,38,110,0,0,0,71,40,111,0,0,4,72,138,211,0,0,0,75,140,215,0,0,0,0,0,0,0,0,0,0,5,5,9,8,14,235,350,583,3,6,7,243,360,601,0,0,6,108,151,254,0,0,0,107,151,259,0,4,3,52,78,126,0,0,0,49,81,131,0,0,0,23,45,67,0,0,0,23,45,69,0,3,6,41,65,107,0,0,0,45,66,106,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,217,337,559,0,0,0,223,347,569,7,13,22,457,688,1142,3,3,5,467,702,1173,3,10,15,108,115,227,0,0
ILOC50500804,11,0,10,88,82,176,0,0,0,98,82,183,22,20,45,441,405,847,0,0,5,467,424,893,18,17,29,345,318,665,0,0,0,366,334,703,0,0,0,20,24,45,0,0,0,20,24,45,0,4,4,13,30,42,0,0,0,13,30,44,0,0,0,34,18,53,0,0,0,33,18,54,0,0,0,36,51,87,0,0,0,34,48,86,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,94,129,221,0,0,0,99,127,233,0,0,0,69,84,152,0,0,0,70,84,153,0,6,6,23,29,50,0,0,0,23,26,49,0,0,0,8,20,26,0,0,0,8,20,26,0,0,0,17,41,66,0,0,4,19,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,116,174,292,4,0,4,117,177,299,3,8,10,212,299,513,0,0,4,219,308,528,3,0,3,48,66,112,0,0
ILOC50500805,0,3,7,59,47,102,0,0,0,59,47,108,21,16,32,252,222,472,0,0,4,276,232,514,7,12,22,190,161,348,0,0,0,200,169,369,0,0,0,14,11,30,0,0,0,14,11,30,0,3,3,27,37,55,0,0,0,27,35,60,0,0,0,15,14,26,0,0,0,11,10,26,0,0,0,16,42,55,0,0,0,16,42,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,73,97,173,0,0,0,72,107,176,0,0,0,36,53,89,0,0,0,39,53,93,0,0,0,20,27,48,0,0,0,20,30,51,0,0,0,10,14,21,0,0,0,10,14,21,0,3,3,16,16,25,0,0,0,16,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,107,190,0,0,0,82,110,197,0,4,6,154,208,362,0,0,0,153,211,366,0,0,3,28,31,56,0,0
ILOC50500806,0,0,4,41,38,83,0,0,0,46,41,86,15,9,25,224,217,435,0,0,0,237,228,464,3,5,7,197,169,361,0,5,0,202,179,376,0,0,0,26,12,41,0,0,0,26,12,41,0,0,0,18,24,49,0,0,0,18,24,49,0,0,0,17,11,30,0,0,0,16,11,29,0,0,0,25,47,69,0,0,0,25,51,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,108,190,0,0,0,83,110,191,0,0,0,79,66,144,0,0,0,79,69,147,0,0,0,32,33,64,0,0,0,34,33,64,0,0,0,13,13,18,0,0,0,13,13,18,0,0,5,16,20,38,0,0,3,19,23,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,133,129,266,0,0,3,140,129,272,3,6,6,219,231,453,5,0,4,223,242,467,0,0,0,39,49,86,0,0
ILOC50500807,4,6,3,125,125,254,0,0,0,129,130,258,30,30,57,617,601,1222,0,0,5,657,630,1284,27,24,48,520,483,1000,4,4,5,543,511,1051,0,0,0,35,66,105,0,0,0,41,66,108,0,0,0,42,82,131,0,0,0,42,82,131,0,0,0,45,33,70,0,0,0,41,33,72,3,0,3,51,106,163,0,0,0,53,106,163,0,0,0,0,4,5,0,0,0,0,5,10,0,0,5,176,294,466,0,0,0,187,293,476,0,0,5,93,147,243,0,0,0,92,153,246,0,0,0,42,72,119,0,0,0,42,73,117,0,0,0,22,22,41,0,0,0,22,22,41,0,0,0,40,53,92,0,0,0,40,51,94,0,0,0,0,3,3,0,0,0,0,3,3,0,7,5,201,294,494,0,0,0,199,298,499,3,10,10,379,585,968,0,0,0,384,594,979,4,4,6,57,86,145,0,0
ILOC50500808,6,11,14,200,185,386,0,0,0,207,195,401,50,45,94,962,986,1954,6,0,10,1017,1035,2054,25,40,66,763,752,1510,0,8,7,791,797,1583,4,0,4,78,70,148,0,0,0,81,67,153,0,4,4,63,108,164,0,0,0,63,108,169,0,0,4,90,46,132,0,0,0,95,47,141,0,6,6,80,152,229,0,0,0,82,156,237,0,0,0,3,0,3,0,0,0,0,0,0,3,4,11,307,377,682,0,0,0,316,385,697,3,4,9,218,282,496,0,0,0,218,287,502,0,0,0,89,113,201,0,0,0,86,113,202,0,0,0,41,48,88,0,0,0,44,48,92,5,0,9,63,112,174,0,0,0,67,116,181,0,0,0,0,0,4,0,0,0,0,0,4,7,12,16,407,556,959,0,0,0,414,560,982,17,14,25,717,930,1649,0,0,5,732,950,1680,0,4,7,122,140,260,0,0
ILOC50500901,6,4,10,427,389,819,0,0,0,434,399,832,46,48,98,2367,2179,4544,3,10,14,2414,2236,4652,45,33,74,2163,2023,4183,7,12,12,2211,2058,4269,4,0,4,136,123,253,0,0,0,141,119,259,0,0,0,64,113,184,0,0,0,68,116,183,0,0,0,226,107,334,0,0,4,231,109,340,0,5,3,150,261,412,0,0,3,156,264,420,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,580,603,1186,4,0,4,586,612,1202,0,3,6,700,869,1566,4,0,6,706,872,1578,0,0,5,263,301,561,0,4,4,269,302,572,0,8,3,113,149,263,0,0,0,111,156,269,0,5,5,232,415,648,0,0,0,232,413,648,0,0,0,9,4,6,0,0,0,9,4,6,9,14,20,1320,1729,3047,4,8,13,1330,1746,3080,16,20,32,1896,2339,4237,6,7,11,1919,2365,4282,0,6,3,219,273,492,0,0
ILOC50500902,12,7,21,928,845,1780,0,0,3,949,856,1798,63,74,134,4728,4472,9202,17,13,30,4811,4553,9362,48,56,102,4091,3901,7993,15,13,20,4151,3970,8120,0,0,4,196,191,387,0,3,3,195,198,393,0,0,0,91,169,262,0,0,0,90,169,262,3,5,6,364,121,484,0,0,0,367,122,492,3,3,7,267,413,676,0,0,0,268,414,685,0,0,0,0,0,0,0,0,0,0,0,3,10,9,17,915,894,1804,0,0,7,928,908,1828,0,12,11,1096,1320,2421,0,5,10,1097,1335,2435,0,4,8,261,344,601,0,0,0,261,348,612,0,0,0,182,219,403,0,0,0,183,219,407,0,0,3,356,688,1045,0,3,3,360,693,1049,0,0,0,6,3,8,0,0,0,6,3,8,6,17,24,1901,2582,4475,0,7,11,1906,2608,4511,15,26,40,2814,3472,6283,4,17,21,2835,3509,6345,5,8,15,317,470,786,3,0
ILOC50501001,6,5,11,105,91,197,0,0,0,110,100,212,38,36,72,515,474,987,0,0,0,549,509,1063,38,26,58,351,360,713,3,0,4,386,384,774,0,0,0,23,23,49,0,0,0,27,23,50,0,0,4,18,40,54,0,0,0,16,42,59,0,4,9,51,25,79,0,0,0,54,30,86,0,5,5,44,73,120,0,0,0,44,71,120,0,0,0,0,3,3,0,0,0,0,3,3,4,3,16,143,160,302,0,0,0,146,171,314,0,3,3,54,96,143,0,0,0,54,97,147,0,5,5,26,48,67,0,0,0,26,47,74,0,0,0,8,27,33,0,0,0,8,27,33,0,5,5,30,64,100,0,0,0,30,75,99,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,114,227,349,0,0,0,114,237,353,4,15,20,260,389,649,0,0,0,265,402,670,0,0,3,55,73,133,0,0
ILOC50501002,5,6,15,121,93,217,0,0,0,128,102,228,40,29,68,470,447,914,0,0,0,507,475,984,22,13,35,402,397,799,0,0,0,423,406,835,0,0,0,26,26,53,0,0,0,30,29,56,0,0,0,15,28,42,0,0,0,15,29,43,4,0,3,45,46,95,0,0,0,53,51,100,5,3,5,30,64,98,0,0,0,31,67,104,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,122,168,290,0,0,4,133,172,304,0,0,0,48,85,135,0,0,0,51,87,132,4,0,4,20,36,60,0,0,0,22,36,56,0,0,4,10,25,40,0,0,0,13,29,38,0,4,4,22,66,87,0,0,0,22,69,97,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,108,209,314,0,0,0,112,219,327,11,14,27,228,376,602,0,0,0,239,392,631,5,0,0,38,51,89,0,0
ILOC50501003,3,10,12,254,265,519,0,0,4,261,275,531,39,27,70,1553,1506,3061,8,6,15,1598,1543,3149,40,64,106,1341,1251,2592,4,4,9,1390,1310,2700,0,0,0,61,62,118,0,0,0,63,59,120,0,0,0,29,56,85,0,0,0,29,56,79,4,3,6,124,47,169,5,0,5,130,50,179,0,5,4,116,147,264,0,0,0,117,151,269,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,324,312,639,4,0,4,334,314,657,0,5,6,307,365,668,0,0,4,308,366,680,0,3,3,70,108,176,0,0,0,70,113,180,0,0,0,53,73,122,0,0,0,53,76,126,5,4,5,112,221,336,0,3,0,120,228,343,0,0,0,0,0,0,0,0,0,0,0,0,4,14,17,544,762,1312,3,5,8,553,778,1334,13,16,28,873,1075,1950,5,7,8,889,1101,1991,0,7,9,103,138,236,0,0
ILOC50501101,10,18,26,133,134,274,0,0,0,141,155,297,90,63,151,754,659,1411,5,5,6,839,727,1574,62,44,105,544,549,1094,4,6,9,609,601,1212,3,0,7,49,38,86,0,0,0,53,38,91,3,0,5,28,61,96,0,0,0,33,64,99,3,8,8,63,35,104,0,0,0,66,44,110,0,4,4,58,125,186,0,0,0,61,132,190,0,0,0,4,4,4,0,0,0,4,4,4,9,12,23,203,265,469,0,0,6,217,281,498,0,3,5,60,102,165,0,0,0,66,107,173,0,3,9,34,62,96,0,0,0,39,69,104,0,0,4,27,15,44,0,0,0,29,18,48,3,7,10,45,79,120,0,0,0,44,87,135,0,0,0,0,0,0,0,0,0,0,0,0,11,21,27,164,266,428,0,0,0,174,277,460,18,34,54,370,529,905,0,0,6,389,568,955,3,15,18,82,93,169,0,0
ILOC50501102,15,5,27,327,346,672,0,0,0,343,356,698,45,50,101,1391,1346,2735,4,4,8,1443,1399,2836,41,25,62,882,745,1628,3,0,5,925,770,1694,3,0,3,52,68,122,0,0,0,53,68,126,0,3,3,64,102,166,0,0,0,64,105,171,0,4,4,92,66,160,0,0,0,92,73,162,0,4,5,102,191,293,0,0,0,106,196,303,0,0,0,4,4,4,0,0,0,4,4,4,4,12,14,310,438,750,0,0,0,315,450,762,0,3,3,181,260,444,0,0,0,181,265,450,0,0,0,82,156,240,0,0,0,85,160,237,0,4,4,34,42,75,0,0,0,34,43,82,0,3,7,115,179,290,0,0,0,112,186,294,0,0,0,0,3,5,0,0,0,0,3,5,5,8,15,412,642,1053,0,0,0,420,656,1070,10,18,27,723,1081,1807,0,0,0,737,1099,1836,8,8,11,124,177,307,0,0
