ILOC_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
ILOC50600106,0,0,0,4,0,0,0,6,0,0,0,6,0,0,0,14,0,0,0,21,6,0,3,27,0,0,0,15,0,3,0,17,0,0,0,3,0,0,0,8,0,0,0,7,5,0,0,6,0,0,0,0,0,0,0,0,0,0,3,53,7,5,11,80,0,0,0,4,5,0,0,6,0,3,0,27,3,0,0,35,10,36,12,159,8,0,8,245,9,25,27,158,3,6,5,227,7,25,25,102,4,0,9,172,7,3,17,75,0,0,8,111,5,0,4,15,0,0,0,31,40,95,81,532,22,16,28,828,0,0,0,0,0,0,16,16,0,0,0,0,0,0,8,8,0,0,0,0,0,0,53,53,0,0,0,0,0,0,45,45,0,0,0,0,0,0,34,30,0,0,0,4,0,0,24,25,0,0,0,0,0,0,9,9,0,0,0,0,0,0,185,186,0,0,0,4,6,0,18,29
ILOC50600107,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,4,4,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,24,0,0,0,3,0,0,3,13,0,0,0,5,0,0,3,11,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,37,0,0,6,50,0,0,0,3,8,0,0,13,0,14,4,48,6,0,4,79,23,69,33,241,10,0,23,400,18,57,43,215,16,3,11,360,8,23,31,166,3,3,8,250,9,7,26,97,4,4,7,146,3,0,7,9,0,0,3,21,56,176,144,786,40,18,45,1270,0,0,0,0,0,0,13,13,0,0,0,0,0,0,92,92,0,0,0,0,0,0,411,411,0,0,0,0,0,0,383,389,0,0,0,0,0,0,294,297,0,0,0,4,0,0,198,198,0,0,0,0,0,0,21,21,0,0,0,3,0,0,1410,1417,0,0,0,3,8,0,13,22
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,0,0,0,0,0,0,3,3,0,0,0,6,0,0,6,9,0,0,0,13,0,0,3,18,0,0,3,12,0,0,7,25,0,0,0,8,0,0,0,17,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,4,3,3,9,43,4,0,25,83,0,0,0,3,5,0,6,15,0,7,3,55,3,4,11,88,16,70,40,259,8,4,13,408,14,42,47,207,6,12,14,339,15,35,35,143,4,8,27,268,10,26,28,119,7,6,11,198,0,13,12,75,0,3,20,125,56,192,164,866,29,32,102,1443,0,0,0,0,0,0,10,9,0,0,0,0,0,0,40,40,0,0,0,0,0,0,141,146,0,0,0,0,0,0,112,113,0,0,0,0,0,0,96,105,0,0,0,0,0,0,70,70,0,0,0,0,0,0,29,29,0,4,0,3,0,0,504,507,0,0,0,3,0,0,19,31
ILOC50600202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,15,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,3,5,0,21,0,0,3,33,3,11,8,21,0,0,4,51,0,0,0,17,0,0,0,24,0,0,9,10,0,0,6,24,0,0,0,8,0,0,0,9,8,30,16,88,7,5,11,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,8,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0
ILOC50600203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,42,0,0,4,49,0,10,3,67,0,0,0,83,0,0,5,42,0,0,0,53,0,0,10,14,0,0,4,29,0,0,0,3,0,0,0,8,4,16,24,167,3,3,12,228,0,0,0,0,0,0,12,12,0,0,0,0,0,0,15,15,0,0,0,0,0,0,28,32,0,0,0,0,0,0,49,49,0,0,0,0,0,0,31,31,0,0,0,0,0,0,16,16,0,0,0,0,0,0,4,4,0,0,0,0,0,0,153,151,0,0,0,0,0,0,12,10
ILOC50600204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,0,0,9,0,0,0,14,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,27,7,0,0,37,0,0,0,0,7,0,4,13,0,6,0,11,0,3,0,23,11,12,10,97,5,0,0,134,13,23,15,145,3,4,0,207,3,17,13,83,0,3,3,122,0,8,10,53,0,0,0,74,0,0,4,9,0,0,0,13,28,72,50,395,17,11,14,577,0,0,0,0,0,0,15,15,0,0,0,0,0,0,10,10,0,0,0,0,0,0,25,25,0,0,0,0,0,0,45,45,0,0,0,0,0,0,24,24,0,0,0,0,0,0,21,21,0,0,0,0,0,0,9,9,0,0,0,0,0,0,142,142,0,0,0,0,7,0,18,28
ILOC50600301,0,0,0,9,3,0,0,12,0,0,0,18,3,0,0,20,0,0,0,53,6,0,5,64,5,6,0,47,0,0,4,57,3,0,0,25,0,0,3,34,0,3,4,6,0,0,3,18,0,0,0,4,0,0,0,5,3,3,8,157,18,4,21,219,0,0,0,30,23,4,14,62,3,12,0,110,28,0,10,168,64,153,62,595,16,6,34,933,91,168,161,608,15,17,39,1095,48,113,117,431,8,19,29,772,19,46,77,256,4,5,25,435,11,11,11,73,0,6,13,127,228,506,439,2108,94,61,155,3592,0,0,0,0,0,0,67,70,0,0,0,0,0,0,93,98,0,0,0,0,0,0,249,250,0,0,0,3,0,0,288,291,0,0,0,3,0,0,198,199,0,0,0,0,0,0,119,119,0,0,0,0,0,0,44,44,0,0,0,8,5,0,1065,1080,0,0,0,35,28,4,79,148
ILOC50600401,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
ILOC50600402,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,10,0,0,0,17,0,0,0,7,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,5,6,3,4,28,0,0,5,45,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,26,26,0,0,0,0,0,0,3,3
ILOC50600403,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,7,0,0,3,19,0,0,0,13,0,0,0,15,0,0,0,3,0,0,0,11,0,0,3,4,0,0,0,10,0,0,0,0,0,0,6,5,0,3,9,40,0,0,17,70,0,0,0,9,4,0,0,11,0,3,0,25,4,0,4,33,13,39,31,158,3,5,8,252,22,57,53,191,0,3,4,339,14,19,35,117,3,6,5,194,11,16,28,75,3,7,4,141,6,4,5,24,0,0,3,40,68,136,156,585,20,23,34,1020,0,0,0,0,0,0,6,6,0,0,0,0,0,0,20,20,0,0,0,0,0,0,60,60,0,0,0,0,0,0,61,60,0,0,0,0,0,0,45,45,0,0,0,0,0,0,43,44,0,0,0,0,0,0,14,13,0,0,0,4,0,0,247,253,0,0,0,9,7,0,8,21
ILOC50600404,0,0,0,6,8,0,16,27,0,0,0,16,4,0,7,23,0,0,7,75,3,0,15,100,0,0,8,55,5,0,9,80,0,0,3,30,0,0,7,43,0,0,0,20,0,0,4,29,0,0,0,4,0,0,5,12,0,4,16,202,20,3,65,312,0,0,0,4,4,0,0,11,0,3,0,60,11,3,4,91,27,64,46,341,8,12,12,507,26,66,74,329,9,12,20,532,20,24,42,232,4,10,18,344,18,25,36,181,0,3,22,282,0,6,10,57,0,0,11,89,91,188,211,1214,33,42,100,1867,0,0,0,0,0,0,48,48,0,0,0,0,0,0,55,55,0,0,0,0,0,0,192,189,0,0,0,0,0,0,164,163,0,0,0,0,0,0,124,124,0,0,0,0,0,0,114,114,0,0,0,0,0,0,32,32,0,0,0,0,0,0,724,727,0,0,0,13,9,0,65,86
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,7,9,0,0,0,16,0,4,0,18,0,0,0,19,0,0,7,6,0,0,0,14,0,0,0,4,0,0,0,12,0,5,8,47,3,0,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0
ILOC50600502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,4,0,7,12,0,0,0,15,4,0,0,20,5,22,8,49,3,3,4,95,11,22,13,85,0,4,5,142,6,18,14,75,0,3,4,122,4,8,9,48,0,0,4,73,0,0,4,12,0,0,0,15,19,65,48,284,15,13,31,471,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,93,97,0,0,0,0,0,0,102,102,0,0,0,0,0,0,67,67,0,0,0,0,0,0,49,49,0,0,0,0,0,0,8,8,0,0,0,0,0,0,340,344,0,0,0,0,4,0,17,21
ILOC50600503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
ILOC50600504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,3,3,0,0,3,8,5,3,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,9,0,0,3,5,0,0,0,8,0,0,0,9,0,0,4,12,0,0,13,23,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0
ILOC50600505,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,3,0,0,12,0,0,0,13,0,0,0,16,0,0,5,3,0,0,4,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,33,3,0,8,44,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,8,0,3,8,88,0,0,5,102,4,10,22,94,0,0,4,137,0,3,10,47,0,0,0,67,0,9,3,28,0,0,0,41,4,0,0,5,0,0,0,13,11,27,39,272,3,4,14,377,0,0,0,0,0,0,13,13,0,0,0,0,0,0,9,9,0,0,0,7,0,0,41,51,0,0,0,0,0,0,39,39,0,0,0,0,0,0,28,28,0,0,0,0,0,0,24,24,0,0,0,0,0,0,10,10,0,0,0,7,0,0,165,167,0,0,0,0,0,0,13,15
ILOC50700101,0,0,0,0,4,0,4,10,0,0,0,8,0,0,0,15,0,3,0,16,0,0,6,26,0,0,0,3,0,0,4,15,0,0,3,9,0,0,5,16,0,0,3,3,0,0,5,11,0,0,0,4,0,0,4,5,0,4,11,48,5,0,23,90,0,0,0,41,37,0,15,90,4,16,6,104,27,3,19,185,34,102,56,285,31,10,25,533,52,99,75,224,16,3,17,489,45,121,72,264,11,10,28,557,50,118,108,279,16,12,32,627,79,158,158,380,5,38,135,957,264,617,474,1577,137,87,269,3428,0,0,0,0,0,0,18,18,0,0,0,0,0,0,17,22,0,0,0,0,0,0,53,53,0,0,0,0,0,0,44,44,3,0,0,0,0,0,54,54,0,0,0,0,0,0,55,55,0,5,0,8,0,0,70,79,3,5,0,10,0,0,304,321,0,0,0,43,38,0,35,119
ILOC50700102,0,0,0,4,0,0,0,9,0,0,0,7,0,0,0,13,0,3,0,14,0,0,6,29,0,0,3,13,0,0,0,18,0,0,3,12,0,0,3,22,0,4,0,7,0,0,7,21,0,0,0,3,0,0,0,3,0,9,10,61,7,3,21,111,0,0,0,59,50,0,8,119,0,11,15,159,30,4,5,226,32,67,61,487,15,9,21,685,37,125,95,466,24,13,14,771,56,137,132,449,9,20,28,835,43,118,143,441,9,26,33,810,92,171,196,500,7,54,129,1149,267,626,638,2558,144,125,242,4600,0,0,0,0,0,0,30,29,0,0,0,0,0,0,18,18,0,0,0,0,0,0,84,84,0,0,0,0,0,0,74,71,0,0,6,0,0,0,70,75,0,0,0,5,0,0,86,91,0,0,0,4,0,0,114,121,0,6,5,15,0,0,474,495,0,0,0,61,53,0,42,155
ILOC50700201,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,11,0,0,4,8,0,0,0,16,0,0,5,11,0,0,0,17,0,0,0,3,0,0,0,7,0,3,0,14,0,0,11,20,0,0,0,7,0,0,5,13,3,3,10,47,6,4,22,89,0,0,0,21,17,0,17,56,0,8,11,82,19,3,36,156,9,67,23,295,14,12,136,564,22,77,40,291,3,10,113,567,20,69,71,316,7,16,86,587,38,78,83,417,9,23,62,705,39,90,145,494,15,37,143,962,131,394,371,1915,90,92,602,3590,0,0,0,0,0,0,37,39,0,0,0,0,0,0,33,39,0,0,0,0,0,0,82,85,0,0,4,3,0,0,111,117,0,0,0,0,0,0,157,157,0,0,0,3,0,0,180,184,0,0,6,9,0,0,200,204,4,3,6,12,0,0,803,830,0,0,0,22,19,0,56,100
