ILOC_CODE_2021,Age_14_IndSt_nsP,Age_14_TotM,Age_14_TotF,Age_14_TotP,Age_10_14_Indig_M,Age_10_14_Indig_F,Age_10_14_Indig_P,Age_10_14_NonInd_M,Age_10_14_NonInd_F,Age_10_14_NonInd_P,Age_10_14_Indig_st_nsM,Age_10_14_Indig_st_nsF,Age_10_14_Indig_st_nsP,Age_10_14_TotM,Age_10_14_TotF,Age_10_14_TotP,Age_15_Indig_M,Age_15_Indig_F,Age_15_Indig_P,Age_15_NonInd_M,Age_15_NonInd_F,Age_15_NonInd_P,Age_15_Indig_st_nsM,Age_15_Indig_st_nsF,Age_15_Indig_st_nsP,Age_15_TotM,Age_15_TotF,Age_15_TotP,Age_16_Indig_M,Age_16_Indig_F,Age_16_Indig_P,Age_16_NonInd_M,Age_16_NonInd_F,Age_16_NonInd_P,Age_16_IndigStat_nsM,Age_16_IndigStat_nsF,Age_16_IndigStat_nsP,Age_16_TotM,Age_16_TotF,Age_16_TotP,Age_17_Indig_M,Age_17_Indig_F,Age_17_Indig_P,Age_17_NonInd_M,Age_17_NonInd_F,Age_17_NonInd_P,Age_17_IndigStat_nsM,Age_17_IndigStat_nsF,Age_17_IndigStat_nsP,Age_17_TotM,Age_17_TotF,Age_17_TotP,Age_18_Indig_M,Age_18_Indig_F,Age_18_Indig_P,Age_18_NonInd_M,Age_18_NonInd_F,Age_18_NonInd_P,Age_18_IndigStat_nsM,Age_18_IndigStat_nsF,Age_18_IndigStat_nsP,Age_18_TotM,Age_18_TotF,Age_18_TotP,Age_19_Indig_M,Age_19_Indig_F,Age_19_Indig_P,Age_19_NonInd_M,Age_19_NonInd_F,Age_19_NonInd_P,Age_19_IndigStat_nsM,Age_19_IndigStat_nsF,Age_19_IndigStat_nsP,Age_19_TotM,Age_19_TotF,Age_19_TotP,Age_15_19_Indig_M,Age_15_19_Indig_F,Age_15_19_Indig_P,Age_15_19_NonInd_M,Age_15_19_NonInd_F,Age_15_19_NonInd_P,Age_15_19_IndSt_nsM,Age_15_19_IndSt_nsF,Age_15_19_IndSt_nsP,Age_15_19_TotM,Age_15_19_TotF,Age_15_19_TotP,Age_20_Indig_M,Age_20_Indig_F,Age_20_Indig_P,Age_20_NonInd_M,Age_20_NonInd_F,Age_20_NonInd_P,Age_20_Ind_status_nsM,Age_20_Ind_status_nsF,Age_20_Ind_status_nsP,Age_20_TotM,Age_20_TotF,Age_20_TotP,Age_21_Indig_M,Age_21_Indig_F,Age_21_Indig_P,Age_21_NonInd_M,Age_21_NonInd_F,Age_21_NonInd_P,Age_21_Ind_status_nsM,Age_21_Ind_status_nsF,Age_21_Ind_status_nsP,Age_21_TotM,Age_21_TotF,Age_21_TotP,Age_22_Indig_M,Age_22_Indig_F,Age_22_Indig_P,Age_22_NonInd_M,Age_22_NonInd_F,Age_22_NonInd_P,Age_22_Indig_st_nsM,Age_22_Indig_st_nsF,Age_22_Indig_st_nsP,Age_22_TotM,Age_22_TotF,Age_22_TotP,Age_23_Indig_M,Age_23_Indig_F,Age_23_Indig_P,Age_23_NonInd_M,Age_23_NonInd_F,Age_23_NonInd_P,Age_23_Indig_st_nsM,Age_23_Indig_st_nsF,Age_23_Indig_st_nsP,Age_23_TotM,Age_23_TotF,Age_23_TotP,Age_24_Indig_M,Age_24_Indig_F,Age_24_Indig_P,Age_24_NonInd_M,Age_24_NonInd_F,Age_24_NonInd_P,Age_24_Indig_st_nsM,Age_24_Indig_st_nsF,Age_24_Indig_st_nsP,Age_24_TotM,Age_24_TotF,Age_24_TotP,Age_20_24_Indig_M,Age_20_24_Indig_F,Age_20_24_Indig_P,Age_20_24_NonInd_M,Age_20_24_NonInd_F,Age_20_24_NonInd_P,Age_20_24_Indig_st_nsM,Age_20_24_Indig_st_nsF,Age_20_24_Indig_st_nsP,Age_20_24_TotM,Age_20_24_TotF,Age_20_24_TotP,Age_25_29_Indig_M,Age_25_29_Indig_F,Age_25_29_Indig_P,Age_25_29_NonInd_M,Age_25_29_NonInd_F,Age_25_29_NonInd_P,Age_25_29_Indig_st_nsM,Age_25_29_Indig_st_nsF,Age_25_29_Indig_st_nsP,Age_25_29_TotM,Age_25_29_TotF,Age_25_29_TotP,Age_30_34_Indig_M,Age_30_34_Indig_F,Age_30_34_Indig_P,Age_30_34_NonInd_M,Age_30_34_NonInd_F,Age_30_34_NonInd_P,Age_30_34_Indig_st_nsM,Age_30_34_Indig_st_nsF,Age_30_34_Indig_st_nsP,Age_30_34_TotM,Age_30_34_TotF,Age_30_34_TotP,Age_35_39_Indig_M,Age_35_39_Indig_F,Age_35_39_Indig_P,Age_35_39_NonInd_M,Age_35_39_NonInd_F,Age_35_39_NonInd_P,Age_35_39_Indig_st_nsM,Age_35_39_Indig_st_nsF,Age_35_39_Indig_st_nsP,Age_35_39_TotM,Age_35_39_TotF,Age_35_39_TotP,Age_40_44_Indig_M,Age_40_44_Indig_F,Age_40_44_Indig_P,Age_40_44_NonInd_M
ILOC50502101,42,664,572,1236,128,126,254,3137,2746,5879,125,108,236,3390,2980,6369,26,21,44,579,559,1133,31,22,53,633,598,1235,20,21,40,586,517,1102,25,20,44,632,555,1187,22,17,40,548,568,1112,18,23,40,584,603,1194,15,16,31,500,539,1034,23,17,41,532,574,1109,17,10,31,534,519,1050,30,20,53,587,547,1130,106,86,189,2735,2696,5438,130,100,229,2971,2882,5851,16,15,32,564,490,1058,30,19,51,606,531,1137,14,12,27,531,512,1041,24,20,35,569,540,1108,10,16,23,524,538,1062,28,23,44,563,571,1131,19,14,32,510,551,1058,27,22,51,553,589,1142,13,7,15,475,537,1013,32,30,62,522,571,1085,76,60,133,2599,2625,5226,132,107,241,2812,2798,5606,63,86,147,2624,2896,5523,173,142,318,2858,3132,5984,57,76,136,2800,3203,6003,190,131,320,3047,3407,6456,58,65,122,2801,3201,5998,216,152,369,3068,3421,6489,34,48,79,2507
ILOC50600102,0,3,0,3,17,10,25,0,0,0,0,0,0,17,10,25,0,3,8,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,10,0,9,0,5,5,0,0,0,0,0,0,0,5,5,4,5,7,0,0,0,0,0,0,4,5,7,15,19,34,0,0,0,0,0,0,15,19,34,5,0,3,0,0,0,0,0,0,5,0,3,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,8,0,10,10,12,23,0,4,4,0,0,0,10,14,22,7,12,25,0,0,0,0,0,0,8,16,24,7,18,23,0,0,0,0,0,0,7,20,25,4,0,9,0
ILOC50600103,0,0,4,5,10,4,14,0,0,0,0,0,0,10,4,14,0,4,4,0,0,0,0,0,0,0,4,4,0,5,8,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,3,8,0,0,0,0,0,0,0,3,8,7,12,22,0,0,0,0,0,0,7,12,22,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,9,5,12,0,0,0,0,0,0,9,9,8,10,8,20,0,0,0,0,0,0,10,8,20,3,10,17,0,0,0,0,0,0,9,10,17,3,10,15,3,0,3,0,0,0,8,10,16,0,11,14,0
ILOC50600104,0,0,0,0,0,6,10,0,0,0,0,0,0,0,6,10,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,3,3,4,0,5,0,0,0,0,0,0,4,0,5,4,5,10,0,0,0,0,0,0,4,5,10,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,0,5,6,0,0,0,0,0,0,0,5,6,0,9,8,0,0,0,0,0,0,0,9,8,5,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0
ILOC50600105,0,3,0,4,5,5,16,0,4,0,0,0,0,5,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,5,0,0,0,0,0,0,0,4,5,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,5,4,8,10,0,0,0,0,0,0,4,9,14,3,0,3,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,9,0,0,0,7,5,8,5,0,5,8,4,14,6,5,5,0,0,0,0,0,0,9,5,9,5,5,9,0,0,0,0,0,0,5,4,7,4,6,7,0
ILOC50600106,14,26,33,64,29,32,64,100,121,218,20,29,48,153,185,332,3,4,8,17,12,24,8,5,10,30,20,50,5,4,7,15,8,22,4,5,3,17,19,39,5,3,7,12,14,27,4,5,10,23,20,44,4,6,10,11,10,17,0,4,6,19,13,26,4,9,13,8,10,22,3,0,5,20,24,42,22,30,51,65,50,119,17,14,33,101,98,205,9,4,15,11,14,29,0,3,3,23,27,44,3,0,9,17,12,27,0,0,5,20,16,38,4,3,7,10,13,24,0,0,3,13,19,35,6,0,6,17,30,42,7,4,9,26,29,53,4,5,7,19,23,45,0,3,3,27,32,55,19,16,42,71,93,165,11,15,20,108,122,228,22,27,51,126,170,298,24,26,53,171,218,392,20,26,41,188,179,368,29,34,66,238,233,473,17,27,47,152,177,326,23,24,48,191,220,420,22,14,33,149
ILOC50600107,0,0,0,0,4,5,7,0,0,0,0,0,0,4,5,7,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,3,5,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,4,7,15,3,0,3,0,0,0,12,7,14,6,5,10,0,0,0,0,0,0,9,5,7,3,6,10,0,6,7,0,0,0,5,4,11,6,3,5,3,0,3,0,0,0,5,3,9,0,3,8,3
ILOC50600108,0,0,0,0,7,7,14,0,3,3,0,0,0,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,6,7,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,10,5,15,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3,3,6,10,0,0,4,0,0,0,3,11,12,9,8,10,0,0,0,0,0,0,9,8,10,0,0,5,0,0,0,0,0,0,3,0,4,8,5,15,0,0,0,0,0,0,8,5,15,0,6,10,0
ILOC50600109,0,0,0,0,8,9,13,0,0,0,0,0,0,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,4,3,12,0,0,0,0,0,0,4,3,12,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,8,3,11,0,0,0,0,0,0,5,7,11,0,3,3,0,0,5,0,0,0,6,3,5,5,10,19,0,0,0,0,0,0,10,13,23,12,4,11,0,0,0,0,0,0,12,8,15,5,0,3,0
ILOC50600110,0,3,0,3,3,3,10,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,4,0,7,0,0,0,0,0,0,4,0,7,3,5,15,0,0,0,0,0,0,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,7,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,3,0,4,10,17,0,0,0,0,0,0,4,10,13,0,3,8,0,0,0,0,0,0,0,6,10,5,4,7,3,0,3,0,0,0,7,4,9,6,5,6,0,0,0,0,0,0,6,5,6,0,3,0,0
ILOC50600111,0,0,3,5,0,0,0,6,5,16,0,0,5,12,8,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,4,3,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,3,9,4,14,0,0,0,13,3,16,3,6,12,19,11,34,4,0,7,21,9,37,13,7,21,37,21,60,0,0,0,20,11,24,12,6,18,24,15,40,0,0,3,10,7,25,8,3,12,23,17,38,0,4,4,22,12,31,16,8,26,35,28,67,4,0,4,39,13,58,31,9,41,79,21,103,0,0,4,35,12,45,22,11,32,55,23,78,4,7,14,124,59,183,90,38,131,219,107,329,13,8,23,244,87,333,194,52,245,457,142,599,22,3,30,278,87,363,214,57,269,514,141,659,21,9,33,270,55,324,219,33,246,503,99,603,6,9,21,217
ILOC50600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600201,8,19,12,26,11,6,19,95,69,162,8,13,24,114,91,203,7,0,4,25,18,37,0,3,3,25,22,40,3,5,4,14,17,22,0,3,3,12,18,34,4,0,4,16,11,24,0,0,3,14,12,30,0,7,6,15,10,28,3,0,0,22,14,36,0,3,5,23,14,34,3,6,11,30,21,51,15,9,28,86,68,153,9,12,20,113,87,195,0,6,6,17,21,38,5,4,3,21,25,47,6,3,10,24,21,44,8,4,12,38,27,68,5,4,11,25,17,39,8,5,14,37,27,59,4,0,0,29,34,65,9,5,18,46,39,85,0,8,4,33,37,71,12,7,21,45,52,96,18,15,34,134,126,258,40,29,60,188,165,356,11,16,31,220,200,419,68,29,102,308,247,549,16,10,23,300,227,532,75,31,106,390,263,660,21,9,28,229,176,402,64,26,90,312,207,520,20,8,26,207
ILOC50600202,0,0,0,3,6,5,8,16,8,19,0,3,3,16,17,34,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,3,5,8,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,3,3,0,3,10,5,12,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,8,3,7,4,0,4,4,3,9,4,0,4,9,5,17,11,3,12,20,9,31,7,3,7,16,19,29,6,8,13,20,31,55,6,6,13,29,36,65,10,9,19,43,56,101,3,4,3,36,27,60,9,7,17,42,39,87,0,3,8,25
ILOC50600203,3,9,9,19,3,7,11,34,34,65,8,8,13,43,47,88,0,0,0,0,9,7,0,5,6,0,11,15,0,0,5,3,3,7,0,0,0,5,6,12,0,0,0,6,0,3,3,0,5,9,0,13,0,0,3,6,0,8,3,0,3,10,4,14,0,0,0,5,5,5,0,0,0,5,5,9,5,9,11,17,22,42,12,5,11,31,24,55,0,0,0,6,0,6,0,0,0,10,0,7,0,0,0,3,5,7,0,0,0,6,5,11,0,0,5,5,7,14,3,5,5,12,10,21,0,0,5,9,0,12,6,0,3,8,5,19,0,0,0,0,5,9,0,0,0,0,7,8,9,3,16,18,22,37,15,4,14,37,25,66,6,5,8,37,36,67,16,9,25,52,48,97,5,5,8,50,41,91,20,7,26,69,55,129,8,3,12,66,51,119,31,10,44,104,70,175,3,4,10,50
ILOC50600204,5,16,18,33,16,16,30,76,71,151,15,13,29,107,109,215,4,4,5,12,3,18,5,0,5,17,9,29,3,0,0,12,12,25,0,0,3,18,13,31,6,0,5,17,12,25,6,3,11,20,22,38,0,4,4,13,10,19,4,3,8,16,14,29,0,3,3,8,5,10,0,0,3,5,7,17,8,12,14,51,40,94,13,11,28,76,59,145,0,0,0,4,3,15,3,0,4,10,6,22,0,0,0,6,0,3,0,0,0,6,8,13,4,0,4,4,7,16,0,0,0,8,14,24,0,3,5,6,10,12,4,3,9,11,11,26,0,4,0,7,12,21,0,0,0,12,15,23,4,12,19,39,36,73,6,11,14,53,54,106,8,7,12,56,80,137,10,14,22,74,100,171,8,13,29,108,125,235,14,14,33,141,160,299,16,13,28,136,124,268,29,23,52,179,168,350,12,8,24,107
ILOC50600301,27,130,111,242,81,87,176,521,481,1004,91,73,170,699,646,1343,9,19,31,84,90,176,20,16,32,110,131,238,20,18,42,95,61,151,11,4,14,119,80,203,16,16,26,86,50,142,12,8,20,113,76,185,16,9,20,57,50,105,18,10,22,82,66,149,21,9,28,48,43,91,18,7,25,78,59,139,77,70,143,367,300,657,68,46,120,506,417,924,19,14,31,64,39,107,14,11,23,102,67,160,8,10,17,49,45,92,12,22,33,74,74,153,15,15,26,55,56,111,15,16,25,84,79,162,15,5,20,56,69,125,18,13,34,87,95,176,11,9,19,97,70,171,35,13,45,138,97,234,63,53,119,326,282,609,98,71,170,485,408,890,56,78,138,520,517,1033,119,102,224,696,706,1393,60,55,119,663,741,1404,137,131,270,866,931,1796,55,51,107,754,739,1493,153,118,265,957,910,1868,42,44,90,634
ILOC50600401,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,7,9,0,0,0,0,0,0,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ILOC50600402,3,8,0,7,6,10,12,10,4,15,4,4,10,19,15,36,0,0,0,4,0,0,3,0,3,5,0,9,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,3,5,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,9,3,0,8,11,7,24,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,6,0,5,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,9,7,13,9,6,11,0,3,6,0,3,5,11,12,27,0,0,5,12,10,19,0,0,0,14,10,22,4,0,0,8,7,16,0,0,0,13,7,19,0,4,0,9
ILOC50600403,0,21,21,41,19,10,32,103,95,201,15,10,26,136,122,258,4,3,5,8,13,23,3,0,0,16,16,32,0,0,8,18,6,24,0,0,0,20,11,33,4,0,0,11,7,16,0,0,6,19,14,24,7,0,7,19,3,28,3,0,9,28,10,37,0,5,9,16,8,25,0,3,3,15,18,34,17,11,28,71,44,120,6,11,16,93,66,161,5,0,5,12,6,13,7,0,10,16,7,27,0,4,5,8,12,22,0,4,4,9,19,31,0,0,3,14,12,23,5,7,13,16,20,39,0,4,3,14,20,29,4,10,14,17,32,48,3,4,6,15,17,36,0,0,3,16,23,43,9,12,21,57,75,123,20,23,41,85,101,189,10,16,29,123,140,263,27,30,61,164,190,357,17,10,27,182,204,377,24,24,54,221,240,459,10,11,20,212,221,431,26,19,39,250,246,496,13,6,21,193
ILOC50600404,19,72,79,155,125,139,261,223,228,446,53,55,106,398,421,817,26,30,55,35,31,62,9,5,15,68,60,131,23,20,41,41,38,76,9,12,20,70,67,129,30,23,54,22,25,52,3,10,14,60,58,119,23,21,41,26,32,63,11,12,18,61,67,124,27,22,46,29,27,54,16,5,17,72,50,124,128,112,239,154,157,313,48,39,85,326,306,635,18,20,33,28,18,51,11,7,20,53,45,99,19,19,37,25,26,54,9,7,12,45,60,109,17,18,36,30,40,72,10,3,21,66,61,128,14,24,35,49,39,90,19,7,26,86,68,152,18,23,41,50,40,88,9,15,25,76,77,154,87,98,185,186,173,354,55,47,99,333,310,641,83,90,175,311,349,655,89,77,165,484,512,998,104,101,203,395,418,818,103,71,175,600,598,1199,79,78,160,416,372,787,102,86,183,596,535,1132,64,65,125,271
ILOC50600405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600501,0,4,3,3,0,0,4,6,6,11,0,0,0,7,7,11,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,5,4,7,0,6,0,0,0,0,0,0,7,4,12,5,0,3,0,0,0,0,0,0,5,4,6,16,5,19,5,4,10,0,4,4,18,10,33,0,0,0,3,0,3,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,9,0,9,5,0,5,3,0,3,0,0,0,9,0,9,9,0,9,3,0,3,0,0,0,16,0,16,8,0,8,0,0,0,0,0,0,8,0,6,31,0,31,7,0,11,0,0,0,37,0,39,33,4,36,12,3,12,0,5,7,42,12,50,34,8,42,10,17,30,0,0,4,50,28,74,32,8,32,4,9,13,0,0,0,38,9,47,26,0,30,13
ILOC50600502,0,8,14,26,4,0,3,55,59,107,7,3,10,62,61,124,0,0,0,7,7,15,0,0,3,13,9,23,0,0,0,4,11,13,0,0,4,8,13,15,0,0,0,10,3,14,7,0,7,8,3,17,0,0,0,6,0,6,0,0,5,9,0,12,0,0,0,6,0,7,5,3,6,9,4,13,0,0,0,34,24,63,9,6,16,48,30,78,0,0,0,9,0,15,0,0,0,5,9,14,0,0,0,4,0,3,0,0,0,5,5,10,0,0,0,7,7,11,4,0,8,14,8,17,0,0,0,3,7,10,4,0,5,7,8,16,0,0,0,5,0,6,3,5,6,9,6,18,0,0,0,28,19,50,10,7,19,44,30,71,3,0,7,35,28,68,42,16,61,85,47,137,5,0,7,71,51,126,49,13,68,126,66,190,3,0,3,94,61,154,50,16,64,148,75,222,3,0,3,72
ILOC50600503,0,0,0,0,3,5,12,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,3,10,5,4,10,0,4,3,0,0,0,15,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,5,10,0,4,7,0,0,0,7,3,16,8,10,13,0,0,5,0,0,0,7,12,15,5,4,7,0,0,0,0,0,0,5,3,8,0,5,5,0,4,3,0,0,0,0,4,8,3,3,8,0
ILOC50600504,0,6,6,14,28,13,38,3,6,11,0,3,3,27,22,47,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,3,3,6,5,9,5,0,5,0,0,0,10,5,10,0,4,8,0,0,0,0,0,0,0,8,10,5,0,4,0,0,0,0,0,0,5,0,4,16,16,30,4,0,4,0,0,0,18,17,37,3,4,3,0,0,0,0,0,0,7,7,7,0,4,6,0,0,0,0,0,0,0,3,8,6,5,10,0,0,0,0,0,0,6,8,11,5,0,4,0,0,4,0,0,0,0,7,7,7,0,3,0,0,0,0,0,0,7,3,7,17,20,36,3,4,6,0,6,5,20,23,44,8,12,16,4,5,8,0,0,0,14,16,27,11,12,24,3,11,17,0,0,3,18,22,39,3,14,21,3,4,4,5,0,4,12,22,36,13,14,24,4
ILOC50600505,9,16,15,33,14,13,30,55,45,101,17,20,40,91,82,173,0,3,3,14,10,22,6,0,6,22,16,28,3,0,7,6,10,14,7,0,7,14,11,29,0,5,4,8,5,14,3,0,6,17,10,22,9,0,7,6,0,12,3,3,3,10,3,15,0,3,7,5,0,10,3,0,3,7,3,14,18,11,29,40,25,67,15,3,22,73,43,114,0,3,0,0,3,6,0,0,5,8,7,14,9,0,4,4,6,15,0,4,3,8,8,21,3,4,10,4,4,8,0,0,4,8,6,18,5,3,3,9,5,15,4,4,5,6,10,22,5,6,7,9,9,18,4,0,5,13,14,32,13,12,26,27,32,53,9,9,17,50,51,103,11,8,18,70,50,121,22,10,38,105,76,179,9,4,11,66,66,131,23,19,47,98,94,192,8,11,23,75,88,162,26,15,40,113,106,223,12,5,17,91
ILOC50700101,12,106,105,211,35,44,76,429,421,849,22,22,46,486,488,979,15,0,21,87,100,190,0,8,4,106,107,215,9,6,18,80,87,173,4,4,6,95,101,199,8,12,16,102,110,215,4,3,5,117,123,241,6,8,13,105,87,189,9,6,15,123,95,219,3,10,15,76,68,136,0,3,8,82,81,166,48,38,86,451,450,905,18,21,35,522,516,1031,6,0,7,51,68,119,3,0,5,64,68,134,3,5,10,70,70,139,4,3,8,81,83,161,4,0,7,71,77,147,4,0,6,80,76,162,3,5,11,84,74,159,4,5,11,93,78,176,8,9,15,75,74,149,10,0,9,85,82,167,30,20,49,355,358,714,22,16,34,405,394,797,31,17,52,377,430,810,21,17,46,428,470,900,28,18,43,438,421,858,29,28,57,488,464,953,19,17,39,367,423,791,21,19,42,402,462,863,16,13,30,337
