ILOC_CODE_2021,Ow_o_Dw_s_S_Hou_HATSIP,Ow_o_Dw_s_SDRTHT_HATSIP,Ow_o_Dw_s_Fl_Ap_HATSIP,Ow_o_Dw_s_Oth_d_Car_HATSIP,Ow_o_Dw_s_Oth_d_Cab_h_HATSIP,Ow_o_Dw_s_Oth_d_IHTSO_HATSIP,Ow_o_Dw_s_Oth_d_HFASO_HATSIP,Ow_o_Dw_s_Oth_d_Tot_HATSIP,Ow_o_Dw_s_Ns_HATSIP,Ow_o_Tot_HATSIP,Ow_wm_Dw_s_S_Hou_HATSIP,Ow_wm_Dw_s_SDRTHT_HATSIP,Ow_wm_Dw_s_Fl_Ap_HATSIP,Ow_wm_Dw_s_Oth_d_Car_HATSIP,Ow_wm_Dw_s_Oth_d_Cab_h_HATSIP,Ow_wm_Dw_s_Oth_d_IHTSO_HATSIP,Ow_wm_Dw_s_Oth_d_HFASO_HATSIP,Ow_wm_Dw_s_Oth_d_Tot_HATSIP,Ow_wm_Dw_s_Ns_HATSIP,Ow_wm_Tot_HATSIP,R_RAg_Dw_s_S_Hou_HATSIP,R_RAg_Dw_s_SDRTHT_HATSIP,R_RAg_Dw_s_Fl_Ap_HATSIP,R_RAg_Dw_s_Oth_d_Car_HATSIP,R_RAg_Dw_s_Oth_d_Cab_h_HATSIP,R_RAg_Dw_s_Oth_d_IHTSO_HATSIP,R_RAg_Dw_s_Oth_d_HFASO_HATSIP,R_RAg_Dw_s_Oth_d_Tot_HATSIP,R_RAg_Dw_s_Ns_HATSIP,R_RAg_Tot_HATSIP,R_STHA_Dw_s_S_Hou_HATSIP,R_STHA_Dw_s_SDRTHT_HATSIP,R_STHA_Dw_s_Fl_Ap_HATSIP,R_STHA_Dw_s_Ot_d_Car_HATSIP,R_STHA_Dw_s_Ot_d_Cab_h_HATSIP,R_STHA_Dw_s_Ot_d_IHTSO_HATSIP,R_STHA_Dw_s_Ot_d_HFASO_HATSIP,R_STHA_Dw_s_Ot_d_Tot_HATSIP,R_STHA_Dw_s_Ns_HATSIP,R_STHA_Tot_HATSIP,R_Pnsh_Dw_s_S_Hou_HATSIP,R_Pnsh_Dw_s_SDRTHT_HATSIP,R_Pnsh_Dw_s_Fl_Ap_HATSIP,R_Pnsh_Dw_s_Ot_d_Car_HATSIP,R_Pnsh_Dw_s_Ot_d_Cab_h_HATSIP,R_Pnsh_Dw_s_Ot_d_IHTSO_HATSIP,R_Pnsh_Dw_s_Ot_d_HFASO_HATSIP,R_Pnsh_Dw_s_Oth_d_Tot_HATSIP,R_Pnsh_Dw_s_Ns_HATSIP,R_Pnsh_Tot_HATSIP,R_CHP_Dw_s_S_Hou_HATSIP,R_CHP_Dw_s_SDRTHT_HATSIP,R_CHP_Dw_s_Fl_Ap_HATSIP,R_CHP_Dw_s_Oth_d_Car_HATSIP,R_CHP_Dw_s_Oth_d_Cab_h_HATSIP,R_CHP_Dw_s_Oth_d_IHTSO_HATSIP,R_CHP_Dw_s_Oth_d_HFASO_HATSIP,R_CHP_Dw_s_Oth_d_Tot_HATSIP,R_CHP_Dw_s_Ns_HATSIP,R_CHP_Tot_HATSIP,R_othLT_Dw_s_S_Hou_HATSIP,R_othLT_Dw_s_SDRTHT_HATSIP,R_othLT_Dw_s_Fl_Ap_HATSIP,R_othLT_Dw_s_O_d_Car_HATSIP,R_othLT_Dw_s_O_d_Cab_h_HATSIP,R_othLT_Dw_s_O_d_IHTSO_HATSIP,R_othLT_Dw_s_O_d_HFASO_HATSIP,R_othLT_Dw_s_O_d_Tot_HATSIP,R_othLT_Dw_s_Ns_HATSIP,R_othLT_Tot_HATSIP,R_LTns_Dw_s_S_Hou_HATSIP,R_LTns_Dw_s_SDRTHT_HATSIP,R_LTns_Dw_s_Fl_Ap_HATSIP,R_LTns_Dw_s_Ot_d_Car_HATSIP,R_LTns_Dw_s_Ot_d_Cab_h_HATSIP,R_LTns_Dw_s_Ot_d_IHTSO_HATSIP,R_LTns_Dw_s_Ot_d_HFASO_HATSIP,R_LTns_Dw_s_Ot_d_Tot_HATSIP,R_LTns_Dw_s_Ns_HATSIP,R_LTns_Tot_HATSIP,R_Tot_Dw_s_S_Hou_HATSIP,R_Tot_Dw_s_SDRTHT_HATSIP,R_Tot_Dw_s_Fl_Ap_HATSIP,R_Tot_Dw_s_Oth_d_Car_HATSIP,R_Tot_Dw_s_Oth_d_Cab_h_HATSIP,R_Tot_Dw_s_Oth_d_IHTSO_HATSIP,R_Tot_Dw_s_Oth_d_HFASO_HATSIP,R_Tot_Dw_s_Oth_d_Tot_HATSIP,R_Tot_Dw_s_Ns_HATSIP,R_Tot_Tot_HATSIP,Oth_TT_Dw_s_S_Hou_HATSIP,Oth_TT_Dw_s_SDRTHT_HATSIP,Oth_TT_Dw_s_Fl_Ap_HATSIP,Oth_TT_Dw_s_Ot_d_Car_HATSIP,Oth_TT_Dw_s_Ot_d_Cab_h_HATSIP,Oth_TT_Dw_s_Ot_d_IHTSO_HATSIP,Oth_TT_Dw_s_Ot_d_HFASO_HATSIP,Oth_TT_Dw_s_Ot_d_Tot_HATSIP,Oth_TT_Dw_s_Ns_HATSIP,Oth_TT_Tot_HATSIP,TT_ns_Dw_s_S_Hou_HATSIP,TT_ns_Dw_s_SDRTHT_HATSIP,TT_ns_Dw_s_Fl_Ap_HATSIP,TT_ns_Dw_s_Oth_d_Car_HATSIP,TT_ns_Dw_s_Oth_d_Cab_h_HATSIP,TT_ns_Dw_s_Oth_d_IHTSO_HATSIP,TT_ns_Dw_s_Oth_d_HFASO_HATSIP,TT_ns_Dw_s_Oth_d_Tot_HATSIP,TT_ns_Dw_s_Ns_HATSIP,TT_ns_Tot_HATSIP,Tot_Dw_s_S_Hou_HATSIP,Tot_Dw_s_SDRTHT_HATSIP,Tot_Dw_s_Fl_Ap_HATSIP,Tot_Dw_s_Oth_d_Car_HATSIP,Tot_Dw_s_Oth_d_Cab_h_HATSIP,Tot_Dw_s_Oth_d_IHTSO_HATSIP,Tot_Dw_s_Oth_d_HFASO_HATSIP,Tot_Dw_s_Oth_d_Tot_HATSIP,Tot_Dw_s_Ns_HATSIP,Tot_Tot_HATSIP,Ow_o_Dw_s_S_Hou_Oth_h,Ow_o_Dw_s_SDRTHT_Oth_h,Ow_o_Dw_s_Fl_Ap_Oth_h,Ow_o_Dw_s_Oth_d_Car_Oth_h,Ow_o_Dw_s_Oth_d_Cab_h_Oth_h,Ow_o_Dw_s_Oth_d_IHTSO_Oth_h,Ow_o_Dw_s_Oth_d_HFASO_Oth_h,Ow_o_Dw_s_Oth_d_Tot_Oth_h,Ow_o_Dw_s_Ns_Oth_h,Ow_o_Tot_Oth_h,Ow_wm_Dw_s_S_Hou_Oth_h,Ow_wm_Dw_s_SDRTHT_Oth_h,Ow_wm_Dw_s_Fl_Ap_Oth_h,Ow_wm_Dw_s_Oth_d_Car_Oth_h,Ow_wm_Dw_s_Oth_d_Cab_h_Oth_h,Ow_wm_Dw_s_Oth_d_IHTSO_Oth_h,Ow_wm_Dw_s_Oth_d_HFASO_Oth_h,Ow_wm_Dw_s_Oth_d_Tot_Oth_h,Ow_wm_Dw_s_Ns_Oth_h,Ow_wm_Tot_Oth_h,R_RAg_Dw_s_S_Hou_Oth_h,R_RAg_Dw_s_SDRTHT_Oth_h,R_RAg_Dw_s_Fl_Ap_Oth_h,R_RAg_Dw_s_Oth_d_Car_Oth_h,R_RAg_Dw_s_Oth_d_Cab_h_Oth_h,R_RAg_Dw_s_Oth_d_IHTSO_Oth_h,R_RAg_Dw_s_Oth_d_HFASO_Oth_h,R_RAg_Dw_s_Oth_d_Tot_Oth_h,R_RAg_Dw_s_Ns_Oth_h,R_RAg_Tot_Oth_h,R_STHA_Dw_s_S_Hou_Oth_h,R_STHA_Dw_s_SDRTHT_Oth_h,R_STHA_Dw_s_Fl_Ap_Oth_h,R_STHA_Dw_s_Ot_d_Car_Oth_h,R_STHA_Dw_s_Ot_d_Cab_h_Oth_h,R_STHA_Dw_s_Ot_d_IHTSO_Oth_h,R_STHA_Dw_s_Ot_d_HFASO_Oth_h,R_STHA_Dw_s_Ot_d_Tot_Oth_h,R_STHA_Dw_s_Ns_Oth_h,R_STHA_Tot_Oth_h,R_Pnsh_Dw_s_S_Hou_Oth_h,R_Pnsh_Dw_s_SDRTHT_Oth_h,R_Pnsh_Dw_s_Fl_Ap_Oth_h,R_Pnsh_Dw_s_Ot_d_Car_Oth_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Oth_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Oth_h,R_Pnsh_Dw_s_Ot_d_HFASO_Oth_h,R_Pnsh_Dw_s_Oth_d_Tot_Oth_h,R_Pnsh_Dw_s_Ns_Oth_h,R_Pnsh_Tot_Oth_h,R_CHP_Dw_s_S_Hou_Oth_h,R_CHP_Dw_s_SDRTHT_Oth_h,R_CHP_Dw_s_Fl_Ap_Oth_h,R_CHP_Dw_s_Oth_d_Car_Oth_h,R_CHP_Dw_s_Oth_d_Cab_h_Oth_h,R_CHP_Dw_s_Oth_d_IHTSO_Oth_h,R_CHP_Dw_s_Oth_d_HFASO_Oth_h,R_CHP_Dw_s_Oth_d_Tot_Oth_h,R_CHP_Dw_s_Ns_Oth_h,R_CHP_Tot_Oth_h,R_othLT_Dw_s_S_Hou_Oth_h,R_othLT_Dw_s_SDRTHT_Oth_h,R_othLT_Dw_s_Fl_Ap_Oth_h,R_othLT_Dw_s_O_d_Car_Oth_h,R_othLT_Dw_s_O_d_Cab_h_Oth_h,R_othLT_Dw_s_O_d_IHTSO_Oth_h,R_othLT_Dw_s_O_d_HFASO_Oth_h,R_othLT_Dw_s_O_d_Tot_Oth_h,R_othLT_Dw_s_Ns_Oth_h,R_othLT_Tot_Oth_h,R_LTns_Dw_s_S_Hou_Oth_h,R_LTns_Dw_s_SDRTHT_Oth_h,R_LTns_Dw_s_Fl_Ap_Oth_h,R_LTns_Dw_s_Ot_d_Car_Oth_h,R_LTns_Dw_s_Ot_d_Cab_h_Oth_h,R_LTns_Dw_s_Ot_d_IHTSO_Oth_h,R_LTns_Dw_s_Ot_d_HFASO_Oth_h,R_LTns_Dw_s_Ot_d_Tot_Oth_h,R_LTns_Dw_s_Ns_Oth_h,R_LTns_Tot_Oth_h
ILOC50501802,35,3,0,0,0,0,0,0,0,37,67,15,3,0,0,0,0,0,0,79,43,18,21,0,0,0,0,0,0,80,33,19,5,0,0,0,0,0,0,60,28,13,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,113,56,35,0,0,0,0,0,0,197,0,6,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,7,219,78,41,0,0,0,0,0,0,331,5546,1007,250,0,0,0,0,7,0,6808,5223,1116,407,0,0,0,0,0,3,6750,1188,1004,1004,0,0,0,4,4,0,3200,90,305,160,0,0,0,0,0,0,548,764,401,279,0,0,0,0,0,4,1452,28,48,138,0,0,0,0,0,0,211,102,34,42,0,0,0,0,0,0,182,24,22,14,0,0,0,0,0,0,56
ILOC50501803,15,0,0,0,0,0,0,0,0,17,35,13,0,0,0,0,0,0,0,48,53,15,0,0,0,0,0,0,0,64,18,16,0,0,0,0,0,0,0,36,15,3,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,95,40,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,146,58,0,0,0,0,0,0,0,205,1357,199,13,0,0,0,0,0,0,1578,1970,555,48,0,0,0,0,0,0,2574,1009,404,63,0,0,0,0,0,4,1472,96,205,31,0,0,0,0,0,0,336,483,173,13,0,0,0,0,0,4,672,22,33,0,0,0,0,0,0,0,54,125,32,4,0,0,0,0,0,0,159,25,10,0,0,0,0,0,0,0,27
ILOC50501804,31,11,0,0,0,0,0,0,0,49,54,38,5,0,0,0,0,0,0,100,73,73,29,0,0,0,0,0,0,177,43,83,15,0,0,0,0,0,0,132,23,21,9,0,0,0,0,0,0,56,0,13,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,145,192,50,0,0,0,0,0,0,390,4,3,0,0,0,0,0,0,0,8,8,13,4,0,0,0,0,0,0,17,238,255,60,0,0,0,0,0,0,558,6424,2551,466,0,0,0,0,0,3,9439,6417,4442,860,0,0,0,0,0,5,11714,2407,4104,2375,0,0,0,0,0,12,8894,245,805,147,0,0,0,0,0,5,1201,1144,1486,631,0,0,0,0,0,6,3264,24,144,45,0,0,0,0,0,0,220,148,209,106,0,0,0,0,0,0,463,25,42,7,0,0,0,0,0,0,70
ILOC50501901,23,0,0,0,0,0,0,0,0,23,51,0,0,0,0,0,0,0,0,52,35,3,0,0,0,0,0,0,0,40,27,4,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,74,12,0,0,0,0,0,0,0,85,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,154,11,0,0,0,0,0,0,0,164,1988,68,8,0,0,0,0,0,0,2070,3149,65,5,0,0,0,0,0,0,3221,457,57,0,0,0,0,0,0,0,514,71,120,0,0,0,0,0,0,0,185,298,20,0,0,0,0,0,0,0,321,15,3,0,0,0,0,0,0,0,16,46,4,0,0,0,0,0,0,0,55,8,6,0,0,0,0,0,0,0,6
ILOC50501902,31,0,0,0,0,0,0,0,0,32,94,0,0,0,0,0,0,0,0,96,68,6,0,0,0,0,0,0,0,70,57,22,3,0,0,0,0,0,0,84,28,0,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,160,41,3,0,0,0,0,0,0,199,6,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,5,291,45,3,0,0,0,0,0,0,336,1861,109,18,0,0,0,0,0,0,1983,3191,183,29,0,0,0,0,0,0,3402,570,93,9,0,0,0,0,0,0,681,114,131,27,0,0,0,0,0,0,277,407,51,10,0,0,0,0,0,0,473,18,27,0,0,0,0,0,0,0,44,48,4,0,0,0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,9
ILOC50501903,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,45,176,7,0,0,0,0,0,0,0,179,278,19,0,0,0,0,0,0,0,300,67,29,20,0,0,0,0,0,4,115,12,25,0,0,0,0,0,0,0,34,79,11,0,0,0,0,3,3,0,88,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
ILOC50501904,45,0,0,0,0,0,0,0,0,43,361,14,0,0,0,0,0,0,0,374,107,9,0,0,0,0,0,0,0,112,11,0,0,0,0,0,0,0,0,13,22,5,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,150,17,0,0,0,0,0,0,0,164,5,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,12,570,27,4,0,0,0,0,3,0,603,2853,55,13,22,75,0,4,100,3,3027,10783,368,15,4,0,0,0,4,11,11173,1480,113,30,0,0,0,0,0,4,1629,40,13,0,0,0,0,0,0,0,54,639,31,11,0,0,0,0,0,7,690,15,0,0,0,0,0,0,0,0,22,88,6,0,3,3,0,0,7,0,105,8,0,0,0,0,0,0,0,0,14
ILOC50501905,15,0,0,0,0,0,0,0,0,15,173,0,0,0,0,0,0,0,0,172,77,6,4,0,0,0,0,0,0,87,42,12,0,0,0,0,0,0,0,53,15,4,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,149,15,7,0,0,0,0,0,0,166,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,340,18,7,0,0,0,0,0,0,365,1253,279,11,0,0,0,0,0,0,1544,4789,96,8,0,0,0,0,0,0,4897,982,102,79,0,0,0,0,0,0,1165,111,64,4,0,0,0,0,0,0,180,406,25,0,0,0,0,0,0,0,435,29,7,0,0,0,0,0,0,0,38,59,0,0,0,0,0,0,0,0,60,8,0,0,0,0,0,0,0,0,8
ILOC50501906,12,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,43,17,6,0,0,0,0,0,0,0,17,0,3,3,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,7,3,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,11,3,0,0,0,0,3,0,101,866,54,0,9,6,0,3,20,0,940,1418,85,6,0,0,0,0,0,4,1521,209,68,10,0,0,0,0,0,0,296,5,22,11,0,0,0,0,0,0,39,159,41,5,0,0,0,0,0,0,210,6,12,0,0,0,0,0,0,0,19,14,0,0,0,4,0,0,7,0,23,4,0,0,0,0,0,0,0,0,4
ILOC50501907,3,4,0,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,0,15,7,41,14,0,0,0,0,0,0,59,5,23,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,16,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14,29,75,19,0,0,0,0,0,0,130,278,161,17,0,0,0,0,0,0,463,297,180,34,0,0,0,0,0,0,514,171,443,306,0,0,0,0,0,0,914,6,67,17,0,0,0,0,0,0,90,78,119,26,0,0,0,3,3,0,228,7,17,6,0,0,0,0,0,0,27,9,6,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,9
ILOC50501908,23,3,0,0,0,0,0,0,0,21,46,5,0,0,0,0,0,0,0,47,22,9,5,0,0,0,0,0,0,36,28,16,0,0,0,0,0,0,0,46,25,4,0,0,0,0,0,0,0,28,7,5,0,0,0,0,0,0,0,9,7,0,0,0,4,0,0,4,0,9,3,0,0,0,0,0,0,0,0,5,82,29,5,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,153,38,5,0,0,0,0,0,0,202,394,86,5,10,25,0,0,30,0,519,836,113,17,3,0,0,0,3,0,963,222,254,54,0,0,0,0,0,0,530,54,88,0,0,0,0,0,0,0,142,154,90,3,0,0,0,0,0,0,247,8,18,0,0,0,0,0,0,0,23,18,19,0,5,10,0,0,15,0,49,6,3,0,0,0,0,0,0,0,6
ILOC50501909,16,0,0,0,0,0,0,0,0,16,70,0,0,0,0,0,0,0,0,70,33,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,159,0,0,0,0,0,0,0,0,159,570,0,0,0,0,0,0,0,0,571,1310,4,0,0,0,0,0,0,0,1315,189,4,0,0,0,0,0,0,0,192,33,0,28,0,0,0,0,0,0,61,142,0,0,0,0,0,0,0,0,142,0,0,13,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0
ILOC50502001,111,6,0,0,0,0,0,0,0,121,361,17,0,0,0,0,0,0,0,377,163,24,0,0,0,0,0,0,0,188,63,35,0,0,0,0,0,0,0,107,75,7,0,0,0,0,0,0,0,81,7,8,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,322,84,0,0,0,0,0,0,0,409,4,0,0,0,0,0,0,0,0,4,15,6,0,0,0,0,0,0,0,19,811,115,0,0,0,0,0,0,0,930,8973,676,19,68,6,26,5,104,6,9777,21062,892,25,0,0,5,5,8,4,21989,3510,592,37,0,0,0,0,0,0,4147,299,472,3,0,0,0,0,0,0,768,1848,238,9,12,0,0,0,14,0,2103,60,67,0,0,0,0,0,0,0,130,276,42,4,24,0,5,0,29,5,348,30,10,0,0,0,0,0,0,0,41
ILOC50502101,66,3,0,0,0,0,0,0,0,68,327,0,0,0,0,0,0,0,0,327,201,11,4,0,0,0,0,0,0,213,65,11,0,0,0,0,0,0,0,74,71,0,0,0,0,0,0,0,0,75,16,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,366,22,4,0,0,0,0,0,0,389,12,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,13,780,26,5,0,0,0,0,0,0,807,4653,329,31,0,0,0,0,3,0,5017,15381,326,47,0,0,0,0,0,11,15767,4368,308,87,0,0,0,0,0,0,4761,271,130,0,0,0,0,0,0,0,400,1688,97,18,0,0,0,0,0,0,1811,53,74,0,0,0,0,0,0,0,124,126,18,0,0,0,0,0,0,0,147,26,8,0,0,0,0,0,0,0,29
ILOC50600102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ILOC50600103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC50600105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,24,4,0,0,3,0,0,0,3,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ILOC50600106,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,24,6,3,0,0,0,0,0,0,29,5,5,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,118,9,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,148,12,3,0,0,0,0,0,0,161,11,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,6,184,8,7,0,0,0,0,0,0,198,68,0,0,0,0,0,0,0,0,67,70,0,0,0,0,0,0,0,0,70,148,9,14,0,0,0,0,0,0,175,53,5,0,0,0,0,0,0,0,62,33,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,4,546,23,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0
ILOC50600107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,4,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ILOC50600108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
