POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
505011082,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,109,153,161,188,157,51,3,829,30,0,0,3,0,0,0,42,0,0,0,3,6,0,0,4,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,10,0,0,5,0,5,0,0,9,5,0,5,5,3,10,0,17,153,158,178,202,166,69,3,931,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,4,5,3,0,0,17
505011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,197,187,187,239,215,51,3,1071,33,8,3,8,7,0,0,54,0,3,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,6,0,4,5,0,0,0,21,235,200,194,254,233,53,3,1188,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,3,3,0,0,0,18
505021084,0,0,0,0,0,0,0,0,16,14,10,6,0,0,0,40,1191,2166,2254,2225,1541,402,41,9820,148,104,64,70,34,14,0,427,0,9,13,13,11,0,0,55,0,0,8,14,0,0,0,31,4,4,16,12,14,0,0,48,9,35,36,22,30,7,0,140,11,14,10,15,18,5,0,73,1428,2375,2433,2399,1649,435,51,10768,15,11,12,12,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,20,20,13,9,3,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,3,0,3,0,0,19,20,21,11,10,4,0,0,64,44,38,25,24,8,11,0,150
505021085,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,126,288,337,383,267,83,11,1503,51,14,11,8,6,5,0,99,0,0,5,3,0,0,0,13,0,0,0,0,3,0,0,4,0,0,0,3,0,5,0,6,0,0,8,0,3,0,0,8,3,3,0,6,3,3,0,20,191,312,360,411,295,95,11,1681,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,11,4,8,6,0,3,0,0,21
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,0,0,0,0,0,0,11,4,3,4,0,0,0,21,642,565,485,384,346,105,9,2539,186,44,27,10,3,7,0,290,0,3,4,0,6,3,0,13,0,0,0,0,3,0,0,6,4,4,3,0,8,0,0,21,0,0,0,0,0,0,0,6,23,19,8,7,9,0,0,68,938,670,557,418,377,124,14,3092,24,28,7,3,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,35,31,7,3,7,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,8,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,21,6,0,5,4,0,3,0,12,54,39,15,12,13,3,0,122
505021089,0,0,0,0,0,0,0,0,9,9,7,0,0,0,0,26,833,896,902,859,678,175,14,4355,155,46,21,20,25,8,0,279,0,0,5,4,5,0,0,15,0,0,5,4,4,0,0,17,0,5,9,5,6,0,0,27,4,0,4,5,10,0,0,22,21,10,3,13,8,6,0,71,1059,992,971,923,747,201,16,4911,17,14,9,5,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,20,22,7,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,16,9,7,9,6,7,4,0,42,35,32,21,15,9,4,0,114
505021090,0,0,0,0,0,0,0,0,3,3,4,5,0,4,0,19,148,288,293,244,190,55,0,1221,36,13,10,5,4,0,0,73,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,5,5,0,4,0,0,15,7,5,4,12,6,4,0,35,206,325,320,278,210,59,0,1409,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,12,0,0,0,0,0,0,0,0,10,3,3,0,4,0,0,21
505021091,0,0,0,0,0,0,0,0,23,25,17,6,6,0,0,84,1888,4374,4584,4065,2873,733,70,18587,186,170,136,122,86,26,7,720,7,11,24,17,18,4,0,76,7,23,16,22,19,0,0,84,5,14,38,35,22,3,0,129,20,35,32,22,18,0,0,133,17,31,17,11,12,0,0,93,2235,4831,4980,4389,3098,790,80,20399,63,93,85,56,32,14,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,20,15,21,0,0,86,6,7,0,3,0,0,0,21,0,6,3,0,3,0,0,14,81,126,113,74,58,15,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,7,3,0,0,0,0,0,9,0,5,0,0,0,0,0,8,11,8,0,0,0,0,0,25,18,36,24,20,14,0,0,114,101,175,138,100,74,20,0,606
505021092,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,382,457,333,279,195,49,10,1714,43,31,14,10,5,4,0,108,0,0,0,5,4,0,0,7,0,4,0,0,0,0,0,4,5,6,3,5,0,3,0,20,0,6,0,8,5,0,0,17,17,30,21,14,7,3,0,91,474,561,379,314,214,68,17,2022,5,6,8,7,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,7,4,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,3,4,4,3,0,0,11,9,14,12,11,5,0,0,52
505021093,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,22,502,1252,1344,1252,915,246,23,5541,64,67,25,30,17,15,4,216,0,7,7,11,12,5,0,35,0,6,3,0,3,0,0,10,0,12,6,3,0,0,0,13,9,10,7,11,6,0,0,38,11,17,15,11,6,0,0,62,611,1416,1425,1325,970,273,32,6053,17,19,11,11,5,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,16,27,15,15,11,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,7,5,0,0,0,0,15,8,9,8,0,3,0,0,30,29,43,27,21,12,4,4,130
505021094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,151,161,161,100,48,11,799,42,3,7,0,8,0,0,64,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,10,0,0,0,0,3,0,0,5,17,0,0,4,7,3,0,35,241,164,173,178,113,51,4,935,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,8,0,3,0,0,0,0,14
505021095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,181,243,241,205,183,56,11,1120,51,15,5,7,0,0,3,84,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,10,8,7,7,4,0,34,245,280,257,214,198,67,9,1283,6,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,3,0,0,5,0,0,21
505021096,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,278,368,360,463,352,106,13,1937,44,25,13,16,7,6,0,107,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,8,3,0,4,4,0,0,23,0,0,0,4,0,0,0,12,32,9,8,20,11,0,0,82,369,420,402,503,386,115,13,2206,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,12,9,4,3,0,0,0,22
505021097,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,11,249,490,502,453,354,123,12,2185,55,28,14,11,20,0,0,130,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,3,3,3,0,0,0,10,12,12,9,5,6,8,0,66,352,557,549,489,392,134,8,2493,5,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,7,7,9,4,0,3,0,0,17,13,16,7,4,6,0,0,44
505021301,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,23,425,542,574,611,462,118,4,2745,159,21,22,21,8,3,0,248,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,8,0,0,4,0,9,0,0,12,0,0,5,0,0,0,0,8,10,8,0,10,4,0,0,35,664,595,620,664,493,135,4,3179,0,8,7,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,15,0,5,0,0,0,0,0,4,17,7,0,4,0,0,0,27,7,8,6,3,5,0,0,23,24,23,10,13,5,0,0,74
505021302,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,154,236,227,247,150,56,9,1061,33,9,10,0,11,0,0,74,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,12,7,4,10,4,6,0,0,29,204,265,252,263,172,60,10,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,4,0,0,8,0,7,0,0,4,0,0,12
505031098,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,154,201,198,217,161,31,3,965,54,11,5,10,4,3,0,87,0,5,4,5,4,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,14,3,0,8,3,0,0,0,16,215,223,220,243,179,36,3,1117,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,8,0,0,0,9
505031099,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,13,385,481,587,601,338,48,0,2445,199,17,22,27,12,3,0,281,0,0,0,15,0,0,0,18,5,0,0,0,3,0,0,12,8,0,6,3,0,0,0,13,9,6,0,3,5,5,0,19,48,11,14,9,4,0,0,91,690,539,642,672,356,59,0,2960,4,6,5,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,8,7,9,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,7,5,0,4,0,0,0,16,21,15,7,12,3,0,0,61
505031100,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,13,435,579,582,493,346,50,9,2490,147,41,25,17,10,0,0,242,0,0,3,8,3,0,0,21,0,0,0,0,0,0,0,7,3,0,0,5,0,0,0,10,0,0,4,3,0,4,0,17,27,12,10,13,5,3,0,62,642,633,637,542,365,56,11,2884,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,6,4,7,0,0,0,0,22,14,10,11,0,0,0,0,41
505031101,0,0,0,0,0,0,0,0,5,8,0,3,0,0,0,13,514,495,469,453,334,74,9,2342,196,24,19,16,16,4,0,273,0,0,0,4,5,0,0,13,0,0,0,7,4,0,0,6,0,4,3,3,4,0,0,16,8,0,6,0,0,0,0,16,28,9,6,11,5,0,0,56,785,556,506,501,363,79,9,2799,26,6,0,0,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,4,0,0,4,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,8,5,0,4,5,0,0,0,14,36,12,3,8,4,3,0,60
505031102,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,120,173,225,205,135,48,3,900,64,14,7,10,8,0,0,106,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,5,0,0,3,0,0,0,14,206,184,245,224,151,46,3,1072,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,3,0,0,0,7,10,6,0,3,0,0,0,25
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63,123,165,141,122,28,0,651,14,8,6,5,8,0,0,34,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,5,0,6,3,0,0,16,95,143,181,155,140,29,6,748,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,13
505031105,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,373,323,384,486,302,52,8,1923,151,25,20,15,6,0,0,221,0,0,11,13,14,0,0,38,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,11,3,3,7,12,5,0,0,28,28,7,4,4,3,4,0,46,591,357,438,529,338,59,8,2318,12,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,5,7,6,0,3,0,0,0,15,16,8,9,6,5,0,0,42
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,21,25,24,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,22,25,24,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,167,239,255,205,39,0,1005,32,10,12,14,4,3,0,75,0,5,9,0,4,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,3,3,5,0,13,16,7,3,0,10,4,0,35,156,181,271,276,228,47,0,1169,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,14,0,7,3,8,6,0,0,24
