POW_SA2_CODE_2021,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_NegNilInc_E,P_NegNilInc_OM_IE,P_NegNilInc_OM_UIE,P_NegNilInc_CFW,P_NegNilInc_ES_NS,P_NegNilInc_Tot,P_1_149_E,P_1_149_OM_IE,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000_3499_E,P_3000_3499_OM_IE,P_3000_3499_OM_UIE,P_3000_3499_CFW,P_3000_3499_ES_NS,P_3000_3499_Tot,P_3500mo_E,P_3500mo_OM_IE,P_3500mo_OM_UIE,P_3500mo_CFW,P_3500mo_ES_NS,P_3500mo_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
509021240,69,76,12,1048,5,0,0,26,0,34,46,4,9,5,0,54,32,5,3,9,0,51,41,3,7,5,0,61,69,0,3,8,0,84,110,7,17,18,0,156,137,15,22,11,0,190,202,26,25,16,5,268,247,26,22,11,0,310,174,26,11,13,0,229,155,37,23,6,3,223,124,16,23,5,6,173,213,25,24,6,3,270,28,15,10,0,0,55,36,32,17,3,5,85,10,7,4,0,0,20,1630,245,223,152,21,2271
509021241,81,83,8,1006,10,0,3,25,0,35,35,0,0,9,0,44,33,4,5,15,0,55,40,4,9,14,0,70,49,8,15,8,0,77,102,8,10,15,0,141,143,10,22,14,0,189,191,14,19,13,3,237,226,26,38,4,0,302,195,31,29,11,0,263,165,35,28,7,3,236,117,31,18,14,0,180,159,37,28,17,3,237,27,15,7,0,0,58,16,43,24,6,0,89,9,5,3,7,5,30,1508,268,263,173,27,2244
509021242,74,54,6,638,4,3,5,36,0,52,17,0,0,10,0,26,16,0,8,5,0,35,26,4,11,9,0,47,29,0,12,6,0,45,51,14,17,17,3,94,58,8,27,9,0,99,83,11,28,10,3,130,136,25,26,7,9,187,131,22,15,7,4,176,165,23,19,9,5,221,155,8,14,7,5,194,473,19,26,9,0,525,154,8,9,0,0,174,130,10,14,0,0,161,17,0,0,3,0,27,1651,155,235,133,35,2202
509021243,126,62,16,2518,11,0,7,18,0,39,103,3,12,3,0,124,117,4,17,10,0,146,111,4,16,12,0,141,181,7,19,6,7,217,278,13,24,6,3,327,340,11,19,8,0,379,498,19,29,12,3,572,662,26,31,16,9,744,472,34,26,12,0,537,403,13,24,4,7,445,305,23,25,0,0,356,502,28,26,3,3,570,60,12,7,5,0,83,54,23,17,0,3,93,36,6,5,5,6,57,4136,228,295,120,44,4828
509021244,68,26,3,426,3,0,0,12,0,16,24,0,6,0,0,32,21,0,7,5,3,39,25,4,8,3,0,40,33,10,10,3,0,60,45,8,33,3,0,93,50,9,15,4,0,78,62,0,11,4,0,74,79,12,23,5,4,129,50,12,9,4,0,76,46,11,10,4,0,74,25,3,5,4,0,39,38,15,5,4,0,64,3,8,3,5,4,14,9,4,10,0,0,20,13,3,3,0,0,20,529,101,166,56,9,871
509021245,94,60,11,762,3,0,6,18,0,24,41,0,0,5,4,53,36,0,11,16,0,66,35,3,24,10,0,74,51,4,11,15,0,84,104,7,31,6,0,156,82,11,21,14,4,138,139,11,34,17,3,211,137,20,26,0,12,193,84,30,18,3,4,139,83,19,23,7,0,136,41,12,13,0,0,65,90,23,19,3,0,141,14,4,5,0,0,23,5,15,5,0,6,29,14,4,6,3,0,28,969,180,244,127,34,1554
509031246,71,64,5,676,5,0,0,13,0,14,18,0,3,10,0,26,28,0,4,9,0,36,34,4,5,5,0,45,48,0,16,12,0,72,84,12,13,18,0,124,100,14,25,12,0,142,115,14,22,11,0,164,148,18,23,15,0,205,94,18,23,10,0,144,91,22,25,12,0,158,46,13,16,8,0,88,93,22,14,3,4,144,5,13,6,0,0,28,3,17,14,5,0,43,12,6,9,7,9,33,904,179,217,146,20,1464
509031247,153,126,16,963,0,3,6,40,5,54,19,0,4,13,6,38,20,3,13,19,0,56,41,11,11,15,0,74,48,12,24,10,0,95,83,21,32,20,0,162,110,21,43,16,7,197,134,42,49,20,0,246,193,41,50,25,4,314,136,37,36,24,11,237,139,34,52,12,0,236,133,30,37,9,3,214,222,41,42,14,4,325,40,17,14,5,0,79,48,27,31,7,0,115,14,5,15,17,9,58,1382,339,455,263,51,2485
509031248,38,24,4,778,6,0,0,7,0,12,28,0,4,3,0,32,25,0,8,3,0,34,30,0,0,4,0,36,29,0,10,0,0,37,58,8,11,5,0,82,63,6,12,3,0,83,117,0,10,0,0,131,138,13,11,0,0,161,145,11,7,0,0,167,227,11,3,5,4,254,372,3,7,0,5,391,1089,9,5,0,3,1105,253,9,0,0,0,259,203,7,0,0,0,208,42,0,0,0,4,46,2818,69,86,43,13,3039
509031249,59,19,10,1236,3,0,0,11,0,15,41,4,3,0,0,50,42,0,0,0,0,48,44,0,4,3,0,53,89,8,6,0,0,105,147,9,22,0,0,177,207,8,12,0,3,230,247,8,17,0,0,277,279,17,22,11,4,330,175,7,16,3,0,203,157,17,15,3,4,193,122,12,9,0,0,141,207,16,7,0,0,234,28,6,4,4,0,41,27,6,11,0,0,51,15,3,0,0,4,24,1841,125,149,47,19,2182
509031250,112,109,11,760,6,0,6,22,0,35,21,0,9,8,0,41,33,0,10,19,0,63,35,9,3,11,3,66,47,7,6,3,9,73,78,15,25,15,0,139,93,9,26,12,6,151,144,19,30,16,6,215,190,26,57,11,0,288,115,25,34,17,0,188,94,31,31,18,0,175,54,17,31,17,4,129,69,28,43,17,3,162,11,10,20,0,0,41,10,22,19,7,3,61,8,4,9,6,0,27,1025,233,358,207,36,1859
510011262,199,32,29,3971,15,0,3,11,0,31,163,0,4,0,3,170,113,0,4,7,0,121,95,4,22,0,3,130,125,3,26,3,3,160,261,3,27,6,7,303,413,16,32,3,3,466,626,32,39,6,8,704,873,40,61,5,6,985,801,37,49,0,6,894,746,75,37,5,9,871,613,54,32,0,8,702,1011,77,45,0,8,1145,169,25,16,0,0,204,287,46,22,3,3,369,88,8,0,3,9,109,6396,433,412,63,69,7364
510011263,26,10,11,1153,5,0,0,4,0,14,25,0,0,0,0,26,68,0,0,0,0,70,70,0,3,0,0,75,58,3,7,3,0,70,103,11,4,0,3,117,131,5,13,0,3,147,208,10,7,0,4,224,265,5,7,0,0,279,259,3,4,0,5,276,267,8,12,5,4,294,212,4,0,0,4,221,426,10,9,0,0,443,108,9,0,0,0,110,90,6,4,0,0,97,58,0,3,0,0,64,2345,70,65,19,21,2523
510011264,10,3,11,511,8,0,0,0,0,8,13,0,0,0,0,12,51,0,0,0,0,50,42,0,0,0,0,51,30,4,3,0,0,28,54,0,0,0,4,58,52,3,0,0,0,54,88,0,0,0,3,87,106,0,0,3,0,117,108,4,3,0,0,115,107,0,0,3,3,118,85,3,0,0,0,89,190,5,3,0,0,198,55,0,0,0,0,55,42,4,0,0,0,53,18,0,0,0,0,23,1056,23,18,5,19,1119
510011265,58,26,8,1734,18,4,3,3,0,31,43,0,5,4,0,51,41,5,8,3,0,51,57,4,4,0,0,61,71,0,4,3,3,80,163,5,13,4,0,184,166,3,7,0,0,186,313,13,13,0,3,341,460,24,24,4,3,516,437,20,9,5,0,474,353,26,8,5,0,400,292,15,8,0,0,317,464,28,14,0,3,516,77,16,0,7,0,97,95,25,13,0,0,138,73,0,0,0,7,88,3127,190,141,48,27,3529
510011266,4,4,3,296,0,0,0,3,0,3,7,0,0,0,0,7,18,0,0,5,0,22,13,5,0,4,0,22,29,0,0,0,0,30,40,0,5,0,3,40,63,0,3,0,0,70,89,4,0,6,0,95,69,0,5,0,0,77,64,8,0,3,0,72,43,4,0,0,0,53,26,0,0,0,0,23,68,0,0,4,0,75,10,0,0,0,0,17,8,4,0,0,0,18,7,3,0,0,0,9,550,32,18,22,7,632
510021267,18,7,16,2695,34,0,0,9,5,46,22,0,0,0,0,29,76,0,3,0,0,78,33,0,3,0,0,42,33,4,3,0,0,41,79,0,6,0,0,82,97,3,6,4,0,109,173,10,4,0,6,191,460,9,6,0,3,472,729,12,7,0,6,757,1052,8,3,0,7,1069,1379,15,5,0,3,1404,5220,28,13,3,8,5273,2160,10,6,0,3,2183,2145,22,13,0,6,2191,156,0,7,0,3,165,13845,119,90,22,58,14131
510021268,27,7,5,1248,7,0,0,4,0,11,31,0,0,0,0,39,45,0,3,0,0,49,25,0,0,0,0,29,25,0,0,0,0,30,75,0,8,0,5,87,76,3,0,0,0,87,142,6,3,0,0,155,236,3,7,0,0,247,324,8,10,0,3,347,368,3,4,0,0,389,379,8,3,0,0,392,1042,5,0,0,3,1054,446,9,3,0,0,457,436,11,5,0,0,444,32,4,0,0,5,36,3704,59,45,9,18,3840
510021269,36,11,12,1795,11,0,3,4,0,18,33,0,4,0,4,40,50,0,3,0,0,59,47,6,7,3,0,55,57,0,0,3,0,69,91,5,4,4,3,105,149,5,3,0,0,158,205,4,8,6,0,219,377,16,6,0,0,403,432,16,10,0,0,458,584,24,9,0,0,621,643,13,7,0,3,668,1892,40,9,0,9,1947,822,19,9,0,0,853,917,75,38,0,5,1032,73,4,0,0,0,84,6394,213,118,25,35,6787
510021270,62,6,12,1829,16,0,0,5,0,23,76,0,3,0,0,79,65,0,8,0,0,73,55,3,6,0,4,66,68,5,7,0,0,74,129,3,8,0,0,144,164,3,8,0,0,181,188,9,8,0,0,207,302,9,14,0,0,325,318,12,5,0,0,346,313,7,8,0,0,332,257,8,5,0,0,275,481,11,9,0,3,503,140,7,5,0,0,151,166,20,6,0,0,192,25,0,0,0,3,31,2769,104,109,12,22,3008
510031271,71,19,18,2967,41,0,3,0,0,49,66,0,9,0,0,76,63,0,8,4,4,73,54,0,9,0,0,63,77,4,8,0,3,96,123,4,7,4,5,133,127,4,8,5,0,149,261,7,13,5,4,289,510,13,19,0,5,541,775,8,4,4,5,801,1012,24,6,0,0,1044,1151,6,8,0,4,1176,4792,37,15,0,11,4855,2005,14,5,0,3,2033,2146,39,19,0,5,2208,134,6,0,0,6,146,13330,165,153,30,51,13727
510031272,130,27,17,3590,31,3,5,14,0,54,215,0,3,6,0,222,152,0,11,0,0,174,133,0,8,0,0,146,125,3,3,5,0,133,225,4,21,3,0,256,372,12,18,4,4,402,505,22,14,4,5,547,717,29,18,8,3,770,652,22,21,4,0,698,705,34,22,0,4,768,728,35,20,0,0,788,1476,68,30,0,0,1579,433,24,8,0,0,473,524,50,23,0,0,595,60,3,0,0,7,77,7044,307,237,55,29,7675
510031273,26,10,11,1507,13,0,0,4,5,21,52,0,0,0,0,56,37,0,6,0,0,42,33,3,0,0,0,40,25,6,0,0,0,35,72,3,3,3,0,87,105,0,8,0,0,116,158,9,3,0,3,170,272,4,0,0,0,283,323,3,4,0,0,333,424,5,0,0,3,434,484,11,9,0,0,501,1817,13,14,0,5,1848,864,11,0,0,3,881,1469,36,12,0,3,1521,68,0,0,0,5,68,6222,100,59,12,29,6426
511011274,187,58,39,2564,13,4,0,15,0,39,149,0,4,0,0,159,112,0,24,10,8,148,139,6,19,6,8,178,176,4,27,6,5,217,313,17,24,11,10,365,408,20,37,4,4,480,505,20,60,6,4,590,524,46,54,12,3,645,401,40,31,3,4,486,370,54,31,3,13,471,266,28,22,3,5,318,536,43,44,12,4,643,83,15,10,0,0,114,66,40,25,4,3,150,49,9,10,0,3,76,4116,350,427,99,80,5078
511011275,126,97,13,900,4,3,19,36,4,66,22,0,0,6,0,35,36,0,11,15,3,61,42,3,11,9,3,72,35,9,25,10,4,75,62,4,24,13,4,97,90,9,20,10,3,130,112,21,32,4,3,174,202,25,57,19,4,296,182,23,18,9,0,235,192,16,49,0,4,253,210,24,19,8,0,259,476,30,42,12,4,561,134,20,8,12,0,167,84,39,23,17,0,162,31,5,5,9,0,54,1907,224,352,195,34,2712
511021276,89,31,16,1056,0,0,4,6,0,8,35,0,0,0,0,37,35,0,6,5,3,49,51,0,18,9,6,83,36,0,6,6,0,59,129,6,19,8,6,162,173,10,10,6,3,196,214,11,26,5,5,261,239,23,28,10,4,304,175,17,28,0,0,218,150,14,22,7,0,190,122,16,8,4,0,148,188,25,30,0,0,245,37,9,0,0,0,47,37,19,13,0,0,62,19,8,0,7,0,38,1639,160,218,68,37,2122
511021277,79,18,20,1240,7,0,0,8,0,14,45,0,4,4,0,56,49,3,5,0,3,66,46,0,9,3,0,59,84,4,13,5,0,107,150,14,21,0,0,180,227,8,18,0,3,262,293,26,20,0,12,350,313,37,26,4,0,374,184,37,17,0,5,244,177,23,8,0,5,216,121,19,19,0,0,152,241,29,13,3,3,291,59,3,0,0,0,64,71,16,10,0,7,99,29,4,4,7,0,45,2084,226,201,42,35,2587
511031278,48,18,3,705,5,0,0,6,0,16,25,0,0,0,0,28,25,0,5,0,0,33,28,0,5,0,0,39,33,4,11,0,0,49,80,0,12,4,0,93,95,6,7,4,0,114,124,7,11,3,0,146,130,16,14,0,0,160,135,14,4,0,0,157,212,20,6,0,0,240,185,13,9,0,3,211,359,21,13,0,0,398,80,23,4,0,0,107,66,18,6,0,0,81,16,0,0,0,0,16,1591,147,106,30,9,1886
511031279,155,50,28,4739,34,3,4,16,3,60,261,0,10,5,5,282,188,8,12,7,4,213,203,7,3,3,0,222,260,12,11,4,0,286,485,12,10,8,0,514,633,25,19,0,4,682,808,25,37,6,0,875,1087,38,38,0,8,1183,913,36,24,0,5,981,906,72,34,5,3,1022,795,46,21,0,4,869,1568,86,32,6,3,1702,416,58,8,3,3,482,339,103,24,7,3,473,99,3,6,0,3,112,8998,539,287,77,56,9959
511031280,52,6,6,818,4,0,0,0,0,5,17,0,6,0,0,19,11,0,10,0,0,20,20,0,3,0,0,22,25,0,6,5,0,34,43,9,8,4,0,63,74,5,6,3,0,86,86,0,8,0,0,98,160,4,7,0,3,178,120,7,6,0,0,134,129,4,5,0,0,143,104,3,9,0,0,115,171,13,11,0,0,192,25,4,0,0,0,32,36,14,3,0,0,51,11,0,0,0,0,17,1041,68,88,13,8,1213
511031281,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,23,0,0,0,0,23,12,0,0,0,0,12,7,0,0,0,0,8,14,0,0,0,0,14,15,0,0,0,0,13,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,99,0,5,0,0,99
511031282,16,15,3,1257,17,0,0,8,0,26,34,0,0,0,0,37,33,0,4,3,0,39,37,0,3,0,0,41,38,0,5,0,0,48,77,8,3,0,0,86,111,5,6,0,0,117,155,5,3,0,0,162,232,3,8,0,0,245,299,5,0,0,0,307,440,10,3,0,0,455,507,10,3,0,3,520,1684,13,6,3,3,1709,544,10,4,0,0,557,530,9,5,0,0,548,65,6,0,4,0,71,4793,83,61,22,18,4975
511031283,23,3,15,1561,17,0,0,3,0,25,14,0,0,0,0,21,44,0,8,0,3,48,29,0,3,3,5,40,34,7,6,0,0,38,62,4,0,0,0,70,81,0,9,0,0,90,136,0,5,0,0,142,275,4,6,9,0,293,455,5,4,0,5,473,641,0,9,0,4,659,873,11,5,0,4,897,2980,9,0,0,3,2995,927,0,0,0,0,933,798,18,11,0,0,825,79,5,7,0,10,98,7454,64,74,22,37,7641
511031284,0,0,5,258,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,6,15,0,0,0,0,15,38,0,0,0,3,36,69,0,0,0,0,69,115,0,0,0,0,112,111,0,0,0,0,111,341,0,0,0,0,349,82,4,0,0,0,86,67,3,0,0,0,67,12,0,0,0,0,12,870,7,0,0,3,878
511041285,267,79,24,6940,39,3,6,18,0,63,461,3,3,7,0,482,369,5,14,4,0,398,308,12,23,5,3,346,453,6,38,6,5,508,828,6,40,10,5,896,1106,26,58,10,12,1206,1326,43,77,10,12,1460,1558,60,76,10,0,1706,1152,55,52,11,5,1272,1039,69,37,15,0,1153,773,52,28,7,3,871,1207,107,52,11,3,1382,160,40,27,4,0,233,174,100,32,6,0,308,67,6,3,4,4,89,11023,596,575,137,50,12372
511041286,63,12,4,843,3,0,0,6,0,11,18,0,0,0,0,17,25,0,3,0,0,35,43,3,4,0,0,49,41,3,9,0,0,56,94,3,12,3,0,119,129,7,18,4,4,156,191,5,18,6,3,222,219,19,17,3,0,263,223,12,14,8,0,258,252,16,16,0,0,287,233,9,10,7,0,254,485,20,8,0,0,520,87,12,3,0,0,100,45,11,5,0,0,56,17,0,0,0,4,24,2099,121,146,41,8,2414
511041287,61,21,3,378,3,0,0,0,0,7,15,0,0,9,0,24,16,0,13,0,0,32,25,0,8,4,0,38,25,9,3,0,0,32,48,0,19,3,0,69,53,6,14,0,3,73,71,10,15,5,0,103,50,8,14,0,0,76,27,11,12,5,0,60,30,13,11,3,0,56,22,7,6,0,0,44,31,4,12,0,0,50,7,3,0,0,0,11,4,3,4,0,0,12,4,0,0,0,0,6,440,75,137,31,9,683
511041288,81,23,4,513,3,0,0,0,0,8,36,0,4,0,0,41,31,0,3,0,0,34,29,0,9,0,0,46,48,3,12,0,0,57,75,6,9,4,0,99,72,0,13,6,0,89,76,12,17,0,0,107,61,5,19,5,0,93,45,15,20,5,0,81,36,16,10,6,0,65,33,9,4,0,0,43,37,6,19,5,0,63,0,5,0,0,0,11,5,3,11,0,0,21,3,0,7,0,0,13,583,84,154,36,3,863
511041289,59,21,11,563,8,0,0,11,0,23,45,0,0,0,0,46,26,3,8,3,0,38,34,0,5,7,0,55,56,0,11,7,0,71,81,3,16,0,0,96,62,6,19,5,0,89,80,0,14,5,0,97,100,18,4,0,0,132,48,6,19,0,0,75,55,13,10,0,4,81,38,14,6,4,0,68,68,16,11,3,0,106,19,8,0,4,0,30,16,12,9,0,0,39,13,0,0,0,3,18,744,108,129,56,21,1062
511041290,30,29,9,1028,19,0,3,13,0,32,9,0,0,0,0,14,15,0,7,3,0,20,21,0,5,11,0,28,33,3,6,0,0,47,52,3,5,8,0,68,57,6,5,6,0,71,111,9,9,4,5,138,238,6,8,3,0,269,268,0,11,3,5,292,429,11,9,0,3,451,587,8,6,5,7,612,1598,8,13,3,0,1622,550,4,3,0,3,557,500,21,11,0,0,534,59,6,3,0,3,70,4555,85,107,62,28,4835
511041291,76,78,6,776,0,0,8,28,0,41,8,0,0,8,0,20,27,0,9,7,0,45,23,3,8,3,6,47,40,4,15,16,0,77,74,15,16,12,0,120,94,13,19,16,0,137,132,17,28,12,5,191,170,19,35,7,4,240,149,19,17,3,0,188,178,23,24,9,0,230,125,21,19,13,0,170,422,30,19,8,0,477,114,14,5,7,0,135,80,14,22,9,0,134,15,3,7,7,6,29,1652,207,257,162,15,2298
511041292,108,104,12,858,7,3,4,33,3,50,34,0,3,12,0,43,45,4,10,17,0,79,64,15,24,18,7,113,65,0,31,12,3,108,95,9,29,19,7,158,117,10,38,18,0,185,141,21,28,15,7,200,159,40,47,16,3,270,126,36,31,10,3,207,115,27,26,8,5,185,83,18,16,13,0,131,143,35,17,9,0,207,32,14,10,11,0,60,16,21,16,7,0,63,19,4,3,7,4,33,1237,270,337,213,41,2089
597979799,8,0,4,144,9,0,0,0,0,10,3,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,12,11,0,0,0,0,11,7,0,0,0,4,10,10,0,3,0,0,14,14,0,0,0,0,18,49,0,0,0,6,54,30,3,0,0,0,33,63,4,4,0,0,65,80,0,3,0,0,89,313,3,0,0,0,321,196,0,0,0,0,198,518,7,0,0,0,525,16,0,0,0,0,18,1334,16,17,4,11,1386
599999499,4638,479,197,17965,223,43,113,197,8,579,967,31,440,61,14,1514,1180,67,829,63,40,2176,1370,128,941,79,43,2562,1747,150,1139,84,59,3175,2620,208,1627,88,66,4604,2847,334,1737,80,88,5089,3344,462,2054,93,109,6056,4090,691,2356,57,71,7263,3359,635,1870,43,51,5954,3164,744,1513,49,42,5518,2533,492,988,33,36,4081,5207,735,1060,47,38,7083,1420,226,213,14,0,1875,1527,343,323,33,17,2245,467,60,149,26,82,776,36070,5347,17340,1043,767,60566
