POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,5,0,0,0,0,15,0,3,3,0,0,0,0,0,0,17,0,5,4,3,3,0,10,3,0,28,0,11,11,17,16,0,14,0,0,67,0,8,23,7,25,0,5,3,0,80,4,16,22,4,10,0,3,0,0,63,4,12,5,12,9,0,0,0,0,47,23,12,7,8,4,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,74,86,62,78,0,28,10,4,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,15,0,3,0,5,0,0,0,0,0,9,0,11,0,5,4,0,0,0,0,21,0,15,0,7,6,0,0,0,0,29,5,17,0,12,8,0,0,0,0,47,3,21,0,6,4,4,0,0,4,41,3,27,0,9,14,4,0,0,0,56,4,25,4,4,4,0,0,0,0,36,19,30,0,3,0,0,0,0,0,58,4,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,34,162,12,69,52,9,5,8,4,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
506021309,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0,15,0,0,0,16,0,0,0,3,0,25,0,9,0,21,0,0,0,0,0,33,0,5,3,13,0,0,0,0,0,27,0,18,0,7,4,0,0,0,0,29,3,14,0,6,0,0,0,0,0,27,0,15,0,3,0,0,0,0,0,22,6,11,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,87,9,86,11,0,0,4,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
506021310,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,8,0,3,0,5,0,0,0,4,0,8,0,8,0,4,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,35,0,0,0,8,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,9,3,4,0,3,0,0,0,0,0,10,5,3,0,8,0,0,0,0,0,20,3,4,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,4,32,4,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031124,0,7,0,3,0,0,0,0,0,7,0,4,0,3,0,0,0,3,0,11,0,10,6,8,9,0,0,9,0,36,0,22,0,6,7,0,0,8,0,47,0,34,9,27,14,0,0,14,0,101,4,72,13,54,38,0,3,20,0,207,3,91,25,34,37,0,0,7,3,193,5,151,12,23,17,0,0,0,0,223,12,151,4,18,16,0,0,0,3,204,53,238,10,11,9,0,0,0,0,330,23,30,6,0,5,0,0,0,0,69,41,40,7,0,7,0,0,0,0,99,0,5,0,0,0,0,0,0,0,7,155,857,98,192,172,3,8,66,8,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031125,0,0,0,6,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,17,0,0,0,11,4,0,0,0,0,14,0,9,0,13,4,0,0,4,0,23,0,15,0,11,0,0,0,0,0,28,0,12,0,0,0,0,0,0,0,12,3,12,0,0,0,0,0,0,0,17,0,17,0,3,0,0,0,0,0,17,0,29,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,88,3,70,6,0,0,7,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,3,0,0,3,3,0,9,3,0,23,5,0,5,0,11,0,7,3,0,29,5,9,11,3,4,0,4,6,0,34,0,7,4,15,0,0,5,9,0,46,9,19,10,11,8,0,10,15,0,79,5,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,31,38,37,37,36,0,23,41,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,4,0,0,3,4,0,13
506031127,0,0,0,9,3,0,0,0,0,15,0,4,0,3,0,0,0,0,0,8,0,8,0,26,3,0,0,6,0,46,0,15,6,28,12,0,0,3,0,64,0,18,4,30,31,0,0,5,5,92,3,23,9,33,73,0,0,3,5,152,8,60,9,27,84,0,0,0,0,191,14,88,19,41,33,5,0,3,4,196,13,86,26,53,26,0,0,3,0,211,52,142,42,84,19,0,0,0,3,345,12,6,6,0,0,0,0,0,0,29,10,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,117,479,119,334,291,11,0,30,18,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,8,0,0,0,6,4,0,0,0,0,12,0,0,0,0,6,0,0,0,0,9,0,0,0,6,5,0,0,0,0,15
506031128,0,0,0,3,0,0,0,4,0,5,0,0,0,3,4,0,0,0,0,9,0,3,0,6,3,0,0,0,0,18,0,6,0,17,0,0,0,9,0,32,0,7,3,19,3,0,0,0,0,35,0,27,3,8,9,0,0,0,0,51,0,16,3,0,0,0,0,0,0,29,0,31,0,0,0,0,0,0,0,29,4,45,0,0,0,0,0,0,0,50,3,43,0,0,4,0,0,0,0,57,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,201,17,68,17,0,0,23,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031129,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,15,0,0,0,3,0,0,0,0,0,6,0,8,5,12,3,0,0,6,0,27,0,11,0,10,3,0,0,0,0,29,0,16,0,7,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,14,3,25,0,0,0,0,0,0,0,28,0,18,0,0,0,0,0,0,0,18,11,34,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,124,9,55,7,0,0,13,0,225,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,11,0,0,0,9,0,0,0,0,0,5,0,0,0,10,4,0,0,0,0,15,0,0,6,12,5,0,0,0,0,19
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,15,0,0,0,0,8,0,0,0,0,16,0,7,0,0,10,0,0,0,0,22,0,9,8,0,9,0,8,0,0,37,8,16,15,19,7,0,6,0,0,66,12,13,4,15,8,0,5,0,0,54,19,20,3,18,4,0,0,0,0,56,9,3,0,3,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,74,35,55,43,0,24,0,4,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,7,0,4,0,0,0,6,0,21,0,6,0,12,0,0,0,6,0,27,0,11,0,21,3,0,0,3,0,42,0,9,0,26,4,0,0,7,0,51,0,21,7,43,7,0,0,3,0,79,0,30,9,24,11,0,0,3,0,84,4,47,0,5,0,0,0,0,0,61,5,69,0,6,4,0,0,0,0,79,0,57,0,0,0,0,0,0,0,59,17,81,0,4,0,0,0,0,0,105,8,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,26,351,20,151,30,3,0,39,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
506041132,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,3,0,15,0,0,3,14,0,0,0,0,0,23,0,4,0,20,0,0,0,3,0,31,0,8,0,26,6,0,0,0,0,46,0,18,0,14,30,0,6,0,0,68,6,15,0,6,23,0,0,0,0,56,3,35,0,4,7,0,0,0,0,48,0,21,0,4,0,0,0,0,0,28,6,27,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,148,6,100,70,0,12,15,7,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041133,0,3,0,8,0,0,0,4,0,8,0,0,0,8,0,0,0,4,0,13,0,5,0,14,4,5,0,3,0,26,0,13,3,23,0,0,0,3,0,44,0,21,8,22,7,0,0,5,0,65,0,32,7,70,28,0,0,7,0,140,0,45,9,86,18,0,0,0,4,159,7,60,5,226,6,0,0,0,0,308,4,79,5,149,0,0,0,0,0,244,37,123,0,142,11,0,0,0,0,317,3,7,0,9,0,0,0,0,0,22,4,6,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,65,401,31,772,76,5,3,24,8,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506041134,0,0,0,8,0,0,0,0,0,11,0,0,0,6,0,0,0,3,0,13,0,3,0,11,0,0,0,3,0,24,0,13,0,23,3,0,0,8,0,50,0,9,5,29,5,0,0,3,0,49,0,25,0,18,12,0,0,0,0,60,4,27,0,14,6,0,0,0,0,47,3,35,0,15,3,0,0,0,0,66,0,34,0,8,0,0,0,0,0,47,21,54,0,14,0,0,0,0,0,91,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,215,10,154,38,0,0,27,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3
506041135,0,0,0,5,0,0,0,4,0,9,0,0,0,3,0,0,0,6,0,8,0,0,0,8,0,0,0,3,0,15,0,7,0,9,0,0,0,0,0,15,0,10,0,20,0,0,0,3,0,38,0,15,3,5,5,0,0,0,0,30,0,13,0,0,0,0,0,0,0,16,3,21,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,16,7,29,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,112,10,55,5,0,0,18,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
506041136,0,0,0,6,0,0,0,3,0,10,0,4,0,7,7,0,0,0,0,12,0,4,0,8,3,0,0,5,0,27,0,3,4,18,4,0,0,6,0,36,4,12,0,31,6,0,0,10,0,55,0,10,4,16,4,0,0,0,0,39,0,16,0,18,9,0,0,0,0,44,0,30,5,31,0,0,0,0,0,62,0,32,0,15,0,0,0,0,0,51,20,29,0,17,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,150,14,159,27,0,4,26,3,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8
506041137,0,6,0,8,0,0,0,0,0,16,0,8,0,17,0,0,0,5,0,27,0,4,5,15,4,0,0,12,0,40,0,15,5,27,6,0,0,9,0,58,0,11,0,24,11,0,0,4,0,55,0,34,14,21,11,0,0,3,0,78,3,46,5,3,18,0,0,0,0,75,0,69,0,4,5,0,0,0,0,73,0,81,0,0,3,0,0,0,0,87,17,119,0,0,0,0,0,0,0,136,6,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,395,25,116,57,0,0,37,3,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8
506051138,0,0,0,0,3,0,0,0,0,7,0,0,4,3,3,0,0,3,0,12,0,0,4,12,0,0,0,7,0,21,0,9,0,13,4,0,0,8,0,33,0,14,3,13,11,0,0,5,0,48,0,29,4,15,20,0,5,0,0,79,8,36,3,11,3,0,0,4,0,69,5,46,12,14,6,0,0,0,0,78,0,48,9,12,0,0,0,0,0,67,27,45,30,36,8,0,0,0,4,148,7,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,47,243,70,141,50,0,10,26,3,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051139,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,14,0,9,0,5,0,0,0,0,0,15,0,9,0,3,3,0,0,0,0,19,0,9,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,13,7,8,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,69,3,29,10,0,0,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051140,0,4,0,5,0,0,0,6,0,17,0,3,0,3,0,0,0,5,0,9,0,14,0,11,0,0,0,4,0,32,0,10,0,22,4,0,0,8,0,35,0,15,4,24,6,0,0,4,0,52,0,21,4,28,9,0,0,0,0,59,3,34,3,3,0,0,0,0,0,48,0,40,0,4,0,0,0,0,0,45,0,42,0,0,0,0,0,0,0,44,11,51,0,0,3,0,0,0,0,63,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,224,11,110,24,0,0,25,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
506051141,0,3,0,4,3,0,0,0,0,12,0,6,0,3,0,0,0,7,0,11,0,4,3,7,5,0,0,5,0,29,0,4,0,11,0,0,0,6,0,24,0,10,5,13,3,0,0,0,0,32,0,19,3,12,4,0,0,0,0,38,5,24,0,0,0,0,0,0,0,29,0,25,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,31,13,38,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,24,163,12,59,17,0,3,26,4,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061142,0,0,0,0,0,0,0,0,0,7,0,6,0,10,0,0,0,4,0,20,0,8,0,6,0,0,0,6,0,18,0,5,0,20,3,0,0,3,0,39,0,8,4,13,4,0,0,6,0,38,0,18,0,18,0,0,0,0,0,36,4,31,0,0,3,0,0,0,0,40,0,39,0,0,0,0,0,0,0,37,0,46,0,0,0,0,0,0,0,48,9,55,0,0,0,0,0,0,0,67,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,207,13,79,19,0,0,30,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,10,0,0,0,6,0,0,0,0,0,9,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,12,0,10,0,0,0,0,0,22,4,3,0,27,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,3,57,7,0,0,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6
506061144,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,3,5,0,0,0,0,5,0,4,3,4,0,0,0,3,0,16,0,6,0,4,6,0,0,0,0,16,0,10,0,7,7,0,0,0,0,26,0,17,0,41,0,0,0,0,0,61,0,3,0,24,0,0,0,0,0,32,9,7,0,26,4,0,0,0,0,42,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,4,119,16,0,5,3,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,10,0,7,0,3,0,0,0,3,0,24,0,5,0,17,3,0,0,4,0,32,0,12,4,8,3,0,0,5,0,34,0,13,0,0,4,0,0,0,3,22,5,20,0,5,0,0,0,0,0,27,0,32,0,4,0,0,0,0,0,35,3,32,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,137,4,44,20,0,0,11,4,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071146,0,4,0,4,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,6,3,3,5,0,0,0,0,18,0,5,0,5,3,0,0,0,0,13,0,7,3,13,4,0,0,3,0,26,0,11,0,13,9,0,0,0,0,33,0,9,3,12,4,0,0,0,0,30,0,19,3,3,5,0,0,0,0,34,0,15,0,8,0,0,0,0,0,24,7,17,0,6,0,0,0,0,0,28,0,8,0,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,113,20,73,34,0,0,3,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
