POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
504031058,0,0,0,134,145,277,0,0,0,0,0,0,0,0,0,16,5,21,146,150,296,4,5,7,0,0,0,0,0,0,8,0,8,0,0,0,9,0,11,19,5,27,12,0,14,8,11,17,0,0,0,0,5,10,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,3,3,0,6,4,0,4,121,19,141,4,0,3,0,0,0,170,36,211,0,0,0,0,0,0,0,0,0,3,0,6,3,0,4,10,6,13,10,3,11,24,4,27,87,37,126,104,35,136,222,78,301,0,0,0,9,25,36,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,18,34,49,0,0,6,3,4,10,0,6,6,17,21,37,12,19,31,0,0,0,34,50,81,0,0,0,10,18,21,13,31,46,19,48,70,5,3,11,54,11,63,0,0,0,4,0,5,13,6,15,0,0
504031060,0,0,0,45,33,83,0,0,4,0,0,0,0,0,0,0,0,0,52,34,88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,0,6,0,0,0,6,15,23,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,19,0,0,0,30,6,31,47,9,59,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,4,10,4,6,7,4,6,6,0,0,0,12,15,23,0,0,0,3,0,3,0,8,15,5,8,15,0,3,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,13,10,18,0,0,0,0,0,0,0,0,0,3,0,4,17,11,31,106,10,121,24,3,32,4,0,3,147,31,174,9,4,13,503,115,613,794,162,955,64,11,76,73,17,92,34,7,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,24,3,26,173,20,192,29,0,25,41,10,49,89,4,95,71,7,76,0,0,0,604,89,700,0,0,0,10,0,10,0,0,0,21,3,27,37,14,54,65,24,87,33,10,45,195,44,237,190,37,220,188,45,239,605,134,740,10,3,8,23,4,30,1204,373,1572,128,24,152,9,0,7,40,31,64,0,0,0,1408,435,1843,5,3,8,12,0,12,0,0,0,29,22,45,65,45,113,0,0,0,106,75,186,0,0,0,4,11,11,16,28,43,23,34,57,51,9,65,1220,302,1521,11,0,19,0,0,0,0,0,0,0,0
504031062,0,0,0,29,25,45,0,0,0,0,0,0,0,0,0,0,0,0,29,25,51,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,6,3,6,0,6,4,0,6,7,46,21,64,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,0,0,0,0,0,0,3,5,3,0,0,4,58,44,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,19,7,21,4,4,10,71,10,75,89,14,106,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,4,11,50,69,120,30,48,76,0,0,0,86,118,204,0,0,0,9,14,30,105,117,222,117,130,254,5,0,5,26,4,31,0,0,0,0,0,0,0,0,0,0,0
504031063,0,0,0,17,12,32,0,0,0,0,0,0,0,0,0,14,10,23,32,18,56,198,49,250,0,0,0,22,3,28,140,30,173,11,0,11,174,36,212,546,122,662,395,107,495,199,116,313,24,7,29,74,127,202,71,16,82,20,9,28,65,43,107,5,0,5,29,27,55,89,48,140,83,21,106,217,44,255,192,47,239,169,17,178,355,110,465,169,33,201,2150,761,2910,3,0,4,59,12,67,23,7,28,93,21,112,210,85,295,388,125,508,136,32,171,498,128,622,168,32,201,1700,339,2032,2500,527,3027,57,26,82,200,59,259,267,79,351,63,18,83,161,72,235,121,80,206,13,18,22,873,353,1229,51,20,73,88,31,119,18,14,36,92,62,158,450,343,792,8,3,8,708,472,1179,0,0,0,7,9,15,209,230,433,212,237,447,37,10,52,421,54,477,12,5,17,3,0,5,3,0,5,14,9
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,6,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,34,22,59,0,0,0,0,0,0,0,0,0,0,0,0,36,22,57,6,0,6,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,16,5,19,6,0,6,15,25,44,28,31,57,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,21,210,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,254,80,333,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,10,0,7,12,0,12,43,5,44,11,0,11,89,27,115,148,28,178,0,0,0,3,4,11,0,0,0,4,0,0,31,11,42,0,0,3,0,0,0,40,20,55,0,0,3,0,0,0,4,3,8,10,26,30,9,20,23,0,5,0,25,48,72,0,0,3,4,17,24,60,102,164,70,121,188,5,0,4,41,33,79,0,3,4,0,0,0,0,0,0,0,0
504031066,0,0,0,15,16,35,0,0,0,0,0,0,0,0,0,7,0,4,19,17,43,34,7,40,3,0,3,0,0,0,20,4,20,0,0,0,43,9,52,98,18,113,50,8,58,25,42,69,4,0,4,4,10,11,11,0,13,0,0,3,5,6,10,0,0,0,0,3,4,7,3,10,69,11,80,37,5,37,15,0,14,54,5,57,40,17,55,0,3,9,315,113,422,0,0,0,0,0,0,0,0,0,4,0,4,9,0,5,9,0,10,19,6,23,67,17,80,68,22,94,279,58,333,433,94,530,3,3,4,28,13,36,108,40,145,34,7,44,8,13,17,9,48,56,9,4,19,204,123,325,22,40,58,219,70,291,13,13,29,243,396,637,628,1313,1939,0,0,0,1130,1825,2960,3,0,3,43,56,95,450,639,1091,493,693,1189,10,0,10,57,15,72,90,18,108,0,0,0,9,4,13,0,0
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,4,5,8,14,0,0,0,15,7,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,16,7,22,15,7,22,0,0,0,7,0,9,4,0,4,28,10,38,42,8,51,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,4,3,10,16,23,41,9,9,23,0,0,0,29,43,74,0,0,0,0,0,0,10,23,31,10,23,31,0,0,5,3,3,9,0,0,0,0,0,0,0,0,0,0,0
504031068,0,0,0,32,31,67,0,0,0,0,0,0,0,0,0,7,0,8,38,34,73,4,3,3,0,0,0,5,0,6,4,5,9,0,0,0,3,0,3,9,6,20,0,3,3,16,13,26,27,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,55,34,85,0,0,0,0,0,0,0,0,0,4,0,4,9,0,9,7,0,7,9,4,9,28,6,32,65,4,71,176,27,201,272,43,310,0,0,0,9,9,13,5,6,5,0,0,0,0,0,0,4,0,4,0,0,0,15,10,23,0,0,3,0,0,0,4,11,17,8,14,22,3,13,17,0,0,0,21,40,59,0,0,0,47,60,106,49,65,118,96,122,223,0,0,0,19,5,28,0,0,0,0,0,0,0,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,6,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,16,9,25,6,0,6,72,10,86,96,21,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,5,0,0,0,0,3,3,0,3,9,97,134,226,9,31,40,0,0,4,109,180,290,0,0,0,0,0,0,70,130,207,70,137,208,0,0,0,21,4,27,0,0,0,0,0,0,0,0,0,0,0
504031299,0,0,0,16,23,34,0,0,0,0,0,0,0,0,0,0,0,0,12,20,39,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,9,0,0,0,0,3,3,24,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,37,24,60,0,0,0,0,0,0,0,0,0,3,0,4,4,0,4,3,0,3,4,3,3,32,5,35,9,0,8,89,7,97,131,14,146,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,3,3,0,6,3,8,8,13,68,79,144,4,15,14,0,0,0,78,109,181,0,0,0,3,16,18,124,131,255,127,141,274,3,0,5,39,9,42,0,0,0,0,0,0,0,0,0,0,0
504031300,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,3,0,3,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,12,0,12,3,0,3,5,12,14,0,0,0,0,5,7,0,0,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,21,6,30,4,5,4,70,25,91,94,36,130,0,0,0,9,0,6,4,5,10,0,0,0,4,0,7,0,3,3,0,0,0,11,10,23,0,4,9,21,7,29,5,10,19,176,250,424,149,438,593,0,0,0,356,716,1072,0,0,0,0,0,0,202,312,516,202,312,518,5,0,5,31,9,40,4,0,4,0,0,0,0,0,0,0,0
505011070,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,9,0,0,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,8,12,0,0,0,0,0,0,0,0,0,41,5,42,0,0,0,41,5,42,4,0,4,13,4,16,5,0,5,76,15,86,98,13,110,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,4,0,0,0,3,9,10,66,119,190,14,33,47,0,0,0,88,161,248,0,0,0,0,0,0,186,199,384,187,199,389,0,0,0,77,7,82,0,0,0,3,0,5,0,0,0,4,0
505011071,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,3,0,7,3,10,17,0,0,4,10,22,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,20,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,31,4,33,3,0,9,135,29,160,175,27,202,0,0,0,0,0,0,0,0,5,0,0,0,7,0,8,0,0,0,0,0,0,4,8,11,0,0,0,0,0,0,9,5,12,127,163,294,21,56,76,0,0,5,153,234,390,0,0,0,4,5,11,164,190,354,165,196,365,0,0,0,9,5,7,6,0,6,0,0,0,0,0,0,0,0
505011072,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,5,0,5,5,0,5,0,0,0,7,3,11,0,0,0,10,4,14,18,13,31,0,0,0,3,6,10,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,11,0,0,4,24,15,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,3,3,0,4,49,10,56,3,0,5,125,26,146,177,37,209,3,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,9,19,4,5,3,0,0,4,0,3,3,104,120,222,27,80,105,0,0,0,139,206,338,0,0,3,0,0,0,157,174,325,151,172,327,4,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0
505011073,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,7,6,6,7,3,0,8,16,36,50,4,0,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,4,50,61,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,10,66,17,82,19,0,18,203,32,241,292,55,346,4,0,5,9,3,10,0,0,0,0,0,0,0,3,3,3,0,3,0,5,4,11,10,24,0,4,3,0,0,3,7,16,21,200,225,422,83,229,315,0,0,0,294,471,771,0,0,0,15,12,24,172,251,424,188,261,448,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,13,0,13,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,18,11,27,0,0,5,108,19,128,136,24,166,0,0,0,0,0,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,0,4,4,0,0,0,0,0,0,13,23,35,9,11,15,0,0,0,19,36,51,0,0,0,50,49,103,45,37,76,95,85,181,0,0,5,16,9,25,0,0,0,0,0,0,0,0,0,0,0
505011075,0,0,0,4,3,5,0,0,3,0,0,0,4,4,7,3,0,3,13,8,20,0,3,5,0,0,0,4,0,4,12,4,18,0,0,0,11,4,8,26,11,38,0,0,0,17,19,37,4,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,11,4,13,3,7,8,0,4,6,36,39,78,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,12,37,16,54,10,0,10,92,24,113,148,43,191,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,3,14,0,0,0,10,17,20,0,12,10,4,4,9,6,9,7,186,218,398,167,684,847,0,0,0,358,917,1278,0,0,3,13,21,33,436,587,1023,455,610,1062,3,0,9,9,0,9,0,0,0,0,3,8,0,0,0,7,3
505011076,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,7,3,10,0,0,0,0,0,4,9,4,17,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,9,25,6,28,7,0,5,86,24,117,128,37,156,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,0,10,5,20,0,0,0,0,0,0,0,0,0,13,10,29,4,12,15,0,0,0,17,23,48,0,0,0,0,0,3,57,47,103,58,50,111,0,0,0,8,3,13,0,0,0,0,0,0,0,0,0,0,0
505011077,0,0,0,4,4,7,0,0,0,0,0,0,0,0,7,0,0,3,8,5,10,0,3,4,3,0,3,0,0,0,10,4,13,0,0,0,5,0,3,19,8,28,11,4,19,18,34,54,5,0,3,0,17,19,17,0,23,0,0,0,5,6,8,0,0,0,0,0,5,7,4,6,8,4,8,4,0,8,3,0,3,0,0,0,19,15,34,12,7,26,116,96,215,5,0,9,15,22,39,11,0,11,0,5,5,8,0,6,42,30,75,15,4,11,85,30,120,24,7,33,295,65,359,427,100,523,0,3,8,19,11,30,15,7,26,19,0,20,4,3,10,8,34,42,0,0,0,73,59,128,28,50,76,69,20,82,16,16,32,233,339,566,804,1756,2563,0,5,5,1154,2172,3330,0,5,6,12,21,38,441,634,1074,454,660,1118,8,0,11,165,29,196,9,3,18,0,0,0,0,0,0,0,0
505011078,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,4,0,4,0,7,9,4,0,4,0,0,0,0,0,0,8,0,8,0,0,0,4,0,4,16,0,17,0,0,0,8,17,29,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,42,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,6,0,6,18,9,30,4,0,4,85,15,101,116,23,134,0,0,0,4,6,11,0,0,3,0,0,0,5,0,5,0,3,7,0,0,0,9,14,22,0,0,3,14,0,16,7,0,7,33,46,80,16,44,64,3,0,3,76,100,173,0,0,0,3,4,9,79,83,165,82,89,168,4,0,7,10,3,11,0,0,0,0,0,0,0,0,0,0,0
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,17,4,14,0,0,0,5,0,5,19,3,22,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,4,11,0,11,41,15,53,0,0,3,158,23,177,210,40,244,0,0,4,6,0,9,4,0,5,0,0,3,0,0,0,0,0,3,0,0,0,16,6,24,0,0,3,0,0,0,9,7,15,34,46,77,7,19,24,4,0,4,54,69,118,0,0,0,24,22,44,49,76,130,75,93,167,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0
505011080,0,0,0,3,0,5,0,0,0,0,0,0,3,0,3,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,8,3,9,0,0,5,7,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,7,20,8,25,6,0,6,86,20,102,109,28,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,5,0,5,0,0,0,3,9,13,40,36,79,12,34,44,0,0,0,59,75,139,0,0,0,0,4,5,21,44,68,22,49,70,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
505011081,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,26,3,0,3,73,21,93,103,22,123,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,8,0,0,0,7,5,15,0,0,5,0,0,0,9,4,14,10,28,40,8,27,35,0,3,3,31,62,97,0,0,0,0,0,0,54,41,99,54,49,100,0,0,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0
