POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
506041133,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,3,0,0,0,8,23,3,3,9,11,12,7,0,4,71,0,0,0,0,0,0,0,0,0,0,40,5,6,17,25,28,13,0,6,129,14,0,5,7,5,18,5,0,0,49,25,12,10,11,18,25,19,0,0,120,7,7,3,14,71,38,28,0,0,175,11,3,0,11,29,20,13,0,0,88,0,0,0,0,4,6,7,0,0,18,9,0,5,4,5,4,4,0,0,25,11,0,3,0,0,0,0,0,0,28,12,5,9,22,19,20,3,0,0,86,16,0,3,9,23,17,12,0,0,75,146,35,51,45,115,79,24,0,0,500,68,8,22,38,59,33,18,0,4,258,49,17,26,44,128,94,59,0,4,418,5,0,0,3,0,0,8,0,0,14,18,6,6,5,23,25,9,0,0,87,11,0,4,12,33,30,13,0,8,101
506041134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,8,0,0,15,19,3,0,0,65,0,0,0,0,0,0,0,0,0,0,26,9,13,17,38,35,24,0,3,165,12,4,5,4,73,45,26,0,4,177,13,6,6,6,18,12,7,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,4,0,0,7,5,0,0,0,0,22,14,4,0,7,9,6,6,0,0,56,19,0,0,6,11,18,17,0,0,64,13,3,5,5,11,9,0,0,0,50,54,12,16,13,30,24,7,0,0,151,138,28,40,70,160,142,56,0,8,645,0,0,0,4,0,0,0,0,0,4,19,0,5,11,18,13,5,0,5,73,11,4,3,3,20,12,7,0,5,67
506041135,4,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,5,3,0,0,3,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,8,26,5,11,3,29,23,8,0,0,94,10,0,0,0,0,0,0,0,0,13,17,0,10,20,20,31,10,0,0,112,12,0,0,4,25,24,38,0,0,118,10,0,0,10,14,9,3,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,17,6,0,0,0,3,0,0,0,0,18,18,3,8,9,11,14,4,0,0,62,13,0,0,0,4,9,12,0,0,41,7,0,0,0,5,0,0,0,0,12,63,15,10,27,49,27,11,0,6,204,29,17,0,13,52,37,26,0,0,179,4,0,0,0,0,0,0,0,0,14,25,0,6,7,8,16,5,0,0,71,8,3,6,9,18,8,9,0,0,53
506041136,9,0,4,0,5,0,3,0,0,14,35,6,10,19,46,44,6,0,0,166,118,24,23,35,104,73,47,0,6,421,6,5,0,4,8,6,4,0,0,23,127,25,33,41,106,113,42,0,8,491,20,3,7,10,29,25,11,0,0,112,113,23,13,33,81,68,53,0,0,390,15,0,0,7,40,30,18,0,7,121,46,4,20,12,55,39,28,0,0,218,0,0,0,0,0,0,4,0,0,11,6,4,7,0,10,6,0,0,0,31,17,0,0,3,9,0,0,0,0,35,48,18,18,28,93,69,39,0,0,314,18,0,4,4,20,14,17,0,0,89,85,14,10,10,24,19,12,0,5,190,80,11,9,17,25,15,5,0,0,166,115,17,33,62,148,114,60,0,5,560,4,0,3,0,0,8,0,0,0,15,61,15,22,23,59,76,39,3,5,296,57,9,11,31,89,71,41,0,13,326
506041137,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,3,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,20,0,3,5,28,26,3,0,0,94,0,0,0,0,0,0,0,0,0,3,28,13,15,17,65,41,45,0,0,226,12,0,8,13,80,55,36,0,5,206,16,10,9,10,17,11,15,0,0,80,0,0,0,0,0,0,0,0,0,5,9,0,6,0,3,0,0,0,0,16,12,0,0,4,9,0,0,0,0,24,12,4,9,5,6,7,0,0,0,39,10,0,3,5,10,14,7,0,3,54,11,5,3,0,3,7,8,0,0,29,154,20,34,46,55,38,15,0,0,365,40,8,12,18,37,49,19,0,3,186,4,0,0,0,3,0,0,0,0,6,13,4,8,4,3,14,8,0,0,61,4,4,7,4,11,13,9,0,3,49
506051138,4,0,0,3,0,4,0,0,0,10,28,10,13,10,64,28,8,0,0,164,110,31,27,50,158,108,39,0,0,522,18,6,5,11,14,16,3,0,0,74,45,11,15,18,51,45,20,0,0,214,37,5,12,21,59,39,18,0,0,200,48,5,3,18,42,35,31,0,0,189,17,6,8,7,44,30,17,0,3,125,167,41,53,66,155,148,109,0,4,743,9,0,0,0,6,0,0,0,0,18,17,0,0,0,22,7,6,0,0,50,3,0,0,0,4,0,6,0,0,23,14,0,6,10,18,13,6,0,0,78,19,8,8,7,28,19,17,0,0,118,11,0,3,7,9,5,4,0,0,39,42,4,12,16,30,24,18,0,0,152,31,8,4,14,47,26,20,0,0,157,5,0,0,0,0,0,0,0,0,9,37,3,7,14,31,22,20,0,6,133,44,4,7,18,70,45,29,0,10,229
506051139,8,0,0,3,0,0,0,0,0,14,9,0,0,3,9,3,0,0,0,20,12,0,4,4,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,22,5,8,5,16,22,9,0,0,96,10,0,3,0,8,3,3,0,0,29,22,8,3,9,19,16,11,0,0,87,11,4,7,5,18,24,11,0,0,76,32,6,7,8,32,9,10,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,5,8,6,0,0,31,6,0,0,0,0,3,3,0,0,17,8,4,0,7,9,4,3,0,0,31,4,0,0,0,0,0,0,0,0,3,19,3,4,6,13,10,0,0,0,52,36,8,5,13,40,41,45,0,0,189,0,0,0,0,0,0,0,0,0,3,9,0,0,5,0,8,4,0,0,27,9,5,3,0,7,10,6,0,0,45
506051140,6,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,5,19,3,0,3,9,10,0,0,0,44,0,0,0,0,0,0,0,0,0,4,41,3,10,6,11,8,8,0,0,80,4,0,0,0,3,0,0,0,0,12,62,11,10,12,24,22,16,0,0,163,14,3,11,18,30,30,17,0,0,115,6,0,0,0,5,0,3,0,4,15,5,0,0,0,0,0,0,0,0,9,4,0,0,0,5,7,0,0,0,20,17,0,0,0,5,0,0,0,0,28,50,3,7,12,17,8,3,0,0,93,16,0,0,0,5,4,0,0,0,31,24,0,4,9,14,8,0,0,0,48,54,11,12,12,16,22,3,0,3,142,81,7,20,23,31,29,11,0,8,207,3,0,0,3,4,0,0,0,0,13,20,0,3,8,12,9,5,0,0,66,7,0,3,0,6,5,5,0,3,35
506051141,26,4,0,0,0,7,3,0,0,41,0,0,0,0,3,0,0,0,0,3,9,3,4,8,13,6,6,0,0,59,0,0,0,0,0,0,0,0,0,4,28,3,8,3,7,15,8,0,0,75,7,0,0,0,0,0,0,0,0,14,8,0,0,10,10,4,6,0,0,46,17,0,3,4,7,4,4,0,0,48,20,0,0,12,13,7,0,0,0,59,8,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,4,16,29,10,3,8,9,0,0,0,0,51,15,0,0,0,4,0,3,0,0,18,15,0,0,5,7,3,0,0,0,30,72,15,11,23,29,14,3,0,0,169,33,4,3,10,28,41,41,4,0,170,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,3,0,0,0,30,18,0,0,9,11,3,4,0,0,44
506061142,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,13,10,3,5,4,4,4,0,0,0,29,0,0,0,3,0,0,0,0,0,3,37,3,11,12,21,18,10,0,0,110,4,0,0,0,0,0,0,0,0,7,23,8,4,11,41,25,16,0,0,135,4,3,8,12,56,34,19,0,0,132,4,0,0,3,26,7,5,0,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,8,6,0,0,0,0,0,0,0,0,3,11,0,6,3,12,11,8,0,0,49,6,0,7,0,7,3,3,0,0,24,5,0,0,0,0,0,0,0,0,7,58,11,13,22,41,43,7,0,0,207,32,3,5,11,54,55,21,0,4,195,7,0,0,0,3,0,0,0,0,23,4,3,0,9,9,9,5,0,0,42,8,0,5,3,15,3,4,0,0,43
506061143,24,6,0,13,19,16,22,0,0,96,5,0,0,5,7,0,0,0,0,12,21,0,4,0,14,10,14,0,0,65,0,0,0,0,0,0,0,0,0,0,31,3,9,13,20,18,9,0,6,115,4,0,0,0,4,5,3,0,0,22,9,0,3,4,0,5,0,0,0,19,0,0,0,4,11,9,5,0,0,27,13,0,0,0,9,0,0,0,0,26,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,3,0,3,0,0,0,19,7,0,3,0,0,4,5,0,0,26,21,7,4,14,8,26,0,0,0,71,12,7,3,3,6,5,7,0,0,47,0,4,0,5,7,5,3,0,0,16,4,3,0,0,0,0,0,0,0,6,7,0,0,0,4,4,4,0,0,19,11,4,5,3,13,8,11,0,0,54
506061144,24,0,4,4,5,11,13,3,3,61,3,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,7,10,0,0,0,4,0,5,0,0,18,3,0,0,4,0,5,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,4,6,0,0,0,0,13,3,0,0,0,0,0,0,0,0,8,44,0,5,8,14,10,0,0,0,82,6,0,0,3,0,4,0,0,0,13,3,0,0,0,0,5,0,0,0,16,0,0,0,0,4,0,0,0,0,14,0,0,0,0,6,0,0,0,0,7,8,0,0,3,7,0,0,0,0,22
506071145,3,0,0,0,0,0,0,0,0,9,7,0,8,10,8,4,4,0,0,30,0,0,3,4,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,6,0,12,10,19,0,0,0,66,0,0,0,0,0,0,0,0,0,3,17,0,8,9,27,11,11,0,0,79,25,9,8,12,45,40,44,0,4,185,0,0,4,0,0,4,3,0,0,14,4,0,0,3,4,0,0,0,0,14,5,0,4,10,7,5,5,0,0,33,12,0,3,8,5,7,0,0,0,43,39,0,15,12,19,17,11,0,0,116,14,3,3,4,9,17,13,0,0,74,7,0,0,5,9,4,0,0,0,22,60,15,16,24,31,34,21,0,0,211,63,14,16,40,104,113,121,0,3,470,5,0,0,0,4,0,0,0,0,17,4,5,6,3,9,6,10,0,0,39,3,8,3,8,13,14,12,0,5,55
506071146,0,0,0,0,0,0,0,0,0,0,0,5,3,4,8,3,0,0,0,18,5,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,5,5,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,22,4,9,7,8,21,27,0,0,91,5,0,0,13,70,50,67,0,0,208,3,0,3,0,4,4,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,12,8,0,0,0,0,3,0,0,0,12,41,7,9,8,8,3,0,0,0,74,4,0,4,4,5,0,10,0,0,22,4,0,0,0,0,4,0,0,0,12,44,13,17,17,28,17,10,0,0,150,75,14,27,46,119,102,103,0,5,484,3,0,0,0,4,0,0,0,0,17,6,4,0,0,7,4,0,0,0,26,21,0,3,0,10,12,6,0,4,51
506071147,12,3,0,0,3,0,0,0,0,25,34,9,13,23,31,18,15,0,0,153,12,0,4,4,3,6,4,0,0,32,0,0,0,0,8,0,0,0,0,10,45,10,11,19,27,32,18,0,5,162,3,8,6,3,6,4,0,0,0,23,31,0,7,4,30,21,33,0,0,134,39,11,19,37,73,93,117,0,3,393,10,4,0,4,4,4,6,0,0,38,3,3,0,0,0,0,0,0,0,10,40,9,11,12,18,19,5,0,0,114,39,3,10,9,16,13,3,0,0,93,147,27,46,61,97,83,64,0,5,532,23,0,4,4,18,21,10,0,5,90,140,21,30,38,49,42,23,0,0,349,108,21,16,45,71,52,35,0,0,357,129,47,39,51,122,105,73,0,0,560,30,3,9,5,12,7,4,0,0,79,25,8,3,16,20,19,13,0,0,100,24,3,9,16,39,15,16,0,3,138
507011148,4,0,0,0,0,4,0,0,0,7,0,6,0,0,0,0,0,0,0,3,3,0,4,8,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,28,0,3,15,28,19,7,0,0,101,6,3,0,3,5,0,5,0,0,15,27,10,10,10,23,31,20,0,0,137,5,3,4,4,17,7,0,0,0,38,3,0,0,3,9,3,6,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,12,11,0,3,6,4,0,0,0,0,19,13,6,5,7,9,16,4,0,0,65,3,4,0,4,10,13,0,0,0,44,0,0,6,0,0,5,0,0,0,19,69,10,15,28,50,39,4,0,0,220,32,14,19,33,89,103,39,3,0,334,4,0,0,0,0,3,0,0,0,6,4,0,7,5,10,9,9,0,0,44,11,0,0,6,11,13,5,0,0,39
507011150,8,0,0,0,3,9,8,0,0,33,35,10,11,15,25,26,11,0,5,132,231,52,47,86,235,244,130,0,11,1042,19,10,9,12,37,26,9,0,0,121,162,21,28,61,142,147,76,0,8,635,102,18,25,27,61,56,30,0,3,327,65,17,14,20,43,28,20,0,3,215,30,4,3,0,15,10,12,0,0,75,114,30,28,39,86,71,37,0,6,406,0,0,0,0,3,0,0,0,0,10,5,0,0,0,0,0,0,0,0,10,15,0,0,0,8,3,0,0,0,24,54,16,12,30,61,64,40,0,3,278,26,9,10,8,35,30,30,0,3,144,27,7,7,9,26,24,4,0,3,97,23,3,6,9,19,9,0,0,0,79,12,0,0,6,14,0,5,0,0,43,13,0,3,5,16,12,3,0,0,51,41,5,20,19,49,33,21,0,0,183,98,20,31,40,126,113,67,0,17,519
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,3,0,4,0,0,0,4,0,0,8,21,0,0,4,13,3,3,0,0,49,0,0,0,0,0,3,0,0,0,4,4,3,0,0,4,0,0,0,0,12,9,0,0,6,13,15,6,0,0,46,14,0,7,0,0,3,5,3,0,34,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,25,0,7,9,9,11,0,0,0,60,6,0,3,0,3,3,5,0,0,21,8,0,0,0,0,0,0,0,0,8,30,3,7,8,11,19,5,0,0,85,8,0,3,0,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,17,9,0,0,0,0,6,8,0,0,23
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,4,10,0,0,0,0,23,3,0,0,0,3,0,0,0,0,4,9,0,4,4,13,7,3,0,0,37,3,0,3,0,0,0,0,0,0,13,5,0,3,0,6,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,0,0,3,3,0,0,0,0,16,0,3,0,0,0,5,3,0,0,11,0,0,0,0,4,0,0,0,0,12,12,4,3,0,4,6,3,0,0,31,20,3,8,9,9,11,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,4,0,0,0,0,3,5,0,0,15
507011154,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,3,6,15,19,10,0,0,70,0,0,0,0,0,0,0,0,0,0,13,7,3,6,11,11,4,0,0,58,10,3,0,0,3,0,0,0,0,31,23,7,3,7,14,13,10,0,0,80,10,0,4,7,9,4,15,0,0,54,4,0,4,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,17,18,3,6,4,13,10,7,0,0,62,4,3,3,0,10,6,6,0,0,35,0,0,0,0,4,3,0,0,0,14,31,8,3,12,20,9,9,0,0,97,29,10,13,15,49,41,38,0,5,199,4,0,0,0,6,0,0,0,0,15,22,0,0,0,14,15,10,0,0,63,16,0,9,0,8,6,9,0,0,53
507011155,0,0,0,0,0,0,0,0,0,0,24,3,13,16,38,24,10,4,5,138,230,64,63,113,328,257,107,5,8,1171,10,5,3,3,10,21,8,0,0,59,99,20,33,79,243,171,69,4,6,717,14,0,4,5,18,15,0,0,0,68,0,0,0,0,3,0,0,0,0,8,4,5,0,0,10,0,0,0,0,21,15,0,0,5,6,7,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,6,39,11,12,23,48,44,17,0,0,197,15,5,0,0,17,12,4,0,0,50,33,12,12,9,24,12,4,0,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,0,0,7,12,7,9,0,0,48,49,10,8,22,73,59,38,0,12,263
507011158,4,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,14,0,0,0,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,6,3,0,0,22,0,0,0,0,0,0,0,0,0,10,6,0,0,4,3,13,5,0,0,31,0,0,5,0,0,11,0,0,0,29,3,0,0,0,3,0,5,0,0,13,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,8,5,0,0,10,12,4,0,0,42,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,3,0,8,27,40,44,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,6,0,0,0,0,23
507011159,0,0,0,0,6,3,0,0,0,9,8,0,0,0,7,3,3,0,0,22,33,10,8,4,26,34,10,0,0,132,3,0,0,0,7,4,0,0,0,18,55,15,21,32,62,51,13,0,3,259,14,3,5,0,3,9,8,0,0,46,42,6,11,16,44,37,23,0,3,175,12,0,10,16,74,44,34,0,0,195,28,13,16,20,22,22,8,0,0,126,4,0,0,0,5,0,0,0,0,8,10,0,3,0,8,11,0,0,0,30,15,0,0,4,0,11,0,0,0,37,17,11,9,14,19,15,8,0,0,96,7,6,7,3,8,13,14,0,0,57,78,10,23,29,36,37,13,0,7,231,51,4,16,18,26,23,12,0,0,157,56,19,13,34,73,70,46,0,5,302,10,6,0,7,14,7,8,0,0,52,32,9,0,5,16,19,12,0,0,97,28,8,11,19,48,37,22,0,3,177
507011160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20,9,5,0,11,9,5,0,6,68,4,0,0,5,6,7,0,0,0,25,30,5,9,13,37,20,13,0,0,127,8,0,5,3,39,49,26,0,0,129,7,3,3,0,0,3,0,0,0,25,3,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,0,11,3,0,0,0,0,0,0,0,0,16,10,0,0,0,0,4,0,0,0,22,3,0,0,0,4,4,6,0,0,25,44,11,12,14,10,9,0,0,0,101,17,3,7,0,3,5,7,0,0,41,52,15,20,30,63,73,65,0,4,321,9,0,0,0,0,0,0,0,0,12,10,0,0,6,7,5,5,0,0,34,10,0,3,3,8,3,6,0,3,33
507011161,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,3,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,4,4,14,19,3,0,0,60,0,0,0,0,4,0,0,0,0,3,66,16,23,26,115,68,42,0,3,360,6,3,9,17,89,74,59,0,5,260,4,0,5,0,10,8,6,0,0,22,0,0,0,0,4,8,0,0,0,10,5,0,3,13,11,7,3,0,0,48,0,0,0,0,4,0,4,0,0,9,9,5,6,7,10,12,4,0,0,55,10,0,4,0,15,13,6,0,0,57,15,3,8,0,0,0,3,0,0,28,45,6,16,23,33,28,13,0,0,157,53,16,12,26,55,50,35,0,4,245,0,0,0,0,8,3,0,0,0,19,12,4,5,11,22,21,10,0,0,84,8,4,5,7,14,21,12,0,0,68
507011163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,5,4,17,15,12,9,0,0,70,3,0,0,0,0,0,0,0,0,8,21,7,3,7,16,18,4,0,0,82,10,0,0,0,0,0,0,0,0,8,13,0,6,5,9,5,0,0,0,38,8,0,0,4,8,5,4,0,0,30,0,0,0,3,9,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,6,0,0,0,0,4,6,0,0,15,0,0,0,0,3,5,7,0,0,17,0,0,0,0,0,0,0,0,0,5,25,0,8,14,19,12,3,0,0,75,9,7,0,0,12,15,3,0,0,52,0,0,0,0,0,0,0,0,0,0,6,5,0,0,10,11,0,0,0,32,5,3,0,0,9,6,8,0,0,37
507011259,19,0,0,3,10,0,0,0,0,28,5,4,0,0,7,0,0,0,0,17,27,5,0,8,15,12,8,0,0,76,6,0,0,0,5,0,0,0,0,11,24,10,3,18,23,23,12,0,0,109,0,0,0,0,0,0,0,0,0,7,17,3,4,4,15,14,11,0,0,74,6,4,7,4,36,30,24,0,0,105,18,3,0,4,9,8,0,0,0,46,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,7,6,4,0,0,5,3,0,0,0,20,14,0,3,13,10,13,8,0,0,55,7,0,3,4,7,11,3,0,0,33,8,0,0,4,4,0,3,0,0,16,24,9,10,12,21,18,7,0,0,94,14,0,6,11,17,19,9,0,0,83,0,0,0,0,0,0,0,0,0,5,8,0,0,3,3,7,7,0,4,28,16,3,0,0,4,9,4,0,0,39
507011260,0,0,0,0,3,0,0,0,0,0,44,16,22,30,105,81,65,5,8,373,94,17,21,33,134,88,50,0,6,435,93,21,41,55,146,96,32,0,6,490,72,26,29,28,76,63,21,0,0,307,76,29,22,42,102,84,36,0,0,403,70,27,21,37,91,86,58,0,6,403,11,3,6,5,21,32,21,0,0,97,67,8,18,35,42,40,32,0,7,249,6,0,0,0,0,0,0,0,0,4,7,4,0,8,11,26,4,0,0,58,13,0,0,6,20,12,0,0,0,57,21,7,9,12,27,26,27,0,0,123,13,4,5,3,19,16,14,0,0,70,9,3,3,4,4,4,6,0,0,45,53,4,12,20,36,19,10,0,0,166,128,20,40,66,96,110,52,0,5,510,0,4,0,0,3,8,4,0,0,23,21,0,7,8,28,21,12,0,0,103,41,12,15,25,75,58,33,0,15,269
507021164,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,8,11,17,0,0,0,52,4,0,0,0,0,0,0,0,0,7,10,0,3,4,4,4,0,0,0,27,15,4,12,12,28,40,32,0,0,126,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,11,24,9,6,4,10,5,3,0,0,59,5,3,3,0,5,7,0,0,0,35,24,0,7,13,11,3,0,0,0,51,15,0,0,0,4,4,5,0,0,32,45,14,17,15,42,35,35,0,0,201,7,0,0,0,0,0,0,0,0,9,10,0,3,4,11,18,0,0,0,50,11,0,0,0,5,11,6,0,3,41
