POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
505021093,0,566,456,67,27,0,0,554,450,75,33,4,5,559,422,69,28,5,0,516,362,60,23,0,0,445,234,47,26,0,0,301,86,16,7,0,0,107,21,15,7,0,0,41,10,0,0,0,0,8,3894,440,234,16,22,4606,108,0,6,3,0,118,231,0,11,0,0,247,181,3,13,0,0,199,193,10,22,0,0,227,249,14,21,9,0,288,216,18,27,4,7,270,164,21,30,3,0,225,166,21,32,0,0,226,146,19,25,5,4,202,146,21,22,5,0,200,92,19,25,6,0,138,30,10,13,7,0,57,12,12,9,0,0,29,1947,159,247,61,16,2422,259,3,14,0,0,272,82,4,3,8,8,105,6179,607,489,81,47,7403
505021094,0,60,49,25,11,3,0,89,45,29,14,0,0,87,33,15,11,3,0,63,30,15,12,3,0,52,12,11,8,0,0,34,7,0,7,0,0,14,0,3,0,0,0,3,0,0,0,0,0,4,339,127,87,12,5,562,161,0,0,3,0,166,95,0,11,0,0,107,32,0,10,0,0,44,23,0,9,0,0,43,37,10,5,4,0,52,37,11,12,0,0,65,26,10,14,8,0,53,39,8,10,0,0,62,28,4,16,0,0,46,30,22,18,0,0,61,12,19,17,3,0,52,17,9,12,7,0,46,4,4,3,5,0,17,540,99,144,34,0,813,34,11,11,0,0,54,15,0,0,0,6,26,928,237,237,42,7,1457
505021095,0,114,73,12,10,3,0,91,59,21,16,0,0,96,48,13,11,0,0,73,51,12,11,5,0,75,44,3,17,3,0,59,18,4,3,0,0,29,0,0,0,0,0,5,4,0,0,0,0,4,601,102,114,12,8,830,153,0,0,0,0,151,77,0,0,0,0,84,48,0,7,0,0,60,54,5,15,0,0,77,55,4,6,0,0,71,43,9,7,0,0,54,29,8,9,4,0,51,40,4,13,5,0,57,29,4,15,0,0,47,54,4,13,0,0,69,23,4,4,0,0,35,10,4,4,0,0,22,8,0,3,0,0,18,625,44,105,14,5,803,51,6,4,0,0,61,17,0,4,4,4,22,1291,149,228,32,11,1714
505021096,0,148,113,22,16,3,0,153,150,33,19,0,0,206,147,42,21,0,0,209,124,21,16,0,0,162,86,14,9,0,0,112,29,5,10,0,0,40,9,5,4,0,0,19,3,6,3,0,0,6,1095,181,126,6,6,1410,231,0,3,0,0,233,203,0,9,0,0,212,106,3,5,0,0,116,83,4,9,4,0,98,103,6,27,5,0,138,73,13,19,3,0,108,79,12,16,6,0,116,111,20,15,3,0,149,87,7,13,6,0,112,79,15,24,5,0,123,50,15,25,5,0,93,25,12,7,0,0,44,11,11,4,0,0,29,1238,119,173,33,7,1571,80,7,7,0,0,96,25,5,0,0,3,37,2445,310,308,40,14,3110
505021097,0,166,149,19,20,0,0,184,125,33,10,0,0,167,121,23,25,0,0,165,107,27,16,0,0,146,65,13,19,0,4,95,28,13,9,0,0,54,8,5,4,0,0,12,0,4,0,0,0,0,1110,186,156,9,8,1465,157,0,0,3,0,163,176,0,7,0,0,180,117,3,17,0,0,136,138,6,16,5,0,168,142,8,29,6,0,181,128,17,34,3,0,179,96,9,25,3,0,135,102,8,25,0,0,136,74,9,24,4,0,115,88,9,25,6,0,135,42,15,19,4,0,86,27,13,13,4,0,51,5,14,4,3,0,24,1297,110,233,40,3,1679,97,3,5,3,0,116,43,4,3,5,10,64,2545,305,401,55,16,3318
505021301,0,225,147,13,17,0,0,184,197,26,23,0,0,246,179,31,15,4,3,228,141,23,24,6,0,186,109,12,9,6,0,138,43,10,4,0,0,62,7,8,0,0,0,16,0,0,0,0,0,3,1586,159,123,12,5,1881,358,0,0,0,0,362,268,0,3,0,0,279,108,0,6,0,0,119,121,0,0,0,4,132,156,11,16,4,0,184,149,3,10,0,0,165,137,13,7,7,0,169,128,5,12,5,0,150,119,9,17,0,0,144,117,14,17,6,0,150,50,9,8,0,0,66,14,9,6,3,3,33,4,4,4,4,0,18,1736,75,118,28,8,1967,161,4,8,0,0,169,54,4,5,7,3,81,3533,245,254,43,22,4101
505021302,0,98,64,14,11,4,0,87,58,21,17,3,0,98,55,19,22,0,5,98,43,15,13,3,0,63,35,11,7,0,0,44,9,3,10,0,0,18,0,6,0,0,0,11,0,0,0,0,0,3,522,116,113,13,5,763,105,0,0,0,0,107,103,0,9,0,0,110,46,3,12,5,0,57,49,0,3,3,0,60,53,10,15,3,0,83,43,7,10,4,0,62,47,8,12,3,0,76,44,12,25,0,0,86,45,9,11,0,0,64,35,3,18,4,0,65,15,4,9,0,0,37,10,0,13,4,0,30,11,5,4,0,0,16,600,63,138,27,7,837,36,4,10,0,0,47,18,0,0,3,3,29,1176,184,261,45,15,1680
505031098,0,77,48,5,10,0,0,68,49,13,19,4,0,80,58,9,12,3,0,76,36,10,28,0,0,69,41,5,9,0,0,54,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,468,82,107,5,0,662,104,0,4,0,0,106,99,0,3,0,0,103,39,3,8,0,0,50,33,3,14,0,0,52,50,8,10,0,0,66,40,5,12,0,0,55,45,0,10,0,0,65,42,6,12,0,0,56,40,4,16,0,0,53,35,0,14,3,0,55,12,0,4,0,0,23,6,0,0,0,0,9,0,0,0,0,0,0,538,29,106,15,0,691,36,0,5,0,0,47,22,0,0,0,0,23,1066,111,217,23,8,1424
505031099,0,191,179,17,28,0,4,222,185,18,25,7,0,234,156,12,32,0,0,197,125,11,22,0,0,159,59,3,11,0,0,75,18,0,3,0,0,26,3,0,3,0,0,4,0,0,0,0,0,0,1320,99,189,12,6,1627,463,0,5,5,0,472,212,0,15,0,0,230,131,3,8,0,0,134,133,0,33,0,0,182,144,5,27,4,0,185,136,8,27,5,0,176,175,0,24,4,0,215,100,6,24,0,3,138,109,5,18,0,0,131,64,3,14,0,0,83,24,5,13,0,0,34,7,0,3,0,0,10,4,0,0,0,0,4,1702,40,216,32,7,1994,124,0,14,7,3,142,61,4,8,0,4,79,3205,142,427,44,24,3838
505031100,4,270,169,31,25,0,0,225,162,28,24,4,0,225,150,36,25,4,5,221,135,27,25,0,0,188,79,7,8,0,0,90,27,7,3,0,0,34,0,3,5,0,0,5,0,0,0,0,0,0,1594,195,170,7,11,1974,318,0,0,0,0,325,171,0,15,3,0,187,103,3,19,0,0,128,85,3,22,5,0,120,107,7,31,7,0,153,80,10,27,3,0,126,80,6,24,0,0,123,54,8,18,3,0,92,64,9,13,0,0,89,46,0,8,3,0,59,14,3,9,0,0,30,5,0,3,3,0,15,0,0,0,0,0,8,1139,66,202,37,3,1448,98,3,18,3,0,128,45,0,8,3,0,53,2871,265,399,50,15,3606
505031101,0,160,114,22,14,0,0,153,119,26,17,4,0,170,126,11,24,0,0,167,92,19,18,0,0,128,59,12,18,0,0,89,32,0,3,0,0,38,6,0,0,0,0,7,0,0,0,0,0,0,1191,140,145,16,0,1496,472,0,0,0,0,477,288,0,5,4,0,299,111,3,12,0,0,133,121,0,25,0,0,149,136,14,20,0,5,169,85,3,17,4,0,112,93,5,20,6,0,125,108,3,24,6,0,140,75,4,20,3,0,105,83,6,16,0,0,106,41,0,6,4,0,50,5,0,4,0,0,11,5,0,3,0,0,6,1630,50,167,29,9,1884,121,4,7,0,0,139,42,0,0,0,8,50,2986,192,326,45,22,3568
505031102,0,68,46,10,10,0,3,70,44,5,11,3,0,65,44,4,12,3,0,67,42,4,8,0,0,62,31,3,3,0,0,39,17,0,3,0,0,18,9,0,0,0,0,8,0,0,0,0,0,4,431,51,77,8,4,568,118,4,3,0,0,123,82,0,5,0,0,89,45,0,5,0,0,50,37,3,6,0,0,50,63,0,9,0,0,73,48,3,9,0,0,58,55,3,10,3,0,63,46,0,9,0,0,61,29,0,5,0,0,40,34,0,0,3,0,40,12,3,3,0,0,21,7,4,0,0,0,7,0,0,3,0,0,3,586,19,59,11,9,680,35,0,4,0,0,38,15,0,5,0,3,25,1064,73,143,21,13,1316
505031104,0,61,41,3,11,0,0,55,26,0,17,0,0,49,29,7,8,0,0,41,31,9,15,0,0,54,15,3,5,0,0,23,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,278,49,72,0,7,403,41,0,0,0,0,36,41,0,0,0,0,41,33,4,4,0,0,35,44,6,10,0,0,56,45,4,7,0,0,64,31,0,7,0,0,43,38,4,10,0,0,51,37,4,18,0,0,58,34,3,4,0,0,50,27,3,9,0,0,38,14,0,3,0,0,22,9,0,3,0,0,8,0,0,0,3,0,7,391,25,73,12,3,504,26,0,3,0,3,33,15,0,0,0,0,17,709,74,153,15,13,965
505031105,0,150,131,29,34,0,0,188,129,44,31,0,0,209,122,54,34,6,0,216,92,29,31,0,0,160,67,14,23,0,0,108,11,6,7,0,0,23,3,0,3,0,0,7,0,0,0,0,0,0,1000,223,228,12,9,1475,365,0,3,0,0,372,197,0,12,0,0,210,74,5,17,3,0,93,69,9,22,9,0,99,89,10,32,3,0,140,71,10,30,0,0,122,104,13,42,3,0,164,90,13,45,5,0,158,63,14,40,10,0,124,49,9,29,4,0,93,25,8,14,0,0,52,14,3,12,0,0,27,10,0,6,0,0,15,1213,104,298,35,5,1663,90,3,17,5,3,121,37,6,12,3,6,66,2345,339,555,61,18,3318
505031106,0,8,9,0,0,0,0,5,14,0,0,0,0,14,16,0,0,0,0,16,11,0,0,0,0,11,7,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,81,0,4,0,0,84,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,20,3,0,0,0,0,3,0,0,0,0,0,3,95,0,8,0,0,110
505031107,0,105,79,14,12,0,0,117,73,17,13,0,0,106,77,18,20,0,3,119,72,9,12,3,0,99,56,9,17,0,0,86,7,5,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,3,618,108,120,7,7,865,87,0,0,0,0,83,42,0,9,0,0,58,22,0,8,5,0,41,43,4,17,0,0,69,49,5,30,9,0,90,37,6,27,4,0,72,41,0,20,6,0,69,41,7,29,0,0,79,31,8,14,0,0,56,21,4,13,5,0,46,13,6,10,0,0,35,10,6,0,4,0,18,0,0,3,0,0,6,452,50,185,33,4,720,50,9,7,0,0,62,22,3,3,0,0,32,1144,162,320,47,13,1686
505031255,0,117,70,17,13,0,0,103,73,12,14,4,0,99,56,0,9,0,0,72,49,0,11,0,0,70,30,5,4,0,0,44,4,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,644,74,121,9,0,843,98,0,0,0,0,97,89,0,9,0,0,99,53,3,16,0,0,71,64,3,23,4,0,99,59,9,22,0,0,95,58,5,17,4,0,85,37,6,15,4,0,55,41,3,12,0,0,60,35,3,5,0,0,42,9,0,9,0,0,23,11,0,10,0,0,21,0,0,0,0,0,7,0,0,0,0,0,3,552,34,150,20,3,750,48,0,5,0,0,62,22,0,3,0,0,30,1266,110,278,28,5,1686
505031256,0,58,56,0,0,0,0,60,48,5,9,0,0,68,47,6,7,0,0,65,50,11,8,0,0,70,27,0,5,3,0,39,5,3,0,0,0,11,5,0,3,0,0,10,0,0,0,0,0,0,474,37,50,5,3,575,29,0,0,0,0,34,27,0,0,0,0,27,35,0,0,0,0,35,22,0,0,0,0,26,31,0,4,0,0,33,20,4,0,0,0,26,12,5,4,0,0,21,15,0,0,3,0,19,21,4,8,0,0,30,11,3,5,3,0,20,8,0,6,0,0,22,0,0,5,3,0,10,0,0,0,0,0,4,231,21,32,10,7,303,16,0,0,3,0,21,14,0,7,4,5,27,741,60,91,28,14,937
505031257,0,19,15,10,3,0,0,24,25,3,5,0,0,35,8,0,3,0,0,16,0,7,0,0,0,12,5,0,0,0,0,11,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,129,28,24,5,0,190,19,0,0,0,0,19,8,0,0,0,0,8,18,0,4,0,0,17,9,0,10,0,0,20,18,0,5,0,0,30,17,5,0,0,0,30,19,3,4,0,0,28,15,3,0,0,0,24,7,4,11,0,0,17,6,0,3,0,0,14,4,0,4,0,0,7,0,0,0,0,0,0,0,0,4,0,0,4,144,21,51,10,0,227,10,3,3,0,3,18,3,0,4,0,3,15,298,48,80,14,7,443
505031258,0,85,58,7,9,0,0,82,54,14,11,3,0,79,51,17,13,4,0,86,42,12,12,0,0,64,24,7,8,0,0,38,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,507,73,99,20,0,704,108,0,0,0,0,115,64,0,5,0,0,71,45,0,9,0,0,63,58,0,17,4,0,78,64,9,20,6,0,98,60,4,19,4,0,82,49,0,5,5,0,64,52,7,10,0,0,70,39,3,12,3,0,62,24,0,8,3,0,27,14,0,9,0,0,26,5,0,5,0,0,12,0,0,0,0,0,4,589,34,120,18,3,765,60,3,9,0,0,73,20,3,3,0,0,29,1179,117,226,35,16,1569
505031303,0,216,139,28,16,0,0,185,135,30,24,4,0,195,117,26,20,0,0,158,82,33,25,5,0,139,46,14,20,4,0,87,18,13,6,0,0,37,8,4,4,0,0,22,3,0,0,0,0,4,1267,221,169,17,3,1678,88,0,3,0,0,96,101,0,3,0,0,107,67,0,8,0,0,75,66,0,21,6,0,88,64,8,16,3,0,101,55,12,16,3,0,85,60,8,18,4,0,90,49,14,26,6,0,83,35,10,14,8,0,67,39,11,30,5,3,93,17,9,12,8,0,57,10,6,0,5,0,20,3,0,3,0,0,11,662,81,164,50,11,976,63,9,8,0,0,76,32,3,5,0,6,45,2028,318,344,69,19,2770
505031304,0,78,38,14,18,0,0,72,41,3,7,0,0,55,25,10,13,0,0,46,23,4,14,0,3,43,14,7,8,0,0,30,3,3,3,0,0,10,0,3,3,0,0,0,0,0,0,0,0,0,310,94,102,0,6,503,52,0,0,0,0,56,34,0,0,0,0,42,31,0,7,0,0,35,19,4,19,5,0,39,43,12,22,3,0,70,25,10,26,9,0,68,17,8,15,0,0,39,33,3,14,4,0,50,22,4,16,7,0,41,13,5,9,0,0,25,3,0,10,0,0,18,0,0,0,0,0,4,0,0,0,0,0,5,292,49,137,26,0,504,22,4,12,0,0,40,12,5,0,0,4,20,636,147,249,29,11,1070
505031305,0,1758,1262,197,87,8,7,1561,1203,252,82,5,9,1556,1119,272,104,14,3,1511,901,226,90,18,7,1244,618,146,74,10,5,855,207,57,33,4,0,297,35,28,16,4,0,79,6,10,0,0,0,23,11517,1565,697,89,45,13914,622,0,4,7,0,641,618,5,17,0,3,644,349,8,20,0,0,379,384,18,28,11,3,444,380,39,44,16,3,487,363,54,46,18,0,485,353,49,43,8,0,446,290,50,49,13,4,402,257,44,38,9,0,348,246,35,36,10,0,327,154,59,31,17,5,246,57,20,10,17,4,102,25,13,7,11,0,53,4098,388,367,128,22,5003,473,28,27,5,3,533,188,17,25,6,32,265,16271,2002,1113,233,98,19722
505031306,0,212,165,24,22,3,0,211,191,17,15,0,0,233,176,31,24,0,0,236,170,16,22,4,3,213,104,16,19,0,0,131,37,5,9,0,0,47,8,3,0,0,0,13,0,0,0,0,0,0,1592,176,165,15,10,1950,368,0,0,0,0,370,257,3,8,0,0,270,131,0,9,0,0,145,147,3,12,3,0,166,137,15,24,4,0,181,161,14,18,0,0,191,125,5,20,5,0,149,122,14,22,0,0,158,102,6,14,3,0,130,97,8,18,3,0,129,52,0,8,0,0,69,17,0,8,8,0,36,12,0,0,3,0,14,1728,75,181,31,5,2018,162,5,11,0,0,169,43,7,4,0,0,60,3526,256,353,41,20,4193
506011110,0,368,292,25,22,0,0,344,280,24,20,3,0,326,279,22,21,0,0,326,207,21,20,0,0,251,147,11,10,0,0,176,63,6,8,0,0,80,12,4,3,0,0,25,0,0,0,0,0,5,2791,161,172,10,9,3147,594,0,0,0,0,597,382,0,9,0,0,391,232,0,20,8,0,256,227,8,21,0,0,264,220,13,22,4,0,256,199,10,17,4,3,238,189,14,23,3,0,230,182,15,13,0,0,208,160,9,23,0,0,194,131,9,21,4,0,158,66,4,7,4,0,82,29,3,3,0,0,39,7,0,5,0,0,14,2623,87,177,29,14,2926,266,7,5,0,5,283,84,3,7,0,6,104,5762,261,367,46,33,6464
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,52,37,0,6,0,0,44,30,0,3,0,0,32,53,0,3,4,0,55,34,3,9,0,0,46,36,8,5,0,0,49,10,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,345,19,45,3,0,412,16,0,0,0,0,16,22,0,3,0,0,27,17,0,5,0,0,25,20,5,14,0,0,32,29,3,4,0,0,32,33,0,0,3,0,36,29,0,6,0,0,29,19,0,6,6,0,29,19,0,10,0,0,25,26,0,0,0,0,23,20,0,4,0,0,25,3,0,3,0,0,9,6,0,0,0,0,6,257,15,52,4,5,325,24,0,0,0,0,29,17,0,0,0,0,13,640,35,97,7,3,781
506011114,0,227,169,25,31,0,0,224,138,28,22,0,0,193,176,37,18,0,6,237,147,19,26,0,0,189,114,20,13,0,4,144,36,0,13,0,0,52,10,8,3,0,5,22,4,4,0,0,4,5,1568,179,173,18,11,1941,242,0,0,0,0,243,171,0,0,0,0,178,92,6,6,0,0,101,123,3,3,6,0,138,109,3,12,0,0,127,97,10,15,3,0,133,89,14,14,3,0,121,88,4,7,0,0,105,106,11,20,0,0,129,76,14,21,4,0,104,47,8,12,3,0,68,18,4,3,5,0,25,3,4,0,3,0,13,1258,76,124,25,5,1492,100,8,10,0,0,120,49,0,0,4,8,66,2968,270,308,50,23,3623
506011115,3,155,141,6,9,0,0,152,140,13,11,3,0,169,133,7,19,0,0,163,122,8,15,0,0,143,66,7,9,0,0,79,32,7,0,0,5,37,6,0,6,0,0,10,0,3,0,0,0,5,1117,68,75,5,7,1265,19,0,0,0,0,19,65,0,6,0,0,66,66,0,5,0,0,68,117,3,8,0,0,125,133,3,9,0,0,147,125,5,8,0,0,139,89,5,13,4,0,109,74,10,13,3,0,97,97,4,8,3,0,115,97,4,13,0,4,112,43,14,3,0,0,67,11,0,6,3,0,20,4,0,6,0,0,8,935,50,93,13,9,1097,164,0,4,0,4,178,39,0,5,0,0,55,2257,116,177,15,19,2592
506011116,0,48,30,12,9,0,0,46,35,16,10,0,0,68,43,8,23,0,0,68,9,7,16,0,0,37,19,7,12,5,0,36,10,13,0,0,0,16,0,3,5,0,0,12,0,3,0,0,0,7,258,88,94,4,4,451,73,0,0,0,0,73,52,0,3,0,0,58,29,0,0,0,0,35,25,0,15,0,0,34,20,4,11,4,0,38,26,9,11,0,0,50,22,5,13,3,0,50,36,4,18,4,0,57,28,5,13,0,0,46,17,4,13,4,0,42,12,7,15,8,0,38,9,9,11,3,0,24,3,4,9,5,0,15,344,49,126,25,3,554,21,5,8,0,0,33,7,0,8,0,0,15,634,136,236,37,10,1051
506011117,0,44,33,5,10,0,0,44,32,6,3,0,0,44,27,7,9,0,0,43,25,0,6,0,0,35,13,0,0,0,0,14,11,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,305,29,60,0,0,396,94,0,0,4,0,94,72,0,0,0,0,76,23,3,3,0,0,36,36,0,4,0,0,43,51,4,11,4,0,62,37,6,13,0,0,48,34,0,12,0,3,49,24,0,13,0,0,34,24,0,3,0,0,29,24,0,4,0,0,29,16,0,0,0,0,22,0,0,3,0,0,6,3,0,0,0,0,3,437,18,66,7,7,526,33,0,4,4,0,38,10,0,0,0,0,20,788,45,129,8,9,972
506011307,0,118,99,19,13,3,0,130,75,6,8,0,0,88,47,8,8,0,0,70,42,3,6,0,0,49,30,3,6,0,0,44,12,0,4,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,681,80,85,4,0,853,242,0,0,0,0,250,112,0,10,0,0,122,49,0,7,0,0,64,58,5,22,3,0,87,80,9,16,4,0,110,70,6,10,4,0,90,52,4,13,0,0,73,45,9,14,0,0,57,24,0,0,0,0,30,25,0,6,0,0,33,4,0,0,0,0,7,3,0,6,0,0,11,5,0,0,0,0,5,776,43,107,15,3,935,52,4,5,0,0,64,19,0,4,0,0,23,1524,129,200,13,4,1876
506011308,0,372,263,42,17,7,0,325,215,44,23,0,0,277,182,34,17,0,0,235,136,27,20,3,0,184,89,15,9,0,3,110,33,10,8,0,0,47,6,4,0,0,0,10,0,3,0,0,0,5,2128,280,164,21,13,2604,109,0,3,4,0,118,98,0,4,0,0,107,82,0,16,0,0,105,81,14,27,10,0,132,103,13,28,0,3,147,74,6,21,4,0,107,64,5,10,3,0,94,58,9,12,3,0,81,39,12,12,8,0,64,40,4,4,3,0,53,15,8,0,0,0,35,14,0,5,0,0,20,0,0,0,6,0,3,789,80,143,40,0,1058,92,8,4,0,0,108,52,4,3,4,8,66,3056,370,317,64,22,3832
506021118,3,1382,1082,66,29,3,0,1182,1110,62,36,0,6,1206,978,67,31,0,4,1080,857,64,31,3,3,964,521,55,26,0,0,603,186,36,16,0,0,240,39,8,14,0,0,61,12,4,8,0,0,24,9169,504,294,20,25,10006,464,0,0,3,0,468,505,0,12,0,0,520,381,0,13,0,3,401,363,19,20,5,0,400,373,24,13,0,5,417,330,16,23,7,3,367,255,11,23,0,0,291,219,16,22,3,0,256,248,25,16,4,0,297,198,25,25,0,4,252,164,12,19,5,0,193,70,0,13,0,0,89,23,4,12,6,5,45,3588,149,208,38,23,3999,613,14,3,4,6,637,174,8,10,5,17,220,13543,671,518,70,70,14863
506021119,0,409,248,67,31,0,0,349,233,45,28,0,0,311,240,53,33,7,5,329,182,47,35,0,0,268,151,27,22,7,0,213,69,17,13,4,0,98,15,12,8,0,0,30,4,3,0,0,0,11,2440,404,244,28,7,3119,363,4,7,0,0,374,449,0,6,0,0,456,277,5,16,0,0,295,200,9,29,10,0,244,209,16,34,6,0,266,174,21,31,5,3,234,168,10,22,4,0,206,159,12,34,3,0,207,105,18,20,5,0,152,124,14,28,4,0,164,94,16,22,0,0,123,28,12,12,5,0,53,8,0,6,9,4,21,2351,126,260,45,12,2797,168,8,5,0,4,179,80,5,12,0,3,104,5040,536,528,78,22,6200
