POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
505011074,0,4,0,6,0,0,5,0,0,4,5,0,0,0,0,11,0,0,3,0,5,5,6,0,22,0,4,9,7,11,3,0,0,32,0,0,8,0,8,5,0,0,25,0,0,5,6,5,4,0,0,22,0,0,8,6,8,6,0,0,29,0,0,3,6,12,18,4,0,33,0,0,0,6,0,6,0,0,8,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,7,40,46,55,55,9,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,10,0,0,0,0,4,3,0,0,6,5,0,0,0,5,0,0,0,12,6,0,0,3,5,3,0,0,21,0,10,4,7,3,5,5,0,35,0,3,3,8,0,4,0,0,16,0,0,5,15,12,3,0,0,36,0,0,4,10,10,7,0,0,34,0,3,6,9
505011075,5,0,7,3,0,0,24,0,3,5,9,8,7,0,0,37,0,0,9,12,8,7,7,0,36,0,6,14,11,21,12,7,0,72,0,0,22,22,19,12,0,0,81,0,5,28,16,16,13,0,3,77,0,0,25,22,18,19,4,0,87,0,0,23,42,78,35,7,0,185,0,0,0,8,13,6,0,0,24,0,0,0,16,22,19,3,0,67,0,0,3,3,0,0,0,0,9,4,18,147,173,216,128,38,7,735,0,0,0,0,4,0,0,0,6,8,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,7,0,0,6,3,4,7,0,0,29,9,5,4,7,7,0,0,0,37,12,10,9,8,12,8,6,0,52,5,15,18,10,12,15,0,0,73,3,13,39,8,10,8,0,0,86,0,8,36,17,14,10,0,0,94,0,0,14,17,11,10,0,0,52,0,0,6,13
505011076,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,0,0,13,0,0,3,0,3,0,0,0,10,0,0,0,4,4,0,0,0,6,0,0,0,0,3,6,0,0,9,0,0,0,0,8,0,0,0,12,0,0,0,9,5,11,0,0,32,0,0,0,6,6,6,0,0,17,0,0,0,9,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,3,10,44,48,45,10,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,6,0,4,0,0,9,5,3,5,5,0,0,0,0,19,0,0,0,0,3,4,0,0,14,0,0,13,5,0,4,0,0,29,0,0,3,7,7,7,0,0,19,0,0,3,3
505011077,39,34,21,23,5,0,142,0,10,76,68,50,30,15,0,256,0,16,79,106,67,50,17,0,347,0,46,184,174,154,85,22,0,667,0,46,210,198,157,109,19,0,739,0,37,295,235,220,139,19,0,952,0,11,233,223,222,157,23,0,869,0,3,270,417,369,255,32,0,1350,0,0,25,53,39,38,7,0,164,0,0,32,130,124,90,12,3,386,0,0,6,13,6,7,0,0,34,38,240,1503,1696,1473,1008,182,10,6159,0,0,0,0,0,0,0,0,8,4,3,4,0,0,0,0,0,16,0,4,5,7,9,4,0,3,27,7,14,4,16,11,0,0,0,47,15,9,16,5,7,7,0,0,67,22,33,25,12,20,9,5,0,123,5,29,33,28,30,17,10,0,151,0,34,55,34,20,11,5,0,169,0,23,74,47,46,32,10,0,230,0,6,43,51,47,28,9,0,192,0,3,45,48
505011078,3,8,0,0,3,0,24,0,0,3,13,9,4,4,0,33,0,0,5,8,10,6,3,0,37,0,3,6,18,18,29,9,0,79,0,11,18,21,17,9,4,0,80,0,0,24,18,30,11,0,0,84,0,0,14,17,24,12,0,0,66,0,0,15,27,29,13,3,0,89,0,0,0,3,4,4,0,0,17,0,0,0,0,3,8,0,0,22,0,0,0,0,6,3,0,0,9,0,19,108,138,161,103,36,4,568,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,10,0,0,0,3,3,0,0,0,9,0,3,0,0,0,7,0,0,12,0,0,0,3,0,3,4,0,13,0,4,0,3,0,0,5,0,19,0,6,8,7,7,6,0,0,33,0,3,19,9,8,3,0,0,45,0,0,6,7,4,4,0,0,24,0,0,5,8
505011079,3,6,0,3,4,0,18,0,5,3,7,7,0,0,0,24,0,0,10,5,6,5,0,0,32,0,0,8,9,12,0,6,0,32,0,0,3,7,8,14,0,0,32,0,0,11,5,10,10,4,0,32,0,0,4,3,11,0,4,0,26,0,0,5,12,15,11,0,0,44,0,0,0,3,0,0,0,0,8,0,0,0,5,10,7,3,0,29,0,0,0,0,0,0,0,0,0,5,9,48,82,87,66,21,0,311,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,14,4,0,0,0,0,4,4,0,14,6,5,0,4,3,7,5,0,25,4,6,7,0,4,0,0,0,20,0,4,6,0,12,9,0,0,31,0,0,9,4,12,3,0,0,31,0,0,16,11,6,5,0,0,40,0,0,10,17
505011080,4,0,5,0,0,0,13,0,4,3,3,4,4,0,0,20,0,0,11,10,4,8,3,0,34,0,4,10,12,11,7,9,0,47,0,8,24,14,3,4,4,0,56,0,4,17,18,18,12,0,3,74,0,0,17,19,22,13,0,0,68,0,0,19,39,44,24,9,0,131,0,0,4,5,9,0,0,0,20,0,0,4,4,5,8,0,0,23,0,0,0,0,0,0,0,0,0,7,18,102,133,140,84,29,7,511,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,5,0,0,4,4,0,0,0,0,7,0,5,0,0,0,4,0,0,8,0,6,3,6,0,0,0,0,22,3,0,0,4,4,3,0,0,21,0,6,8,4,10,7,0,0,30,0,0,4,3,5,11,0,0,29,0,0,4,4
505011081,5,0,0,3,10,0,18,0,0,5,14,0,3,5,0,28,0,0,8,13,5,9,0,0,31,0,0,7,13,9,9,6,0,41,0,4,9,10,21,6,5,0,48,0,3,24,18,12,6,0,0,74,0,0,12,22,22,17,10,0,73,0,0,17,36,75,59,7,0,196,0,0,0,0,6,5,0,0,18,0,0,0,10,9,0,0,0,18,0,0,0,0,3,0,0,0,4,0,8,89,136,174,119,39,0,570,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,3,0,6,3,6,0,0,14,6,0,0,3,4,7,0,0,12,0,5,8,8,0,0,0,0,22,0,3,4,3,3,0,0,0,22,0,0,6,11,8,4,0,0,27,0,0,3,6,6,3,0,0,28,0,0,3,11
505011082,9,6,0,0,3,0,25,0,0,6,3,0,9,0,0,16,0,0,3,5,7,5,4,0,31,0,4,11,7,4,10,3,5,46,0,3,4,14,9,0,5,0,33,0,0,13,11,14,12,4,0,58,0,0,4,16,10,5,4,0,46,0,0,16,28,39,19,3,0,106,0,0,0,6,5,0,0,0,18,0,0,0,8,16,15,4,0,39,0,0,0,0,0,0,4,0,4,0,19,72,112,110,92,47,5,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,3,5,3,0,4,0,16,0,6,0,0,5,0,7,0,16,0,3,4,3,0,5,3,0,22,0,5,6,3,5,7,5,0,36,0,4,3,6,12,3,4,0,26,0,0,7,4
505011083,0,3,0,3,0,0,12,0,0,3,7,7,7,3,0,30,0,5,5,3,4,4,0,0,21,0,5,8,11,7,3,0,0,35,0,0,12,7,17,4,0,0,44,0,0,22,4,11,7,0,0,50,0,0,3,9,12,14,0,0,46,0,0,6,20,27,33,10,6,89,0,0,4,9,4,0,0,0,13,0,0,3,3,10,7,4,0,29,0,0,0,0,0,0,0,0,0,9,14,72,91,99,98,35,3,418,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,4,0,0,0,0,0,4,0,0,6,0,0,0,0,7,0,0,0,11,3,5,11,4,7,0,5,0,31,0,6,8,0,0,8,0,0,21,0,0,9,3,6,3,0,0,30,0,3,9,11,7,7,0,0,34,0,0,9,9,4,10,0,0,21,0,0,4,3
505021084,14,14,9,3,5,5,60,0,10,17,22,12,10,0,0,76,0,19,54,29,23,10,14,0,151,0,26,53,44,35,19,5,5,182,0,19,91,66,43,21,11,0,247,0,10,85,84,52,30,6,0,273,0,0,75,86,75,34,5,0,276,0,3,91,195,146,86,18,0,536,0,0,9,39,21,21,0,0,95,0,0,11,36,32,26,10,0,117,0,3,0,6,7,0,3,0,21,15,116,520,630,468,271,94,12,2122,0,0,0,5,0,0,0,0,5,4,0,0,0,0,0,0,0,12,3,7,3,10,3,0,0,0,25,4,3,9,6,13,4,5,0,34,30,19,3,7,7,6,7,6,75,62,39,10,9,9,9,3,0,149,26,63,40,21,23,16,4,0,192,21,104,71,41,29,27,4,0,305,4,53,134,89,70,61,10,0,418,0,28,120,91,82,53,12,0,394,0,16,120,108
505021085,6,6,3,4,3,0,22,0,0,5,8,4,10,3,0,28,0,0,9,8,8,7,9,0,42,0,3,13,28,14,6,12,0,76,0,6,21,12,13,10,7,0,67,0,0,22,12,20,16,3,0,71,0,0,24,36,25,20,9,0,114,0,0,17,35,44,39,6,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,3,0,0,0,0,0,5,10,20,135,154,140,118,57,4,642,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,9,0,0,0,0,4,0,0,0,6,0,0,5,5,0,3,0,0,11,0,4,0,0,3,3,4,0,15,0,0,0,0,3,0,3,0,9,0,0,0,5,5,0,0,0,18,0,7,4,9,12,5,0,0,36,0,0,9,4,6,3,0,0,22,0,0,8,3,3,6,0,0,13,0,0,7,7
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,4,7,3,0,26,0,4,7,7,3,4,11,0,30,0,4,15,12,7,3,0,0,41,0,7,25,20,5,6,4,0,73,0,0,27,22,12,12,0,0,71,0,0,15,33,20,11,0,0,79,0,0,21,25,11,20,4,0,80,0,0,17,39,28,24,0,0,116,0,0,0,11,8,4,0,0,27,0,0,4,12,13,12,5,0,46,0,0,0,0,0,0,0,0,0,3,40,155,206,126,102,36,0,665,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,9,0,0,0,6,0,0,0,0,4,0,7,5,0,0,6,3,0,15,4,5,0,0,4,0,5,0,19,7,9,11,5,5,6,4,0,43,0,3,11,9,4,0,4,0,35,0,7,22,12,11,5,4,0,66,0,8,31,22,9,13,0,0,84,0,0,10,10,4,4,0,0,39,0,0,14,13
505021089,10,13,11,11,7,5,54,0,0,18,25,10,4,9,3,71,0,0,15,22,14,24,5,0,85,0,6,26,31,32,19,11,5,123,0,5,37,23,19,17,6,0,103,0,8,52,42,41,21,14,0,174,0,0,44,38,43,20,11,3,157,0,0,44,78,97,71,16,0,305,0,0,0,12,10,13,0,0,34,0,0,3,30,25,18,8,0,88,0,0,0,0,0,0,0,0,3,12,52,264,332,303,240,95,22,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,3,0,4,0,0,14,0,3,0,8,7,3,0,0,22,0,6,11,3,4,12,4,0,35,7,4,4,9,6,8,5,0,53,11,10,19,9,6,14,0,0,66,0,15,23,16,11,12,5,0,80,0,3,41,26,30,16,0,0,120,0,0,24,28,21,14,3,0,90,0,6,27,25
505021090,0,11,7,10,0,0,30,0,0,4,3,5,4,0,0,18,0,5,11,12,7,6,0,0,35,0,0,9,13,3,5,5,0,35,0,0,9,21,11,0,0,0,46,0,0,17,10,7,5,0,0,45,0,0,8,8,11,7,0,0,37,0,0,9,12,3,11,3,0,41,0,0,0,5,0,0,0,0,7,0,0,3,3,5,4,4,0,15,0,0,0,0,0,0,0,0,0,0,15,90,104,64,53,18,3,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,7,3,0,6,6,3,0,6,0,22,0,0,3,7,6,4,0,0,14,0,0,3,0,3,8,0,0,24,0,5,5,3,6,3,0,0,32,0,0,11,11,6,6,0,0,34,0,0,4,14,0,0,0,0,30,0,0,9,3
505021091,15,18,18,14,3,3,85,0,16,47,50,17,14,10,0,151,0,52,89,64,30,34,5,5,282,3,67,216,110,70,49,9,0,526,0,72,275,173,104,73,10,0,702,0,28,251,234,140,89,28,6,766,0,11,162,200,139,73,13,0,600,0,9,225,396,323,193,40,4,1191,0,0,29,96,68,47,13,0,257,0,0,27,106,120,65,20,6,341,0,3,10,5,4,3,0,0,22,28,308,1376,1489,1050,665,161,27,5110,0,0,3,0,4,0,0,0,11,6,4,0,0,0,0,0,0,15,5,7,4,3,3,5,0,3,22,11,11,5,11,4,5,5,0,54,21,19,9,6,5,6,3,0,75,46,43,18,14,13,9,10,3,162,18,97,73,26,17,21,4,0,270,10,102,129,69,42,45,21,0,414,5,103,223,171,91,87,17,0,697,3,57,245,156,116,72,23,0,670,0,28,174,178
505021092,3,6,0,5,3,0,24,0,0,6,6,4,8,4,0,35,0,0,14,8,13,3,5,0,49,0,5,12,18,12,7,7,0,60,0,0,16,14,6,0,3,0,47,0,0,14,18,20,7,0,0,53,0,0,10,7,9,3,0,0,40,0,0,11,27,24,22,3,0,95,0,0,0,6,3,8,0,0,21,0,0,8,16,17,16,7,0,59,0,0,0,0,0,3,0,0,5,0,16,125,141,126,88,36,8,544,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,8,0,0,0,4,0,12,0,0,0,0,0,0,0,0,8,3,0,9,4,0,0,4,0,18,5,3,8,3,3,9,0,0,26,0,4,22,9,8,6,6,0,51,0,10,34,17,8,3,0,0,76,0,11,30,27,12,9,0,0,86,0,0,23,5,9,6,3,0,48,0,0,12,14
505021093,21,8,6,0,3,0,48,0,8,21,21,13,9,3,0,68,0,10,28,48,18,15,3,0,128,0,18,70,66,37,25,11,0,230,0,15,82,69,50,40,10,0,264,0,18,121,78,68,38,11,0,334,0,4,84,65,47,49,4,0,250,0,0,82,110,103,54,12,5,371,0,0,17,21,18,11,3,0,66,0,0,10,34,45,24,9,0,116,0,0,0,0,3,0,0,0,8,7,96,558,546,418,265,79,10,1985,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,9,0,3,0,0,0,0,0,0,4,0,5,0,4,0,9,6,0,23,13,0,8,6,6,5,0,0,32,14,18,14,7,11,10,5,0,73,6,27,14,17,6,13,3,0,83,3,28,37,20,15,16,12,0,135,0,22,61,35,44,29,4,0,195,0,8,57,44,32,21,8,0,167,0,7,43,36
505021094,0,3,0,6,6,0,21,0,0,5,5,6,6,0,0,20,0,0,6,5,3,5,4,0,17,0,0,10,8,4,7,3,0,27,0,0,12,12,6,10,4,0,46,0,0,9,4,9,5,0,0,30,0,0,7,3,11,3,5,0,27,0,0,4,13,15,13,15,0,59,0,0,3,6,6,0,0,0,14,0,0,0,9,6,6,4,0,33,0,0,0,0,3,0,0,0,4,0,9,47,78,81,64,45,7,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,13,0,0,7,7,0,0,0,0,20,0,3,9,3,3,3,0,0,29,0,0,10,12,0,0,0,0,32,0,0,9,3,6,6,0,0,19,0,0,0,8
505021095,0,4,7,0,0,0,24,0,0,7,3,6,3,0,0,24,0,0,3,5,5,6,5,0,30,0,3,9,3,8,3,3,0,29,0,8,14,14,14,5,0,0,56,0,0,21,3,14,8,0,0,54,0,0,14,11,14,5,0,0,48,0,0,15,26,25,15,0,0,83,0,0,3,3,6,3,0,0,13,0,0,0,8,6,0,6,0,21,0,0,0,0,0,0,0,0,0,0,21,102,104,98,68,30,3,428,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,5,0,6,0,4,0,0,0,11,4,0,4,0,0,0,0,0,7,0,0,7,0,0,10,0,0,13,5,0,4,3,0,5,0,0,23,0,8,4,5,0,3,6,0,28,0,8,11,5,0,5,0,0,31,0,7,13,5,8,5,4,0,39,0,3,8,9,6,0,0,0,33,0,0,9,0
505021096,4,11,13,12,0,3,36,0,6,8,6,10,10,4,3,55,0,3,19,13,14,8,11,3,71,0,5,21,15,20,11,3,0,76,0,6,28,26,17,16,4,0,102,0,4,41,26,27,14,6,0,123,0,0,41,33,34,28,11,0,151,0,0,42,87,101,70,16,0,303,0,0,0,3,11,10,4,0,32,0,0,0,20,30,19,7,0,78,0,0,0,0,3,0,0,0,5,15,45,219,258,283,214,80,11,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,5,0,0,0,8,0,6,0,0,0,5,0,0,16,3,3,0,0,3,6,0,0,18,4,4,6,5,3,10,3,0,27,0,9,4,6,6,5,0,0,32,3,4,12,5,11,6,5,0,44,0,4,10,12,8,6,4,0,43,0,4,9,7,10,5,3,0,42,0,0,7,12
505021097,9,5,0,8,0,0,24,0,0,7,13,9,8,6,0,42,0,3,17,12,11,8,3,0,49,0,5,19,21,17,9,7,3,88,0,9,28,29,20,10,3,0,97,0,3,31,19,8,13,4,0,87,0,0,29,21,13,12,6,0,85,0,0,18,35,32,16,8,4,109,0,0,4,6,13,0,3,0,28,0,0,11,21,6,12,3,0,49,0,0,0,4,4,0,0,0,9,3,37,192,203,144,104,52,11,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,14,0,0,6,0,4,3,0,0,16,0,0,5,4,0,4,0,0,11,0,0,4,9,4,6,0,0,23,0,5,7,6,0,5,4,0,27,0,0,14,9,6,5,5,0,45,0,3,24,14,8,13,3,0,68,0,0,10,12,12,5,3,0,37,0,0,4,4
505021301,3,4,11,4,0,0,29,0,0,15,11,5,5,6,0,40,0,10,14,18,14,6,4,0,68,0,7,24,26,21,16,6,0,108,0,14,44,35,27,18,0,0,139,0,4,25,31,36,21,4,0,114,0,0,31,21,23,13,6,0,107,0,0,24,25,50,39,17,0,145,0,0,0,3,8,3,3,0,17,0,0,4,11,14,12,6,0,40,0,0,3,0,4,0,0,0,7,3,51,190,193,204,157,52,7,860,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,4,0,0,0,7,0,3,4,0,0,3,0,0,15,4,4,0,3,5,0,0,0,20,0,9,5,4,3,0,4,0,24,0,6,4,3,0,6,0,0,22,0,5,8,0,3,15,0,0,32,0,5,12,11,15,12,0,0,47,0,3,13,5,7,3,8,0,32,0,0,0,8
505021302,5,3,5,6,6,0,20,0,4,9,6,7,3,3,3,34,0,3,9,9,3,8,0,0,33,0,0,13,16,12,4,0,0,51,0,4,12,6,13,6,0,0,46,0,0,15,4,9,6,0,0,35,0,0,7,19,5,6,0,0,43,0,0,3,17,25,15,0,0,65,0,0,4,0,0,0,0,0,12,0,0,3,5,5,9,4,0,21,0,0,0,0,0,0,0,0,4,4,20,86,97,99,76,26,4,406,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,0,8,0,0,0,0,4,6,0,0,18,0,3,5,4,6,0,0,0,18,0,4,11,3,10,6,3,0,37,0,0,17,15,8,7,0,0,46,0,0,10,7,9,4,4,0,34,0,0,10,14
505031098,4,0,3,4,0,0,11,0,0,0,4,4,0,0,0,11,0,0,3,7,6,6,0,0,22,0,0,3,4,0,4,0,0,17,0,6,8,5,9,9,0,0,27,0,4,12,10,11,9,0,0,42,0,0,31,15,10,3,0,0,52,0,0,17,16,26,14,0,0,78,0,0,4,0,5,4,0,0,15,0,0,0,8,4,0,0,0,12,0,0,0,0,3,0,0,0,5,0,17,87,71,75,44,9,3,307,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,3,0,0,4,0,4,0,0,9,5,4,0,21,0,3,3,0,5,4,0,0,13,0,0,5,0,8,3,0,0,17,0,0,4,6,0,8,3,0,18,0,0,12,7,11,9,0,0,32,0,0,4,7,3,7,0,0,25,0,0,0,6
505031099,10,11,4,7,0,0,32,0,5,8,11,6,0,0,0,27,0,3,11,14,7,3,0,0,40,0,3,21,21,20,10,3,0,80,0,5,30,25,12,15,0,0,88,0,3,46,29,25,11,3,0,116,0,0,32,37,28,12,0,0,109,0,0,24,64,38,25,0,0,157,0,0,0,4,3,0,0,0,11,0,0,6,9,8,9,0,0,32,0,0,4,0,0,0,0,0,3,5,38,202,230,167,96,19,0,750,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,11,0,3,4,3,3,0,0,0,10,0,0,0,7,0,4,0,0,7,0,0,9,4,4,5,0,0,27,8,10,6,6,6,5,4,0,36,0,5,5,14,13,0,0,0,47,3,5,10,6,15,11,0,0,55,0,8,17,7,18,7,0,0,53,0,10,17,17,9,5,0,0,52,0,0,12,6
