POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
504031058,26,0,0,0,0,24,90,0,0,0,0,93,119,0,0,0,0,117,132,11,13,0,0,159,87,7,3,0,0,102,84,7,6,0,0,106,91,12,7,0,0,117,108,8,3,6,0,125,83,8,11,5,0,100,51,3,7,0,0,66,21,4,9,6,0,38,3,6,4,0,0,14,5,0,3,0,0,8,900,64,71,20,7,1060,17,0,0,0,0,17,17,0,0,0,0,20,18,0,6,0,0,16,16,0,3,0,0,21,15,3,0,0,0,19,6,0,3,0,0,14,8,0,0,3,0,17,10,0,7,0,0,15,14,0,0,0,0,20,15,0,7,0,0,18,7,10,3,0,0,20,9,5,0,0,0,13,0,0,0,6,0,9,156,26,33,9,0,228,46,3,3,0,0,51,19,0,0,0,3,26,1124,96,103,28,12,1364,11,0,0,0,0,11,46,0,0,0,0,46,58,0
504031060,3,0,0,0,0,6,4,0,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,4,0,6,4,0,0,7,4,0,3,0,0,8,8,3,0,0,0,12,4,6,8,0,0,22,11,3,7,0,0,19,5,7,7,6,0,19,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,10,46,34,41,3,0,131,13,0,0,0,0,13,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,4,3,0,0,9,4,4,0,0,0,6,3,0,4,0,0,8,0,3,3,0,0,9,0,0,0,6,0,7,0,0,4,4,0,7,29,13,22,11,0,78,0,0,0,0,0,5,3,0,0,0,0,7,79,43,70,19,0,210,0,0,0,0,0,0,3,0,3,0,0,5,12,0
504031061,126,0,0,0,0,129,382,0,0,0,0,386,585,14,4,0,0,598,624,18,14,0,0,660,629,36,9,0,0,676,607,25,15,0,0,645,560,21,22,0,0,601,536,29,24,3,4,588,411,25,6,4,0,445,282,14,9,0,0,311,98,8,3,0,0,120,19,8,3,0,0,33,4,0,6,0,0,9,4861,185,111,11,16,5188,44,0,0,0,0,44,107,6,3,0,0,115,64,0,4,0,0,68,48,3,9,0,0,54,51,3,5,3,0,65,33,5,5,0,0,37,36,6,5,4,0,41,39,0,0,0,0,42,29,4,5,0,0,36,31,6,10,0,0,46,20,3,0,0,0,26,8,0,6,0,0,15,0,0,0,0,0,5,505,35,49,14,3,597,203,0,0,0,3,212,60,5,4,0,6,79,5630,228,167,21,26,6075,26,0,0,0,0,26,128,0,0,0,0,129,126,0
504031062,10,0,0,0,0,10,15,0,0,0,0,14,30,0,3,0,0,37,65,9,7,0,0,77,53,16,3,0,0,79,39,7,10,0,0,63,31,10,11,0,0,48,36,4,4,0,0,41,23,3,5,4,0,40,18,5,3,0,0,33,5,0,4,0,0,7,4,0,3,0,0,7,0,0,0,0,0,0,342,60,58,11,3,466,54,0,0,0,0,54,43,0,0,0,0,46,27,0,0,0,0,31,17,0,4,0,0,19,11,0,6,0,0,26,5,5,3,0,0,13,4,0,3,0,0,11,0,0,4,0,0,14,10,0,7,0,0,17,9,0,5,0,0,11,4,0,7,5,0,17,5,0,5,0,0,8,3,0,0,3,0,10,185,11,47,8,3,261,17,0,0,0,0,26,14,4,0,0,5,20,557,79,111,20,8,768,6,0,0,0,0,6,37,0,0,0,0,40,57,4
504031063,269,0,0,0,0,269,750,0,7,0,0,767,997,31,31,3,0,1066,1066,88,46,5,9,1215,1096,120,43,6,3,1265,977,112,48,8,3,1142,908,128,58,15,3,1107,876,167,62,8,7,1129,745,152,67,4,3,974,471,116,47,4,4,647,164,66,28,0,4,258,32,21,7,4,0,67,9,10,3,5,0,33,8374,1013,443,59,43,9934,245,0,0,4,0,244,274,0,9,4,0,285,176,0,11,0,0,194,166,6,13,0,0,187,124,7,16,4,0,150,95,9,14,0,0,120,117,15,5,4,5,138,87,11,15,0,0,116,99,17,12,0,0,134,104,20,23,3,4,154,85,24,15,9,0,133,44,21,6,4,0,78,25,7,4,0,0,37,1632,151,137,39,17,1981,229,12,8,6,0,258,161,6,17,6,12,202,10392,1187,609,103,80,12373,39,0,0,0,0,39,196,0,0,0,0,200,284,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,16,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,20,0,0,0,0,20,46,0,0,0,0,47,71,3,0,0,0,81,97,3,6,0,0,111,84,3,6,0,0,98,86,5,3,0,0,94,109,12,6,0,0,132,112,11,13,0,0,135,95,13,10,0,0,123,63,9,6,0,0,80,21,4,4,0,0,31,0,0,4,0,0,6,0,4,4,0,0,8,806,70,63,4,0,952,43,0,0,0,0,43,26,0,0,0,0,25,20,0,0,0,0,19,19,0,0,0,0,16,6,0,0,0,0,12,11,0,5,0,0,18,13,0,5,0,0,20,6,0,0,0,0,7,19,0,5,0,0,26,16,0,7,0,0,25,25,0,4,0,0,30,5,0,0,3,0,7,6,6,4,0,0,14,213,12,31,7,0,260,34,0,0,0,0,29,12,0,0,0,0,12,1061,89,99,15,3,1262,6,0,0,0,0,6,38,0,0,0,0,38,53,0
504031066,109,0,0,0,3,111,346,6,4,0,0,354,460,5,8,0,0,484,481,10,14,3,0,512,506,29,20,0,0,552,509,47,22,4,0,574,436,37,26,0,3,504,495,51,23,3,3,570,441,52,25,4,5,523,267,26,32,4,5,333,100,15,20,0,0,136,27,6,11,0,0,40,3,3,0,0,0,12,4171,287,202,23,23,4712,399,0,0,3,0,404,359,0,0,4,0,358,179,0,10,0,0,192,117,4,3,0,0,128,98,3,8,0,0,106,66,4,7,0,0,80,69,3,3,0,0,84,80,0,10,4,0,94,68,6,15,0,0,88,84,5,7,0,0,98,63,3,18,0,0,82,45,4,3,4,0,56,29,8,5,0,0,41,1652,40,96,25,8,1813,201,11,0,0,0,212,123,8,9,0,13,147,6144,344,305,45,40,6888,78,0,0,0,0,78,358,5,0,0,0,362,582,8
504031067,0,0,0,0,0,0,3,0,0,0,0,10,18,0,3,0,0,22,8,4,0,0,0,12,6,0,0,0,0,10,3,5,3,0,0,12,12,8,5,0,0,28,10,0,0,0,0,14,5,6,3,0,0,13,8,0,4,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,89,22,24,0,0,132,4,0,0,0,0,4,4,0,0,0,0,6,5,0,0,0,0,9,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,0,6,0,0,0,0,0,0,6,0,3,0,0,6,7,0,0,0,0,4,0,0,6,0,0,6,0,0,0,0,0,4,28,8,17,0,0,60,3,0,3,0,0,6,5,0,0,0,0,3,123,33,41,0,0,205,4,0,0,0,0,4,5,0,0,0,0,5,9,0
504031068,11,0,0,0,0,11,34,0,0,0,0,34,39,4,4,0,0,47,40,7,6,0,0,49,32,15,14,0,0,61,33,14,4,0,0,54,27,18,9,0,0,54,38,17,12,5,0,71,42,18,7,0,0,64,28,9,9,0,0,43,13,3,6,0,0,25,5,4,0,5,0,10,0,0,6,0,0,6,345,110,69,12,4,532,30,0,0,0,0,31,19,0,4,0,0,25,10,0,0,0,0,10,8,5,4,0,0,8,0,0,4,0,0,8,0,4,6,0,0,4,9,5,0,0,0,11,8,8,7,0,0,14,4,0,10,0,0,11,14,0,4,6,0,20,7,5,6,3,0,18,7,6,0,0,0,14,0,0,5,4,0,14,110,28,49,10,0,200,24,0,3,0,0,34,3,0,0,0,0,11,478,144,121,25,7,774,3,0,0,0,0,5,19,0,0,0,0,21,28,3
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,6,0,0,0,0,6,15,0,0,0,0,20,43,8,8,0,0,57,25,5,14,0,0,42,23,8,17,0,0,49,26,8,10,0,0,45,17,11,5,0,0,35,12,6,10,0,0,32,18,4,5,0,0,24,7,3,4,0,0,5,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,186,56,72,5,5,324,78,0,0,0,0,78,35,0,0,0,0,38,16,0,0,0,0,19,4,0,3,0,0,9,13,0,6,0,0,16,7,5,11,0,0,15,3,0,0,0,0,4,3,3,6,0,0,11,4,0,4,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,164,6,37,0,0,209,12,0,4,0,0,15,24,0,0,0,0,26,386,67,115,5,5,578,13,0,0,0,0,13,41,0,0,0,0,44,78,0
504031299,8,0,0,0,0,8,19,0,0,0,0,22,29,8,5,0,0,40,34,11,18,0,0,71,22,14,18,0,0,54,19,9,4,0,0,35,17,5,9,0,0,28,9,5,5,0,0,18,18,7,6,0,0,32,8,4,10,0,0,19,0,6,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,177,69,73,5,3,335,73,0,0,0,0,73,37,0,0,0,0,42,17,0,0,0,0,22,16,0,7,0,0,17,10,5,3,0,0,22,3,0,0,0,0,10,7,0,4,0,0,15,0,0,4,0,0,7,3,0,0,0,0,9,7,0,0,3,0,13,0,4,3,3,0,6,0,6,0,0,0,6,0,0,0,5,0,5,186,15,32,10,0,243,16,0,7,0,0,19,7,0,0,0,0,8,384,87,111,19,3,606,7,0,0,0,0,7,19,0,0,0,0,19,29,6
504031300,19,0,0,0,0,19,50,0,4,0,0,52,83,3,9,0,0,94,77,10,15,4,0,107,60,23,10,0,3,93,68,15,18,0,0,101,46,17,10,0,0,74,48,14,14,0,0,81,27,10,11,0,0,56,25,3,5,0,0,40,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,518,107,90,10,8,725,239,0,0,0,0,244,105,0,4,0,0,108,29,0,0,0,0,27,23,0,7,0,0,30,22,9,0,0,0,34,10,4,5,0,0,20,12,0,10,5,0,17,8,4,9,3,0,26,12,0,3,0,0,16,6,3,6,0,0,18,8,0,5,0,0,15,4,0,4,0,0,9,0,0,0,0,0,0,475,25,61,10,0,569,31,0,0,0,0,32,27,3,5,0,0,37,1046,135,150,16,9,1357,30,0,0,0,0,30,95,0,0,0,0,95,110,4
505011070,13,0,0,0,0,19,17,0,0,0,0,22,31,0,5,0,0,45,45,8,7,0,0,56,51,15,4,0,0,76,31,7,7,0,0,46,49,3,8,0,0,60,42,12,11,0,0,67,33,10,10,0,0,53,37,3,3,0,0,37,6,4,4,0,0,14,4,0,0,0,0,6,0,0,0,0,0,0,364,62,67,4,0,497,145,0,0,0,0,149,63,0,0,0,0,65,16,0,5,0,0,20,16,0,3,0,0,23,5,6,7,0,0,16,4,0,8,0,0,12,4,0,13,0,0,19,8,0,6,0,0,17,7,6,7,0,0,15,5,4,6,0,0,20,10,4,5,4,0,14,0,0,5,0,0,8,0,0,0,0,0,8,297,14,63,9,0,380,18,3,4,0,0,33,5,0,0,0,0,7,688,85,140,11,0,916,12,0,0,0,0,12,41,0,0,0,0,44,49,0
505011071,5,0,0,0,0,5,40,0,4,0,0,47,37,0,6,0,0,42,46,3,13,0,0,61,24,18,12,0,0,50,36,11,14,0,0,55,27,14,12,0,0,54,36,21,19,0,0,74,31,9,21,0,0,63,10,12,12,0,0,35,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,290,91,105,3,0,491,147,0,0,0,0,147,70,0,3,0,0,69,20,0,8,0,0,25,12,0,0,0,0,10,7,0,7,0,0,13,5,0,7,0,0,18,5,0,12,0,0,11,8,6,6,0,0,19,12,5,9,3,0,29,3,7,14,0,0,22,7,3,12,0,0,27,8,0,3,3,0,19,0,0,0,0,0,4,290,20,84,11,0,412,18,0,0,3,0,21,10,0,0,0,0,21,605,121,190,20,7,945,12,0,0,0,0,12,35,0,0,0,0,39,54,3
505011072,14,0,0,0,0,14,32,0,0,0,0,31,60,0,5,0,0,63,46,18,7,0,0,65,50,24,10,0,0,87,42,26,15,3,0,83,26,35,15,0,0,71,42,30,23,0,0,95,27,26,18,0,0,71,26,21,12,4,0,59,8,7,6,0,0,24,0,3,4,0,0,11,0,0,4,0,0,6,377,186,115,8,3,689,136,0,0,3,0,140,52,0,0,0,0,60,20,0,0,0,0,29,17,0,3,0,0,22,19,4,4,0,0,28,7,0,0,0,0,12,7,4,3,0,0,20,4,0,7,6,0,11,12,9,4,0,0,25,20,7,12,0,0,45,11,10,17,5,0,41,8,3,11,3,0,27,7,5,0,3,0,14,331,44,73,18,0,474,19,9,6,0,0,31,12,4,0,0,0,17,738,239,194,31,6,1212,6,0,0,0,0,6,51,0,0,0,0,55,79,0
505011073,17,0,0,0,0,19,64,0,0,0,0,68,75,0,7,0,0,86,88,15,16,0,0,121,83,28,19,0,0,125,56,26,22,0,0,104,59,26,14,0,0,102,54,17,19,0,0,94,54,13,6,0,0,75,29,13,9,0,0,55,11,7,0,0,0,26,0,3,3,0,0,8,0,0,0,0,0,0,608,145,119,4,5,875,243,0,0,0,0,239,113,0,4,0,0,121,51,0,5,0,0,55,24,5,0,0,0,30,15,8,12,0,0,31,14,9,6,0,0,21,13,3,5,0,0,22,19,7,10,0,0,29,15,0,10,0,4,33,15,3,8,0,0,33,19,5,11,0,0,36,13,4,7,4,0,25,6,6,5,3,0,16,548,40,86,6,3,688,45,0,4,0,0,52,12,0,4,0,0,22,1208,189,214,20,4,1635,22,0,0,0,0,27,67,0,0,0,0,66,90,0
505011074,8,0,0,0,0,8,13,0,0,0,0,16,9,6,8,0,0,26,16,3,10,0,0,35,17,11,7,0,0,43,12,8,10,0,0,32,13,5,18,0,0,35,5,14,11,4,0,29,13,5,10,3,0,30,11,10,7,0,0,27,3,0,3,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,130,65,80,13,0,291,24,0,0,0,0,24,26,0,0,0,0,24,12,0,3,0,0,16,3,3,6,0,0,14,0,0,5,0,0,7,6,3,8,0,0,12,3,5,5,0,0,13,0,0,4,0,0,7,4,5,11,0,0,18,5,3,11,0,0,12,3,0,8,4,0,16,3,0,3,0,0,10,0,0,0,0,0,0,88,21,65,0,0,176,13,0,3,0,0,20,4,0,0,0,0,5,237,85,157,14,0,492,0,0,0,0,0,0,4,0,0,0,0,7,15,0
505011075,14,0,0,0,0,14,70,0,6,0,0,73,98,8,3,0,0,113,97,17,7,3,0,125,92,18,6,0,0,121,60,20,9,0,0,88,64,28,10,0,4,112,53,26,8,0,0,86,36,21,15,0,0,72,31,23,10,4,0,64,10,9,10,0,0,29,0,5,0,0,0,6,0,0,0,0,0,0,641,174,82,7,3,911,260,0,0,4,0,268,216,3,0,0,0,225,68,0,7,0,0,76,33,3,0,0,0,34,17,0,0,3,0,19,13,6,10,0,0,23,16,6,6,0,0,29,8,3,5,0,0,21,11,4,13,3,0,29,12,5,7,0,0,26,7,10,7,0,0,25,7,5,13,0,0,22,3,4,3,0,0,15,676,56,69,12,0,816,39,4,9,0,0,60,24,4,4,3,0,31,1373,240,168,24,9,1811,37,0,0,0,0,37,102,0,3,0,0,101,105,5
505011076,8,0,0,0,0,13,12,0,0,0,0,18,23,0,5,0,0,26,7,4,0,0,0,13,9,8,3,0,0,25,6,13,3,0,0,25,16,11,14,0,0,36,12,24,17,0,0,57,10,13,17,4,0,47,3,7,11,0,0,25,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,116,74,82,6,0,286,21,0,0,0,0,23,21,0,0,0,0,22,0,0,4,0,0,4,3,0,4,0,0,5,3,0,0,0,0,9,0,0,0,0,0,4,3,0,3,0,0,6,5,4,3,0,0,10,8,5,6,0,0,13,0,6,6,7,0,19,0,3,10,3,0,18,0,4,0,0,0,5,0,0,0,0,0,0,64,22,44,8,4,141,3,3,4,0,0,6,3,0,0,0,0,6,192,101,128,18,3,439,3,0,0,0,0,0,3,0,0,0,0,3,11,0
505011077,86,0,0,0,0,86,359,0,12,0,0,374,527,9,20,0,0,557,534,34,19,0,0,580,542,29,21,0,3,599,488,40,27,3,0,560,434,61,27,6,0,524,425,47,27,3,4,508,366,46,44,5,0,458,271,51,21,0,0,337,85,23,16,0,0,121,18,5,6,0,0,25,3,0,0,0,0,4,4138,350,227,21,8,4739,507,0,9,0,0,511,485,0,4,6,0,497,236,3,5,0,0,245,138,10,9,0,0,151,90,10,17,0,0,113,74,7,12,4,0,97,68,10,14,0,0,90,72,6,16,5,0,99,65,10,9,0,0,89,88,10,22,6,0,118,71,6,14,6,0,92,35,4,9,3,0,48,12,5,5,0,0,21,1944,71,127,24,7,2175,171,0,3,0,3,176,98,7,6,3,13,130,6349,421,367,42,33,7218,96,0,0,0,3,99,461,0,0,0,0,461,693,0
505011078,3,0,0,0,0,3,21,0,0,0,0,28,27,3,4,0,0,42,22,10,7,0,0,40,20,12,9,0,0,46,11,10,8,0,0,35,29,14,11,0,0,56,20,14,12,0,0,46,12,7,10,0,0,27,13,12,6,0,0,32,4,6,12,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,186,85,105,0,0,375,39,0,0,0,0,41,28,0,4,0,0,32,14,0,0,0,0,14,14,0,3,0,0,22,10,0,4,0,0,13,6,0,12,0,0,18,6,0,5,0,0,19,7,0,3,3,0,16,9,0,3,0,0,18,5,7,9,6,0,18,8,7,18,0,0,32,4,9,11,3,0,24,3,0,0,0,0,6,149,31,77,12,3,266,13,3,0,4,0,20,15,0,4,0,0,17,362,115,178,17,3,674,9,0,0,0,0,9,33,0,5,0,0,39,57,0
505011079,10,0,0,0,0,10,14,0,4,0,0,19,29,7,4,0,0,40,26,7,8,0,0,38,15,17,9,0,0,41,16,8,6,0,0,37,12,23,23,0,0,53,10,12,12,0,0,34,13,19,22,0,0,54,4,10,3,0,0,17,3,4,4,0,0,5,6,4,5,0,0,5,0,0,0,0,0,0,157,113,90,0,0,362,37,0,0,0,0,41,26,0,6,0,0,33,5,0,5,0,0,7,6,0,0,0,0,11,5,0,3,0,0,7,0,3,5,0,0,12,9,0,8,0,0,13,6,4,5,5,0,13,3,11,8,4,0,23,0,8,10,0,0,22,3,6,6,0,0,17,0,12,6,0,0,17,0,0,0,0,0,3,99,38,65,14,0,219,11,3,4,0,0,16,7,0,0,0,0,8,276,157,157,19,0,608,0,0,0,0,0,0,14,0,0,0,0,12,13,0
505011080,0,0,0,0,0,0,30,0,0,0,0,30,21,3,0,0,0,28,24,7,0,0,0,29,32,6,0,0,0,46,24,14,8,0,0,42,16,7,13,0,3,33,31,19,9,0,0,59,15,16,3,0,0,30,15,11,13,0,0,36,3,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,218,82,48,5,3,360,45,0,0,0,0,45,20,0,0,0,0,20,9,0,0,0,0,9,13,0,0,0,0,13,0,3,3,0,0,9,3,0,3,0,0,7,4,6,3,5,0,9,3,0,6,0,0,22,4,3,8,0,0,15,0,4,13,0,0,21,7,0,4,0,0,13,3,4,3,0,0,13,0,0,0,0,0,3,117,24,41,3,0,190,4,0,0,0,0,9,5,0,0,0,0,11,349,112,94,11,3,561,0,0,0,0,0,0,27,0,0,0,0,29,42,0
505011081,10,0,0,0,0,10,18,0,0,0,0,17,28,0,7,0,0,33,13,7,4,0,0,23,19,14,12,0,0,41,22,7,12,4,0,43,17,5,10,0,0,40,19,3,11,3,0,36,20,3,4,0,0,29,13,6,6,0,0,25,7,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,187,61,69,8,0,317,21,0,0,0,0,23,16,0,0,0,0,21,11,0,0,0,0,17,3,0,3,0,0,7,4,0,6,0,0,10,4,0,0,0,0,7,4,0,9,0,0,13,5,6,3,0,0,9,0,0,3,0,0,5,11,0,6,0,0,16,5,0,6,3,0,14,4,0,3,0,0,9,3,0,0,0,0,4,98,12,34,5,0,149,11,0,4,0,0,12,8,0,0,0,0,9,300,74,105,12,0,490,0,0,0,0,0,0,36,0,0,0,0,36,39,5
