POW_SA2_CODE_2021,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000_3499_Mng,NS_3000_3499_Pro,NS_3000_3499_TecTW,NS_3000_3499_CoPSW,NS_3000_3499_ClAW,NS_3000_3499_SWks,NS_3000_3499_MaOpDv,NS_3000_3499_Lab,NS_3000_3499_IDNS,NS_3000_3499_Tot,NS_3500mo_Mng,NS_3500mo_Pro,NS_3500mo_TecTW,NS_3500mo_CoPSW,NS_3500mo_ClAW,NS_3500mo_SWks,NS_3500mo_MaOpDv,NS_3500mo_Lab,NS_3500mo_IDNS,NS_3500mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot
510031273,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,3,10,4,0,0,7,7,26,55,4,0,0,0,0,0,3,5,4,21,0,4,5,10,0,15,0,18,3,56,0,0,3,16,0,7,0,16,0,42,0,4,0,5,7,6,5,9,0,40,3,4,4,6,3,0,0,13,0,35,5,10,13,24,6,6,3,11,4,87,8,16,26,21,18,4,3,19,0,116,8,15,44,26,19,4,12,33,4,170,16,29,72,47,33,0,24,57,3,283,15,30,75,28,47,5,42,81,7,333,23,44,122,36,54,3,86,61,13,434,20,59,148,32,51,0,96,78,7,501,104,244,667,66,100,0,433,200,43,1848,49,140,411,11,48,0,155,49,22,881,220,272,732,5,52,0,151,43,35,1521
511011274,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,4,14,3,0,6,0,3,5,4,3,51,82,4,5,5,0,7,9,0,11,0,39,4,0,4,22,8,67,4,45,0,159,7,11,5,22,21,38,4,28,3,148,19,8,15,29,25,32,3,46,0,178,15,12,32,37,28,31,16,43,5,217,17,28,58,67,59,45,14,72,8,365,34,37,72,91,79,73,25,70,4,480,57,47,94,105,100,64,39,72,14,590,75,83,135,67,99,50,73,55,14,645,57,95,85,31,74,21,80,32,14,486,61,104,82,26,52,23,86,23,5,471,49,85,55,11,23,14,58,26,3,318,116,173,114,23,38,21,116,37,11,643,28,27,23,5,6,3,9,7,4,114,47,44,21,0,3,8,10,9,4,150
511011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,6,0,4,0,0,4,25,43,46,0,3,0,3,0,5,3,4,66,7,0,0,4,5,5,0,11,0,35,15,4,0,6,10,4,0,16,0,61,21,3,6,4,12,3,5,14,0,72,29,7,3,3,12,4,5,12,5,75,24,4,11,6,20,3,9,23,0,97,29,7,13,15,14,9,7,35,3,130,54,11,19,11,13,4,20,31,3,174,94,12,28,17,20,3,48,69,9,296,63,22,24,9,11,5,39,51,3,235,84,20,35,5,13,4,59,32,0,253,62,22,52,3,15,3,78,22,5,259,109,61,164,13,17,4,143,38,11,561,41,19,77,0,0,0,19,8,6,167,91,13,31,0,0,0,8,7,3,162
511021276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,3,0,0,0,0,3,20,38,5,0,0,0,0,0,0,6,0,8,0,0,0,0,3,18,0,8,0,37,8,6,4,6,3,12,0,8,0,49,13,6,5,4,12,10,0,21,0,83,11,3,9,9,7,7,4,13,0,59,30,13,23,21,16,36,3,33,0,162,20,6,12,35,33,24,11,56,3,196,49,10,21,45,24,26,19,76,3,261,56,30,31,42,55,17,19,42,4,304,38,42,29,23,38,9,11,22,0,218,40,45,29,17,18,5,12,19,6,190,32,42,18,21,9,5,15,4,0,148,56,66,36,20,15,6,34,10,0,245,14,6,12,0,0,0,9,0,0,47,21,22,9,6,3,0,5,5,0,62
511021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,6,0,6,4,0,0,4,23,41,6,0,0,0,0,0,0,8,0,14,0,5,0,14,3,19,0,14,0,56,3,6,6,11,7,17,0,17,3,66,5,4,9,11,7,7,0,15,3,59,12,9,8,20,17,9,3,19,7,107,9,15,15,28,25,24,8,47,9,180,14,26,16,59,29,21,10,67,8,262,32,29,41,65,44,39,14,67,7,350,60,48,43,65,48,24,13,62,8,374,45,39,58,24,29,9,15,19,8,244,41,36,44,17,24,3,23,17,6,216,27,31,37,10,14,4,22,5,7,152,72,52,87,16,8,0,36,16,5,291,17,11,26,3,4,0,5,7,0,64,26,18,37,3,4,0,12,4,0,99
511031278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,3,0,15,21,3,0,5,0,0,0,0,0,0,16,5,0,0,3,4,10,0,11,0,28,3,3,0,4,0,0,0,13,4,33,4,3,0,3,0,5,4,13,0,39,0,0,6,9,6,5,4,13,0,49,6,0,16,20,23,11,5,15,0,93,12,3,9,26,21,11,13,14,0,114,6,7,26,24,23,13,14,17,0,146,13,10,27,8,32,4,31,24,4,160,7,13,43,18,26,0,26,16,3,157,16,29,43,44,31,4,48,14,3,240,24,35,46,31,13,0,38,27,0,211,53,47,125,24,16,0,109,14,0,398,28,12,39,3,5,0,18,3,0,107,28,7,25,0,0,0,7,3,0,81
511031279,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,22,31,3,4,15,12,0,0,15,4,71,131,6,0,6,4,10,10,8,11,9,60,0,10,8,52,7,123,5,68,7,282,4,11,14,36,22,55,12,49,4,213,4,22,18,33,22,54,14,53,6,222,8,17,34,52,25,64,18,66,0,286,16,30,80,97,72,94,28,88,10,514,37,33,104,132,117,106,26,114,8,682,50,57,144,155,165,114,79,100,16,875,95,123,215,146,266,87,122,114,12,1183,101,154,210,78,192,63,104,65,15,981,102,213,224,89,142,29,141,68,19,1022,85,187,209,53,70,15,175,62,14,869,245,299,506,83,74,35,369,73,19,1702,96,67,181,11,19,4,77,15,8,482,139,72,132,14,19,19,54,13,4,473
511031280,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,0,3,0,7,18,0,0,0,0,0,0,0,0,0,5,0,0,6,3,4,5,4,6,0,19,0,4,3,0,4,0,0,6,0,20,0,4,4,10,3,0,0,7,0,22,0,5,8,5,9,6,0,4,0,34,5,11,3,8,13,9,6,13,0,63,6,9,6,21,19,12,0,12,3,86,3,13,18,30,14,9,4,11,0,98,8,31,19,42,45,4,8,22,0,178,10,46,17,20,28,0,7,5,0,134,9,68,17,13,10,0,9,3,0,143,7,64,11,6,8,0,18,0,3,115,19,115,22,3,8,0,14,5,0,192,9,13,0,0,0,0,7,0,0,32,5,32,7,0,0,0,0,0,0,51
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,6,0,0,5,5,0,23,0,3,0,7,0,0,5,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,5,0,0,0,3,0,0,14,0,8,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
511031282,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,9,10,0,0,5,0,0,0,8,7,32,55,5,4,4,0,0,0,5,4,0,26,0,5,3,3,3,11,0,8,0,37,3,0,3,3,4,9,3,9,0,39,3,0,9,3,3,5,4,9,0,41,3,3,5,5,3,3,5,10,5,48,13,6,17,3,12,4,7,26,4,86,4,9,20,20,15,16,11,16,3,117,4,16,26,13,18,15,21,37,4,162,18,23,39,19,34,3,39,60,3,245,10,26,66,9,30,3,98,51,8,307,20,47,95,4,33,3,201,46,4,455,15,78,101,9,33,3,231,45,9,520,64,284,530,29,37,0,701,48,13,1709,39,119,219,9,5,0,162,10,4,557,154,95,171,0,3,0,120,3,5,548
511031283,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,16,24,3,3,8,3,0,4,0,9,43,80,0,4,4,0,0,3,8,0,3,25,0,0,0,0,4,0,5,5,0,21,7,18,0,5,3,3,6,10,0,48,0,12,4,4,3,0,0,4,6,40,0,0,8,5,6,0,0,11,4,38,0,11,11,13,10,3,5,17,5,70,5,8,16,27,7,3,12,19,5,90,9,8,20,24,9,8,19,40,4,142,21,13,55,29,25,3,43,95,11,293,25,31,80,26,54,7,121,121,8,473,44,58,146,33,91,3,190,93,6,659,23,79,210,9,58,0,417,88,7,897,105,498,900,39,47,0,1274,109,29,2995,55,185,402,10,13,0,235,21,10,933,227,131,254,5,10,0,182,9,7,825
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5,0,7,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,4,0,5,0,6,0,0,15,0,0,11,0,4,0,16,3,0,36,0,5,10,0,10,0,35,5,0,69,0,13,18,0,4,0,65,5,4,112,0,16,9,0,0,0,75,7,5,111,9,63,113,4,10,0,129,15,0,349,7,20,41,0,0,0,11,3,0,86,19,9,25,0,6,0,15,0,0,67
511041285,7,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,6,3,10,11,4,5,6,7,57,110,8,9,4,7,10,14,0,13,7,63,10,8,14,106,16,190,12,116,9,482,7,18,23,74,27,129,17,92,8,398,3,16,35,65,37,71,18,85,12,346,19,33,66,89,55,107,19,112,5,508,31,51,139,209,107,171,34,136,10,896,57,102,165,255,176,198,61,183,10,1206,97,139,214,291,259,186,94,173,10,1460,154,239,260,287,345,138,105,164,26,1706,121,340,216,128,233,67,86,67,17,1272,135,393,194,108,149,42,66,56,12,1153,122,347,110,88,61,25,78,25,13,871,278,516,232,100,82,30,84,48,14,1382,73,62,39,13,21,10,19,6,0,233,84,143,24,11,19,18,11,3,3,308
511041286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,3,13,26,3,0,0,0,0,0,0,0,5,11,0,6,0,7,0,7,0,6,0,17,0,3,8,6,3,5,0,13,0,35,5,5,8,9,10,6,0,14,0,49,7,0,5,9,7,4,5,11,0,56,8,8,28,23,28,0,8,9,4,119,14,19,26,33,20,6,15,17,0,156,13,26,42,37,33,3,23,35,4,222,18,29,49,33,43,5,54,29,0,263,16,37,51,31,29,4,51,29,3,258,24,46,51,49,23,4,60,27,6,287,23,43,50,43,14,3,65,13,3,254,79,83,145,26,25,7,140,17,8,520,23,12,18,0,10,0,38,0,3,100,19,9,11,0,0,0,4,0,0,56
511041287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,7,3,5,0,0,0,12,0,0,0,24,4,0,5,0,0,8,0,6,0,32,7,0,3,3,7,4,0,10,0,38,8,0,3,6,5,0,0,8,0,32,0,4,19,10,8,18,4,7,0,69,3,9,12,16,5,10,9,9,0,73,10,8,16,22,21,5,17,16,0,103,9,9,14,7,9,6,10,13,0,76,9,10,20,9,5,0,6,3,0,60,11,19,5,5,4,3,0,5,0,56,6,17,7,3,3,0,7,5,0,44,10,10,13,4,0,0,0,5,0,50,3,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,12
511041288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,4,3,3,5,16,0,5,0,41,0,3,6,4,6,12,0,7,0,34,0,0,9,13,8,11,3,3,0,46,0,3,4,20,4,6,3,17,0,57,5,9,16,18,16,15,0,15,0,99,7,11,11,21,10,21,0,15,0,89,11,10,19,22,14,12,0,19,0,107,11,13,23,16,16,4,8,7,0,93,9,19,22,8,8,0,0,13,0,81,15,14,9,4,10,0,6,13,0,65,3,12,6,4,4,0,0,3,0,43,12,22,4,0,10,0,6,8,0,63,3,5,0,0,0,0,0,0,0,11,3,8,5,0,0,0,0,0,0,21
511041289,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,14,25,5,0,0,0,0,3,0,3,4,23,0,0,0,12,0,18,0,13,0,46,3,3,4,3,6,3,0,7,0,38,10,0,8,5,3,12,3,13,0,55,3,7,7,14,6,16,0,12,0,71,12,9,12,15,9,18,4,23,0,96,9,9,11,15,13,9,3,15,0,89,7,8,14,15,11,14,9,22,0,97,13,15,39,13,16,10,3,17,5,132,16,20,16,0,7,0,5,11,0,75,14,15,17,0,9,3,10,12,0,81,18,19,8,0,9,5,8,6,0,68,29,20,31,3,11,0,5,0,4,106,4,5,14,0,0,0,3,4,0,30,16,5,3,0,0,0,0,5,0,39
511041290,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,5,8,8,0,0,3,10,40,72,11,3,3,0,0,0,3,3,10,32,6,0,0,0,0,0,0,3,0,14,9,0,0,4,0,0,0,5,0,20,6,0,4,0,4,0,3,7,0,28,7,0,0,0,5,0,8,12,8,47,6,3,14,14,8,4,3,14,8,68,10,3,10,11,10,4,8,20,0,71,20,6,20,10,11,11,15,31,5,138,19,21,32,26,27,10,43,76,4,269,34,14,56,16,28,5,68,65,6,292,22,48,129,9,46,0,152,52,4,451,23,68,132,3,37,0,279,60,9,612,80,277,534,28,36,5,582,67,15,1622,36,117,241,10,0,0,136,6,10,557,137,100,153,5,4,0,117,11,3,534
511041291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,5,0,11,20,24,0,5,0,4,0,0,12,0,41,4,0,0,0,0,0,0,4,0,20,15,4,3,4,4,8,0,6,0,45,12,5,3,8,7,5,4,13,0,47,27,3,7,11,6,4,3,18,0,77,40,9,15,6,18,0,10,25,0,120,32,3,17,16,21,14,16,23,0,137,52,11,17,17,26,8,28,33,0,191,78,19,28,20,19,5,34,32,0,240,54,15,20,13,21,4,31,32,0,188,58,25,37,7,20,6,61,22,3,230,42,23,36,3,5,3,40,18,4,170,92,60,133,15,13,0,140,17,6,477,31,14,47,0,0,0,31,8,0,135,63,15,27,0,5,4,24,0,0,134
511041292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,11,0,5,0,0,0,0,0,16,33,30,0,6,0,3,0,0,9,7,50,9,0,4,5,0,7,0,10,0,43,22,0,9,11,9,12,0,24,3,79,31,11,3,15,9,9,6,35,0,113,32,0,11,12,8,4,0,20,0,108,36,9,15,23,24,13,8,28,7,158,50,11,17,19,15,15,15,49,4,185,50,17,16,23,17,11,11,42,10,200,106,14,19,15,31,8,22,45,6,270,57,21,23,22,22,6,23,35,0,207,57,32,18,10,16,0,20,22,4,185,43,22,18,15,4,0,25,7,7,131,65,38,48,23,16,0,8,5,0,207,35,3,8,6,0,3,3,0,0,60,41,6,6,0,0,0,0,0,0,63
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,11,15,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,6,4,10,0,5,3,0,0,0,5,4,0,14,0,0,4,10,0,0,0,6,0,18,4,3,16,3,0,6,3,18,0,54,0,6,16,0,0,0,3,5,0,33,0,11,15,7,3,0,6,16,4,65,0,15,27,8,0,0,15,18,5,89,9,49,86,13,10,0,46,107,6,321,8,39,80,4,6,0,33,34,3,198,32,103,278,5,12,0,62,28,8,525
599999499,6,9,5,0,0,0,0,5,26,47,0,3,0,0,0,0,0,5,6,12,0,0,0,0,0,0,0,4,7,16,4,8,11,9,3,0,10,7,110,162,26,60,85,55,33,17,47,97,458,879,68,56,86,47,57,23,52,121,63,579,36,223,110,446,63,125,88,386,31,1514,49,306,239,477,113,166,178,621,37,2176,94,259,433,488,147,161,213,712,50,2562,104,308,647,594,145,182,306,826,72,3175,175,415,1086,881,201,217,461,1092,78,4604,195,405,1257,962,270,224,540,1132,105,5089,256,499,1839,868,309,206,705,1264,127,6056,350,588,2566,788,329,236,834,1429,144,7263,377,555,2424,423,265,188,634,977,109,5954,444,587,2292,275,199,144,667,808,99,5518,294,486,1547,187,143,90,660,595,76,4081,638,967,2569,196,184,92,1539,769,124,7083,203,324,715,22,55,21,348,155,32,1875,436,501,736,31,55,42,274,116,59,2245
