POW_SA2_CODE_2021,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_or_LR_Mng,M1_Tram_or_LR_Pro,M1_Tram_or_LR_TecTW,M1_Tram_or_LR_CoPSW,M1_Tram_or_LR_ClAW,M1_Tram_or_LR_SWks,M1_Tram_or_LR_MaOpDv,M1_Tram_or_LR_Lab,M1_Tram_or_LR_IDNS,M1_Tram_or_LR_Tot,M1_Taxi_or_RSS_Mng,M1_Taxi_or_RSS_Pro,M1_Taxi_or_RSS_TecTW,M1_Taxi_or_RSS_CoPSW,M1_Taxi_or_RSS_ClAW,M1_Taxi_or_RSS_SWks,M1_Taxi_or_RSS_MaOpDv,M1_Taxi_or_RSS_Lab,M1_Taxi_or_RSS_IDNS,M1_Taxi_or_RSS_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_or_LR_Mng,M2_TrnTrm_or_LR_Pro,M2_TrnTrm_or_LR_TecTW,M2_TrnTrm_or_LR_CoPSW,M2_TrnTrm_or_LR_ClAW,M2_TrnTrm_or_LR_SWks,M2_TrnTrm_or_LR_MaOpDv,M2_TrnTrm_or_LR_Lab,M2_TrnTrm_or_LR_IDNS,M2_TrnTrm_or_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
503011035,3,74,13,18,29,0,5,17,7,163,86,570,68,146,183,22,10,64,17,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,7,11,4,0,0,3,0,68,1414,7960,1217,1426,1984,365,178,602,143,15282,63,428,66,92,154,33,8,78,10,923,3,0,4,0,0,0,0,0,0,8,11,70,16,11,9,0,3,3,0,124,29,425,21,26,31,4,3,10,8,559,9,20,6,7,6,0,3,3,6,59,52,391,25,94,50,23,0,23,4,664,1683,9957,1433,1838,2449,441,210,815,196,19019,35,254,55,60,116,4,14,26,4,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,12,0,0,4,0,44,0,4,0,0,0,0,0,4,0,11,0,9,0,0,3,0,0,0,0,12,32,279,59,61,139,5,9,36,3,633
503011036,3,8,8,3,4,0,0,3,0,33,5,14,3,6,4,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,464,1063,424,793,293,62,111,135,65,3401,4,24,10,46,4,7,0,17,3,121,0,0,3,0,0,0,0,0,0,4,4,5,5,8,0,0,0,0,0,16,9,17,10,12,3,0,0,0,0,59,0,0,4,5,0,0,0,0,0,13,11,23,5,39,8,7,5,12,3,113,505,1159,468,925,313,74,115,168,74,3800,3,5,0,3,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,8,3,0,0,0,6,0,28
503021037,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,107,55,60,67,15,0,15,4,420,6,6,3,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103,121,61,76,66,15,0,22,4,468,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,4,0,19
503021038,63,170,55,34,101,26,0,15,10,470,11,50,15,43,23,16,0,23,4,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,3,3,6,8,0,0,0,41,959,1673,666,607,734,422,87,226,71,5436,41,107,37,68,60,43,4,24,6,387,0,0,3,0,0,0,3,0,0,9,6,30,0,0,3,0,0,0,0,43,14,56,10,7,0,0,4,4,0,101,7,10,9,0,8,0,4,7,5,42,35,75,18,40,18,18,4,17,0,235,1141,2181,808,803,947,536,114,312,106,6944,28,93,30,38,40,13,0,10,9,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,78,38,8,63,7,4,0,0,230,4,9,3,0,6,0,0,0,0,23,5,9,0,0,0,0,0,3,0,16,57,199,72,47,109,16,4,21,8,535
503021039,6,6,7,10,8,3,0,9,0,43,7,24,17,61,5,46,0,34,4,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,12,0,4,3,0,0,36,461,1510,450,753,512,321,56,262,39,4352,17,56,25,64,24,48,4,47,3,275,0,0,3,0,0,0,0,0,0,9,4,0,3,0,0,0,0,3,0,16,3,17,4,4,3,0,3,4,0,37,0,7,0,3,0,3,0,3,0,22,14,41,16,33,14,35,0,16,0,176,521,1663,522,946,561,456,70,380,44,5169,3,16,8,18,6,4,0,10,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,20,8,18,11,13,0,15,0,75
503021040,3,0,8,3,4,0,0,4,0,27,0,5,12,39,3,16,0,28,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,287,457,277,419,245,204,38,137,32,2100,9,22,7,34,8,35,0,21,0,142,0,0,0,0,0,0,0,4,0,11,0,5,0,3,0,0,0,0,0,14,3,3,0,6,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,7,8,27,11,32,5,17,0,10,0,108,307,527,317,535,268,274,49,212,35,2531,0,10,4,7,0,8,0,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,7,0,8,0,13,5,51
503021042,54,291,77,55,142,43,0,38,13,720,17,109,23,36,39,21,14,28,5,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,6,9,14,0,0,17,6,70,2035,5442,1197,1638,1918,770,237,524,162,13936,64,192,46,112,98,98,6,92,7,729,5,0,7,0,0,0,10,7,0,19,8,29,6,0,4,6,0,4,0,64,24,130,20,16,6,8,0,8,3,225,14,38,27,9,9,0,27,20,5,154,68,190,27,53,60,48,0,37,5,497,2307,6429,1443,1942,2284,992,305,775,219,16702,29,149,39,50,68,30,5,48,9,418,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,88,27,11,44,10,0,10,4,210,3,18,8,3,11,0,0,0,0,38,5,12,5,0,0,0,0,0,0,24,54,258,78,68,124,45,7,58,12,697
503021043,27,133,23,52,65,8,0,12,0,321,4,27,10,30,24,9,4,18,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,10,3,0,0,3,0,29,773,2631,544,1060,1000,296,114,326,59,6805,40,79,36,84,61,18,8,39,4,375,0,0,3,0,0,0,0,0,0,16,5,13,5,4,4,0,4,0,0,33,16,51,3,11,4,3,3,5,5,104,5,8,6,3,3,0,7,4,0,29,22,87,21,35,30,16,0,20,0,232,896,3037,656,1301,1188,355,140,436,70,8065,19,63,19,33,26,9,5,16,6,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,9,6,19,5,4,4,0,98,0,4,0,0,7,0,0,0,0,10,0,9,0,0,0,3,0,0,0,9,27,115,27,45,45,18,7,23,9,315
503021295,111,353,58,57,230,11,14,41,25,902,93,395,80,80,178,10,24,57,21,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,7,9,12,0,3,4,5,75,1744,3081,718,1225,1498,190,432,338,200,9422,89,251,74,81,191,18,15,60,14,788,3,0,3,0,0,0,0,0,0,12,11,41,17,15,6,0,8,0,0,105,43,126,16,15,28,0,9,3,0,232,34,58,94,8,12,0,51,21,10,288,79,152,30,48,54,17,3,21,7,410,2220,4475,1099,1534,2214,256,558,549,277,13175,55,285,46,52,158,6,0,44,13,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,150,22,18,81,4,0,12,4,332,6,14,6,5,10,0,0,6,0,48,3,16,0,0,3,0,0,0,0,22,110,459,77,80,247,11,10,56,20,1068
503021296,49,130,32,35,83,27,7,22,12,393,15,59,18,59,43,27,8,33,3,272,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,5,4,3,6,6,7,0,51,1011,1623,667,868,996,370,213,305,81,6136,52,80,39,63,50,32,6,43,5,367,0,0,3,0,0,0,9,0,0,23,6,11,8,7,4,0,4,4,0,40,17,33,14,6,5,4,4,6,0,99,9,4,29,16,9,0,5,25,4,98,43,65,37,43,30,30,6,30,5,283,1210,2024,851,1102,1226,488,261,476,118,7755,29,72,9,28,56,30,0,11,7,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,14,4,46,8,5,7,0,153,3,11,0,8,3,0,0,3,0,27,0,0,0,0,0,0,0,0,0,12,53,135,27,43,110,36,6,24,5,445
503021297,2069,6344,1086,793,3978,570,114,408,317,15682,1793,6679,989,776,2604,528,187,562,219,14328,8,26,6,3,8,3,0,5,3,53,0,8,0,0,0,0,0,0,0,11,117,279,54,61,90,14,12,20,8,664,8592,15700,2758,3117,6696,1402,624,1268,594,40752,746,2106,319,292,1225,221,69,258,88,5327,6,0,16,0,0,0,12,6,0,49,114,258,51,41,52,7,5,10,9,552,500,1283,110,69,199,21,21,33,27,2260,119,391,404,49,88,17,226,158,56,1525,495,1323,228,272,390,110,29,117,39,2997,14555,34397,6026,5482,15320,2878,1317,2848,1368,84195,711,2596,384,319,1316,263,32,282,131,6038,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,966,2921,538,291,1820,190,35,72,115,6948,141,412,59,49,276,59,6,18,16,1036,45,167,35,23,49,4,0,5,7,331,1862,6098,1009,683,3466,518,71,389,267,14365
504011044,3,0,4,3,4,6,5,15,0,47,0,0,5,12,0,0,0,13,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,15,572,569,1250,454,609,286,494,504,83,4824,14,12,39,28,29,27,31,86,5,279,0,0,9,0,4,0,16,7,0,39,0,0,8,0,3,0,0,5,0,22,3,9,9,0,0,0,0,5,0,31,3,0,15,0,6,0,7,3,0,32,3,9,5,11,5,12,7,12,0,65,598,612,1347,522,665,334,573,654,96,5388,0,3,5,9,3,3,7,24,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,5,9,15,9,7,3,10,25,0,69
504011045,5,8,8,4,3,0,3,4,0,43,0,3,12,20,4,9,3,14,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,3,0,6,3,0,29,876,871,1601,782,702,345,731,636,93,6639,13,30,55,60,32,25,23,81,7,327,9,0,19,0,6,0,20,15,0,62,3,5,5,6,0,0,4,6,0,26,6,8,6,5,5,0,4,10,0,39,3,3,10,3,8,0,4,7,5,37,11,15,5,11,4,0,5,14,3,74,940,949,1721,899,762,385,807,778,111,7354,0,3,3,13,0,5,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,10,16,3,5,3,9,0,52
504011046,8,5,4,5,0,5,0,4,5,36,0,0,3,5,0,6,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,15,226,435,278,459,141,109,41,129,25,1846,12,19,16,19,10,22,0,25,0,123,0,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,9,0,0,4,3,4,4,0,4,0,21,0,0,4,0,6,0,3,0,3,12,13,11,0,19,0,6,0,12,0,70,256,480,313,520,159,157,56,188,35,2154,0,4,8,9,0,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,8,4,0,3,0,3,0,33
504011047,0,0,6,0,0,5,0,0,0,13,13,15,26,35,16,82,7,62,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,6,8,0,3,7,0,37,671,928,822,773,555,947,163,466,63,5387,31,26,37,76,23,153,11,104,5,471,0,0,10,0,0,0,10,5,0,28,0,0,0,0,0,0,0,3,0,12,4,3,6,0,0,3,0,7,0,27,3,3,6,3,5,5,7,7,3,37,11,13,8,18,8,20,6,18,4,102,741,984,932,909,613,1229,198,682,81,6376,3,0,5,3,3,9,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,11,0,9,0,39
504011048,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,50,190,99,127,61,105,34,98,12,762,4,5,4,4,0,35,0,24,0,74,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,5,0,3,0,5,0,10,56,197,115,143,62,147,36,138,12,887,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,131,76,314,55,18,35,84,17,801,4,7,7,6,0,0,0,25,4,53,4,0,0,0,0,0,5,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,10,80,133,83,323,62,18,43,109,21,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,193,102,99,54,42,4,35,3,607,4,7,0,5,0,7,0,0,0,20,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,7,3,15,0,5,3,0,0,0,0,35,72,220,107,110,67,48,10,43,9,680,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,7
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,67,51,47,31,36,14,33,7,322,0,0,0,0,3,5,5,8,0,22,0,0,3,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,66,56,53,32,52,25,38,5,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,199,415,266,350,190,231,101,204,33,1988,9,10,17,34,3,37,3,49,0,165,7,0,9,0,0,4,18,9,0,38,0,0,0,0,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,14,14,6,11,6,7,10,0,10,0,54,233,435,304,393,206,284,136,278,32,2303,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
504021054,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,8,380,356,578,306,311,253,323,310,40,2849,8,14,27,21,16,55,14,57,0,207,11,0,5,0,0,0,22,3,0,43,0,0,8,0,0,3,0,0,0,9,0,0,5,0,0,0,0,4,0,17,0,0,5,0,4,0,9,3,0,33,8,5,0,3,7,10,0,14,3,44,408,376,632,344,339,326,373,405,49,3236,0,3,6,0,0,0,4,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,0,13
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,8,153,359,238,329,135,183,89,173,27,1686,8,11,8,20,4,28,0,38,0,121,0,0,6,0,0,0,11,7,0,30,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,12,0,0,3,0,3,5,0,4,0,18,3,5,0,12,3,8,0,7,0,36,174,380,262,367,148,233,105,238,29,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031057,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,3,0,13,185,286,244,404,129,171,104,182,13,1722,12,7,17,33,8,73,7,56,5,218,4,0,4,0,0,0,8,5,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,3,3,0,27,0,4,6,8,3,8,0,12,0,37,213,300,272,456,157,265,128,265,18,2073,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,11
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,303,389,150,106,58,122,215,35,1593,17,9,12,10,4,6,5,40,0,101,0,0,10,0,0,0,18,4,0,30,0,0,3,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,13,10,41,3,3,0,0,3,5,0,76,248,362,423,166,114,65,155,271,34,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
