POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
503011034,0,0,4,10,3,3,0,0,3,27,0,0,9,7,26,9,4,3,0,50,0,0,0,3,27,12,4,8,0,61,0,3,5,7,14,14,4,0,0,56,0,0,0,0,4,14,5,0,0,24,0,0,3,0,3,5,4,5,0,21,5,4,0,0,3,6,3,5,0,23,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,35,35,32,82,67,21,34,11,322,0,0,0,0,0,0,0,0,0,3,11,51,0,0,0,0,0,0,0,62,3,47,3,0,0,0,0,0,0,57,0,32,11,3,0,0,0,0,5,49,0,32,16,0,0,0,0,0,0,47,3,29,39,8,5,0,0,0,0,88,5,24,37,20,8,7,0,0,4,104,7,10,25,31,27,12,3,6,0,122,3,10,18,23,56,25,0,16,0,138
503011035,8,28,51,25,31,6,3,3,0,156,8,19,38,27,54,33,9,12,0,195,10,14,28,37,121,72,21,8,5,324,12,12,16,30,159,75,15,24,4,349,10,6,7,14,116,60,21,19,0,256,7,4,0,5,43,33,14,18,0,128,0,5,3,0,32,22,6,18,4,102,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,4,11,65,236,219,149,582,335,90,122,22,1825,6,7,3,0,0,0,0,0,0,17,6,113,4,0,0,0,0,5,0,125,8,154,18,5,0,0,0,0,0,182,12,91,32,7,0,0,0,0,0,138,10,87,53,8,4,3,0,0,3,170,9,91,97,30,17,10,0,0,0,254,9,61,111,48,40,11,7,3,3,297,20,41,69,81,76,45,4,6,5,343,17,29,44,74,127,112,9,23,0,440
503011036,4,6,6,9,7,4,0,3,0,34,0,0,6,5,20,11,0,7,0,50,0,8,5,4,31,30,6,4,0,87,5,0,9,3,16,32,5,4,0,77,0,0,0,0,26,29,5,7,0,78,0,0,0,3,10,22,3,0,0,46,6,0,4,4,24,32,7,12,0,84,0,0,0,5,0,4,0,5,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,46,28,33,153,179,26,46,4,530,0,3,0,0,0,0,0,0,0,11,3,103,4,0,0,0,0,0,0,116,0,60,8,3,3,0,0,0,0,77,3,41,12,5,0,0,0,0,0,56,0,33,14,6,0,0,0,0,0,53,0,38,30,13,0,0,0,0,3,87,5,15,22,9,10,8,3,0,0,75,3,14,27,18,21,14,7,4,0,93,0,9,20,18,33,23,9,3,0,115
503021037,0,0,0,6,4,0,0,0,0,7,4,0,0,0,4,0,0,0,0,9,0,0,0,0,4,3,0,3,0,23,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,4,25,18,7,8,0,75,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,9,0,9,6,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,10,0,3,9,4,3,0,0,0,0,21,0,0,0,6,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,8
503021038,0,3,16,15,27,12,4,3,0,91,4,7,18,14,44,39,8,8,0,133,4,9,14,8,61,53,3,16,3,179,0,0,3,9,22,55,17,17,4,133,0,3,8,7,19,44,14,18,3,120,0,0,3,0,19,23,7,19,0,75,3,0,0,4,29,52,10,29,0,131,0,0,0,0,4,9,7,17,0,34,0,0,0,0,3,3,6,4,0,22,0,0,0,0,0,0,0,0,4,3,29,84,98,73,243,308,76,137,13,1048,0,5,0,0,0,0,0,0,0,5,3,55,4,0,0,0,0,0,0,63,4,76,0,3,0,0,0,0,0,85,3,59,8,5,0,0,0,0,0,84,7,49,38,6,3,0,0,0,5,101,7,39,58,18,9,6,0,0,0,131,3,31,51,35,19,7,0,0,0,150,4,17,32,19,43,19,3,3,4,148,0,4,14,21,32,22,10,11,0,122
503021039,0,15,18,3,18,15,0,0,0,71,6,4,14,22,32,12,7,6,0,103,0,10,12,12,30,43,8,10,0,126,4,5,3,0,22,24,9,12,0,72,3,5,0,0,13,12,0,15,0,44,0,0,0,0,3,15,9,3,0,24,0,0,0,4,7,12,4,9,0,39,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,3,5,18,85,80,58,133,148,28,61,8,625,0,5,0,5,0,0,0,0,0,10,4,65,5,0,0,0,0,4,0,76,8,73,10,4,0,0,0,0,0,90,3,64,28,0,0,0,0,0,0,103,8,55,26,12,3,5,0,4,0,106,12,43,69,29,12,9,0,0,3,167,9,18,50,30,19,10,0,4,5,150,0,19,56,36,57,23,5,5,0,206,5,13,21,18,40,30,9,5,5,141
503021040,0,6,13,5,12,16,0,5,0,48,3,8,4,3,25,18,0,0,0,73,0,4,0,5,9,28,4,3,4,55,0,0,4,0,7,8,7,9,0,36,0,3,0,0,13,5,3,11,0,43,0,0,0,0,0,11,0,3,0,18,0,0,0,3,0,3,3,12,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,8,47,52,31,77,95,27,51,14,399,0,0,0,0,0,0,0,0,0,6,3,35,0,0,0,0,0,0,4,37,4,37,4,0,0,3,0,0,0,44,3,41,9,0,0,0,0,0,0,55,5,28,7,3,0,0,0,0,0,50,3,35,28,10,8,0,0,3,0,87,3,18,36,9,20,14,0,4,0,102,0,7,24,25,32,19,0,4,0,123,0,6,13,14,31,24,4,5,0,100
503021042,0,13,21,19,34,12,0,3,0,110,5,14,23,26,60,53,0,7,3,198,4,3,31,19,87,108,14,33,0,304,4,8,7,12,69,95,31,17,8,251,11,4,6,10,49,85,19,34,0,218,3,3,4,0,41,45,26,24,5,159,14,3,0,8,29,54,26,102,0,243,3,0,0,0,10,6,7,23,0,47,6,3,0,3,0,3,7,18,0,41,0,0,0,0,3,4,0,3,4,20,58,145,153,111,410,502,140,271,23,1803,6,10,0,0,0,0,0,0,0,21,5,151,3,0,0,0,0,0,0,162,11,116,20,0,0,0,0,0,0,153,8,108,34,9,3,0,0,0,0,163,8,83,53,9,9,0,4,0,0,158,14,109,97,20,11,12,0,0,5,273,14,75,98,72,37,23,9,5,0,325,17,29,72,66,102,31,6,18,3,342,9,28,49,47,77,69,8,35,0,327
503021043,4,7,18,16,8,12,3,0,0,74,6,8,13,7,42,24,5,9,0,110,0,13,10,5,49,41,10,10,0,139,4,4,13,16,28,36,9,8,0,115,4,0,3,0,18,36,8,9,0,93,0,0,3,3,8,24,11,11,0,55,0,0,0,0,7,19,7,24,0,60,0,0,0,0,0,7,0,4,0,17,0,0,0,0,0,0,0,3,0,11,0,4,0,0,0,0,0,0,5,11,26,82,106,55,177,212,50,104,10,826,0,0,0,0,0,0,0,0,0,10,3,43,0,0,0,0,0,0,0,49,5,52,9,3,0,0,0,0,4,70,6,47,8,0,0,0,0,0,0,73,9,50,35,7,0,0,0,0,0,106,4,60,83,25,3,7,0,0,3,187,10,42,92,50,38,10,0,6,0,256,10,26,73,54,84,25,5,12,5,292,11,21,34,40,96,36,6,15,0,260
503021295,0,6,11,3,18,5,3,10,5,59,0,3,21,16,45,22,4,5,4,125,3,10,5,8,62,44,7,15,0,155,5,6,8,4,41,50,21,13,0,148,10,3,3,0,40,35,8,25,5,122,9,0,7,6,27,34,14,32,3,134,34,5,7,6,45,81,34,121,8,346,20,3,9,0,16,41,26,59,0,166,26,3,7,4,6,22,18,96,0,177,0,0,0,0,0,0,0,0,6,11,112,79,87,64,319,352,131,393,27,1551,3,0,0,0,0,0,0,0,0,3,6,29,0,0,0,0,0,0,0,31,6,49,6,0,0,0,0,0,0,59,0,42,25,6,0,4,0,0,0,81,4,35,34,3,0,0,0,7,0,86,3,33,52,13,9,3,5,0,0,124,11,35,42,15,23,5,3,8,6,141,3,19,47,23,52,17,10,15,0,177,8,6,39,28,54,49,16,13,0,212
503021296,4,7,17,17,25,13,0,7,0,88,3,3,6,13,47,39,8,5,0,128,4,5,13,3,49,64,19,27,0,181,8,7,3,3,40,52,13,22,0,157,3,6,0,0,20,38,5,32,0,110,0,0,4,0,6,31,9,19,0,72,7,0,5,0,19,39,18,27,5,122,5,0,0,0,0,4,0,8,0,18,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,4,0,0,0,7,44,77,88,53,233,305,70,160,14,1041,0,0,0,0,0,0,0,0,0,4,8,41,3,0,0,0,0,0,0,51,5,78,5,4,0,0,0,0,4,90,0,58,14,6,0,0,0,0,0,83,3,50,43,8,6,4,0,3,0,120,8,55,62,19,4,7,0,3,3,160,7,27,50,34,34,10,3,3,0,163,4,19,30,27,41,21,4,0,3,154,10,4,20,27,46,52,10,15,0,187
503021297,9,22,113,63,106,36,15,11,12,401,17,37,75,75,212,136,35,41,10,634,31,31,55,71,379,300,83,84,16,1057,34,23,38,40,327,330,78,108,6,984,31,19,32,34,260,283,75,168,17,915,56,21,16,31,189,238,60,190,14,805,167,37,32,58,304,644,211,584,18,2064,73,11,11,6,76,238,101,258,3,783,194,22,16,13,98,262,107,415,10,1148,0,0,5,3,13,21,5,11,43,91,657,460,581,442,2047,2558,776,1892,166,9583,4,16,3,0,0,5,0,3,4,32,19,146,12,0,0,0,0,0,3,187,33,301,50,7,0,3,0,4,6,402,13,308,90,13,11,0,0,0,12,453,17,246,183,23,12,14,6,7,13,503,27,227,358,82,44,23,0,7,24,791,33,119,313,182,110,48,13,23,17,861,35,81,209,188,246,118,29,37,21,969,37,58,142,124,329,248,82,87,13,1124
504011044,0,8,18,8,32,33,5,12,0,118,0,0,11,6,70,53,6,22,0,175,4,10,9,13,77,90,30,36,6,264,0,3,9,7,59,75,29,34,0,222,5,5,0,4,40,61,20,36,6,177,0,0,0,3,28,41,23,44,0,137,5,0,0,6,10,36,36,95,0,204,0,0,0,0,0,8,3,14,0,29,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,3,0,0,0,13,30,58,79,64,336,430,155,321,17,1482,0,0,0,0,0,0,0,0,0,6,0,28,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,0,0,24,0,21,7,4,0,0,0,0,0,38,0,29,8,0,6,4,0,0,0,41,0,22,39,11,5,6,0,0,0,82,7,15,32,13,21,4,0,4,0,93,0,10,23,24,36,16,4,4,0,118,3,7,19,18,37,15,3,15,0,114
504011045,5,15,22,20,47,43,10,12,0,168,3,9,12,19,74,67,9,23,4,206,8,10,18,20,91,100,27,43,5,316,4,9,9,11,80,81,35,47,4,283,3,0,5,9,39,85,33,70,3,237,3,4,5,8,13,58,34,58,0,175,12,0,0,5,6,47,31,73,0,183,0,0,3,0,0,4,4,9,0,27,0,0,0,0,0,3,6,18,0,28,0,0,4,0,5,9,0,0,0,15,43,104,115,100,396,549,201,364,25,1900,0,3,3,0,0,0,0,0,0,3,0,39,0,0,0,0,0,0,0,47,0,45,7,0,0,0,0,0,4,53,0,43,8,0,0,0,0,0,0,54,4,35,40,4,0,3,0,0,0,87,4,43,52,10,10,0,0,0,0,132,0,36,67,28,26,7,4,3,0,171,10,14,38,48,67,11,0,3,0,201,5,11,17,44,38,25,3,10,8,163
504011046,4,5,7,5,10,10,6,0,0,52,3,5,5,4,14,17,0,3,0,52,5,4,7,0,19,26,6,4,3,74,0,0,0,0,14,13,5,9,0,58,6,0,0,0,4,18,3,3,0,40,0,0,0,3,0,9,0,5,0,21,0,0,0,0,6,7,0,4,0,26,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,20,37,33,92,111,31,33,6,381,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,25,0,29,7,0,0,0,0,0,0,35,0,19,3,0,0,0,0,0,0,26,0,17,16,6,6,0,0,0,0,42,4,22,31,5,4,0,0,0,0,63,0,10,27,13,10,3,0,0,0,73,4,9,18,13,12,5,5,0,0,63,3,0,11,7,16,11,6,4,0,52
504011047,0,15,23,23,31,16,8,3,4,121,5,13,22,21,46,36,8,11,5,161,0,4,6,11,63,54,19,24,0,185,0,0,8,11,40,48,10,15,0,135,3,0,4,3,14,38,7,19,0,93,0,4,0,0,11,14,5,10,0,47,0,0,0,3,5,12,12,16,0,53,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,5,15,117,132,83,251,259,75,120,15,1071,0,0,3,0,0,0,0,0,0,0,5,72,5,0,0,0,0,0,0,81,0,75,14,0,0,5,0,0,0,100,3,56,20,7,0,3,0,0,0,87,0,28,34,5,0,0,0,0,3,79,6,44,59,13,14,6,3,5,0,146,4,19,49,28,23,9,0,3,0,133,4,18,36,38,44,21,3,8,4,170,8,12,28,23,52,29,0,19,0,169
504011048,0,0,3,3,0,5,0,0,0,13,0,0,0,0,7,10,6,6,0,23,0,3,4,0,8,7,3,0,0,25,0,4,4,0,0,3,0,0,0,10,0,0,0,0,0,7,0,0,0,12,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,26,14,24,35,7,11,0,139,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,16,0,9,3,0,0,0,0,0,0,12,0,3,4,6,7,0,0,0,0,15,0,8,7,3,5,0,0,0,0,21,0,3,12,3,0,3,0,0,0,25,0,4,8,10,9,5,0,0,0,27,0,0,4,5,13,6,0,3,0,38
504021049,0,0,0,0,0,3,0,3,0,5,0,0,0,0,8,3,0,0,0,17,0,0,0,0,5,8,3,0,0,14,0,4,0,0,5,6,0,0,0,18,0,0,0,0,0,3,4,0,0,14,0,0,0,0,0,4,0,6,0,12,0,0,0,0,6,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,20,33,12,28,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,9,3,9,4,0,3,4,0,0,0,18,0,0,0,0,3,5,0,0,0,17
504021050,0,0,3,8,3,5,0,0,0,18,0,0,7,5,0,3,0,0,0,22,0,0,0,0,0,7,0,0,0,12,0,0,3,4,8,5,0,4,0,22,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,4,0,3,0,13,0,0,0,0,4,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,34,24,12,23,29,6,21,0,156,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,14,0,7,5,0,0,0,0,0,0,14,0,13,7,0,0,0,0,0,0,23,0,3,4,3,3,0,0,0,0,14,0,3,8,0,10,0,0,0,0,27,0,0,3,3,9,0,0,0,0,14
504021051,0,0,4,7,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,7,12,4,16,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,6,0,0,5,0,5,0,0,0,0,14,0,0,4,3,4,0,0,0,0,9,0,0,3,0,5,0,0,0,0,11
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,4,8,15,7,7,11,0,6,0,47,3,6,7,5,13,17,0,3,0,64,0,3,5,3,21,15,9,8,0,69,0,0,4,0,14,11,5,3,0,45,0,3,0,4,4,12,5,13,0,42,0,0,0,0,5,0,0,6,0,23,0,0,0,0,4,7,0,10,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,50,53,28,78,75,28,62,3,397,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,52,0,31,3,0,0,0,0,0,0,41,0,7,6,0,0,3,0,0,0,16,0,8,18,0,0,0,0,0,0,30,0,13,42,4,0,0,0,0,0,63,0,18,28,8,4,3,0,4,0,65,4,4,19,14,18,5,0,0,0,74,0,4,7,11,14,7,0,3,0,63
504021054,0,3,13,5,11,15,12,8,0,64,3,0,7,15,26,26,3,9,0,92,3,4,10,4,37,34,9,16,0,122,0,0,3,0,23,32,13,26,0,103,5,3,0,0,15,26,11,28,0,86,4,0,0,0,0,18,12,14,0,55,0,0,0,0,5,15,16,32,0,69,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,13,23,57,53,30,131,164,86,150,13,709,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,3,20,3,0,0,0,0,0,0,29,0,14,9,0,0,0,0,0,0,21,0,15,15,0,0,6,0,4,0,32,4,4,21,6,4,4,0,0,0,48,3,13,19,9,10,0,0,7,0,63,0,3,14,14,21,3,4,3,0,63,0,5,7,11,19,0,5,4,0,54
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,17,11,5,3,4,0,4,0,40,4,3,12,5,3,9,3,0,0,35,0,0,0,3,13,24,9,6,0,61,0,0,0,0,11,4,0,13,0,28,0,0,0,5,3,6,5,6,0,31,0,0,0,0,9,4,0,6,0,19,0,0,3,0,3,6,4,12,0,26,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,9,10,49,39,20,52,66,24,57,4,329,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,24,0,26,4,0,0,0,0,0,0,35,0,22,0,0,0,0,0,0,0,29,0,14,8,0,0,0,0,0,0,27,0,16,19,13,9,0,0,3,0,65,4,12,30,13,9,0,0,0,0,76,3,4,14,16,23,3,0,7,0,78,0,0,7,16,15,10,4,11,0,61
504031057,0,3,11,12,7,4,3,3,0,43,0,9,13,7,10,11,3,4,0,55,0,5,4,3,14,17,0,7,4,62,0,5,4,6,4,13,0,5,0,38,0,0,0,0,0,9,0,8,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,57,53,37,47,73,18,43,3,340,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,40,0,25,9,0,0,0,0,0,0,35,0,24,5,0,0,0,0,0,0,31,0,15,7,7,0,4,0,0,0,35,0,19,21,9,8,5,0,3,0,70,9,10,26,14,16,8,0,3,0,87,4,7,11,19,25,4,0,0,0,74,3,5,4,9,22,3,0,5,0,58
