POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
503021297,336,45,128,63,32,22,18,0,3,311,23,141,124,53,28,52,12,3,439,17,135,137,53,60,43,19,5,469,11,110,176,78,68,40,17,0,506,4,75,183,96,61,49,12,5,483,4,17,132,70,60,34,12,0,329,0,17,96,73,67,41,11,0,301,0,3,55,48,47,29,6,0,190,0,4,72,115,117,45,22,0,380,0,3,8,51,41,22,10,0,132,0,0,13,86,77,46,19,0,240,5,8,7,6,5,0,0,0,23,490,932,1179,803,677,455,154,19,4707,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,19,7,3,0,3,0,3,0,0,23,7,11,5,0,0,4,0,0,28,4,3,8,0,8,0,0,0,23,0,12,17,8,4,0,3,0,35,0,13,14,9,4,8,5,0,60,0,16,30,29,16,29,3,0,116,0,12,37,35,28,28,3,0,148,0
504011044,33,4,3,5,11,0,7,0,0,29,8,13,3,6,9,0,0,0,41,0,10,9,4,11,5,0,0,36,0,5,9,5,6,6,4,0,39,0,0,7,13,10,13,0,0,40,0,0,8,12,13,14,0,0,42,0,0,10,10,6,8,3,0,36,0,0,4,4,3,4,0,0,7,0,0,3,8,5,9,0,0,25,0,0,0,4,0,0,0,0,3,0,0,0,0,8,4,0,0,10,0,0,0,0,0,0,0,0,5,52,58,60,72,74,63,14,4,404,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,6,0,0,0,0,0,3,0,0,5,0,4,3,5,0,0,4,0,14,0,3,9,3,3,0,0,0,30,11,7,11,7,6,5,3,0,59,4,21,44,20,23,28,3,0,148,0,13,22,28,22,24,9,0,115,0
504011045,22,6,6,3,0,3,8,0,0,27,6,15,9,8,5,3,3,0,48,3,14,15,3,10,4,7,0,55,0,16,16,10,7,12,0,0,71,5,3,22,11,17,7,3,0,70,0,0,12,10,9,7,4,0,48,0,0,4,9,9,8,0,0,28,0,0,4,8,8,0,0,0,20,0,0,7,9,6,8,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,65,108,81,88,63,32,4,489,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,6,0,3,0,0,0,21,5,6,3,3,0,3,0,0,17,0,3,5,0,0,9,11,0,32,0,11,6,8,3,9,4,0,42,0,9,14,6,17,11,5,0,62,11,18,32,28,40,24,11,3,167,5,22,30,44,49,45,11,0,205,3
504011046,23,7,0,9,0,0,0,0,0,16,9,7,3,10,0,8,0,0,31,6,9,4,7,0,0,0,0,23,0,0,3,11,4,4,0,0,17,0,4,4,4,0,0,0,0,15,0,0,3,0,4,5,0,0,14,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,33,33,33,19,22,5,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,5,0,0,5,3,4,0,0,0,17,0,0,0,0,0,4,0,0,4,0
504011047,179,23,49,32,8,11,29,3,0,159,17,57,45,22,30,33,11,0,222,6,45,41,39,31,18,11,0,190,0,37,49,30,24,27,11,0,169,0,11,29,14,13,16,4,0,87,0,8,14,15,12,19,0,0,65,0,0,9,10,14,3,4,0,35,0,4,6,0,6,6,3,0,25,0,0,5,7,4,5,4,0,23,0,0,0,0,4,0,0,0,7,0,0,0,3,8,4,0,0,11,4,0,0,0,0,0,0,0,12,419,345,262,172,188,178,54,5,1627,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,3,6,0,0,0,0,0,0,11,0,3,0,4,0,3,0,0,19,3,0,3,4,0,0,0,0,16,0,4,5,0,6,0,0,0,16,4,7,6,9,5,7,4,0,43,0,5,11,10,5,6,0,0,29,0,0,10,3,11,6,0,0,35,0
504011048,16,0,12,4,4,4,3,0,0,23,5,9,3,3,5,4,0,0,31,0,3,4,3,5,3,3,0,23,0,3,4,4,0,5,0,0,15,0,3,0,4,0,0,0,0,9,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,37,22,21,25,24,3,0,189,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,4,0,0,4,0
504021049,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,11,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
504021050,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,10,0,9,8,11,6,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
504021051,3,0,0,0,0,0,3,0,0,7,0,4,3,0,5,0,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,4,4,12,16,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,27,14,13,0,3,9,3,0,0,40,8,7,12,8,7,6,5,0,47,5,4,5,10,4,9,0,0,40,3,5,7,4,11,6,3,0,39,0,0,4,0,4,8,0,0,16,0,0,3,0,4,7,0,0,18,0,0,0,0,0,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,4,138,60,36,26,50,60,13,0,385,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,4,3,0,0,0,4,0,0,0,11,3,5,0,3,8,6,0,0,19,0,0,0,0,0,0,0,0,8,0,3,4,3,0,8,4,0,22,0,0,3,6,5,14,3,0,40,0
504021054,23,4,4,3,0,0,3,0,0,24,5,8,5,8,11,3,0,0,37,4,13,8,3,3,7,0,0,37,3,10,14,3,13,5,0,0,49,0,6,13,0,13,10,3,0,49,0,0,6,6,3,10,0,0,25,0,0,0,6,6,0,4,0,18,0,0,0,3,5,0,0,0,12,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,116,49,67,38,60,47,17,3,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,3,0,0,9,3,3,0,0,0,3,0,0,12,0,5,0,0,0,0,0,0,10,0,3,4,4,3,0,0,0,24,4,11,8,13,11,13,0,0,53,0,8,22,20,15,7,8,0,81,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,25,5,14,6,10,3,4,0,0,29,0,7,8,5,5,3,4,0,34,0,8,3,10,4,3,0,0,30,0,9,8,6,11,3,0,0,35,0,4,5,5,4,3,0,0,28,0,0,6,3,0,0,0,0,10,0,3,0,4,3,3,0,0,12,0,0,0,3,4,0,0,0,6,0,0,4,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,62,60,37,49,39,43,8,4,294,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,4,0,3,0,0,0,11,0,0,3,5,4,5,5,0,13,0,5,6,4,3,7,0,0,23,0,0,3,4,3,8,0,0,22,0
504031057,37,6,9,7,5,0,0,4,0,26,5,10,4,8,3,10,0,0,43,0,8,7,4,3,10,0,0,26,0,4,10,6,0,3,0,0,30,0,6,6,3,5,4,0,0,18,0,0,5,4,0,0,0,0,10,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,137,55,60,32,25,27,13,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,3,0,15,0,0,8,3,4,0,0,0,17,0,0,11,3,3,6,0,0,23,0,0,5,6,3,5,0,0,21,0
504031058,4,0,0,3,0,3,0,0,0,11,0,0,0,0,3,5,0,0,12,0,3,7,4,4,7,0,0,19,0,0,0,0,0,0,0,0,10,0,4,3,0,3,0,0,0,13,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,9,7,12,26,14,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,4,0,0,0,11,0,0,0,0,0,4,6,0,16,0,4,7,0,0,5,0,0,26,0,4,6,11,8,3,0,0,29,3
504031060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,5,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
504031061,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,7,0,4,0,0,0,0,11,0,0,6,3,4,0,0,0,17,0,0,16,4,7,9,3,0,41,0,0,15,10,0,4,3,0,30,0,0,9,13,4,9,4,0,33,0,0,0,0,7,5,0,0,24,0,0,0,9,7,4,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,18,17,52,50,43,37,16,0,229,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,7,0,0,3,0,0,0,13,0,14,9,0,6,5,0,0,29,3,5,3,3,5,3,0,0,26,5,8,9,9,8,0,3,0,40,11,16,25,19,7,11,6,0,93,18,31,74,61,70,45,8,0,301,14,48,122,96,102,83,13,0,482,5
504031062,13,7,6,5,3,0,0,0,0,21,3,7,4,0,0,0,0,0,23,0,0,5,0,5,0,0,0,16,0,3,7,6,0,3,0,0,16,0,0,3,4,0,0,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,32,30,23,17,13,3,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,4,6,0,0,0,0,9,0
504031063,64,8,19,11,5,4,7,3,0,54,8,24,20,9,13,13,4,3,101,10,31,20,18,13,12,8,0,109,0,19,42,24,21,23,11,0,138,0,13,38,39,44,23,6,0,164,0,5,23,25,46,24,6,0,129,0,3,23,33,25,23,9,0,115,0,0,0,21,21,28,7,0,80,0,0,10,20,30,20,0,0,87,0,0,0,0,8,0,4,0,12,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,4,0,5,125,157,204,203,249,184,57,8,1188,0,0,0,0,0,0,0,0,7,13,0,7,0,4,0,0,0,27,17,6,8,3,10,0,0,0,42,12,7,6,10,0,13,8,0,49,10,12,7,3,9,11,5,0,56,12,14,24,12,18,17,11,4,116,8,42,34,29,41,38,7,3,211,14,55,96,99,102,76,23,0,467,6,32,85,122,106,109,34,0,499,3
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,6,0,4,0,0,0,4,0,0,13,0,3,4,3,0,0,0,0,11,0,0,4,4,0,0,0,0,6,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,16,14,13,19,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,4,4,0,11,0,3,0,0,0,4,0,0,6,3,5,0,0,0,8,3,0,25,0,0,5,5,3,3,0,0,22,0,5,15,8,10,16,0,0,54,0
504031066,219,34,57,37,19,25,30,9,0,215,42,92,54,41,35,38,13,7,315,18,68,71,42,46,36,10,0,298,9,52,67,34,41,46,18,0,263,4,29,50,27,31,27,8,0,186,0,14,27,14,22,11,9,0,93,0,5,18,14,7,16,4,0,65,0,0,3,8,3,6,3,0,26,0,0,7,14,10,7,0,0,45,0,0,0,4,8,3,0,0,14,0,0,4,0,0,4,0,0,16,3,0,0,0,0,0,0,0,17,611,462,389,259,268,247,89,7,2334,5,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,12,13,4,0,0,0,0,6,0,19,10,4,0,0,0,0,0,0,14,4,3,0,0,4,0,4,0,14,4,4,7,4,8,7,4,0,34,4,0,9,7,6,3,0,5,35,6,13,19,14,10,9,6,0,77,4,10,28,25,25,29,4,0,117,0
504031067,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,12,0,5,3,0,0,0,0,0,8,0,0,3,4,0,0,0,0,8,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,12,10,12,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0
504031068,13,0,0,0,7,0,0,3,0,8,0,4,0,0,4,0,0,0,4,0,3,3,0,0,0,0,0,9,0,3,5,0,3,0,0,0,8,0,0,0,6,5,3,0,0,15,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,11,6,17,20,11,10,0,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,0,18,0,0,3,3,9,3,6,0,21,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,31,6,9,0,0,0,0,0,0,25,8,12,0,0,0,0,0,0,19,0,16,3,7,4,4,0,0,37,0,9,8,10,0,0,0,0,27,0,0,0,0,3,0,0,0,11,0,0,0,7,0,0,0,0,5,0,0,3,0,6,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97,59,31,40,26,15,6,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,7,0,0,3,4,0,0,0,0,11,0
