POW_SA2_CODE_2021,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
509021240,0,0,0,0,0,10,4,0,6,18,45,60,11,0,122,124,37,8,0,166,146,59,14,3,224,157,49,15,4,231,143,71,5,3,220,126,39,4,6,175,163,56,5,0,225,184,54,11,4,249,134,71,12,3,222,145,73,12,0,232,69,37,10,0,120,22,21,0,0,50,12,13,0,8,34,1473,641,104,46,2271
509021241,0,0,0,0,0,16,7,0,3,24,39,46,6,0,91,108,23,8,4,141,136,31,7,4,179,121,51,8,0,183,121,57,5,3,187,148,64,4,4,220,153,58,5,5,218,157,55,10,5,227,199,67,11,9,283,154,71,7,7,235,74,60,8,5,146,38,24,3,5,70,25,35,4,3,72,1470,653,82,42,2244
509021242,0,0,0,0,3,11,0,3,3,21,21,15,4,0,46,84,16,13,3,110,140,15,12,6,172,147,30,22,7,209,161,41,13,6,212,167,32,10,7,210,198,29,9,5,243,212,48,22,3,287,224,42,15,0,283,170,44,16,4,228,57,31,15,3,101,26,19,0,0,44,17,21,0,3,36,1632,371,150,52,2202
509021243,0,0,0,0,0,21,11,0,6,38,98,174,12,11,299,253,106,15,11,381,250,92,23,9,374,271,107,20,13,405,292,137,25,8,465,287,115,14,6,420,325,146,17,9,494,378,170,20,15,577,334,156,17,6,512,309,175,29,3,518,127,99,19,0,250,41,44,6,8,97,12,17,0,0,36,2974,1549,215,94,4828
509021244,0,0,0,0,0,7,0,4,0,11,12,32,0,0,49,40,9,0,4,50,43,18,0,0,63,44,16,5,4,63,31,27,0,0,57,28,28,4,0,62,49,23,5,0,75,42,42,5,6,97,58,47,4,0,112,53,53,5,0,105,26,37,4,6,65,17,28,0,3,51,12,6,0,0,26,453,358,29,20,871
509021245,0,0,0,3,3,0,4,0,6,10,18,55,6,0,77,39,26,3,0,69,61,28,4,0,91,62,28,0,0,99,86,49,10,0,145,92,55,0,3,150,85,42,6,7,137,95,57,12,3,166,111,57,6,0,177,85,95,22,3,200,46,51,14,6,119,29,36,5,4,69,14,16,3,3,42,833,589,87,45,1554
509031246,0,0,0,0,0,9,3,0,0,8,19,36,0,3,57,67,29,3,3,100,81,24,3,0,115,67,27,5,3,108,80,45,0,3,132,75,36,3,0,113,79,38,6,0,128,127,45,9,0,173,109,45,10,3,161,96,52,14,3,169,57,33,4,4,99,34,31,6,0,69,19,21,3,3,43,911,453,70,24,1464
509031247,0,0,0,4,4,11,0,0,4,13,38,22,0,5,65,100,27,4,0,140,136,25,9,4,180,144,54,17,7,223,158,92,18,4,263,180,53,11,0,239,196,55,0,6,261,186,54,17,0,259,209,59,13,5,280,184,47,23,4,256,84,45,17,4,148,50,31,9,5,90,42,31,0,5,79,1707,591,138,49,2485
509031248,0,0,0,0,0,10,6,3,7,25,32,29,3,10,77,103,32,20,9,161,199,27,28,7,264,249,33,33,14,322,305,33,39,16,394,285,34,27,6,353,282,43,43,6,372,325,40,37,7,410,236,51,37,6,332,154,40,24,3,225,59,22,5,3,97,15,13,0,0,30,4,16,3,0,21,2248,412,298,82,3039
509031249,0,0,0,0,0,8,8,0,3,19,46,58,11,8,117,111,53,3,4,175,129,57,11,9,204,95,65,11,4,172,108,76,10,6,197,115,59,3,3,180,133,69,3,3,212,161,87,6,4,255,141,85,19,0,249,137,83,16,0,225,63,55,11,0,126,6,22,8,0,39,7,14,0,0,23,1247,786,102,43,2182
509031250,0,0,0,0,0,8,4,0,0,13,29,35,4,3,68,72,23,4,0,105,97,27,6,5,127,93,31,4,10,132,118,48,6,0,179,104,49,3,0,156,139,44,4,3,190,131,53,12,0,204,124,65,12,0,201,119,64,25,3,205,70,48,12,0,129,42,37,6,0,85,28,35,4,0,66,1159,566,106,32,1859
510011262,0,0,0,0,0,34,21,0,10,66,101,252,13,17,379,299,125,20,17,458,541,173,33,35,779,661,210,76,24,973,706,218,47,19,986,559,233,29,17,839,571,160,20,9,763,578,147,35,11,765,433,136,38,9,615,292,127,32,9,461,134,95,18,4,253,34,32,5,4,74,10,15,0,0,28,4903,1925,359,177,7364
510011263,0,0,0,0,0,14,9,4,8,31,31,33,3,3,73,144,43,13,13,211,242,43,15,18,314,266,66,15,11,364,194,49,14,4,259,167,39,9,7,229,182,24,19,5,230,183,43,13,4,243,185,31,13,9,236,137,37,16,7,195,69,40,12,0,112,21,9,3,0,35,4,6,0,0,13,1833,479,138,79,2523
510011264,0,0,0,0,0,8,0,0,0,15,26,7,3,3,37,57,27,6,0,99,101,22,10,5,142,88,21,11,4,130,81,29,5,0,117,71,19,16,3,119,76,16,8,4,110,91,23,7,0,124,94,14,8,7,121,43,14,11,10,71,22,11,3,0,36,13,5,0,3,18,0,0,3,0,5,775,211,83,48,1119
510011265,0,0,0,0,0,30,4,3,5,35,55,65,3,5,136,189,46,7,4,245,340,77,19,10,450,316,98,38,8,466,281,82,22,7,388,256,59,20,12,343,237,62,14,16,325,284,52,17,8,360,246,56,23,3,322,219,56,16,9,294,91,32,4,6,129,23,19,0,0,48,13,8,0,0,24,2551,715,183,83,3529
510011266,0,0,0,0,0,3,0,0,5,7,12,12,0,0,22,52,14,0,0,72,76,8,3,5,95,65,21,4,0,83,40,10,4,4,58,28,15,0,0,42,28,5,0,0,40,48,23,4,0,69,35,19,4,0,65,35,13,4,0,52,21,13,3,0,34,4,0,0,0,5,0,3,0,0,3,444,148,23,15,632
510021267,0,0,0,0,0,72,11,7,20,110,74,33,6,12,127,652,74,85,30,835,1350,87,141,46,1615,1694,169,245,54,2161,1608,110,203,66,1984,1391,130,177,36,1738,1364,106,202,30,1705,1221,102,224,29,1572,1002,62,183,20,1269,601,50,120,18,791,196,19,41,9,272,37,5,0,7,49,15,0,5,0,21,11204,955,1634,346,14131
510021268,0,0,0,0,0,16,4,0,0,23,43,59,5,8,113,195,30,26,9,258,342,71,34,10,459,421,69,63,10,565,403,67,72,5,554,350,53,50,8,453,308,33,40,9,390,304,43,48,7,404,241,29,35,4,312,164,31,38,0,234,57,11,17,0,79,9,3,0,0,14,4,0,0,0,4,2841,509,436,57,3840
510021269,0,0,0,0,0,48,3,5,14,67,108,89,7,4,206,294,54,22,10,384,601,68,64,31,763,774,116,98,24,1011,818,122,103,29,1074,593,80,79,31,791,588,50,77,12,725,531,47,80,11,669,450,43,71,9,569,299,42,55,7,407,91,22,33,0,145,21,6,4,3,35,4,0,0,0,0,5172,756,688,169,6787
510021270,0,0,0,0,0,13,3,5,5,27,35,134,6,7,183,120,48,14,16,197,267,81,18,3,378,246,118,36,10,413,256,126,32,8,416,234,70,11,7,312,188,66,21,5,280,203,45,19,4,272,201,44,24,8,280,112,31,17,6,168,55,14,10,3,77,8,7,4,0,21,6,0,0,0,0,1918,794,210,83,3008
510031271,0,0,0,0,0,69,10,9,13,101,92,82,16,9,197,561,82,66,28,734,1098,127,151,42,1416,1458,196,229,48,1934,1462,198,230,50,1943,1304,149,198,25,1675,1337,114,206,29,1682,1241,101,226,37,1601,1022,85,204,27,1344,630,72,132,14,850,207,18,57,4,282,34,10,9,0,51,9,8,0,0,20,10453,1233,1726,322,13727
510031272,0,0,0,0,0,37,15,5,0,56,136,302,24,11,477,431,95,18,10,555,623,132,56,24,837,703,248,97,26,1066,803,305,69,19,1190,631,199,43,8,880,640,186,43,4,874,521,112,39,8,678,424,95,41,6,569,257,70,36,3,360,101,29,9,0,139,27,16,4,0,45,0,10,0,0,5,5300,1786,474,110,7675
510031273,0,0,0,0,0,44,4,3,6,54,41,76,8,14,138,227,41,19,7,299,477,65,58,14,624,642,98,100,22,862,765,104,92,10,976,702,72,92,12,884,648,84,77,14,818,591,65,81,8,742,432,38,83,8,566,279,36,59,10,375,83,10,15,5,117,16,0,3,0,21,0,3,0,0,5,4914,705,686,123,6426
511011274,0,0,0,0,0,20,14,0,5,36,133,213,19,12,379,275,110,13,10,411,286,99,36,13,432,261,160,36,12,475,311,174,16,12,518,302,141,25,6,476,374,151,26,12,556,381,148,27,9,563,338,167,42,8,555,235,139,37,7,412,90,87,19,0,197,23,43,3,0,69,13,22,4,3,43,3020,1651,297,109,5078
511011275,0,0,0,0,0,15,8,0,0,17,49,21,6,5,74,135,16,9,11,178,223,45,14,3,288,193,71,18,5,285,189,53,13,9,271,182,60,22,3,269,221,53,13,8,297,254,57,20,6,338,186,52,23,7,266,171,45,23,3,245,74,31,7,4,114,21,21,3,0,38,26,20,0,4,50,1922,549,177,69,2712
511021276,0,0,0,0,0,6,9,0,0,21,29,45,3,7,84,93,29,10,3,133,152,44,6,13,218,137,51,10,0,197,123,55,19,12,201,142,42,3,4,193,158,56,7,3,231,184,49,10,5,249,153,67,6,6,233,124,55,10,4,200,69,24,7,3,106,18,26,0,0,53,6,10,0,3,18,1401,553,103,61,2122
511021277,0,0,0,0,0,13,9,0,8,30,45,79,7,6,132,129,72,8,10,222,209,75,11,3,303,209,80,20,15,316,179,92,16,8,299,187,61,0,5,250,184,62,8,14,267,174,58,15,5,256,164,57,7,0,234,120,63,15,5,196,44,20,6,0,76,15,11,4,3,23,10,4,0,0,10,1665,723,122,76,2587
511031278,0,0,0,0,0,3,3,0,0,11,50,31,4,0,84,110,23,3,5,143,173,31,7,7,218,122,48,10,0,182,176,31,10,7,223,159,37,5,5,209,162,36,11,3,214,130,40,3,5,181,145,40,9,3,191,88,34,6,0,139,38,18,4,0,65,17,17,0,0,30,5,0,0,0,9,1379,386,82,36,1886
511031279,3,0,0,0,3,41,16,7,3,69,272,429,32,6,741,714,201,34,37,993,853,194,55,26,1130,778,283,61,23,1149,796,295,50,20,1159,680,228,34,19,956,765,176,32,18,1000,712,158,47,14,932,624,175,46,18,862,431,164,28,9,626,178,94,17,3,296,48,36,5,3,83,6,19,0,0,34,6870,2454,441,199,9959
511031280,0,0,0,0,0,12,0,0,0,13,20,20,0,0,36,73,19,5,4,100,99,27,9,3,139,85,45,10,3,143,77,33,0,0,115,73,29,4,0,108,93,23,7,0,121,89,30,3,5,130,101,37,9,0,154,69,29,3,0,108,31,19,3,0,50,3,5,0,0,8,0,0,0,0,6,807,327,60,20,1213
511031281,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,10,6,3,0,0,7,13,0,0,0,14,8,4,0,0,8,8,0,0,0,8,12,0,0,5,20,8,3,0,0,13,7,0,0,0,9,4,5,0,0,10,3,0,0,0,7,4,0,0,0,4,0,0,0,0,0,75,19,0,6,99
511031282,0,0,0,0,0,18,0,4,12,38,64,43,6,6,125,325,32,26,20,398,516,51,55,14,633,548,56,47,16,664,522,57,32,11,630,452,45,31,10,536,405,55,32,13,496,423,70,37,14,553,319,57,31,13,426,271,37,33,12,348,90,29,6,0,125,13,13,0,0,33,9,7,4,0,19,3958,540,348,130,4975
511031283,0,0,0,0,0,55,12,6,5,75,50,19,6,6,83,440,36,67,20,559,708,83,104,33,920,854,90,107,29,1072,793,92,94,31,1014,676,74,80,18,852,676,73,113,9,871,672,59,87,12,840,599,52,73,14,736,379,45,54,13,489,125,19,18,3,163,23,7,3,0,33,7,4,0,0,11,5996,640,816,188,7641
511031284,0,0,0,0,0,0,3,0,0,7,12,4,0,0,15,55,6,3,0,63,82,7,5,3,100,79,16,14,8,107,93,11,10,3,115,103,7,9,4,118,91,12,3,0,103,71,5,8,4,87,68,3,11,0,85,56,6,5,0,63,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,722,70,67,25,878
511041285,0,6,0,0,6,46,37,3,6,90,293,773,34,16,1116,605,408,52,19,1087,758,336,59,21,1173,710,366,94,16,1183,716,397,54,12,1178,783,358,37,14,1193,863,386,36,18,1310,870,390,51,24,1339,763,361,67,8,1203,513,345,53,12,922,217,190,38,3,445,48,85,9,4,143,21,44,4,9,71,7168,4448,589,178,12372
511041286,0,0,0,0,0,16,5,0,0,22,40,32,0,0,71,118,31,8,0,160,152,34,16,3,202,142,48,9,0,204,185,51,4,3,244,171,50,3,3,226,231,61,11,6,313,214,69,24,0,302,226,65,15,10,318,162,70,16,4,249,48,33,4,0,86,10,18,0,0,30,0,8,0,0,14,1696,568,118,45,2414
511041287,0,0,0,0,0,0,0,0,0,3,9,20,0,0,28,32,15,0,0,53,26,12,3,0,40,31,27,4,0,69,28,26,0,0,57,37,26,9,0,73,34,44,7,0,83,38,40,5,3,84,34,23,4,0,65,24,39,5,0,62,13,25,3,0,39,5,16,0,0,20,0,3,0,0,13,315,329,37,7,683
511041288,0,0,0,0,0,0,5,0,0,4,16,60,7,0,79,37,35,0,0,72,34,33,0,0,68,30,42,4,0,75,41,36,0,0,78,50,45,0,0,97,36,37,0,0,81,36,43,0,0,79,41,35,5,0,87,27,40,6,0,70,3,34,3,0,41,0,16,0,0,15,0,10,0,0,5,361,458,29,10,863
511041289,0,0,0,0,0,7,0,0,0,8,13,63,5,4,86,41,24,3,0,61,29,20,7,0,58,28,23,5,0,53,53,34,3,0,94,59,33,3,4,94,75,39,6,0,120,74,40,0,4,125,71,54,6,4,133,57,51,7,0,113,30,29,9,0,65,7,13,3,5,24,9,16,0,4,31,541,429,55,35,1062
511041290,0,0,0,0,0,16,5,5,0,26,35,16,5,3,67,260,34,35,18,347,502,41,60,22,626,545,42,55,20,665,454,45,56,17,577,419,42,46,16,521,395,48,55,7,502,427,31,55,15,535,337,32,61,6,441,250,36,52,0,341,110,19,14,8,149,40,14,4,0,58,9,7,0,3,16,3790,408,500,138,4835
511041291,0,0,0,0,0,10,0,4,0,11,22,15,3,0,44,122,29,3,4,150,134,32,18,0,185,164,41,17,4,232,161,57,13,0,235,153,40,22,3,219,169,31,19,3,225,193,50,12,4,257,188,61,17,5,269,181,48,15,9,243,86,33,8,3,128,28,14,0,4,50,28,12,0,0,50,1636,470,155,44,2298
511041292,0,0,0,0,0,7,3,0,0,9,35,44,10,0,85,65,28,3,3,100,71,23,4,3,103,87,39,6,6,140,122,49,7,4,186,126,58,8,3,193,134,51,11,4,203,157,75,9,9,245,162,92,14,4,275,159,106,16,0,271,76,70,7,0,152,33,43,0,0,74,25,34,8,4,63,1244,702,101,41,2089
597979799,0,0,0,0,0,6,0,0,0,9,3,3,0,0,13,45,7,0,7,55,76,5,9,0,91,121,11,26,9,165,165,10,47,3,221,144,3,36,0,189,151,11,34,0,196,160,12,43,4,223,115,6,27,3,149,51,5,8,5,61,8,0,9,0,25,0,0,0,0,8,0,0,0,0,0,1046,77,235,27,1386
599999499,0,0,7,6,11,201,151,36,31,423,840,1191,116,66,2207,2433,2215,287,166,5104,3520,1889,384,172,5967,4287,2077,566,212,7141,4082,2231,466,156,6932,3538,2094,372,102,6109,3453,2234,402,117,6199,3498,2336,440,124,6396,2920,2347,489,86,5847,2013,2176,444,64,4703,758,1403,247,31,2433,213,657,119,27,1015,81,326,76,36,516,31634,23168,4409,1359,60566
