POW_SA2_CODE_2021,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
507011159,5,9,11,17,5,9,14,69,11,78,215,88,305,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,16,0,20,0,4,6,0,0,0,25,11,29,6,3,3,5,15,21,0,21,24,8,13,29,20,53,73,0,0,0,6,0,8,30,96,127,41,95,135,3,0,3,104,102,202,29,10,36,137,108,241,0,0,0,23,43,67,37,39,76,61,80,145,0,0,0,35,67,98,0,0,0,337,274,612,375,347,718,10,18,26,65,285,350,8,13,21,40,55,100,130,369,499,0,10,10,0,6,4,61,212,278,20,69,86,62,254,313,144,545,685,0,3,3,0,0,0,6,3,14,166,134,296,3,5,9,170,149,322,0,0,0,75,23,92,34,124,159,0,0,0,113,141,256,205,97,299,39,28,71,3086,2890,5978
507011160,0,4,6,5,3,0,3,7,0,7,31,10,42,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,8,4,9,0,0,0,0,23,26,0,0,0,5,6,12,10,30,41,0,0,0,0,0,0,20,22,37,20,22,37,0,0,0,19,37,56,11,0,11,26,36,69,0,0,0,10,13,19,21,19,39,24,30,60,0,0,0,106,182,290,0,0,0,4,0,4,113,182,293,0,0,0,10,91,95,0,0,0,8,8,14,18,98,110,0,0,0,0,9,9,43,184,225,25,179,209,22,63,84,89,437,534,0,0,0,3,0,5,0,7,5,3,10,15,0,0,9,7,25,28,0,0,0,16,0,23,15,54,66,0,0,0,33,56,85,38,15,52,12,9,30,875,1462,2345
507011161,0,10,14,21,4,0,4,4,0,4,27,19,46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,3,0,4,0,4,5,11,9,24,3,0,4,16,64,77,10,10,13,6,15,14,26,80,112,0,0,0,0,0,0,9,18,31,9,24,26,0,0,0,25,62,89,20,9,25,42,70,115,0,0,0,9,29,31,21,36,56,30,58,87,0,0,0,13,44,62,0,0,0,11,5,22,31,49,77,4,7,4,41,397,439,0,10,11,13,45,59,58,461,515,0,8,10,0,9,12,53,186,238,5,77,84,15,135,154,77,421,496,0,0,0,0,0,0,3,3,7,6,19,25,0,3,3,12,27,34,0,0,0,32,8,39,17,111,130,0,4,4,53,126,174,43,33,75,21,20,40,1166,2542,3705
507011163,0,7,0,3,0,0,0,0,4,5,24,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,4,6,0,0,0,0,8,6,0,4,8,5,0,8,7,11,25,0,0,0,0,0,4,3,7,9,7,11,15,0,0,0,22,18,42,4,0,4,26,18,49,0,0,0,0,3,4,14,12,20,13,17,28,0,0,0,0,0,0,5,0,5,7,5,10,9,5,14,0,0,0,31,165,195,0,0,0,3,3,10,40,170,204,0,4,4,0,0,0,14,35,44,0,3,3,12,49,60,23,88,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,54,12,71,6,31,37,0,0,0,60,42,105,58,25,82,9,3,8,731,595,1327
507011259,0,4,0,4,12,3,16,9,4,8,114,27,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,3,3,0,4,7,0,0,0,0,11,11,7,15,19,0,0,0,19,6,24,6,13,23,29,19,47,0,0,0,38,103,137,4,0,0,36,102,143,0,0,0,11,8,15,20,19,42,27,25,54,0,0,0,18,11,22,0,0,0,9,0,12,26,15,37,0,3,4,67,239,300,0,5,6,4,9,13,70,250,320,0,0,4,0,3,3,12,67,83,0,0,5,7,89,93,26,157,185,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,3,8,11,0,0,0,15,0,18,8,53,66,0,0,0,23,56,80,49,24,73,3,17,19,1158,1111,2271
507011260,52,35,4,36,65,11,76,67,31,97,492,132,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,4,9,0,0,0,0,0,4,0,4,4,68,42,112,70,43,121,0,0,0,35,16,52,41,12,55,79,35,111,0,0,0,204,88,288,11,3,11,212,98,307,0,0,0,40,25,72,53,19,64,92,47,140,0,0,0,7,5,15,9,0,12,77,17,89,91,20,118,44,28,76,4,39,45,74,52,134,85,43,128,210,170,380,3,11,17,16,9,27,232,465,691,0,5,10,44,219,261,297,713,1004,4,0,3,0,4,4,0,0,0,30,54,83,0,0,0,34,55,91,0,0,0,150,29,181,31,40,74,0,0,0,181,71,255,337,116,455,79,48,123,6018,3069,9089
507021164,0,4,0,9,3,3,6,5,0,5,10,7,18,3,0,3,0,3,4,14,15,29,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,24,41,3,0,3,9,0,11,0,5,3,15,3,19,22,10,34,0,0,0,0,0,0,16,49,67,14,49,69,4,0,6,81,93,166,17,5,20,97,96,190,0,0,0,10,13,20,21,17,36,26,34,60,0,0,0,24,19,46,91,49,140,4,0,13,123,80,202,3,0,3,7,56,62,0,3,3,20,53,67,29,110,134,0,6,10,4,8,10,44,134,177,28,119,148,9,46,52,81,313,396,0,0,0,4,5,9,5,14,24,23,12,43,0,0,0,37,35,70,0,0,0,12,0,12,16,119,139,0,6,6,23,127,149,28,33,62,8,12,17,912,1250,2159
507021165,87,29,13,45,830,232,1058,26,6,33,1528,388,1915,0,5,5,26,30,56,45,39,81,5,19,26,4,0,4,4,3,6,3,0,3,0,0,0,92,93,187,3,9,10,69,78,146,0,6,9,41,46,90,124,133,255,0,0,0,18,11,31,125,186,311,143,203,347,8,8,11,613,601,1208,133,35,167,749,638,1384,0,0,0,75,107,182,74,107,188,153,216,370,0,5,5,455,510,972,38,17,50,285,116,401,777,649,1425,19,31,49,178,570,743,249,488,737,33,70,107,479,1161,1642,7,29,35,339,1240,1582,154,532,687,51,215,261,461,1116,1573,1014,3125,4139,6,9,16,51,83,134,67,77,148,72,86,156,4,5,11,199,252,453,0,0,0,103,18,126,126,236,360,0,4,4,224,262,484,375,291,668,91,68,166,8875,9915,18789
507021166,5,10,9,16,61,20,78,10,3,12,109,37,147,0,0,0,0,0,3,15,6,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,10,31,0,0,0,6,3,13,0,3,3,3,3,10,11,16,27,0,0,0,11,0,11,16,28,46,22,28,54,0,3,3,86,108,195,16,7,28,106,115,221,0,0,0,15,17,34,19,14,38,36,36,72,0,3,8,41,34,73,5,0,5,9,7,15,58,41,100,4,11,9,140,602,745,3,4,11,12,32,44,167,644,804,3,11,9,0,15,15,55,256,313,25,139,167,45,176,224,124,600,724,0,5,5,3,3,9,31,23,51,15,21,44,0,0,0,54,56,108,0,0,0,110,17,126,18,120,142,0,0,0,125,136,261,119,78,191,21,16,40,1993,2599,4589
507021167,9,6,3,7,38,29,63,44,11,59,206,91,302,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,18,5,23,0,0,5,0,6,0,0,0,0,5,3,10,8,6,10,0,0,0,16,15,27,3,9,11,24,25,43,0,0,0,84,68,152,26,5,35,107,75,185,0,0,0,16,9,26,47,40,82,63,45,115,0,0,0,5,0,5,7,0,11,39,8,48,48,9,63,0,0,0,0,5,5,0,0,0,12,32,46,11,38,49,0,6,6,15,8,18,22,25,48,0,24,24,8,24,30,43,79,122,0,0,0,0,0,0,6,9,16,23,36,60,0,0,0,28,47,79,0,0,0,162,25,187,15,26,39,0,0,0,174,50,225,245,109,354,27,28,49,3030,1554,4586
507031169,0,12,9,23,3,0,5,0,0,0,60,8,69,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,3,0,4,4,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,40,7,5,9,31,23,49,0,0,0,3,6,13,15,19,40,20,29,49,0,0,0,3,8,10,4,0,4,4,5,4,13,11,20,0,0,0,61,363,432,0,3,4,4,14,20,75,378,455,0,0,0,0,7,7,14,78,90,0,19,19,3,109,113,17,207,230,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,7,0,0,0,3,5,12,10,39,51,0,0,0,11,49,58,35,6,43,7,11,16,537,987,1520
507031170,0,3,0,7,8,0,8,0,0,0,27,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,18,8,28,5,0,3,18,7,24,0,0,0,5,3,9,16,20,35,19,25,44,0,0,0,31,15,44,0,0,0,0,7,4,34,16,46,0,3,8,28,232,261,0,0,0,5,8,13,33,241,272,0,10,10,0,0,0,19,63,79,19,192,208,16,101,118,51,357,408,0,0,0,9,0,6,0,4,4,13,0,15,0,0,0,20,6,27,0,0,0,19,3,19,7,31,39,0,0,0,25,37,59,22,14,31,4,7,16,462,860,1319
507031172,0,0,0,0,10,3,10,24,3,26,170,20,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,3,6,11,0,0,0,0,0,3,0,16,20,4,17,17,0,0,0,6,5,15,0,0,0,6,5,15,0,0,0,14,5,20,3,3,11,18,10,28,0,0,0,0,0,0,0,0,0,16,8,28,16,6,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,3,4,8,0,0,0,12,0,12,0,0,0,0,0,0,12,0,12,82,21,109,6,4,8,1061,365,1432
507031173,5,0,0,7,74,13,83,22,0,27,502,87,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,58,16,75,3,6,15,68,23,92,0,0,0,179,25,204,4,0,4,185,28,210,0,0,0,56,19,73,34,34,67,90,55,144,0,0,0,6,7,16,10,0,10,48,9,57,67,19,82,0,0,0,0,3,3,16,0,22,0,3,4,22,8,24,0,0,0,0,0,0,3,11,17,0,0,0,5,0,5,7,15,20,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,136,22,156,4,0,5,0,0,0,140,26,165,427,85,515,46,30,85,7348,1605,8958
507031174,0,9,13,25,0,0,0,0,0,0,26,14,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,13,0,10,20,0,0,0,0,14,14,0,0,0,4,0,5,3,14,16,0,0,0,5,0,4,15,37,52,22,43,61,0,0,0,13,40,55,4,0,6,14,42,62,0,0,0,9,23,33,7,23,29,14,47,62,0,0,0,55,115,169,0,0,0,31,17,46,84,127,210,6,6,16,58,265,323,8,9,19,4,32,37,79,313,394,0,0,0,5,39,41,18,67,86,5,28,28,10,108,121,42,243,282,0,0,0,4,0,10,0,3,6,18,24,41,0,0,0,20,35,54,0,0,0,12,0,14,7,51,63,0,0,0,19,56,76,28,26,50,11,9,18,714,1501,2219
507031261,0,3,0,5,0,0,0,0,0,0,45,6,57,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,7,4,14,5,0,3,0,0,3,0,0,0,0,0,3,3,0,10,0,0,0,0,5,5,0,9,5,0,8,12,0,0,0,8,12,22,5,4,3,14,11,31,0,0,0,13,5,20,26,30,62,42,45,78,0,0,0,20,29,52,0,0,0,478,201,678,502,227,725,0,0,0,3,74,79,0,0,0,4,7,9,13,77,90,0,0,0,0,3,3,4,8,14,0,0,0,14,45,60,12,64,78,0,0,0,14,0,13,0,6,5,13,4,19,0,0,0,23,12,38,0,0,0,27,0,30,6,17,23,0,0,0,30,19,48,47,18,66,20,12,28,1212,877,2088
507041175,0,16,9,25,27,9,42,0,0,4,60,31,95,3,0,3,0,4,0,6,3,9,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,21,6,26,7,0,9,14,22,34,9,10,18,50,35,84,77,70,150,3,0,5,3,4,9,120,168,286,122,178,296,0,3,0,272,201,469,66,37,107,342,236,575,0,0,0,45,46,83,12,23,37,60,60,119,0,0,0,12,13,21,0,0,0,6,4,17,17,20,34,0,4,6,90,339,429,0,5,8,32,64,92,127,414,542,0,9,9,0,3,8,53,261,317,8,20,31,18,70,86,84,364,443,0,0,0,0,0,4,7,15,18,7,11,22,0,0,0,18,35,50,0,0,0,16,11,25,17,132,146,0,3,3,36,144,174,67,76,149,30,17,46,2725,2537,5265
507041176,0,0,0,4,0,0,0,0,0,0,10,4,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,6,3,9,6,3,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,19,27,5,0,4,15,22,35,0,0,0,5,0,3,3,0,5,10,3,10,0,0,0,0,0,0,0,0,0,7,0,4,4,0,8,0,0,0,75,209,280,0,0,0,0,7,14,70,218,295,0,0,0,0,0,5,3,58,65,11,80,86,3,12,15,20,152,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,11,13,5,4,12,0,0,0,195,443,639
507041177,0,60,12,71,0,0,3,3,5,8,367,77,450,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,6,0,0,5,0,0,0,7,3,11,0,0,3,10,16,21,0,3,3,9,10,18,17,25,46,0,0,0,0,0,0,26,32,58,31,32,61,0,5,5,67,83,153,16,5,14,80,93,171,0,0,0,8,13,19,27,32,61,39,47,81,0,0,0,7,9,25,0,0,0,19,5,21,30,13,40,5,8,7,19,156,171,0,4,4,18,49,71,39,215,262,0,11,11,0,0,3,53,219,267,24,115,140,32,105,135,109,444,556,0,0,0,0,0,0,4,10,12,20,18,39,0,0,3,24,36,57,0,0,0,28,6,33,38,134,168,0,3,3,66,139,211,65,48,108,15,16,36,1914,1968,3877
507041178,0,14,4,19,10,3,15,14,0,17,54,24,72,0,3,3,6,0,8,13,20,32,0,0,0,0,0,0,14,8,24,6,4,5,0,0,4,39,35,77,6,5,5,22,50,73,4,18,15,41,29,63,64,94,168,0,0,0,0,0,4,47,47,101,52,51,101,0,0,0,251,237,489,75,40,114,330,279,609,0,0,0,35,42,78,43,47,91,70,88,163,0,0,0,165,224,382,0,0,0,21,7,28,180,228,409,9,10,10,24,196,210,8,3,20,19,55,82,54,266,322,0,20,21,0,3,3,125,436,563,14,114,134,41,150,187,182,724,908,5,10,10,0,0,0,0,9,11,32,52,87,0,3,5,44,68,113,0,0,0,96,32,126,64,205,272,0,0,0,159,243,397,127,92,222,44,36,82,2991,4361,7348
507041179,0,4,4,5,4,0,4,0,0,0,9,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,6,7,0,0,0,4,14,26,0,0,0,10,9,10,13,22,35,0,0,0,0,0,0,9,15,17,9,16,20,0,0,0,27,37,59,16,4,20,43,38,78,0,0,0,0,0,10,12,10,21,12,16,31,0,0,0,4,5,10,8,33,39,3,0,4,14,39,55,0,6,9,176,517,694,0,0,0,14,19,29,190,543,738,3,0,4,0,4,4,13,49,64,34,190,225,13,25,40,60,278,340,0,0,0,0,0,0,6,4,5,3,17,22,5,0,0,10,22,35,0,0,0,10,8,9,26,44,69,0,6,6,34,52,82,24,13,34,18,17,34,713,1419,2129
507041180,0,3,0,3,0,0,0,0,0,0,14,4,16,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,3,11,0,0,0,0,0,4,3,0,5,6,3,11,12,9,21,0,0,0,0,0,4,6,18,23,10,19,27,0,0,0,49,52,103,16,9,20,68,60,122,0,0,0,6,4,9,16,8,23,22,17,37,0,0,0,7,0,9,0,0,0,8,4,4,9,8,17,4,4,12,94,322,414,5,8,12,19,28,47,116,364,482,0,6,8,3,3,8,52,177,221,0,0,3,9,47,62,62,233,295,0,0,0,0,0,0,0,5,8,27,17,45,0,0,0,31,24,55,0,0,0,16,0,19,7,40,54,0,0,0,26,47,67,27,20,44,5,4,14,615,999,1609
507041181,0,11,4,16,17,12,30,4,7,15,45,39,88,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,6,3,8,4,0,4,0,0,0,25,11,31,3,0,5,4,7,7,0,8,13,25,16,42,30,30,62,0,0,3,11,4,18,38,83,125,50,85,139,5,0,7,182,203,386,55,17,69,235,221,459,0,0,0,25,19,49,36,29,67,58,48,112,0,0,0,28,25,58,0,0,0,46,19,65,76,45,127,4,11,17,152,588,738,6,11,17,38,66,100,195,675,868,0,22,22,14,59,76,89,329,416,46,221,259,43,184,231,196,812,1009,0,0,3,8,5,8,6,16,20,42,50,86,0,0,0,54,64,117,0,0,0,187,32,222,70,205,274,0,3,3,264,242,500,146,104,252,26,23,49,3157,3687,6840
507041182,6,10,4,16,0,0,0,0,0,0,46,5,54,0,0,0,0,8,4,3,0,3,0,0,0,0,0,0,19,5,26,0,0,0,5,0,5,32,15,41,0,0,0,10,16,30,0,3,6,5,5,16,19,29,51,0,0,0,7,0,8,13,21,33,17,25,41,0,0,3,94,139,236,44,6,52,139,155,291,0,0,0,20,24,46,43,76,120,66,100,170,0,0,0,150,143,296,0,0,0,338,216,559,491,362,851,3,3,9,104,274,379,816,1298,2119,8,24,28,932,1595,2530,20,66,84,1712,6111,7826,258,855,1118,19,148,169,9,82,97,2022,7270,9284,0,0,0,7,0,15,4,9,8,14,7,16,0,0,0,23,13,41,0,0,0,45,10,57,111,246,355,0,0,0,155,256,413,147,93,242,73,68,145,5018,10815,15827
507041183,0,0,0,4,0,0,0,0,0,0,11,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0,0,0,3,0,5,3,5,8,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,9,17,30,0,4,6,13,23,36,0,0,0,4,5,8,12,12,21,13,11,31,0,0,0,0,13,13,0,0,0,0,0,0,3,15,18,0,0,0,11,101,113,0,0,0,7,16,21,19,120,136,0,0,0,0,0,0,12,38,53,26,112,141,17,79,100,62,239,299,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,11,39,47,0,0,0,11,39,50,6,13,20,0,4,0,303,589,895
507041184,0,3,4,8,4,3,7,0,0,0,9,6,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,3,6,0,3,0,0,0,10,6,11,12,9,18,0,0,0,0,0,0,12,20,32,14,20,35,0,0,0,35,28,67,12,0,12,42,32,77,0,0,0,3,5,10,3,5,9,7,12,19,0,0,0,4,5,6,0,0,0,3,3,5,3,7,9,0,0,3,8,75,93,0,0,0,10,18,31,24,99,122,0,0,0,0,4,4,21,73,91,0,0,3,0,23,29,27,107,133,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,7,4,7,14,0,3,3,7,14,22,15,8,23,9,0,8,289,419,709
507051186,0,0,3,0,0,0,0,0,0,0,5,8,11,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,3,0,3,3,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,19,0,0,0,7,10,21,0,0,0,5,7,12,15,14,24,17,16,38,0,0,0,12,35,46,9,0,9,16,4,16,28,37,66,0,4,4,23,155,178,0,0,0,3,0,4,30,161,192,0,10,17,250,1134,1388,32,109,145,3,74,77,0,55,57,291,1387,1680,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,6,4,7,0,0,0,7,0,5,0,16,18,0,0,0,9,12,22,21,9,30,14,11,18,526,1795,2322
507051187,0,42,3,46,0,3,7,8,9,17,87,23,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,11,0,0,0,0,3,11,0,4,10,0,0,5,5,13,20,0,0,0,9,4,13,3,31,41,13,38,54,0,0,0,31,65,98,11,4,10,41,68,110,0,0,0,11,18,21,31,22,53,43,35,74,0,0,0,7,0,6,3,4,8,4,8,16,18,10,31,5,3,10,44,369,413,0,0,5,15,68,79,62,439,506,0,5,5,0,3,0,23,87,118,23,174,194,12,117,123,59,382,447,8,6,12,0,0,0,3,0,10,36,55,90,0,4,5,45,64,108,0,0,0,87,18,103,26,77,98,0,0,0,110,88,203,84,45,121,31,19,43,1252,1790,3039
507051188,5,106,46,154,31,0,30,25,11,39,503,148,649,0,0,0,0,0,0,23,31,57,0,0,0,29,10,36,7,0,12,6,6,11,0,0,0,70,48,114,0,3,3,9,79,83,4,15,20,12,24,40,23,120,149,0,0,0,28,14,44,51,137,191,78,153,234,0,0,0,125,159,288,62,14,76,193,172,364,0,0,0,113,162,273,81,115,194,193,275,471,0,4,4,303,366,673,2212,662,2879,225,126,352,2744,1163,3904,17,17,28,170,584,758,79,96,179,39,64,103,305,764,1066,11,31,43,21,45,68,139,575,717,34,188,218,129,498,626,325,1337,1668,4,5,9,5,4,5,3,11,11,36,63,99,0,5,6,54,83,134,0,0,0,329,74,401,57,210,275,0,4,4,394,286,680,330,174,498,125,62,184,8665,7233,15901
507051189,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,26
