POW_SA2_CODE_2021,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000_3499_A_15_19,Tot_3000_3499_A_20_24,Tot_3000_3499_A_25_34,Tot_3000_3499_A_35_44,Tot_3000_3499_A_45_54,Tot_3000_3499_A_55_64,Tot_3000_3499_A_65_74,Tot_3000_3499_A_75ov,Tot_3000_3499_Tot,Tot_3500mo_A_15_19,Tot_3500mo_A_20_24,Tot_3500mo_A_25_34,Tot_3500mo_A_35_44,Tot_3500mo_A_45_54,Tot_3500mo_A_55_64,Tot_3500mo_A_65_74,Tot_3500mo_A_75ov,Tot_3500mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
506011117,4,0,0,67,16,9,8,10,11,5,3,0,61,18,14,16,11,11,9,8,0,67,15,22,19,20,20,15,5,0,114,8,16,13,25,22,15,6,0,106,0,12,23,24,30,17,10,0,117,0,16,26,35,19,18,0,0,121,0,6,24,23,17,5,0,0,76,0,5,27,12,10,7,4,0,62,0,0,17,10,15,7,4,0,55,0,0,10,19,11,6,5,0,57,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,6,0,0,0,4,5,0,0,0,15,115,113,186,210,182,118,44,3,972
506011307,9,3,0,139,29,28,15,20,10,3,0,0,103,14,23,24,29,15,9,0,0,115,15,32,36,28,24,14,8,0,154,5,34,40,43,25,14,9,0,167,5,22,56,72,48,14,3,0,234,0,14,53,58,40,16,5,0,193,0,17,50,35,30,13,0,0,144,0,10,62,31,20,13,3,0,133,0,3,30,41,23,3,3,0,96,0,0,30,57,40,42,4,0,171,0,0,5,14,8,7,0,0,28,0,0,0,9,9,7,0,0,24,0,6,0,0,0,0,0,0,13,279,205,423,472,294,164,36,4,1876
506011308,6,4,0,93,17,12,24,28,7,9,3,5,97,21,14,31,40,26,13,7,0,143,32,28,45,37,21,20,13,0,205,17,47,48,74,45,28,13,0,273,20,96,130,106,83,44,7,0,493,13,53,166,136,108,67,18,0,563,4,34,122,96,95,48,13,0,418,0,20,136,116,76,43,7,3,394,0,3,88,94,67,39,5,0,305,0,9,132,159,106,64,4,0,473,0,0,21,40,20,14,0,0,100,0,0,16,33,31,28,6,0,124,4,6,12,0,9,3,0,0,35,216,351,1013,992,715,432,111,8,3832
506021118,21,15,5,316,53,63,75,49,50,41,26,0,354,58,89,75,99,54,60,37,10,474,55,147,169,111,102,106,43,6,746,57,177,225,177,143,130,50,9,966,35,211,413,290,233,200,64,7,1459,20,199,580,456,315,292,72,11,1946,7,108,491,365,330,256,54,9,1622,5,60,413,395,326,231,58,4,1482,4,24,292,342,266,148,27,4,1110,0,38,493,727,595,399,86,4,2344,0,5,100,183,175,116,27,6,604,0,7,76,256,318,202,32,4,895,7,25,36,23,38,22,5,6,162,656,1259,3508,3539,2978,2250,611,74,14863
506021119,16,13,0,282,55,69,44,53,33,30,18,5,314,49,74,63,47,47,41,21,0,347,38,124,129,100,84,78,25,5,568,23,106,162,129,118,71,31,4,627,14,122,227,142,129,97,36,3,764,8,72,270,212,171,115,35,4,891,0,33,176,150,115,99,26,7,609,3,20,117,127,95,90,24,4,481,0,10,59,94,81,45,24,3,308,0,7,60,123,124,100,27,0,437,0,0,8,33,33,18,5,0,102,0,0,16,36,35,22,11,0,128,6,13,14,12,8,8,7,0,64,444,756,1412,1302,1094,840,317,37,6200
506021120,5,4,0,52,6,18,14,14,11,4,10,0,79,14,24,25,13,11,4,3,3,110,24,42,56,35,33,24,25,7,242,29,73,78,71,58,52,24,3,389,25,145,207,166,158,115,33,4,853,20,114,354,269,229,218,48,3,1259,6,59,356,261,231,178,44,0,1124,3,27,241,268,229,183,34,6,990,0,15,145,193,186,141,21,0,697,0,7,217,364,332,224,27,3,1175,0,5,35,88,86,56,8,0,278,0,0,19,83,106,69,12,4,302,4,4,12,12,21,8,3,3,77,160,554,1790,1858,1698,1301,296,34,7690
506021121,13,3,0,165,18,76,41,29,25,15,12,0,213,23,68,66,27,32,26,8,0,246,47,112,129,85,67,69,21,0,522,31,174,210,160,100,77,28,0,776,26,280,436,252,208,167,31,0,1401,32,242,632,508,373,286,50,0,2114,6,111,510,432,344,257,47,0,1705,6,79,414,433,293,237,43,0,1505,0,40,325,369,283,173,27,0,1221,0,59,738,942,656,352,48,3,2793,0,13,201,299,222,96,9,0,841,0,8,184,423,450,201,25,5,1300,10,23,21,16,26,15,3,0,116,282,1373,3954,4013,3096,1987,342,14,15057
506021123,37,19,3,572,60,182,99,77,43,51,15,3,531,69,177,137,77,71,64,25,8,621,68,239,251,180,112,101,52,6,1002,52,233,332,227,130,117,56,6,1153,31,244,512,330,247,192,52,6,1625,9,191,712,536,348,237,73,4,2120,0,109,581,442,282,214,37,3,1669,3,61,372,381,290,176,38,0,1313,0,15,195,248,200,131,27,0,811,0,18,270,482,341,194,35,0,1345,0,4,60,138,102,59,11,0,373,0,8,69,188,218,134,31,6,644,10,19,24,20,24,12,0,0,116,808,1825,3727,3415,2443,1735,481,53,14480
506021309,4,6,0,233,36,57,31,20,16,25,8,0,201,36,60,45,24,28,25,13,0,238,24,77,77,56,35,29,11,0,314,4,55,97,59,54,50,16,5,340,4,46,113,77,59,48,13,0,352,0,34,121,88,61,55,9,0,362,0,23,70,61,71,37,11,0,270,0,12,45,58,56,31,14,0,216,0,0,39,27,28,17,5,0,127,0,5,27,39,45,29,10,0,153,0,0,3,9,11,3,0,0,40,0,0,11,15,29,20,3,0,77,6,6,10,6,4,4,0,0,37,405,459,717,559,519,374,129,13,3174
506021310,0,0,0,30,0,7,12,7,7,8,6,0,46,3,0,8,15,11,5,0,0,52,3,10,16,14,18,15,5,0,81,0,8,16,31,18,9,4,0,93,0,11,28,29,24,19,7,4,109,0,13,30,30,24,15,3,0,120,0,13,31,34,20,12,5,0,115,0,3,33,17,20,18,4,0,90,0,0,17,16,22,13,0,0,70,0,0,22,23,25,12,4,0,83,0,0,0,0,6,3,3,0,13,0,0,0,10,8,3,0,0,23,0,0,0,0,0,0,0,0,6,17,77,219,246,202,144,39,7,959
506021311,9,4,0,77,10,21,20,6,17,7,6,0,85,11,19,36,15,19,22,15,0,138,8,37,49,46,29,30,12,0,207,10,33,60,62,37,36,12,0,249,3,43,103,81,65,63,23,4,393,0,43,157,129,103,81,14,5,530,0,36,146,118,98,80,9,0,490,0,12,130,112,82,52,15,0,401,0,4,86,93,73,44,6,0,310,0,0,106,257,187,91,16,0,666,0,0,14,76,67,21,7,0,180,0,0,30,83,111,48,3,3,278,0,4,3,8,4,5,0,0,24,67,293,962,1109,896,582,156,13,4083
506031124,28,10,0,323,49,82,74,54,38,38,18,7,352,41,105,121,81,53,58,20,7,482,38,171,226,146,109,113,34,5,837,31,118,218,191,155,131,47,4,900,10,145,343,289,203,173,57,3,1232,8,142,419,442,334,252,73,6,1676,3,78,424,364,277,222,60,3,1441,0,35,421,393,348,241,58,5,1497,0,17,240,347,298,199,40,0,1155,0,18,313,693,611,392,59,4,2091,0,0,23,121,141,89,18,0,392,0,0,26,126,188,187,28,5,555,7,4,26,21,19,18,6,5,102,347,1102,2987,3347,2826,2162,530,61,13362
506031125,11,8,0,143,25,17,17,17,10,10,8,3,109,14,20,13,16,12,23,5,0,99,12,30,39,30,20,32,3,7,164,4,32,36,33,29,29,15,4,185,0,17,40,35,40,32,7,4,172,0,6,45,42,36,28,13,0,169,0,4,27,20,19,18,7,0,90,0,5,12,19,20,23,4,0,94,0,0,12,22,26,10,0,0,80,0,0,10,29,38,24,6,0,108,0,0,0,8,15,6,3,0,28,0,0,6,11,10,8,0,0,37,0,4,4,4,5,4,0,0,18,239,162,286,317,285,274,85,17,1655
506031126,23,12,0,243,64,62,45,38,37,26,10,8,277,47,99,77,63,47,42,21,5,411,77,141,149,121,84,81,40,3,694,79,215,299,213,189,140,50,0,1192,68,346,595,440,377,287,60,8,2194,38,282,820,674,577,424,89,9,2919,12,123,558,564,439,345,75,0,2116,10,52,417,474,452,352,66,7,1821,0,39,229,356,305,211,31,0,1185,0,46,397,619,569,348,58,6,2042,0,6,69,142,139,83,15,0,455,0,8,48,157,216,153,36,4,612,7,15,38,33,29,26,8,0,154,565,1529,3817,3941,3508,2564,568,49,16535
506031127,29,9,0,649,124,188,113,67,42,34,10,3,592,112,209,134,85,66,65,18,0,683,88,278,211,127,97,105,39,10,953,32,259,255,175,124,111,24,0,982,16,216,395,265,175,134,49,9,1254,12,155,421,273,226,165,36,3,1288,0,79,286,238,197,154,56,0,1013,0,29,211,196,164,119,29,3,754,0,12,139,151,139,99,27,3,565,0,9,118,203,270,188,48,5,826,0,0,13,24,24,29,9,0,101,0,0,19,41,50,38,8,0,168,8,15,26,10,15,11,0,0,95,1105,1685,2437,1915,1640,1289,371,46,10488
506031128,7,5,0,125,26,22,20,23,14,17,8,0,131,16,27,30,16,22,19,12,5,141,11,41,34,34,37,38,15,0,216,6,36,45,42,34,37,13,0,211,0,25,47,53,51,56,12,0,246,4,20,51,57,46,47,17,0,239,0,7,44,29,38,22,8,0,153,0,0,32,39,30,15,5,0,126,0,0,16,32,19,17,6,0,101,0,0,31,32,29,23,14,0,130,0,0,6,4,7,0,0,0,15,0,0,4,5,12,3,6,0,32,0,3,6,8,0,0,0,0,19,187,221,389,409,349,306,130,12,1998
506031129,18,5,0,129,19,24,10,15,16,18,3,4,106,9,23,6,26,19,21,10,9,132,14,26,26,16,29,26,3,5,149,6,19,32,39,39,34,17,4,191,3,15,33,41,42,33,14,9,200,0,15,52,42,44,35,11,6,201,5,3,23,29,42,20,11,0,131,0,5,18,36,37,35,10,0,137,0,0,18,14,26,12,8,0,91,0,0,13,31,45,35,15,6,146,0,0,0,0,10,8,0,0,23,0,0,5,11,11,13,6,0,50,0,10,3,0,4,0,0,0,14,225,178,259,328,397,323,128,33,1871
506031130,17,4,4,182,30,57,52,38,37,22,21,3,254,51,78,85,58,35,40,27,11,377,114,146,136,109,87,84,41,6,732,108,257,242,176,159,138,51,3,1131,87,414,641,428,406,313,80,3,2381,45,330,950,769,663,568,110,4,3433,13,153,695,678,576,450,80,6,2653,7,82,585,608,559,402,82,3,2335,0,42,355,452,400,284,66,6,1609,0,63,598,844,781,538,84,0,2912,0,12,110,194,206,119,22,3,667,0,3,80,229,286,204,39,5,855,5,28,35,29,32,35,0,3,171,556,1717,4619,4673,4266,3245,717,65,19853
506031131,27,7,7,302,41,63,36,46,33,35,22,6,280,24,74,34,53,50,40,29,6,308,30,68,67,63,80,58,33,4,407,10,63,71,83,96,79,21,5,406,7,58,110,121,134,89,33,4,571,4,46,133,142,110,91,40,0,568,0,31,115,118,85,71,16,0,437,0,12,86,67,99,80,27,0,372,0,4,54,57,61,43,18,0,241,0,7,40,108,105,93,22,0,370,0,3,10,20,20,17,9,0,70,0,0,10,19,37,19,9,3,103,6,9,4,3,15,10,0,0,52,468,547,802,951,960,776,282,41,4837
506041132,6,6,0,131,29,30,20,25,22,23,16,5,174,24,40,24,28,32,34,15,3,204,49,61,71,57,56,43,29,0,368,21,81,108,102,77,37,21,0,451,18,91,152,121,110,83,18,0,605,7,68,205,186,141,104,30,4,743,3,31,157,134,96,97,26,0,550,0,6,104,125,100,89,14,4,440,0,6,61,80,78,57,8,3,289,0,8,68,95,105,75,8,0,363,0,3,6,21,22,8,3,0,69,0,0,4,23,31,23,3,0,81,0,8,8,4,9,8,0,0,45,257,478,1041,1038,917,713,207,24,4665
506041133,20,0,0,183,21,40,40,25,19,15,11,0,181,17,34,40,33,28,18,11,5,187,23,61,53,75,44,33,12,4,306,10,42,80,89,70,51,16,0,365,11,41,115,104,99,56,15,7,445,3,33,132,126,103,79,19,0,505,0,18,110,119,92,61,13,0,424,0,17,114,130,115,104,34,0,507,0,0,81,104,88,65,21,0,358,0,8,78,144,159,103,20,0,511,0,0,5,14,21,21,0,0,67,0,0,16,28,30,23,0,0,103,0,3,3,7,8,5,3,0,41,245,371,915,1045,907,668,191,26,4362
506041134,13,5,0,156,35,31,23,28,22,19,10,0,167,21,30,41,36,30,32,15,0,198,20,31,60,80,57,60,16,3,322,4,67,77,96,77,83,17,0,420,4,35,85,114,99,67,17,0,426,3,35,125,129,104,72,20,0,485,0,28,86,71,63,63,16,0,326,0,15,68,70,52,52,11,0,275,0,3,44,29,30,18,3,0,133,0,7,33,56,65,43,13,0,214,0,0,5,0,8,7,6,0,26,0,0,9,16,14,4,3,0,46,0,6,3,10,0,7,0,0,25,271,322,682,769,638,542,155,11,3393
506041135,16,5,0,116,22,27,24,25,21,19,4,4,139,9,26,22,28,27,14,9,6,139,11,36,45,51,35,32,10,4,219,0,34,54,63,50,31,14,4,249,9,25,61,75,58,36,11,0,278,3,12,72,68,54,33,15,7,258,0,14,53,48,33,30,6,0,184,0,0,49,42,30,17,7,0,150,0,3,29,27,20,14,13,0,101,0,4,20,35,53,34,7,3,159,0,5,0,11,7,5,0,0,31,0,0,5,18,10,7,4,0,42,0,0,7,4,8,3,3,0,23,154,222,454,542,427,299,113,18,2219
506041136,17,11,3,255,45,49,43,54,43,41,16,3,294,56,50,60,77,58,59,23,5,380,60,114,108,101,105,89,47,7,627,57,150,171,183,158,115,43,5,879,24,174,339,240,232,176,52,9,1255,10,151,422,339,314,245,73,0,1555,10,70,284,287,258,205,54,3,1173,3,41,249,261,245,187,42,0,1028,0,17,146,182,154,132,24,0,657,0,27,187,287,245,172,38,0,951,0,3,31,72,64,32,9,0,212,0,3,29,58,70,48,28,0,238,4,17,15,20,21,18,0,0,104,553,945,2135,2190,1987,1560,456,47,9872
506041137,8,7,0,200,29,33,27,23,30,43,15,0,200,25,35,43,54,31,39,8,3,225,21,41,44,63,57,49,14,4,297,17,49,65,67,70,46,12,4,324,6,37,87,70,85,56,15,0,353,3,23,73,78,87,53,15,0,329,0,11,41,75,67,48,20,0,265,0,5,58,45,44,46,9,0,215,0,3,22,43,41,42,17,0,164,0,3,19,47,68,75,26,0,242,0,0,0,11,12,5,0,0,27,0,0,4,12,12,6,3,0,37,0,0,3,3,5,5,4,0,26,364,282,522,611,636,524,172,18,3134
506051138,33,6,0,203,34,28,26,29,17,22,14,0,167,28,46,39,46,25,26,14,9,232,40,65,85,77,54,51,28,0,398,38,102,135,98,96,45,21,4,537,26,143,205,168,169,137,34,6,875,14,105,343,283,231,197,38,0,1220,4,68,266,248,216,142,43,0,981,0,32,214,222,190,153,37,0,848,0,23,152,179,177,110,24,0,664,0,18,185,313,298,169,39,6,1018,0,4,29,67,53,46,9,0,212,0,0,23,61,98,56,15,0,256,6,9,10,10,15,15,3,0,71,395,682,1747,1847,1671,1216,337,30,7918
506051139,9,4,0,134,14,15,19,10,7,11,0,0,82,16,23,19,24,17,17,3,3,119,24,43,29,21,25,28,7,0,178,7,39,46,50,36,24,8,3,211,9,39,75,50,54,43,7,0,284,7,29,84,75,61,44,13,0,312,0,17,72,77,45,46,5,0,263,0,11,50,52,30,41,10,0,194,0,3,38,43,39,32,7,0,155,0,3,36,53,49,43,15,0,202,0,0,5,18,12,10,0,0,44,0,0,7,15,17,12,6,0,66,0,3,5,7,4,7,0,0,25,220,241,507,522,417,375,95,11,2390
506051140,19,10,4,216,26,32,29,24,26,29,18,4,187,26,36,34,26,26,28,20,0,196,15,46,53,49,64,41,20,0,295,11,47,64,68,71,71,20,0,351,0,40,65,64,85,86,35,7,391,0,37,75,79,104,87,27,4,412,0,12,55,56,61,78,22,6,306,0,10,63,51,50,49,7,3,234,0,0,28,53,51,47,15,8,197,0,3,23,71,83,61,12,0,251,0,0,10,17,20,10,5,0,57,0,0,10,18,19,21,12,0,86,5,4,11,3,10,7,3,0,41,310,322,537,620,705,652,242,40,3434
506051141,10,5,6,101,7,15,10,19,25,15,15,0,100,6,20,14,18,30,26,19,0,128,7,18,34,31,45,53,37,10,229,8,25,32,40,71,47,22,4,254,3,24,55,46,69,52,17,4,267,3,19,61,62,88,86,27,6,340,0,7,53,51,48,67,22,0,249,0,6,41,40,61,59,15,5,227,0,3,35,34,54,35,7,0,166,0,0,37,82,88,50,21,0,279,0,0,6,10,19,19,3,0,55,0,0,0,8,16,20,0,0,47,0,3,4,4,11,0,3,3,34,149,170,397,473,645,555,220,37,2642
506061142,7,3,0,194,34,32,35,30,11,15,0,0,168,28,33,37,31,32,28,12,0,198,35,50,78,63,42,34,11,0,318,20,65,92,87,51,59,10,6,386,16,58,90,76,66,43,14,0,363,6,48,109,67,83,53,13,0,377,0,17,75,64,50,25,0,0,235,0,9,85,55,30,31,6,0,213,0,4,59,45,35,20,3,0,157,0,0,43,70,54,42,3,0,208,0,0,8,14,3,0,0,0,29,0,5,11,16,11,12,0,0,54,4,8,3,12,8,6,0,0,33,450,347,780,668,506,374,94,11,3230
506061143,14,4,0,61,9,16,4,14,10,9,9,4,80,3,3,11,12,15,18,11,0,73,15,23,17,25,25,27,6,4,135,13,35,35,37,38,25,9,0,191,20,36,55,39,44,54,16,3,264,4,32,75,55,68,52,19,3,304,3,13,70,62,53,34,10,0,245,0,9,47,49,46,34,7,0,194,0,4,39,34,30,22,10,0,146,0,9,42,69,42,26,3,3,190,0,0,7,17,17,11,3,0,54,0,0,11,8,23,8,3,0,46,0,3,13,0,6,7,0,0,32,108,196,437,440,431,345,115,19,2089
506061144,10,0,0,39,4,7,8,10,17,12,0,3,57,7,8,8,6,10,15,4,3,63,5,13,9,13,14,5,8,4,73,7,12,9,12,17,22,12,0,90,4,10,28,16,20,25,11,4,112,3,9,28,29,26,32,12,4,141,0,3,18,14,16,29,13,0,89,0,0,19,28,31,40,6,0,141,0,4,11,9,20,26,10,0,77,0,0,3,15,28,30,3,0,96,0,0,0,0,0,7,0,0,15,0,0,4,0,0,9,0,0,16,3,0,5,0,0,6,0,0,20,57,74,159,181,221,266,90,29,1080
506071145,6,3,0,133,17,39,22,17,22,16,10,3,140,13,42,32,21,24,24,11,0,161,8,56,62,39,28,45,20,3,258,5,60,91,54,46,41,19,0,330,3,62,121,82,87,62,28,0,436,0,43,121,90,92,49,28,0,427,0,20,94,68,68,49,16,0,317,0,16,94,63,56,57,17,0,300,0,5,71,47,34,40,8,0,212,0,7,54,93,98,69,26,5,347,0,0,11,20,27,23,8,4,87,0,0,16,34,58,33,11,0,149,0,6,4,3,0,5,0,0,23,169,398,817,680,655,512,202,23,3460
506071146,14,7,3,172,26,35,18,13,13,21,7,0,136,16,32,29,27,17,12,10,0,146,12,43,41,36,33,30,22,0,221,5,45,71,45,48,43,16,0,272,5,30,78,81,46,48,20,4,310,3,19,87,68,57,64,13,0,302,0,16,58,45,47,38,17,0,226,0,10,52,49,52,40,12,0,204,0,0,39,32,30,34,9,0,138,0,0,41,54,73,56,14,0,248,0,4,5,17,16,15,5,0,69,0,0,0,14,15,23,3,0,59,0,6,0,0,0,4,0,0,14,258,317,543,503,475,447,160,14,2713
506071147,19,19,4,263,37,60,44,30,18,22,18,3,240,31,69,60,43,30,29,18,5,286,26,81,92,94,69,64,42,4,470,12,103,119,134,101,95,38,12,617,13,87,201,186,152,115,43,3,805,0,92,262,194,209,137,66,4,969,0,43,215,170,157,153,44,4,790,0,19,163,205,198,148,42,3,783,0,5,169,206,177,102,31,7,690,0,6,194,363,337,245,69,9,1227,0,0,23,73,96,62,27,0,284,0,0,37,118,171,130,58,5,517,3,9,5,11,16,7,5,0,54,352,675,1635,1880,1762,1347,520,80,8248
507011148,7,3,0,115,17,19,17,36,28,14,7,0,141,20,26,33,28,20,17,12,0,148,18,18,49,63,42,28,11,0,238,6,52,61,73,59,31,9,0,291,4,28,68,83,64,46,7,6,306,4,25,85,70,78,30,9,0,303,0,21,55,66,46,27,11,3,220,0,4,64,49,50,29,4,0,200,0,0,46,41,37,20,4,0,154,0,6,41,68,49,40,6,0,212,0,0,7,18,7,5,6,0,46,0,0,4,17,13,6,0,0,47,6,0,3,11,5,0,4,0,20,159,239,567,653,537,319,92,15,2580
507011150,14,8,6,163,39,28,24,39,25,16,8,0,189,36,47,54,52,33,23,13,0,258,69,92,78,66,66,50,21,8,456,46,158,125,112,110,97,30,0,681,41,222,345,237,199,174,43,0,1271,24,201,475,386,398,284,54,3,1821,7,79,366,351,312,257,48,0,1435,4,39,282,336,269,208,34,6,1176,0,24,182,268,211,156,35,0,884,0,15,238,415,381,246,36,6,1336,0,0,49,86,93,55,6,0,296,0,0,22,118,116,95,13,3,373,4,8,21,32,23,22,0,0,117,388,989,2312,2539,2272,1726,356,41,10631
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,18
507011152,7,5,0,50,4,3,6,10,0,16,0,0,41,0,8,7,8,5,7,5,0,50,10,11,18,16,11,14,5,0,89,4,12,16,16,20,21,6,0,92,3,8,25,20,14,22,5,0,96,0,8,16,36,29,26,9,6,125,0,9,32,23,21,19,3,0,116,0,0,37,18,24,12,0,0,98,0,0,18,22,22,14,4,0,86,0,0,28,54,52,35,12,0,184,0,0,0,10,10,13,0,0,34,0,0,0,9,11,12,3,0,37,0,0,0,0,7,0,0,0,16,64,82,220,261,243,221,73,5,1170
507011153,8,3,0,52,8,6,11,12,11,10,3,0,50,0,10,0,3,4,11,3,8,47,4,15,16,13,16,10,9,3,88,0,11,17,16,14,9,4,0,77,7,11,17,20,13,22,4,0,97,0,4,20,14,23,23,11,0,106,0,5,20,22,13,10,0,0,68,0,0,14,9,15,8,4,0,48,0,0,5,15,13,7,0,0,45,0,0,10,15,11,7,0,0,44,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,15,0,0,0,0,3,5,0,0,7,51,76,135,164,161,142,44,11,793
507011154,9,5,0,88,28,16,10,20,14,18,10,0,114,14,15,18,20,16,22,8,0,120,13,23,36,41,33,40,16,5,204,9,39,34,52,44,39,16,0,229,7,33,47,54,66,46,14,0,268,5,30,75,72,58,50,12,4,305,0,9,60,46,51,38,9,0,207,0,7,38,42,36,34,6,0,159,0,4,18,29,24,16,6,0,101,0,0,17,46,52,17,7,0,134,0,0,0,0,13,4,0,0,23,0,0,0,3,6,3,4,0,29,0,3,0,8,0,4,4,0,21,162,202,374,447,423,346,120,17,2088
507011155,0,0,0,18,6,6,6,5,4,5,0,0,26,19,22,9,8,11,3,0,0,71,40,39,27,26,11,8,4,0,155,47,78,35,28,16,7,5,0,225,23,122,108,83,54,41,18,0,447,21,118,220,162,121,96,16,0,750,4,95,250,206,168,128,24,0,872,0,60,225,254,206,117,19,0,883,0,33,202,213,226,110,28,0,802,0,23,365,516,415,230,38,3,1594,0,3,57,130,112,66,8,0,376,0,4,39,117,120,88,17,4,389,0,10,7,7,11,16,4,0,54,196,597,1553,1761,1477,919,185,11,6690
507011158,0,0,0,28,6,20,7,3,3,4,4,0,44,11,15,8,8,0,9,4,0,58,8,19,21,10,13,9,6,0,66,7,23,21,17,6,10,6,0,81,3,20,29,27,15,14,0,0,113,0,6,28,19,11,16,4,0,99,0,3,18,15,18,18,5,0,76,0,0,21,8,12,7,0,0,59,0,0,12,16,10,12,0,5,52,0,0,11,15,30,17,6,0,86,0,0,4,3,0,0,0,0,15,0,0,3,20,11,8,3,0,46,3,0,0,0,3,3,0,0,8,71,115,203,165,149,127,40,5,875
507011159,13,9,0,262,41,48,30,36,24,25,9,0,219,40,53,46,39,43,34,11,3,278,35,84,78,84,71,64,23,4,437,14,88,106,80,77,56,21,0,443,18,90,180,115,114,78,16,0,611,6,98,222,193,163,102,25,5,810,9,32,174,140,136,76,28,0,600,4,26,129,145,137,70,15,0,520,0,14,114,136,101,50,10,5,425,0,9,114,169,275,110,26,0,702,0,5,19,29,41,26,3,0,121,0,6,33,49,47,35,7,0,179,12,7,10,12,7,15,4,0,59,510,636,1296,1267,1273,762,209,24,5978
507011160,0,3,0,129,21,32,14,24,12,9,8,4,130,24,31,21,27,26,28,17,0,167,8,40,37,36,39,35,13,5,215,10,44,51,36,51,63,11,0,264,9,27,76,66,52,41,11,0,275,0,19,79,73,55,49,9,0,286,3,14,42,52,41,28,10,3,184,0,12,49,43,38,40,10,0,191,0,0,24,29,35,23,3,0,108,0,0,13,38,25,33,12,0,124,0,0,4,8,6,3,3,0,31,0,0,4,15,17,11,4,0,55,0,4,0,4,3,5,0,0,22,264,268,426,465,415,373,117,16,2345
