POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
503011033,97,11,0,105,7,0,0,7,0,129,6,4,0,11,18,3,0,23,5,5,0,5,0,41,7,12,0,17,14,7,0,23,3,5,0,5,0,47,38,21,0,61,198,31,0,232,100,4,0,103,0,399,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0,8,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,10,4,0,0,4,0,24,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,5,0,0,0,0
503011034,172,17,0,188,4,0,0,3,0,206,9,6,0,15,26,8,0,41,0,0,0,0,0,54,12,23,0,36,39,32,0,67,4,9,0,10,0,111,27,36,0,65,334,60,0,403,104,15,0,119,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,3,10,0,0,8,0,0,0,0,0,13,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,9,0,0,0,0,0,11,5,0,0,0,13,4,0,19,10,0,0,10,0,37,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0
503011035,684,98,0,780,16,10,0,21,0,847,37,18,0,48,234,63,0,303,3,7,0,16,0,367,45,86,0,132,217,264,3,484,13,33,0,43,15,674,125,128,0,254,1392,441,3,1837,157,46,0,207,13,2311,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,12,0,0,10,0,0,0,0,0,10,4,0,0,4,55,14,0,69,0,0,0,0,0,71,6,0,0,6,32,9,0,40,3,0,0,4,0,52,4,9,0,11,18,35,0,58,0,5,0,6,9,76,10,10,0,21,119,59,0,176,13,7,0,16,12,227,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,0,0,4,0,0,0,0
503011036,166,24,0,196,0,0,0,0,0,204,3,0,0,3,23,12,0,39,0,3,0,3,0,42,7,16,0,25,20,40,0,52,0,3,0,5,0,91,23,22,0,44,323,78,0,399,103,6,0,108,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,8,0,0,7,0,0,0,0,0,10,0,0,0,0,0,6,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,6,0,0,0,0,0,6,3,4,0,5,16,8,0,23,8,0,0,11,0,39,0,0,0,0,0,0,0,0,34,0,0,34,0,34,0,0,0,0,0,0,0,0
503021037,17,4,0,25,0,0,0,0,0,30,3,0,0,5,3,4,0,11,0,0,0,0,0,13,0,8,0,9,0,6,0,10,0,0,0,3,0,16,7,12,0,18,38,18,0,56,10,4,0,14,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,196,43,0,236,6,0,0,10,0,283,18,12,0,32,57,9,0,69,6,3,0,12,0,107,25,32,0,65,52,45,0,96,3,15,0,24,7,189,84,60,0,143,397,104,0,503,153,25,0,185,5,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0,0,7,0,0,7,0,0,0,0,0,14,0,0,0,0,5,4,0,7,0,0,0,0,0,8,0,0,0,4,9,7,0,13,4,4,0,9,6,23,4,7,0,11,17,11,0,30,4,4,0,12,3,52,0,0,0,0,0,0,0,0,34,0,0,34,0,34,0,0,0,0,0,0,0,0
503021039,268,43,0,310,6,6,0,12,0,368,30,7,0,39,66,25,0,92,9,0,0,9,0,138,34,43,0,77,65,67,0,129,3,17,0,18,3,228,102,69,0,174,531,150,0,683,216,20,0,235,3,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,17,3,0,18,0,0,0,0,0,27,0,0,0,3,8,4,0,4,0,0,0,0,0,11,4,0,0,5,6,4,0,10,0,6,0,4,6,18,6,3,0,11,33,13,0,47,11,6,0,14,5,73,0,0,0,0,0,0,0,0,50,0,0,50,0,44,0,0,0,0,0,0,0,0
503021040,114,25,0,141,0,3,0,4,0,171,9,3,0,12,26,20,0,42,4,4,0,10,0,58,9,28,0,33,24,32,0,48,5,15,0,17,0,97,38,38,0,72,224,76,0,304,114,18,0,134,0,504,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,17,0,0,0,0,4,0,0,3,0,0,0,0,0,9,6,3,0,4,0,0,0,0,0,0,0,0,5,10,6,3,0,7,20,5,0,22,17,0,0,17,6,46,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0
503021042,552,94,0,637,18,0,0,17,0,715,36,19,0,57,119,44,0,159,7,10,0,17,0,234,49,101,0,154,110,142,0,252,17,37,0,51,11,475,151,151,0,301,1015,305,0,1315,405,44,0,455,12,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,3,0,3,32,0,0,34,0,0,0,0,0,39,0,0,0,0,6,7,0,10,0,3,0,0,0,15,3,5,0,12,8,23,0,34,0,6,0,7,8,58,4,5,0,15,61,29,0,86,18,5,0,27,10,140,0,0,0,0,0,0,0,0,101,0,0,101,0,103,0,0,0,3,0,0,0,0
503021043,235,47,0,283,3,4,0,6,0,326,17,12,0,33,48,20,0,68,4,4,0,6,0,109,39,52,0,90,76,87,0,165,3,27,0,34,3,293,85,85,0,163,483,163,0,642,105,38,3,141,7,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,6,0,0,6,15,6,0,19,0,0,0,0,0,24,4,0,0,4,8,6,0,7,0,0,0,0,0,14,0,0,0,0,0,16,0,20,0,6,0,5,0,25,4,0,0,5,32,24,0,55,3,6,0,15,0,69,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0
503021295,152,34,0,190,4,0,0,3,0,240,21,18,0,38,92,27,0,122,12,4,0,17,0,175,37,61,0,95,53,99,0,150,15,19,0,40,7,289,100,93,0,192,357,163,0,521,79,28,0,101,10,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,22,3,0,28,0,0,0,0,0,32,0,0,0,0,5,4,0,4,0,0,0,4,6,15,5,13,0,23,4,11,0,15,4,0,0,4,13,56,14,18,0,33,39,15,0,52,13,7,0,16,17,114,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,4,0,0,0,0
503021296,214,41,0,257,13,3,0,16,0,315,36,14,0,58,76,27,0,99,12,8,0,16,0,170,45,61,0,105,52,50,0,101,8,20,0,30,3,239,130,90,0,221,424,114,0,543,110,30,0,142,7,915,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,9,0,0,0,0,8,3,0,15,0,0,0,0,0,11,3,0,0,4,0,3,0,8,4,0,0,3,0,15,3,8,0,4,3,9,0,17,0,0,0,0,4,29,13,3,0,14,19,18,0,38,13,4,0,12,6,81,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,7,0,0,0,0
503021297,1939,376,4,2324,70,27,0,90,7,2739,190,102,0,292,563,218,3,779,54,30,0,81,4,1155,226,338,0,569,378,580,3,964,75,155,0,229,29,1790,698,562,3,1259,3463,1215,12,4685,584,214,0,797,41,6781,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,21,0,0,21,0,18,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,6,20,3,0,19,3,0,0,5,0,31,0,0,0,0,24,3,0,28,0,0,0,0,3,31,22,13,0,40,124,25,3,157,4,0,0,8,9,207,8,11,0,23,40,35,0,78,4,10,0,18,8,133,21,74,0,96,51,154,0,202,9,33,0,47,54,395,62,104,0,166,254,222,4,481,66,47,0,118,77,838,0,0,0,0,0,0,0,0,72,0,0,72,0,69,6,5,0,9,0,0,0,0
504011044,63,30,0,94,0,0,0,0,0,119,3,3,0,10,15,5,0,18,0,0,0,0,0,31,19,31,0,51,12,20,0,35,0,12,0,17,0,99,38,57,0,100,133,56,0,196,94,15,0,115,3,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,7,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,8,0,5,0,0,0,0,4,15,7,3,0,4,3,10,0,14,8,0,0,8,4,33,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,4,0,3,0,0,0,0
504011045,149,23,0,175,4,0,0,3,3,216,22,14,0,32,35,17,0,51,5,6,0,5,0,93,15,56,0,77,36,33,0,69,7,20,0,24,0,171,64,94,0,164,282,80,0,368,88,23,0,110,7,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,5,11,3,0,12,0,0,0,0,7,20,0,3,0,3,3,0,0,3,0,0,0,3,0,5,0,0,0,8,4,3,0,5,0,0,0,5,5,20,3,12,0,13,19,7,0,29,9,0,0,10,7,62,0,0,0,0,0,0,0,0,24,0,0,24,0,29,3,0,0,6,0,0,0,0
504011046,77,11,0,84,5,0,0,3,0,110,11,10,0,18,23,4,0,25,9,0,0,9,0,49,15,16,0,29,18,20,0,38,3,13,0,16,0,86,46,32,0,75,168,45,0,213,120,13,0,132,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,0,0,0,0,12,3,0,0,7,3,6,0,12,7,0,0,10,0,27,0,0,0,0,0,0,0,0,28,0,0,28,0,29,4,0,0,4,0,0,0,0
504011047,300,36,0,333,4,12,0,15,5,418,25,4,0,30,66,17,0,85,9,9,0,15,0,129,22,41,0,65,32,25,0,60,8,17,0,26,5,162,100,105,0,202,571,90,0,665,398,36,0,434,10,1313,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,15,0,0,15,0,14,0,0,0,0,6,0,0,6,0,0,0,0,0,6,6,0,0,6,6,0,0,6,0,0,0,0,0,3,0,3,0,3,24,0,0,24,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,9,0,9,5,3,0,7,0,3,0,6,3,19,3,10,0,11,41,4,0,44,23,0,0,28,9,87,0,0,0,0,0,0,0,0,81,0,0,81,0,81,0,0,0,0,0,0,0,0
504011048,28,3,0,34,0,0,0,0,0,44,0,0,0,0,5,4,0,7,0,0,0,0,0,8,4,4,0,10,6,3,0,8,4,0,0,4,0,23,14,8,0,17,72,11,0,83,63,0,0,64,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,3,3,0,0,9,4,9,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0
504021049,3,0,0,3,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,6,0,6,3,4,0,9,0,0,0,0,0,13,0,6,0,11,12,3,0,18,7,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,4,0,0,5,3,12,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0
504021050,14,0,0,18,0,0,0,0,0,24,0,0,0,0,5,5,0,5,0,0,0,0,0,5,0,10,0,14,5,5,0,13,0,9,0,9,0,34,8,17,0,26,30,13,0,43,28,9,0,36,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0
504021051,10,3,0,11,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,3,3,0,0,3,0,4,0,5,0,13,4,5,0,5,21,5,0,21,22,4,0,27,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,58,8,0,71,0,0,0,0,0,75,0,5,0,5,5,4,0,8,0,0,0,3,0,19,6,23,0,36,8,15,0,26,0,4,0,13,0,72,29,37,0,71,114,36,0,153,213,7,0,226,0,444,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,5,6,5,0,13,0,21,5,0,0,5,0,0,0,0,48,0,0,48,0,48,0,0,0,5,0,0,0,0
504021054,65,9,0,71,5,0,0,4,0,89,3,0,0,5,13,0,0,13,0,0,0,4,0,24,5,17,0,17,8,15,0,21,0,0,0,0,0,39,22,25,0,49,121,26,0,146,160,4,0,164,0,364,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,3,0,8,9,0,0,9,4,17,0,0,0,0,0,0,0,0,47,0,0,47,0,41,0,0,0,0,0,0,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
