POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
504031058,25,18,6,0,83,0,0,16,22,19,7,0,0,69,0,0,21,15,18,12,4,0,77,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,17,34,114,101,117,84,25,0,484,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,13,0,5,0,0,0,0,0,0,15,0,0,4,0,4,0,0,0,12,4,9,4,4,0,0,3,0,18,0,5,10,3,8,3,0,0,33,0,4,9,3,4,6,4,0,28,0,6,11,10,0,0,3,0,27,0,4,5,5,8,0,0,0,17,0,0,0,3,0,0,0,0,9,0,0,5,4,11,4,0,0,23,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031060,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,9,24,16,4,5,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,9,0,3,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
504031061,46,30,9,0,212,0,9,70,54,49,32,6,0,221,0,15,161,125,118,45,7,0,481,0,0,39,27,22,10,0,0,101,0,4,13,29,18,6,0,0,76,0,0,4,0,0,0,0,0,7,80,188,517,409,335,177,36,4,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,5,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,5,3,0,0,9,0,3,3,0,0,0,0,0,9,0,0,5,3,4,0,0,0,14,0,3,9,5,6,0,0,0,14,0,0,3,5,0,0,0,0,12,0,0,0,4,0,0,0,0,8,0,0,0,0,4,4,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031062,0,3,0,0,13,0,0,3,0,0,0,0,0,10,0,0,3,3,5,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,61,54,39,33,9,0,214,0,0,0,3,0,0,0,0,3,21,3,0,0,0,0,0,0,31,13,7,5,0,0,0,0,0,30,8,7,0,4,5,0,0,0,24,4,12,11,3,3,5,0,0,41,4,11,10,4,7,4,0,0,45,3,17,11,17,6,6,5,0,66,0,4,22,12,15,3,4,0,62,3,3,10,12,4,11,0,0,47,0,0,10,9,0,0,0,0,25,0,3,10,13,4,3,0,0,40,0,0,7,11,4,6,0,0,31,0,0,0,12,6,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
504031063,117,88,21,0,579,0,9,109,88,86,45,11,0,343,0,14,117,105,87,62,6,0,392,0,0,18,14,18,12,0,0,67,0,0,10,15,27,6,3,0,65,0,5,12,9,15,0,0,0,44,200,498,1161,951,770,561,118,12,4273,0,0,0,0,0,0,0,0,6,28,6,0,0,0,0,0,0,35,13,6,0,3,3,0,0,0,29,6,12,0,6,0,3,0,0,30,6,3,5,3,0,3,0,0,27,3,11,12,5,8,7,3,0,55,0,6,16,9,6,0,4,0,44,0,14,16,9,12,10,3,0,66,0,7,17,11,23,12,0,0,63,0,0,5,6,13,9,0,0,31,0,0,8,6,5,0,3,0,25,0,0,0,9,3,4,0,0,23,0,0,0,8,9,5,0,0,19,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,7,0,0,28,0,0,0,7,11,3,0,0,27,0,0,7,11,11,5,4,0,39,0,0,3,0,3,0,0,0,10,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,13,16,66,70,68,51,22,0,308,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,25,19,0,9,3,0,4,0,0,34,9,7,0,3,8,0,0,0,26,7,7,3,10,3,4,0,0,31,0,12,8,10,7,14,5,0,54,5,5,18,11,16,9,0,0,69,0,7,11,13,15,9,5,0,56,0,4,20,19,16,20,5,0,85,0,0,13,3,7,5,0,0,28,0,0,5,3,8,4,0,0,20,0,0,3,9,4,3,0,0,13,0,0,0,4,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031066,38,27,3,0,159,0,0,19,28,22,25,0,0,85,0,5,25,35,30,15,0,0,116,0,0,8,4,4,0,0,0,9,0,0,4,4,0,5,0,0,15,0,0,8,7,0,5,0,0,15,106,197,393,318,270,215,35,3,1534,0,0,3,6,0,3,0,0,22,49,12,6,0,3,3,0,0,73,41,32,13,13,9,3,3,0,114,23,34,20,17,18,8,0,0,126,23,50,39,23,19,11,5,0,170,22,63,48,49,42,37,10,0,260,6,83,92,74,47,48,12,0,360,5,51,96,81,86,48,5,0,379,0,44,95,91,79,63,16,0,386,3,18,61,66,61,55,3,0,273,0,10,47,43,59,36,5,0,201,0,6,33,54,63,39,5,0,204,0,5,41,72,133,144,8,0,396,0,0,0,3,13,3,0,0,24,0,0,4,4,3,5,0,0,16,0,3,4,7,5,10
504031067,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,23,22,21,7,3,0,75,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,8,0,0,4,0,4,4,0,0,13,0,0,9,3,0,3,0,0,20,0,0,4,5,3,5,0,0,20,0,6,3,4,3,3,0,0,18,0,0,0,0,0,4,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031068,4,7,0,0,41,0,0,3,6,9,3,0,0,13,0,0,0,4,3,6,0,0,18,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,27,79,62,44,42,17,0,282,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,0,26,7,4,6,3,0,0,0,0,16,4,8,0,3,0,0,0,0,14,0,4,6,6,7,0,0,0,27,5,3,6,5,6,5,0,0,22,0,7,3,3,7,0,5,0,27,0,9,10,4,4,5,0,0,32,0,0,5,6,8,4,0,0,21,0,3,4,4,5,3,0,0,16,0,3,6,3,0,0,0,0,14,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,5,0,0,0,11,0,0,5,3,4,0,0,0,11,0,0,8,9,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,7,15,55,49,24,21,13,0,178,0,0,0,0,0,0,0,0,0,11,5,4,0,0,0,0,0,18,8,0,0,7,0,0,0,0,24,5,6,4,0,7,0,0,0,15,4,3,3,8,3,0,0,0,20,0,3,7,7,9,0,0,0,35,0,15,13,15,6,7,0,0,55,4,6,23,22,9,3,0,0,70,0,3,18,10,17,3,0,0,53,0,0,10,5,3,4,0,0,17,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031299,10,6,0,0,21,0,0,0,3,5,3,0,0,13,0,0,5,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,24,72,34,32,35,6,3,207,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,24,11,7,3,0,0,0,0,0,20,7,3,7,0,0,0,0,0,19,0,3,5,5,3,0,0,0,18,4,11,6,6,4,0,0,0,32,0,8,13,0,4,5,0,0,25,0,3,0,3,7,0,0,0,19,0,0,3,9,5,3,0,0,22,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,10,0,4,3,0,0,13,0,0,4,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031300,3,4,0,0,27,0,0,6,10,0,0,0,0,20,0,0,6,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,27,35,90,112,84,37,9,0,400,0,0,4,0,0,0,0,0,4,43,0,8,4,5,0,0,0,61,30,15,10,9,14,3,0,0,76,13,12,5,16,4,6,3,0,57,4,10,10,10,13,6,0,0,51,11,22,33,22,23,15,0,0,127,5,20,39,35,27,13,3,0,147,4,22,43,36,43,12,4,0,161,6,4,25,31,39,14,4,0,117,0,4,16,14,10,3,0,0,45,0,7,5,10,8,7,0,0,34,0,0,3,3,7,0,0,0,11,0,0,3,6,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0
505011070,4,3,0,0,20,0,0,5,0,0,4,0,0,10,0,0,11,6,4,5,0,0,32,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,22,56,63,51,40,15,0,256,0,0,0,0,0,0,0,0,4,24,5,0,3,0,0,0,0,40,23,12,0,3,0,0,0,0,45,13,11,5,3,4,3,0,0,44,3,10,9,6,7,7,3,0,37,5,10,22,12,16,7,4,0,71,4,12,13,11,15,7,0,0,71,0,14,16,11,22,20,0,0,89,0,9,13,12,22,5,0,0,60,0,0,4,4,4,0,0,0,17,0,3,6,4,6,0,0,0,14,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
505011071,3,0,3,0,18,0,0,4,4,0,0,0,0,9,0,3,0,7,10,11,0,0,20,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,7,19,26,58,78,83,49,20,0,324,5,0,0,0,0,0,0,0,7,33,0,0,5,3,0,0,0,43,20,6,0,7,3,0,0,0,37,6,9,7,10,4,4,3,0,32,10,9,6,4,14,5,0,0,47,0,14,10,4,15,14,4,0,71,0,15,11,12,20,16,0,0,75,0,12,18,12,26,20,6,0,84,0,3,9,6,14,15,0,0,53,0,3,5,7,3,10,0,0,30,0,0,4,5,10,5,3,0,14,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
505011072,11,3,6,0,32,0,0,4,0,3,0,0,0,8,0,0,3,5,4,4,0,0,18,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,34,69,79,81,59,29,3,373,0,0,0,0,0,0,0,0,0,22,6,3,0,0,6,0,0,34,11,6,4,4,4,4,0,0,33,6,9,6,8,12,3,0,0,44,3,8,4,14,9,8,5,0,51,4,12,17,15,17,19,7,0,91,5,12,19,17,24,16,0,0,96,0,15,30,25,22,19,0,0,109,0,3,23,11,17,14,0,0,76,0,4,5,7,9,8,0,0,31,0,3,4,3,0,3,0,0,10,0,0,0,7,8,0,0,0,14,0,0,0,4,8,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011073,7,10,0,0,53,0,0,5,5,7,3,0,0,21,0,0,8,6,6,4,0,0,26,0,0,3,7,0,0,0,0,11,0,0,0,0,4,0,0,0,5,4,0,0,0,0,0,0,0,3,23,56,114,109,91,53,20,0,473,3,0,0,0,0,0,0,0,4,65,0,0,0,3,3,0,0,81,22,15,7,0,5,4,0,0,55,10,12,12,7,6,0,0,0,53,5,4,11,10,8,9,6,0,59,5,24,12,7,22,17,4,0,85,5,17,19,13,22,16,4,0,89,4,17,23,15,29,14,0,0,102,0,7,29,15,26,15,3,0,92,0,5,11,8,15,13,0,0,55,0,4,14,0,0,5,0,0,31,0,6,6,16,10,5,0,0,41,0,0,19,21,30,16,0,0,88,0,0,0,5,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
505011074,11,6,0,0,31,0,0,0,7,0,0,0,0,11,0,0,10,7,4,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,12,49,70,55,39,12,0,249,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,12,6,0,6,5,5,0,0,0,18,0,9,5,9,0,0,0,0,18,4,4,0,0,7,9,0,0,16,4,5,4,10,10,6,4,0,38,0,0,7,9,4,11,0,0,35,0,0,4,3,6,4,0,0,23,0,6,5,4,3,5,0,0,19,0,0,0,0,6,0,0,0,11,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011075,16,6,0,0,37,0,0,14,8,9,8,0,0,24,0,0,4,3,6,0,0,0,18,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,32,67,150,108,97,70,10,6,540,4,0,0,0,0,0,0,0,4,81,9,3,3,0,0,0,0,104,52,27,9,4,5,4,0,0,106,26,23,7,0,13,3,5,0,73,21,32,18,5,13,5,3,0,100,8,29,26,16,11,13,0,0,113,9,28,19,10,10,12,0,0,83,4,25,27,8,22,8,0,0,96,0,17,20,10,15,8,0,0,61,0,0,8,8,0,0,0,0,24,0,0,0,0,0,4,0,0,6,0,0,3,3,4,0,0,0,16,0,0,4,7,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0
505011076,7,9,0,0,19,0,0,4,8,4,0,4,0,18,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,14,27,29,34,31,5,0,164,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,18,11,3,0,4,0,0,0,0,22,0,5,0,0,0,0,0,0,11,0,9,0,0,0,3,0,0,13,0,12,0,3,0,0,0,0,18,3,7,5,5,0,3,0,0,19,0,0,3,0,0,0,0,0,8,0,0,4,4,7,9,0,0,20,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011077,42,25,7,0,166,0,3,23,12,21,23,3,0,87,0,0,17,8,27,15,0,0,74,0,0,0,0,3,0,0,0,13,0,0,6,4,0,6,0,0,11,0,0,11,3,0,0,0,0,15,63,158,353,279,289,191,52,3,1382,3,0,6,6,4,0,0,0,16,157,24,6,9,5,5,0,0,205,82,40,25,24,16,14,0,0,206,49,53,23,15,18,28,0,0,189,38,65,37,38,20,30,4,0,228,25,66,69,49,41,44,13,0,314,17,81,76,63,60,47,11,0,355,10,80,130,86,101,56,11,0,481,14,95,166,105,81,49,14,0,519,3,30,65,65,48,48,5,0,268,0,13,57,41,39,31,4,0,181,0,7,34,47,45,27,0,0,161,0,0,18,66,69,29,0,0,194,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,5,3,3,4,0,9,9
505011078,4,8,3,0,29,0,0,0,0,5,0,0,0,8,0,0,3,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,20,47,53,49,42,18,0,231,0,0,0,0,0,4,0,0,3,13,0,0,5,0,0,0,0,19,5,9,0,5,3,4,0,0,32,4,12,9,6,6,0,4,0,36,4,5,12,12,9,7,0,0,45,3,18,18,13,22,20,6,0,98,0,14,18,19,23,17,0,0,96,5,7,39,31,28,27,0,0,133,0,3,29,22,38,22,7,0,118,0,5,10,10,12,7,0,0,38,0,0,7,9,0,7,0,0,16,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011079,9,3,0,0,41,0,0,0,0,5,0,0,0,4,0,0,0,8,4,0,4,0,17,0,0,0,0,6,0,0,0,7,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,14,16,59,61,49,38,17,3,265,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,25,7,3,6,6,0,0,0,0,20,5,4,4,0,3,4,0,0,22,3,4,4,5,5,0,0,0,20,0,6,3,0,7,5,0,0,24,0,5,3,5,4,5,0,0,28,0,5,6,3,4,3,0,0,18,0,0,4,3,9,6,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011080,4,0,0,0,16,0,0,0,8,4,0,0,0,7,0,0,6,10,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,15,30,45,35,34,7,0,174,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,6,8,0,8,3,0,0,0,22,0,11,3,0,0,0,0,0,20,0,3,6,0,7,3,5,0,27,6,9,6,8,14,6,0,0,46,0,3,9,12,14,5,0,0,42,0,9,6,9,13,14,0,0,51,0,6,3,8,12,3,4,0,35,0,0,0,4,6,0,0,0,9,0,5,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
505011081,6,0,0,0,20,0,0,3,3,0,0,0,0,9,0,0,0,7,8,0,0,0,14,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,14,33,57,41,29,3,0,188,0,0,0,0,0,0,0,0,0,9,3,0,5,3,0,0,0,14,0,5,0,6,0,0,0,0,11,0,3,4,0,5,9,0,0,17,0,5,6,6,9,6,0,0,28,5,6,6,5,11,0,0,0,35,3,9,5,6,12,11,0,0,49,0,19,20,8,13,14,0,0,71,0,3,12,4,7,5,0,0,38,0,6,5,0,0,5,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,5,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
