POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
506021121,0,0,0,0,0,7,0,9,0,12,232,66,48,17,184,496,255,1079,37,2401,9,13,10,10,90,101,31,68,0,337,0,0,0,0,7,9,0,10,0,30,12,8,4,8,19,76,17,94,4,238,22,21,10,11,107,181,63,221,3,640,30,76,103,122,363,219,67,64,10,1049,5,21,21,5,74,37,6,13,0,193,228,247,325,258,773,902,382,541,45,3700,0,0,0,0,11,8,4,0,0,33,0,0,0,0,0,7,3,3,0,10,0,0,5,0,24,13,9,11,0,62,10,8,11,10,57,67,44,53,0,252,21,20,28,15,56,49,10,63,3,278,14,14,27,18,150,159,82,58,6,539,0,0,0,0,3,8,0,9,0,25,0,4,5,3,9,12,4,4,0,38,0,0,0,0,0,0,0,0,0,3,11,0,6,4,17,26,10,56,3,129,7,21,22,14,49,61,11,40,50,282
506021123,0,0,0,0,0,0,0,0,0,7,11,0,6,0,14,16,5,44,0,90,0,0,3,3,16,20,4,14,0,54,0,0,0,0,0,4,0,0,0,7,61,37,35,36,96,354,81,351,12,1056,4,11,3,3,24,34,9,23,0,114,3,57,37,16,73,87,49,143,5,477,20,189,116,61,113,112,35,70,7,729,6,30,46,25,47,55,26,57,0,287,4,16,5,8,21,28,9,7,0,100,3,15,30,12,34,79,19,28,3,223,5,22,9,7,38,33,7,19,0,146,7,36,24,23,81,209,39,100,9,530,8,47,32,19,65,69,27,41,0,318,4,19,11,3,70,56,13,15,0,196,5,33,19,9,22,35,8,26,0,159,4,34,29,29,78,49,13,19,0,255,92,468,238,213,487,412,121,174,23,2220,8,17,13,12,57,64,21,28,3,214,5,30,18,10,47,57,24,44,58,288
506021309,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,8,0,17,0,0,3,3,3,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,5,3,6,3,20,4,13,0,47,0,0,0,0,6,3,3,0,0,11,6,122,62,24,55,38,0,18,0,329,3,61,29,19,19,18,8,10,0,170,3,4,9,5,4,13,5,8,0,49,0,12,3,3,9,4,0,0,0,35,4,0,0,4,10,15,0,5,0,35,0,0,0,0,5,8,0,19,0,35,0,10,5,4,8,5,0,8,0,41,0,11,4,3,17,6,3,0,0,44,4,0,7,4,21,42,12,10,4,100,0,10,3,0,5,6,5,5,0,35,0,14,16,5,22,17,7,5,0,86,0,4,8,0,0,5,0,0,0,12,0,10,3,0,11,3,3,0,0,38,0,12,0,6,7,12,0,8,16,63
506021310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,10,5,11,0,8,0,50,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,3,0,4,0,17,0,3,0,0,0,0,0,0,0,8,0,9,10,5,4,12,3,5,0,47,0,0,0,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,5,0,3,5,24,7,11,0,47,0,6,4,0,4,3,0,0,0,20,0,3,0,0,0,0,0,0,0,4,0,8,10,4,22,19,3,12,0,87,0,13,11,5,15,7,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,19,0,5,0,0,3,3,0,0,4,24
506021311,0,0,0,0,0,0,0,0,0,3,10,0,0,0,8,22,4,44,0,94,3,4,0,3,22,21,14,20,0,92,0,0,0,0,5,0,0,4,0,11,8,11,10,15,26,73,24,47,3,207,7,0,0,0,29,37,15,22,0,117,4,23,12,8,31,196,21,36,0,339,0,22,12,16,18,14,4,11,3,100,0,10,9,5,12,54,16,22,0,133,3,0,0,0,7,18,6,8,0,40,0,4,0,4,4,16,0,10,0,37,0,0,0,0,4,4,0,7,0,15,4,16,8,13,85,147,39,87,0,404,3,11,10,3,9,31,5,25,0,95,8,5,9,5,28,44,26,38,0,168,0,7,0,0,7,17,0,9,0,39,7,10,3,15,45,33,12,22,0,152,0,3,4,4,3,5,0,0,0,29,0,8,10,4,8,10,7,7,0,54,0,3,6,0,26,41,11,25,29,145
506031124,0,0,0,0,3,3,6,4,0,26,20,0,0,3,5,26,3,32,0,87,19,18,22,17,86,201,41,74,5,473,6,8,10,4,81,75,25,33,5,243,11,14,22,16,55,124,55,75,9,381,0,14,13,8,38,54,25,46,6,196,5,60,43,32,63,79,22,60,4,374,3,62,41,7,17,24,7,19,0,181,10,21,46,18,44,59,23,25,3,247,0,4,7,0,15,15,6,3,0,53,0,0,3,0,0,3,5,4,0,18,0,4,4,0,7,3,0,8,0,27,4,21,13,22,98,133,16,41,0,357,6,32,36,12,30,32,8,12,0,168,7,14,12,9,58,61,14,16,0,192,40,270,101,89,603,419,111,228,10,1870,18,86,129,73,174,137,38,45,0,710,4,19,5,3,9,12,0,14,0,60,0,11,30,20,58,57,18,16,0,211,10,40,21,16,37,75,21,25,52,301
506031125,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,3,0,4,0,9,3,4,8,4,12,15,0,17,0,62,0,4,4,0,0,0,0,4,0,17,4,24,20,10,8,12,8,4,0,88,5,85,23,3,8,13,0,0,0,141,0,3,5,0,4,6,3,12,0,39,0,0,0,0,3,4,0,0,0,10,0,3,0,0,3,6,0,0,0,17,0,0,0,0,5,0,0,0,0,4,0,9,6,5,9,8,6,9,0,48,0,6,6,0,0,0,0,3,0,14,0,0,0,0,0,5,0,0,0,14,0,6,5,4,4,7,0,12,0,29,0,6,0,3,14,3,0,0,0,36,0,0,0,0,0,3,0,0,0,3,0,3,4,3,8,10,0,11,0,41,0,5,6,3,9,14,4,9,9,56
506031126,0,4,4,8,19,29,6,10,0,75,49,22,19,8,111,155,82,267,12,724,34,92,102,79,629,656,337,515,22,2458,10,3,0,5,60,71,33,69,3,254,45,36,33,39,248,478,184,402,18,1480,30,61,85,55,458,478,183,284,9,1649,10,70,57,41,167,195,82,110,6,732,0,16,16,4,14,24,7,13,4,95,33,68,81,53,209,283,126,227,22,1109,0,3,0,4,22,15,3,15,0,59,0,4,3,6,16,8,3,12,0,52,3,3,10,0,20,24,19,51,0,123,18,41,17,17,170,190,74,107,8,644,5,25,25,19,46,33,9,34,3,201,9,3,11,4,24,41,39,39,0,174,0,13,6,0,0,6,3,4,0,34,4,28,20,14,49,27,11,14,0,166,0,9,5,0,4,6,0,3,0,26,20,13,15,12,73,134,56,91,3,413,13,64,65,50,296,389,116,189,87,1273
506031127,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,9,0,16,0,9,3,6,29,25,6,13,0,89,0,4,0,0,0,5,0,0,0,10,8,14,22,11,59,106,33,77,5,333,0,10,6,0,15,20,8,8,0,65,18,271,132,65,178,142,48,100,10,976,7,181,94,28,57,53,4,29,5,464,3,27,45,15,39,55,16,22,7,235,0,27,12,3,13,11,0,0,4,63,0,0,3,5,11,16,0,10,0,45,0,12,8,4,14,14,4,11,0,71,0,8,6,0,22,17,7,13,0,82,3,10,26,12,33,11,0,7,0,107,25,26,29,25,223,220,32,43,3,638,7,40,29,14,58,52,13,24,0,237,3,41,26,26,110,99,16,27,0,351,0,36,20,10,18,12,3,6,0,103,0,35,26,8,67,65,12,32,4,246,4,26,21,13,38,51,19,38,53,259
506031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,13,0,4,0,0,5,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,3,9,9,8,24,7,12,0,78,0,0,0,0,0,0,0,0,0,4,7,77,37,15,25,17,4,10,0,191,0,24,19,8,6,9,5,3,0,71,0,3,3,7,9,0,0,4,0,35,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,3,3,0,11,0,0,0,0,0,0,0,4,0,5,0,10,8,4,7,10,0,0,0,37,0,3,6,3,3,6,0,3,0,34,0,3,0,0,5,4,4,0,0,14,4,28,15,9,18,20,11,17,3,129,0,6,8,10,15,8,0,4,0,52,0,4,9,3,4,4,0,3,0,25,0,0,9,3,8,0,0,3,0,21,0,7,8,6,4,12,0,4,14,49
506031129,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,14,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,7,10,0,11,23,6,17,0,73,0,0,0,0,0,0,0,0,0,8,0,13,12,4,7,10,3,0,0,54,0,36,17,7,3,9,0,5,0,77,0,9,7,8,3,0,4,3,0,28,0,0,0,0,5,0,0,0,0,8,0,4,3,0,5,4,0,7,0,29,0,8,4,0,11,6,4,9,0,34,0,10,11,9,3,17,3,15,0,68,0,7,5,0,4,3,0,3,0,20,0,11,4,0,3,4,0,0,0,28,0,10,3,8,4,6,0,9,0,50,0,15,11,4,12,20,3,3,0,76,0,4,0,0,0,0,0,0,0,4,0,4,5,0,4,5,0,0,0,21,0,4,9,4,0,9,0,6,4,38
506031130,0,3,0,7,13,25,8,18,0,82,84,26,25,20,144,316,149,669,21,1460,70,110,87,55,724,882,326,525,14,2791,12,11,9,12,53,61,18,72,3,245,48,49,45,54,279,550,190,520,16,1745,59,44,44,38,423,559,209,461,14,1858,18,29,18,25,163,195,53,100,0,602,0,12,4,0,8,7,4,15,0,57,67,162,203,114,460,622,308,642,35,2611,0,3,4,0,29,14,4,7,0,56,0,5,3,0,23,19,7,15,0,66,6,13,11,5,49,87,42,86,3,302,7,15,18,15,64,143,47,63,0,367,10,30,29,15,60,77,27,37,4,287,10,13,10,12,47,56,26,23,4,197,0,3,4,0,13,15,6,10,0,51,3,14,10,3,21,13,7,11,0,66,0,4,6,0,26,19,9,8,0,66,20,44,32,21,240,325,124,222,12,1036,30,70,60,47,330,436,109,196,100,1369
506031131,0,0,0,0,0,0,0,4,0,4,0,5,3,0,0,4,0,8,0,17,3,18,15,8,47,39,19,25,0,166,0,0,0,0,0,0,0,0,0,8,4,15,20,9,40,105,24,62,3,284,0,3,3,3,6,13,3,13,0,40,3,84,34,14,30,37,14,27,5,246,0,99,36,8,16,15,3,26,3,223,0,9,5,0,12,13,6,11,0,57,0,6,0,4,9,0,0,0,0,18,0,0,0,4,0,10,4,8,0,31,0,0,4,8,3,13,3,9,0,40,4,26,13,10,33,64,26,41,0,207,0,18,7,4,13,24,0,5,0,68,0,3,0,0,4,10,3,4,0,28,9,56,25,16,23,38,16,38,3,213,0,22,13,16,21,18,4,6,7,103,7,39,7,6,3,5,0,8,0,64,0,13,13,4,33,52,12,36,3,178,3,17,12,10,30,37,8,22,13,151
506041132,0,0,4,0,3,0,0,4,0,16,5,6,4,0,16,24,6,7,5,73,0,9,10,9,33,48,15,38,3,164,0,0,0,0,5,12,8,9,0,32,5,25,25,23,109,181,47,120,5,533,6,8,6,9,33,27,24,16,0,128,6,53,46,20,90,84,32,51,0,387,0,25,10,10,12,9,0,6,0,71,14,27,31,24,88,120,71,114,11,493,0,0,0,0,3,8,4,0,0,21,0,0,0,0,18,9,5,5,0,36,0,3,4,3,25,21,7,13,0,82,5,10,8,7,14,14,9,13,0,74,3,19,12,0,7,6,0,3,4,55,0,3,6,0,10,4,0,0,0,33,4,22,11,3,30,34,3,16,0,128,0,13,5,10,16,10,0,3,0,63,0,3,0,0,4,6,0,0,0,13,5,19,12,6,49,74,24,34,3,235,3,23,12,10,38,55,14,36,25,225
506041133,0,0,0,0,0,0,0,5,0,6,5,0,0,0,4,3,0,0,0,15,0,0,6,5,22,24,10,22,0,81,0,3,0,0,0,0,0,0,0,6,9,12,13,7,29,57,23,43,3,189,0,5,0,4,10,14,0,5,0,37,4,31,30,11,22,25,5,10,0,136,0,66,20,5,17,16,9,4,0,138,0,11,16,5,12,27,8,12,0,91,0,0,6,0,4,6,3,0,0,24,0,3,0,6,6,7,4,5,0,26,0,5,8,0,3,3,0,0,0,22,0,13,3,7,17,15,4,17,3,74,0,13,11,6,3,10,0,3,0,56,66,23,19,5,100,290,64,100,5,673,3,28,17,4,29,36,7,10,0,143,8,14,14,15,25,28,0,6,0,107,3,3,4,6,7,6,0,3,0,19,3,7,8,9,14,26,4,7,0,77,5,16,10,6,18,24,9,10,16,113
506041134,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,12,0,6,4,0,0,4,0,7,0,19,0,0,0,0,0,0,0,0,0,0,5,23,14,6,28,34,11,24,0,134,0,0,0,0,3,0,0,0,0,3,4,35,24,21,21,36,13,17,3,170,3,84,31,12,17,10,3,13,6,165,0,3,6,10,16,15,5,13,6,80,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,3,4,0,0,12,0,9,3,7,6,11,3,13,0,53,0,11,10,3,9,8,0,3,0,47,0,4,3,0,14,37,4,11,0,70,3,9,11,5,9,20,5,24,0,85,8,17,17,19,54,29,7,13,0,165,0,3,0,0,3,0,0,0,0,7,0,4,5,6,15,15,8,11,0,60,0,3,3,0,12,7,3,12,20,67
506041135,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,4,4,3,8,0,0,0,17,0,0,0,0,0,0,0,0,0,8,4,14,15,16,21,55,18,52,9,200,0,0,0,0,0,0,0,0,0,12,3,33,21,8,22,14,5,9,6,126,4,41,13,3,14,4,0,7,0,88,0,9,11,3,6,16,5,12,0,75,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,16,0,3,0,0,0,3,0,5,0,17,0,11,6,0,11,12,6,9,0,57,0,3,9,0,8,8,0,0,0,36,0,3,0,0,3,0,0,0,0,12,0,18,7,4,14,21,11,10,0,83,5,7,4,7,7,8,6,6,0,44,0,8,0,0,0,3,0,0,0,6,3,5,9,6,13,12,0,11,0,55,0,0,3,3,13,15,0,5,9,50
506041136,0,0,0,3,8,10,5,12,0,42,25,3,5,5,41,92,36,169,3,378,20,33,34,26,202,230,83,179,10,815,0,0,0,4,10,15,11,11,0,48,29,44,48,45,175,343,142,310,9,1137,3,7,13,8,56,67,17,49,3,215,12,114,54,30,124,82,27,85,4,541,6,44,18,3,9,4,0,3,6,107,20,21,36,27,61,107,48,146,8,463,0,0,0,0,4,0,3,4,0,8,0,0,0,4,6,5,0,0,0,18,0,7,0,3,3,15,9,16,0,58,11,13,20,26,104,96,34,79,3,373,0,18,16,10,16,24,12,23,0,111,18,23,17,20,135,74,25,26,3,341,3,17,12,9,20,30,16,18,0,127,8,21,32,22,58,36,9,12,0,202,0,4,0,5,8,5,4,3,0,26,13,28,25,20,106,125,63,130,7,518,0,28,27,20,124,161,36,84,55,523
506041137,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,4,0,16,0,9,0,5,7,5,0,7,0,26,0,0,0,0,0,0,0,0,0,3,7,17,12,7,17,40,22,35,0,158,0,0,0,0,0,0,0,3,0,9,7,73,34,13,25,23,13,14,5,208,7,112,33,8,13,19,4,12,0,211,0,14,17,10,12,16,5,12,6,89,0,0,0,5,3,0,0,0,0,6,0,0,0,3,3,3,0,0,0,11,0,3,4,6,7,3,5,5,0,19,0,3,8,3,8,10,3,4,0,32,0,11,12,10,9,10,0,3,0,47,0,12,0,0,8,4,0,3,3,27,10,22,22,10,85,62,16,18,0,247,0,10,6,4,8,15,0,7,0,55,0,8,0,0,0,3,0,0,0,17,0,6,5,0,4,9,6,4,0,36,0,5,9,3,13,10,0,6,13,52
506051138,0,0,0,0,5,6,3,15,0,37,20,8,6,3,27,57,29,141,3,297,14,19,27,13,219,259,121,193,4,871,8,4,0,0,38,50,17,33,0,150,19,19,25,22,59,148,60,141,5,504,9,7,9,12,80,99,52,63,0,332,9,40,27,22,43,32,15,24,0,204,0,79,27,9,16,10,0,10,6,148,28,76,67,60,188,361,190,405,27,1406,0,3,0,0,8,10,4,0,0,21,0,3,0,0,17,12,8,4,0,44,0,0,0,0,9,17,13,43,0,86,0,11,7,4,10,15,6,20,0,79,3,13,16,7,38,54,10,25,4,169,3,0,0,3,9,47,16,19,0,98,5,23,9,14,22,32,6,26,0,133,0,3,0,7,15,4,0,7,0,38,0,0,0,0,0,11,6,0,0,10,4,19,14,4,43,56,32,48,3,229,8,16,16,10,72,87,20,69,43,336
506051139,0,5,0,0,4,0,4,0,0,20,8,3,0,0,4,13,3,33,3,61,0,3,4,8,13,6,5,19,0,49,0,0,0,0,0,0,0,0,0,6,3,20,18,13,34,83,43,91,4,309,0,5,3,0,4,11,4,7,0,30,0,28,21,7,10,16,7,14,0,106,3,60,20,4,8,8,3,7,0,114,9,7,10,13,22,56,32,92,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,10,11,11,12,0,46,0,0,0,3,6,6,0,7,0,31,0,4,3,5,4,12,3,6,0,37,0,0,0,0,3,0,0,0,0,10,0,4,0,0,0,3,0,3,0,14,0,3,9,4,20,8,4,8,0,60,0,0,5,0,0,0,0,0,0,9,0,0,7,0,9,9,4,10,0,43,0,11,4,7,12,21,8,18,16,87
506051140,0,3,0,0,0,5,0,4,0,6,0,0,4,0,0,0,5,4,3,17,4,3,3,6,4,16,10,7,0,55,0,0,0,0,0,0,0,0,0,3,8,22,14,15,34,60,5,48,0,206,0,0,0,0,0,8,0,0,0,18,3,60,30,15,28,34,22,15,3,219,5,46,23,13,19,10,0,16,0,141,4,4,3,5,3,10,7,9,0,38,0,0,0,0,0,4,0,0,0,8,0,6,0,0,0,6,4,8,0,24,0,6,3,0,0,3,0,4,0,28,4,15,10,9,8,27,4,22,0,105,0,5,3,6,4,11,0,3,0,39,5,4,5,0,19,14,4,5,0,65,0,22,10,10,12,15,7,13,0,91,6,12,7,12,20,24,7,9,0,103,3,3,4,3,11,3,0,0,0,23,0,13,13,8,13,23,6,9,0,76,0,3,6,6,15,7,4,11,9,55
506051141,3,10,14,12,12,14,4,31,0,100,0,3,0,0,3,4,0,5,0,19,0,11,3,3,14,25,14,24,0,97,0,0,0,0,5,8,0,3,0,14,4,24,12,11,28,54,15,40,4,189,0,0,0,4,5,5,5,5,0,27,0,12,5,4,7,5,3,10,0,43,0,23,9,3,4,9,0,5,0,55,0,14,0,3,27,22,13,15,3,114,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,5,0,6,0,11,0,5,0,0,0,4,0,0,0,10,6,8,6,8,8,16,4,13,0,64,3,5,6,0,3,10,0,0,0,34,0,5,3,6,21,5,0,0,0,44,4,18,9,10,31,38,19,28,0,168,0,4,0,9,8,6,0,0,0,36,0,8,6,0,6,7,0,0,0,21,0,5,0,3,8,11,4,13,0,49,4,9,8,0,7,14,7,7,14,72
506061142,0,0,0,0,4,0,7,0,0,12,0,0,0,0,15,0,3,10,0,28,0,8,4,4,10,16,4,17,0,64,0,0,0,0,4,0,0,0,0,7,10,18,15,19,28,93,34,67,5,288,0,0,0,0,0,0,0,3,0,8,3,36,24,13,24,16,8,7,0,134,7,86,28,14,16,13,9,14,4,186,0,13,4,5,5,15,8,12,3,63,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,4,0,8,0,0,0,0,0,4,0,0,0,0,0,4,9,3,5,12,3,6,0,37,3,9,3,7,6,11,5,4,5,56,0,6,4,0,0,0,0,0,0,9,0,8,9,5,14,31,8,24,0,110,0,5,13,6,0,7,0,13,0,42,0,14,5,0,4,4,0,4,0,30,6,3,7,3,8,16,8,15,0,61,0,5,0,0,12,20,4,15,18,82
506061143,0,8,10,3,28,36,12,27,3,136,0,0,3,0,0,5,3,7,0,20,0,8,0,6,33,21,14,22,0,105,0,0,0,0,0,7,0,0,0,10,9,10,6,13,49,100,75,108,0,378,0,3,0,3,7,10,9,6,0,38,3,3,3,0,9,5,3,0,0,30,0,14,5,0,3,3,0,3,0,36,3,3,0,3,6,10,8,23,0,53,0,0,0,4,4,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,11,0,10,0,6,0,4,0,3,0,27,0,4,8,0,7,11,7,11,0,47,8,0,3,3,39,48,6,7,0,124,0,8,0,3,5,10,5,13,0,40,0,0,0,0,3,4,0,0,0,13,0,0,0,0,5,0,0,5,0,25,0,0,5,3,4,9,7,0,0,29,3,14,5,10,22,9,3,17,9,91
506061144,7,15,12,7,9,27,6,40,0,118,4,0,0,0,3,0,0,11,4,27,0,0,0,0,0,9,10,3,0,21,0,0,0,0,0,0,0,0,0,5,4,0,3,8,10,24,14,21,0,81,0,0,0,0,0,6,0,0,0,5,0,0,0,7,0,3,0,3,0,11,0,4,0,0,0,6,0,0,0,16,5,3,4,0,0,9,0,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,7,0,4,0,18,0,0,6,0,4,0,0,0,0,16,18,3,3,6,21,71,5,20,0,147,0,3,0,6,0,0,0,4,0,9,0,0,3,0,0,0,0,3,0,7,0,4,0,0,0,0,3,6,0,24,0,0,5,0,3,3,0,0,0,13,0,3,4,3,9,4,0,3,8,32
506071145,0,3,0,0,6,8,0,0,0,8,0,4,3,5,0,7,10,19,3,52,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,6,8,7,20,50,15,34,0,154,0,0,0,0,4,0,0,0,0,6,4,23,14,6,8,16,4,7,0,84,0,57,20,10,16,25,6,12,0,153,0,9,5,0,0,5,0,5,0,18,0,0,6,0,5,3,0,0,0,15,0,0,7,4,9,24,6,20,0,70,0,9,6,5,6,10,0,15,0,48,8,16,11,12,29,47,9,45,0,179,4,8,9,0,13,17,4,8,0,53,3,6,0,0,35,10,5,5,0,68,3,15,18,9,21,25,9,31,0,127,4,30,33,22,43,32,15,18,0,189,0,7,4,0,4,0,6,0,0,23,0,9,5,3,6,6,6,6,0,35,0,3,9,4,10,20,0,12,9,73
506071146,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,7,0,9,0,13,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,4,12,8,11,27,7,15,0,88,0,3,0,0,0,0,0,0,0,4,5,48,13,3,12,9,8,11,5,111,3,90,25,10,15,12,3,5,6,172,0,7,6,0,5,0,0,3,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,3,4,0,21,0,7,0,0,0,3,0,6,0,15,0,12,6,10,14,24,4,21,0,94,0,0,9,3,0,3,0,0,0,18,0,5,0,0,12,0,0,9,0,24,7,36,19,3,34,42,22,50,0,209,0,14,16,20,36,23,3,9,0,126,0,10,0,0,0,0,0,4,0,18,0,5,0,0,0,10,4,8,0,23,0,8,5,0,3,8,4,5,19,57
