POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
509021236,0,0,0,0,7,0,5,0,11,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,7,0,14,0,0,0,0,3,0,6,6,16,0,0,0,3,5,6,3,7,21,0,0,5,3,7,4,3,3,26,0,0,6,3,5,6,0,0,24,0,0,0,9,6,8,0,3,30,0,0,4,0,7,11,3,0,21,0,0,4,6,11,10,0,0,29,0,0,0,5,3,4,0,0,14,0,0,0,10,15,10,4,0,33,0,0,0,6,0,10,0,0,20,0,0,0,8,12,6,0,0,27,0,0,0,0,0,4,0,0,5,0,0,22,47,82,79,45,26,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0
509021237,0,3,0,6,4,4,5,3,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,4,3,11,0,0,0,0,0,5,0,0,9,0,0,0,7,4,9,7,0,16,0,0,0,5,0,9,0,0,18,0,0,8,7,15,7,7,0,48,0,0,13,7,12,5,5,0,44,0,0,8,3,8,3,4,0,34,0,0,11,10,9,12,5,0,42,0,0,9,3,16,12,3,0,38,0,0,11,12,19,18,4,4,68,0,0,0,0,6,11,8,0,23,0,0,3,8,7,11,0,0,33,0,0,0,0,5,4,0,4,11,4,4,59,66,106,111,56,24,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0
509021238,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,3,22,0,0,0,4,0,0,4,0,10,0,0,0,4,3,0,5,0,16,0,3,7,13,5,16,5,11,54,0,4,0,5,5,5,10,0,30,0,0,4,8,14,11,9,0,49,0,5,7,14,11,20,11,3,65,0,5,8,16,11,15,11,6,60,0,0,10,11,11,13,9,0,54,0,0,4,11,16,3,10,0,51,0,0,10,15,29,20,10,0,88,0,0,4,3,11,6,3,3,25,0,3,0,10,4,4,5,4,34,0,0,0,0,6,4,0,0,12,0,23,58,110,141,135,81,30,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
509021239,0,0,5,6,15,7,9,4,41,3,0,0,0,5,3,0,0,14,0,0,0,0,0,4,8,4,15,0,0,5,3,14,8,10,5,44,0,0,0,0,3,15,4,7,35,0,0,5,7,0,9,12,3,43,4,0,10,6,9,23,8,7,59,0,4,15,8,13,24,17,7,82,0,6,31,20,22,21,17,5,117,0,0,12,19,20,23,6,3,81,0,7,13,32,18,23,9,0,96,0,0,3,16,15,10,3,0,56,0,0,8,20,29,31,7,0,94,0,0,0,9,6,12,5,6,32,0,0,5,7,18,5,3,0,34,0,0,0,0,6,4,0,0,12,8,19,114,153,190,211,115,43,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,0,0,0,0,7,0,0,0,10,0,0,4,4,0,5,7,0,16,0,0
509021240,4,0,3,3,3,6,3,4,29,0,0,0,0,3,0,3,0,4,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,3,0,8,0,0,0,4,0,0,3,3,11,0,3,5,5,3,0,9,0,34,0,0,6,8,5,10,0,0,39,0,0,12,0,19,8,3,0,51,0,0,12,10,11,29,5,6,70,0,0,12,11,9,7,6,0,46,0,4,12,10,17,11,4,0,57,0,0,9,18,11,16,10,0,58,0,0,10,9,23,27,8,0,77,0,0,0,5,5,12,0,0,27,0,0,5,8,13,13,7,3,46,0,0,0,0,4,0,0,0,7,0,15,84,94,132,142,67,23,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
509021241,0,0,0,3,0,4,6,0,19,0,0,5,4,0,4,0,0,10,0,0,0,0,0,0,4,0,12,0,0,4,0,5,9,0,0,16,0,0,4,3,5,6,7,4,23,0,0,0,0,8,6,9,0,20,0,0,0,8,3,18,10,0,43,0,0,5,0,3,17,3,3,39,0,5,15,11,21,15,6,4,81,0,4,12,21,12,17,3,0,75,0,3,9,15,16,21,13,3,73,0,3,3,21,16,22,10,0,79,0,0,17,17,27,27,13,3,100,0,0,5,3,5,18,3,3,31,0,0,4,13,19,3,7,7,53,0,0,0,0,4,5,4,3,16,5,18,82,125,142,193,100,42,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0
509021242,4,0,3,3,12,8,3,0,37,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,3,0,12,0,4,0,0,0,5,0,0,14,0,0,0,5,3,0,0,0,9,0,0,6,6,0,13,5,5,42,0,0,3,3,10,8,7,3,30,0,4,0,0,7,8,11,0,39,0,4,8,9,16,18,12,5,64,0,4,7,5,7,23,3,3,55,0,6,0,10,13,17,6,0,47,0,0,0,7,12,14,8,0,35,0,0,17,7,27,30,3,0,77,0,0,0,4,10,8,0,0,25,0,0,0,11,24,15,8,6,55,0,0,0,0,3,4,0,0,3,5,19,54,82,144,164,73,22,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
509021243,0,0,0,0,7,3,4,0,18,0,0,0,0,6,0,0,0,7,0,0,0,0,5,3,0,0,11,0,0,0,0,0,3,0,3,17,0,0,0,6,0,5,3,6,21,0,0,3,0,0,6,13,5,33,0,0,0,0,10,7,5,4,25,0,0,9,7,9,21,10,0,51,0,6,13,14,19,18,6,6,73,0,0,14,6,12,20,5,0,50,0,4,9,15,14,15,0,0,64,0,0,9,8,16,22,11,0,63,0,0,12,28,55,38,10,3,143,0,0,0,9,6,15,3,0,28,0,0,0,8,16,6,4,0,34,0,0,0,0,0,3,4,0,12,3,17,70,107,177,177,81,27,655,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,21,0,0
509021244,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,10,0,0,0,0,8,5,0,0,16,0,0,0,0,0,3,6,4,17,0,0,0,4,6,0,0,6,12,0,0,4,0,6,7,0,0,20,0,3,0,0,3,3,0,0,15,0,0,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,5,0,0,5,3,6,8,0,0,21,0,0,0,3,0,0,0,0,5,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,6,4,8,4,3,10,27,39,52,34,11,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0
509021245,0,0,0,6,5,3,0,0,14,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,5,0,13,0,0,0,0,3,3,5,0,19,0,0,0,0,0,6,3,0,14,0,0,3,5,3,4,7,3,27,0,0,0,0,0,9,5,8,28,3,0,6,7,6,19,4,0,48,0,0,4,12,9,8,12,0,50,0,0,3,10,9,15,8,3,42,0,0,8,7,10,12,8,0,38,0,0,0,0,6,3,5,3,16,0,0,7,7,23,10,11,0,60,0,0,0,4,0,0,0,0,13,0,0,0,7,0,0,3,0,18,0,0,0,0,3,0,0,0,9,5,0,29,74,81,112,89,24,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,5,0,0
509031246,0,0,0,0,0,4,3,0,8,0,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,9,0,0,4,0,6,0,0,0,8,0,0,0,0,4,11,3,3,28,0,0,5,3,3,8,9,0,31,0,6,4,12,8,7,6,8,41,0,0,8,10,11,3,7,0,37,0,0,10,13,15,15,5,4,67,0,0,5,5,6,11,8,4,45,0,0,0,9,15,16,13,0,57,0,0,9,7,10,8,5,6,40,0,0,3,12,26,14,13,0,69,0,0,0,4,6,4,3,0,14,0,0,0,3,12,3,3,3,30,0,0,0,6,0,6,7,4,19,6,16,39,92,122,125,89,27,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
509031247,0,0,6,3,13,8,9,0,37,3,0,6,3,4,0,0,4,16,0,0,0,4,6,4,9,0,19,0,0,5,3,8,7,4,4,28,0,0,0,0,3,7,4,5,34,4,0,9,4,13,12,9,6,56,0,0,4,12,15,13,10,5,61,0,3,16,11,19,20,14,7,98,0,3,24,22,21,25,13,0,107,0,0,14,21,13,30,10,3,102,0,0,13,18,26,28,8,3,98,0,0,9,26,20,28,0,0,84,0,0,8,21,29,24,20,0,112,0,0,0,3,4,15,12,0,35,0,0,4,4,17,26,6,3,60,0,0,0,7,3,5,3,4,32,7,15,116,176,213,253,133,52,969,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0
509031248,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,17,0,0,0,0,3,5,3,0,12,0,0,0,0,3,6,3,0,15,0,5,0,0,0,0,11,3,17,0,0,7,7,4,6,0,0,16,0,0,0,0,4,0,0,0,12,0,0,0,4,4,3,4,0,13,0,0,10,9,8,0,3,0,32,0,0,3,11,6,4,0,0,22,0,0,0,13,28,7,0,0,53,0,0,0,0,0,0,0,0,0,0,3,22,64,63,42,26,12,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
509031249,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,4,0,6,0,0,0,0,3,3,6,3,12,0,0,7,3,0,4,10,0,17,0,0,3,0,0,5,3,0,13,0,0,3,5,4,0,8,0,19,0,0,0,12,5,5,9,0,32,0,0,0,11,4,8,3,0,25,0,0,0,5,8,8,0,0,26,0,0,0,5,7,4,0,0,21,0,0,4,5,19,17,0,0,56,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,32,43,71,64,40,8,262,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,8,0,0
509031250,0,0,0,5,5,6,0,0,20,4,0,0,5,0,3,0,5,14,0,3,0,0,5,5,0,0,20,0,0,0,4,0,9,3,6,24,0,0,0,3,3,9,0,3,15,0,3,4,3,12,9,12,5,47,0,0,8,4,10,10,14,0,51,0,3,0,13,14,9,17,5,64,0,5,14,22,20,27,7,8,102,0,0,7,14,14,21,7,0,64,0,5,12,12,26,21,19,5,85,0,0,0,16,20,19,9,7,72,0,0,0,14,26,19,15,6,88,0,0,0,5,7,8,0,0,29,0,0,3,0,15,12,7,0,41,0,0,0,4,0,4,3,0,14,9,20,57,130,182,187,134,46,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0
510011262,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,7,0,4,0,0,10,0,0,3,0,3,0,0,0,12,0,0,5,5,7,0,3,0,27,0,8,15,14,8,8,5,0,57,3,3,22,31,22,16,0,0,97,0,6,27,30,27,21,5,0,116,0,0,28,40,40,21,6,0,139,0,0,12,30,30,27,5,0,110,0,0,36,82,78,56,11,0,256,0,0,3,19,22,12,0,0,58,0,0,10,21,33,13,11,0,84,0,0,0,3,0,0,0,0,5,0,23,165,280,270,188,49,10,985,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,12,0,0,3,3,0,6,0,0,16,0,0,4,9,0,3,0,0,22,0,4
510011263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,8,0,0,0,0,0,4,5,0,10,0,0,0,0,0,4,0,0,3,0,0,5,6,8,5,0,0,25,0,4,8,5,4,5,0,0,23,0,0,14,5,3,13,0,0,37,0,5,11,5,8,13,3,0,44,0,0,9,0,10,0,0,0,18,0,0,13,16,19,12,7,0,64,0,0,0,5,6,6,0,0,22,0,0,4,10,14,8,0,0,30,0,0,0,0,0,0,0,0,7,0,11,58,50,73,73,23,3,289,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,0,0,10,0,0,5,3,4,0,0,0,11,0,0,0,0,0,0,0,0,7,0,5
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,15,0,7,3,0,3,0,0,3,12,0,0,0,8,7,0,0,0,10,0,0,6,5,9,0,0,0,26,0,0,4,0,0,10,0,0,18,0,0,3,3,13,7,0,0,27,0,0,5,4,9,0,0,0,14,0,0,0,0,5,4,0,0,14,0,0,0,4,0,0,0,0,3,0,4,29,24,38,41,10,3,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0
510011265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,4,3,5,3,25,0,0,0,0,0,0,4,0,8,0,0,3,3,4,4,5,0,26,0,0,11,14,13,18,0,0,60,0,5,17,22,11,7,0,0,65,0,0,14,14,18,13,0,0,55,0,0,13,18,20,14,4,0,66,0,0,16,33,35,26,10,0,120,0,0,0,3,11,4,0,0,28,0,0,0,8,16,19,0,4,44,0,0,0,4,5,0,0,0,10,0,9,91,135,141,112,33,4,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,5,0,6,0,0,0,11,0,0,0,0,3,0,0,0,6,0,0
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,0,10,0,0,4,6,0,7,3,0,14,0,0,4,0,3,3,0,0,15,0,4,0,0,0,0,0,0,7,0,0,3,7,8,8,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,21,26,25,28,15,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0
510021267,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,0,5,14,3,4,5,0,0,35,0,0,17,11,4,6,7,0,37,0,0,8,13,11,4,0,0,37,0,0,24,42,37,15,6,0,126,0,0,17,26,26,9,0,0,81,0,0,65,142,120,62,0,3,393,0,0,5,3,0,0,0,0,4,0,11,154,239,205,113,21,3,747,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,5,11,5,7,0,0,0,31,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5
510021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,0,5,4,5,6,0,0,24,0,0,7,3,3,0,0,0,16,0,0,8,8,6,0,4,0,26,0,0,9,21,25,13,0,0,67,0,0,4,8,9,3,0,0,28,0,0,9,23,20,10,0,0,70,0,0,0,0,0,0,0,0,0,0,4,54,78,73,44,9,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
510021269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,3,7,3,0,4,0,22,0,0,8,7,8,0,0,0,32,0,5,11,10,8,0,0,0,33,0,0,10,5,5,8,4,0,39,0,0,23,32,47,25,3,0,134,0,0,10,30,29,10,0,0,79,0,0,24,71,50,27,4,0,184,0,0,0,0,0,0,0,0,6,0,12,103,178,158,90,15,0,556,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0
510021270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,6,0,5,0,0,11,0,0,4,3,4,4,0,0,19,0,0,0,12,0,0,3,0,24,0,0,10,11,0,0,4,0,32,0,0,11,3,9,5,0,0,25,0,0,4,7,8,8,0,0,36,0,0,17,24,13,15,3,0,68,0,0,4,3,0,16,0,0,24,0,0,5,6,10,13,3,0,34,0,0,0,0,0,0,0,0,0,0,8,67,79,63,72,10,0,295,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
510031271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,13,0,3,3,3,0,0,0,0,15,0,0,3,4,0,10,0,0,22,0,0,11,9,0,9,0,0,31,0,3,14,3,10,13,0,0,38,0,0,7,16,17,9,0,0,47,0,3,24,38,44,24,3,0,144,0,0,20,23,36,21,0,0,100,0,0,42,111,103,50,6,0,310,0,0,0,0,0,0,0,0,0,0,13,139,215,217,136,20,4,748,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0
510031272,0,0,3,0,0,0,0,0,5,3,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,4,5,0,0,0,11,0,0,7,4,0,3,0,0,16,0,6,12,10,8,6,0,0,41,0,10,27,15,17,3,0,0,71,0,3,19,23,11,5,0,0,53,0,4,28,22,11,11,3,0,85,0,0,21,24,21,13,4,0,89,0,3,39,96,71,50,11,0,266,0,0,9,27,29,11,0,0,78,0,0,30,45,42,14,0,0,135,0,0,0,0,0,0,0,0,3,7,30,181,280,221,125,26,0,879,0,0,0,0,0,0,0,0,6,0,0,3,7,0,0,0,0,8,0,0,3,3,0,0,0,0,9,0,0,3,5,0,0,0,0,13,0,0,4,8,0,0,0,0,12,0,0
510031273,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,8,0,0,0,5,0,0,0,0,8,0,0,0,7,3,4,0,0,16,0,0,7,6,4,3,0,0,15,0,0,4,8,3,0,0,0,23,0,0,9,5,9,4,0,0,20,0,0,10,25,38,22,0,0,104,0,0,3,18,20,10,0,0,49,0,0,12,95,77,40,3,0,220,0,0,0,0,0,0,0,0,0,0,8,50,165,153,87,7,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,4,0,0
