POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
504011048,0,0,6,10,27,13,5,71,25,16,20,10,17,8,0,93,0,0,4,11,14,8,3,35,0,0,0,0,0,0,0,0,3,0,6,15,22,8,0,57,0,0,0,3,7,8,3,21,0,0,0,0,0,5,0,7,0,0,0,0,4,6,0,10,28,20,24,25,15,5,0,111,0,0,0,0,3,0,0,9,15,14,5,20,24,15,0,86,164,143,174,133,117,53,4,786,0,5,11,15,12,3,0,41,224,182,232,214,224,104,13,1195,170,146,181,134,127,60,4,833,50,25,43,53,62,29,5,267,0,3,3,11,12,5,0,41,0,0,4,0,7,0,3,16,51,30,48,65,82,37,9,319,0,5,11,15,12,3,0,41,224,182,232,214,224,104,13,1195
504021049,0,4,5,20,49,16,3,96,6,18,11,23,14,6,0,86,0,4,4,14,13,10,5,43,0,0,0,0,0,0,0,0,0,4,3,6,18,0,0,32,0,0,3,7,6,11,4,29,0,4,0,8,0,0,0,12,0,0,0,0,8,0,0,10,7,22,19,35,26,3,0,116,0,0,0,0,3,0,0,3,5,8,12,12,23,9,0,67,57,145,154,184,182,37,4,762,5,3,9,9,11,0,0,29,75,195,204,277,310,80,10,1152,57,146,162,188,195,43,4,798,8,35,33,62,74,22,3,239,0,9,6,12,23,6,0,71,0,0,0,0,4,0,3,18,12,41,42,79,109,34,3,324,5,3,9,9,11,0,0,29,75,195,204,277,310,80,10,1152
504021050,0,6,7,10,29,17,0,68,7,11,15,25,22,3,5,91,0,0,3,5,18,10,4,36,0,0,0,0,0,0,0,0,0,4,4,5,8,8,0,34,0,0,0,0,5,3,4,22,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,13,19,35,21,31,4,0,122,0,0,0,0,3,0,0,3,10,5,14,18,15,17,3,90,82,62,144,199,117,45,8,670,6,9,8,16,8,0,4,37,119,107,212,283,216,96,23,1062,86,65,155,213,126,55,13,712,27,28,44,53,53,36,10,243,0,3,11,5,24,7,3,47,0,0,3,5,6,0,0,17,27,30,55,59,81,42,11,309,6,9,8,16,8,0,4,37,119,107,212,283,216,96,23,1062
504021051,0,0,6,7,17,5,3,39,8,19,6,13,9,0,0,57,0,0,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,0,5,6,6,4,0,15,0,0,0,3,3,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,7,10,11,0,0,56,0,0,0,0,4,0,0,3,3,10,10,9,7,7,0,39,53,57,77,76,70,24,4,374,0,4,3,7,0,0,0,14,74,92,112,121,116,38,8,560,56,60,87,77,78,26,4,390,15,21,13,33,31,9,0,121,0,4,7,0,4,3,3,31,0,0,0,0,3,0,0,7,17,30,18,41,38,11,4,156,0,4,3,7,0,0,0,14,74,92,112,121,116,38,8,560
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12
504021053,4,11,19,39,85,37,7,206,69,53,46,56,58,21,0,302,0,3,12,20,15,12,5,67,0,0,0,0,0,0,0,0,0,8,6,23,43,24,0,108,0,0,4,14,27,13,9,62,0,0,0,8,3,3,0,13,0,0,6,5,12,5,0,27,84,61,67,62,44,13,0,332,0,0,0,0,0,6,3,7,33,41,38,42,63,13,0,237,455,303,387,434,377,88,17,2063,25,13,13,19,17,8,0,101,635,463,544,649,647,198,32,3167,472,331,410,457,409,95,18,2193,113,92,91,141,151,65,11,662,21,18,25,28,47,26,7,161,0,4,8,7,13,9,0,44,131,112,123,172,215,100,17,873,25,13,13,19,17,8,0,101,635,463,544,649,647,198,32,3167
504021054,5,14,18,68,84,34,3,223,71,60,62,73,61,17,0,336,0,0,13,15,28,11,0,65,0,0,0,0,0,0,0,5,8,3,24,40,65,17,3,153,4,0,9,25,40,21,3,97,0,0,4,6,4,4,0,19,0,0,0,11,12,3,0,31,80,81,71,65,40,7,0,343,0,0,0,4,6,5,0,8,38,54,45,54,47,18,0,251,514,551,551,503,342,123,14,2595,31,21,26,41,26,6,0,153,705,735,774,788,641,225,28,3897,542,585,580,533,369,132,14,2749,109,112,140,147,177,57,12,761,21,20,24,45,56,20,3,189,3,0,3,21,11,4,0,45,137,131,166,216,245,86,16,995,31,21,26,41,26,6,0,153,705,735,774,788,641,225,28,3897
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10
504031056,7,6,9,43,69,20,4,163,36,48,43,60,41,12,0,239,0,0,0,12,19,10,0,41,0,0,0,0,0,0,0,0,4,0,17,42,46,22,0,125,0,0,5,15,31,12,0,55,0,0,3,7,9,0,0,17,0,0,0,5,4,4,0,22,41,53,52,53,47,0,0,246,0,0,0,5,3,0,4,13,17,18,30,47,56,16,0,179,319,351,340,324,246,59,9,1640,16,19,16,20,21,5,0,87,422,469,471,542,477,124,14,2525,329,354,352,349,268,69,11,1734,75,75,88,125,127,37,9,531,7,18,14,40,42,17,0,138,0,3,4,8,13,9,0,32,78,91,106,179,185,51,9,698,16,19,16,20,21,5,0,87,422,469,471,542,477,124,14,2525
504031057,3,6,15,28,40,27,0,124,62,57,53,46,37,12,0,259,0,0,8,14,16,13,0,53,0,0,0,0,0,0,0,0,3,8,12,30,40,10,0,109,0,0,9,4,17,12,0,40,0,0,3,0,4,3,0,12,0,0,0,0,10,11,0,20,56,64,68,40,27,5,0,271,0,0,0,0,0,0,0,3,28,15,53,33,40,6,0,184,474,413,383,306,220,63,9,1873,23,14,20,12,20,8,4,95,630,546,565,480,393,127,10,2750,489,424,412,326,248,67,9,1981,97,85,99,102,85,37,7,507,13,23,38,24,36,11,0,143,0,0,0,5,8,7,0,31,112,104,134,132,129,58,7,675,23,14,20,12,20,8,4,95,630,546,565,480,393,127,10,2750
504031058,0,6,16,38,52,21,0,133,24,34,33,35,27,7,0,161,5,0,0,6,15,13,0,39,0,0,0,0,0,0,0,0,0,0,3,6,25,9,4,55,0,0,0,6,17,6,6,31,0,0,0,0,4,0,0,11,0,0,0,3,7,5,0,21,29,58,50,49,33,0,0,212,0,0,0,3,3,5,0,9,7,21,30,44,37,12,0,150,246,395,314,330,211,57,0,1560,10,18,15,23,11,9,0,78,312,520,430,483,366,125,13,2248,252,411,336,349,229,56,0,1638,38,87,74,83,84,44,5,416,5,4,19,17,23,14,0,92,0,0,0,14,9,0,0,26,44,96,86,114,124,57,7,534,10,18,15,23,11,9,0,78,312,520,430,483,366,125,13,2248
504031060,0,0,0,11,16,14,4,44,0,6,3,9,17,0,0,39,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,18,0,0,0,3,6,12,4,22,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,6,0,6,3,10,6,3,0,36,0,0,0,0,0,0,0,4,0,0,0,5,5,9,0,23,56,29,44,69,62,21,16,294,0,3,0,6,0,0,0,14,65,40,59,108,108,52,25,453,56,29,42,70,61,25,16,309,3,8,9,15,24,23,7,97,0,0,0,8,16,8,0,23,0,0,0,0,4,0,0,6,3,8,12,26,43,29,9,129,0,3,0,6,0,0,0,14,65,40,59,108,108,52,25,453
504031061,10,36,58,102,117,34,9,353,71,163,151,132,65,17,0,592,0,7,20,40,48,14,4,128,0,0,0,0,0,0,0,7,7,19,42,99,99,39,3,305,0,3,9,47,67,33,0,158,0,10,8,14,6,6,0,31,0,5,4,13,20,14,0,60,73,155,150,107,56,11,0,551,0,0,4,3,9,0,0,23,39,65,87,97,82,14,3,379,724,1441,1420,1139,655,114,11,5497,40,43,51,58,36,5,0,247,932,1869,1900,1684,1109,247,21,7762,755,1481,1464,1198,708,118,13,5740,123,298,325,321,264,88,6,1423,14,42,47,82,76,25,4,291,0,0,6,19,20,6,0,61,139,341,384,422,362,122,7,1774,40,43,51,58,36,5,0,247,932,1869,1900,1684,1109,247,21,7762
504031062,0,9,14,23,32,21,6,98,27,42,36,31,16,8,4,162,0,0,4,8,14,10,0,34,0,0,0,0,0,0,0,0,0,0,12,19,18,12,4,65,4,0,4,8,17,8,0,40,0,0,0,5,0,4,0,9,0,3,0,0,9,4,0,16,29,46,36,25,20,4,0,163,0,0,0,6,0,0,0,5,13,17,34,27,29,11,5,124,244,335,290,195,136,22,3,1222,11,18,18,14,3,0,0,65,311,439,410,317,246,66,15,1797,251,343,312,207,146,23,3,1286,42,62,68,64,74,25,0,334,12,17,20,20,17,9,0,92,0,5,3,5,9,8,0,20,47,81,87,93,92,44,10,448,11,18,18,14,3,0,0,65,311,439,410,317,246,66,15,1797
504031063,7,47,98,182,276,122,30,758,173,292,289,243,162,47,8,1216,6,13,28,66,109,40,10,277,0,0,0,0,4,0,0,3,14,34,93,209,260,98,13,721,4,8,25,84,173,70,22,387,0,3,6,22,25,4,4,61,0,5,10,30,58,32,3,144,213,350,296,236,146,27,0,1273,0,0,4,12,19,4,0,46,104,158,209,257,221,61,4,1006,1758,2858,2854,2547,1606,322,27,11966,85,125,122,148,120,26,4,629,2278,3755,3839,3705,2780,696,90,17146,1827,2955,2996,2703,1740,358,27,12603,321,587,605,663,681,217,32,3118,49,77,100,149,190,68,16,640,0,7,19,36,54,25,3,154,369,670,718,850,922,315,58,3914,85,125,122,148,120,26,4,629,2278,3755,3839,3705,2780,696,90,17146
504031064,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,20,0,0,0,0,0,0,0,4,0,6,4,0,4,6,0,22,0,5,3,0,4,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,4,0,4,6,0,22
504031065,0,8,18,30,54,27,4,146,21,50,58,44,37,21,4,230,0,0,5,17,17,13,3,56,0,0,0,0,0,0,0,0,0,0,9,31,42,22,0,103,0,4,0,12,20,24,5,59,0,3,0,0,0,0,0,7,0,0,0,6,9,8,0,22,45,55,52,67,36,8,0,260,0,0,0,4,7,0,0,13,18,28,37,37,48,15,6,187,225,348,345,396,286,63,10,1663,7,15,13,23,11,5,0,69,298,481,492,598,488,141,28,2531,235,367,366,414,314,61,15,1771,52,86,87,112,115,51,10,513,6,20,25,36,39,19,3,147,0,0,4,8,12,6,0,30,61,105,113,161,161,79,12,688,7,15,13,23,11,5,0,69,298,481,492,598,488,141,28,2531
504031066,18,45,104,242,368,122,22,916,243,322,321,277,248,50,7,1465,9,13,45,87,145,43,8,336,0,0,0,0,3,0,0,0,17,35,81,142,209,76,14,564,6,10,20,68,117,70,17,308,3,9,12,20,23,8,0,71,4,5,11,30,73,30,7,164,366,512,408,352,191,28,4,1860,0,3,7,15,14,8,7,58,180,228,282,291,250,30,15,1267,2202,2539,2378,2070,1462,338,28,11024,143,106,116,107,97,30,5,599,3036,3581,3471,3299,2710,675,86,16867,2317,2668,2555,2246,1604,360,36,11786,508,684,637,717,742,189,25,3498,68,116,135,173,186,74,10,758,7,12,27,52,83,37,12,224,582,808,802,947,1009,296,47,4480,143,106,116,107,97,30,5,599,3036,3581,3471,3299,2710,675,86,16867
504031067,0,0,0,5,14,3,0,31,11,9,11,8,4,0,0,46,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,7,8,8,0,17,0,0,0,4,4,3,0,15,0,0,4,0,0,6,0,6,0,0,0,0,0,0,0,6,5,13,7,15,9,0,0,48,4,0,0,0,0,0,0,3,0,6,7,11,10,0,0,45,48,83,80,70,39,15,0,337,7,3,7,4,6,0,0,19,69,112,107,117,86,31,6,524,48,89,82,78,49,19,0,360,15,16,18,28,18,6,6,104,3,7,4,9,10,0,0,21,0,0,3,0,6,3,0,11,14,22,22,38,31,13,6,135,7,3,7,4,6,0,0,19,69,112,107,117,86,31,6,524
504031068,0,0,7,25,39,23,4,98,12,26,32,29,18,9,0,130,0,0,0,3,11,3,0,29,0,0,0,0,0,0,0,0,0,5,6,12,18,12,3,58,0,0,0,0,16,18,8,45,0,0,4,3,0,0,0,11,0,0,6,0,0,5,3,11,21,26,33,33,11,0,0,131,0,0,0,5,0,0,0,11,13,7,24,23,14,0,9,90,155,215,201,229,143,54,7,1001,5,11,12,11,13,5,0,58,204,287,299,336,252,105,25,1506,168,221,211,242,152,52,9,1053,25,45,61,61,67,32,4,300,0,6,12,16,17,7,8,71,0,0,0,9,4,7,5,21,33,58,74,84,93,45,15,395,5,11,12,11,13,5,0,58,204,287,299,336,252,105,25,1506
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,8,11,24,26,9,0,81,29,37,41,25,11,0,0,137,0,0,5,9,3,5,0,23,0,0,0,0,0,0,0,0,0,4,10,14,4,4,0,41,0,0,0,9,3,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,37,57,41,39,19,0,0,191,0,0,0,0,0,0,0,0,18,25,28,29,18,9,0,128,303,311,287,192,90,12,0,1195,8,10,11,12,3,4,0,57,387,433,400,302,157,38,0,1716,316,332,304,208,97,17,0,1264,56,73,70,59,35,13,0,304,3,16,17,20,12,3,0,71,0,3,0,9,5,0,0,19,59,94,89,88,49,18,0,393,8,10,11,12,3,4,0,57,387,433,400,302,157,38,0,1716
504031299,0,4,3,12,13,9,3,38,34,27,11,16,9,0,0,91,0,0,6,0,5,6,0,14,0,0,0,0,0,0,0,0,0,6,3,8,3,4,0,30,0,3,0,3,7,7,0,19,0,0,0,7,0,0,0,7,0,0,0,0,0,4,0,11,33,42,15,19,6,0,3,117,0,0,0,0,4,0,0,4,13,10,17,13,10,0,0,70,218,238,150,100,88,14,0,810,10,6,6,8,4,0,0,38,296,319,202,163,130,33,6,1157,227,242,158,107,89,14,0,847,49,61,35,44,20,16,8,236,5,5,6,7,8,0,0,34,0,0,0,5,0,5,0,8,57,71,44,50,30,18,7,276,10,6,6,8,4,0,0,38,296,319,202,163,130,33,6,1157
504031300,5,12,30,72,61,15,4,189,95,85,113,88,59,8,0,448,0,3,8,19,25,9,0,67,0,0,0,0,0,0,0,0,12,10,22,37,40,15,0,127,0,0,8,13,25,9,0,56,5,0,3,3,4,0,0,14,0,3,0,6,10,7,0,28,122,108,98,94,57,3,0,486,0,0,4,0,5,0,0,7,67,64,83,78,42,10,0,349,893,675,650,484,229,40,5,2972,36,25,23,27,14,5,0,131,1186,926,951,804,467,100,9,4434,934,711,698,529,247,43,5,3174,189,159,172,184,140,35,0,884,21,32,43,46,44,8,0,198,0,0,11,16,16,8,0,43,215,192,227,248,203,49,4,1130,36,25,23,27,14,5,0,131,1186,926,951,804,467,100,9,4434
505011070,0,4,16,30,58,18,0,127,40,44,38,41,31,12,0,202,0,0,4,4,18,3,0,37,0,0,0,0,0,0,0,0,7,5,9,10,28,11,0,67,0,0,0,0,14,19,3,40,0,0,0,0,4,3,0,7,0,0,0,4,3,0,0,13,55,51,34,38,25,9,0,213,0,0,0,0,3,3,0,6,21,30,18,33,29,10,0,139,421,259,301,280,203,48,3,1518,26,12,9,19,14,0,0,85,570,370,413,440,362,104,15,2270,439,274,312,305,213,52,3,1598,92,78,77,96,102,30,8,479,7,12,16,18,25,15,0,96,0,0,0,4,7,8,0,15,101,91,93,113,132,48,7,588,26,12,9,19,14,0,0,85,570,370,413,440,362,104,15,2270
505011071,0,9,19,45,52,8,0,134,44,31,40,34,25,8,0,183,0,7,11,21,14,6,0,52,0,0,0,0,0,0,0,0,7,7,11,17,30,10,0,75,0,0,0,8,14,10,0,37,3,3,4,0,8,0,0,15,0,0,0,0,5,3,4,9,49,52,37,44,24,5,0,200,0,0,0,0,4,0,0,9,27,29,26,44,32,9,0,162,467,314,301,355,252,56,3,1752,33,12,20,21,18,4,0,105,601,426,434,546,404,101,7,2519,481,322,315,382,268,64,3,1846,79,68,80,113,90,21,4,450,7,19,9,22,27,9,0,93,0,0,5,7,3,5,0,23,89,86,92,136,122,36,5,570,33,12,20,21,18,4,0,105,601,426,434,546,404,101,7,2519
505011072,0,10,21,59,87,39,7,224,42,43,46,61,41,22,0,261,0,4,9,25,25,30,9,104,0,0,0,0,0,0,0,0,0,4,5,15,23,23,3,68,0,0,0,13,24,33,9,76,0,0,0,6,3,0,0,16,0,5,0,4,13,6,3,28,65,51,73,64,51,9,0,318,0,0,0,4,3,0,0,8,36,29,44,53,62,24,5,248,438,424,489,472,355,98,13,2293,16,8,15,31,16,3,3,95,577,547,666,732,622,230,36,3414,463,439,522,504,396,114,19,2452,89,85,102,161,164,71,9,681,9,16,20,37,41,29,0,147,0,0,5,5,11,14,4,36,103,99,130,204,210,107,14,866,16,8,15,31,16,3,3,95,577,547,666,732,622,230,36,3414
505011073,11,10,19,49,75,40,4,200,75,44,65,67,39,14,0,307,0,7,14,15,28,15,3,79,0,0,0,0,0,0,0,0,3,4,12,20,41,29,0,109,0,0,10,10,22,13,7,59,0,0,0,3,7,4,0,19,0,0,0,6,9,6,0,28,96,74,84,59,37,9,0,356,0,0,0,5,5,0,0,9,40,42,47,62,50,24,0,268,787,534,507,488,320,93,11,2745,35,23,22,32,24,4,0,138,1009,709,723,741,559,204,27,3971,820,558,543,529,340,106,11,2909,140,111,121,138,148,65,8,727,22,13,35,33,41,18,3,165,3,0,4,12,11,6,0,38,160,126,162,185,192,91,14,927,35,23,22,32,24,4,0,138,1009,709,723,741,559,204,27,3971
505011074,0,9,3,17,27,15,4,75,16,24,17,16,22,3,0,93,0,0,8,6,8,7,0,23,0,0,0,0,0,3,0,3,0,0,3,6,18,4,0,30,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,13,22,17,15,14,3,0,88,0,0,0,0,5,0,0,5,8,13,18,17,18,12,0,86,110,125,183,165,131,34,0,745,5,7,9,9,10,3,0,38,142,185,245,237,228,69,9,1113,113,127,195,170,139,38,0,794,22,36,39,42,68,24,3,231,7,5,3,8,7,8,0,39,0,0,4,0,4,4,0,12,27,47,42,50,77,33,0,279,5,7,9,9,10,3,0,38,142,185,245,237,228,69,9,1113
505011075,9,11,19,66,82,35,4,224,104,58,63,56,40,16,0,332,6,4,3,10,26,22,3,72,0,0,0,0,0,0,0,0,9,6,9,14,27,19,0,82,0,0,3,17,21,25,4,77,0,5,0,8,4,0,0,13,0,0,4,3,9,9,5,29,153,94,69,72,39,5,0,433,0,0,0,0,0,3,0,12,73,62,47,62,60,8,0,306,1241,656,512,540,382,94,8,3430,56,25,24,37,27,8,0,171,1602,877,711,804,635,197,23,4849,1293,698,548,570,420,96,8,3634,229,141,117,157,140,63,11,849,25,17,18,39,39,23,4,169,0,0,0,6,7,7,0,29,257,157,138,204,190,87,14,1045,56,25,24,37,27,8,0,171,1602,877,711,804,635,197,23,4849
505011076,0,0,0,10,29,9,0,49,9,14,16,17,16,0,0,71,0,0,0,4,9,5,0,20,0,0,0,0,0,0,0,0,0,0,4,9,12,7,0,26,0,0,0,0,8,5,0,22,0,0,0,4,0,0,0,10,0,0,0,0,0,3,0,8,11,6,12,14,9,0,0,49,0,0,0,0,0,0,0,0,4,9,10,17,18,8,0,61,109,70,102,143,102,13,0,538,11,4,7,9,10,0,0,41,139,90,146,213,187,40,0,821,112,70,110,151,107,17,0,575,18,13,23,39,49,12,0,165,0,0,3,0,17,5,0,34,0,0,0,0,3,0,0,9,18,20,26,44,66,17,0,206,11,4,7,9,10,0,0,41,139,90,146,213,187,40,0,821
