POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
507011152,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,68,47,18,18,7,0,4,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,14,0,8,9,0,3,0,0,0,0,15,0,0,3,0,4,4,0,0,0,12,0,0,3,3,6,3,0,0,0,14,0,3,0,0,4,4,0,4,0,19,0,0,0,0,3,7,0,0,0,9,0,0,0,0,0,4,0,0,0,6
507011153,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,38,21,22,24,6,0,4,0,129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,0,3,7,0,0,0,0,0,0,15,0,4,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,7,0,0,3,4,3,3,0,0,0,8,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
507011154,0,0,6,5,4,4,3,5,0,26,0,0,0,0,7,3,0,5,0,13,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,8,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,104,101,53,42,33,13,31,4,398,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,11,0,9,3,0,0,0,0,0,0,13,5,8,5,0,0,3,0,0,0,16,0,4,12,3,4,0,0,0,0,14,0,0,4,4,8,4,0,0,0,26,0,4,5,5,16,4,0,0,0,40,3,0,0,0,5,3,0,5,0,27,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0
507011155,0,0,0,0,0,3,4,7,0,13,0,0,0,0,0,10,0,3,0,12,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,6,5,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,13,33,11,22,0,88,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,9,0,3,0,0,0,0,0,12,0,9,13,0,0,0,0,0,3,26,0,0,7,5,0,5,0,0,0,20,3,0,16,15,24,25,0,0,0,79,0,0,6,8,49,40,8,6,0,121,5,0,4,8,35,72,11,8,0,149,3,0,0,8,27,45,7,10,0,103,0,0,0,0,7,24,10,12,0,63
507011158,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,46,28,28,11,3,11,3,179,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,4,3,5,9,0,0,0,21,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,9
507011159,0,3,3,0,27,13,3,4,0,58,4,0,0,7,26,23,11,4,0,80,9,3,0,3,9,21,11,11,0,56,11,0,3,0,4,37,10,20,0,93,0,0,0,0,6,4,0,0,0,14,0,5,4,6,3,8,0,4,0,29,0,0,0,0,0,0,0,0,0,9,48,282,203,99,160,156,48,79,8,1092,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,23,0,11,6,0,3,0,0,0,0,18,3,14,15,0,0,4,0,0,0,33,3,28,36,0,5,6,0,0,0,74,5,8,18,12,9,3,0,0,0,66,0,11,14,27,27,19,0,7,0,102,4,8,13,16,66,42,9,4,0,162,0,4,8,9,44,17,9,4,0,95,0,0,3,0,17,17,15,14,0,67,4,4,0,5,15,4,12,0,0,48
507011160,4,0,0,0,5,3,3,0,0,22,0,4,0,0,8,6,0,4,0,17,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,102,82,66,72,27,13,18,4,392,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,11,3,11,3,0,0,0,0,0,0,15,0,10,13,0,3,0,0,0,0,29,0,8,13,6,6,0,0,0,0,31,0,6,9,4,3,5,0,0,0,29,0,4,8,9,11,8,0,0,0,36,0,0,0,9,14,3,0,0,0,26,0,0,4,0,4,9,4,8,0,22,0,0,0,0,5,6,0,0,0,10
507011161,0,3,4,5,9,4,0,0,0,22,0,3,0,0,10,8,4,4,0,26,0,0,0,4,8,4,6,3,0,12,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,36,188,166,100,119,48,14,26,10,699,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,11,4,0,0,0,0,0,0,17,0,12,3,0,0,0,0,0,0,21,3,10,8,0,0,0,0,0,0,18,0,9,21,0,0,0,0,0,0,33,4,4,12,8,6,3,0,0,0,40,5,0,12,4,9,9,0,0,0,43,3,0,6,9,19,15,0,0,0,55,0,0,5,3,16,8,0,4,0,33,4,0,0,4,13,8,0,5,0,26,0,0,0,0,4,3,0,0,0,11
507011163,0,0,0,0,9,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,42,22,32,7,0,9,5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,16,0,4,3,3,0,0,0,0,0,12,0,6,3,0,0,0,0,0,0,14,0,0,8,4,0,3,0,3,0,23,0,0,6,4,8,9,0,0,0,31,0,0,0,3,7,3,0,0,0,15,0,0,0,0,3,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3
507011259,3,0,4,0,4,3,0,0,0,21,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,73,62,28,61,21,0,12,9,286,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,11,0,9,7,0,0,0,0,0,0,15,0,0,9,0,4,0,0,0,0,18,0,0,8,4,5,11,0,0,0,28,0,3,4,0,9,13,0,0,0,26,0,3,0,0,12,7,0,0,0,26,0,3,3,0,5,7,0,0,0,22,0,0,0,0,0,3,0,3,0,10
507011260,4,0,5,4,12,4,0,3,0,36,3,3,5,4,7,11,3,7,0,38,0,0,0,0,3,12,0,3,0,19,0,0,0,0,0,13,0,7,0,24,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,6,35,143,83,46,77,60,10,36,14,497,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,8,0,13,3,0,0,0,0,0,0,25,0,17,11,0,0,0,0,0,0,33,5,6,37,3,3,4,0,0,4,57,5,10,40,14,29,6,0,3,0,107,0,11,22,20,63,37,3,0,5,149,10,6,10,24,105,76,10,13,0,247,6,3,5,6,81,83,19,3,0,212,10,3,7,3,50,64,19,8,0,165,4,0,4,0,14,27,12,12,0,69
507021164,0,0,3,0,6,3,0,4,0,22,0,0,0,0,0,8,0,4,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,17,182,95,65,63,41,4,23,7,494,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,17,8,0,0,0,0,0,0,20,0,7,14,0,0,0,0,0,0,19,0,10,7,7,8,0,0,0,0,33,0,0,5,3,8,6,0,0,0,19,0,4,4,11,17,4,0,0,0,37,3,4,4,0,7,5,0,0,0,29,0,4,0,3,9,7,0,6,0,26,0,0,0,0,5,6,0,0,0,6
507021165,9,4,15,16,46,46,11,29,0,178,6,6,13,9,33,49,16,20,3,148,3,0,0,5,23,37,21,17,0,102,9,5,5,4,19,46,16,42,0,148,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,21,118,764,532,288,374,340,85,157,44,2694,0,4,4,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,15,0,34,0,0,0,0,0,0,0,42,0,31,13,0,0,0,0,0,0,49,0,42,24,0,0,0,0,0,0,75,7,49,52,8,6,0,0,0,4,127,8,40,93,42,20,12,0,0,0,217,13,29,62,51,71,28,9,4,5,269,16,21,42,53,179,94,13,13,0,441,20,16,26,40,228,96,11,31,0,472,20,10,21,9,135,78,31,30,0,337,3,4,3,12,65,65,13,11,0,191
507021166,6,3,6,3,19,12,5,10,0,54,0,0,0,4,5,6,7,0,0,19,0,0,0,0,6,0,0,0,0,12,0,0,0,0,4,4,0,3,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,9,29,263,196,125,145,61,23,29,16,879,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,16,6,10,10,0,0,0,0,0,0,24,0,19,4,0,0,0,0,0,0,27,3,10,26,0,0,0,0,0,0,41,3,14,20,9,3,3,0,4,0,57,0,7,11,13,15,6,5,4,0,62,7,5,13,10,27,8,3,0,0,74,4,0,3,7,20,15,0,7,0,53,0,3,0,0,18,8,0,6,0,37,0,0,0,0,8,0,0,4,0,10
507021167,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,3,0,11,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,71,42,15,13,8,12,15,4,198,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,13,0,15,4,0,0,0,0,0,0,25,0,12,6,0,0,0,0,0,0,25,3,21,17,8,4,0,0,0,0,56,0,4,24,10,4,0,0,0,0,55,6,3,14,7,28,20,3,0,0,84,0,3,7,9,39,40,8,0,0,108,0,5,5,4,32,34,8,3,0,94,0,0,7,0,9,20,9,8,0,54,5,0,0,0,10,3,0,12,0,29
507031169,0,0,4,0,4,3,3,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,56,38,63,25,9,14,5,280,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,5,8,0,0,0,0,0,0,7,0,3,3,3,0,0,0,0,0,15,0,0,0,4,6,0,0,0,0,15,0,5,3,0,6,5,0,0,0,20,0,0,0,0,6,0,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
507031170,0,0,3,6,5,3,0,5,0,31,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,30,88,105,53,70,26,6,21,5,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,10,0,5,6,3,0,0,0,0,0,7,0,0,3,0,10,5,0,0,0,24,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,5,0,0,0,10,0,0,0,0,3,0,0,0,0,3
507031172,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,12,12,7,8,12,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,9,0,0,5,9,0,6,0,0,0,20,0,0,0,10,5,10,0,0,0,19,0,0,0,7,10,17,3,0,0,30,0,0,0,5,3,13,0,3,0,26,0,0,0,0,6,7,0,0,0,21,0,0,0,0,0,4,4,0,0,10
507031173,4,0,0,0,4,5,7,6,0,23,0,0,5,0,0,0,0,5,0,6,0,0,0,0,4,0,3,5,0,10,0,0,0,0,3,5,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,10,11,4,17,14,18,15,8,108,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,11,5,0,0,0,0,0,0,18,0,7,15,3,0,5,0,0,0,31,0,5,22,4,6,4,0,0,0,44,0,5,20,7,19,16,4,0,0,69,4,6,4,20,42,53,6,12,5,138,10,3,4,6,43,57,14,11,0,151,6,0,0,6,29,47,16,16,0,114,3,0,3,0,13,41,11,19,0,88
507031174,0,0,3,3,15,8,0,0,0,25,0,0,0,4,6,8,3,6,0,20,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,118,78,43,62,53,11,12,10,404,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,6,11,4,6,0,0,0,0,22,0,4,13,6,3,0,0,0,0,26,0,0,5,0,4,4,0,0,0,24,0,0,3,7,23,9,0,4,0,36,0,0,0,0,17,15,0,0,0,39,0,0,0,5,5,0,0,5,0,21,0,0,0,0,0,4,0,0,0,8
507031261,3,0,0,0,12,31,6,4,0,69,19,0,6,0,28,70,11,13,0,149,16,3,6,0,12,61,21,18,0,134,13,0,0,0,15,45,16,34,0,118,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,53,23,32,25,94,231,59,74,8,598,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,14,3,5,0,4,0,8,0,0,0,19,0,0,3,4,14,8,0,4,0,32,0,5,3,0,12,4,5,0,0,27,0,0,0,0,6,7,0,0,0,14,0,0,0,0,0,0,0,0,0,4
507041175,0,0,5,0,0,3,0,6,0,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,6,13,198,133,52,58,39,7,24,7,524,0,5,0,0,0,0,0,0,0,3,0,17,3,0,0,0,0,0,0,20,0,16,0,0,4,0,0,0,0,15,0,14,9,0,0,0,0,0,0,21,0,18,8,0,0,0,0,0,0,31,4,14,22,3,3,0,0,0,0,53,4,14,19,8,16,8,0,0,0,58,3,12,14,7,18,18,0,0,0,72,3,10,10,19,30,22,0,3,0,102,6,5,5,5,18,32,11,3,0,89,0,4,4,4,14,29,0,10,0,73,0,7,3,0,5,5,4,9,0,32
507041176,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,41,22,17,10,0,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
507041177,0,3,8,3,7,5,0,4,0,35,0,0,0,3,6,6,0,0,0,29,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,194,123,55,66,47,8,16,7,535,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,9,0,12,4,0,0,0,0,0,0,17,0,12,3,0,0,0,0,0,0,22,0,3,5,0,0,0,0,0,0,14,0,6,13,4,0,0,0,0,0,28,0,4,10,11,9,5,0,0,0,38,0,4,12,9,19,8,0,0,0,56,6,6,6,7,13,18,5,5,0,77,0,3,6,6,17,18,3,0,0,57,0,7,7,3,0,7,4,4,0,36,0,4,4,0,3,4,5,6,0,18
507041178,5,0,8,6,10,6,0,0,0,46,4,0,4,4,0,6,0,14,0,36,0,0,3,7,6,0,0,3,0,17,0,0,0,0,0,4,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,5,27,286,200,114,107,50,21,42,13,869,0,4,0,3,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,11,0,22,9,0,0,0,0,0,0,25,4,23,7,0,0,0,0,0,0,40,0,27,13,0,0,0,0,0,0,38,3,32,34,6,4,3,0,0,0,86,0,11,29,10,9,8,0,0,0,70,7,8,33,22,39,17,0,6,0,127,0,9,20,19,57,27,3,11,0,155,3,4,13,5,34,30,3,5,0,100,0,3,8,8,18,30,3,0,0,83,3,3,4,0,11,11,4,3,0,42
507041179,0,0,0,3,11,7,0,0,0,25,0,0,4,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,109,106,59,66,32,4,21,7,413,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,8,4,0,0,0,0,0,0,9,0,9,4,0,0,0,0,0,0,8,0,13,8,0,0,0,0,0,0,24,0,7,13,0,0,0,0,0,0,14,0,7,7,5,4,0,0,0,0,23,0,7,5,4,4,0,3,0,0,18,0,0,6,0,15,11,0,3,0,30,0,0,0,0,6,6,0,0,0,15,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
