POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
509031249,19,15,45,48,56,53,16,18,3,277,12,15,21,29,86,107,21,31,9,330,16,0,20,11,58,52,14,27,4,203,11,15,8,17,33,49,21,38,0,193,5,11,0,8,17,45,8,40,0,141,6,7,7,9,40,58,33,78,0,234,3,6,0,6,8,11,6,9,0,41,0,0,6,7,3,14,0,17,0,51,3,3,0,4,0,3,0,3,6,24,102,299,277,207,364,451,133,305,43,2182
509031250,10,14,25,21,31,40,22,39,3,215,14,14,26,15,47,65,23,81,0,288,6,14,11,16,18,39,22,60,3,188,11,7,12,11,17,48,17,61,0,175,6,10,8,7,10,27,11,49,0,129,5,11,15,7,13,28,9,79,0,162,3,5,3,5,0,4,7,20,0,41,3,3,0,4,5,11,3,26,0,61,3,3,4,0,0,0,4,8,3,27,106,229,206,131,181,311,142,525,32,1859
510011262,27,47,107,86,205,117,33,67,20,704,38,38,71,105,289,248,56,120,23,985,32,37,44,74,263,221,68,151,7,894,45,31,38,62,248,203,61,168,17,871,43,14,19,50,172,183,57,158,7,702,70,34,35,36,223,296,121,315,13,1145,17,6,3,3,28,46,10,87,0,204,27,15,12,19,35,54,39,170,3,369,5,4,6,3,11,12,5,4,55,109,359,707,616,600,1629,1471,472,1332,177,7364
510011263,9,14,14,16,61,44,11,47,4,224,12,12,16,13,75,57,13,69,6,279,10,12,10,14,78,50,23,76,3,276,30,9,9,5,75,67,20,72,3,294,12,8,3,4,37,61,24,72,4,221,32,12,3,7,57,87,44,200,0,443,11,4,0,0,6,17,8,68,4,110,6,0,4,0,5,7,6,64,0,97,0,3,11,5,5,7,5,18,18,64,138,192,171,120,461,464,172,730,79,2523
510011264,4,5,10,5,24,13,3,22,4,87,3,6,7,13,26,17,13,28,7,117,9,0,6,7,26,21,8,41,0,115,11,5,3,0,25,12,6,39,4,118,6,0,0,0,17,21,10,32,0,89,22,0,4,6,12,31,20,97,0,198,10,0,0,0,0,4,0,39,0,55,8,0,0,0,0,0,0,41,6,53,0,4,5,0,0,0,0,5,10,23,83,73,77,61,170,164,62,371,48,1119
510011265,13,24,29,38,100,71,23,54,6,341,18,23,29,38,128,115,54,108,10,516,26,11,11,22,124,118,31,115,3,474,17,18,14,22,87,90,34,103,4,400,16,6,4,14,66,69,30,101,3,317,35,14,7,14,62,123,50,207,7,516,6,0,0,6,8,14,5,49,0,97,6,3,4,9,12,24,17,60,7,138,4,6,5,9,7,10,3,13,30,88,183,279,211,228,693,707,260,897,83,3529
510011266,4,3,11,14,18,10,15,21,0,95,0,7,7,4,9,24,10,19,0,77,3,4,0,0,16,12,12,32,0,72,0,0,0,3,9,13,3,20,0,53,3,0,0,0,3,8,0,14,0,23,9,4,0,0,14,11,11,37,0,75,4,0,0,0,0,0,0,8,0,17,4,0,0,0,0,0,0,7,0,18,0,0,0,0,3,0,0,0,5,9,23,46,47,51,100,96,64,188,15,632
510021267,21,6,6,12,14,13,12,88,18,191,48,16,12,13,39,37,33,261,22,472,76,29,16,8,40,57,34,483,16,757,123,35,19,14,38,60,54,701,22,1069,173,37,26,10,46,35,81,951,27,1404,643,137,143,30,179,147,350,3558,76,5273,250,55,58,9,72,57,216,1432,33,2183,230,38,40,19,50,62,227,1487,23,2191,18,5,0,3,10,7,7,65,62,165,1634,459,359,130,525,500,1027,9155,346,14131
510021268,9,11,23,19,35,13,9,28,4,155,21,14,23,17,40,49,19,69,0,247,37,9,16,12,42,57,28,139,6,347,32,16,17,3,48,63,31,172,9,389,43,12,9,3,24,43,29,225,5,392,141,22,23,12,58,73,90,632,7,1054,57,4,11,4,22,24,44,281,0,457,60,0,4,7,17,25,46,283,0,444,3,0,0,0,0,0,0,10,15,36,436,214,186,104,300,369,312,1857,57,3840
510021269,13,11,17,31,46,44,10,34,12,219,27,11,20,20,81,89,37,100,9,403,35,25,16,15,79,94,34,148,16,458,42,18,21,16,83,106,71,253,12,621,71,22,10,10,62,83,57,339,12,668,206,39,47,24,128,189,167,1113,35,1947,120,19,9,9,30,76,82,482,13,853,144,19,16,4,37,100,107,609,4,1032,7,6,3,5,5,3,5,21,41,84,688,308,262,175,610,831,573,3159,169,6787
510021270,10,17,26,35,49,42,9,21,0,207,11,24,23,37,79,77,17,46,9,325,19,10,21,21,107,78,17,64,14,346,22,14,14,17,91,88,21,67,3,332,14,14,9,13,72,63,15,66,4,275,35,9,8,10,80,134,56,167,16,503,14,0,5,0,12,15,17,81,0,151,27,3,5,0,10,21,17,95,8,192,0,3,0,0,3,5,0,4,13,31,210,355,248,190,547,557,185,632,83,3008
510031271,19,21,17,35,45,41,11,84,8,289,63,16,23,25,68,69,36,232,11,541,91,25,19,21,42,114,38,424,20,801,121,39,27,25,46,98,63,617,16,1044,150,21,23,17,44,83,61,735,35,1176,643,120,130,29,161,207,327,3155,85,4855,241,47,43,10,45,82,174,1369,20,2033,322,50,51,16,44,90,163,1430,28,2208,18,4,8,0,4,6,6,59,50,146,1726,556,449,224,539,826,895,8193,322,13727
510031272,13,40,89,82,140,105,25,56,10,547,25,29,53,66,202,199,59,128,12,770,28,29,35,41,146,185,70,167,3,698,49,16,31,35,139,183,83,217,9,768,52,17,20,33,119,172,86,286,7,788,118,40,34,35,145,283,181,725,17,1579,48,12,11,3,28,60,55,257,0,473,54,19,11,13,28,70,84,316,12,595,4,13,5,0,0,8,3,16,28,77,474,776,574,441,1046,1338,663,2256,110,7675
510031273,10,20,20,19,28,25,12,34,4,170,12,14,20,21,64,52,24,76,3,283,25,18,17,7,38,42,25,152,9,333,43,13,12,12,44,74,42,194,6,434,45,15,17,14,43,87,28,235,12,501,187,45,41,24,117,238,175,999,19,1848,109,21,22,7,37,118,119,437,6,881,221,26,18,11,96,223,166,738,16,1521,6,4,0,0,4,8,4,18,27,68,686,313,214,173,494,895,608,2918,123,6426
511011274,34,45,75,70,175,119,16,52,5,590,40,32,62,48,138,174,42,101,12,645,30,24,16,34,104,140,56,86,3,486,23,10,23,27,69,126,49,127,7,471,17,12,13,12,41,90,42,87,6,318,34,26,13,25,78,170,75,211,10,643,0,4,0,5,13,25,10,45,4,114,8,11,10,4,4,43,10,55,6,150,5,4,4,6,4,6,3,11,19,76,297,702,573,379,798,1016,348,866,109,5078
511011275,9,15,13,19,19,45,12,44,0,174,18,13,12,16,37,72,23,100,3,296,11,7,9,12,27,41,30,101,0,235,13,13,11,8,20,28,30,126,3,253,12,5,8,10,11,21,14,156,8,259,45,19,9,10,16,37,28,376,15,561,14,7,4,5,8,11,13,106,5,167,14,5,11,8,0,6,12,97,6,162,0,9,5,5,4,5,0,23,15,54,177,244,174,131,177,316,181,1245,69,2712
511021276,10,19,18,33,74,61,6,39,11,261,13,8,13,27,78,80,19,56,6,304,6,12,8,14,62,56,8,47,6,218,10,0,8,4,55,48,10,55,4,190,6,3,3,9,37,32,15,44,0,148,10,3,7,3,39,47,25,101,0,245,4,0,0,0,0,7,12,21,0,47,9,3,0,5,7,8,4,34,0,62,0,4,5,0,5,5,0,11,9,38,103,203,203,148,428,403,116,460,61,2122
511021277,15,17,35,37,81,80,19,53,15,350,16,18,23,32,87,90,30,83,0,374,11,16,11,7,44,62,36,54,8,244,8,4,12,11,36,52,25,62,0,216,14,7,0,4,26,41,9,44,0,152,16,8,17,5,27,84,35,101,7,291,6,0,0,0,3,16,8,26,0,64,8,0,0,3,3,19,9,56,0,99,0,3,0,0,0,4,0,6,20,45,122,280,259,184,394,529,195,552,76,2587
511031278,4,11,18,16,30,36,12,19,0,146,3,0,3,10,45,44,16,32,3,160,0,4,3,4,33,44,11,45,0,157,8,9,5,5,29,65,25,90,0,240,9,3,3,5,20,40,25,98,4,211,27,5,7,9,18,66,48,225,0,398,3,6,0,3,0,20,4,69,0,107,6,0,0,0,4,8,7,62,0,81,0,4,3,0,0,0,0,3,10,16,82,155,149,83,212,350,159,656,36,1886
511031279,22,50,102,122,249,192,45,85,9,875,42,48,62,91,335,313,103,171,18,1183,41,33,31,43,229,258,100,231,12,981,42,27,33,40,168,261,94,330,20,1022,55,12,20,17,120,184,86,362,8,869,81,30,36,16,152,300,193,869,20,1702,17,4,10,4,30,55,62,288,9,482,19,16,15,6,11,51,25,327,0,473,0,6,6,0,3,13,3,21,51,112,441,1007,872,575,1546,1792,745,2786,199,9959
511031280,4,3,17,19,26,11,4,10,0,98,10,9,13,13,38,64,12,10,0,178,6,5,3,9,29,34,17,24,0,134,7,8,4,8,35,40,8,33,0,143,5,0,3,7,24,29,8,40,0,115,13,8,5,9,25,54,23,65,3,192,0,0,5,0,0,9,11,14,0,32,4,4,0,5,3,13,7,19,0,51,0,0,0,0,0,0,0,4,9,17,60,107,137,78,195,281,90,243,20,1213
511031281,0,0,0,0,0,5,0,0,0,8,0,0,0,0,8,9,4,3,0,23,0,0,0,0,4,0,0,3,0,12,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,6,0,0,0,14,0,4,0,0,0,5,0,5,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,10,3,3,23,28,10,27,6,99
511031282,10,14,23,17,34,13,4,39,10,162,13,9,14,8,34,52,35,75,8,245,22,0,11,9,25,44,40,150,11,307,34,12,8,6,37,41,57,259,4,455,33,19,11,8,27,48,48,312,13,520,129,49,42,14,73,128,218,1037,21,1709,44,8,12,0,12,31,78,371,8,557,36,18,12,0,12,42,71,358,9,548,3,3,3,3,4,4,0,23,19,71,348,244,199,95,290,435,569,2671,130,4975
511031283,14,7,12,15,20,21,4,42,3,142,23,14,15,12,19,46,25,139,15,293,45,14,7,7,32,47,30,267,15,473,71,17,11,3,53,38,64,381,19,659,107,25,18,11,39,50,64,570,9,897,370,79,76,14,112,112,250,1946,44,2995,83,29,25,3,28,31,111,612,10,933,65,33,23,9,34,24,119,510,10,825,3,4,5,0,5,3,0,32,41,98,816,290,257,91,377,401,667,4552,188,7641
511031284,0,0,3,0,0,3,3,0,0,15,9,0,4,0,5,6,5,14,0,36,6,0,5,0,3,10,8,33,0,69,6,5,4,0,3,15,11,72,0,112,6,5,0,7,3,13,8,67,0,111,15,11,5,3,12,37,36,215,5,349,10,3,0,0,0,4,14,48,3,86,5,7,0,0,0,9,10,38,0,67,0,0,0,0,0,0,0,3,6,12,67,35,23,13,26,98,89,507,25,878
511041285,64,92,206,228,431,280,63,89,18,1460,74,81,123,194,502,443,119,165,14,1706,60,45,79,116,348,335,106,170,14,1272,51,30,56,88,310,264,114,237,12,1153,56,20,28,47,178,228,118,192,6,871,77,33,40,35,230,341,175,438,12,1382,11,3,5,7,22,42,30,110,5,233,16,14,16,13,23,57,38,130,5,308,10,11,12,0,6,20,4,10,24,89,589,1834,1489,1119,2426,2255,815,1672,178,12372
511041286,11,23,20,30,51,46,7,24,8,222,7,9,30,23,49,79,16,43,4,263,11,15,15,15,38,80,23,54,0,258,9,3,18,10,49,78,35,87,0,287,13,3,0,6,27,65,27,96,0,254,33,17,10,10,38,118,68,227,3,520,8,0,0,3,0,28,12,49,0,100,3,0,5,4,0,14,5,29,0,56,0,0,0,0,0,3,0,3,13,24,118,226,193,144,299,549,211,640,45,2414
511041287,3,11,15,20,22,14,4,8,3,103,3,6,14,11,14,16,7,8,0,76,0,7,7,4,9,19,6,12,0,60,3,3,7,5,8,7,7,9,0,56,0,0,5,0,4,10,0,13,0,44,9,0,0,3,0,9,8,19,0,50,0,0,0,0,5,4,0,5,0,11,4,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,3,6,37,135,110,88,82,99,37,92,7,683
511041288,7,15,11,25,26,10,4,5,0,107,0,12,13,5,16,15,9,22,0,93,5,3,13,10,17,18,3,13,0,81,0,3,5,9,3,18,0,17,0,65,0,5,4,6,5,7,3,12,0,43,0,3,4,4,7,15,7,22,0,63,0,0,0,0,0,4,0,0,0,11,0,0,7,0,0,4,4,5,0,21,0,3,0,0,0,0,0,0,0,13,29,202,163,93,109,113,39,104,10,863
511041289,3,3,16,12,21,19,7,10,5,97,8,7,13,11,30,29,7,18,0,132,0,5,12,5,13,14,5,17,4,75,3,4,3,10,12,15,9,31,0,81,0,3,4,0,3,23,5,21,0,68,6,6,3,0,9,26,11,31,4,106,4,3,0,0,4,6,0,10,0,30,0,0,0,4,4,6,4,18,0,39,0,0,0,0,0,4,0,0,12,18,55,210,140,78,131,173,58,178,35,1062
511041290,7,11,14,6,22,22,9,45,8,138,20,7,6,10,44,41,16,102,15,269,32,6,9,7,17,21,9,174,14,292,56,11,14,3,21,31,28,285,7,451,65,8,7,4,27,33,39,423,4,612,194,44,39,7,54,57,115,1083,28,1622,54,13,17,3,22,17,45,379,4,557,49,15,13,0,16,13,57,367,9,534,4,0,4,0,0,3,0,24,25,70,500,184,153,70,258,256,315,2957,138,4835
511041291,13,12,19,27,22,41,5,53,0,191,11,7,13,19,41,43,21,81,3,240,6,5,7,11,23,44,16,74,0,188,14,8,0,3,12,41,29,118,6,230,20,5,5,4,10,33,12,82,4,170,47,19,29,8,16,39,44,269,6,477,12,0,3,0,3,8,13,92,0,135,10,0,7,8,3,13,7,82,0,134,0,3,0,0,0,0,0,17,13,29,155,181,167,112,171,314,170,976,44,2298
511041292,5,23,19,25,30,47,6,41,0,200,12,23,19,20,31,64,15,79,3,270,11,16,6,11,29,52,20,63,0,207,10,5,7,10,23,33,19,70,6,185,6,0,6,8,20,28,18,48,3,131,6,13,8,9,30,45,18,78,4,207,0,3,3,0,0,13,0,32,0,60,6,9,3,5,0,3,6,25,0,63,6,8,6,0,0,3,4,3,3,33,101,308,232,163,207,355,134,552,41,2089
597979799,3,0,0,0,3,3,0,10,0,18,3,0,0,4,9,3,3,22,0,54,3,0,0,0,0,3,0,19,6,33,6,0,0,0,0,4,3,41,3,65,8,0,0,0,4,11,3,49,0,89,55,5,11,4,7,10,8,221,3,321,33,5,0,0,3,5,5,146,3,198,113,8,3,5,6,22,9,371,5,525,0,0,0,0,4,0,0,9,3,18,235,39,21,17,40,63,31,905,27,1386
599999499,327,820,1120,808,993,1068,262,548,113,6056,394,604,829,829,1268,1789,459,951,139,7263,335,335,449,504,964,1636,483,1155,91,5954,359,249,289,353,762,1431,490,1500,85,5518,320,148,192,188,454,951,363,1408,62,4081,756,241,227,238,534,1173,532,3273,102,7083,254,56,50,43,112,227,122,984,32,1875,332,112,99,73,111,275,127,1076,42,2245,57,68,41,30,57,91,28,135,274,776,4409,11147,7411,4605,6534,10124,3133,11844,1359,60566
