POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
505021097,24,45,10,0,74,66,41,0,0,107,24,15,0,0,43,7,9,0,0,15,19,15,0,0,37,8,8,0,0,14,0,0,0,0,3,6,3,0,0,6,6,0,0,0,7,157,141,10,0,305,24,4,4,0,31,125,10,0,0,142,63,11,0,0,75,47,6,0,0,53,23,0,0,0,22,16,0,0,0,15,24,0,0,0,21,30,8,0,0,35,3,0,0,0,3,359,39,4,0,401,51,53,11,0,107,193,55,0,0,247,90,29,0,0,113,50,13,0,0,64,34,21,0,0,54,21,5,0,0,33,27,0,0,0,32,40,11,0,0,45,7,0,0,0,6,512,184,12,0,707
505021301,23,45,8,0,74,27,21,3,0,56,22,15,0,0,34,3,4,0,0,6,14,11,0,0,32,4,3,0,0,15,6,3,0,0,5,3,8,0,0,12,6,0,0,0,5,110,115,15,0,245,13,7,0,0,19,71,13,0,0,78,58,21,0,0,78,20,0,0,0,23,10,4,0,0,11,9,0,0,0,9,20,0,0,0,19,6,0,0,0,11,3,0,0,0,3,206,45,0,0,254,30,50,8,0,91,99,33,3,0,132,79,35,0,0,115,24,6,0,0,31,27,16,0,0,48,10,3,0,0,17,22,0,0,0,32,13,11,0,0,29,11,0,0,0,13,319,158,15,0,498
505021302,9,22,5,0,36,35,15,0,0,54,14,31,0,0,51,10,0,0,0,10,7,15,0,0,14,7,7,0,0,10,0,0,0,0,0,0,5,0,0,4,3,0,0,0,5,90,94,5,0,184,17,3,0,0,20,82,4,0,0,86,49,15,0,0,63,24,0,0,0,27,13,3,0,0,15,10,0,0,0,10,19,0,0,0,19,16,11,0,0,27,0,0,0,0,0,216,43,0,0,261,27,27,5,0,52,114,24,0,0,143,65,47,0,0,111,31,0,0,0,33,20,14,0,0,28,11,3,0,0,19,21,0,0,0,21,19,12,0,0,35,6,0,0,0,7,308,135,5,0,448
505031098,6,16,0,0,27,9,7,0,0,18,8,16,0,0,25,0,0,0,0,3,4,0,0,0,12,6,0,0,0,11,9,0,0,0,10,6,4,0,0,11,4,0,0,0,8,52,56,3,0,111,8,6,0,0,16,32,0,0,0,31,59,10,0,0,68,31,0,0,0,30,13,0,0,0,18,5,4,0,0,4,23,0,0,0,25,13,5,0,0,16,0,0,0,0,4,182,35,0,0,217,16,24,0,0,48,43,11,0,0,46,61,27,0,0,90,29,0,0,0,29,24,4,0,0,28,11,6,0,0,17,29,3,0,0,32,17,7,0,0,28,3,3,0,0,6,238,90,3,0,329
505031099,7,18,7,0,32,11,21,0,0,37,14,11,0,0,25,4,3,0,0,8,4,3,0,0,4,6,4,0,0,9,5,0,0,0,12,0,7,0,0,11,0,0,0,0,0,52,82,5,0,142,23,3,0,0,30,72,10,4,0,86,113,24,0,0,130,50,3,0,0,50,23,3,0,0,29,11,0,0,0,11,23,0,0,0,23,55,12,0,0,62,5,0,0,0,5,370,59,0,0,427,28,27,3,0,56,84,34,4,0,119,123,33,0,0,155,54,4,0,0,58,25,8,0,0,33,16,4,0,0,15,37,0,0,0,34,53,18,3,0,73,5,0,0,0,11,427,131,7,0,568
505031100,14,57,9,0,87,15,10,0,0,23,24,42,5,0,67,0,0,0,0,0,14,13,0,0,26,3,6,0,0,9,15,9,0,0,26,7,9,0,0,14,4,0,0,0,4,100,142,17,3,265,14,17,3,0,39,69,4,0,0,73,111,15,0,0,133,58,4,0,0,62,20,4,0,0,27,8,3,0,0,13,21,0,0,0,22,32,9,0,0,36,0,0,0,0,0,335,57,7,0,399,32,80,15,0,129,88,11,4,0,97,138,55,5,0,201,57,4,0,0,64,35,15,0,0,52,9,8,0,0,15,35,11,0,0,47,41,11,0,0,57,6,0,0,0,6,436,196,23,3,665
505031101,14,52,6,0,78,11,18,5,0,32,12,15,0,0,29,5,4,0,0,5,10,8,0,0,19,0,4,0,0,11,8,4,0,0,6,10,4,0,0,12,0,0,0,0,0,72,109,13,0,192,17,11,0,0,29,48,3,0,0,54,71,20,0,0,91,55,7,0,0,59,11,0,0,0,14,10,5,0,0,11,22,0,0,0,25,30,12,0,0,46,7,0,0,0,7,264,57,0,0,326,35,64,6,0,108,55,24,4,0,80,81,36,0,0,119,58,8,0,0,67,24,12,0,0,37,13,5,0,0,22,27,3,0,0,31,44,13,0,0,54,7,0,0,0,7,335,164,13,0,515
505031102,5,18,0,0,21,4,11,0,0,12,4,0,0,0,7,0,0,0,0,6,5,4,4,0,9,0,4,0,0,6,3,0,0,0,5,10,0,0,0,7,0,0,0,0,0,30,38,3,0,73,4,12,0,0,17,15,4,0,0,24,35,15,0,0,52,11,0,0,0,11,5,0,0,0,3,3,6,0,0,4,12,0,0,0,17,14,7,0,0,15,0,0,0,0,0,101,40,0,0,143,6,24,4,0,39,23,13,0,0,38,36,15,0,4,54,12,3,0,0,14,7,9,4,0,18,10,3,0,0,11,18,0,0,0,20,19,5,0,0,26,0,0,0,0,3,132,74,3,4,218
505031104,0,7,0,0,10,3,5,0,0,9,13,10,0,0,20,0,0,0,0,0,6,11,0,0,7,0,0,0,0,0,6,0,0,0,7,9,4,0,0,13,0,0,0,0,0,37,38,0,0,74,5,7,0,0,12,15,4,0,0,22,33,5,0,0,36,16,0,0,0,16,8,0,0,0,6,10,0,0,0,13,30,5,0,0,31,7,7,0,0,15,3,0,0,0,3,126,22,0,0,153,5,10,0,0,16,21,15,0,0,35,39,13,0,0,54,21,0,0,0,17,9,10,0,0,20,10,3,0,0,14,31,4,0,0,35,18,13,0,0,28,3,0,0,0,3,163,61,0,0,225
505031105,31,49,10,0,87,45,30,0,0,73,42,37,0,0,81,3,5,0,0,10,20,22,0,0,43,7,4,0,0,11,3,3,0,0,8,10,10,0,0,19,0,5,0,0,6,157,169,7,0,339,28,16,3,0,43,123,15,4,0,138,172,19,0,0,186,58,4,0,0,62,35,9,0,0,48,5,0,0,0,4,17,0,0,0,22,38,6,0,0,48,3,0,0,0,4,474,73,4,0,555,54,62,12,0,130,167,47,6,0,218,210,51,0,0,270,62,10,0,0,73,59,34,0,0,91,14,7,0,0,16,22,0,0,0,25,51,23,0,0,74,9,4,0,0,14,635,244,15,0,897
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8
505031107,12,31,3,0,48,22,5,0,0,22,21,18,0,0,39,4,0,0,0,4,7,10,0,0,20,6,3,0,0,9,10,0,0,0,12,9,4,0,0,10,3,0,0,0,3,84,76,9,0,162,21,16,0,0,41,43,3,0,0,41,102,8,0,0,114,33,6,0,0,35,17,4,0,0,21,9,0,0,0,9,19,0,0,0,22,37,4,0,0,38,0,0,0,0,0,279,42,0,0,320,39,46,3,0,91,60,3,0,0,62,126,29,0,0,151,39,6,0,0,42,28,9,0,0,40,6,3,0,0,13,27,4,0,0,31,40,14,0,0,48,7,0,0,0,7,366,118,9,0,486
505031255,12,9,0,0,27,15,7,0,0,24,14,14,0,0,27,0,3,0,0,3,3,8,0,0,6,6,0,0,0,0,0,0,0,0,0,4,3,0,0,14,0,0,0,0,4,51,55,3,0,110,18,4,0,0,23,41,3,0,0,44,85,12,0,0,95,48,0,0,0,46,13,5,0,0,17,5,0,0,0,5,12,0,0,0,12,27,0,0,0,29,3,0,0,0,3,253,24,0,0,278,32,17,0,0,46,55,14,0,0,68,102,24,0,0,126,47,4,0,0,56,16,11,0,0,25,10,0,0,0,13,12,0,0,0,12,33,8,0,0,38,3,0,0,0,4,304,81,3,0,391
505031256,9,24,5,0,38,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,4,4,0,0,4,0,4,0,0,4,0,0,0,0,0,18,35,5,0,60,10,24,4,0,44,8,0,0,0,8,10,3,0,0,13,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,4,6,6,0,0,8,6,0,0,0,6,49,31,4,0,91,22,43,13,0,80,14,0,0,0,15,10,6,0,0,18,0,0,0,0,0,7,3,0,0,10,0,0,0,0,0,7,4,0,0,7,6,3,0,0,7,4,0,0,0,4,66,65,13,0,153
505031257,5,5,0,0,12,4,4,0,0,8,0,0,0,0,7,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,19,24,0,3,48,6,0,0,0,12,7,0,0,0,7,23,0,0,0,28,11,4,0,0,14,10,0,0,0,10,3,0,0,0,3,0,0,0,0,6,9,0,0,0,8,0,0,0,0,0,65,7,0,0,80,14,5,0,0,18,10,4,0,0,15,23,5,0,0,33,13,4,0,0,13,8,7,0,0,17,3,0,0,0,5,7,3,0,0,9,11,4,0,0,12,0,0,0,0,0,86,37,0,3,122
505031258,9,22,0,0,22,7,7,0,0,16,11,18,0,0,25,0,7,0,0,9,9,8,0,0,21,6,5,0,0,6,7,0,0,0,3,9,4,0,0,9,0,0,0,0,0,49,63,5,0,117,20,7,0,0,23,34,6,0,0,38,71,5,0,0,85,29,0,0,0,29,10,3,0,0,16,8,0,0,0,8,9,0,0,0,9,17,3,0,0,17,4,0,0,0,4,203,27,0,0,226,25,18,0,0,48,39,12,0,0,55,85,26,0,0,109,27,7,0,0,33,21,7,0,0,36,16,5,0,0,20,16,0,0,0,19,24,4,0,0,27,4,0,0,0,5,255,88,5,0,346
505031303,22,72,21,0,114,23,12,0,0,39,20,28,3,0,60,5,3,0,0,6,17,31,6,0,54,7,3,0,0,3,21,13,0,0,31,6,6,0,0,14,0,0,0,0,3,111,169,34,0,318,29,24,5,0,55,48,4,0,0,52,88,17,0,0,105,24,6,0,0,29,20,0,0,0,24,10,0,0,0,8,24,3,0,0,29,38,7,0,0,44,4,0,0,0,4,277,61,3,0,344,44,91,21,0,163,66,22,0,0,91,115,52,3,0,161,26,6,0,0,36,34,32,8,0,73,9,3,0,0,13,45,11,0,0,61,47,12,0,0,57,7,0,0,0,7,396,226,33,0,662
505031304,8,9,3,0,26,14,13,0,0,23,21,21,0,0,39,3,0,0,0,3,13,11,0,0,27,6,3,0,0,11,0,0,0,0,6,6,9,0,0,11,0,0,0,0,3,82,62,4,0,147,9,3,0,0,16,50,5,0,0,51,50,9,0,0,61,35,0,0,0,37,18,9,0,0,23,3,3,0,0,7,20,4,0,0,23,28,5,0,0,38,0,0,0,0,0,213,36,0,3,249,25,18,3,0,43,63,15,0,0,79,72,21,0,0,92,36,0,0,0,40,32,20,0,0,51,10,7,0,0,20,23,3,0,0,25,36,13,0,0,49,0,0,0,0,4,298,95,4,0,400
505031305,103,615,167,0,880,42,106,15,0,163,136,294,14,0,444,3,19,6,0,24,48,151,24,0,222,47,41,0,0,95,42,31,5,0,75,34,42,6,0,86,9,9,3,0,22,467,1304,229,4,2002,70,90,9,0,168,117,26,0,0,142,285,118,0,0,408,61,3,3,0,68,59,26,0,0,86,31,7,0,0,38,68,10,0,0,76,98,12,0,0,107,16,3,0,0,15,804,293,20,3,1113,172,705,176,0,1051,167,126,11,0,303,422,410,13,0,849,66,20,5,0,92,102,181,24,0,308,77,49,5,0,133,109,40,5,0,149,130,52,3,0,189,24,9,4,0,38,1266,1600,247,10,3116
505031306,11,56,7,0,77,22,30,0,0,56,24,23,3,0,45,3,0,0,0,9,10,24,0,0,25,7,4,0,0,12,8,4,0,0,13,6,5,0,0,13,0,3,0,0,9,90,153,15,0,256,21,20,0,0,39,62,8,0,0,72,67,20,0,0,90,44,4,0,0,47,16,0,0,0,20,5,4,0,0,13,22,4,0,0,23,47,9,0,0,56,0,0,0,0,0,286,66,4,0,353,26,71,7,0,112,86,44,3,0,131,96,42,3,0,135,52,5,0,0,55,22,24,0,0,44,8,7,0,0,20,28,9,0,0,37,57,14,0,0,70,0,3,0,0,6,378,214,19,0,618
506011110,8,75,14,0,99,17,25,3,0,43,21,32,4,0,54,3,4,0,0,4,7,16,0,0,28,3,4,6,0,9,4,0,0,0,10,3,5,0,0,14,5,0,0,0,4,73,159,26,0,261,20,21,0,0,43,56,9,0,0,68,87,20,0,0,104,33,6,0,0,40,10,4,0,0,14,7,4,0,0,17,23,7,0,0,31,40,0,0,0,42,6,0,0,0,5,288,74,0,0,367,26,97,15,0,141,72,28,3,0,108,108,53,4,0,159,33,11,0,0,48,20,23,0,0,43,9,13,6,0,24,32,5,0,0,37,45,5,0,0,53,6,3,0,0,10,358,237,25,0,625
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,3,6,0,0,7,0,0,0,0,3,8,0,0,0,6,0,0,0,0,0,0,7,0,0,6,3,0,0,0,3,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,18,15,0,0,35,4,5,0,0,12,11,0,0,0,15,14,7,0,0,17,5,6,0,0,13,8,6,0,0,12,5,0,0,0,5,15,0,3,0,18,10,0,0,0,9,0,0,0,0,0,73,19,4,0,97,7,10,0,0,16,15,3,0,0,16,17,3,0,0,23,14,6,0,0,16,8,12,0,0,17,8,0,0,0,8,19,0,3,0,23,10,4,0,0,15,0,0,0,0,0,93,31,4,0,131
506011114,17,71,13,0,99,16,27,6,0,41,21,22,0,0,44,0,5,0,0,5,14,23,3,0,34,5,12,0,0,13,13,0,0,0,13,8,4,0,0,13,0,0,0,0,4,85,159,22,0,270,14,22,0,0,37,32,12,3,0,44,57,32,0,0,86,39,6,0,0,40,8,9,0,0,18,4,3,0,0,10,25,0,0,0,28,32,3,0,0,29,0,0,0,0,0,220,79,3,4,308,29,91,13,0,137,46,38,7,0,86,76,50,0,0,134,39,5,0,0,44,17,33,3,0,55,9,19,0,0,30,37,0,0,0,44,39,9,0,0,53,3,0,0,0,6,309,244,27,0,576
506011115,13,17,3,0,30,13,6,0,0,22,16,8,0,0,25,5,0,0,0,4,11,12,0,0,21,0,0,0,0,0,3,0,0,0,7,5,0,0,0,6,0,0,0,0,3,64,44,8,0,116,12,8,0,0,22,39,7,0,0,45,32,4,0,0,42,8,0,0,0,11,19,0,0,0,20,7,0,0,0,7,8,0,0,0,10,17,0,0,0,21,6,0,0,0,6,149,25,0,0,177,27,19,3,0,54,55,11,0,0,67,48,14,0,0,66,15,4,0,0,15,27,16,0,0,38,13,0,0,0,13,7,0,0,0,15,23,5,0,0,26,8,0,0,0,9,219,67,8,0,291
506011116,11,42,6,0,57,14,11,0,0,21,12,6,0,0,19,0,0,0,0,0,10,8,4,0,23,0,3,0,0,10,3,0,0,0,3,5,0,0,0,8,4,0,0,0,4,53,72,11,0,136,23,18,0,0,42,43,4,0,0,47,38,21,0,0,55,20,0,0,0,25,10,5,0,0,21,6,3,0,0,12,9,5,0,0,13,17,5,0,0,24,4,0,0,0,4,173,56,5,0,236,28,55,8,0,98,54,14,0,0,71,47,30,0,0,76,25,0,0,0,22,25,11,4,0,43,11,3,0,0,13,12,3,0,0,15,21,3,0,0,29,6,0,0,0,8,224,136,18,0,377
506011117,4,0,0,0,7,3,0,0,0,4,9,6,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,11,0,0,0,8,3,0,0,0,0,0,0,0,0,0,31,13,0,0,45,5,5,0,0,10,18,4,0,0,20,32,0,0,0,34,26,0,0,0,26,4,0,0,0,7,0,0,0,0,0,14,0,0,0,13,15,3,0,0,24,0,0,0,0,0,110,18,0,0,129,9,7,0,0,17,21,3,0,0,23,38,3,0,0,46,28,0,0,0,28,6,9,0,0,9,4,0,0,0,4,16,0,0,0,22,18,4,0,0,20,0,0,0,0,0,147,28,0,0,177
506011307,9,25,0,0,33,12,10,0,0,26,17,5,0,0,18,0,0,0,0,0,12,3,0,0,16,6,3,0,0,13,13,0,0,0,13,7,0,0,0,13,3,0,0,0,3,73,55,6,0,129,7,0,0,0,7,48,7,0,0,55,41,6,0,0,44,30,4,0,0,31,6,0,0,0,9,10,0,0,0,12,14,0,0,0,13,19,0,0,0,18,9,0,0,0,9,182,12,3,0,200,19,25,0,0,43,64,16,0,0,78,58,4,0,0,64,34,4,0,0,36,15,6,0,0,17,10,3,3,0,19,24,4,0,0,25,23,8,0,0,28,9,0,0,0,9,254,65,5,0,329
506011308,20,94,33,0,147,19,26,6,0,56,22,35,0,0,61,5,4,0,0,12,10,27,4,0,41,3,6,0,0,16,11,11,0,0,18,6,13,0,0,15,0,4,0,0,0,102,224,43,6,370,23,18,4,0,42,35,3,0,0,41,71,24,0,0,95,43,3,0,0,47,15,4,0,0,20,4,0,0,0,8,32,5,0,0,39,30,5,0,0,30,5,0,0,0,9,257,56,6,0,317,38,112,39,0,193,53,35,3,0,92,97,60,0,0,158,42,6,0,0,52,30,30,4,0,63,8,9,3,0,18,40,11,0,0,57,34,19,0,0,49,5,0,0,0,12,358,282,54,6,691
506021118,27,176,79,0,280,40,60,16,0,114,38,49,3,0,91,3,9,0,0,10,22,40,9,0,71,8,16,0,0,23,29,9,0,0,35,12,6,0,0,22,5,8,0,0,13,181,384,100,0,671,39,25,3,0,64,69,17,5,0,93,79,27,0,0,107,52,5,0,0,51,40,5,0,0,44,16,3,0,0,22,72,3,0,0,76,51,3,0,0,52,6,0,0,0,4,422,84,10,0,518,69,197,85,0,349,112,83,14,0,208,114,78,0,0,198,47,8,0,0,60,63,41,9,0,111,23,19,0,0,41,101,7,0,0,115,59,13,0,0,75,9,11,0,0,18,600,463,113,0,1180
506021119,29,145,15,0,195,52,64,0,0,124,27,60,4,0,88,7,8,0,0,15,20,31,0,0,47,11,23,0,0,31,12,4,0,0,12,4,11,0,0,12,0,4,0,0,7,159,347,34,0,536,31,31,3,0,63,131,14,3,0,152,97,33,0,0,131,52,3,0,0,59,26,0,0,0,30,21,0,0,0,22,23,0,0,0,23,32,3,0,0,35,7,0,0,0,13,425,94,3,0,528,59,179,25,0,266,186,77,5,0,270,125,93,4,0,215,61,13,0,0,72,40,31,4,0,74,31,23,0,0,55,30,4,0,0,37,38,11,0,0,50,9,7,0,0,18,584,441,35,3,1063
506021120,5,73,61,0,133,8,4,0,0,16,11,9,0,0,18,0,0,0,0,0,18,12,9,0,33,5,0,3,0,7,35,5,0,0,41,10,0,0,0,10,5,0,0,0,10,91,104,70,0,269,17,10,0,0,32,9,0,0,0,9,9,0,0,0,10,0,0,0,0,0,52,3,0,0,56,0,3,0,0,3,63,3,0,0,71,14,0,0,0,13,0,0,4,0,7,168,32,4,4,203,24,81,59,0,161,19,8,0,0,26,17,10,0,0,32,0,0,0,0,0,67,20,9,0,93,5,9,3,0,10,98,11,0,0,110,22,6,0,0,25,8,0,4,0,12,258,139,76,4,474
506021121,9,33,14,0,50,13,7,0,0,24,16,6,0,0,20,0,0,0,0,6,43,16,3,0,59,0,0,0,0,8,36,20,0,0,54,5,3,0,0,4,0,9,0,0,12,110,98,26,0,239,9,5,0,0,15,6,0,0,0,10,16,6,0,0,20,3,0,0,0,3,41,3,0,4,50,3,0,0,0,5,60,0,0,0,59,13,4,0,0,17,8,0,0,0,10,164,19,0,3,186,13,37,14,0,62,19,11,0,0,35,27,9,0,0,40,3,5,0,0,5,85,19,6,4,112,4,4,0,0,9,96,20,0,0,118,13,8,0,0,24,9,9,0,0,14,273,117,27,3,424
506021123,39,162,57,0,254,70,96,7,0,180,18,27,0,0,45,9,11,0,0,16,6,28,0,0,38,16,36,5,0,57,33,0,3,0,35,4,3,0,0,8,9,3,0,0,13,206,364,74,0,634,31,22,0,0,54,123,44,3,0,172,60,16,0,0,79,52,7,0,0,65,28,9,0,0,38,19,8,0,0,28,100,0,0,0,103,37,3,0,0,37,7,5,0,0,6,454,121,5,3,576,72,179,55,0,311,192,140,9,0,344,82,39,0,0,121,60,17,0,0,74,33,37,0,0,75,39,46,5,0,90,131,0,4,0,133,39,6,0,0,51,12,7,0,0,23,653,479,79,3,1214
506021309,4,36,3,0,47,14,29,0,0,42,8,12,0,0,22,0,4,0,0,7,0,9,0,0,14,0,10,4,0,7,9,0,0,0,13,5,4,0,0,10,0,3,0,0,6,40,105,8,0,154,14,10,4,0,26,45,12,5,0,60,16,3,0,0,22,13,0,0,0,14,6,0,0,0,11,3,0,0,0,3,15,0,0,0,15,15,0,0,0,15,0,0,0,0,0,139,27,5,0,170,21,42,8,0,74,59,34,0,0,100,26,20,0,0,43,12,6,0,0,22,10,11,0,0,22,3,10,4,0,15,25,0,0,0,23,20,4,0,0,22,3,3,0,0,11,184,129,14,0,329
506021310,8,8,0,0,18,7,9,0,0,14,4,6,0,0,13,0,0,0,0,3,0,3,0,0,8,5,3,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,33,28,3,0,65,4,6,0,0,6,16,0,0,0,19,18,4,0,0,23,17,0,0,0,17,4,3,0,0,5,0,0,0,0,3,19,0,0,0,19,8,0,0,0,8,0,0,0,0,0,90,14,0,0,111,8,7,6,0,26,25,8,0,0,32,30,10,0,0,39,18,0,0,0,17,8,5,0,0,10,3,3,0,0,10,21,0,0,0,21,13,0,0,0,15,0,0,0,0,3,127,36,3,0,169
506021311,18,55,21,0,89,20,40,3,0,60,19,14,0,0,30,7,5,0,0,6,3,6,0,0,12,11,8,0,0,14,3,0,0,0,3,3,0,0,0,10,6,3,0,0,3,83,121,26,0,234,18,15,0,0,30,46,5,0,0,49,33,7,0,0,35,26,0,0,0,26,12,0,0,0,14,12,0,0,0,8,18,0,0,0,18,15,3,0,0,20,0,0,0,0,6,173,35,0,0,210,29,66,21,0,116,67,41,3,0,113,49,21,0,0,71,28,6,0,0,35,14,10,0,0,24,15,6,0,0,24,19,0,0,0,19,23,0,0,0,29,5,4,0,0,12,254,158,26,0,443
