SA2_CODE_2021,M_Part_a_r_mar_0_14,M_Part_a_r_mar_15_24,M_Part_a_r_mar_25_34,M_Part_a_r_mar_35_44,M_Part_a_r_mar_45_54,M_Part_a_r_mar_55_64,M_Part_a_r_mar_65_74,M_Part_a_r_mar_75_84,M_Part_a_r_mar_85ov,M_Part_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85ov,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85ov,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85ov,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85ov,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85ov,M_Vis_from_within_Aus_Tot,M_OS_vis_0_14_yr,M_OS_vis_15_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Part_r_mar_0_14,F_Part_r_mar_15_24,F_Part_r_mar_25_34,F_Part_r_mar_35_44,F_Part_r_mar_45_54,F_Part_r_mar_55_64,F_Part_r_mar_65_74,F_Part_r_mar_75_84,F_Part_r_mar_85ov,F_Part_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85ov,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85ov,F_Oth_rel_ind_Tot
503011034,..,0,93,326,490,394,336,187,52,1884,..,20,121,68,66,45,32,17,0,362,..,0,0,8,15,17,6,4,0,55,787,..,..,..,..,..,..,..,..,787,..,354,..,..,..,..,..,..,..,354,..,107,84,20,11,5,4,0,0,227,..,18,16,3,4,5,5,5,3,52,..,4,14,5,0,0,0,0,0,28,..,32,58,11,20,11,11,4,0,146,..,28,74,87,71,109,104,57,26,560,22,19,17,9,7,8,4,5,0,90,0,0,4,0,6,5,0,3,0,11,805,579,487,547,690,597,508,280,86,4566,..,7,137,402,542,399,304,138,31,1947,..,33,140,63,54,49,32,10,0,372,..,0,17,44,109,45,12,8,16,244,849,..,..,..,..,..,..,..,..,849,..,487,..,..,..,..,..,..,..,487,..,95,53,6,3,5,4,0,0,167,..,11,12,0,3,7,15,16,5,59
503011035,..,3,189,628,798,662,684,436,129,3537,..,48,137,75,63,64,36,14,3,442,..,0,0,15,23,31,7,0,0,81,1510,..,..,..,..,..,..,..,..,1510,..,716,..,..,..,..,..,..,..,716,..,145,159,38,23,6,0,0,0,370,..,49,30,7,4,9,7,4,7,109,..,41,36,3,0,0,0,0,0,80,..,242,251,32,7,16,4,12,0,556,..,38,105,57,78,68,92,61,28,535,13,23,23,13,12,10,7,6,3,104,6,0,3,3,4,5,7,0,5,18,1521,1309,933,867,1013,870,851,540,174,8076,..,10,250,763,849,695,635,325,44,3574,..,58,158,79,65,55,25,9,0,441,..,0,10,76,111,73,35,20,18,337,1417,..,..,..,..,..,..,..,..,1417,..,632,..,..,..,..,..,..,..,632,..,105,118,30,17,5,6,0,0,281,..,44,11,8,5,14,22,26,11,145
503011036,..,0,96,318,515,411,331,190,59,1923,..,3,77,50,46,36,20,12,0,250,..,0,5,4,16,28,11,0,0,66,996,..,..,..,..,..,..,..,..,996,..,475,..,..,..,..,..,..,..,475,..,126,97,23,8,5,5,0,0,260,..,11,6,0,0,4,0,0,8,31,..,0,3,3,0,0,0,0,0,4,..,34,37,9,6,0,4,5,0,96,..,9,20,17,24,33,54,49,16,218,6,14,10,5,10,6,7,0,3,66,0,0,0,5,0,4,0,0,0,14,999,676,354,437,631,519,436,255,93,4403,..,0,140,410,550,390,307,142,26,1963,..,17,86,45,49,32,18,7,0,253,..,5,5,38,86,59,15,12,14,222,821,..,..,..,..,..,..,..,..,821,..,392,..,..,..,..,..,..,..,392,..,62,61,7,7,10,0,0,0,145,..,12,0,5,0,10,7,9,10,46
503021037,..,0,0,0,0,8,4,6,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,17,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,5,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
503021038,..,4,192,555,540,327,210,81,30,1935,..,29,281,152,96,80,24,5,0,670,..,0,4,10,34,19,8,4,4,77,1157,..,..,..,..,..,..,..,..,1157,..,283,..,..,..,..,..,..,..,283,..,111,66,28,19,18,0,0,0,242,..,17,26,12,11,13,3,3,0,77,..,7,28,5,0,5,0,0,0,48,..,52,134,27,9,19,9,6,0,254,..,11,78,104,101,92,75,31,19,511,9,9,19,14,11,0,3,0,0,79,0,0,0,0,0,0,5,0,0,7,1167,522,826,904,822,581,335,133,57,5346,..,4,269,606,537,319,185,56,10,1982,..,47,319,141,91,62,16,0,0,682,..,0,19,78,107,49,12,22,13,298,1046,..,..,..,..,..,..,..,..,1046,..,288,..,..,..,..,..,..,..,288,..,91,51,12,15,8,0,0,0,174,..,27,22,3,4,14,11,8,9,105
503021039,..,5,223,625,612,578,413,159,63,2675,..,54,363,230,145,107,67,13,0,978,..,0,3,12,27,17,7,10,3,80,1201,..,..,..,..,..,..,..,..,1201,..,364,..,..,..,..,..,..,..,364,..,150,114,43,30,7,3,0,0,354,..,31,33,13,9,15,4,9,3,114,..,21,37,5,4,5,0,0,0,73,..,116,211,54,29,24,23,4,3,461,..,46,230,198,157,172,164,59,37,1066,18,21,31,19,13,10,9,6,3,125,4,0,0,0,0,0,0,0,0,13,1221,808,1258,1201,1019,942,694,256,110,7506,..,9,356,679,624,538,373,120,22,2720,..,85,379,191,122,91,35,3,0,911,..,4,21,98,128,87,27,19,28,421,1114,..,..,..,..,..,..,..,..,1114,..,429,..,..,..,..,..,..,..,429,..,128,84,16,10,18,4,0,0,261,..,31,26,4,14,18,27,5,8,138
503021040,..,0,125,393,344,290,190,99,36,1475,..,31,244,149,71,63,34,3,0,594,..,0,0,8,29,12,5,6,6,57,747,..,..,..,..,..,..,..,..,747,..,190,..,..,..,..,..,..,..,190,..,84,57,12,18,20,5,0,0,196,..,19,20,10,12,7,9,8,3,72,..,14,34,3,0,0,0,0,0,53,..,110,196,50,18,17,11,7,0,397,..,13,87,104,92,102,76,41,19,535,3,9,18,4,9,5,4,0,0,59,0,3,3,0,0,3,0,0,0,10,750,469,787,734,581,526,334,156,59,4393,..,3,191,422,367,280,167,69,17,1504,..,52,249,118,71,47,15,4,0,553,..,0,15,57,67,35,12,18,15,221,695,..,..,..,..,..,..,..,..,695,..,185,..,..,..,..,..,..,..,185,..,79,38,9,6,19,0,0,0,151,..,22,24,6,6,4,11,9,5,89
503021042,..,8,225,659,612,518,527,288,74,2905,..,48,356,145,90,94,62,26,4,821,..,0,0,21,44,42,20,10,0,130,1293,..,..,..,..,..,..,..,..,1293,..,449,..,..,..,..,..,..,..,449,..,132,88,20,26,6,0,0,0,276,..,27,31,12,0,5,7,4,0,92,..,8,19,9,4,0,0,0,0,42,..,87,148,19,8,10,19,7,4,313,..,61,243,174,152,187,216,133,34,1199,10,21,24,14,14,10,6,8,0,107,0,0,0,4,3,5,5,0,0,19,1308,837,1144,1069,958,889,860,470,118,7651,..,5,326,750,631,519,470,226,36,2971,..,77,385,119,112,76,36,19,4,827,..,3,22,104,153,79,25,21,6,413,1309,..,..,..,..,..,..,..,..,1309,..,406,..,..,..,..,..,..,..,406,..,99,69,21,4,6,0,0,0,197,..,45,17,4,4,12,31,15,15,151
503021043,..,21,501,1035,688,446,367,177,61,3285,..,62,332,193,107,96,36,16,3,834,..,0,4,24,38,15,9,0,5,102,1703,..,..,..,..,..,..,..,..,1703,..,446,..,..,..,..,..,..,..,446,..,145,90,24,12,8,3,0,0,288,..,45,65,20,3,5,19,4,0,166,..,24,41,10,3,6,0,0,0,82,..,66,211,42,21,17,17,11,0,383,..,72,248,223,151,177,171,78,46,1159,17,15,28,13,10,11,6,5,0,97,0,0,6,3,0,3,3,0,0,17,1721,887,1518,1580,1042,772,638,283,112,8555,..,27,708,1035,658,415,342,124,31,3346,..,94,361,163,106,77,25,5,0,835,..,4,38,119,139,75,31,18,15,440,1586,..,..,..,..,..,..,..,..,1586,..,433,..,..,..,..,..,..,..,433,..,88,58,18,12,16,0,0,0,194,..,63,60,15,10,27,26,15,12,232
503021295,..,4,324,415,238,273,256,104,17,1635,..,84,396,160,69,60,44,6,0,819,..,0,4,9,27,15,4,0,0,56,414,..,..,..,..,..,..,..,..,414,..,92,..,..,..,..,..,..,..,92,..,56,54,8,11,0,0,0,0,131,..,34,31,14,0,7,0,0,0,91,..,22,34,17,7,3,0,0,0,78,..,141,294,87,17,23,12,6,0,586,..,96,325,280,196,192,123,47,13,1268,3,14,19,12,13,8,0,0,0,70,0,3,3,0,3,3,0,0,0,16,412,541,1487,1001,585,590,448,159,37,5253,..,18,457,389,251,281,195,73,7,1670,..,118,422,115,62,44,23,0,0,790,..,0,11,51,70,38,16,7,0,197,375,..,..,..,..,..,..,..,..,375,..,89,..,..,..,..,..,..,..,89,..,37,27,13,11,0,0,0,0,92,..,46,41,4,7,5,16,5,0,135
503021296,..,7,258,341,180,150,123,60,10,1135,..,73,492,233,109,68,23,13,0,1018,..,0,3,12,17,15,9,0,4,65,444,..,..,..,..,..,..,..,..,444,..,68,..,..,..,..,..,..,..,68,..,51,27,14,6,7,0,0,0,99,..,23,35,11,5,4,5,0,0,84,..,17,53,12,4,0,0,0,0,87,..,209,376,95,45,30,17,4,0,776,..,56,325,307,181,153,111,43,14,1188,7,19,31,9,5,8,4,0,0,88,0,6,3,4,0,0,0,0,0,8,448,531,1608,1040,559,437,290,121,31,5066,..,21,325,350,165,139,111,33,4,1144,..,108,505,172,77,48,17,3,0,929,..,4,26,59,59,37,12,9,5,209,497,..,..,..,..,..,..,..,..,497,..,82,..,..,..,..,..,..,..,82,..,28,28,13,9,5,0,0,0,78,..,23,27,11,3,13,15,6,0,87
503021297,..,9,304,347,137,159,124,59,15,1155,..,77,447,158,50,39,18,5,0,797,..,0,5,12,17,15,4,0,0,54,304,..,..,..,..,..,..,..,..,304,..,44,..,..,..,..,..,..,..,44,..,21,30,9,5,0,0,0,0,70,..,20,46,7,0,0,5,0,0,80,..,10,32,7,0,5,0,0,0,56,..,136,325,61,30,15,12,5,0,574,..,112,456,405,215,177,123,54,11,1566,6,13,27,9,5,4,5,0,0,75,0,0,7,0,3,0,0,0,0,10,314,446,1675,1008,470,421,286,140,26,4783,..,18,401,310,142,160,116,31,5,1180,..,119,471,129,53,17,9,4,0,794,..,0,13,39,58,24,11,4,6,152,303,..,..,..,..,..,..,..,..,303,..,57,..,..,..,..,..,..,..,57,..,18,21,11,3,6,0,0,0,59,..,46,36,7,7,15,13,8,0,126
504011044,..,5,229,562,516,474,409,211,56,2458,..,50,303,179,137,95,43,12,0,821,..,0,12,23,41,29,13,12,5,129,1386,..,..,..,..,..,..,..,..,1386,..,311,..,..,..,..,..,..,..,311,..,266,170,63,43,21,3,0,0,563,..,58,33,14,12,17,15,12,8,168,..,20,29,16,12,7,0,0,0,84,..,50,92,38,35,27,27,8,0,283,..,21,93,125,146,183,153,70,32,814,15,20,24,16,17,14,9,5,0,122,0,0,0,0,0,0,3,0,0,10,1404,793,984,1032,964,869,674,324,109,7151,..,12,337,644,500,502,360,162,24,2546,..,79,338,208,134,79,44,12,0,889,..,9,75,147,179,80,50,28,21,589,1240,..,..,..,..,..,..,..,..,1240,..,311,..,..,..,..,..,..,..,311,..,175,95,31,25,3,3,0,0,339,..,40,26,15,22,28,45,21,25,203
504011045,..,6,468,1061,851,705,532,293,96,4012,..,51,487,349,225,151,61,17,3,1341,..,6,4,35,62,44,24,3,10,189,2160,..,..,..,..,..,..,..,..,2160,..,537,..,..,..,..,..,..,..,537,..,345,219,64,59,29,9,0,0,714,..,56,52,25,21,19,16,15,3,208,..,34,51,15,12,11,6,3,0,129,..,97,199,72,59,65,31,13,4,543,..,30,153,177,175,242,203,119,42,1139,25,35,42,20,28,23,17,0,4,191,0,0,0,4,0,4,3,0,0,10,2182,1196,1677,1827,1483,1290,890,457,162,11167,..,20,669,1137,898,670,477,224,46,4143,..,92,544,312,230,132,50,16,0,1375,..,8,72,179,246,148,56,36,43,786,1976,..,..,..,..,..,..,..,..,1976,..,525,..,..,..,..,..,..,..,525,..,242,145,50,27,16,6,0,0,488,..,66,41,13,19,47,57,37,30,301
504011046,..,7,326,513,313,225,220,99,27,1723,..,79,389,212,90,69,30,11,0,879,..,0,0,27,29,16,13,0,4,88,829,..,..,..,..,..,..,..,..,829,..,163,..,..,..,..,..,..,..,163,..,71,57,20,15,8,0,0,0,165,..,44,47,11,5,10,4,4,0,119,..,13,48,17,5,6,0,0,0,91,..,131,229,68,47,26,18,8,0,523,..,64,265,296,211,216,198,106,21,1372,12,19,28,18,12,6,5,3,0,115,0,0,6,0,0,0,5,0,0,5,842,589,1387,1178,718,581,494,227,49,6072,..,23,436,479,294,221,199,63,13,1730,..,117,436,165,91,45,27,8,0,893,..,6,40,98,105,51,21,8,6,338,770,..,..,..,..,..,..,..,..,770,..,160,..,..,..,..,..,..,..,160,..,50,40,23,3,3,0,0,0,118,..,38,29,9,10,12,14,8,0,131
504011047,..,12,422,824,711,728,658,490,100,3938,..,53,403,223,114,72,54,17,0,934,..,3,8,28,69,34,26,13,12,187,1816,..,..,..,..,..,..,..,..,1816,..,519,..,..,..,..,..,..,..,519,..,386,283,113,85,58,10,0,0,930,..,76,94,36,30,36,16,18,7,315,..,52,88,35,19,15,4,4,0,215,..,123,217,85,71,45,34,15,3,595,..,30,157,156,173,190,172,113,53,1048,26,36,40,23,30,13,7,7,0,188,0,0,0,3,0,0,3,0,0,12,1842,1297,1708,1527,1301,1197,990,672,181,10702,..,23,658,899,706,702,668,353,41,4044,..,106,441,209,103,75,34,10,3,971,..,19,88,198,243,128,79,61,48,871,1693,..,..,..,..,..,..,..,..,1693,..,508,..,..,..,..,..,..,..,508,..,258,188,53,35,37,11,0,0,581,..,75,54,27,22,60,63,48,43,391
504011048,..,0,108,234,305,373,409,211,50,1691,..,14,66,34,40,22,16,11,0,202,..,0,4,15,34,20,6,12,9,90,624,..,..,..,..,..,..,..,..,624,..,234,..,..,..,..,..,..,..,234,..,164,148,49,36,13,0,0,0,409,..,18,25,9,7,10,6,12,4,85,..,11,13,3,6,5,3,0,0,42,..,22,21,11,8,7,6,0,0,75,..,5,40,47,34,43,50,30,12,273,9,11,12,10,10,7,9,0,0,66,0,0,0,0,0,0,0,0,0,0,636,475,443,406,479,498,506,275,74,3784,..,4,145,301,334,385,394,136,23,1724,..,20,70,43,33,25,7,7,0,208,..,3,29,44,67,42,29,21,15,250,587,..,..,..,..,..,..,..,..,587,..,246,..,..,..,..,..,..,..,246,..,113,93,24,11,19,4,0,0,259,..,12,7,10,8,17,21,18,14,102
504021049,..,0,22,66,116,156,98,39,7,500,..,9,33,16,21,28,9,0,0,125,..,0,0,7,7,4,6,0,0,20,233,..,..,..,..,..,..,..,..,233,..,85,..,..,..,..,..,..,..,85,..,65,25,11,3,0,0,0,0,111,..,4,0,0,0,3,4,0,0,11,..,0,4,0,3,0,0,0,0,15,..,0,6,7,5,10,3,0,0,31,..,0,14,6,18,24,26,15,6,102,0,3,3,4,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,234,171,110,121,173,229,145,49,10,1245,..,0,35,97,136,151,85,24,4,531,..,16,33,30,36,21,4,0,0,140,..,0,16,15,27,16,13,5,3,84,191,..,..,..,..,..,..,..,..,191,..,59,..,..,..,..,..,..,..,59,..,44,13,10,3,0,0,0,0,78,..,6,4,0,0,6,10,7,3,37
504021050,..,0,77,233,357,337,290,165,34,1497,..,5,57,59,47,60,24,8,0,257,..,0,0,10,21,12,10,0,5,50,669,..,..,..,..,..,..,..,..,669,..,208,..,..,..,..,..,..,..,208,..,154,59,19,16,9,5,0,0,252,..,3,5,6,12,13,0,5,0,40,..,6,0,4,3,0,0,0,0,18,..,0,4,8,0,6,11,0,0,36,..,6,6,18,24,41,49,27,13,182,8,6,10,10,8,8,5,5,6,58,0,0,0,0,0,0,0,0,0,3,677,390,222,368,487,480,390,222,50,3278,..,3,112,311,387,332,285,118,20,1573,..,9,57,67,79,43,21,6,0,278,..,0,12,32,52,34,15,9,11,164,630,..,..,..,..,..,..,..,..,630,..,194,..,..,..,..,..,..,..,194,..,95,42,13,13,8,6,0,0,173,..,9,4,0,0,9,9,10,6,55
504021051,..,4,103,169,198,211,209,125,16,1038,..,17,91,62,40,27,18,11,4,257,..,0,7,4,26,14,3,4,0,54,518,..,..,..,..,..,..,..,..,518,..,108,..,..,..,..,..,..,..,108,..,137,57,18,13,4,3,0,0,232,..,12,13,4,6,10,3,3,0,60,..,9,3,0,0,0,0,0,0,22,..,15,19,8,6,16,6,0,0,65,..,9,20,24,34,38,44,31,14,213,8,8,11,8,10,0,3,0,0,53,0,0,0,0,0,0,0,0,0,6,517,321,326,296,327,325,290,185,36,2626,..,8,144,202,217,219,211,92,3,1094,..,29,113,59,43,27,10,9,0,284,..,6,15,39,46,36,9,11,6,169,473,..,..,..,..,..,..,..,..,473,..,139,..,..,..,..,..,..,..,139,..,81,35,9,5,3,0,0,0,142,..,20,10,0,4,6,10,5,3,66
504021052,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,4,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
504021053,..,0,163,384,523,607,522,274,60,2532,..,17,135,113,133,99,60,8,0,570,..,0,7,18,36,30,13,5,10,120,1175,..,..,..,..,..,..,..,..,1175,..,327,..,..,..,..,..,..,..,327,..,307,162,58,33,13,0,0,0,569,..,15,26,9,15,9,8,3,5,91,..,18,19,0,8,7,4,6,0,54,..,9,12,6,11,25,17,0,4,76,..,7,31,34,71,85,85,51,19,371,24,19,4,23,15,3,11,3,4,101,0,0,0,0,0,0,0,0,0,3,1202,724,554,650,833,882,713,353,97,6002,..,6,239,486,624,644,484,194,22,2701,..,32,159,164,141,112,39,7,0,646,..,4,33,77,111,74,33,14,16,350,1074,..,..,..,..,..,..,..,..,1074,..,363,..,..,..,..,..,..,..,363,..,214,91,20,15,17,3,0,0,358,..,15,3,3,8,17,26,29,18,114
504021054,..,6,174,311,350,420,405,256,43,1974,..,63,188,132,98,89,50,17,4,636,..,3,9,22,43,31,23,3,0,134,1026,..,..,..,..,..,..,..,..,1026,..,240,..,..,..,..,..,..,..,240,..,312,165,55,45,16,8,0,0,604,..,49,34,9,14,19,26,9,4,164,..,26,24,11,11,5,0,4,0,85,..,23,28,20,34,30,12,7,0,164,..,14,66,80,125,125,128,59,36,639,16,31,21,14,16,8,3,8,0,124,0,0,0,0,0,0,3,0,0,8,1036,758,719,658,742,744,656,364,90,5780,..,11,254,366,399,451,375,175,30,2072,..,85,223,144,96,80,43,13,0,675,..,14,78,140,145,76,41,39,13,552,986,..,..,..,..,..,..,..,..,986,..,255,..,..,..,..,..,..,..,255,..,188,62,34,27,12,5,0,0,317,..,39,18,9,13,34,49,24,14,198
504031055,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
504031056,..,13,291,554,723,935,549,204,44,3304,..,46,147,159,117,83,26,10,6,584,..,4,18,40,34,54,18,6,5,178,1720,..,..,..,..,..,..,..,..,1720,..,563,..,..,..,..,..,..,..,563,..,538,401,97,45,15,4,0,0,1093,..,63,61,28,27,38,19,18,8,250,..,28,35,26,17,9,5,0,0,118,..,29,84,36,22,32,16,12,0,226,..,20,72,67,90,149,92,40,22,542,20,18,34,21,20,15,9,6,0,141,0,0,0,0,0,0,0,0,0,4,1732,1329,1136,1019,1075,1320,728,297,77,8725,..,18,422,684,815,894,395,149,32,3403,..,63,183,154,115,69,20,9,0,616,..,20,122,167,225,137,60,28,17,785,1675,..,..,..,..,..,..,..,..,1675,..,573,..,..,..,..,..,..,..,573,..,404,237,38,20,14,4,0,0,714,..,40,32,4,20,54,64,42,28,282
504031057,..,20,516,1020,732,678,483,157,26,3634,..,68,279,172,111,82,37,3,0,756,..,3,17,31,53,28,21,9,0,154,2373,..,..,..,..,..,..,..,..,2373,..,548,..,..,..,..,..,..,..,548,..,471,307,126,36,10,5,0,0,966,..,87,103,42,27,27,22,14,5,336,..,26,55,27,21,7,9,0,0,140,..,45,112,69,36,24,24,9,0,318,..,30,144,123,110,132,105,39,17,693,30,39,28,31,18,6,10,0,0,171,0,0,0,0,0,0,3,0,0,6,2404,1327,1571,1643,1142,994,726,234,43,10093,..,43,824,1051,755,644,346,109,11,3772,..,111,307,158,115,76,18,4,0,783,..,21,143,194,183,116,68,23,20,771,2109,..,..,..,..,..,..,..,..,2109,..,581,..,..,..,..,..,..,..,581,..,317,173,47,23,11,3,0,0,579,..,59,59,17,42,56,75,44,25,378
