SA2_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
506071145,0,5,0,0,0,0,8,0,12,5,3,0,0,19,14,76,3,34,0,0,122,17,41,5,29,5,0,96,8,11,3,32,0,0,54,93,15,9,62,5,0,188,412,20,22,168,19,3,648,603,13,0,169,8,0,797,294,0,0,72,0,0,367,123,0,4,18,0,0,149,51,0,0,13,0,0,64,33,0,0,7,0,0,37,10,0,0,3,0,0,13,18,0,0,4,0,0,21,17,4,4,33,7,6,76,1686,205,63,649,43,9,2654
506071146,0,7,0,4,0,0,14,0,19,0,0,0,0,21,0,109,0,6,4,0,115,0,64,5,20,0,0,91,6,27,0,11,6,0,49,9,28,3,20,5,0,64,68,30,0,30,0,0,137,114,16,0,50,5,0,172,83,4,0,32,4,0,130,68,0,0,13,0,0,79,30,0,0,6,3,0,42,15,0,0,3,0,0,24,9,0,0,0,0,0,15,6,0,0,4,0,0,8,5,25,3,20,3,7,57,415,315,19,220,24,11,1008
506071147,5,12,0,3,0,0,13,0,12,10,0,0,0,24,3,50,0,18,3,0,87,18,14,4,28,0,0,59,17,7,0,30,6,0,63,126,9,0,52,7,0,202,464,13,0,163,9,0,647,559,17,4,136,3,0,728,321,0,0,89,7,0,411,193,0,0,31,4,0,229,121,0,0,13,3,0,138,63,0,0,12,0,0,82,32,0,0,10,0,0,38,61,0,0,9,0,0,69,18,8,0,30,6,0,75,2007,140,20,636,48,8,2860
507011148,0,0,0,0,0,0,4,0,0,0,4,0,0,7,0,11,0,9,0,0,22,0,5,4,10,0,0,18,10,3,0,10,0,0,27,40,5,3,19,0,0,67,75,4,7,42,0,0,122,502,0,0,136,10,0,645,360,0,0,54,10,0,422,66,0,0,12,0,0,82,12,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,13,5,0,40,1087,34,18,316,32,0,1480
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,7,0,8,0,0,15,0,0,0,3,10,0,12,0,0,0,6,14,0,26,4,7,0,9,4,0,27,34,0,0,14,5,0,56,118,0,0,42,0,0,165,62,0,0,20,0,0,82,55,0,0,8,0,0,62,18,0,0,0,0,0,21,9,0,0,0,5,0,8,0,0,0,0,4,0,6,0,0,0,0,4,0,4,6,4,0,12,4,0,23,304,22,0,122,49,3,499
507011153,0,12,5,0,0,0,14,0,21,3,0,0,0,28,3,106,12,9,0,0,134,6,58,26,21,4,0,114,10,16,0,5,3,0,35,39,15,6,21,0,0,78,164,11,0,75,6,0,260,202,4,0,69,3,0,272,80,0,0,10,0,0,93,14,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,11,3,3,32,529,243,62,235,18,4,1087
507011154,0,10,0,5,0,0,17,0,23,5,0,0,0,28,5,123,4,9,4,0,143,6,63,30,22,3,5,130,38,25,10,34,0,0,107,73,32,10,61,13,0,188,206,29,0,107,10,6,363,330,12,3,150,6,0,512,122,4,0,33,5,0,160,17,0,0,9,0,0,33,6,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,28,3,13,3,4,64,829,346,66,454,49,16,1750
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,6,0,3
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,4,31,0,0,0,0,0,35,102,0,0,13,0,0,115,70,0,0,12,0,0,87,47,0,0,7,0,0,54,17,0,0,8,0,0,21,19,0,0,3,0,0,24,16,0,0,0,0,0,17,18,0,0,5,0,0,19,0,0,0,0,0,0,10,322,0,0,59,5,0,387
507011159,0,10,0,0,0,0,10,0,5,0,0,0,0,8,0,44,0,10,0,0,64,4,25,0,13,0,0,39,20,13,4,7,0,0,49,23,16,6,23,0,0,74,159,20,0,60,5,0,242,489,10,0,81,13,0,592,102,0,0,24,3,0,131,13,0,0,12,0,0,27,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,10,4,0,19,4,3,45,834,145,12,254,30,10,1284
507011160,0,8,0,0,0,0,11,0,9,0,0,0,0,7,0,30,0,9,0,0,43,4,25,6,17,0,0,62,22,10,0,25,0,0,58,57,9,3,46,15,0,135,235,4,3,84,7,0,336,366,6,0,102,13,3,491,97,0,0,28,0,0,127,16,0,0,4,0,0,16,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,3,3,33,812,95,17,339,43,10,1314
507011161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,4,0,0,21,5,10,3,19,0,0,39,25,4,0,7,0,0,39,40,5,3,18,0,0,67,183,0,0,39,3,0,230,585,0,0,112,13,3,714,341,0,0,62,6,0,418,50,0,0,10,0,0,60,10,0,0,0,0,0,10,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,15,0,0,39,1262,50,11,290,30,4,1649
507011163,0,4,0,0,0,0,3,0,5,0,0,0,0,5,0,52,0,0,0,0,54,0,37,0,6,0,0,45,0,9,0,7,0,0,21,9,9,0,7,0,0,23,47,19,0,45,0,0,110,148,3,0,54,3,0,209,44,0,0,16,0,0,55,3,0,0,0,0,0,3,4,0,0,3,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,10,0,0,19,271,140,4,148,7,0,570
507011259,5,3,0,0,0,0,9,0,0,0,0,0,0,3,3,27,0,5,0,0,35,0,19,3,7,0,0,31,9,9,4,3,0,0,23,15,18,3,5,13,0,48,56,12,0,38,0,0,110,248,5,0,68,6,0,321,128,0,0,28,0,0,159,40,0,0,6,0,0,48,3,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,13,4,0,39,532,103,11,169,23,0,843
507011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,9,17,0,0,12,0,0,34,18,0,0,6,0,0,27,10,0,0,0,0,0,16,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,59,8,0,38,6,0,115
507021164,0,6,0,0,0,0,6,0,4,0,0,0,0,10,0,11,0,3,0,0,20,4,7,0,7,0,0,19,0,0,0,3,0,0,17,34,3,0,19,0,0,52,45,4,0,28,3,0,81,101,0,0,53,0,0,152,79,0,0,34,0,0,115,61,0,0,12,0,0,73,41,0,0,11,0,0,55,14,0,0,6,0,0,20,18,0,0,0,0,0,16,21,0,0,3,0,0,26,0,0,0,6,0,3,15,418,42,4,186,9,5,663
507021165,10,35,0,5,4,0,47,6,42,5,0,3,0,62,7,266,24,14,5,0,307,15,48,24,21,4,0,114,20,19,8,28,0,0,76,106,19,13,51,10,0,196,172,10,4,75,13,0,279,318,12,4,150,9,0,488,309,5,0,114,7,0,434,191,0,0,71,0,0,267,97,5,0,39,0,0,146,60,0,0,14,5,0,87,34,0,0,18,5,0,54,47,10,0,21,21,0,99,13,31,3,40,23,4,117,1404,502,80,660,110,13,2769
507021166,0,13,3,3,0,0,19,0,15,3,0,0,0,21,0,138,10,12,4,0,167,7,65,16,14,0,0,108,12,36,3,17,8,0,81,3,31,3,39,20,0,94,99,23,3,78,34,0,236,200,8,0,121,15,0,346,144,0,0,74,8,0,226,92,0,0,41,0,0,130,40,0,0,14,0,0,55,27,0,0,0,0,0,30,8,0,0,4,0,0,11,13,3,0,8,0,0,20,15,23,9,16,4,0,72,654,353,57,438,99,8,1614
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507031169,0,9,0,5,0,0,11,0,6,3,0,0,0,7,8,28,4,7,0,0,49,39,30,15,0,0,0,88,8,3,5,11,0,0,25,22,32,6,14,41,0,118,316,6,5,75,9,0,412,640,0,0,120,9,0,774,67,0,0,20,0,0,95,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,8,7,0,42,1126,125,42,265,74,3,1641
507031170,0,3,0,0,0,0,11,0,5,0,0,0,0,5,5,42,13,8,0,4,70,8,39,26,14,0,0,95,25,11,0,29,3,0,64,105,17,5,53,10,0,189,199,10,0,91,8,0,303,81,7,0,38,9,0,125,6,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,11,0,8,39,436,143,51,250,18,8,916
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
507031174,0,10,0,0,0,0,14,0,15,0,0,0,0,19,8,73,15,11,3,0,115,20,40,5,22,0,0,95,85,15,4,33,0,0,144,155,23,7,70,4,0,258,277,19,0,101,12,0,398,134,0,5,64,5,0,202,7,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,3,19,10,5,65,699,214,43,335,29,9,1329
507031261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,10,0,0,4,0,0,12,3,0,0,0,4,0,10,11,0,0,7,0,0,16,32,0,0,9,0,0,38,219,0,0,40,5,0,264,58,0,0,15,0,0,79,13,0,0,0,0,0,17,4,0,0,3,0,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,0,15,358,0,0,98,8,4,467
507041175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,14,0,0,0,10,0,0,12,5,0,0,11,0,0,17,35,0,0,26,0,0,57,81,0,7,35,3,0,129,163,0,0,51,5,0,226,153,0,0,56,3,0,216,116,0,0,24,0,0,142,72,0,0,19,0,0,88,50,0,0,14,0,0,60,40,0,0,7,0,0,48,56,0,0,10,0,0,60,13,0,0,14,0,5,39,783,4,6,296,20,12,1111
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,14,0,8,0,4,0,0,12,0,0,0,0,0,0,4,0,0,0,4,0,0,4,18,0,0,22,0,0,39,55,0,0,29,0,0,83,58,0,0,15,0,0,69,18,0,0,7,0,0,26,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,19,0,85,5,0,267
507041177,0,14,4,0,0,0,14,0,8,0,3,0,0,15,0,101,5,8,0,0,106,5,39,8,28,0,0,89,38,7,0,25,0,0,71,31,17,0,21,0,0,73,176,10,4,82,4,0,271,317,3,0,132,4,0,463,146,0,0,44,6,0,200,68,0,0,13,0,0,84,36,0,0,9,0,0,46,9,0,0,3,0,0,14,11,0,0,0,0,0,16,5,0,0,0,0,0,7,10,11,3,20,3,6,46,850,207,24,398,26,7,1505
507041178,3,0,0,0,0,0,8,0,4,0,0,0,0,6,0,42,7,10,0,0,61,0,36,5,10,0,0,51,7,9,0,13,0,0,32,28,15,8,20,3,0,68,122,12,3,51,0,0,185,278,6,0,89,4,0,374,225,0,0,46,5,0,274,117,0,0,17,0,0,138,67,0,0,5,0,0,79,30,0,0,11,0,0,42,23,0,0,4,0,0,27,33,0,0,12,0,0,43,15,6,0,18,0,0,47,946,129,19,305,16,4,1427
507041179,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,5,4,4,0,21,0,0,5,9,6,0,15,0,6,0,5,0,0,9,0,0,3,4,0,0,5,23,0,7,28,6,0,63,124,0,0,36,0,0,161,124,0,0,21,5,0,149,38,0,0,5,0,0,45,12,0,0,3,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,3,20,335,15,18,119,18,3,514
507041180,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,0,0,3,3,0,11,0,0,0,3,0,0,8,3,0,0,4,0,0,7,20,0,0,15,0,0,39,101,0,0,53,4,0,151,112,0,0,25,0,0,133,47,0,0,12,0,0,59,13,0,0,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,13,305,5,0,138,12,0,453
507041181,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,10,0,6,0,0,16,3,0,0,19,0,0,24,3,0,0,11,0,0,14,39,4,4,26,0,0,69,70,0,0,57,3,0,135,200,0,0,99,6,0,309,184,0,0,53,0,0,238,102,0,0,15,0,0,115,34,0,0,12,0,0,50,18,0,0,12,0,0,27,16,0,0,0,0,0,25,32,0,0,3,0,0,34,7,3,0,16,3,0,28,704,26,6,337,13,4,1095
507041182,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,4,11,9,0,30,10,4,6,21,0,0,39,0,0,5,7,0,0,16,3,5,0,20,0,0,37,74,3,0,53,0,0,132,221,0,0,71,12,0,301,144,0,4,46,4,0,197,73,0,0,15,0,0,88,9,0,0,5,0,0,15,9,0,0,7,0,0,15,4,0,0,0,0,0,5,3,0,0,5,0,0,6,7,0,3,10,0,0,29,568,21,17,265,28,5,908
507041183,0,9,0,3,0,0,10,0,12,3,0,0,0,20,0,156,5,6,0,0,165,0,62,0,0,0,0,71,0,20,0,5,0,0,21,6,36,5,10,5,0,63,36,22,5,26,4,0,92,109,12,6,37,5,0,170,62,0,0,12,0,0,71,20,0,0,5,0,0,31,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,6,0,0,38,245,349,28,114,14,5,753
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,14,0,0,6,0,0,13,51,0,0,12,0,0,63,49,0,0,8,0,0,65,20,0,0,3,0,0,26,8,0,0,0,0,0,8,4,0,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,9,0,0,9,149,0,0,58,5,0,211
507051186,0,0,0,0,0,0,4,0,4,5,0,0,0,3,0,35,4,4,0,0,46,4,20,10,17,0,0,58,5,9,0,32,0,0,51,68,8,0,58,4,0,139,227,9,0,111,7,0,350,98,0,0,40,4,0,139,5,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,14,0,0,28,404,105,21,287,19,3,837
507051187,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,20,0,5,0,0,31,3,9,0,7,0,0,25,3,6,0,3,0,0,12,14,6,0,19,15,0,56,180,11,0,90,4,0,285,353,0,0,113,4,0,472,62,0,0,18,0,0,77,4,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,3,0,5,32,648,63,3,266,25,3,1009
507051188,4,0,0,0,5,0,10,5,13,0,0,0,0,14,5,90,8,24,4,0,130,44,56,28,29,9,0,160,110,4,9,61,6,0,201,298,14,13,155,49,0,523,498,9,6,188,48,0,743,437,3,5,118,15,0,589,104,0,0,18,3,0,130,23,0,0,5,0,0,26,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,8,0,0,10,24,16,3,33,13,3,94,1550,212,62,641,164,15,2645
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,3,6,0,6,0,0,19,0,10,0,0,0,0,15,4,50,0,5,0,0,64,30,12,4,23,0,0,64,58,5,0,27,3,0,95,136,3,4,67,28,0,243,215,8,0,106,12,0,339,184,0,0,79,4,0,271,39,0,0,5,0,0,44,13,0,0,4,0,0,18,3,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,5,0,19,8,3,47,699,102,10,354,54,7,1226
507051191,0,0,0,0,0,0,5,0,3,0,0,0,0,6,0,11,0,4,0,0,17,0,4,0,10,0,0,16,0,10,0,19,3,0,32,15,11,0,21,28,0,81,241,10,0,105,9,0,364,559,0,0,129,9,0,697,144,0,0,27,0,0,173,40,0,0,10,0,0,50,13,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,14,4,0,35,1032,51,3,343,60,5,1491
507051192,0,0,0,3,0,0,9,0,8,0,0,0,0,4,4,21,0,7,0,0,34,7,30,0,9,0,0,53,3,18,4,7,0,0,31,43,23,0,34,16,0,123,243,14,4,103,13,0,379,242,0,0,81,15,3,339,35,0,0,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,14,4,4,45,590,129,10,271,53,3,1048
507051193,0,4,0,0,0,0,5,0,3,4,0,0,0,5,3,33,9,3,0,0,48,4,25,18,13,3,0,60,6,12,3,19,0,0,36,52,16,4,49,5,0,118,251,17,0,119,9,0,397,209,6,0,80,5,0,302,14,0,0,6,0,0,18,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,22,7,3,43,549,116,34,305,33,3,1042
507051312,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,3,0,10,3,8,0,4,7,0,30,14,0,4,3,6,0,33,20,6,0,18,40,0,85,152,0,0,53,20,0,228,343,0,0,72,4,0,427,52,0,0,10,3,0,67,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,10,10,4,39,616,22,8,190,95,10,932
507051313,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,3,0,13,23,3,0,14,4,0,44,8,0,0,18,4,0,25,20,0,0,20,41,0,86,272,0,0,106,11,0,392,734,0,0,195,12,0,939,193,0,0,36,8,0,238,30,0,0,4,0,0,40,7,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,9,5,4,36,1314,11,8,407,93,5,1834
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,12,3,0,32,51,0,0,10,4,0,58,13,0,0,8,0,0,17,4,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,34,13,0,134
509011225,0,10,3,0,4,0,17,0,13,3,5,6,0,25,10,90,26,21,5,4,153,9,52,72,45,14,7,192,12,13,15,47,10,0,96,83,34,34,74,13,0,243,385,23,15,176,31,7,633,354,3,12,119,32,0,523,77,3,0,23,9,0,112,10,0,0,3,4,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,12,9,0,15,7,8,14,26,22,0,83,944,255,190,557,157,18,2112
509011226,0,0,0,3,5,0,10,0,0,0,4,0,0,4,8,0,0,17,0,0,20,5,0,0,13,3,0,16,0,0,0,17,4,0,24,5,0,0,18,5,0,29,8,0,0,18,0,0,31,17,0,0,6,0,0,26,5,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,28,50,0,0,115,35,0,203
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,14,0,12,0,3,0,0,25,0,6,0,10,0,0,19,0,7,3,6,0,0,20,34,22,0,35,6,0,96,102,3,0,33,0,0,140,24,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,3,0,16,165,62,16,104,12,0,362
509011228,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,31,10,13,3,0,55,4,13,13,12,8,0,49,0,7,0,17,4,0,31,6,13,11,25,4,0,60,68,9,0,57,8,3,148,39,0,0,49,3,0,105,16,0,0,9,0,0,27,4,0,0,3,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,3,0,19,9,0,28,142,78,33,228,49,4,531
509011229,0,0,0,4,12,0,15,0,4,0,6,14,0,23,0,11,6,12,20,0,44,3,11,8,17,6,0,53,4,5,0,13,8,0,31,3,4,6,25,7,0,37,0,0,0,10,5,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,31,3,50,12,39,14,95,108,5,269
509011230,0,3,0,0,3,0,8,0,5,0,0,3,3,15,15,22,10,16,7,0,72,44,30,6,24,9,0,114,20,10,0,24,8,0,61,29,20,0,23,9,0,82,32,7,0,20,3,0,68,3,3,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,6,7,0,29,165,117,21,122,46,4,478
509011231,0,0,0,6,4,0,13,0,9,0,6,0,0,15,4,11,9,17,20,0,62,13,12,16,35,12,0,94,11,5,0,20,9,0,48,10,3,3,18,0,0,37,4,9,0,21,4,0,35,0,0,0,8,4,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,24,0,43,41,48,26,148,94,4,361
