SA2_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
507011158,3,0,8,15,4,36,0,16,0,85,10,27,13,35,18,19,0,7,0,140,49,166,52,48,48,14,13,10,6,414,94,155,42,26,48,13,10,14,13,414,141,123,50,39,56,23,14,15,6,461,108,112,51,24,75,22,18,16,10,453,23,29,16,8,14,6,10,7,0,122,5,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,443,617,234,200,268,138,72,93,35,2093
507011159,9,9,35,61,10,93,19,76,0,306,27,81,108,135,62,93,55,67,0,630,121,413,268,156,209,81,112,106,26,1485,148,294,203,110,158,52,77,102,18,1173,119,231,195,121,191,53,103,117,21,1151,108,179,148,122,170,60,99,119,12,1020,29,46,32,26,34,17,20,23,6,226,0,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,562,1250,992,717,839,451,480,620,88,6009
507011160,3,4,36,44,7,81,14,48,7,247,32,54,92,112,53,92,47,68,9,549,119,323,244,149,158,68,75,107,28,1277,151,272,243,110,121,48,77,87,23,1136,140,178,188,122,157,70,111,101,18,1091,96,124,134,95,140,59,78,100,15,832,27,31,45,25,42,25,27,24,4,251,5,0,4,0,3,4,0,5,0,23,0,0,0,0,0,0,0,0,0,0,566,997,982,657,685,444,428,547,101,5409
507011161,7,8,37,75,18,151,20,116,0,446,28,110,141,152,102,136,54,87,10,820,232,699,436,259,340,141,136,158,37,2448,417,844,440,308,400,123,153,147,52,2867,234,378,290,207,281,109,135,135,28,1802,102,145,140,119,170,52,86,96,8,919,16,28,22,22,33,12,16,17,4,175,0,4,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,1029,2219,1507,1139,1345,733,609,761,136,9484
507011163,0,6,21,20,8,67,6,60,3,200,15,44,63,71,24,55,20,47,10,341,85,221,185,82,113,43,37,61,17,844,128,189,208,90,136,44,60,59,20,932,108,135,146,66,125,42,74,92,7,806,70,70,99,69,101,42,64,100,4,620,17,25,22,10,17,8,9,19,0,133,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,423,687,744,419,530,297,281,437,63,3882
507011259,4,0,48,59,15,94,18,81,3,324,33,46,96,95,58,69,32,52,4,496,132,357,279,177,180,77,85,104,22,1418,193,332,250,135,189,70,88,86,24,1369,133,209,188,106,167,59,90,90,22,1063,85,86,130,62,100,57,74,70,5,664,22,26,18,10,18,9,18,20,0,142,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,601,1060,1011,641,735,441,407,499,87,5483
507011260,0,0,12,24,7,28,11,22,5,100,7,15,16,26,16,17,14,5,0,107,16,72,28,21,23,13,8,9,10,202,42,76,27,14,38,13,9,10,0,232,55,77,33,26,56,16,8,19,4,296,46,51,46,27,44,20,9,13,0,263,19,33,13,5,18,10,10,6,3,113,3,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,182,330,169,146,210,122,63,89,21,1329
507021164,3,10,20,84,10,63,9,48,0,247,16,58,22,85,32,54,15,25,0,309,83,242,67,72,50,33,13,20,8,585,168,347,51,39,69,30,4,23,10,735,238,409,60,59,115,56,16,16,6,971,194,296,80,54,98,45,10,19,10,797,41,106,16,10,26,23,6,11,6,241,13,9,4,0,4,0,0,9,0,36,0,0,0,0,0,0,0,0,0,0,746,1472,316,398,399,296,74,176,46,3932
507021165,7,14,19,115,7,91,10,64,3,331,38,133,92,278,67,95,29,66,5,806,253,887,259,271,164,72,36,108,35,2080,343,816,198,155,141,65,50,69,21,1869,371,735,147,121,171,67,39,62,24,1728,331,623,120,109,189,67,55,78,22,1589,90,260,37,19,60,30,5,18,8,529,16,39,3,5,9,5,0,8,5,82,0,5,0,0,0,0,0,0,0,5,1445,3508,874,1074,810,492,225,475,125,9024
507021166,0,8,37,92,6,121,5,68,0,344,15,66,77,175,48,84,19,61,5,548,161,592,238,174,111,64,45,68,18,1481,317,694,226,141,150,45,47,62,34,1722,263,611,178,134,181,51,51,79,13,1564,220,445,154,111,168,56,80,69,24,1328,43,132,50,39,51,24,30,32,8,418,3,13,0,0,3,3,0,3,4,35,0,0,0,0,0,0,0,0,4,6,1036,2565,962,868,719,457,284,445,110,7443
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
507031169,9,9,64,55,17,181,20,125,10,482,35,78,176,186,85,120,68,121,19,876,187,434,424,361,305,176,267,239,45,2432,270,588,449,347,381,140,290,172,36,2674,145,278,306,210,217,96,182,171,23,1622,61,92,115,90,127,39,101,91,8,724,11,20,14,16,17,8,19,18,0,119,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,716,1501,1544,1259,1142,754,940,947,136,8939
507031170,0,0,21,18,10,56,5,52,6,165,0,11,51,43,16,47,32,55,7,265,38,74,118,84,75,47,72,95,6,608,54,90,122,90,84,38,76,81,22,653,41,93,101,79,73,38,85,105,10,623,30,53,53,67,74,29,98,71,13,493,3,15,8,13,10,5,10,20,3,87,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,173,337,484,389,332,258,388,482,64,2913
507031172,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,7,7,0,31
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,12
507031174,0,10,28,35,8,104,23,51,3,266,17,25,108,71,33,47,40,86,11,427,45,108,180,138,86,84,124,120,22,893,71,131,201,149,124,79,146,169,12,1087,63,89,199,146,118,72,178,155,16,1029,52,69,117,85,92,49,114,118,11,699,13,6,18,16,24,5,33,34,5,153,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,263,437,859,635,480,443,648,736,78,4576
507031261,0,3,38,18,9,70,10,48,5,198,22,48,85,73,43,48,24,40,6,386,125,313,258,142,174,84,114,75,11,1295,124,269,201,118,156,39,65,65,16,1044,125,106,125,89,121,27,64,50,17,729,59,68,90,51,93,28,43,32,11,463,27,12,22,12,25,11,8,12,3,129,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,473,822,813,497,628,307,328,322,65,4255
507041175,6,7,26,67,25,122,13,57,0,323,25,142,46,97,77,96,27,35,0,551,100,489,84,84,90,47,23,33,12,958,282,598,76,73,139,47,22,20,20,1271,312,462,86,68,156,74,20,34,17,1225,246,351,62,51,148,56,20,27,11,974,86,166,20,15,68,18,9,13,5,396,19,25,4,5,7,6,0,0,3,78,0,0,0,0,0,0,0,0,0,3,1086,2229,410,453,708,466,139,225,80,5791
507041176,0,0,9,20,0,54,4,26,3,124,8,38,28,27,28,29,6,18,0,176,28,128,34,26,24,8,11,18,0,276,55,207,45,32,59,12,9,9,0,430,90,158,40,41,74,23,9,8,6,449,50,98,27,29,39,15,10,16,0,294,13,28,11,6,13,3,6,5,0,88,0,7,0,0,0,3,0,4,0,20,0,0,0,0,0,0,0,0,0,0,240,671,194,176,237,143,60,104,22,1847
507041177,6,13,34,95,13,153,20,91,4,428,30,82,87,142,69,98,20,55,5,594,177,622,204,157,169,58,32,69,13,1507,338,619,183,131,183,79,34,57,13,1635,346,561,155,124,237,81,41,54,23,1619,225,381,112,111,225,49,50,71,14,1240,68,112,49,17,70,32,16,17,0,382,3,10,0,0,0,3,0,0,5,30,0,0,0,0,0,0,0,0,0,0,1190,2402,820,788,978,561,209,418,73,7435
507041178,7,20,29,116,21,169,18,91,5,473,33,168,85,141,75,126,32,58,15,730,128,538,152,114,120,71,39,55,14,1233,326,708,156,97,214,69,29,47,28,1668,375,650,145,110,242,80,38,55,13,1709,305,431,116,97,220,78,32,40,13,1342,76,148,25,30,69,39,9,23,6,433,8,22,3,9,6,7,0,5,6,67,3,5,0,0,0,0,0,0,0,4,1255,2691,708,712,969,632,191,386,107,7657
507041179,5,12,13,54,4,48,9,44,3,189,9,69,21,64,31,48,11,31,0,286,41,223,42,37,51,32,15,16,7,483,120,401,88,59,113,17,33,26,19,875,132,305,83,77,98,29,28,30,11,796,91,185,43,41,84,24,18,28,7,535,35,74,17,11,51,20,11,13,6,232,0,8,3,0,5,0,3,0,4,30,0,0,0,0,0,0,0,0,0,0,436,1287,320,347,443,222,133,195,67,3440
507041180,5,8,34,95,11,115,24,84,0,369,19,94,63,78,56,65,24,32,3,447,69,371,119,85,114,33,33,49,6,884,167,500,122,81,188,38,39,41,24,1201,218,376,126,83,207,68,41,47,15,1186,185,312,112,75,224,60,47,65,13,1086,60,126,40,30,71,19,27,29,7,407,7,8,0,0,5,0,6,5,0,40,0,0,0,0,0,0,0,0,0,0,732,1795,611,535,879,409,228,351,76,5626
507041181,4,16,57,129,30,245,29,130,4,644,37,128,109,184,96,130,34,70,10,798,170,581,153,114,139,80,32,40,19,1319,425,717,175,130,240,75,46,52,15,1878,531,711,197,181,351,97,46,59,36,2211,282,484,135,99,260,83,45,63,25,1477,65,113,43,33,69,28,20,16,4,397,14,19,0,3,3,9,3,5,4,59,3,4,0,0,3,0,0,0,0,8,1534,2769,863,870,1194,744,258,425,127,8785
507041182,4,17,29,88,25,126,15,92,12,407,25,116,106,152,78,123,31,91,17,739,101,447,189,151,132,83,46,79,31,1251,151,399,141,74,145,42,36,66,17,1080,183,327,123,112,174,47,47,43,13,1074,172,274,135,88,211,86,55,81,18,1118,50,108,38,20,67,32,15,35,0,370,9,10,0,4,7,4,5,3,3,39,0,0,0,0,0,0,0,0,4,6,691,1699,758,692,837,545,256,490,114,6079
507041183,0,8,20,31,4,55,13,33,0,154,11,27,45,59,22,40,15,22,6,245,84,252,88,58,63,33,28,32,7,655,80,212,81,45,63,31,32,31,8,576,74,146,74,60,80,28,31,38,5,531,43,68,32,28,47,20,20,27,6,297,10,16,10,3,22,3,13,12,0,86,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,300,722,342,284,296,208,150,200,40,2547
507041184,6,9,18,50,8,79,10,52,0,224,5,73,28,53,27,58,11,23,5,286,39,204,47,22,49,32,9,16,11,428,107,233,48,35,84,25,9,0,11,547,143,234,51,52,96,32,17,20,12,647,103,201,44,35,98,26,12,21,5,549,41,79,23,8,39,18,9,10,0,230,0,5,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,444,1039,255,249,402,269,74,145,42,2923
507051186,5,8,26,32,6,71,6,61,3,215,12,13,62,51,19,35,35,57,4,285,50,71,149,105,57,41,56,93,7,638,56,76,124,82,71,44,63,81,4,612,59,64,102,107,84,47,94,100,12,675,49,70,108,106,86,36,117,79,10,657,9,18,16,26,20,8,25,20,0,151,0,6,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,238,323,588,502,342,288,410,493,42,3232
507051187,3,9,68,66,7,155,22,116,18,465,16,40,124,117,39,101,46,105,14,602,88,130,269,143,128,86,101,112,31,1085,109,170,260,154,131,91,128,99,26,1155,189,201,274,204,192,119,161,132,27,1500,93,142,164,144,163,81,116,115,6,1032,22,20,30,15,19,13,27,19,6,174,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,523,719,1184,845,680,647,596,703,123,6017
507051188,6,8,47,75,11,105,12,76,10,340,46,49,203,195,57,88,43,85,15,773,109,194,355,265,131,75,81,128,25,1374,175,199,219,210,119,59,104,127,20,1218,167,180,252,219,189,79,147,136,30,1404,147,174,227,196,209,83,144,166,17,1371,41,57,37,40,54,26,34,56,3,338,0,0,0,0,0,0,4,8,0,28,0,0,0,0,0,0,0,0,0,6,702,853,1341,1197,768,506,571,787,122,6851
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,3,38,51,3,99,13,65,6,283,12,31,86,58,38,59,26,52,3,378,64,164,216,137,106,44,61,88,11,887,123,224,212,138,105,48,74,81,18,1024,138,178,188,167,130,64,97,88,19,1065,114,217,143,127,148,65,110,77,21,1026,34,40,32,25,37,22,22,22,11,238,5,7,0,4,4,3,4,3,4,25,0,0,0,0,0,0,0,0,5,4,483,865,930,699,572,406,401,479,100,4932
507051191,6,15,137,177,29,349,48,233,15,1024,48,102,258,205,75,155,59,143,25,1076,169,367,460,270,212,122,142,166,39,1940,344,523,504,367,306,146,190,182,51,2610,402,536,469,391,379,150,190,166,52,2736,173,243,262,192,201,85,149,98,24,1432,18,45,19,20,41,15,30,21,3,202,0,5,4,0,3,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,1161,1832,2119,1622,1256,1021,803,1014,206,11039
507051192,4,5,46,53,9,123,18,82,3,346,10,29,123,88,50,80,45,66,8,493,74,161,241,132,109,55,95,105,27,998,122,185,212,157,132,57,95,115,18,1084,138,197,239,165,162,77,124,133,15,1246,95,144,182,150,138,61,133,104,21,1020,19,28,27,25,27,17,34,42,5,214,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,452,757,1065,760,623,473,538,655,97,5421
507051193,6,3,29,53,7,84,17,62,5,272,11,30,95,66,22,75,37,69,20,428,74,92,222,120,94,68,82,123,12,898,81,156,198,123,121,48,73,94,18,895,100,130,175,136,121,59,129,117,14,979,71,110,159,108,126,45,125,104,9,853,17,25,22,26,26,12,11,14,6,148,0,0,0,0,0,0,4,5,0,10,0,0,0,0,0,0,0,0,0,0,354,545,904,635,511,399,474,582,80,4480
507051312,5,0,30,43,15,88,25,66,0,281,21,57,91,98,51,75,36,52,11,499,156,284,406,258,223,110,172,147,28,1790,157,229,245,181,173,64,112,108,28,1307,107,121,152,124,99,46,96,94,20,865,70,81,78,69,92,23,71,52,12,557,22,17,12,10,15,5,21,15,0,114,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,537,792,1015,785,676,420,530,544,111,5409
507051313,13,12,94,143,25,323,30,250,18,910,51,100,220,236,91,150,74,132,12,1058,256,467,630,417,414,187,311,214,52,2950,400,658,580,477,458,179,283,229,46,3316,348,474,428,363,372,142,218,167,45,2561,176,218,212,148,206,87,153,96,24,1309,26,38,23,23,41,23,31,16,3,225,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1273,1957,2193,1820,1611,1078,1097,1103,209,12342
507051314,0,0,7,5,0,22,0,17,0,58,6,4,14,18,6,14,9,15,0,78,34,32,74,50,38,24,38,29,9,321,21,26,32,30,24,17,15,22,8,198,27,24,25,26,17,9,21,11,8,174,24,15,18,17,25,5,19,10,0,138,3,11,4,8,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,111,112,176,149,110,101,104,109,27,1001
509011225,3,6,60,101,27,147,7,115,10,475,20,60,109,104,36,61,20,78,3,493,84,309,245,143,99,92,64,121,14,1161,163,299,156,157,126,93,61,127,21,1192,216,345,167,208,168,89,73,111,18,1406,187,324,158,190,197,91,91,127,25,1386,99,88,47,43,54,33,31,44,4,444,11,12,4,0,10,11,4,5,4,49,4,0,0,0,0,0,0,4,0,10,781,1442,954,953,713,606,359,732,88,6623
509011226,3,0,21,17,0,15,8,23,3,92,5,6,17,25,0,11,7,20,0,91,40,40,40,30,13,13,14,34,8,233,78,62,32,27,39,11,17,39,10,317,103,78,53,44,43,23,30,37,6,418,127,82,43,45,36,27,25,46,7,430,67,30,6,5,9,5,6,17,0,148,32,5,3,0,0,0,0,9,7,53,8,0,0,0,0,0,0,0,0,3,473,305,217,190,139,98,104,221,38,1795
509011227,4,0,30,41,3,60,5,38,0,193,8,10,43,25,8,26,7,23,3,165,19,71,79,41,49,35,30,46,4,379,37,97,82,59,59,32,32,54,10,450,75,129,70,81,58,34,43,53,6,551,55,90,45,70,73,44,21,49,3,454,13,22,8,16,24,14,17,18,3,126,8,0,5,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,214,419,368,334,287,248,162,274,30,2336
509011228,0,0,20,26,0,45,3,57,0,163,7,7,30,16,3,6,3,16,0,78,51,78,73,31,24,11,11,25,9,310,88,148,92,50,61,19,22,58,9,540,131,148,78,64,59,33,24,56,13,605,135,125,81,65,61,41,43,61,6,617,86,44,16,16,25,21,9,26,0,235,24,8,5,0,10,3,0,7,4,55,5,0,0,0,0,0,0,0,0,5,512,559,389,270,235,174,120,306,46,2611
509011229,4,0,9,0,4,0,9,10,0,29,18,10,17,13,5,0,18,25,0,105,81,37,30,19,19,13,27,48,8,286,139,28,40,9,30,8,14,45,4,313,143,23,27,14,14,3,25,37,3,293,105,17,30,10,23,4,27,46,8,275,68,7,13,4,18,0,15,17,0,145,10,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,564,122,165,71,109,44,141,225,22,1464
509011230,5,6,21,22,9,29,5,28,3,114,18,15,41,17,23,12,6,48,7,190,39,62,70,38,27,29,18,112,4,387,60,45,45,38,41,31,18,83,3,357,74,48,46,37,30,19,26,94,3,381,95,50,52,40,37,21,32,71,15,418,32,13,13,11,26,9,12,26,0,152,8,0,3,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,321,233,298,193,195,152,114,465,38,2020
509011231,0,0,10,5,0,6,6,24,4,53,14,11,13,15,8,5,10,44,0,114,66,40,47,19,19,4,20,55,4,278,153,55,30,31,39,13,14,67,4,392,158,24,28,23,30,25,44,47,10,378,178,34,35,27,35,8,49,77,0,440,118,6,6,6,14,4,20,12,13,198,29,0,0,0,0,0,0,6,0,35,5,0,0,0,0,0,0,0,0,5,726,167,167,118,141,64,161,328,31,1909
509011232,0,0,11,27,0,39,0,25,6,122,0,4,27,10,4,3,8,11,0,77,17,46,53,19,17,18,11,16,0,193,35,65,47,42,31,10,15,15,0,262,61,63,67,41,47,22,24,24,3,355,65,68,53,48,48,17,27,36,0,370,30,41,18,13,10,10,15,16,0,149,11,4,0,0,0,4,0,4,0,21,0,0,0,0,0,0,0,0,0,0,220,288,270,191,173,127,103,158,20,1544
509011233,3,7,61,56,13,142,5,117,8,418,9,23,105,79,28,59,29,90,9,438,67,121,214,146,99,85,68,138,15,953,106,162,171,165,123,96,66,144,11,1036,122,156,154,187,126,104,94,160,18,1119,103,100,92,137,115,77,101,125,7,861,45,28,35,20,28,15,25,40,3,234,5,0,3,4,4,0,3,4,0,36,3,0,0,0,0,0,0,0,0,5,476,590,847,796,535,573,387,819,77,5098
509011234,0,0,23,18,0,24,0,44,9,125,9,7,33,16,11,9,7,41,5,131,57,40,42,28,33,15,27,73,7,315,79,46,56,34,41,19,40,55,7,375,111,73,55,59,61,38,52,60,15,519,122,57,46,36,51,37,50,84,16,491,111,23,28,14,14,3,16,20,7,233,28,0,0,0,5,0,3,12,0,42,4,0,0,0,0,0,0,0,0,0,510,259,277,202,208,139,187,389,56,2235
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,5,3,40,21,7,44,6,44,3,168,0,17,51,27,16,18,23,28,3,185,36,40,99,36,49,16,35,36,3,354,78,84,116,48,71,10,51,53,13,522,128,85,128,92,103,30,81,50,9,707,124,75,111,57,105,37,80,53,3,647,44,15,22,7,11,10,23,21,0,147,15,0,4,0,4,0,0,7,3,28,5,0,0,0,0,0,0,0,0,3,427,315,566,287,368,164,299,294,48,2768
509021237,10,0,15,10,0,20,12,34,5,104,8,7,18,6,10,11,3,21,4,83,60,38,41,30,22,10,18,38,0,264,68,31,38,43,23,18,18,30,3,265,94,25,35,37,31,11,31,39,3,307,106,30,38,37,30,16,31,38,3,332,47,8,4,0,10,6,16,17,4,113,21,0,0,0,0,0,3,4,4,35,0,0,0,0,0,0,0,0,0,5,413,143,179,162,127,92,128,221,27,1500
509021238,0,0,17,4,4,9,7,20,0,59,22,8,33,3,12,12,10,28,0,124,52,37,47,20,34,9,21,45,0,262,113,50,32,24,50,7,20,44,3,345,139,32,39,33,37,14,33,36,3,366,119,24,42,38,35,26,51,34,9,373,81,17,14,14,14,8,38,21,9,206,27,3,0,0,0,0,5,4,5,44,0,0,0,0,0,0,0,0,0,9,551,165,223,142,178,85,180,224,29,1778
509021239,8,0,18,23,0,35,8,60,4,161,20,13,42,23,12,21,25,86,3,251,84,77,119,55,65,23,55,274,13,763,150,97,115,50,93,25,61,117,14,716,190,94,137,58,82,50,114,129,16,875,205,93,113,45,99,48,140,141,21,905,108,46,26,16,34,20,33,45,13,337,45,6,3,5,6,7,4,8,3,80,0,0,0,0,0,0,0,3,0,0,805,424,570,272,401,215,449,860,94,4090
509021240,0,0,19,16,0,33,14,25,0,117,13,12,48,18,18,21,17,23,0,162,82,68,72,47,43,19,36,54,7,427,98,49,82,39,42,22,41,22,8,403,121,58,61,36,47,29,43,54,9,457,129,38,34,40,39,20,70,52,5,435,65,17,14,11,11,7,23,11,5,159,23,0,0,0,0,0,0,0,3,33,5,0,0,0,0,0,0,0,0,4,529,254,329,205,206,148,237,248,39,2199
509021241,3,0,25,16,0,8,9,21,0,80,13,20,32,10,9,19,11,26,0,141,80,59,38,23,39,18,30,49,4,343,118,56,59,30,46,18,32,37,7,401,128,40,52,34,42,20,48,52,6,419,170,33,49,35,49,28,68,52,10,502,87,10,13,14,15,13,25,26,3,206,37,3,0,4,0,4,0,3,0,56,4,0,0,0,0,0,0,0,0,7,633,219,269,166,206,121,223,272,30,2143
509021242,0,0,10,3,0,0,8,7,0,33,17,7,29,8,11,0,20,21,0,108,53,40,89,20,22,12,81,38,3,365,83,23,85,16,27,5,100,33,8,380,134,28,74,28,25,16,97,44,9,451,144,28,62,16,32,4,104,61,5,462,70,6,9,13,12,4,22,14,4,155,22,0,0,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,3,526,147,358,95,128,46,424,229,29,1989
509021243,4,0,45,21,18,106,9,73,10,287,15,22,80,53,42,49,28,65,8,358,71,113,150,80,72,49,64,99,16,709,89,134,131,122,87,57,54,94,20,791,137,135,142,139,138,56,108,112,15,985,156,133,129,109,134,64,123,102,14,965,72,47,32,34,34,23,42,34,5,328,15,0,0,3,4,0,5,4,0,33,3,0,0,0,0,0,0,0,0,3,558,582,712,567,522,409,434,586,91,4463
509021244,0,0,22,16,0,32,0,17,10,89,8,4,24,11,7,12,12,10,3,90,17,33,51,25,23,11,14,22,6,196,41,48,45,31,26,8,33,30,6,277,64,56,70,49,71,17,59,33,9,421,83,81,64,66,71,25,69,44,8,511,36,31,22,12,24,15,18,18,4,173,8,3,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,251,262,301,209,220,120,204,172,33,1781
509021245,4,0,10,14,4,15,8,26,4,89,0,9,17,13,4,9,9,19,0,81,35,54,47,31,21,13,25,37,0,264,79,61,45,42,42,21,31,34,3,365,89,54,53,47,53,28,52,28,6,406,107,60,77,71,61,31,53,65,14,533,73,29,31,11,21,17,22,23,10,232,15,3,0,3,0,0,0,9,3,36,6,0,0,0,0,0,0,5,0,7,402,269,287,217,210,137,196,243,45,2011
