SA2_CODE_2021,Neg_Nil_Inc_CF_no_chldren,Neg_Nil_Inc_CFwith_chldren,Neg_Nil_Inc_OnePF,Neg_Nil_Inc_Oth_family,Neg_Nil_Inc_Total,1_149_CF_no_chldren,1_149_CFwith_chldren,1_149_One_PF,1_149_Oth_family,1_149_Total,150_299_CF_no_chldren,150_299_CFwith_chldren,150_299_OnePF,150_299_Oth_family,150_299_Total,300_399_CF_no_chldren,300_399_CFwith_chldren,300_399_OnePF,300_399_Oth_family,300_399_Total,400_499_CF_no_chldren,400_499_CFwith_chldren,400_499_OnePF,400_499_Oth_family,400_499_Total,500_649_CF_no_chldren,500_649_CFwith_chldren,500_649_OnePF,500_649_Oth_family,500_649_Total,650_799_CF_no_chldren,650_799_CFwith_chldren,650_799_OnePF,650_799_Oth_family,650_799_Total,800_999_CF_no_chldren,800_999_CFwith_chldren,800_999_OnePF,800_999_Oth_family,800_999_Total,1000_1249_CF_no_chldren,1000_1249_CFwith_chldren,1000_1249_OnePF,1000_1249_Oth_family,1000_1249_Total,1250_1499_CF_no_chldren,1250_1499_CFwith_chldren,1250_1499_OnePF,1250_1499_Oth_family,1250_1499_Total,1500_1749_CF_no_chldren,1500_1749_CFwith_chldren,1500_1749_OnePF,1500_1749_Oth_family,1500_1749_Total,1750_1999_CF_no_chldren,1750_1999_CFwith_chldren,1750_1999_OnePF,1750_1999_Oth_family,1750_1999_Total,2000_2499_CF_no_chldren,2000_2499_CFwith_chldren,2000_2499_OnePF,2000_2499_Oth_family,2000_2499_Total,2500_2999_CF_no_chldren,2500_2999_CFwith_chldren,2500_2999_OnePF,2500_2999_Oth_family,2500_2999_Total,3000_3499_CF_no_chldren,3000_3499_CFwith_chldren,3000_3499_OnePF,3000_3499_Oth_family,3000_3499_Total,3500_3999_CF_no_chldren,3500_3999_CFwith_chldren,3500_3999_OnePF,3500_3999_Oth_family,3500_3999_Total,4000orMore_CF_no_chldren,4000orMore_CFwith_chldren,4000orMore_OnePF,4000orMore_Oth_family,4000orMore_Total,Part_IncStated_CF_no_chldren,Part_IncStated_CFwith_chldren,Part_IncStated_OnePF,Part_IncStated_Oth_family,Part_IncStated_Total,All_Inc_NS_CF_no_chldren,All_Inc_NS_CFwith_chldren,All_Inc_NS_OnePF,All_Inc_NS_Oth_family,All_Inc_NS_Total,Total_CF_no_chldren,Total_CFwith_chldren,Total_OnePF,Total_Oth_family,Total_Total
507021165,17,0,7,0,32,7,6,6,0,13,13,3,9,4,19,5,0,15,0,22,20,3,28,0,48,13,5,33,0,51,88,8,37,6,144,76,17,54,0,152,118,17,47,6,189,102,30,55,3,182,83,30,51,4,166,100,39,37,4,176,241,125,55,0,426,171,128,27,5,334,185,141,31,0,358,129,111,8,0,249,492,589,43,4,1123,152,154,41,4,359,17,4,6,0,27,2025,1415,593,51,4078
507021166,29,3,11,0,41,14,0,0,0,15,7,0,19,0,31,7,0,19,0,24,48,4,30,0,74,18,14,46,0,79,163,20,40,5,222,110,19,58,9,192,98,43,70,5,213,102,57,56,3,221,70,46,57,3,181,92,68,45,4,208,172,177,71,9,432,125,179,26,10,341,133,197,22,3,356,93,144,9,0,251,259,506,36,0,800,118,176,58,0,357,13,8,7,3,36,1661,1664,688,57,4077
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,27,3,12,0,46,4,4,0,0,8,0,0,9,0,14,4,0,13,0,23,11,0,24,3,44,13,9,60,0,86,80,20,66,0,178,56,30,61,9,155,69,102,92,5,262,80,152,79,10,319,70,164,58,5,293,72,216,50,0,336,225,471,66,13,777,160,361,28,7,554,117,277,17,3,413,66,192,10,0,266,84,302,15,0,404,129,401,52,0,592,10,12,7,0,31,1284,2714,740,61,4798
507031170,11,3,10,0,27,3,0,0,0,8,3,0,4,0,7,9,0,20,0,26,15,0,23,0,39,20,5,59,0,86,92,22,56,4,168,54,25,48,10,146,47,48,50,4,144,50,55,52,7,162,33,54,30,0,119,39,61,33,5,136,65,115,33,9,212,48,77,15,3,145,40,56,3,0,101,10,33,5,0,50,16,40,5,0,70,36,101,40,4,180,4,0,8,0,22,603,697,491,52,1841
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,11
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
507031174,16,7,10,0,35,4,0,6,0,17,3,5,16,0,26,10,3,30,0,45,32,13,50,5,97,29,8,78,0,118,130,31,70,0,232,89,29,107,9,241,70,54,88,8,219,81,83,69,4,241,60,105,62,9,221,51,82,28,4,171,112,166,46,12,334,88,141,19,3,242,46,115,15,4,177,21,56,3,0,85,22,68,8,0,97,90,165,48,5,304,16,12,16,5,44,972,1136,777,60,2945
507031261,15,4,0,0,14,5,0,0,0,7,3,0,5,0,9,3,0,5,0,14,12,0,10,0,24,13,6,18,0,35,42,10,18,0,76,34,15,31,0,83,30,20,28,5,87,43,45,28,0,115,48,77,21,0,143,50,74,14,0,142,101,189,33,4,324,101,183,13,0,304,69,157,7,0,240,41,83,5,0,129,80,209,9,0,295,72,148,24,0,240,5,7,6,0,16,766,1236,279,18,2295
507041175,31,6,15,3,53,19,0,3,0,25,13,6,10,0,21,0,0,10,0,16,15,5,10,0,31,14,5,11,0,26,55,13,15,3,83,58,10,24,0,101,79,23,27,6,128,108,29,35,0,178,70,36,25,5,141,93,39,26,3,158,120,104,53,0,285,105,88,18,5,221,96,140,21,4,263,54,93,11,0,162,342,821,43,10,1213,59,152,25,0,241,13,7,9,0,24,1347,1570,394,54,3362
507041176,3,4,3,0,7,0,0,0,0,3,0,0,0,0,4,0,0,4,0,8,14,4,3,0,17,9,6,6,0,16,25,8,8,0,46,29,5,6,0,42,37,9,5,4,55,31,14,10,0,58,21,12,12,0,50,19,18,12,0,54,44,48,18,0,107,21,60,14,0,93,21,60,10,0,91,14,51,0,0,65,55,207,5,0,267,15,48,8,0,77,8,3,0,0,9,365,563,121,12,1062
507041177,22,4,6,0,35,11,0,4,0,16,5,0,0,0,15,3,0,6,0,16,35,5,28,0,63,23,4,34,0,59,112,6,45,7,171,68,18,42,8,139,123,23,60,8,217,97,44,52,5,201,69,31,53,8,158,70,52,34,5,157,175,149,82,10,416,152,187,23,4,367,128,203,25,3,367,98,148,13,0,263,234,634,41,4,913,107,172,50,3,332,14,9,6,0,32,1559,1691,601,68,3913
507041178,39,4,13,4,54,19,0,0,4,24,7,0,6,0,18,10,3,9,0,21,44,5,22,0,74,19,5,36,0,61,111,13,30,0,153,106,19,34,6,161,118,30,49,11,205,148,58,46,9,256,66,58,43,6,169,86,62,18,3,170,188,149,73,6,409,121,164,34,4,321,89,191,20,0,307,79,142,4,3,228,327,929,40,7,1305,83,206,44,0,324,22,11,0,0,31,1663,2058,522,72,4310
507041179,30,3,12,0,41,18,0,0,0,23,14,0,4,0,20,0,0,0,0,8,30,3,12,4,53,20,3,8,0,37,68,17,17,0,95,55,15,19,0,90,100,19,29,0,142,92,30,23,3,148,28,38,20,8,93,47,48,17,0,111,80,111,33,0,224,55,127,8,0,192,47,138,15,0,195,30,80,3,0,119,82,364,18,0,468,41,118,19,0,173,10,11,0,0,20,839,1127,256,17,2244
507041180,20,3,7,0,30,8,0,7,0,15,16,0,7,0,19,8,0,8,3,16,38,5,6,0,50,28,0,3,0,40,100,8,10,0,125,94,15,29,3,138,119,14,33,0,167,117,45,34,3,197,57,52,34,0,145,93,46,15,0,153,129,171,48,0,349,103,188,17,3,314,84,239,11,0,332,56,147,6,0,210,136,555,22,0,710,60,162,31,3,247,10,3,6,0,20,1264,1642,343,21,3273
507041181,35,10,9,0,50,32,3,5,0,37,9,0,4,4,11,0,6,8,0,14,36,4,24,0,68,32,3,20,3,55,116,11,29,8,163,90,14,42,4,155,123,29,51,9,211,123,29,65,5,225,64,42,41,3,149,104,57,51,0,217,163,179,72,5,423,128,213,38,3,380,115,240,34,6,394,87,206,15,4,303,324,1126,49,0,1506,88,236,44,5,372,20,6,4,0,29,1683,2412,605,53,4750
507041182,47,0,3,0,56,15,5,6,6,28,19,4,8,5,30,4,3,14,0,24,43,0,12,0,61,18,9,19,3,51,158,12,24,6,206,126,27,37,10,200,141,35,38,4,218,153,49,28,8,241,62,53,29,0,152,75,66,25,12,176,153,175,54,10,387,113,156,34,5,303,87,147,17,7,254,47,118,7,4,182,150,413,28,0,597,79,121,29,3,230,20,3,5,0,30,1510,1396,412,74,3398
507041183,5,0,7,0,12,0,0,0,0,7,0,0,8,0,17,0,0,12,0,14,8,6,17,0,30,3,6,37,4,48,33,10,31,0,69,22,6,27,3,64,14,10,32,3,62,27,15,21,4,58,20,14,21,0,54,15,24,12,0,54,65,64,32,6,165,46,81,12,0,139,52,92,13,10,157,38,62,0,0,101,55,115,7,0,175,31,52,26,0,113,8,0,10,0,18,447,553,310,35,1342
507041184,30,5,3,0,42,18,4,4,0,25,12,3,7,5,21,0,6,4,0,9,26,5,4,0,40,18,7,9,0,26,62,12,9,4,81,70,14,10,0,94,49,23,18,0,92,55,39,15,0,112,26,25,9,0,68,38,33,7,0,77,67,87,26,3,184,40,68,10,0,119,38,89,6,3,136,20,64,4,0,96,91,345,15,3,452,25,97,9,0,125,9,0,0,0,13,698,922,171,20,1815
507051186,26,3,12,0,40,7,0,0,0,5,5,0,16,0,21,5,0,14,0,22,29,8,29,6,67,24,4,52,0,79,139,16,46,10,214,83,22,60,7,165,92,46,65,0,209,92,50,51,8,200,47,75,34,3,160,55,53,31,0,142,96,121,40,8,266,51,99,33,0,180,36,63,10,0,112,11,30,3,0,48,27,47,10,0,87,75,117,40,3,234,22,4,8,0,38,920,773,553,45,2298
507051187,15,0,13,0,23,7,3,6,0,13,5,0,11,0,20,9,0,20,0,30,16,4,31,0,61,21,0,71,0,93,140,13,66,0,215,102,24,72,3,198,75,47,65,0,189,96,58,75,7,232,68,100,45,5,217,58,100,43,5,200,159,250,55,3,470,120,230,29,3,380,104,200,19,7,334,46,104,0,0,152,75,278,14,3,369,133,302,47,0,484,15,17,11,4,49,1260,1731,700,47,3735
507051188,28,3,12,0,45,7,0,6,0,12,13,4,14,0,30,13,0,23,0,38,49,6,44,0,102,43,13,70,0,126,269,14,64,6,346,196,33,92,13,330,172,43,86,9,310,184,69,53,8,322,110,63,48,6,227,100,73,45,7,230,205,147,48,5,410,154,152,32,8,340,109,131,20,0,256,54,77,8,0,140,116,200,13,0,331,141,196,69,0,407,31,16,21,4,69,2005,1230,763,66,4061
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,35,0,7,0,46,12,0,6,0,14,4,0,9,0,16,3,0,11,0,18,52,4,27,3,90,35,6,44,0,91,185,16,45,3,247,115,24,61,10,207,133,38,71,0,243,123,59,38,6,225,63,65,47,3,186,79,80,26,0,185,172,146,35,6,358,93,129,12,0,242,77,143,11,0,236,46,105,4,0,160,109,221,17,0,341,124,203,37,3,367,22,7,4,0,35,1485,1253,517,36,3297
507051191,27,7,17,0,52,8,0,4,0,15,12,0,17,0,25,5,0,22,0,30,38,8,30,0,76,29,4,76,0,113,103,24,84,0,214,72,31,112,6,230,109,37,112,8,263,111,71,85,5,274,94,103,83,7,286,84,149,70,7,309,219,418,102,7,746,158,398,52,0,611,161,399,24,0,591,100,280,18,0,398,203,721,31,0,947,199,574,86,5,863,12,22,21,0,55,1753,3242,1051,60,6114
507051192,31,0,16,0,45,14,0,9,0,21,13,4,7,0,26,5,0,18,0,23,20,9,24,3,59,29,8,62,3,110,152,16,60,4,228,102,27,70,3,204,98,45,49,3,193,114,71,60,3,250,61,83,48,4,190,70,82,31,0,191,154,218,61,3,438,111,171,22,0,306,81,150,16,0,247,37,101,8,0,148,75,229,11,6,321,114,251,36,4,407,21,12,13,0,40,1299,1467,640,41,3450
507051193,19,4,13,0,35,9,0,0,0,7,7,0,12,0,19,4,4,11,0,23,32,6,24,0,59,24,4,70,0,101,118,15,80,0,216,103,32,83,5,218,83,40,80,5,210,80,72,61,3,213,58,68,45,4,178,56,83,38,5,181,131,195,53,0,376,79,149,25,6,258,66,117,14,3,193,36,71,8,0,115,74,125,3,0,211,82,187,44,0,321,19,13,7,3,35,1081,1181,664,45,2974
507051312,12,4,15,0,27,3,5,3,0,10,7,3,6,0,16,5,0,12,0,17,14,3,19,0,30,14,4,44,0,61,90,11,46,0,148,49,24,46,3,119,54,30,58,0,149,78,59,53,0,192,66,94,27,3,187,52,121,34,3,211,155,256,32,8,452,127,185,22,3,341,88,153,3,0,253,49,102,5,7,164,75,216,15,5,306,106,294,34,0,437,14,12,10,0,36,1063,1579,483,34,3153
507051313,35,6,27,0,74,9,0,11,0,20,13,3,11,0,28,5,0,16,0,24,34,6,39,0,79,28,12,89,5,131,175,21,103,0,303,127,33,115,3,280,125,82,134,0,335,123,129,108,6,364,98,185,75,3,360,123,203,71,3,393,273,568,106,9,953,181,485,38,8,711,187,465,31,3,687,121,324,16,4,458,188,665,26,5,876,237,654,89,0,983,21,25,15,5,65,2098,3869,1105,61,7131
507051314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,7,4,3,8,0,13,17,0,13,0,26,14,4,9,0,25,10,15,3,0,28,16,18,4,0,38,11,14,12,0,43,10,19,6,0,33,28,62,3,0,95,24,42,8,0,69,17,24,0,0,39,10,16,0,0,30,7,46,3,0,56,26,52,10,0,85,3,0,0,0,6,190,314,86,6,588
509011225,19,3,4,0,30,18,0,4,4,25,10,0,4,0,15,0,0,13,0,16,45,0,34,5,84,24,3,67,0,100,230,12,70,3,313,158,24,73,7,260,165,46,96,3,308,192,86,69,7,354,77,78,59,0,220,107,84,32,3,218,232,188,48,8,477,159,143,17,3,331,105,138,10,3,261,57,70,3,0,126,117,169,8,0,298,86,136,51,4,278,34,5,7,0,47,1843,1176,669,67,3754
509011226,8,0,0,0,13,10,0,0,0,10,0,0,3,0,3,4,0,4,0,5,14,0,8,0,21,9,6,6,0,17,46,4,6,0,54,34,10,7,0,49,46,11,9,0,70,43,30,9,0,85,28,28,6,0,61,39,14,10,0,59,49,63,4,0,115,39,41,9,0,86,23,40,0,0,66,16,28,0,0,46,37,53,0,0,90,39,73,9,0,126,8,0,5,0,13,494,402,93,4,1001
509011227,15,0,5,0,20,10,0,0,0,4,6,0,3,0,5,0,0,5,0,6,18,0,9,0,31,11,0,20,0,32,95,11,28,0,143,78,8,17,0,109,66,12,38,8,120,69,33,19,3,125,25,47,10,0,83,40,35,12,0,88,81,94,10,4,187,57,87,10,0,151,33,51,8,0,90,14,28,0,0,38,33,71,4,0,105,37,72,18,0,130,10,0,0,0,14,694,559,223,17,1496
509011228,21,0,0,0,17,10,0,0,0,6,4,0,10,0,19,7,0,4,0,8,31,0,11,0,43,19,5,27,0,52,127,3,22,0,150,76,28,20,0,117,94,29,29,0,148,73,35,18,0,129,28,41,16,0,80,52,42,4,0,96,69,59,11,0,142,53,82,5,0,141,29,45,4,0,78,21,21,0,0,39,40,70,0,0,112,88,94,31,0,209,17,3,0,0,19,837,561,214,4,1613
509011229,8,4,0,0,11,3,0,4,0,11,6,0,0,0,6,0,0,5,0,8,10,0,3,0,15,13,0,6,0,17,27,0,4,0,37,13,11,9,0,32,28,14,8,0,51,29,27,6,0,59,5,20,0,0,28,22,21,3,0,45,46,44,4,0,96,33,27,0,0,59,34,26,0,0,60,8,10,0,0,17,27,44,0,0,73,16,67,6,0,94,7,0,0,0,3,328,333,52,8,714
509011230,3,3,6,0,10,3,0,0,0,6,5,0,0,0,3,0,0,9,0,8,18,5,12,0,29,6,0,22,0,30,75,13,12,0,101,39,25,16,4,85,43,24,10,3,79,43,33,16,0,91,33,36,8,3,74,31,34,13,5,80,68,60,7,0,136,39,52,5,0,95,33,21,0,0,52,13,16,0,0,32,27,34,0,0,64,26,66,17,4,115,8,5,5,0,17,512,425,171,22,1125
509011231,5,3,0,0,7,3,4,0,0,12,3,4,0,0,7,5,0,5,0,11,10,0,9,0,21,6,6,5,0,21,52,5,15,0,70,34,7,22,4,63,37,16,9,0,67,41,29,11,0,82,23,22,4,0,44,33,28,4,0,64,67,63,7,3,141,35,39,4,0,74,31,29,0,0,61,12,25,0,0,34,52,59,0,0,109,25,76,14,0,112,17,7,11,0,31,489,420,111,4,1028
509011232,5,0,3,0,10,5,0,0,0,5,4,0,0,0,3,5,0,3,0,12,19,0,6,0,22,11,0,8,0,19,46,4,10,0,62,43,8,12,0,64,55,6,15,0,76,53,23,7,4,87,36,23,5,0,65,33,28,3,0,66,47,45,11,0,99,42,54,0,0,94,34,44,0,0,74,14,24,0,0,38,19,51,0,0,68,42,51,6,0,95,6,0,3,0,8,520,356,87,6,974
509011233,21,6,4,0,29,10,0,4,0,20,9,0,5,0,14,10,0,16,0,29,28,6,44,3,77,34,4,47,3,87,176,21,53,0,250,98,24,57,4,180,97,53,57,3,219,111,91,48,4,252,83,87,41,0,208,87,92,35,5,213,159,221,38,3,418,85,173,4,0,261,51,125,6,0,179,31,68,4,0,102,49,95,3,0,146,80,177,37,0,297,20,7,9,3,40,1236,1260,506,27,3025
509011234,17,0,0,0,18,3,0,0,0,4,9,0,4,0,10,3,0,3,0,9,33,5,16,0,51,15,14,22,0,48,109,20,19,0,146,73,12,19,4,109,66,29,16,0,111,58,37,14,5,112,36,38,12,0,84,34,38,5,0,84,75,67,6,0,144,62,54,4,0,118,24,33,3,0,59,15,14,0,0,34,45,47,0,0,97,64,86,13,0,171,13,9,5,0,24,751,500,174,14,1436
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,16,3,0,0,24,4,0,3,0,9,6,3,0,0,13,0,0,4,0,9,25,0,0,0,29,9,0,15,0,20,79,0,4,0,90,60,9,17,4,84,57,15,15,0,93,52,32,9,0,92,28,28,9,0,69,39,36,10,0,85,83,76,18,0,172,61,89,12,0,158,61,85,5,4,150,26,64,0,0,97,72,136,10,0,218,66,153,19,0,241,14,3,5,0,21,760,738,165,6,1669
509021237,8,4,0,0,11,3,6,0,0,6,0,4,0,0,7,4,0,6,0,7,9,0,5,0,13,8,6,9,0,25,59,3,14,0,79,36,9,19,0,64,35,10,11,0,57,34,26,11,0,74,15,16,0,0,40,30,33,3,0,66,53,43,6,6,108,39,38,5,0,81,13,27,0,0,38,15,12,0,0,22,30,24,0,0,55,30,73,14,0,117,10,12,3,0,27,425,335,112,15,884
509021238,5,0,0,0,5,8,0,4,0,7,3,0,0,0,6,3,0,5,0,14,14,0,7,0,25,12,0,14,0,30,74,13,19,0,102,34,10,10,4,52,35,17,16,0,75,37,20,7,0,77,16,12,8,0,41,34,23,0,0,61,55,49,8,4,115,42,28,3,0,78,31,19,3,0,53,14,15,0,0,26,35,44,3,0,76,31,71,16,0,119,12,3,6,0,22,484,346,133,16,974
509021239,36,0,0,0,40,18,0,0,0,15,18,0,4,0,21,16,3,5,0,23,51,6,10,0,69,32,0,15,3,52,184,7,18,0,215,103,13,28,3,142,94,13,14,3,132,124,40,31,0,191,62,38,11,0,111,85,60,16,0,152,134,106,14,0,254,84,78,3,3,168,49,72,0,0,116,25,45,0,5,68,75,75,7,0,162,127,186,28,3,343,31,11,8,3,56,1342,747,229,27,2340
509021240,4,3,3,0,9,11,0,0,0,9,3,0,0,0,3,4,0,9,0,7,10,3,5,0,19,3,7,18,0,27,74,5,13,0,95,22,14,21,0,58,44,21,23,0,80,54,30,10,0,99,27,28,12,0,68,29,31,11,0,74,73,80,8,0,157,49,47,0,0,98,30,46,0,0,77,18,26,0,0,48,46,44,5,0,93,43,84,7,0,134,8,4,6,0,22,561,464,148,10,1184
509021241,11,0,6,0,18,0,0,0,0,0,0,0,4,0,9,0,0,0,0,5,10,0,12,0,29,11,3,16,0,29,47,5,12,0,69,24,12,14,0,53,28,18,12,4,63,42,20,14,7,69,29,21,4,0,58,26,24,3,0,64,64,59,3,0,133,51,56,8,0,114,46,44,0,0,86,27,17,0,0,43,36,60,3,0,107,32,86,15,0,134,8,4,7,0,19,513,432,125,17,1082
509021242,4,0,0,0,9,0,0,0,0,0,5,0,0,0,6,9,0,0,0,5,5,3,9,0,16,11,3,4,0,21,40,7,5,3,48,28,6,8,0,41,35,14,8,0,52,40,8,5,0,57,11,17,5,0,32,23,12,0,0,36,33,19,0,0,55,34,24,3,0,62,29,9,0,0,41,12,16,0,0,22,30,19,6,0,53,21,65,10,0,103,8,0,5,0,10,369,229,72,8,680
509021243,16,3,11,0,26,12,0,0,0,17,8,3,4,0,18,11,4,8,0,23,31,11,40,0,80,35,10,46,0,86,192,22,46,3,262,112,19,75,3,206,100,50,63,8,215,97,67,51,3,219,56,69,36,4,160,64,53,18,0,132,136,131,36,6,315,97,113,20,4,234,62,89,16,4,167,33,63,3,0,98,76,124,6,4,209,109,175,34,4,327,23,8,16,0,52,1279,1004,526,38,2848
509021244,17,0,4,0,15,3,0,0,0,5,4,0,0,0,4,0,0,10,0,10,24,5,13,0,37,14,4,16,0,35,92,4,15,0,109,71,9,20,0,102,58,12,14,0,87,57,34,16,0,104,25,14,15,0,54,32,28,7,0,67,74,43,5,0,128,46,42,0,0,90,48,27,4,0,80,25,20,0,0,42,45,35,0,0,82,69,96,16,0,172,14,3,5,0,24,721,374,148,16,1261
509021245,17,0,5,0,27,9,0,0,0,6,7,0,0,0,11,7,0,9,0,12,25,0,7,0,35,21,3,24,0,45,123,10,19,0,153,76,4,20,0,105,60,24,20,4,109,67,31,16,0,113,35,26,6,3,72,41,31,7,0,81,72,59,21,0,143,50,51,3,0,104,28,34,0,0,65,13,20,0,0,34,48,39,8,0,93,62,79,8,0,154,21,3,5,0,29,786,416,179,13,1397
509031246,4,0,0,0,11,0,0,0,0,6,3,0,7,0,8,3,0,0,0,7,13,0,4,0,24,10,4,10,0,18,65,8,15,0,79,43,6,13,3,65,39,14,6,0,63,44,19,9,0,73,24,20,0,0,44,22,19,6,0,49,64,34,3,0,100,34,37,3,0,70,28,31,3,0,61,12,14,0,0,32,36,36,0,0,70,36,68,12,0,120,10,8,0,0,20,501,318,89,10,921
509031247,16,3,0,0,17,4,4,0,0,9,3,0,0,0,3,0,0,0,0,0,10,3,4,0,23,10,0,0,0,15,35,7,17,0,61,35,12,3,0,55,33,21,10,0,63,36,32,9,5,74,30,27,5,0,57,43,22,3,0,76,72,49,3,0,131,46,48,0,0,94,32,32,0,0,72,19,21,0,0,35,54,36,0,0,95,36,94,12,0,147,13,7,4,0,28,536,419,82,11,1047
509031248,9,3,0,0,13,5,0,0,0,7,3,0,0,0,5,0,0,0,0,3,5,0,0,0,10,4,0,11,0,13,30,0,3,0,38,21,0,11,0,33,18,3,6,0,28,26,10,3,0,35,6,14,4,0,23,19,19,5,0,34,30,38,11,0,84,16,20,5,0,42,16,25,4,0,46,15,17,6,0,30,32,43,0,0,70,27,56,4,0,85,4,0,0,0,8,286,252,77,6,624
509031249,5,0,3,0,15,3,0,0,0,3,0,0,3,0,3,3,0,9,0,14,6,0,17,0,22,0,0,12,0,23,43,4,21,0,74,33,7,18,0,60,45,13,22,3,86,45,25,20,0,84,23,21,12,0,58,21,22,5,0,59,64,62,16,7,147,27,47,10,0,80,30,36,4,0,67,21,20,0,0,40,27,45,4,0,77,37,57,15,0,110,15,6,7,0,21,462,362,198,13,1041
509031250,3,0,4,0,7,4,0,6,0,9,3,0,4,0,9,9,0,8,0,5,19,6,10,0,32,19,5,0,0,26,76,11,16,0,100,44,8,18,3,68,59,25,21,0,104,57,16,11,4,95,26,30,7,0,68,52,30,6,0,86,74,52,8,0,138,57,50,4,0,112,37,35,0,0,74,24,20,0,0,39,60,49,3,0,111,52,89,14,0,158,13,4,4,0,24,686,433,136,17,1273
510011262,16,0,6,0,24,5,3,0,0,6,0,0,16,0,21,0,0,35,0,35,17,5,30,0,47,9,7,39,0,54,44,15,44,0,95,27,12,44,9,87,47,27,51,7,129,42,32,44,3,129,31,35,48,0,111,36,57,34,3,130,155,167,74,4,394,164,175,21,3,359,143,196,16,0,354,92,130,4,3,227,156,321,22,3,504,164,227,78,9,481,31,23,37,0,84,1163,1435,633,56,3283
510011263,3,0,6,0,9,3,0,0,0,5,3,5,39,0,51,0,0,36,0,38,51,51,50,13,167,9,19,28,3,59,35,57,52,15,160,20,50,25,7,96,21,35,28,6,93,23,20,15,5,68,12,14,18,5,41,22,23,14,6,57,43,40,11,0,95,45,27,4,0,74,46,34,9,0,83,18,14,0,0,32,44,24,0,0,69,51,80,32,4,158,12,23,10,8,48,449,526,372,69,1417
510011264,0,0,0,0,7,0,0,5,0,7,3,0,35,0,41,0,4,23,3,32,19,32,30,4,89,5,33,21,0,63,15,36,23,7,89,8,26,23,7,61,3,32,21,3,55,9,23,13,0,44,0,9,7,0,18,4,7,8,0,19,7,13,11,0,32,16,15,3,0,29,10,3,0,0,16,0,0,0,0,7,5,3,6,0,20,4,29,41,10,80,12,17,27,3,64,145,298,300,44,781
510011265,7,5,8,0,24,3,5,8,0,12,10,6,18,0,30,0,4,19,3,25,15,11,27,0,58,4,16,31,0,55,20,20,24,0,69,15,20,31,6,79,28,24,25,3,81,29,23,40,0,86,9,21,21,5,60,25,20,20,3,70,81,72,30,0,186,75,64,8,4,149,62,74,6,3,146,33,29,0,0,62,69,89,0,0,159,70,104,24,3,194,8,8,21,8,49,577,605,358,50,1591
510011266,4,4,0,0,12,0,6,7,0,15,0,6,20,5,23,0,0,17,0,18,3,14,11,0,27,4,10,18,4,29,16,23,18,0,57,4,13,22,0,42,13,15,16,3,44,9,20,12,0,40,5,0,0,0,11,8,11,0,0,24,11,18,4,0,39,12,8,0,0,18,10,10,0,0,22,7,14,0,0,14,7,15,0,0,22,8,25,10,0,48,5,0,10,0,13,136,203,164,19,525
510021267,0,0,0,0,6,0,0,0,0,0,0,0,16,0,21,0,0,15,0,14,30,17,18,3,68,4,13,11,0,27,20,24,14,4,66,12,23,4,3,38,12,5,14,0,29,0,12,3,0,13,6,6,0,0,10,0,0,0,0,4,0,8,0,0,13,7,3,0,0,8,11,5,0,0,19,0,3,0,0,6,8,17,0,0,27,3,12,0,0,17,9,4,5,0,11,118,150,101,15,391
