SA2_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
507011160,81,43,30,24,0,4,257,0,54,36,42,31,10,3,0,182,97,396,310,192,140,66,27,4,1236,44,167,176,182,136,83,34,8,825,206,395,354,336,294,230,102,26,1946,53,27,23,16,8,7,6,0,145,16,19,20,31,38,24,18,3,165,273,440,398,383,344,265,126,25,2255,8,17,14,10,14,8,4,0,84,53,81,74,78,60,84,83,103,615,483,1233,1098,928,750,537,278,136,5447
507011161,373,131,68,15,12,0,843,14,92,129,60,26,11,7,0,343,180,808,896,402,154,74,27,6,2540,83,311,459,273,143,85,22,4,1365,293,637,647,450,262,99,47,4,2436,91,46,35,28,16,7,3,0,229,17,31,53,55,31,18,4,5,218,399,714,734,539,311,126,55,9,2887,4,10,27,23,20,15,4,0,111,70,98,114,77,46,44,46,38,541,762,2266,2744,1498,765,361,171,69,8639
507011163,58,38,18,12,0,0,172,0,32,24,23,10,16,0,0,103,57,250,226,138,83,38,8,0,801,27,96,143,96,90,50,9,0,515,137,283,298,258,206,112,42,8,1345,44,23,16,9,14,4,0,0,104,9,10,17,22,26,9,0,0,106,188,314,333,296,249,122,39,8,1554,4,7,6,4,8,0,3,0,45,42,61,62,56,33,35,19,6,322,327,797,862,648,502,275,88,25,3522
507011259,102,50,19,14,9,0,279,3,43,54,27,20,6,0,0,149,68,403,363,216,112,42,16,0,1223,48,179,186,170,100,46,8,5,749,192,451,401,307,217,118,32,7,1721,52,42,21,13,5,5,0,5,141,14,16,27,38,23,15,0,0,132,264,505,443,354,245,142,34,10,1998,5,10,14,23,11,0,4,0,78,51,75,57,62,48,26,16,7,338,451,1300,1232,903,552,280,79,23,4819
507011260,12,25,12,21,0,0,108,0,8,18,15,9,13,0,0,63,22,76,87,74,56,41,13,0,359,16,22,29,57,58,51,7,4,241,34,58,46,63,77,61,20,8,358,11,6,3,4,5,3,0,0,35,0,3,0,7,12,8,9,0,43,45,70,52,72,88,74,26,8,431,0,0,0,0,0,4,0,3,12,4,7,4,9,17,11,9,3,64,88,210,203,254,248,208,62,16,1288
507021164,130,160,127,99,28,0,626,4,25,66,76,84,44,12,0,322,90,290,358,412,304,199,88,16,1754,13,59,83,143,132,101,49,9,588,56,96,94,109,113,71,37,14,598,31,0,4,0,4,6,11,0,64,7,3,5,29,34,24,12,5,125,102,107,109,143,156,101,53,20,782,0,7,4,8,6,3,4,5,37,17,40,52,48,45,56,73,108,435,231,599,799,989,858,605,307,165,4544
507021165,392,345,316,220,80,17,1709,0,84,109,126,156,87,19,4,587,246,978,754,640,569,439,164,26,3807,62,196,214,268,278,243,110,12,1380,157,330,292,253,278,165,75,20,1565,55,21,19,22,22,5,7,0,160,26,22,24,38,52,37,23,3,219,237,379,339,310,347,205,94,21,1944,11,22,12,17,28,22,16,3,136,164,259,238,250,227,202,139,128,1613,731,2244,2065,1959,1916,1416,625,212,11172
507021166,288,236,210,134,38,4,1088,4,75,116,113,103,70,23,3,517,138,666,682,513,413,286,87,17,2807,43,156,226,240,261,190,73,10,1193,144,292,292,290,283,214,82,31,1637,55,14,23,12,27,9,8,0,144,14,22,36,26,53,35,22,12,215,213,334,351,327,360,260,113,41,1995,3,15,20,11,19,21,9,3,95,75,123,107,117,100,111,107,105,836,481,1528,1794,1558,1468,1069,447,187,8530
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507031169,315,75,31,10,4,0,625,9,62,98,58,21,9,4,0,255,131,660,839,373,112,73,15,0,2196,88,346,408,257,113,55,15,7,1298,367,780,666,440,232,117,37,7,2643,127,76,46,23,18,0,0,0,293,19,35,54,67,32,23,7,0,236,512,889,765,529,283,145,48,7,3177,5,27,39,21,10,9,0,0,117,109,145,159,81,62,33,17,5,622,869,2298,2622,1402,637,339,109,15,8288
507031170,28,26,16,6,9,0,107,0,14,17,17,13,0,0,0,60,14,77,122,83,66,29,18,4,424,23,86,89,94,64,40,17,8,423,138,277,257,224,190,92,51,19,1247,52,38,15,21,12,10,0,0,141,9,15,16,29,17,8,7,5,107,204,321,281,267,223,113,62,25,1495,4,7,12,5,6,3,3,3,44,66,83,90,90,68,73,39,22,534,315,618,644,588,455,263,145,66,3088
507031172,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,7,8,0,4,3,0,0,0,21
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,13,0,4,7,0,4,0,0,0,21
507031174,54,24,10,3,0,0,125,5,19,18,25,20,4,0,0,92,39,145,198,121,60,34,15,0,603,36,119,164,128,95,48,13,4,606,212,369,393,337,270,170,64,21,1839,96,64,31,25,21,10,0,0,245,11,23,38,41,23,20,6,3,166,315,456,461,404,314,202,75,25,2250,9,11,11,15,15,13,6,0,67,119,130,140,133,89,92,54,19,781,519,907,1048,843,602,401,157,51,4522
507031261,108,33,21,12,4,0,250,4,44,34,16,15,14,0,0,122,54,395,357,129,72,47,9,0,1059,43,166,167,122,73,43,17,0,625,160,473,309,206,191,70,23,5,1437,46,39,15,9,6,5,0,0,128,5,20,26,27,13,13,6,0,98,212,530,351,247,212,84,30,5,1665,5,3,10,8,4,3,0,0,34,34,51,55,31,32,23,7,0,236,354,1251,1067,594,429,226,67,11,3991
507041175,304,248,165,136,52,8,1112,6,50,63,86,89,54,26,3,377,217,538,717,569,424,350,146,39,2999,43,76,126,158,208,178,89,39,915,87,103,94,125,136,107,62,18,730,36,10,12,6,10,15,3,4,92,9,3,13,25,26,38,19,3,137,125,120,114,157,177,156,84,21,961,9,4,7,9,19,25,20,6,91,41,43,62,53,66,49,36,22,364,447,1006,1405,1284,1144,954,446,132,6817
507041176,82,85,56,27,9,0,324,0,15,25,19,17,18,4,0,105,62,139,218,190,101,99,35,10,856,17,32,42,60,62,56,42,13,318,42,41,49,59,52,41,29,8,330,15,0,0,0,4,0,0,0,21,0,0,3,18,15,10,11,0,67,53,51,56,80,77,53,42,9,414,0,3,3,0,5,3,7,0,28,14,10,16,25,13,11,13,5,104,155,304,441,455,335,276,153,35,2154
507041177,238,189,152,92,36,11,863,5,97,110,125,90,64,17,6,515,171,721,700,574,364,241,105,34,2910,49,151,227,270,245,184,85,23,1239,168,276,263,268,276,213,113,45,1610,46,10,25,25,19,17,5,0,144,7,17,35,42,37,41,22,11,207,216,300,322,333,329,275,132,54,1968,6,6,15,15,17,22,21,12,111,47,74,66,91,65,89,85,64,579,504,1495,1673,1599,1248,970,483,199,8176
507041178,382,326,213,144,49,9,1345,4,61,105,122,117,74,37,6,523,244,637,819,685,492,370,186,65,3498,53,92,208,239,245,248,114,54,1252,148,164,181,224,238,150,81,38,1228,47,11,23,14,8,12,5,0,116,8,14,22,35,47,41,31,20,217,202,192,219,267,288,205,118,64,1562,4,15,14,17,20,16,20,7,117,53,69,69,66,79,86,60,53,539,578,1272,1817,1727,1453,1145,585,261,8841
507041179,209,181,114,79,27,6,698,0,21,56,59,44,39,7,7,230,111,277,459,309,201,219,90,17,1674,15,42,93,110,104,149,96,39,648,54,62,101,101,98,94,65,17,597,26,4,8,3,4,7,0,0,60,10,0,4,13,21,32,16,4,106,91,71,112,120,130,137,82,24,760,7,0,10,14,7,12,21,0,75,23,12,33,18,36,59,74,77,338,246,508,979,803,629,685,396,171,4413
507041180,169,146,110,90,22,0,680,0,36,75,82,73,54,12,0,332,127,407,508,379,329,260,51,14,2075,32,88,152,202,200,220,46,9,950,108,151,210,206,223,177,72,17,1164,50,13,7,9,12,15,0,0,114,8,6,12,23,60,45,12,3,178,167,174,234,240,294,239,86,23,1453,3,5,10,20,16,22,9,0,81,20,25,26,23,41,52,23,9,225,360,868,1179,1083,1059,946,245,51,5790
507041181,267,274,173,103,50,12,1041,4,67,126,150,125,68,20,0,552,196,643,855,792,505,276,140,65,3473,59,129,242,338,252,193,132,54,1395,196,212,296,377,332,205,120,68,1797,61,11,18,18,25,9,8,3,150,16,16,36,77,74,46,28,18,317,274,244,346,469,433,259,160,89,2263,7,10,16,23,22,10,23,13,135,40,66,62,75,77,91,126,143,672,589,1313,1906,2131,1576,1002,650,375,9539
507041182,194,138,112,71,26,8,771,0,77,75,48,67,43,13,7,326,214,563,467,375,314,219,123,28,2307,79,127,131,177,210,167,115,51,1062,177,247,156,182,251,211,99,35,1353,89,20,14,7,16,15,3,3,172,24,3,22,36,49,41,30,14,216,288,269,188,228,321,264,132,50,1741,15,5,23,11,19,21,20,4,114,145,163,129,127,168,220,238,235,1430,755,1406,1209,1101,1211,1014,675,382,7746
507041183,67,39,18,18,6,0,223,0,36,39,31,14,13,7,0,141,48,296,215,127,67,40,22,12,824,22,78,80,94,64,34,15,8,397,75,134,127,125,86,43,35,9,640,38,12,15,13,7,0,5,0,84,5,11,11,13,16,4,7,0,67,116,148,151,154,110,54,45,12,785,0,5,6,7,4,9,8,0,36,46,54,58,55,31,27,39,39,355,241,686,611,507,306,191,145,72,2759
507041184,106,112,97,73,10,3,488,0,22,37,51,47,30,3,0,182,98,240,316,277,209,198,80,15,1431,23,32,59,103,126,105,48,17,506,51,50,50,82,81,66,30,10,417,22,3,7,4,6,3,0,0,49,4,5,4,8,23,17,11,0,76,76,59,54,98,108,94,41,10,539,8,3,3,5,10,13,9,0,51,12,17,21,11,23,34,10,3,134,228,442,599,663,621,548,196,47,3342
507051186,22,9,12,5,3,0,64,7,15,14,15,7,12,0,0,65,19,71,62,71,50,38,15,6,336,29,82,83,108,118,70,16,5,524,163,309,278,279,302,184,93,14,1626,65,44,9,13,9,0,3,0,148,12,9,24,18,23,25,16,0,126,236,370,312,307,336,211,110,20,1901,4,7,4,9,14,7,4,0,47,71,117,85,79,69,87,84,63,662,360,676,588,600,604,433,240,93,3598
507051187,29,40,25,10,6,0,141,7,19,35,30,28,5,3,0,132,45,156,167,174,111,53,28,6,732,59,153,177,269,182,76,24,14,946,274,499,524,532,417,168,88,20,2512,128,38,26,20,15,8,0,0,239,28,16,31,55,45,24,13,4,210,416,558,581,606,477,200,97,22,2967,13,9,8,12,15,16,0,8,84,84,100,95,93,67,49,49,45,588,626,1015,1079,1234,903,413,214,99,5582
507051188,71,66,43,28,13,4,274,0,29,32,46,44,25,8,0,183,72,259,232,184,151,141,46,16,1099,57,158,212,248,271,186,75,21,1227,333,604,459,510,555,373,221,58,3115,101,55,18,23,36,28,7,0,259,16,18,37,37,51,58,27,5,256,451,674,505,574,645,460,260,65,3631,8,13,11,10,22,31,8,4,112,348,330,223,196,180,187,236,132,1828,929,1511,1285,1329,1357,1049,642,246,8358
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
507051190,68,47,55,31,11,0,242,5,29,41,29,44,27,3,3,181,61,188,230,187,190,108,50,12,1030,43,100,174,203,211,141,79,16,963,185,388,389,370,404,283,141,40,2204,77,37,20,24,18,9,5,0,195,6,16,21,44,43,42,31,5,211,268,443,431,451,464,339,183,42,2609,0,7,16,14,18,9,8,6,84,56,75,83,73,100,104,157,127,784,433,856,1032,1011,1081,760,502,208,5884
507051191,90,99,53,20,12,0,326,10,49,99,81,49,15,4,0,306,111,359,543,492,177,84,32,9,1804,93,253,481,485,285,108,28,9,1735,553,892,972,975,541,200,68,16,4213,177,61,46,32,21,13,4,0,347,35,44,75,74,57,15,13,0,310,761,995,1096,1085,618,229,89,13,4873,12,11,18,25,24,15,3,0,115,111,113,137,116,81,45,41,8,659,1094,1827,2472,2381,1287,516,200,38,9822
507051192,42,43,29,9,6,0,154,0,19,32,40,36,15,4,0,145,53,179,193,178,115,61,27,3,802,50,139,183,204,206,88,24,7,899,232,448,421,472,415,242,79,21,2324,84,47,18,37,21,7,0,0,212,24,14,33,39,36,37,12,0,198,337,507,473,543,469,293,94,21,2734,8,8,3,5,11,14,15,3,62,81,103,107,100,98,68,65,46,678,529,982,1037,1114,964,542,231,86,5481
507051193,32,28,25,12,3,0,133,8,17,17,19,28,16,3,0,103,41,113,144,125,101,66,16,4,606,34,104,133,150,145,56,30,5,665,203,437,382,375,386,158,99,22,2068,77,40,24,13,12,9,4,0,185,8,22,29,29,41,24,6,3,152,288,495,440,412,443,191,111,23,2408,3,7,11,8,10,10,5,0,54,66,68,86,65,67,52,35,15,459,437,830,854,820,819,403,206,50,4427
507051312,58,27,15,10,0,0,156,4,48,36,22,13,5,0,0,129,55,306,273,126,69,41,22,0,897,43,227,234,160,79,40,23,6,816,219,771,449,284,198,109,61,6,2092,61,67,28,14,6,7,0,0,176,19,33,27,26,21,15,6,0,148,299,863,504,328,226,125,67,11,2420,0,8,12,3,4,9,6,0,46,82,104,99,71,42,67,44,9,513,488,1606,1215,743,443,295,166,18,4978
507051313,155,112,47,19,7,0,433,9,68,102,87,28,21,8,0,317,101,487,693,412,168,86,36,3,1984,119,426,596,475,244,103,39,7,2013,458,1257,1097,812,491,240,113,11,4489,183,87,68,33,26,8,4,0,409,32,54,87,78,50,26,24,4,353,674,1393,1252,924,569,274,134,16,5248,5,20,31,21,18,12,16,0,129,122,206,175,122,83,91,85,16,901,1045,2692,3001,2167,1160,598,324,48,11027
507051314,6,9,4,3,0,0,29,0,10,5,9,4,3,0,0,27,6,27,33,25,11,12,0,6,112,7,50,33,28,31,17,7,0,163,44,161,82,56,47,16,7,5,417,9,11,3,0,0,0,0,0,20,4,10,3,10,3,5,0,0,34,52,181,88,69,51,25,7,5,468,4,5,3,5,0,0,4,0,13,16,14,13,17,9,16,0,3,87,89,286,177,142,110,69,17,12,900
509011225,84,76,88,71,23,9,424,6,26,54,77,76,50,13,5,308,81,315,302,326,307,241,119,28,1715,34,123,175,206,263,223,124,36,1185,255,434,360,383,418,277,125,72,2325,132,44,28,28,24,18,9,0,288,11,17,16,39,51,50,21,10,224,402,495,408,454,495,345,156,81,2836,0,13,14,11,14,28,14,6,111,110,118,111,123,153,153,195,167,1128,637,1176,1151,1274,1389,1115,645,328,7712
509011226,14,19,25,19,11,0,94,0,3,9,11,18,11,0,0,59,5,54,101,92,87,50,9,5,404,4,24,48,68,81,64,21,0,313,47,113,78,120,138,63,16,6,585,21,5,6,11,10,9,0,0,65,5,6,6,12,14,8,4,0,51,74,121,92,141,160,84,21,3,697,3,0,0,9,4,3,0,0,23,52,71,37,59,60,49,30,5,365,133,288,301,396,424,285,97,9,1947
509011227,20,18,22,13,5,0,84,0,8,18,20,18,17,4,0,88,11,55,94,113,75,67,26,4,440,12,39,61,80,89,64,47,7,406,84,188,179,160,140,97,43,15,909,52,12,16,7,13,3,3,0,112,7,9,4,27,23,19,10,0,90,141,210,200,193,174,117,54,15,1114,0,5,5,0,9,4,6,3,29,15,27,29,34,38,41,37,24,239,182,357,415,459,426,327,176,51,2390
509011228,50,50,58,48,35,8,255,0,21,32,26,32,34,11,5,156,7,89,149,176,189,146,67,15,838,5,36,91,86,126,140,68,18,571,59,102,161,155,216,134,51,6,888,28,13,18,6,12,10,5,0,81,0,4,13,11,23,26,12,6,89,86,119,189,169,252,168,69,10,1061,3,7,6,9,7,5,8,0,47,64,62,91,107,102,113,86,32,661,157,351,606,623,765,663,333,84,3584
509011229,4,6,3,0,0,0,23,0,9,17,3,0,0,0,0,31,17,86,57,45,31,14,5,0,249,5,16,31,29,45,19,6,0,154,24,112,79,68,70,41,8,0,399,9,11,3,7,0,0,0,0,29,0,3,6,12,9,5,4,0,35,28,123,87,78,78,47,13,0,463,0,0,3,0,3,0,0,0,9,29,29,46,40,44,53,6,9,253,82,261,244,206,204,140,35,11,1180
509011230,10,7,6,0,0,0,43,0,7,11,15,12,0,0,0,44,19,49,59,46,43,29,6,0,248,6,26,26,47,46,30,8,0,186,96,137,104,78,93,52,23,3,593,28,18,10,17,9,9,3,0,98,10,14,14,8,7,6,0,0,64,130,172,128,103,118,68,28,4,745,0,5,0,0,0,5,6,0,20,76,76,81,58,65,68,42,24,491,235,345,313,276,284,197,93,41,1785
509011231,4,3,6,3,4,0,31,0,4,12,4,3,3,0,0,35,19,70,109,65,53,24,9,6,345,4,25,38,34,56,45,19,0,222,47,100,107,80,86,51,20,6,500,18,12,14,13,3,4,0,0,56,3,0,3,16,6,16,0,0,49,68,108,124,105,101,63,23,5,607,0,0,0,11,8,5,5,6,30,40,43,44,63,99,52,64,24,427,139,263,337,286,322,198,119,37,1697
509011232,14,14,17,19,7,0,89,0,9,8,16,15,13,5,0,76,9,30,61,66,70,83,23,3,356,4,33,38,57,74,55,26,0,281,45,94,107,109,128,84,22,9,591,24,7,5,5,3,0,0,0,45,0,0,5,15,22,20,5,6,76,71,98,118,123,158,110,31,3,713,0,6,3,7,8,10,3,4,29,21,19,13,26,27,33,28,13,183,108,204,255,309,375,329,123,31,1737
509011233,18,25,4,12,0,0,83,4,18,21,28,19,11,0,0,97,19,114,175,135,100,73,34,7,665,36,107,150,161,135,89,36,9,735,244,466,417,397,288,172,97,19,2093,94,44,26,25,25,9,6,3,225,13,19,26,35,51,29,3,0,161,349,525,468,453,363,211,102,19,2483,0,6,3,11,5,10,7,4,42,78,82,73,82,103,102,72,30,623,490,872,910,893,726,508,255,68,4719
509011234,13,8,21,17,4,0,69,0,4,11,12,17,16,0,0,53,16,56,70,89,68,79,19,8,404,8,26,38,75,87,74,31,4,343,88,125,128,166,146,106,39,12,803,29,15,14,12,18,4,3,0,101,8,9,8,11,25,20,6,0,85,129,141,152,192,187,133,42,9,986,0,0,4,5,3,9,0,0,23,57,44,73,77,94,97,59,35,539,205,278,363,463,478,415,160,57,2423
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,12,15,15,9,6,0,70,0,11,15,11,17,9,5,0,62,20,65,85,87,72,35,21,0,390,17,37,88,112,95,62,18,3,428,77,162,219,247,234,109,56,6,1102,34,13,11,8,16,10,0,0,87,0,7,12,21,24,15,9,3,93,120,179,235,272,265,132,68,11,1283,0,0,0,4,5,0,3,0,16,68,41,46,80,103,75,50,13,464,222,334,479,593,581,314,167,27,2716
509021237,12,7,5,0,0,0,31,0,8,7,3,6,0,0,0,32,13,47,49,45,38,17,9,5,228,12,22,14,29,32,23,8,0,147,56,108,77,79,103,59,34,11,526,15,11,8,8,10,0,0,0,45,0,3,10,9,9,7,4,0,48,72,114,88,97,122,74,41,11,618,0,0,0,0,3,3,3,4,13,57,46,49,93,89,102,56,24,517,146,254,220,279,298,221,121,39,1583
509021238,3,4,6,9,0,0,27,0,3,9,7,9,3,0,0,28,11,51,72,51,25,12,9,3,224,7,23,20,31,43,51,12,0,188,42,106,126,95,98,80,15,0,564,22,22,9,7,5,9,0,0,70,4,3,0,9,13,9,4,0,44,66,126,134,111,108,97,23,0,679,3,0,3,0,0,10,0,4,22,49,22,38,53,55,83,45,18,367,133,227,280,257,258,261,83,31,1534
509021239,19,15,31,32,3,0,129,4,12,14,25,19,23,7,0,95,20,139,127,115,107,85,35,3,638,18,76,80,113,150,140,53,0,626,83,238,212,276,307,282,107,13,1513,28,24,13,4,14,13,0,0,102,9,6,18,18,42,33,15,3,151,118,268,238,303,356,334,122,19,1771,0,10,7,4,8,16,5,3,57,91,139,119,153,159,205,123,28,1020,260,676,604,723,829,831,354,58,4339
509021240,8,18,10,7,0,0,61,0,10,11,14,4,5,3,0,51,22,76,93,63,40,18,6,3,323,11,31,30,31,44,28,7,9,203,76,152,141,115,119,67,19,0,695,23,24,9,11,12,4,0,0,90,0,4,5,13,16,11,3,0,62,110,172,156,143,151,84,25,3,847,0,0,8,0,5,6,0,0,24,82,92,91,105,107,105,71,33,679,213,406,400,377,365,247,118,55,2187
509021241,17,9,8,9,0,4,48,0,14,4,3,3,9,0,0,40,18,71,94,69,33,30,8,7,330,3,24,35,30,56,26,25,0,195,53,112,115,97,117,75,9,4,580,18,9,9,9,8,3,3,0,58,0,8,3,13,10,10,4,0,46,71,135,123,122,132,82,20,4,685,0,0,10,0,0,3,0,0,26,63,68,85,105,109,94,60,18,607,155,315,368,339,352,259,106,34,1931
509021242,3,8,9,3,0,0,29,0,13,7,8,8,0,0,0,37,17,69,56,35,37,18,6,0,239,4,17,36,59,51,23,12,0,194,55,155,145,116,111,51,7,4,645,10,7,10,14,5,0,0,0,52,5,0,3,12,14,7,0,0,45,73,163,156,142,130,65,11,7,745,0,0,0,8,0,3,0,0,13,55,146,147,172,146,68,35,10,779,152,415,408,427,380,179,53,19,2036
509021243,40,24,34,19,5,0,147,5,14,17,27,27,28,3,0,124,21,106,131,127,103,89,37,3,614,18,66,97,115,140,94,40,0,567,148,287,270,327,307,233,71,14,1664,73,35,24,27,23,17,0,0,203,6,20,16,32,35,34,12,3,155,228,337,320,383,371,282,87,21,2026,3,8,8,6,17,15,12,0,53,172,238,245,212,171,190,128,58,1420,449,791,856,892,857,708,307,86,4954
509021244,14,10,27,21,14,0,83,0,8,12,8,15,20,0,0,67,0,35,47,43,68,59,30,0,288,5,22,43,62,100,84,30,4,345,50,89,116,146,210,163,39,0,806,16,7,8,9,6,13,0,0,56,0,3,5,17,18,23,5,0,70,65,98,121,170,233,196,46,0,933,0,0,5,8,5,3,8,3,35,37,45,43,80,119,89,62,14,493,114,215,276,390,574,473,187,23,2249
509021245,14,14,18,16,11,0,74,0,12,10,9,17,23,3,0,71,8,59,76,69,69,67,31,7,390,0,17,39,58,92,105,46,8,369,39,97,104,114,179,149,53,16,758,15,9,11,13,5,5,0,0,58,7,3,9,4,18,35,8,4,91,59,109,121,134,204,194,66,20,908,4,4,4,3,0,15,4,3,37,40,43,55,75,100,110,103,33,563,120,252,315,364,501,528,267,69,2415
509031246,6,5,5,6,0,0,25,0,6,12,5,12,0,0,0,35,18,49,55,40,31,27,7,4,229,0,26,32,35,44,39,15,0,189,38,92,84,95,87,80,21,3,496,18,8,11,13,6,0,0,0,55,3,5,14,9,12,8,3,4,58,62,101,106,115,99,88,30,4,610,0,0,0,0,3,5,3,0,19,37,23,42,51,50,53,38,19,311,121,213,246,251,251,215,93,31,1416
509031247,11,6,3,0,0,0,31,0,5,9,4,9,3,0,0,34,16,103,108,68,52,27,5,0,385,9,36,44,58,53,33,8,0,253,63,144,140,116,115,45,18,5,642,13,9,9,8,0,0,0,0,49,0,3,10,10,16,9,3,0,55,72,159,161,130,136,60,23,5,743,0,0,4,0,3,0,0,0,9,52,59,78,92,126,77,39,14,530,154,375,415,356,382,199,76,21,1984
509031248,14,6,11,9,4,0,41,0,3,8,8,3,7,0,0,29,7,46,62,38,22,32,9,0,212,4,18,27,32,39,28,11,0,158,27,110,105,115,121,43,9,3,532,12,11,7,4,5,9,3,0,49,0,4,8,8,10,4,5,0,36,40,129,119,127,133,51,19,3,621,0,0,0,4,10,5,0,0,14,23,28,24,51,45,31,20,5,227,72,215,257,270,266,162,59,9,1307
509031249,12,11,0,3,0,0,47,0,6,10,18,21,8,0,0,66,27,91,67,53,68,34,26,8,371,10,40,42,55,57,33,23,6,262,73,130,115,112,104,82,27,3,658,32,15,5,7,5,4,0,0,58,0,3,7,11,10,4,0,0,46,101,151,130,125,120,91,30,9,768,0,4,10,4,0,0,3,0,22,89,65,62,72,59,69,56,54,525,234,363,332,333,330,248,134,78,2049
