SA2_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
506011117,..,14,7,3,0,6,4,0,0,39,..,18,12,6,11,6,6,0,0,66,..,23,44,41,41,59,53,28,15,303,18,19,9,3,9,8,3,0,0,74,0,0,0,0,0,3,0,0,0,9,1385,702,907,903,602,491,275,96,35,5402,..,39,618,1085,716,546,334,117,18,3465,..,127,425,240,126,68,18,6,4,1012,..,16,126,146,137,85,31,16,8,571,2847,..,..,..,..,..,..,..,..,2847,..,558,..,..,..,..,..,..,..,558,..,475,222,56,32,16,0,0,0,797,..,74,68,34,24,53,34,13,6,303,..,42,38,21,5,9,7,0,0,130,..,30,48,18,27,16,8,0,0,159,..,45,102,113,114,109,96,46,26,641,29,31,26,13,16,12,4,0,0,139,0,0,0,0,0,3,6,4,0,12,2878,1434,1667,1733,1202,919,537,207,64,10641
506011307,..,8,16,0,5,0,0,0,0,32,..,3,15,8,0,5,0,0,0,35,..,11,37,35,34,45,38,13,0,218,11,9,7,4,6,13,6,0,0,66,0,0,0,0,0,10,8,0,0,19,1645,557,954,1323,586,402,258,75,16,5818,..,17,943,2103,887,504,296,75,9,4833,..,67,272,187,92,40,12,0,0,668,..,4,59,118,106,50,9,8,6,363,3301,..,..,..,..,..,..,..,..,3301,..,643,..,..,..,..,..,..,..,643,..,271,149,22,9,18,4,0,0,472,..,52,60,21,16,41,55,30,4,276,..,23,45,14,8,3,0,0,0,89,..,13,55,27,5,7,5,0,0,107,..,21,92,92,58,65,56,13,4,391,21,18,23,11,8,21,9,7,4,123,0,0,0,0,5,12,16,3,0,34,3323,1118,1697,2592,1193,758,457,133,27,11296
506011308,..,20,28,4,0,0,0,0,0,58,..,13,39,5,8,4,0,0,0,82,..,13,89,62,35,53,40,13,3,299,10,20,14,3,7,6,17,4,0,87,3,0,0,0,3,9,7,8,0,34,2319,728,1617,1771,711,456,294,82,18,7991,..,39,1586,2838,1062,575,312,102,7,6512,..,105,533,245,148,51,22,0,0,1108,..,9,70,142,107,62,28,5,4,424,4659,..,..,..,..,..,..,..,..,4659,..,677,..,..,..,..,..,..,..,677,..,356,201,42,11,5,3,0,0,612,..,105,131,34,17,54,57,24,9,419,..,41,62,23,4,6,3,0,0,139,..,41,115,25,21,14,0,0,0,212,..,34,186,133,72,76,56,19,5,578,27,25,28,21,18,10,19,5,0,155,5,4,5,0,3,21,22,12,0,66,4688,1424,2912,3495,1460,868,522,164,25,15561
506021118,..,26,30,7,4,3,0,0,0,76,..,62,91,41,20,13,25,5,0,258,..,40,119,90,113,171,207,120,65,933,22,24,37,15,9,12,11,11,0,133,0,0,11,0,0,3,0,0,0,16,1081,716,1170,1011,841,793,626,294,120,6660,..,24,657,1088,864,749,620,284,77,4354,..,167,553,282,235,171,64,14,0,1492,..,11,72,141,162,115,49,27,26,598,2156,..,..,..,..,..,..,..,..,2156,..,502,..,..,..,..,..,..,..,502,..,346,238,61,46,33,10,0,0,735,..,130,130,30,40,55,52,22,15,467,..,56,107,35,19,12,4,0,0,232,..,177,286,111,73,57,48,10,0,774,..,79,266,232,264,363,352,198,93,1855,43,46,67,27,20,18,19,11,0,258,0,4,13,0,0,7,6,0,0,27,2200,1550,2376,2022,1725,1584,1208,578,207,13453
506021119,..,54,47,10,4,0,0,0,0,115,..,205,213,30,27,26,12,7,0,529,..,45,153,132,151,176,228,138,71,1096,19,31,30,16,7,21,14,3,3,143,0,4,5,0,0,3,3,0,0,16,1268,974,1667,1319,1015,755,581,267,120,7968,..,43,1003,1473,1041,725,497,201,57,5034,..,176,941,446,262,119,43,12,0,2006,..,11,50,116,166,125,64,25,21,576,2535,..,..,..,..,..,..,..,..,2535,..,571,..,..,..,..,..,..,..,571,..,271,200,75,48,25,5,0,0,621,..,152,121,41,25,46,40,17,11,448,..,92,117,28,17,9,9,3,0,261,..,426,559,132,92,71,38,14,6,1331,..,102,322,317,310,383,415,223,86,2158,37,64,63,25,25,35,32,7,3,299,0,7,6,4,0,6,8,3,0,27,2572,1910,3367,2661,1992,1536,1145,509,186,15875
506021120,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,..,37,43,8,9,0,0,0,0,94,..,189,188,40,24,17,14,0,0,472,..,98,211,158,135,189,169,114,64,1132,11,34,29,11,15,21,11,4,3,140,0,3,3,0,3,4,4,0,0,20,1010,919,1608,1195,815,788,571,232,97,7244,..,49,962,1348,896,820,627,171,54,4926,..,208,805,368,182,127,76,15,0,1788,..,0,33,117,128,100,28,22,18,450,1998,..,..,..,..,..,..,..,..,1998,..,419,..,..,..,..,..,..,..,419,..,229,170,38,18,18,9,0,0,477,..,172,115,27,19,32,47,13,9,437,..,81,91,33,8,5,0,0,0,227,..,387,484,111,66,50,45,9,0,1155,..,179,468,388,329,426,324,208,83,2412,26,55,47,30,20,39,18,4,9,252,3,8,3,7,0,7,4,3,0,32,2023,1810,3177,2477,1671,1617,1177,450,173,14568
506021309,..,14,25,4,6,5,0,0,0,56,..,51,58,15,23,11,10,4,4,173,..,34,89,52,60,81,87,81,70,551,8,15,20,12,15,13,0,4,3,83,0,0,0,0,0,3,4,0,0,9,721,551,790,585,507,377,318,196,114,4151,..,19,492,673,483,311,287,153,46,2459,..,129,360,136,94,70,30,6,0,833,..,18,57,90,116,65,40,25,23,442,1407,..,..,..,..,..,..,..,..,1407,..,359,..,..,..,..,..,..,..,359,..,218,147,44,42,33,12,0,0,491,..,95,65,26,16,42,41,21,9,319,..,41,76,18,12,14,4,0,0,168,..,106,181,73,42,38,13,8,4,467,..,55,186,138,120,181,153,113,96,1032,19,34,31,14,22,19,3,3,0,152,0,0,0,0,0,3,4,3,0,18,1428,1088,1599,1214,944,784,581,333,183,8156
506021310,..,13,14,3,3,0,0,0,0,33,..,35,59,11,15,10,0,0,0,131,..,18,72,42,39,71,89,90,42,457,3,19,9,4,5,10,0,0,0,52,0,0,0,4,0,0,6,0,0,6,652,384,626,541,384,333,301,195,84,3507,..,17,428,684,454,347,278,181,46,2428,..,52,236,124,79,50,29,9,0,572,..,3,36,65,84,43,25,18,19,306,1329,..,..,..,..,..,..,..,..,1329,..,330,..,..,..,..,..,..,..,330,..,166,103,35,33,25,5,0,0,373,..,47,42,21,9,25,23,12,11,191,..,19,31,18,8,9,4,0,0,91,..,80,144,48,39,37,16,8,0,365,..,32,155,95,95,139,149,119,57,837,16,27,22,14,12,12,4,0,0,116,0,4,0,3,0,0,3,0,0,9,1341,784,1194,1098,821,687,538,351,136,6949
506021311,..,17,31,6,4,0,0,0,0,61,..,96,130,25,11,17,14,0,0,306,..,69,217,115,94,133,139,105,42,900,14,14,17,8,10,17,10,0,0,90,0,0,3,4,0,8,5,0,0,20,678,577,1261,773,491,518,362,196,68,4925,..,30,727,798,506,465,297,135,23,2996,..,189,618,244,100,81,31,3,0,1265,..,3,51,86,98,58,34,18,21,375,1371,..,..,..,..,..,..,..,..,1371,..,245,..,..,..,..,..,..,..,245,..,170,117,41,23,25,0,0,0,379,..,78,105,23,17,42,42,11,8,330,..,52,74,20,5,4,0,0,0,161,..,219,394,90,41,48,25,3,0,819,..,135,469,288,223,289,251,155,67,1872,28,35,38,25,18,27,20,0,0,177,0,0,3,0,0,11,4,4,0,31,1395,1162,2591,1627,1043,1045,704,338,115,10020
506031124,..,94,103,20,11,3,0,0,0,232,..,484,321,87,40,35,13,0,0,987,..,71,145,112,99,217,270,331,227,1460,16,48,39,17,7,11,3,3,0,142,0,3,7,0,4,9,6,5,0,29,1226,1506,1856,1248,817,798,680,566,310,9008,..,66,1207,1342,848,750,590,430,127,5364,..,249,666,270,147,71,39,15,4,1460,..,18,85,142,163,117,55,31,20,627,2507,..,..,..,..,..,..,..,..,2507,..,628,..,..,..,..,..,..,..,628,..,297,243,79,39,38,3,0,0,696,..,279,187,56,45,38,48,23,15,686,..,219,298,64,30,12,0,3,0,632,..,1249,1123,228,120,87,37,11,0,2850,..,155,339,260,230,380,423,447,306,2536,30,88,80,35,23,25,10,12,0,297,7,6,16,5,7,12,11,5,0,60,2537,3242,4243,2483,1639,1539,1224,971,476,18347
506031125,..,8,18,4,7,0,0,0,0,43,..,8,10,5,9,12,3,3,0,42,..,7,14,9,21,40,64,37,10,204,8,11,8,5,6,4,8,10,0,64,0,0,0,0,0,3,5,0,4,11,829,733,522,656,779,786,485,182,51,5033,..,14,325,888,1119,1188,743,255,35,4572,..,35,135,78,80,93,35,4,0,455,..,3,23,61,106,67,17,20,8,311,1698,..,..,..,..,..,..,..,..,1698,..,866,..,..,..,..,..,..,..,866,..,427,339,54,33,20,3,0,0,867,..,73,59,24,16,30,43,32,20,292,..,31,41,16,18,10,4,0,0,118,..,26,30,21,16,18,12,7,0,124,..,13,30,28,46,67,90,47,14,331,7,26,23,13,16,10,14,9,0,115,0,0,0,0,3,8,6,0,4,30,1709,1507,997,1186,1454,1505,969,370,92,9783
506031126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
506031127,..,106,167,27,5,5,4,0,0,311,..,182,217,43,28,17,15,3,0,510,..,66,155,87,105,155,156,115,62,898,15,26,31,14,9,10,6,4,0,112,0,0,4,0,3,7,7,4,0,38,1791,1290,2379,1482,902,772,522,271,111,9519,..,126,2124,2044,1109,749,504,223,57,6927,..,234,561,260,124,74,20,10,0,1278,..,20,94,154,167,128,56,30,12,660,3679,..,..,..,..,..,..,..,..,3679,..,775,..,..,..,..,..,..,..,775,..,402,335,86,41,22,0,0,0,890,..,254,269,56,50,111,66,36,19,851,..,220,379,79,20,20,3,0,0,728,..,440,634,148,89,63,33,6,3,1415,..,127,370,260,221,278,266,158,69,1756,26,58,60,31,17,23,11,3,3,232,0,0,6,0,7,15,17,4,0,61,3711,2669,4829,3123,1844,1472,971,475,167,19264
506031128,..,11,28,7,3,0,0,0,0,56,..,40,40,28,11,17,10,3,0,158,..,20,55,68,70,142,210,136,76,781,14,6,9,6,5,16,12,6,9,82,0,0,0,0,0,3,0,0,0,6,1157,628,943,975,800,889,797,422,133,6732,..,22,689,1156,888,986,944,465,81,5227,..,99,356,217,155,115,57,15,0,1018,..,9,69,140,157,106,68,51,21,615,2312,..,..,..,..,..,..,..,..,2312,..,627,..,..,..,..,..,..,..,627,..,366,312,113,69,36,3,0,0,901,..,97,74,24,31,37,55,38,11,369,..,50,65,38,19,9,6,0,0,184,..,87,124,71,35,47,34,8,0,399,..,32,138,164,168,267,328,202,111,1412,26,25,34,21,15,22,14,8,5,181,0,3,5,3,5,4,0,0,3,23,2335,1413,1863,1948,1549,1630,1518,788,237,13275
506031129,..,10,18,0,0,0,0,0,0,27,..,39,23,12,3,6,9,3,0,89,..,9,27,32,28,84,163,209,102,658,10,16,18,10,10,4,4,9,5,98,0,0,0,3,0,7,6,0,0,20,1301,955,547,1054,1042,808,741,536,179,7175,..,14,397,1501,1558,1194,948,572,132,6318,..,52,151,94,81,67,48,28,0,513,..,3,14,125,170,90,34,26,19,488,2713,..,..,..,..,..,..,..,..,2713,..,1269,..,..,..,..,..,..,..,1269,..,393,266,65,48,25,3,0,0,795,..,64,44,8,8,38,57,45,21,275,..,20,31,9,7,0,7,0,0,74,..,68,66,31,18,13,11,5,0,206,..,24,51,76,80,150,235,267,132,1021,32,27,35,21,18,15,18,5,4,183,0,3,3,3,3,11,17,0,0,47,2750,1930,1061,1937,1994,1602,1383,950,306,13905
506031130,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,15
506031131,..,20,22,11,0,0,0,0,0,58,..,25,28,8,11,9,9,8,0,87,..,17,24,28,40,80,162,126,46,524,17,17,18,23,10,8,10,9,8,117,0,3,5,5,0,11,13,3,3,35,1986,1285,674,1607,1404,1060,976,413,114,9520,..,10,443,2270,2257,1463,1387,527,91,8456,..,38,135,115,115,81,36,6,0,524,..,12,21,181,220,129,59,31,18,661,4121,..,..,..,..,..,..,..,..,4121,..,1824,..,..,..,..,..,..,..,1824,..,517,482,123,54,25,6,0,0,1207,..,81,51,18,16,53,82,56,30,382,..,36,69,29,15,4,5,0,0,160,..,63,68,21,17,26,13,10,0,222,..,23,59,59,97,151,249,174,67,880,39,39,33,38,13,14,11,19,8,207,4,5,5,7,5,17,16,8,6,78,4161,2647,1359,2862,2813,1971,1869,824,210,18716
506041132,..,44,61,16,9,9,3,0,0,147,..,58,77,43,25,36,21,6,0,262,..,42,107,78,100,154,190,135,52,855,26,32,30,16,14,18,11,6,0,160,0,0,0,0,0,11,13,0,0,24,1816,1136,1598,1449,1080,939,791,377,112,9301,..,91,1261,1865,1253,933,856,392,67,6710,..,177,416,270,191,111,37,20,0,1226,..,24,122,200,230,165,105,49,27,927,3789,..,..,..,..,..,..,..,..,3789,..,918,..,..,..,..,..,..,..,918,..,637,445,144,98,38,9,0,0,1379,..,186,174,74,54,89,87,50,27,752,..,98,178,63,37,21,10,3,0,408,..,178,284,132,95,84,49,19,0,842,..,86,231,264,252,323,335,223,68,1787,45,56,71,34,42,31,22,13,0,321,0,3,6,4,4,9,14,0,0,47,3831,2468,3199,3052,2255,1815,1525,759,191,19100
506041133,..,19,43,9,7,3,0,0,0,84,..,32,47,17,8,16,5,8,0,131,..,23,52,58,57,75,131,98,35,525,20,25,20,11,14,13,13,11,0,128,0,4,3,0,0,15,11,7,0,37,2487,1504,1439,1961,1632,1175,783,331,99,11411,..,41,1174,2908,2428,1746,1153,385,81,9917,..,97,329,215,185,102,39,14,3,990,..,16,97,172,239,124,48,17,13,723,4846,..,..,..,..,..,..,..,..,4846,..,1764,..,..,..,..,..,..,..,1764,..,889,571,113,41,14,7,0,0,1646,..,148,158,48,44,72,88,37,23,629,..,55,126,28,22,17,5,0,0,259,..,63,119,53,29,35,18,10,0,318,..,44,119,138,108,140,179,126,52,908,43,45,46,37,25,22,24,11,3,249,0,7,4,6,3,18,18,4,4,62,4884,3167,2739,3714,3130,2281,1584,614,179,22298
506041134,..,31,28,17,10,5,6,0,0,93,..,41,42,37,40,33,24,15,0,230,..,35,78,83,119,236,313,304,160,1339,42,30,26,21,21,22,15,11,4,192,3,0,0,0,0,6,3,0,0,12,1960,1138,1356,1384,1152,1091,907,648,244,9885,..,62,934,1453,1098,1045,906,537,138,6169,..,223,450,357,275,146,73,25,3,1551,..,57,215,306,266,162,78,56,19,1167,4007,..,..,..,..,..,..,..,..,4007,..,831,..,..,..,..,..,..,..,831,..,697,418,152,87,30,6,0,0,1391,..,150,114,41,60,94,74,43,20,589,..,72,63,62,37,19,7,0,0,260,..,109,163,106,124,81,58,32,0,677,..,76,212,255,334,476,506,436,213,2501,75,64,62,52,40,45,24,8,4,381,3,0,5,4,0,4,3,0,0,22,4081,2339,2634,2782,2330,2104,1743,1130,397,19540
506041135,..,26,22,10,3,3,0,0,0,64,..,34,20,8,18,15,10,3,0,100,..,20,58,59,54,108,131,65,19,504,25,24,29,15,9,17,12,3,5,134,0,0,0,0,4,12,14,0,0,33,2461,1455,1439,1900,1468,1004,693,234,58,10713,..,55,1151,2592,2028,1352,862,274,38,8347,..,155,528,317,225,114,39,0,0,1380,..,23,118,264,246,97,67,24,14,855,5106,..,..,..,..,..,..,..,..,5106,..,1429,..,..,..,..,..,..,..,1429,..,917,468,128,53,16,5,0,0,1579,..,138,100,41,42,89,93,46,17,567,..,64,65,32,15,8,7,4,0,201,..,63,81,24,37,23,19,8,0,261,..,38,140,135,145,196,187,90,28,964,45,51,48,23,34,33,24,7,6,269,4,3,3,7,4,10,18,9,0,59,5155,2945,2700,3561,2827,1941,1322,453,107,21011
506041136,..,27,21,11,6,9,0,0,0,80,..,37,34,23,36,19,18,5,0,160,..,25,58,56,59,115,147,135,81,666,22,18,20,9,16,9,13,4,6,119,0,0,0,0,0,9,5,0,0,16,1446,844,1037,1023,785,724,614,331,117,6925,..,37,828,1286,903,756,678,329,52,4862,..,99,277,219,147,107,51,14,4,913,..,25,109,154,166,104,53,33,20,668,2887,..,..,..,..,..,..,..,..,2887,..,746,..,..,..,..,..,..,..,746,..,512,301,97,57,32,4,0,0,998,..,82,98,46,36,68,62,31,8,441,..,51,66,35,37,13,9,0,0,215,..,98,118,80,79,57,34,16,0,481,..,43,155,201,182,265,256,195,105,1401,40,34,39,23,35,20,22,9,3,241,0,0,6,3,3,10,7,0,0,31,2927,1730,2011,2149,1645,1442,1169,630,197,13885
506041137,..,43,35,10,10,11,0,4,0,100,..,38,46,23,20,20,26,7,0,180,..,24,53,53,93,170,248,209,94,942,36,31,29,22,16,21,23,0,7,198,0,0,4,6,5,0,10,0,0,24,2186,1350,1474,1568,1462,1418,1220,616,185,11490,..,61,986,1911,1747,1727,1564,734,123,8857,..,138,536,368,264,172,89,18,0,1581,..,34,143,230,290,195,108,64,33,1090,4359,..,..,..,..,..,..,..,..,4359,..,1242,..,..,..,..,..,..,..,1242,..,863,583,204,113,42,10,4,0,1818,..,156,107,57,65,98,95,55,27,658,..,80,90,43,32,17,10,5,0,276,..,92,170,82,67,55,49,17,0,533,..,47,158,199,234,324,374,294,131,1762,80,65,48,51,43,47,44,12,5,397,5,0,3,4,3,3,13,6,0,47,4444,2772,2830,3155,2863,2684,2352,1200,325,22620
506051138,..,30,22,9,7,7,0,0,0,71,..,22,35,23,25,20,20,4,0,145,..,24,59,54,89,146,212,152,86,813,25,39,19,24,17,23,19,10,3,171,0,0,0,0,0,3,0,0,0,10,2032,1026,1298,1569,1132,1022,857,394,144,9461,..,21,929,1902,1314,1137,968,395,95,6768,..,180,629,414,282,145,77,18,0,1739,..,21,110,263,235,143,66,24,14,873,4075,..,..,..,..,..,..,..,..,4075,..,864,..,..,..,..,..,..,..,864,..,656,326,120,50,17,6,0,0,1173,..,115,95,37,52,82,85,27,14,507,..,72,64,24,28,12,0,5,0,206,..,82,103,78,60,51,37,9,0,426,..,51,150,195,222,286,332,213,116,1560,48,50,46,45,47,40,35,19,3,341,0,7,7,0,0,0,0,0,0,18,4131,2114,2462,3073,2290,1918,1605,712,249,18556
506051139,..,22,16,7,3,5,0,0,0,49,..,11,28,14,13,17,3,3,5,89,..,15,43,39,67,111,158,140,47,615,20,25,8,6,10,12,8,6,6,94,0,0,0,0,0,0,0,0,0,0,1072,683,810,797,772,708,546,348,90,5819,..,19,463,802,775,807,609,334,68,3874,..,152,471,268,174,124,43,15,0,1253,..,8,94,190,189,102,32,24,13,660,2195,..,..,..,..,..,..,..,..,2195,..,530,..,..,..,..,..,..,..,530,..,476,227,75,49,14,5,0,0,844,..,74,44,22,25,38,39,32,11,271,..,35,38,24,16,12,3,0,0,131,..,23,88,33,39,33,9,7,0,239,..,25,103,134,161,209,221,195,79,1128,33,49,21,23,21,17,14,12,6,197,3,0,0,0,0,5,5,0,0,8,2233,1402,1562,1570,1437,1360,983,609,170,11333
