SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
509011226,14,16,28,205,227,430,0,0,0,41,46,84,0,0,0,141,162,303,5,5,15,8,3,6,5,6,12,0,0,0,7,9,14,0,0,0,10,7,14,6,11,17,55,49,100,0,0,3,5,0,7,43,45,86,75,98,174,0,0,0,607,663,1272,4,0,0,0,4,7,0,0,0,0,0,0,0,0,0,12,16,23,8,16,22,1031,912,1942,3,0,6,6,8,11,1041,916,1958,265,184,450,5,5,10,1942,1808,3748
509011227,10,15,25,286,365,648,0,0,0,62,76,139,0,0,3,212,257,475,15,19,31,5,8,10,9,8,17,0,0,4,7,10,19,0,0,0,16,13,32,11,18,26,38,43,81,4,4,4,9,3,7,55,75,134,118,134,251,0,0,0,841,1050,1891,4,10,10,3,4,8,0,0,0,0,0,0,4,0,8,3,15,16,8,15,18,1354,1349,2699,11,4,15,3,9,11,1367,1360,2729,137,147,287,0,0,0,2371,2598,4971
509011228,33,55,92,303,354,665,0,0,0,21,37,57,0,0,0,221,276,497,0,6,0,5,5,5,24,33,61,6,0,9,8,15,21,0,0,0,8,12,15,4,9,9,23,33,54,0,0,0,4,4,13,45,62,108,43,71,120,0,6,7,726,915,1635,6,3,9,0,6,9,5,8,15,0,0,0,0,0,0,7,34,38,7,34,38,1834,1816,3648,15,9,26,7,23,30,1856,1853,3707,420,408,827,5,7,4,3061,3281,6336
509011229,5,3,7,175,176,347,0,0,0,53,51,103,44,38,83,155,130,287,7,3,9,3,0,8,0,0,3,0,0,0,10,9,12,0,0,0,15,9,24,0,0,0,16,16,31,0,0,0,0,0,0,39,47,83,55,52,109,0,4,4,565,533,1097,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,757,615,1371,3,0,0,5,3,7,765,619,1378,170,151,322,11,0,11,1509,1312,2818
509011230,35,36,68,189,203,392,0,0,0,215,219,438,0,0,0,256,287,546,0,0,3,0,0,9,20,23,43,7,8,15,24,22,41,3,0,3,8,13,24,10,13,22,37,19,56,3,3,5,15,6,24,37,42,85,84,90,174,0,0,3,916,963,1877,8,6,15,180,156,338,0,0,0,0,0,0,0,0,0,5,10,7,4,10,9,859,738,1598,6,0,12,0,4,4,861,742,1609,307,257,560,3,0,3,2320,2172,4494
509011231,10,9,14,340,318,651,0,0,0,115,102,224,0,0,0,282,274,559,0,0,0,4,0,3,0,3,6,0,0,0,18,12,34,0,0,0,9,5,14,0,4,6,13,17,33,0,4,10,4,5,9,73,105,185,31,31,59,7,0,10,903,899,1807,3,5,3,8,9,13,0,0,0,0,0,0,4,4,11,4,8,11,13,13,25,856,732,1589,0,5,0,6,3,10,862,739,1598,232,219,452,0,0,0,2029,1876,3907
509011232,14,23,36,182,234,413,0,0,0,35,28,64,0,0,4,115,146,258,6,6,8,0,3,3,4,11,17,0,6,5,4,6,10,0,0,0,3,6,8,9,16,20,41,51,93,0,3,6,0,0,0,42,30,66,57,71,129,0,0,0,500,618,1117,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,7,12,19,7,12,19,976,818,1795,4,3,11,3,0,3,987,823,1812,430,86,518,0,3,3,1939,1575,3513
509011233,11,34,43,485,572,1056,0,0,0,244,232,476,29,28,56,556,636,1186,24,21,48,8,11,23,31,43,73,17,17,30,12,17,25,0,0,4,36,36,70,43,43,86,153,189,344,13,17,33,31,38,72,106,148,252,300,363,658,8,0,5,2092,2413,4500,18,12,33,10,10,18,6,6,5,4,0,4,3,0,7,26,29,57,28,31,60,2884,2706,5584,11,10,24,6,17,18,2899,2734,5632,365,363,724,5,5,9,5437,5592,11029
509011234,12,14,21,328,354,678,0,0,0,92,102,198,0,0,3,196,230,426,4,3,10,3,4,6,19,21,38,16,9,22,6,9,17,0,0,0,6,11,16,4,13,17,25,37,60,3,3,9,16,21,39,39,56,95,100,99,198,0,0,0,872,967,1840,0,0,9,63,48,108,0,0,0,0,0,0,0,0,0,12,14,27,12,14,27,1308,1171,2478,12,6,20,0,10,9,1320,1192,2506,395,310,701,5,5,7,2679,2543,5227
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,9,18,27,388,481,875,0,0,0,23,31,50,0,0,0,445,504,947,0,3,6,14,9,22,6,7,10,0,3,6,6,5,11,0,0,0,10,10,20,19,15,41,33,33,67,3,5,8,19,16,33,44,46,90,68,99,174,3,10,9,1077,1298,2373,10,6,19,10,8,16,0,0,3,0,0,0,0,0,0,4,13,15,3,13,17,1428,1262,2695,3,3,6,3,4,6,1436,1266,2700,293,254,546,6,5,8,2846,2874,5719
509021237,5,13,21,268,289,554,0,0,0,29,19,48,52,46,101,238,257,491,0,4,4,0,0,0,9,11,18,4,0,5,4,3,3,0,0,0,9,12,17,9,8,15,28,23,48,7,7,13,8,13,20,91,101,195,41,46,85,0,0,0,790,844,1629,4,8,20,0,0,0,0,0,0,0,0,0,3,0,7,4,4,14,7,11,11,812,662,1475,5,0,5,3,6,6,818,667,1489,286,283,568,0,0,0,1916,1821,3739
509021238,4,9,14,350,333,683,0,0,0,14,25,41,0,0,0,293,272,564,7,5,6,0,0,0,8,14,21,6,6,9,8,3,11,4,0,3,9,13,16,9,7,13,30,26,54,0,4,3,0,0,0,85,76,162,58,54,107,0,4,4,878,829,1704,4,0,6,4,0,5,0,0,0,0,0,0,0,0,5,6,8,18,9,12,22,845,723,1569,0,3,3,8,3,10,853,726,1582,207,173,382,0,0,4,1966,1749,3715
509021239,26,63,86,648,675,1326,0,0,0,44,42,88,0,0,0,644,671,1316,7,4,10,19,17,37,20,19,44,3,14,19,17,15,34,0,0,5,16,20,37,23,27,47,86,98,185,6,7,8,24,9,31,120,127,246,123,126,252,4,4,5,1806,1879,3683,16,11,28,12,7,19,0,0,3,0,0,0,3,0,4,13,13,28,20,15,32,2223,1854,4076,13,8,24,3,3,10,2243,1865,4110,582,444,1021,44,50,92,4743,4335,9076
509021240,4,7,12,296,342,640,0,0,0,11,11,16,0,0,0,363,370,728,56,52,108,10,0,6,17,18,39,0,0,0,0,4,6,0,0,0,0,3,5,9,3,6,26,20,48,15,9,23,49,60,108,76,97,177,67,65,124,0,0,0,986,1054,2031,4,7,16,14,4,16,0,0,0,0,0,3,0,0,4,3,7,10,6,7,17,1118,899,2017,9,6,14,4,6,9,1132,906,2036,409,324,732,0,3,0,2556,2307,4867
509021241,5,4,8,324,362,685,0,0,0,57,60,114,53,53,104,358,360,717,4,0,6,0,3,4,4,0,0,4,3,5,7,8,12,3,5,4,0,6,9,0,0,0,15,21,33,0,0,0,4,10,14,83,76,155,51,54,110,5,0,6,974,1018,1990,0,0,0,0,4,0,3,0,0,10,9,13,0,0,0,0,7,5,6,13,17,958,789,1745,5,0,5,0,6,6,964,791,1760,368,319,689,54,0,54,2372,2153,4524
509021242,12,11,23,266,199,467,0,0,0,21,7,33,0,0,0,350,250,604,34,34,70,7,6,15,8,11,17,0,0,0,8,4,8,0,3,3,5,0,14,3,0,0,26,14,46,3,0,5,4,10,13,59,68,128,56,48,108,13,4,14,870,672,1544,3,0,4,3,0,9,0,0,0,0,0,0,4,0,9,3,4,8,9,8,14,927,505,1430,3,3,6,0,6,5,929,511,1438,601,213,820,3,0,8,2436,1418,3854
509021243,22,41,62,633,754,1387,0,0,0,55,67,125,62,71,138,918,1024,1941,46,46,90,14,15,29,50,56,109,5,13,18,16,27,41,4,3,6,25,25,49,14,15,29,40,55,102,17,21,42,22,32,52,93,139,235,129,187,316,4,6,11,2148,2562,4711,20,14,33,30,30,58,0,3,3,0,0,0,3,0,3,18,25,43,26,25,48,2390,2252,4638,17,14,28,12,24,40,2415,2289,4701,922,597,1522,3,3,6,5581,5566,11145
509021244,13,26,42,299,340,638,0,0,0,41,38,78,0,0,3,257,259,517,5,5,13,3,3,6,21,20,44,4,0,5,3,11,14,0,0,0,9,9,20,0,0,0,32,17,46,0,4,3,8,12,23,35,50,80,59,70,130,0,3,3,779,856,1633,0,0,0,5,7,10,0,0,0,0,0,0,0,0,0,8,26,32,8,26,32,1098,984,2081,7,0,7,5,11,15,1105,995,2100,311,268,576,0,0,0,2226,2172,4398
509021245,8,15,25,470,512,989,0,0,0,17,29,55,0,0,0,257,316,574,14,25,41,14,19,28,10,16,29,0,0,0,3,13,14,5,0,4,15,11,22,5,13,18,33,40,77,15,24,35,6,7,15,82,92,174,54,60,121,5,6,3,1008,1191,2199,0,8,9,4,4,7,0,0,0,0,0,4,0,0,0,11,15,20,10,20,26,1154,1018,2169,7,8,8,6,8,7,1162,1026,2189,315,267,580,5,5,6,2509,2532,5041
509031246,3,7,13,307,327,633,0,0,0,39,39,81,0,0,0,188,204,394,5,8,16,0,0,0,12,25,36,0,3,5,5,9,11,0,0,0,5,4,7,10,7,18,31,49,78,0,5,5,0,13,17,75,72,142,37,41,79,0,0,0,719,795,1514,7,3,11,3,0,5,0,0,0,0,0,0,3,3,3,3,3,9,5,11,12,781,671,1456,0,0,4,0,3,3,789,672,1462,197,170,366,4,3,3,1719,1659,3379
509031247,3,6,9,371,316,683,0,0,0,22,18,34,0,0,0,312,320,630,10,3,10,4,0,4,7,7,17,0,0,5,0,9,12,0,0,0,3,10,13,9,5,14,48,28,76,0,3,4,3,5,9,93,90,182,65,45,112,6,4,5,946,861,1806,0,4,6,9,4,8,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,1134,794,1931,6,3,11,5,3,8,1148,804,1945,362,246,616,3,5,9,2478,1926,4407
509031248,12,15,21,212,177,388,0,0,0,23,21,46,0,0,0,179,177,354,0,0,0,4,0,8,4,0,3,0,0,0,4,6,17,0,0,0,4,0,9,6,5,5,14,15,33,0,0,0,8,9,17,18,23,39,48,31,82,0,0,0,529,470,999,4,3,5,3,0,9,0,0,0,0,0,0,0,0,0,5,5,11,5,4,13,791,565,1357,6,0,7,0,3,5,795,567,1368,145,131,275,4,0,5,1494,1196,2691
509031249,8,15,27,262,315,581,0,0,0,67,97,163,0,0,0,341,419,758,4,0,4,4,3,6,23,39,60,7,9,11,8,13,16,0,0,0,5,3,11,6,14,17,34,28,54,7,16,21,12,12,27,75,94,167,61,74,133,0,6,8,915,1131,2048,10,14,23,12,8,20,0,3,3,0,0,0,9,6,13,4,7,19,13,14,26,936,813,1747,5,4,9,0,5,7,943,821,1758,275,244,520,9,0,8,2190,2246,4436
509031250,6,10,23,337,375,715,0,0,0,60,71,122,0,0,0,281,304,592,3,3,9,0,4,0,11,15,25,0,4,4,7,17,23,0,0,0,9,3,4,11,13,18,20,32,51,3,7,10,12,9,17,107,102,204,63,74,135,0,0,6,928,1015,1942,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,10,16,6,10,16,1134,927,2062,5,0,4,6,3,8,1146,932,2079,291,289,577,3,3,6,2381,2262,4648
510011262,58,143,209,921,1012,1935,0,0,0,78,93,168,0,0,3,1843,2271,4111,3,7,18,22,29,49,37,41,78,9,9,18,11,26,39,4,0,4,27,40,67,45,60,102,110,119,228,5,17,25,16,16,39,160,236,398,118,168,288,5,4,13,3429,4145,7571,38,24,57,50,34,87,9,8,12,10,15,26,5,10,12,21,26,42,31,48,87,4470,4416,8885,23,19,45,4,20,25,4497,4456,8958,1731,1785,3519,56,74,128,9897,10724,20620
510011263,23,27,46,246,254,500,0,0,0,47,56,97,0,0,0,547,558,1105,10,5,19,5,9,12,3,9,8,4,5,5,15,19,29,0,0,0,342,387,733,40,48,84,40,38,77,8,3,9,15,27,44,99,128,235,219,234,452,5,5,3,1642,1771,3410,8,5,13,21,10,37,0,0,0,44,33,81,0,0,3,9,10,26,61,53,113,1496,1277,2775,11,9,20,7,0,8,1511,1291,2804,1453,1305,2759,15,26,42,4732,4490,9227
510011264,17,11,25,116,122,237,0,0,0,33,30,62,0,0,0,670,697,1370,4,0,3,4,0,4,4,0,6,0,0,3,13,13,28,0,0,0,189,196,383,119,148,267,12,6,25,0,0,3,6,3,13,83,91,175,104,92,189,0,0,0,1347,1406,2758,0,6,7,0,0,7,3,3,9,52,53,101,3,0,3,6,7,6,53,55,111,601,523,1127,7,0,7,3,0,0,610,525,1141,465,389,856,16,14,25,2512,2416,4925
510011265,34,53,83,434,455,890,0,0,0,57,59,117,0,0,0,983,1077,2064,0,5,4,14,12,25,12,10,19,0,3,5,27,28,60,5,0,7,39,44,84,62,81,143,63,56,118,6,5,13,10,11,16,123,155,279,141,189,331,4,3,9,1975,2197,4177,35,12,46,18,12,29,7,7,16,51,51,106,0,0,5,13,8,26,65,65,129,2466,2079,4550,20,6,22,4,11,14,2491,2096,4589,1061,863,1920,67,65,132,5751,5374,11122
510011266,9,13,18,275,314,585,0,0,0,23,22,45,0,0,0,638,685,1319,17,17,33,4,5,7,8,8,8,0,0,0,12,9,19,0,0,0,7,19,27,50,56,107,41,34,76,0,0,0,0,4,4,60,79,137,101,93,197,3,5,7,1230,1336,2571,0,0,0,4,0,4,0,0,0,4,3,8,0,0,0,0,0,0,4,4,8,911,820,1731,7,4,9,3,5,8,916,830,1746,303,276,576,22,34,51,2482,2491,4976
510021267,79,31,114,712,219,930,0,0,0,114,65,180,0,0,0,1418,346,1765,8,8,14,42,6,47,14,3,19,21,3,27,102,76,178,8,0,8,40,16,58,58,19,81,109,18,126,7,5,14,68,55,120,116,43,161,283,157,442,10,7,13,3119,1058,4177,101,17,115,103,22,126,5,0,9,106,79,186,8,0,12,32,15,45,142,97,239,4084,1299,5384,39,11,44,11,20,28,4136,1327,5461,4999,1060,6062,81,22,108,12769,3641,16408
510021268,31,51,77,181,126,309,0,0,0,61,58,119,0,0,0,423,347,775,3,3,6,18,18,38,3,0,6,0,0,6,0,4,4,3,0,3,14,10,27,25,20,41,29,19,49,4,0,7,3,5,7,28,27,54,72,70,141,3,0,3,872,719,1587,22,12,33,21,15,37,0,0,0,0,3,3,6,7,8,7,3,11,9,11,19,1332,1013,2345,3,8,9,0,3,0,1342,1020,2364,421,304,723,16,11,28,2727,2136,4870
510021269,20,36,58,243,196,444,0,0,0,31,33,63,0,0,0,488,394,879,0,3,3,11,7,18,8,15,26,0,3,4,11,6,21,3,0,5,12,8,22,22,28,49,19,22,42,0,0,0,5,15,17,38,40,76,63,59,119,0,0,4,971,823,1792,30,20,43,32,27,66,0,0,3,0,0,0,11,8,14,10,11,24,21,21,38,1334,995,2328,10,4,15,4,3,7,1349,1004,2349,637,375,1002,12,11,18,3063,2308,5373
510021270,68,99,167,308,307,615,0,0,0,77,76,156,0,0,0,1047,931,1978,18,21,42,22,19,47,36,40,75,34,31,68,16,12,33,0,0,0,23,21,46,60,78,141,54,39,97,0,0,3,29,30,61,84,76,159,179,173,353,6,3,9,1993,1887,3876,100,77,177,243,198,439,5,0,0,5,9,12,6,3,12,17,5,23,31,17,50,2900,2227,5124,23,9,24,6,7,13,2927,2239,5168,1991,980,2965,25,13,38,7376,5509,12886
510031271,82,83,162,738,409,1147,0,0,0,122,51,170,0,0,0,1382,706,2086,5,4,7,47,19,62,12,16,25,19,13,34,22,17,36,3,0,3,21,11,33,48,24,70,102,45,148,6,3,12,18,16,34,129,77,202,183,109,293,6,4,8,2862,1524,4386,49,13,64,76,34,107,3,0,8,51,52,104,10,0,10,12,14,26,75,66,147,4014,2123,6138,19,5,26,13,9,20,4045,2138,6180,3258,1123,4383,63,44,102,10516,5022,15541
510031272,128,182,313,684,573,1261,0,0,0,143,148,292,0,0,0,1599,1445,3050,13,10,30,40,38,81,27,24,53,28,25,55,30,16,48,4,0,4,39,34,76,42,34,75,68,55,125,7,11,18,21,29,46,115,127,240,198,219,414,13,13,26,3086,2812,5896,175,134,311,134,94,235,9,7,13,3,0,6,21,20,43,21,19,39,44,41,86,4838,3807,8649,24,17,41,6,12,17,4873,3833,8711,2439,1386,3828,75,27,99,10965,8520,19488
510031273,42,30,72,328,243,571,0,0,0,34,17,57,0,0,0,563,341,901,3,3,7,13,4,16,12,7,14,0,0,4,13,4,18,0,0,0,15,6,22,11,7,14,43,27,66,0,10,12,0,0,0,47,45,93,124,98,217,0,0,0,1200,824,2021,20,14,28,17,6,17,3,4,6,40,26,60,0,0,0,13,3,15,46,28,80,1910,1181,3090,10,0,16,12,3,8,1931,1186,3115,2112,703,2812,37,13,49,5403,2797,8200
511011274,34,63,92,600,680,1279,0,0,0,86,91,183,0,0,0,641,741,1385,16,35,49,8,8,17,44,69,117,0,8,7,51,77,127,0,6,4,33,38,72,38,40,76,68,89,161,3,7,15,27,30,60,140,195,333,281,294,575,9,8,19,2065,2399,4470,6,9,18,10,10,19,0,3,5,3,3,10,0,0,5,11,9,26,17,18,39,3067,2826,5892,16,12,27,7,8,17,3088,2850,5935,804,691,1492,14,6,23,6039,6043,12083
511011275,11,13,12,235,222,461,0,0,0,27,26,53,0,0,0,319,217,538,4,3,5,10,0,7,3,4,3,0,0,0,29,28,53,5,0,5,12,12,24,10,14,25,49,36,85,0,5,3,3,5,9,68,58,128,115,82,202,3,0,3,904,713,1615,4,0,6,12,6,14,0,3,3,0,0,0,3,3,10,5,11,11,5,13,18,1213,888,2105,8,9,11,8,3,11,1226,898,2126,381,192,577,15,4,17,2553,1839,4392
511021276,61,61,112,369,338,709,0,0,0,23,33,60,0,0,0,625,652,1277,42,59,105,14,5,22,23,28,51,0,0,3,11,7,18,0,0,0,11,18,27,11,18,30,54,46,98,3,9,13,9,14,20,77,92,173,78,73,149,0,3,6,1355,1394,2748,17,13,26,24,15,41,0,6,8,13,5,16,0,0,0,6,8,21,18,15,39,1144,974,2112,9,0,7,5,3,8,1156,978,2131,584,484,1072,59,21,78,3275,2979,6246
511021277,37,53,87,837,833,1669,0,0,0,61,71,135,0,0,0,834,894,1726,25,13,38,21,29,53,41,32,70,0,0,7,13,19,33,0,0,0,26,29,56,20,29,54,90,83,179,5,4,12,13,3,21,128,171,301,128,134,260,0,0,0,2250,2361,4608,14,9,22,8,8,17,3,8,15,3,0,3,3,0,5,11,15,22,15,16,31,2975,2638,5611,18,11,31,3,8,14,2996,2661,5658,696,595,1288,45,50,100,6055,5759,11815
511031278,27,42,66,221,201,426,0,0,0,67,66,133,0,3,5,555,515,1072,19,24,47,5,6,12,16,15,37,23,24,47,25,21,42,0,0,0,27,25,52,22,24,49,32,37,65,9,0,6,10,16,27,34,34,63,104,132,236,3,11,13,1175,1159,2338,11,10,21,23,15,36,0,0,0,0,0,0,0,3,9,9,19,24,11,22,31,1808,1434,3243,3,3,7,7,4,7,1821,1448,3263,1014,606,1619,9,4,15,4088,3300,7398
511031279,61,108,165,505,480,983,0,0,0,118,134,251,0,4,5,1331,1261,2591,33,56,95,32,21,49,28,26,55,66,71,136,25,18,44,3,0,6,69,57,122,74,71,145,83,74,156,11,15,28,36,38,75,92,109,196,291,326,619,12,9,19,2808,2774,5579,142,132,273,91,46,145,0,3,4,0,0,0,40,38,79,20,19,37,55,64,117,3225,2546,5769,17,15,33,6,15,16,3252,2567,5821,1071,729,1799,28,30,56,7509,6443,13953
511031280,39,53,88,315,317,635,0,0,0,69,79,141,0,0,0,823,841,1666,11,13,21,4,16,24,9,16,24,21,38,58,9,18,23,0,0,0,25,37,57,35,42,77,50,57,110,4,7,12,17,15,30,69,89,161,162,214,372,8,10,14,1620,1812,3434,46,39,85,54,44,93,0,0,0,0,5,4,3,6,7,9,14,18,14,18,21,2203,1890,4097,10,7,18,5,11,14,2217,1907,4125,384,333,715,9,10,17,4378,4211,8589
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,7,5
511031282,28,30,67,290,202,487,0,0,0,42,43,80,0,0,0,396,263,657,24,24,53,20,8,19,18,19,33,9,10,22,13,10,24,0,0,0,13,11,29,18,10,26,35,29,66,4,4,7,6,15,21,37,35,71,84,65,148,3,9,13,998,751,1744,11,3,12,12,13,24,0,0,3,0,0,0,3,0,6,6,11,17,9,8,24,1517,893,2413,17,0,12,4,8,12,1533,906,2439,1322,615,1936,13,3,15,3942,2327,6269
511031283,44,24,72,341,108,456,0,0,0,46,19,61,0,0,0,608,242,848,66,77,143,21,6,28,0,0,0,8,5,12,31,18,49,0,0,3,34,30,57,14,3,22,54,32,86,3,3,5,5,7,17,69,50,121,295,224,515,5,6,7,1603,834,2432,30,5,31,46,20,63,4,0,4,86,93,177,0,0,3,16,11,28,101,110,212,2287,947,3231,21,6,27,4,9,10,2309,961,3267,3467,911,4386,36,9,47,7646,2861,10506
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,34,98,136,683,854,1536,0,0,0,59,54,113,0,0,0,1165,1440,2610,10,15,29,13,12,20,38,48,83,4,8,9,15,34,49,0,0,0,36,42,76,59,80,138,59,54,110,14,16,29,26,34,65,106,168,276,131,173,299,5,5,8,2414,3039,5452,36,26,67,104,110,213,3,6,6,0,0,0,11,10,18,16,24,47,31,31,68,2498,2326,4823,9,17,22,11,18,27,2521,2350,4874,770,730,1503,14,6,24,5926,6405,12330
511041286,27,43,71,361,437,805,0,0,0,43,47,91,0,0,0,773,820,1597,7,4,6,3,0,7,12,24,39,10,4,14,8,14,24,0,0,0,8,16,27,70,83,151,23,21,49,7,9,20,21,22,44,60,78,135,98,120,213,0,3,4,1526,1702,3224,5,4,6,36,49,90,0,0,0,0,4,0,0,0,0,12,11,23,10,16,27,1579,1481,3062,5,3,13,0,0,3,1586,1485,3080,630,470,1099,0,3,3,3824,3777,7601
511041287,12,26,43,478,553,1029,0,0,0,39,48,87,0,0,3,796,997,1792,6,8,14,8,7,18,24,37,64,0,0,4,12,22,33,0,0,3,11,15,22,45,57,103,30,33,61,0,6,11,26,18,50,55,82,134,113,118,227,5,3,6,1651,2008,3660,10,11,16,34,32,65,0,0,0,0,0,0,0,6,0,6,14,22,4,15,29,2021,1814,3831,15,3,21,5,14,19,2037,1823,3859,354,360,711,6,8,10,4109,4285,8399
511041288,37,62,99,548,692,1238,0,0,0,45,41,89,0,0,0,1115,1391,2508,5,6,11,9,8,17,23,38,58,5,6,12,16,28,44,0,0,0,18,26,41,82,94,174,50,47,89,4,9,14,15,12,27,105,127,234,125,152,275,0,0,0,2161,2680,4840,43,36,84,102,105,211,3,6,7,0,0,0,0,0,0,12,13,28,17,13,36,2150,1933,4076,8,10,14,3,6,11,2155,1948,4100,293,315,608,8,4,16,4821,5179,10000
511041289,8,19,28,322,400,725,0,0,0,10,10,23,0,0,0,264,301,569,0,0,0,8,5,9,0,0,0,0,0,0,6,14,19,0,0,0,4,10,21,5,6,11,37,20,58,0,0,0,6,10,19,49,77,126,24,29,55,0,0,0,741,886,1632,0,3,4,3,6,9,0,0,0,0,0,0,0,0,0,0,7,13,0,7,13,889,773,1660,3,0,6,4,7,6,899,780,1677,307,238,545,0,0,4,1960,1942,3899
511041290,37,24,62,310,142,451,0,0,0,33,22,53,0,0,0,521,229,749,15,0,12,15,3,18,0,4,10,11,4,12,9,9,15,3,0,3,11,7,18,17,0,22,41,20,56,3,6,12,58,80,145,55,23,76,74,51,128,5,5,6,1182,604,1789,17,3,16,21,5,23,3,0,3,3,4,8,0,0,0,13,6,14,22,9,31,1625,723,2345,21,5,28,6,5,5,1648,726,2374,2067,734,2804,23,4,21,5022,2110,7130
511041291,11,14,20,364,329,695,0,0,0,18,15,34,0,0,0,322,277,606,9,5,8,3,0,3,0,0,4,0,0,0,9,8,16,0,0,0,13,6,17,9,0,10,31,28,59,5,9,10,7,12,20,73,73,144,37,33,77,4,0,4,907,791,1700,3,6,11,10,11,18,0,6,0,0,0,0,0,0,0,5,5,9,6,7,11,1017,707,1724,8,8,12,5,0,5,1028,710,1741,684,396,1086,10,6,15,2659,1945,4599
