SA2_CODE_2021,Australia_M,Australia_F,Australia_P,Afghanistan_M,Afghanistan_F,Afghanistan_P,Bangladesh_M,Bangladesh_F,Bangladesh_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iran_M,Iran_F,Iran_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_P,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Nepal_M,Nepal_F,Nepal_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Pakistan_M,Pakistan_F,Pakistan_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africad_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Taiwan_M,Taiwan_F,Taiwan_P,Thailand_M,Thailand_F,Thailand_P,United_Kingdom_CI_IM_M,United_Kingdom_CI_IM_F,United_Kingdom_CI_IM_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
509011225,5038,5732,10767,0,0,0,0,0,4,16,19,42,18,28,48,4,3,7,6,3,5,7,5,13,37,64,103,3,0,4,0,9,12,34,31,67,12,27,36,5,4,8,0,0,0,17,13,30,44,47,94,4,12,21,9,6,14,0,0,0,20,29,50,6,3,8,49,65,108,136,137,272,0,0,0,87,137,226,11,10,15,6,13,19,85,96,184,17,13,25,5,7,7,15,34,46,593,761,1349,18,34,62,6,6,13,172,165,330,421,395,815,26,9,33,6916,7926,14846
509011226,1444,1332,2776,0,0,0,0,0,0,9,9,13,0,4,7,0,0,0,0,0,0,0,0,0,4,16,22,0,0,0,0,0,0,5,3,6,0,8,8,0,0,0,0,0,0,0,6,9,9,3,11,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,14,10,29,47,36,81,0,0,0,4,9,17,0,0,0,0,4,6,21,25,46,4,0,3,0,0,0,0,6,3,156,134,289,9,13,25,0,0,4,26,31,56,186,148,333,5,5,10,1942,1808,3748
509011227,1883,1976,3863,0,0,0,0,0,0,0,3,11,0,4,0,0,3,3,0,0,0,0,0,0,12,14,26,0,0,0,4,0,4,4,6,14,0,3,0,0,0,0,0,0,0,6,8,14,3,4,5,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,7,15,36,52,85,0,0,0,10,16,23,0,3,6,3,3,3,44,50,91,0,3,3,3,0,4,0,4,8,229,276,498,4,10,16,0,5,5,40,47,86,83,97,181,0,0,0,2371,2598,4971
509011228,2090,2195,4284,0,0,0,0,0,0,8,11,18,4,3,9,0,4,4,0,0,0,0,0,0,19,38,62,0,0,0,0,0,0,11,8,19,0,13,18,0,0,0,0,0,0,9,13,19,10,3,13,4,4,7,0,0,6,0,0,0,6,6,6,0,0,0,22,24,43,63,60,117,0,0,0,0,13,15,3,3,13,0,7,11,41,39,78,4,3,6,0,0,0,0,7,12,361,372,730,15,20,40,9,6,16,76,86,159,306,317,621,5,7,4,3061,3281,6336
509011229,1182,987,2173,0,0,0,0,0,0,0,3,7,0,3,3,0,0,0,0,0,0,0,0,0,4,12,18,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,39,37,75,0,0,0,30,23,52,0,0,0,0,0,0,21,20,38,0,0,0,0,0,0,0,0,0,46,55,104,4,0,4,0,0,0,19,22,35,145,126,270,11,0,11,1509,1312,2818
509011230,1568,1477,3043,20,8,30,0,0,0,0,3,3,11,10,21,0,0,0,3,0,3,17,0,15,0,8,8,0,0,0,0,0,0,7,4,12,3,9,15,0,5,5,0,0,5,4,0,4,12,4,19,0,0,0,0,0,0,0,0,0,19,13,37,0,0,0,13,3,19,67,73,141,7,0,10,12,22,37,0,0,0,10,15,19,23,28,47,4,0,4,0,9,9,24,47,74,69,99,168,3,3,5,3,3,3,135,83,224,270,240,515,3,0,3,2320,2172,4494
509011231,1563,1416,2978,3,0,10,0,0,0,0,9,3,0,0,4,0,0,0,0,0,0,3,0,3,3,6,10,0,0,0,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,3,0,7,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,67,56,123,0,0,0,31,27,66,3,0,5,0,7,5,8,21,26,0,0,0,0,0,0,0,0,0,83,88,173,0,3,8,3,6,11,21,18,43,202,210,407,0,0,0,2029,1876,3907
509011232,1498,1181,2686,3,0,3,0,0,0,0,8,10,7,0,7,0,0,5,0,0,0,0,0,0,11,12,21,0,0,0,5,0,5,0,0,0,0,3,3,4,0,4,0,0,0,3,0,5,3,3,4,0,3,3,0,0,0,0,0,0,20,4,21,0,0,0,13,8,26,40,29,68,0,0,5,4,6,10,0,6,9,3,0,0,18,15,31,0,0,0,0,0,0,0,4,3,163,167,331,7,8,21,14,0,14,38,41,78,81,61,143,0,3,3,1939,1575,3513
509011233,4293,4331,8620,0,0,0,0,0,0,25,27,47,3,15,16,0,0,0,0,0,0,0,0,0,18,24,43,0,0,5,0,4,7,25,19,44,3,12,20,0,0,0,0,0,0,3,7,15,13,10,24,0,3,3,0,0,0,0,0,0,4,4,3,0,0,3,28,33,58,75,79,155,0,0,0,134,191,326,7,8,16,0,8,5,54,56,108,0,0,3,0,0,0,39,44,86,337,380,711,11,16,24,8,3,10,96,98,193,240,232,469,5,5,9,5437,5592,11029
509011234,1890,1739,3632,49,29,84,0,0,0,9,7,9,0,0,4,3,0,3,0,0,0,0,0,3,9,27,32,0,0,0,0,0,0,6,3,8,0,0,0,0,0,3,0,0,0,9,4,9,0,3,5,0,3,7,0,0,0,0,0,0,5,4,9,0,0,0,11,15,27,65,60,123,0,7,8,20,27,53,0,4,4,3,0,3,16,23,46,4,3,0,0,3,3,3,5,7,216,228,439,14,9,19,4,0,7,35,48,79,288,287,585,5,5,7,2679,2543,5227
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,1969,1920,3891,0,0,0,0,0,0,8,8,11,0,0,0,0,0,7,0,0,0,0,0,0,11,13,25,0,0,0,0,0,3,11,9,25,0,0,0,0,0,0,3,0,0,11,8,16,6,3,8,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,21,10,33,97,78,176,0,0,0,5,12,20,3,4,4,7,12,21,33,41,73,0,0,0,0,0,0,0,9,10,333,434,764,5,10,15,8,4,3,54,54,110,243,216,462,6,5,8,2846,2874,5719
509021237,1446,1308,2750,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,6,8,17,0,3,3,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,6,5,10,3,6,6,4,5,15,36,40,76,0,0,0,25,38,61,0,3,3,0,0,0,15,20,34,0,0,0,0,0,0,0,3,3,75,80,160,0,0,4,0,0,0,16,24,44,269,261,527,0,0,0,1916,1821,3739
509021238,1568,1383,2949,0,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,10,4,17,0,0,0,0,0,0,0,0,0,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,9,13,50,39,95,0,0,0,10,13,23,0,4,5,0,0,0,14,12,28,0,0,0,0,0,0,0,0,0,77,87,169,5,5,11,0,0,0,21,19,45,176,153,327,0,0,4,1966,1749,3715
509021239,3210,2863,6073,0,0,0,0,0,3,0,6,12,0,5,5,0,0,0,0,0,3,5,0,5,21,26,52,6,0,11,6,4,13,17,6,22,3,13,17,0,0,0,3,0,3,23,17,39,36,16,52,8,10,8,3,3,5,0,0,0,11,8,18,5,5,11,12,11,25,123,114,236,0,0,0,38,43,78,0,7,9,0,0,0,31,48,82,8,0,3,16,44,65,0,23,21,366,380,747,10,14,24,16,18,38,197,176,374,519,399,919,44,50,92,4743,4335,9076
509021240,1888,1728,3617,0,0,0,0,4,3,0,0,3,0,5,4,0,0,3,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,8,12,17,0,0,0,0,0,0,0,0,0,3,10,11,9,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,57,33,99,0,0,4,21,28,48,0,3,0,3,4,3,17,16,32,0,3,3,0,0,4,0,3,3,85,86,173,3,3,10,4,6,4,40,33,78,388,303,696,0,3,0,2556,2307,4867
509021241,1692,1527,3220,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,0,0,0,0,0,0,5,0,9,0,3,4,0,0,0,0,0,0,10,10,21,4,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,11,12,20,66,65,130,0,0,0,73,67,140,0,0,0,0,3,5,20,20,40,0,0,3,0,0,0,0,3,7,71,87,165,0,7,10,0,0,0,12,21,36,334,300,634,54,0,54,2372,2153,4524
509021242,1476,1001,2483,0,0,0,0,0,0,5,3,9,4,8,15,0,0,0,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,15,5,17,3,4,6,0,0,0,4,0,5,0,0,0,5,0,7,0,0,0,8,3,5,111,50,162,0,0,0,30,23,47,0,0,0,0,0,0,17,15,32,0,0,0,0,0,3,0,5,8,115,68,180,0,6,4,0,0,0,50,15,63,572,198,767,3,0,8,2436,1418,3854
509021243,3980,4065,8043,15,3,18,10,0,12,3,3,13,8,8,19,4,4,4,3,4,6,14,0,14,34,35,70,3,0,3,3,0,4,50,33,82,3,16,24,30,0,30,15,0,16,15,13,30,8,10,16,0,0,0,6,0,6,8,0,8,11,7,18,7,3,9,25,28,53,150,149,295,13,6,26,72,107,182,13,11,21,10,7,19,29,34,67,26,7,29,0,0,0,5,10,17,299,351,648,9,10,23,35,8,42,160,87,245,520,532,1047,3,3,6,5581,5566,11145
509021244,1493,1448,2945,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,15,16,27,0,0,0,0,0,0,0,5,11,3,0,9,0,0,0,0,0,0,4,9,16,5,5,13,3,3,6,0,0,0,0,0,0,4,6,13,0,0,0,14,7,21,76,64,139,0,0,0,0,7,11,5,3,6,0,4,4,18,13,24,0,0,0,0,0,0,0,4,4,250,267,518,11,8,19,0,4,4,44,51,97,263,232,492,0,0,0,2226,2172,4398
509021245,1785,1801,3584,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,10,16,25,6,0,0,0,0,0,9,10,18,0,3,3,0,0,0,0,0,0,12,7,20,9,6,14,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,18,13,33,73,64,134,0,0,0,9,27,35,0,0,0,0,4,5,12,22,37,0,0,0,0,0,0,0,4,8,224,234,461,8,5,11,0,4,4,42,47,88,280,255,536,5,5,6,2509,2532,5041
509031246,1357,1287,2642,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,8,5,12,0,8,5,0,0,0,0,0,0,0,4,3,3,5,9,0,0,3,0,0,0,0,0,0,6,4,7,0,0,0,8,3,12,52,55,102,0,0,0,9,10,22,0,0,3,0,0,0,6,9,9,0,0,0,0,0,0,0,0,0,88,78,159,3,9,7,0,0,0,21,30,54,162,145,303,4,3,3,1719,1659,3379
509031247,1864,1453,3320,0,0,0,0,4,0,6,4,8,6,0,7,0,0,0,0,0,0,0,0,0,4,8,17,0,0,0,0,3,0,0,5,9,3,0,4,0,0,0,0,0,0,8,14,23,3,8,11,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,10,9,78,47,120,0,0,0,11,11,18,0,0,0,0,0,7,20,19,39,0,0,0,0,0,0,0,0,0,77,86,166,3,6,4,0,0,0,24,22,45,344,234,582,3,5,9,2478,1926,4407
509031248,1120,886,2001,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,3,4,7,10,4,13,0,0,0,0,0,0,8,4,11,5,0,3,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,6,3,9,64,43,106,0,0,0,4,11,16,0,0,0,0,4,4,17,11,26,0,0,0,0,0,0,0,4,11,87,73,165,4,4,8,0,0,0,30,24,53,120,110,229,4,0,5,1494,1196,2691
509031249,1566,1631,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,29,0,0,0,0,0,0,14,23,36,4,0,4,0,0,0,0,0,0,9,7,13,10,3,15,0,3,4,3,4,9,0,0,0,9,7,11,0,0,6,8,5,10,51,42,103,3,0,6,54,68,120,0,0,0,3,8,8,34,38,69,0,3,9,0,7,3,0,0,0,74,107,179,4,7,6,4,10,5,63,42,109,246,226,470,9,0,8,2190,2246,4436
509031250,1859,1657,3517,0,0,0,0,0,0,0,10,6,0,5,5,0,0,0,0,0,0,9,0,9,6,15,20,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,3,13,15,5,0,7,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,11,3,11,70,67,131,0,0,0,19,25,45,0,0,0,0,6,6,21,22,40,0,0,0,0,0,0,0,3,5,106,145,250,3,6,3,0,0,3,14,24,41,246,261,508,3,3,6,2381,2262,4648
510011262,6928,7226,14158,0,0,0,0,0,5,12,31,42,23,64,86,6,6,14,3,0,7,4,4,8,45,76,113,0,0,3,6,8,19,44,32,83,7,24,32,0,3,4,0,0,0,36,47,86,41,35,73,3,20,23,6,5,12,0,0,0,19,17,39,5,5,8,35,49,78,190,189,385,4,3,11,91,131,220,0,7,15,7,19,28,57,77,139,14,14,24,11,22,26,10,60,68,505,551,1062,33,45,73,8,18,24,244,296,544,1429,1565,2990,56,74,128,9897,10724,20620
510011263,3505,3319,6823,0,0,0,3,0,8,0,3,0,5,6,13,0,0,0,0,0,0,3,3,10,12,12,24,0,0,0,0,0,0,20,19,41,0,3,6,0,0,4,0,0,0,14,11,22,5,7,15,0,4,4,5,0,4,0,0,0,11,9,15,0,0,4,5,6,10,95,88,185,0,0,0,23,18,40,0,0,0,0,4,3,20,17,37,4,3,7,0,3,4,3,13,16,139,101,239,10,8,21,0,0,6,75,66,143,750,723,1473,15,26,42,4732,4490,9227
510011264,1915,1924,3841,0,0,0,0,0,0,0,5,5,0,8,3,0,0,0,0,0,0,3,4,7,9,12,22,0,0,0,0,0,0,5,9,9,0,5,4,0,0,0,0,0,0,10,7,19,4,0,5,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,8,46,36,83,0,0,0,8,9,16,4,0,5,3,0,0,11,9,22,6,0,3,0,5,3,0,3,5,77,59,137,5,6,7,4,3,3,40,34,70,348,261,608,16,14,25,2512,2416,4925
510011265,3883,3711,7602,0,0,0,0,0,0,3,11,16,14,16,28,0,0,0,3,3,5,13,7,15,32,31,68,5,0,5,0,3,6,33,24,51,8,6,14,3,0,3,3,0,3,34,13,46,21,14,28,0,0,4,6,4,3,0,0,0,5,16,27,9,5,11,19,19,36,125,85,208,5,0,4,23,36,56,0,9,7,10,7,12,27,34,59,3,3,9,0,14,14,0,16,19,292,261,550,7,20,29,7,5,20,186,150,334,916,773,1695,67,65,132,5751,5374,11122
510011266,1893,1901,3792,0,0,0,0,0,0,4,3,4,0,5,5,0,0,0,0,0,0,0,0,0,30,15,35,0,0,0,0,3,3,0,0,8,0,4,3,0,0,0,0,0,0,10,6,15,17,3,20,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,16,12,32,32,42,80,0,0,0,5,0,9,4,0,4,0,0,0,14,15,31,0,3,0,0,0,0,0,5,3,133,147,277,5,7,12,0,0,0,41,56,103,249,228,476,22,34,51,2482,2491,4976
510021267,5368,1991,7357,3,0,8,6,0,8,16,9,26,20,11,36,13,0,12,6,0,6,19,5,22,27,15,40,3,0,5,3,0,5,101,11,109,28,17,43,15,0,13,4,0,4,110,17,130,27,3,30,0,0,0,11,3,12,0,0,0,42,11,50,10,0,13,16,7,26,679,208,886,15,0,15,191,33,231,11,4,16,25,10,30,120,25,142,8,0,11,3,3,6,10,20,26,574,132,708,10,6,23,15,0,14,426,115,548,4748,955,5696,81,22,108,12769,3641,16408
510021268,1680,1322,2998,0,0,0,0,0,0,4,5,8,5,9,16,5,0,5,0,0,0,9,0,5,4,0,5,0,0,0,0,3,6,16,18,29,10,11,18,0,4,7,0,0,0,13,14,27,0,3,3,0,3,0,5,0,4,0,0,4,10,6,14,0,0,0,0,6,10,214,169,377,6,0,6,60,61,127,0,0,5,6,3,12,41,36,75,9,0,9,0,0,0,8,40,45,122,64,184,4,3,7,0,4,3,129,90,216,362,254,609,16,11,28,2727,2136,4870
510021269,1863,1463,3329,0,0,0,0,0,0,0,9,14,5,18,26,3,0,6,0,0,0,3,7,11,9,6,20,0,0,0,8,0,8,38,14,55,3,9,13,7,6,5,0,0,0,15,13,26,9,0,8,0,0,0,0,8,6,0,0,0,4,6,15,0,0,0,4,0,5,155,103,253,4,0,4,34,32,62,0,3,3,6,5,18,55,32,84,10,7,19,0,0,0,3,16,23,124,103,230,9,10,16,0,0,4,99,69,163,589,338,926,12,11,18,3063,2308,5373
510021270,4099,3498,7597,0,0,0,7,0,3,4,7,9,19,24,40,7,6,7,4,0,0,14,9,24,10,16,24,3,3,9,0,0,0,103,72,179,32,55,86,0,0,0,0,0,0,21,7,31,0,0,6,5,0,5,9,7,8,0,0,7,24,24,45,0,0,3,3,0,9,386,246,636,8,3,9,185,212,397,0,3,6,18,16,37,73,67,146,14,13,34,0,5,0,13,57,73,218,115,331,3,12,14,8,17,29,230,118,344,1807,876,2682,25,13,38,7376,5509,12886
510031271,5307,2899,8202,7,0,7,0,0,0,13,17,35,16,13,31,8,3,10,0,0,0,5,0,9,26,18,41,0,0,0,4,4,9,62,18,72,20,35,60,9,0,9,4,0,4,105,38,143,17,9,31,0,7,6,5,0,11,8,4,10,28,14,42,4,0,4,17,12,27,510,262,770,9,3,13,89,68,154,4,3,5,17,9,28,113,32,140,23,9,35,5,10,9,20,46,66,571,220,785,18,13,28,5,9,13,310,154,465,3099,1047,4144,63,44,102,10516,5022,15541
510031272,6514,5421,11936,3,4,6,7,6,13,14,24,33,24,36,59,5,5,7,8,3,13,10,11,23,18,22,39,5,5,5,8,6,12,151,116,267,14,42,59,4,0,12,0,3,4,77,36,113,11,5,19,0,14,14,4,3,9,0,0,0,24,17,42,17,21,34,23,20,39,460,332,793,22,16,42,191,205,395,8,8,17,20,10,31,126,105,235,26,11,36,15,19,32,33,104,134,451,286,736,19,23,41,23,22,41,293,259,558,2264,1264,3533,75,27,99,10965,8520,19488
510031273,2806,1812,4611,0,0,0,0,0,0,6,3,11,94,12,105,3,0,3,0,0,0,0,0,0,7,13,21,3,0,7,4,0,5,16,6,23,7,8,14,4,0,3,0,0,0,23,11,32,8,6,9,0,0,5,0,0,6,0,0,0,13,9,19,3,0,5,11,8,13,201,80,284,0,0,0,55,32,88,3,0,3,7,0,9,41,17,62,6,3,11,0,0,0,5,15,22,190,119,313,6,3,12,3,5,11,112,46,155,1736,551,2288,37,13,49,5403,2797,8200
511011274,4591,4484,9071,0,0,0,4,3,9,6,17,20,0,9,6,0,0,0,0,0,0,0,0,3,22,32,56,0,0,0,3,8,14,17,11,30,3,16,20,4,0,0,0,0,0,12,13,27,4,8,13,0,0,0,0,4,4,0,0,0,4,6,14,3,0,3,13,17,26,157,165,313,0,0,0,20,64,83,5,0,4,9,8,13,72,79,146,16,13,23,0,0,3,3,29,35,255,280,533,13,13,29,9,9,17,66,96,165,713,655,1369,14,6,23,6039,6043,12083
511011275,1736,1335,3072,0,0,0,0,0,0,4,5,10,3,0,5,0,0,0,0,0,0,0,0,5,8,8,18,0,0,0,0,0,0,9,8,14,4,0,3,4,0,3,0,0,0,26,7,38,8,6,12,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,9,6,11,101,59,162,0,0,0,27,14,38,5,0,3,0,0,0,56,41,99,6,0,5,0,0,0,3,5,12,117,93,214,6,6,12,3,0,3,72,49,118,328,191,516,15,4,17,2553,1839,4392
511021276,2097,1903,4002,0,0,0,0,0,0,4,9,15,0,9,13,16,16,33,0,0,0,3,5,11,13,20,33,0,6,5,0,3,4,20,10,30,3,3,10,5,0,4,0,0,0,14,10,25,8,8,19,3,9,17,8,7,13,0,0,0,28,25,52,0,0,0,14,8,27,63,45,100,4,0,0,18,34,50,0,0,5,0,3,3,15,3,22,6,0,6,9,11,16,3,11,14,161,172,334,10,9,16,52,55,116,96,87,186,543,453,997,59,21,78,3275,2979,6246
511021277,4239,3941,8179,0,0,0,0,0,0,11,27,39,0,7,7,6,0,6,8,0,4,0,0,0,42,53,99,3,6,10,4,5,5,13,5,21,5,8,12,0,0,0,0,0,0,21,25,51,39,23,72,6,13,15,0,0,0,0,0,0,8,9,18,0,0,4,31,28,58,164,124,290,0,0,0,14,24,38,9,15,24,5,6,13,59,50,112,0,0,4,0,5,13,0,12,20,508,498,1008,56,46,104,0,8,12,153,194,349,587,542,1129,45,50,100,6055,5759,11815
511031278,2700,2132,4826,0,0,0,3,0,4,0,3,3,3,3,12,4,0,4,0,0,5,13,11,23,5,6,13,0,0,0,0,4,4,15,17,31,5,10,16,0,0,0,0,0,0,4,0,4,3,4,9,0,0,0,0,0,4,0,0,0,9,0,12,0,0,0,6,0,4,275,235,506,0,0,0,69,88,163,0,0,0,6,0,8,43,44,86,0,0,0,0,0,0,8,37,45,99,89,186,0,8,7,0,7,7,77,75,155,722,522,1245,9,4,15,4088,3300,7398
511031279,4679,4143,8822,18,6,22,0,0,6,3,10,18,56,30,90,6,8,14,0,3,7,21,24,40,16,17,33,0,0,0,0,3,3,151,114,263,14,21,32,12,5,17,0,0,0,28,16,47,12,13,19,0,3,3,13,11,25,0,0,0,9,20,24,12,10,20,11,11,19,565,433,1002,14,10,32,211,244,459,6,3,13,7,4,15,115,131,253,8,5,16,7,7,9,20,76,91,224,162,384,11,14,25,19,19,38,373,315,696,833,525,1356,28,30,56,7509,6443,13953
511031280,3078,2897,5975,0,0,3,0,0,0,6,9,14,40,20,61,5,3,8,0,5,0,14,10,24,10,18,28,0,4,4,0,0,4,50,38,87,8,18,21,15,10,19,4,0,4,25,22,43,12,7,11,4,0,4,4,6,11,0,0,0,10,12,17,0,0,0,3,0,0,275,280,551,18,9,27,57,78,129,0,0,0,9,3,13,90,96,185,13,12,28,3,6,4,9,31,34,172,149,322,7,12,25,3,5,11,171,216,386,264,242,504,9,10,17,4378,4211,8589
511031281,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
511031282,2008,1314,3321,3,0,6,3,0,3,3,5,10,14,3,15,0,0,0,0,0,0,0,3,3,11,7,21,0,0,0,4,0,4,13,4,15,7,13,22,3,0,3,0,0,0,13,3,16,4,0,0,0,0,0,3,4,3,0,0,0,3,9,9,5,0,7,6,6,10,239,161,398,0,0,0,29,39,68,3,0,3,0,0,0,33,22,52,8,0,6,0,0,0,7,19,25,151,72,222,4,0,7,0,5,6,79,43,123,1267,589,1856,13,3,15,3942,2327,6269
511031283,3185,1693,4875,0,0,0,0,0,0,10,4,11,13,0,16,3,0,6,0,0,0,10,0,10,20,5,19,0,0,0,0,0,0,24,0,28,19,9,28,8,4,15,0,0,0,14,10,25,6,5,9,0,0,0,0,0,0,0,0,0,17,3,21,0,0,0,7,3,9,326,156,482,0,0,0,61,25,88,7,0,7,10,4,18,80,20,101,8,0,9,0,4,4,13,23,31,303,56,357,12,5,17,0,8,8,193,48,248,3251,757,4014,36,9,47,7646,2861,10506
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,4323,4654,8983,0,0,0,6,6,8,7,18,18,3,17,26,0,5,7,0,0,0,3,11,16,18,33,49,3,0,3,0,4,3,38,35,69,10,18,32,0,0,3,0,0,6,10,12,20,27,30,59,0,0,0,0,0,0,0,0,0,18,20,40,8,9,19,15,26,38,126,104,229,14,11,27,66,115,176,3,0,3,6,11,15,57,74,131,3,0,11,3,18,22,11,49,63,280,309,591,17,19,34,19,24,48,110,120,233,686,640,1325,14,6,24,5926,6405,12330
511041286,3038,2924,5958,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,0,0,0,0,0,0,7,10,15,4,8,12,0,0,0,0,0,0,0,6,3,9,7,12,0,5,4,0,0,6,0,0,0,8,3,9,0,0,0,14,4,19,54,50,108,0,4,5,27,45,67,0,4,0,3,6,7,29,31,57,0,0,0,0,3,3,0,16,18,132,155,289,6,7,12,7,14,25,40,39,79,427,438,861,0,3,3,3824,3777,7601
511041287,3306,3368,6679,0,0,0,3,0,3,5,11,15,0,5,6,4,0,3,0,0,0,0,3,6,16,22,38,4,6,3,0,0,0,3,11,12,4,13,20,0,0,0,0,0,0,10,16,22,9,5,9,0,0,0,0,0,0,0,0,0,4,3,10,0,0,4,13,5,19,90,86,173,0,0,3,19,53,71,0,4,4,0,10,7,53,46,96,0,6,6,0,0,0,0,18,17,200,215,413,20,13,30,9,9,20,63,51,112,265,304,575,6,8,10,4109,4285,8399
511041288,3795,4001,7792,0,0,0,0,0,3,7,11,15,11,16,25,0,0,0,6,12,13,3,6,3,15,19,33,0,0,0,3,4,7,62,61,119,11,14,23,3,3,6,0,0,0,19,16,39,19,19,37,0,3,3,7,5,3,0,0,0,13,9,18,3,0,7,8,4,17,88,91,181,7,3,15,56,83,136,0,3,3,9,5,15,92,104,197,18,15,24,4,8,10,4,30,35,218,252,477,15,11,29,9,14,25,102,104,210,216,254,470,8,4,16,4821,5179,10000
