SAL_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
SAL50076,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SAL50077,51,0,0,0,0,56,30,0,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,21,4,0,0,0,0,8,3,0,0,0,0,3,107,4,0,0,0,114
SAL50078,1118,157,66,0,0,1336,1455,238,71,0,6,1767,390,174,80,0,4,644,51,114,23,0,0,180,29,31,0,0,0,58,203,75,22,0,0,297,5,4,0,0,0,17,5,4,0,0,0,5,677,400,129,0,4,1206,40,31,5,0,0,73,120,68,9,3,0,200,3404,889,279,3,10,4586
SAL50079,507,38,0,0,0,542,402,47,0,0,0,449,116,37,0,0,0,158,0,15,0,0,0,19,0,0,0,0,0,0,66,21,0,0,0,85,3,0,0,0,0,5,0,0,0,0,0,0,189,79,4,0,0,267,8,0,0,0,0,9,19,9,0,0,0,30,1125,177,4,0,0,1299
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,36,0,0,61,0,98,322,0,0,3,0,326,259,10,27,0,0,298,151,12,6,0,0,171,0,3,0,0,0,5,30,0,0,0,0,38,297,6,17,66,0,386,0,0,0,0,0,0,736,32,54,69,0,890,83,7,4,5,0,96,133,15,15,91,0,257,1300,60,75,229,0,1666
SAL50082,476,0,0,0,0,477,471,0,0,0,0,475,130,3,0,0,0,128,51,4,0,0,0,56,4,7,0,0,0,12,65,0,0,0,0,65,13,0,0,0,0,13,0,0,0,0,0,0,257,11,0,0,0,270,14,0,0,0,0,17,33,0,0,0,0,40,1254,20,3,0,0,1277
SAL50083,1506,188,19,3,0,1711,2270,234,52,0,0,2554,616,197,123,0,0,936,48,150,6,0,0,206,12,30,0,0,0,40,361,80,27,0,0,467,25,10,5,0,0,41,4,6,0,0,0,8,1057,477,161,0,0,1698,50,60,0,0,0,112,129,69,19,5,0,221,5019,1030,251,7,4,6298
SAL50084,127,11,0,0,0,142,204,0,0,0,0,205,51,15,5,0,0,76,18,71,0,0,0,91,12,10,0,0,0,21,60,3,0,0,0,64,10,0,0,0,0,10,0,0,0,0,0,0,156,94,4,0,0,263,4,19,0,0,0,20,34,22,0,0,0,58,524,145,10,0,3,686
SAL50085,24,0,0,0,0,24,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,10,0,0,0,0,10,6,0,0,0,0,6,56,0,0,0,0,56
SAL50086,674,67,9,0,5,756,659,70,5,0,0,737,150,58,17,0,0,226,25,84,21,0,0,129,6,8,0,0,0,11,107,30,11,0,0,156,14,0,0,0,0,18,3,0,0,0,0,3,302,187,50,0,0,538,16,24,0,0,0,44,49,41,5,5,0,96,1706,388,79,6,6,2171
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,26,0,0,0,0,26
SAL50089,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,8,17
SAL50090,708,30,3,0,0,740,1104,135,12,0,0,1255,441,182,141,0,5,764,30,16,5,0,0,54,0,0,0,0,0,3,223,47,11,0,0,284,35,12,0,0,0,46,3,5,0,0,0,7,737,270,152,0,3,1164,29,6,0,0,0,35,137,42,12,3,0,192,2713,484,186,3,5,3386
SAL50091,622,41,0,0,0,667,803,70,0,0,0,874,265,49,0,0,0,315,91,43,0,0,0,135,3,3,0,0,0,10,130,27,0,0,0,158,13,0,0,0,0,10,0,0,0,0,0,0,497,123,7,0,0,622,21,11,0,0,0,29,61,5,0,0,0,71,2005,249,5,0,3,2263
SAL50092,350,0,0,0,0,350,561,0,0,0,0,561,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,30,8,0,0,0,0,9,19,0,0,0,0,21,960,0,4,0,0,970
SAL50093,948,53,3,0,0,1008,1286,68,0,0,0,1354,283,44,0,0,0,324,95,54,29,0,0,174,10,20,0,0,0,26,231,23,6,0,0,251,22,3,0,0,0,29,3,0,0,0,0,7,637,140,32,0,0,811,29,3,0,0,0,35,138,22,7,0,0,170,3039,287,43,0,0,3370
SAL50094,19,0,0,0,0,19,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
SAL50095,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,11
SAL50096,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,20,0,0,0,0,20
SAL50097,20,0,0,0,0,20,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,43,0,0,0,3,45
SAL50098,521,16,17,0,0,555,1571,30,43,0,5,1649,325,55,46,0,0,428,59,26,14,0,0,103,7,0,4,0,0,11,118,12,12,0,0,140,16,0,0,0,0,19,0,0,0,0,0,0,523,95,74,0,0,696,15,0,3,0,0,17,86,7,6,0,0,107,2725,148,142,0,3,3015
SAL50099,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10
SAL50100,16,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,39
SAL50101,21,0,0,0,0,21,28,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,57,0,0,0,0,62
SAL50102,420,16,7,0,0,441,755,22,0,0,0,782,156,18,0,0,0,172,16,10,0,0,0,27,0,0,0,0,0,0,97,9,0,0,0,109,4,0,0,0,0,4,0,0,0,0,0,0,280,36,0,0,0,318,7,5,0,0,0,9,38,3,0,0,0,45,1508,81,8,0,0,1596
SAL50103,52,0,0,0,0,52,32,0,0,0,0,35,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,93
SAL50104,168,8,0,0,0,177,244,23,0,0,0,261,54,35,20,0,4,105,10,0,0,0,0,14,0,0,0,0,0,0,54,6,0,5,0,66,0,6,0,0,0,8,0,0,0,0,0,0,114,43,20,9,4,191,5,0,0,0,0,6,27,12,0,4,0,37,559,87,22,9,7,681
SAL50105,542,56,22,0,0,616,710,142,45,0,0,894,467,195,81,0,0,747,152,63,0,0,0,217,17,5,0,0,0,25,178,53,20,0,0,251,44,11,0,0,3,57,8,0,0,0,0,9,864,332,103,0,3,1307,36,0,4,0,0,39,115,52,11,3,0,178,2264,587,180,7,5,3040
SAL50106,36,0,0,3,0,36,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,10,4,0,0,0,15,0,0,0,0,0,0,19,6,0,0,0,29,13,0,0,0,0,13,10,0,0,0,0,10,84,6,0,3,0,96
SAL50107,24,0,0,0,0,19,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,58,0,0,0,0,63
SAL50108,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL50109,26,0,0,0,0,26,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,57,0,0,0,0,57
SAL50110,303,3,3,0,0,311,1061,12,19,0,0,1091,153,6,3,0,0,156,11,0,0,0,0,11,4,0,0,0,0,4,78,3,0,0,0,84,19,0,0,0,0,19,0,0,0,0,0,0,266,9,3,0,0,275,9,0,0,0,0,4,52,4,0,0,0,58,1687,27,30,0,0,1746
SAL50111,260,159,52,0,0,477,272,228,30,0,0,521,314,539,78,0,0,932,50,155,5,0,0,210,26,77,74,0,0,176,166,238,20,0,0,426,31,49,14,0,0,99,4,16,16,0,0,43,597,1071,204,4,5,1876,84,93,155,0,0,335,74,150,49,4,8,277,1286,1701,495,3,6,3492
SAL50112,191,14,11,0,0,218,126,9,3,0,0,137,87,41,19,0,5,163,9,5,0,0,0,13,0,0,0,0,0,0,54,19,7,0,0,73,12,0,0,0,0,10,0,0,0,0,0,0,160,67,30,0,7,267,14,0,0,0,0,14,23,7,8,0,0,44,518,98,48,0,11,676
SAL50113,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,18,0,0,0,0,15
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,177,0,0,0,0,174,1175,0,0,0,0,1179,376,6,0,0,0,385,30,0,5,0,0,39,23,0,7,0,0,30,116,0,0,0,0,117,11,0,0,0,0,11,0,0,0,0,0,0,558,11,10,0,0,586,6,0,0,0,0,6,76,0,0,0,0,76,1995,16,10,0,0,2017
SAL50116,252,0,0,4,0,253,114,0,0,0,0,114,16,0,0,0,0,16,7,6,0,0,0,10,0,0,0,3,0,4,26,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,54,6,0,8,0,65,24,0,0,0,0,22,43,7,0,0,0,49,487,15,0,6,0,513
SAL50117,717,204,0,0,9,925,881,45,0,0,0,920,171,22,0,0,0,193,17,22,0,0,0,37,0,3,0,0,0,3,84,6,0,0,0,88,3,3,0,0,0,11,0,0,0,0,0,0,276,50,0,0,0,324,8,22,3,0,4,44,46,42,0,3,0,86,1924,359,5,3,14,2307
SAL50118,101,0,0,0,0,98,113,0,3,0,0,117,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,15,0,5,0,0,14,0,0,0,0,0,0,4,0,0,0,0,5,228,0,8,4,0,241
SAL50119,879,238,32,0,10,1157,699,192,6,0,5,895,136,185,65,0,0,385,0,43,0,0,0,42,0,5,0,0,0,6,79,76,7,0,0,168,6,0,0,0,0,10,0,0,0,0,0,0,225,313,76,0,0,608,33,21,30,0,0,78,52,24,14,7,0,89,1883,785,155,7,21,2842
SAL50120,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL50121,24,0,0,34,0,55,19,0,0,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,5,0,0,21,0,25,5,0,0,0,0,7,0,0,0,8,0,7,49,0,0,62,0,114
SAL50122,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50123,50,0,0,6,3,59,182,7,0,0,0,187,44,33,5,0,5,86,57,15,0,0,0,72,7,8,0,0,0,20,29,3,0,0,0,38,45,0,0,0,0,46,0,0,0,0,0,0,183,61,9,4,4,259,0,0,0,4,0,9,58,23,0,4,0,85,474,93,11,16,8,594
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50125,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,22
SAL50126,194,0,0,0,0,195,158,0,0,0,0,162,18,0,0,0,0,18,0,0,3,0,0,3,0,0,5,0,0,5,26,0,0,0,0,32,0,0,3,0,0,3,0,0,0,0,0,0,45,0,9,0,0,61,10,0,0,0,0,15,40,0,0,3,0,49,449,4,17,8,5,482
SAL50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3
SAL50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50129,177,0,0,0,0,180,196,0,0,0,0,193,73,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,7,0,0,7,0,12,0,0,0,0,0,0,114,4,0,7,0,127,9,0,0,0,0,9,24,0,0,6,0,27,522,4,0,15,0,537
SAL50130,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,20,0,0,0,0,22
SAL50131,7,0,0,0,0,7,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,32,0,0,0,0,34
SAL50132,196,36,0,0,0,235,104,13,0,0,0,114,34,52,14,0,0,103,0,8,0,0,0,8,0,4,0,0,0,4,50,16,0,0,0,70,3,6,0,0,0,6,0,4,0,0,0,3,92,93,16,0,0,197,12,6,0,0,0,11,14,14,0,0,0,26,408,161,21,0,0,587
SAL50133,16,0,0,15,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,3,0,8,3,0,0,0,0,4,0,0,0,0,0,0,24,0,0,18,0,42
SAL50134,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16
SAL50135,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17
SAL50136,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,4,17,0,0,0,0,17
SAL50137,120,0,0,8,0,131,133,0,0,0,0,134,52,9,0,0,0,56,12,0,0,0,0,17,5,3,0,0,0,6,29,0,0,0,0,33,21,0,0,3,0,26,0,0,0,0,0,0,121,15,0,3,0,135,11,5,0,0,0,12,36,11,0,3,0,52,426,28,0,7,3,463
SAL50138,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15
SAL50139,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18
SAL50140,27,0,0,0,0,27,13,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,54,0,0,0,0,55
SAL50141,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,18,0,0,0,0,18
SAL50142,30,0,0,0,0,34,26,0,0,0,0,26,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,18,87,0,0,0,0,84
SAL50143,0,0,0,0,0,3,21,0,0,0,4,28,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,16,0,0,3,0,15,4,0,0,0,4,4,7,0,0,9,0,18,47,0,0,18,10,72
SAL50144,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50145,28,0,0,0,0,28,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,56,0,0,0,0,56
SAL50146,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11
SAL50147,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SAL50148,700,244,18,0,0,968,553,128,10,0,0,688,122,130,46,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,47,48,3,0,0,101,4,0,0,0,0,3,0,0,0,0,0,0,173,183,45,0,0,406,27,39,0,0,0,61,25,22,6,0,0,52,1479,614,85,0,0,2180
SAL50149,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50151,38,0,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,8,6,0,0,0,0,3,69,0,0,4,0,68
SAL50152,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21
SAL50153,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,17
SAL50154,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SAL50155,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SAL50156,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL50157,23,0,0,0,0,25,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,49,0,0,0,0,49
SAL50158,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,31,0,0,0,0,31
SAL50159,301,23,0,42,0,369,643,41,0,3,0,690,202,123,0,0,0,331,25,35,0,0,0,62,0,3,0,0,0,0,123,26,0,4,0,149,14,5,0,36,0,53,0,5,0,0,0,5,368,194,0,44,0,599,24,4,0,3,0,27,193,60,0,122,0,382,1527,320,0,219,3,2066
