SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,8,0,9,11,5,6,4,0,0,37,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,9,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,6,4,0,10,7,6,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50031,0,0,0,4,9,21,27,20,7,95,9,9,11,12,14,18,4,3,0,77,0,0,3,0,5,10,21,10,0,52,0,0,0,0,0,0,5,5,0,9,0,0,4,0,9,17,20,20,3,73,0,0,0,0,5,14,33,19,11,87,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,3,9,9,0,21,3,11,14,17,12,15,8,3,0,80,0,0,0,5,0,0,5,5,0,18,7,3,9,6,15,22,12,7,0,91,144,130,176,153,150,136,80,25,9,1003,18,12,37,21,30,25,15,21,18,196,176,164,250,212,238,251,188,108,32,1619,0,0,3,10,18,37,44,25,8,150,5,11,14,18,21,16,18,10,5,112,0,0,0,0,6,19,16,15,0,62,0,0,0,0,0,0,0,5,4,8,0,0,0,3,5,15,14,10,3,52,0,0,0,0,3,0,11,9,5,30
SAL50032,0,0,0,0,7,13,17,24,16,81,19,4,17,16,6,10,12,6,3,89,0,0,0,0,4,4,11,19,7,48,0,0,0,0,0,0,0,0,3,5,0,0,0,4,11,11,20,17,13,80,0,0,0,0,3,11,13,17,17,66,0,0,5,0,0,0,0,5,6,15,0,0,0,0,0,3,10,3,10,28,9,11,14,15,18,4,6,8,0,101,0,0,0,0,0,0,0,8,0,13,7,6,4,8,9,12,16,7,6,73,232,121,132,121,117,62,29,23,3,835,19,7,5,4,0,10,5,3,0,56,287,150,173,165,164,111,102,88,37,1283,0,0,4,3,25,25,48,72,20,201,19,14,10,16,15,13,13,14,4,125,0,0,0,4,4,7,9,17,5,50,0,0,0,0,0,0,5,3,3,5,0,0,0,4,10,10,17,28,8,76,0,0,0,0,5,6,11,29,13,61
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,4,0,6,16,15,6,0,49,8,12,10,11,4,5,0,0,0,61,0,0,0,0,3,0,3,5,6,20,0,0,0,0,0,6,0,0,0,8,0,0,0,0,5,7,12,3,0,34,0,0,0,0,4,3,13,4,4,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,4,6,3,0,23,0,10,18,8,15,18,3,3,0,66,0,0,0,0,0,0,6,0,0,5,3,5,8,6,11,10,7,4,4,57,82,53,71,56,55,28,20,6,5,378,22,6,18,12,9,8,5,3,0,77,115,88,119,84,94,83,60,29,10,685,0,0,0,6,12,13,19,17,3,61,9,8,5,13,13,7,5,4,0,70,0,0,0,0,0,8,3,7,4,20,0,0,0,0,0,3,0,0,4,6,0,0,0,4,7,11,12,4,0,33,0,0,0,0,6,4,4,12,6,25
SAL50035,0,0,6,4,15,25,48,49,17,170,46,26,12,34,25,17,13,6,5,194,0,3,0,7,7,23,25,36,14,109,0,0,0,0,0,0,0,4,5,13,0,0,0,3,10,27,34,24,12,112,0,0,6,0,12,21,49,56,34,176,0,0,0,0,4,0,0,5,10,29,0,0,0,0,0,3,10,13,9,39,17,17,21,31,26,21,18,6,0,162,0,0,0,0,5,0,9,4,8,28,28,13,15,22,26,33,26,31,14,198,484,299,176,248,341,248,129,53,25,2006,37,31,8,12,19,19,12,6,0,146,610,388,230,348,465,401,299,195,92,3022,0,0,0,12,28,59,78,74,44,300,33,44,23,31,43,36,16,18,3,251,0,0,3,9,17,37,32,39,13,145,0,0,0,0,0,0,5,12,5,28,0,0,0,4,10,13,22,19,13,84,0,0,0,0,8,9,15,29,14,84
SAL50036,6,5,4,16,48,41,41,19,4,184,46,66,32,45,43,23,13,0,0,274,0,0,3,10,15,26,24,13,6,82,0,0,0,0,0,0,3,6,0,12,3,8,5,10,43,60,38,19,8,194,0,0,3,6,22,38,31,25,4,128,0,0,0,0,3,9,5,8,5,29,0,3,0,0,7,6,8,10,3,37,18,55,43,44,59,31,14,6,0,272,0,0,0,0,6,3,13,6,0,30,62,50,22,37,59,38,31,16,0,323,842,537,350,471,497,218,72,29,0,3031,59,40,21,32,41,15,6,5,0,233,1028,741,473,642,768,421,220,99,22,4401,4,11,6,36,64,82,71,49,11,325,36,48,43,77,70,27,27,12,5,340,4,0,0,10,31,32,24,14,0,118,0,0,0,0,0,0,0,5,4,11,6,0,4,16,30,38,37,8,3,142,0,0,0,0,5,15,23,12,4,66
SAL50037,0,0,5,19,14,14,15,12,4,85,72,34,27,65,23,11,3,4,0,227,0,0,3,6,3,11,16,11,0,56,0,0,0,0,0,0,3,10,4,18,0,0,8,12,19,12,22,11,7,83,0,0,3,3,10,11,22,15,4,62,0,0,4,5,0,0,4,6,0,19,0,4,0,4,0,0,5,8,0,23,12,23,30,38,32,12,4,5,0,161,0,0,0,5,4,4,5,0,0,20,50,6,24,38,26,16,21,12,14,203,844,269,274,482,273,99,38,12,0,2301,43,21,19,32,17,0,3,3,0,148,1015,354,368,663,396,171,128,58,21,3171,0,0,11,20,36,34,38,22,10,176,48,35,41,70,29,17,11,5,0,262,0,0,0,5,16,8,11,8,6,68,0,0,0,0,0,0,4,3,15,23,0,4,3,16,22,16,14,12,5,84,0,0,0,3,0,4,15,3,7,44
SAL50038,0,0,0,3,7,13,32,23,18,96,0,0,0,0,0,13,5,11,9,42,0,0,0,0,0,3,23,20,9,55,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,7,15,7,3,29,0,0,0,0,0,9,33,29,9,85,0,0,0,0,0,4,5,7,5,11,0,0,0,0,0,8,14,9,0,31,0,5,0,11,7,16,17,5,0,64,0,0,0,0,0,0,10,0,3,16,3,4,0,0,10,9,16,9,11,65,50,23,36,20,33,59,66,33,9,338,13,6,5,7,9,6,8,6,3,66,68,37,46,45,68,116,175,99,43,706,0,0,0,0,14,23,55,32,23,150,3,0,4,4,12,4,19,9,4,62,0,0,0,0,0,3,14,8,7,37,0,0,0,0,0,0,3,5,4,11,0,0,0,0,0,6,13,3,5,41,0,0,0,0,0,0,11,12,11,44
SAL50039,3,6,10,37,65,103,130,92,16,465,189,67,72,84,55,46,44,26,3,581,3,0,3,6,12,34,56,53,13,183,0,0,0,0,5,0,7,7,8,24,10,3,3,25,54,83,109,70,12,365,0,4,3,10,21,57,101,77,19,297,0,0,0,3,7,6,6,19,8,61,3,3,3,5,11,19,35,40,0,125,55,66,85,92,82,86,49,19,4,532,0,0,0,4,3,19,22,12,7,61,101,54,23,77,63,92,69,31,9,525,1465,634,646,676,528,387,215,91,17,4661,141,81,55,68,66,62,41,23,6,539,1921,882,883,1007,867,797,628,339,70,7390,6,0,27,55,117,195,221,139,43,818,135,83,116,129,97,101,73,32,15,773,0,3,7,23,25,46,62,49,9,228,0,0,0,0,3,4,3,16,9,35,5,6,16,19,30,78,86,44,14,292,0,3,0,9,13,35,43,54,20,189
SAL50040,4,6,17,40,31,39,50,23,7,214,133,63,103,71,38,23,7,0,4,449,3,0,5,4,11,15,28,24,9,94,0,0,0,0,0,0,0,6,0,12,0,4,15,29,56,62,49,29,10,239,3,4,0,8,10,32,46,23,7,151,0,0,4,8,3,4,9,9,0,33,4,0,0,7,5,7,14,15,0,59,33,42,94,93,47,26,16,11,0,361,0,0,0,0,0,8,7,3,4,26,83,39,42,50,57,39,35,11,5,357,1526,623,797,867,446,238,94,30,0,4626,100,64,57,58,54,20,9,3,0,363,1865,826,1095,1161,707,422,260,115,18,6477,0,0,14,44,84,99,102,50,15,414,95,80,138,118,80,48,34,20,5,623,0,4,7,13,22,39,19,7,0,111,0,0,0,0,0,0,3,0,7,11,3,3,12,20,38,38,36,24,7,183,3,4,3,5,14,15,27,27,3,101
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,4,0,0,0,10,5,0,3,5,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,9,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,16,9,7,12,5,0,0,80,0,0,0,0,0,3,5,0,0,13,21,11,13,10,15,15,13,7,0,110,0,0,0,0,0,3,3,0,0,6,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,5,4,0,15,0,4,0,0,0,0,0,0,0,3,3,4,8,0,0,4,4,4,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50051,0,0,0,0,6,9,22,12,3,57,11,8,8,5,7,5,9,0,0,50,0,0,0,0,0,0,10,6,0,24,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,25,3,0,36,0,0,0,0,0,5,15,4,0,32,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,4,9,3,0,18,9,5,0,3,11,6,7,0,0,34,0,0,0,0,0,0,4,0,0,9,3,0,0,7,4,9,9,4,0,41,85,34,33,43,45,34,32,8,0,317,25,7,9,9,3,12,12,4,0,86,133,56,44,72,75,68,97,43,3,598,0,0,0,5,14,24,26,16,0,83,7,8,4,4,13,9,12,5,0,68,0,0,0,0,8,6,6,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,9,0,0,22,0,0,0,5,0,0,4,7,0,17
SAL50052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,3,9,9,0,0,0,47,0,3,0,4,5,3,0,0,0,11,4,13,15,10,15,21,9,7,0,83,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL50053,0,0,8,18,38,47,69,64,54,304,46,28,53,49,35,24,19,19,13,283,0,0,3,3,9,21,42,38,26,144,0,0,0,0,0,3,4,16,15,38,0,0,5,24,28,62,78,72,27,297,0,0,3,6,14,37,62,73,49,242,0,0,0,4,6,11,11,18,3,50,0,0,0,5,3,17,19,16,10,88,13,26,69,74,50,46,23,15,3,318,0,0,0,0,4,4,12,17,15,55,29,24,37,46,47,57,54,31,19,327,713,379,631,623,415,263,138,99,35,3300,61,36,71,60,62,44,30,20,7,388,852,481,849,849,645,513,386,329,158,5066,0,4,7,24,27,98,188,189,151,677,37,31,82,47,48,46,48,38,19,397,0,0,3,7,10,30,32,41,19,148,0,0,0,0,0,0,6,36,66,103,0,5,8,10,21,46,91,68,24,267,0,0,0,0,6,20,45,53,33,158
SAL50054,9,8,52,81,108,179,190,127,32,788,472,164,211,199,128,70,63,31,0,1339,3,3,13,14,42,64,90,87,15,336,0,0,0,0,0,6,13,14,7,34,8,12,41,60,125,141,184,86,10,669,7,3,13,22,61,101,158,135,19,515,7,0,3,5,9,11,24,26,3,91,9,0,7,9,14,41,56,55,12,197,160,164,258,256,174,97,59,24,0,1181,0,0,0,6,7,15,38,28,4,107,289,100,123,167,174,144,102,58,13,1171,3943,1589,1940,1816,1210,661,273,112,17,11568,356,137,160,158,134,75,45,20,4,1089,5148,2130,2690,2630,1961,1298,862,490,77,17279,4,15,65,143,221,296,362,230,39,1386,335,189,415,334,217,152,110,54,4,1819,7,6,13,49,78,102,97,66,5,419,0,0,0,0,0,9,9,10,11,34,10,15,49,60,92,131,123,61,17,550,9,3,10,18,37,57,85,83,20,319
SAL50055,0,4,12,32,28,58,85,63,14,297,75,46,62,48,41,40,27,20,4,371,0,0,3,0,12,18,31,29,4,101,0,0,0,0,0,4,3,13,6,26,0,3,13,31,65,70,91,55,12,327,0,0,6,10,20,51,70,58,19,236,0,0,4,3,9,7,14,6,8,46,0,0,3,4,5,16,34,28,11,98,24,57,80,87,49,57,38,20,8,423,0,0,0,3,7,16,11,12,0,53,43,31,44,47,44,65,42,40,3,353,1218,614,1148,773,423,245,126,55,11,4614,177,114,114,135,91,61,35,20,11,750,1522,839,1440,1108,719,545,396,239,64,6870,0,0,15,28,65,113,177,115,27,538,54,60,87,85,70,69,78,27,3,544,0,0,3,7,10,32,44,27,7,133,0,0,0,0,0,0,4,16,4,23,0,0,20,31,42,59,111,55,4,321,6,0,5,6,18,35,68,60,6,207
SAL50056,0,0,0,0,3,4,7,11,6,25,0,3,0,0,4,0,9,3,0,22,0,0,0,0,0,0,10,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,16,0,0,0,0,0,8,13,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,13,3,5,0,5,3,5,3,0,0,24,0,0,0,0,0,4,0,3,0,8,0,0,6,7,5,7,12,7,0,43,23,21,12,12,18,27,22,0,0,136,0,3,3,3,3,0,7,0,0,24,32,28,22,24,33,46,70,18,10,278,0,0,0,4,0,18,9,12,4,49,0,0,0,0,0,10,0,6,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,12,0,0,0,0,0,3,0,7,0,14
