SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL50980,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,34,13,0,0,0,0,0,0,0,0,49
SAL50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
SAL50982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50983,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22,5,6,0,0,0,0,0,0,4,43
SAL50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50987,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,34
SAL50988,10,3,0,0,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,107,41,17,3,0,0,11,3,0,3,187
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,8
SAL50992,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,137,22,10,0,0,0,0,0,0,4,170
SAL50993,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,3,4,0,0,0,0,0,0,3,43
SAL50994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7
SAL50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50996,6,0,0,0,7,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,82,23,17,0,0,0,7,0,0,0,135
SAL50997,18,7,3,8,10,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,60,17,28,8,7,8,8,0,0,6,145
SAL50998,1136,272,217,219,281,108,11,130,6091,3,0,0,0,0,0,0,0,0,11,14,4893,1548,1510,316,249,264,326,124,18,216,9474
SAL50999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51000,163,34,42,61,129,30,4,25,995,0,0,0,0,0,0,0,0,0,0,0,1471,431,388,65,83,94,190,84,27,63,2887
SAL51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,36,14,5,3,23,11,5,3,169,0,0,0,0,0,0,0,0,0,0,0,328,58,43,14,5,8,23,11,5,19,520
SAL51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51008,101,6,17,7,11,26,0,9,549,0,0,0,0,0,0,0,0,0,0,4,924,290,235,16,31,17,29,29,11,16,1597
SAL51009,3,4,0,4,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,90,12,12,4,0,5,3,5,0,3,136
SAL51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,14
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,4,26
SAL51014,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,19
SAL51015,103,24,29,44,38,14,0,12,773,0,0,0,0,0,0,0,0,0,0,0,1252,268,259,39,48,60,49,24,4,23,2029
SAL51016,7,4,3,0,0,0,0,0,74,5,0,0,0,0,0,0,0,0,0,5,485,106,34,5,7,0,4,0,0,8,662
SAL51017,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,9
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51020,10,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,34,25,7,0,0,4,3,0,0,3,85
SAL51021,206,60,44,92,142,48,14,30,1424,3,0,0,0,0,0,0,0,0,3,10,2082,413,455,85,65,117,187,70,26,84,3577
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL51024,6,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,67,17,18,0,4,3,4,0,0,4,112
SAL51025,8,0,5,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,145,39,17,9,5,3,6,0,0,5,222
SAL51026,33,3,7,4,3,0,0,3,233,0,0,0,0,0,0,0,0,0,0,3,726,119,91,7,14,17,3,0,0,15,986
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,195,31,36,27,47,44,5,16,1271,0,0,0,0,0,0,0,0,0,0,5,1716,414,338,39,52,49,72,64,12,34,2790
SAL51031,17,0,0,0,0,0,0,5,104,0,0,0,0,0,0,0,0,0,0,0,540,67,40,0,0,9,4,4,0,15,675
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,44,4,4,8,21,3,0,4,201,0,0,3,0,0,0,0,0,0,0,3,300,161,135,15,10,17,47,15,0,9,706
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51036,41,6,5,4,10,3,3,4,177,0,0,0,0,0,0,0,0,0,0,0,209,133,84,12,5,10,12,4,3,10,478
SAL51037,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,5,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,127,24,21,0,0,0,7,0,0,11,199
SAL51041,0,0,0,5,13,0,10,8,36,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,5,13,4,12,8,70
SAL51042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,4,0,0,0,0,4,37
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51044,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,3,9,0,0,0,0,0,0,0,38
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51047,72,0,5,7,10,9,9,6,330,0,0,0,0,0,0,0,0,0,0,0,1275,345,326,36,25,23,30,28,22,26,2142
SAL51048,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,3,33
SAL51049,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,32,3,10,3,0,0,0,0,0,0,57
SAL51050,12,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,3,22,12,21,3,0,3,0,0,0,6,65
SAL51051,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,3,8,0,0,0,0,0,0,0,32
SAL51052,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL51054,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SAL51055,12,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,0,0,0,3,640,96,63,3,13,0,3,3,0,28,843
SAL51056,4,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,162,14,14,0,0,7,3,0,0,7,216
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51058,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
SAL51059,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,4,3,0,0,0,27
SAL51060,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,44,3,5,3,0,0,0,0,0,4,57
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8
SAL51063,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,3,0,0,0,24
SAL51064,76,21,41,38,57,31,0,32,804,0,0,0,0,0,0,0,0,0,4,9,787,176,115,23,42,60,84,47,0,66,1400
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51066,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
SAL51067,0,0,0,4,5,5,5,31,48,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,4,5,5,5,27,103
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,46,5,0,10,10,4,3,13,201,0,0,0,0,0,0,0,0,0,0,0,355,62,92,5,4,14,6,8,3,29,578
SAL51070,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,11,5,0,0,0,0,0,0,4,54
SAL51071,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,23
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51074,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51076,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,26,3,0,0,0,8,0,0,4,72
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,11
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL51083,3,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,159,23,5,0,0,0,3,0,0,12,203
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16
SAL51085,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,32,4,3,0,3,3,0,0,0,0,52
SAL51086,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0,0,0,0,0,4,39
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51088,8,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,22,15,4,5,0,4,0,0,0,0,55
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8
SAL51090,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51092,0,0,0,0,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,58,14,10,0,0,0,4,4,0,11,88
SAL51093,73,24,10,23,36,13,22,6,332,3,0,0,0,0,0,0,0,0,4,8,316,92,100,26,14,23,39,21,23,25,688
SAL51094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,15
SAL51095,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,32,9,5,0,3,0,8,0,0,3,54
SAL51096,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,228,65,71,52,81,52,11,25,1544,3,0,0,0,0,0,0,0,0,0,8,2245,517,427,92,118,87,136,99,33,75,3825
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51101,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,21
SAL51102,0,0,0,10,17,0,28,10,71,0,0,0,0,0,0,0,0,0,0,3,43,4,0,0,4,10,17,0,28,9,113
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51104,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
SAL51107,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,19
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51109,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,3,23
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,23
SAL51111,292,34,49,53,71,41,13,22,1150,3,5,0,0,0,0,7,0,0,0,18,1153,794,628,58,78,82,150,58,26,83,3114
SAL51112,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6
SAL51113,117,27,20,11,15,12,11,4,399,0,0,0,0,0,0,0,0,0,0,0,279,242,224,39,29,19,26,17,9,20,914
SAL51114,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,53,6,4,0,0,0,4,0,0,0,73
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
SAL51116,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,32
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51122,946,354,213,241,332,125,10,78,4264,0,0,0,0,0,0,0,0,0,8,10,2017,1144,1271,398,262,300,391,150,15,125,6069
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4
SAL51124,197,33,12,22,33,12,3,47,1755,0,0,0,0,0,0,0,0,0,0,0,2222,370,278,43,23,30,37,15,3,65,3092
SAL51125,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51127,0,0,0,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,75,18,5,3,0,0,8,0,0,7,117
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,41,11,8,11,12,9,6,9,231,0,0,0,0,0,0,0,0,0,0,0,600,127,118,26,18,13,15,10,8,27,969
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51132,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,39,4,4,0,0,0,4,0,0,0,50
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51135,72,3,8,22,19,0,0,6,395,0,0,0,0,0,0,0,0,0,0,3,759,174,168,20,26,45,50,7,6,24,1279
SAL51136,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,92,26,19,0,0,0,0,0,0,3,140
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51138,34,12,4,12,10,4,4,14,212,0,0,0,0,0,0,0,0,0,3,0,603,125,123,16,18,25,34,14,12,59,1033
SAL51139,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,39,11,5,0,0,0,0,0,0,0,57
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SAL51144,23,4,6,3,0,5,0,0,213,0,0,0,0,0,0,0,0,0,0,0,313,81,54,10,8,3,4,5,0,3,493
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51147,143,17,46,49,36,13,6,48,1213,0,0,0,0,0,0,0,0,0,6,10,1771,325,317,38,66,74,54,24,12,87,2775
SAL51148,7,5,8,10,20,4,0,9,140,0,0,0,0,0,0,0,0,0,0,0,82,6,11,11,8,10,20,4,0,9,160
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,15
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,25
SAL51153,9,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,60,11,18,0,0,5,0,0,0,3,98
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51156,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,5,106,8,3,0,0,3,0,0,0,5,119
SAL51157,94,19,7,9,13,8,5,13,338,7,0,0,0,0,0,0,0,0,0,4,575,137,169,24,14,16,16,13,8,37,1007
SAL51158,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,83,6,0,0,4,0,0,3,0,12,104
SAL51159,101,38,37,50,113,35,0,4,513,0,0,0,0,0,0,0,0,0,9,7,175,108,138,47,54,62,134,45,4,13,774
SAL51160,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,35
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL51162,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,26,19,3,0,3,0,0,0,0,0,54
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL51164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8
SAL51165,51,4,11,9,5,0,0,0,183,0,0,0,0,0,0,0,0,0,0,3,187,141,104,10,18,11,16,7,3,15,516
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9
SAL51167,11,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,77,12,21,0,0,3,3,0,0,3,116
SAL51168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51170,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,37,7,11,0,0,0,0,0,0,0,48
SAL51171,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,6,7,0,0,0,0,0,0,0,34
SAL51172,15,4,0,4,9,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,82,14,22,8,6,6,9,3,0,3,147
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,10,0,0,5,0,0,0,3,104,0,0,0,0,0,0,0,0,0,0,0,457,57,26,0,0,3,3,3,0,10,562
SAL51175,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,155,13,15,0,6,0,4,0,0,10,204
SAL51176,73,13,25,17,30,18,4,4,670,0,0,0,0,0,0,0,0,0,3,4,2081,626,401,58,48,52,61,38,16,39,3426
