SAL_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50758,0,0,5,3,5,10,11,4,3,53,0,0,0,0,4,3,9,0,0,19,0,4,3,10,0,3,5,5,3,40,43,110,259,197,215,275,172,84,22,1368
SAL50759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,30,21,31,20,3,0,0,118,6,22,101,67,85,56,15,4,0,359
SAL50760,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,21,15,11,20,10,19,23,3,0,125,30,60,119,137,109,148,97,14,0,710
SAL50761,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,8,0,0,23,4,17,19,25,44,47,49,19,3,219
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,4,0,12,0,3,0,0,7,15,12,8,0,45
SAL50763,0,0,0,0,0,0,18,14,10,34,0,0,0,0,0,0,0,0,0,7,3,3,3,0,5,7,15,7,0,54,3,15,35,41,45,133,300,104,15,703
SAL50764,0,0,3,7,9,9,49,76,104,241,0,0,0,0,6,0,5,17,19,48,9,8,18,21,37,24,43,49,44,256,293,595,1053,1762,1591,1685,1730,756,569,10036
SAL50765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,10
SAL50766,4,0,0,9,7,10,22,15,10,70,0,0,0,0,0,0,0,0,3,7,15,10,13,22,26,17,11,10,13,141,242,454,752,854,1121,906,491,202,83,5093
SAL50767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,12
SAL50768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,10,7,18,27,26,23,3,0,118
SAL50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,12
SAL50770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,3,3,4,10,3,0,21
SAL50771,0,3,0,0,3,8,3,9,4,30,0,0,0,0,0,0,0,0,0,0,3,0,14,11,10,17,4,26,16,97,19,41,121,147,119,194,120,94,47,914
SAL50772,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,12,0,3,8,7,12,28,18,5,0,80
SAL50773,0,0,0,0,0,0,9,3,5,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,6,5,3,28,13,12,34,30,48,70,52,21,9,280
SAL50774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,7,0,0,7,0,10,8,3,0,0,30
SAL50775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,15,0,0,9,7,12,12,6,3,0,57
SAL50776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,10,9,0,0,33
SAL50777,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,6,6,0,0,34,0,16,48,41,42,13,15,3,0,186
SAL50778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,0,0,0,14
SAL50779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,30,41,31,8,0,0,147,3,16,71,68,92,58,12,0,0,319
SAL50780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,8,10,14,8,0,4,46
SAL50781,3,0,27,41,41,40,33,32,17,229,0,4,24,49,48,32,21,8,3,194,16,25,35,38,34,14,31,22,4,213,116,323,505,502,472,387,366,193,39,2911
SAL50782,0,0,0,0,0,14,11,16,0,38,0,0,3,0,0,0,0,0,0,3,9,10,19,13,5,8,6,5,0,67,31,72,153,134,109,110,92,51,8,760
SAL50783,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,14,6,5,21,17,38,28,50,14,3,183
SAL50784,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,8,6,3,12,15,7,6,51
SAL50785,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,10,11,12,25,32,16,0,106
SAL50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,3,4,14,12,0,0,43
SAL50787,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,3,0,0,24,8,9,18,31,48,71,35,9,3,227
SAL50788,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,15,15,27,13,5,0,83
SAL50789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,3,6,11,5,4,0,0,36
SAL50790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,3,4,11,6,0,11,0,0,42
SAL50791,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,5,4,0,15,4,5,11,11,16,26,17,8,0,107
SAL50792,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,3,0,0,4,5,5,8,0,0,0,37,9,4,39,45,41,44,46,25,9,249
SAL50793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,13,0,4,0,53
SAL50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12
SAL50795,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,7,14,28,5,6,3,0,76,4,21,51,55,78,31,15,6,0,258
SAL50796,8,3,3,0,3,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,14,15,18,25,7,9,6,0,0,94
SAL50797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,10,9,0,0,34
SAL50798,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,10,13,4,0,48
SAL50799,15,4,16,18,17,35,34,22,3,172,0,0,0,3,4,11,16,4,0,36,59,77,209,141,166,125,85,33,16,914,177,331,1128,866,909,1034,827,164,26,5460
SAL50800,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,4,6,0,0,24,0,3,11,15,25,53,48,3,0,169
SAL50801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,5,8,9,3,0,0,0,28
SAL50802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,6,0,3,5,6,0,22
SAL50803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,16
SAL50806,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,9,9,0,0,0,0,18,20,40,80,112,62,34,28,11,0,390
SAL50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,16
SAL50808,4,0,0,0,0,0,3,0,0,14,0,0,0,3,0,4,3,4,0,12,0,0,10,5,4,3,5,5,0,34,32,63,132,78,101,91,79,13,4,593
SAL50809,0,0,0,4,4,3,7,3,0,18,0,0,0,0,0,0,0,0,0,7,0,11,20,20,12,14,5,0,0,73,8,54,143,154,111,141,100,19,0,732
SAL50810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50811,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,5,0,4,3,7,7,17,10,0,0,43
SAL50812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,4,0,3,0,0,14
SAL50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,19
SAL50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10
SAL50815,0,0,0,0,0,0,6,5,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,11,7,7,3,6,0,38,33,28,48,110,108,111,73,34,4,555
SAL50816,0,0,5,5,7,19,28,48,30,149,0,0,0,0,0,0,9,11,0,22,3,9,23,41,24,17,11,14,0,154,105,240,643,735,633,572,364,190,63,3544
SAL50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56,147,130,122,66,15,0,0,545,7,62,190,165,154,76,19,0,0,671
SAL50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50819,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,8,3,0,0,27,14,35,72,76,53,69,48,33,9,411
SAL50820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,5,9,0,0,0,20
SAL50821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,6,0,0,5,6,0,0,3,0,0,21
SAL50822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,4,0,6,19,16,19,12,0,0,80
SAL50823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,3,0,0,12
SAL50824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7
SAL50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,5,0,24
SAL50826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,10,4,17,0,0,0,50
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SAL50828,3,0,4,0,0,7,31,42,8,94,0,0,0,4,3,0,0,0,0,8,11,11,27,21,25,17,17,10,3,131,185,328,909,876,649,392,412,293,39,4079
SAL50829,0,0,3,0,0,7,3,9,3,27,0,0,0,0,0,0,0,0,0,0,3,6,23,10,13,13,5,4,0,84,53,125,329,289,262,234,85,46,17,1443
SAL50830,0,0,5,0,3,3,11,11,5,34,0,0,8,0,0,0,0,0,0,7,0,3,9,4,12,14,12,12,0,72,9,36,127,60,85,126,126,74,18,668
SAL50831,0,3,15,27,33,45,65,43,17,250,0,0,20,35,43,36,33,16,9,192,14,23,46,38,42,35,23,8,6,246,427,966,2183,2663,1946,1416,709,274,72,10652
SAL50832,0,0,0,0,0,4,4,6,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,21,9,29,34,39,30,40,57,56,17,304
SAL50833,0,9,11,23,26,33,58,32,12,197,0,0,13,19,19,27,9,9,3,105,21,37,53,63,54,25,25,14,3,299,149,409,793,824,670,529,489,228,57,4140
SAL50834,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,15,0,0,0,12,5,10,10,0,0,43
SAL50835,3,0,0,0,0,10,5,11,18,51,0,0,0,0,0,0,0,0,0,3,10,9,28,17,14,15,12,3,4,109,93,265,672,545,436,446,249,109,55,2876
SAL50836,0,0,0,0,9,12,9,0,3,30,0,0,0,4,0,0,0,0,0,7,12,65,322,281,301,225,39,0,0,1247,32,145,631,580,593,503,117,21,0,2613
SAL50837,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,3,0,0,11,0,0,4,4,8,10,18,10,0,55
SAL50838,0,0,7,4,5,14,14,14,0,60,0,0,4,8,0,0,4,0,0,19,17,9,33,32,25,13,11,3,0,160,113,209,446,452,393,322,185,71,11,2207
SAL50839,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,20,6,7,17,3,36,55,63,28,3,213
SAL50840,0,0,0,0,4,4,10,13,21,55,0,4,0,0,0,0,0,0,3,13,5,31,68,19,14,8,8,9,14,174,59,267,924,572,441,292,250,137,133,3072
SAL50841,0,0,0,0,0,4,4,0,6,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,7,5,4,32,6,14,22,30,40,74,75,16,5,274
SAL50842,0,0,3,5,5,21,38,37,23,129,0,0,5,0,4,6,9,3,0,33,4,10,16,18,6,17,32,25,8,141,284,562,1036,1372,1349,1499,1508,495,141,8248
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50844,0,0,0,3,3,8,0,3,0,16,0,0,0,0,0,0,0,0,0,0,10,65,162,135,97,72,7,0,0,548,21,159,428,382,275,202,50,5,0,1526
SAL50845,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,6,10,8,16,22,24,35,14,17,0,153
SAL50846,0,0,0,0,8,4,7,8,0,34,0,0,0,0,0,0,0,0,0,3,11,38,122,117,83,79,36,11,0,480,25,75,283,228,197,209,133,29,5,1177
SAL50847,0,0,0,0,0,3,6,9,0,27,0,0,0,0,0,0,0,0,0,0,4,0,3,8,5,17,11,9,0,60,89,90,177,334,458,484,366,117,18,2146
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,0,0,0,0,0,11,28,37,26,113,0,0,0,0,0,0,4,7,3,13,14,5,11,17,18,25,27,44,56,218,246,419,548,919,1176,1003,937,631,223,6105
SAL50850,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,5,0,27
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,13
SAL50852,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,10,9,3,3,49
SAL50853,0,0,0,0,0,6,10,11,10,29,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,8,8,3,0,35,46,51,115,150,181,225,202,107,30,1115
SAL50854,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,0,0,0,9,9,0,5,0,0,15
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,8,0,4,0,0,0,12
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL50857,0,0,4,5,13,30,39,33,5,134,0,0,0,3,4,14,6,0,0,39,14,25,31,33,28,26,20,19,0,194,87,228,434,455,450,386,307,157,26,2537
SAL50858,0,0,0,3,3,12,10,18,10,59,0,0,0,10,0,0,0,0,0,20,7,5,16,14,18,11,12,14,7,105,48,75,144,155,154,153,127,89,49,994
SAL50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,12
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,10,4,0,0,44
SAL50862,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,7,0,9,3,4,7,15,16,39,33,22,0,145
SAL50863,0,0,0,0,0,4,5,9,7,24,0,0,0,0,0,0,0,0,0,3,17,3,3,3,25,25,17,10,0,108,86,117,171,299,383,346,173,81,16,1672
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,9
SAL50865,0,0,0,0,4,7,9,6,4,31,0,0,0,4,0,0,0,0,0,6,4,0,4,10,17,11,10,7,12,75,33,66,143,199,263,275,248,123,42,1393
SAL50866,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,9,0,3,11,14,28,43,34,3,0,132
SAL50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,4,4,9,21,17,10,15,4,0,85
SAL50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,7,13,14,12,13,4,3,0,64
SAL50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,15
SAL50870,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,4,0,21,20,15,57,74,15,0,211
SAL50871,3,0,5,3,5,12,14,18,5,76,0,3,0,5,5,7,7,5,4,38,7,10,13,24,16,13,7,4,9,110,71,216,585,581,379,363,250,189,62,2693
SAL50872,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,10,8,12,25,0,0,61,3,7,29,24,36,50,64,4,0,223
SAL50873,3,10,49,72,53,66,79,75,41,452,4,6,57,77,86,52,28,14,6,322,41,54,127,126,106,78,59,52,40,696,324,818,1822,1948,1445,1122,949,531,204,9154
SAL50874,3,0,3,5,9,14,28,48,33,145,0,0,0,4,12,4,7,11,3,43,0,12,24,9,16,10,21,22,32,146,146,347,749,1055,988,582,542,356,193,4946
SAL50875,0,0,0,3,0,7,6,13,9,36,0,0,0,3,0,0,0,0,0,6,4,8,8,12,7,12,15,0,0,69,105,234,427,512,487,444,299,98,31,2632
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,18,0,0,0,0,3,3,13,0,0,22
SAL50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,14
SAL50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,21
SAL50879,0,0,5,0,0,0,3,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,0,0,0,19,26,39,74,94,119,132,95,43,14,630
SAL50880,0,0,0,0,0,0,9,6,3,23,0,0,0,4,0,0,0,0,0,3,4,5,14,7,12,10,5,9,4,62,23,52,113,125,116,118,79,37,20,684
SAL50881,0,0,10,0,4,3,18,17,17,66,0,0,0,0,0,4,0,4,0,14,10,4,20,14,16,20,12,16,14,121,133,233,517,494,588,621,493,222,75,3383
SAL50882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,14,7,0,0,37
SAL50883,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,0,4,3,11,5,7,0,40
SAL50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,9,5,3,0,4,0,0,22
SAL50885,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,7,9,0,0,34
SAL50886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,3,0,0,21
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,6,4,0,0,10
SAL50889,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,10,43,12,8,15,13,6,0,106
SAL50890,4,6,9,13,27,38,76,91,75,332,4,0,5,4,3,6,10,0,0,41,50,61,118,127,138,119,134,155,123,1025,244,538,991,869,1089,1249,1307,786,357,7423
SAL50891,0,0,6,7,7,10,39,61,31,163,0,0,8,10,7,3,4,3,5,44,21,9,13,23,47,22,30,31,20,220,117,224,490,457,506,565,463,297,114,3224
SAL50892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,4,12,5,11,6,0,35
SAL50893,7,0,8,6,5,8,15,12,20,78,0,0,6,0,7,8,3,3,0,29,10,8,24,16,9,16,12,3,9,99,125,297,476,598,566,456,408,178,76,3170
SAL50894,0,0,0,3,6,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,10,8,29,15,10,4,8,0,0,79
SAL50895,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,3,6,30,20,11,16,17,6,0,111
SAL50896,0,5,15,42,54,81,119,97,64,464,0,0,18,28,56,66,48,37,16,268,22,28,57,47,45,55,63,101,102,521,304,659,1328,1317,1329,1294,1000,561,251,8039
SAL50897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,11,13,13,3,0,51
SAL50898,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,6,3,0,0,25,16,9,55,66,76,60,40,8,3,327
SAL50899,0,0,3,0,0,13,7,10,0,34,0,0,0,0,0,0,0,0,0,10,7,38,202,194,199,118,25,4,0,788,44,109,476,489,466,375,158,32,6,2156
SAL50900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,5,3,3,7,4,0,41
SAL50901,0,0,0,0,4,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,21,31,29,39,95,61,43,13,7,339
SAL50902,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,20,66,329,342,314,220,32,0,0,1335,25,108,552,597,561,377,79,4,0,2298
SAL50903,4,9,27,14,12,8,14,16,11,120,0,0,0,0,3,0,0,0,0,9,28,35,96,92,109,93,64,33,41,589,173,291,1080,1421,1288,1062,814,304,121,6552
SAL50904,0,0,0,3,0,5,12,6,0,28,0,0,0,0,0,0,0,0,0,4,4,6,4,7,10,4,0,0,0,33,35,55,70,103,94,135,128,38,5,661
SAL50905,0,0,0,0,3,0,8,6,3,22,0,0,0,0,0,0,0,0,0,5,0,0,0,10,7,5,9,5,0,38,55,105,134,299,327,319,314,139,38,1734
SAL50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL50907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,13
SAL50908,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,12,8,9,6,4,43
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
