SAL_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
SAL50011,3,5,25,27,19,6,0,0,0,84,144,240,795,651,521,237,32,0,0,2617,3,0,17,5,5,3,0,0,0,31,0,17,122,114,60,29,3,0,0,347,6,9,47,49,48,19,8,0,0,182,0,6,19,23,19,10,0,0,0,69,21,44,224,160,95,36,8,0,0,592,0,9,47,26,35,16,3,0,0,137,63,94,151,96,83,48,3,0,0,541,97,58,56,62,17,12,0,0,0,303,0,5,37,41,37,23,0,3,0,142,0,3,9,16,6,3,3,0,0,38,3,4,50,51,29,10,0,0,0,152,0,8,12,16,13,8,6,0,0,54,0,11,83,79,56,14,6,0,0,254,9,20,61,57,38,20,9,0,0,205,0,18,103,94,68,30,10,0,0,327,12,31,124,127,101,45,13,0,0,450,3,55,227,225,193,94,10,0,0,814,6,13,15,23,13,0,4,0,0,75
SAL50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50013,0,0,0,0,0,0,0,0,0,4,13,10,15,36,34,32,0,0,0,136,0,0,0,0,0,6,0,0,0,3,0,0,6,8,6,10,0,0,0,41,0,0,4,3,5,4,0,0,0,23,0,3,4,6,4,9,0,0,0,26,7,3,6,3,7,4,3,0,0,26,0,0,0,0,0,0,0,0,0,7,8,0,3,0,4,0,0,0,0,22,7,0,0,4,3,3,0,0,0,22,0,0,0,4,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,6,0,0,0,6,3,4,0,0,0,17,0,0,5,10,10,11,3,0,0,33,0,0,3,10,5,5,0,0,0,27,0,0,0,0,0,0,0,0,0,4
SAL50014,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,6,5,0,0,25,0,5,0,10,6,6,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50016,0,0,0,0,0,3,0,0,0,8,9,12,14,34,42,33,7,0,0,149,0,0,0,3,3,6,12,0,0,18,0,0,3,8,3,8,0,0,0,21,0,0,0,4,6,0,0,0,0,21,0,0,0,0,3,4,3,0,0,5,0,6,5,12,8,4,0,0,0,36,0,0,0,5,5,0,0,0,0,10,11,6,0,3,0,4,5,0,0,32,4,0,3,4,0,7,0,0,0,14,0,0,0,0,5,4,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,4,0,5,7,4,0,0,0,12,0,0,0,5,0,4,0,0,0,8,0,0,0,6,8,8,0,0,0,30,0,0,8,3,11,4,0,0,0,20,0,0,0,0,0,0,0,0,0,5
SAL50017,0,0,0,0,0,0,0,0,0,6,0,0,3,4,3,3,0,0,0,14,0,0,3,7,9,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50019,0,0,0,0,0,0,0,0,0,4,4,0,11,9,11,5,3,0,0,47,3,0,0,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,0,4,20,17,10,11,5,3,0,66,100,192,310,350,348,294,117,15,0,1720,0,0,0,3,8,3,4,0,0,22,0,9,50,69,77,44,18,0,0,259,5,12,18,23,19,31,12,3,0,123,0,0,9,10,6,6,5,0,0,44,5,17,41,52,52,50,10,8,0,243,0,8,9,19,23,23,6,0,0,88,58,53,35,29,47,33,18,0,0,272,58,51,28,18,15,11,7,0,0,201,0,11,20,27,12,24,3,0,0,96,0,10,10,11,5,0,0,0,0,36,0,3,16,28,40,28,4,9,0,124,0,8,17,22,31,20,17,3,0,123,0,42,84,116,95,84,38,9,0,467,3,12,14,19,8,13,6,0,0,70,0,11,39,34,33,30,9,3,0,158,3,19,40,48,55,66,35,0,0,267,14,45,107,138,130,107,41,5,0,587,4,11,21,8,12,3,0,0,0,69
SAL50023,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,14,0,0,7,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,3,5,9,7,10,4,3,0,0,39,80,105,195,285,250,194,57,6,0,1165,0,0,0,4,6,4,0,0,0,8,0,4,13,47,38,23,10,0,0,137,3,3,8,23,29,16,9,0,0,96,0,5,0,8,8,3,3,0,0,24,8,14,26,31,34,19,12,0,0,137,0,3,8,11,16,10,0,0,0,46,34,54,19,28,30,27,9,3,0,205,62,27,28,10,9,12,6,0,0,148,0,3,3,22,19,8,3,0,0,69,0,0,0,6,3,0,0,0,0,19,4,0,14,21,8,17,3,0,0,60,0,8,0,20,8,13,7,4,0,60,5,28,54,98,70,42,16,3,0,315,4,8,4,11,19,6,5,0,0,56,0,10,18,35,44,32,7,0,0,142,6,17,39,48,66,46,19,0,0,238,3,22,73,90,68,72,29,3,0,352,9,3,13,5,4,3,0,0,0,43
SAL50025,0,0,0,0,7,0,0,0,0,10,9,7,19,32,43,34,4,0,0,148,0,0,0,4,0,7,0,0,0,9,0,0,6,5,5,5,0,0,0,24,0,0,0,3,9,3,0,0,0,22,0,0,0,0,0,5,0,0,0,3,0,0,5,11,9,10,0,0,0,35,0,0,0,0,0,0,0,0,0,4,8,0,0,8,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,8,0,0,0,4,6,13,0,0,0,26,0,0,3,9,8,10,0,0,0,29,0,0,7,3,15,16,7,0,0,48,0,0,0,0,0,0,0,0,0,0
SAL50026,11,14,21,21,16,12,5,0,0,101,115,249,427,416,433,357,117,8,0,2129,6,4,3,12,8,3,3,0,0,38,9,15,35,49,36,29,0,0,0,171,8,46,65,87,78,46,6,3,0,353,0,0,0,15,12,19,0,0,0,49,17,45,105,78,61,59,17,4,0,386,4,16,30,38,41,25,3,0,0,161,47,93,131,78,85,61,18,4,0,511,86,56,56,34,20,24,6,0,0,281,3,28,66,66,66,84,25,0,0,339,0,4,10,8,3,9,3,0,0,33,3,0,13,10,4,11,0,0,0,38,0,8,15,6,4,19,5,0,0,53,0,14,40,35,29,25,6,0,0,161,12,17,44,40,48,44,8,0,0,217,3,12,55,60,58,44,17,3,0,256,6,20,49,49,73,58,30,3,0,298,7,53,144,152,161,149,37,0,0,705,4,10,8,7,5,6,3,0,0,46
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,14,0,0,4,10,0,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,12,0,0,3,3,7,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,0,3,6,4,9,7,0,0,0,27,36,68,153,145,162,155,40,6,0,762,0,0,3,6,0,6,0,0,0,14,3,4,49,54,41,40,10,0,0,190,3,4,8,3,14,16,7,0,0,51,0,0,6,0,6,0,0,0,0,15,3,9,35,24,23,16,10,0,0,121,0,3,10,10,13,13,0,0,0,56,19,13,27,15,19,18,4,0,0,121,21,14,24,16,10,18,4,0,0,109,0,9,15,20,17,27,5,3,0,85,0,0,0,0,4,4,0,0,0,15,0,0,3,5,13,12,4,0,0,47,0,3,5,3,3,11,0,0,0,30,3,3,27,45,20,24,8,0,0,143,0,5,14,5,10,14,3,0,0,47,0,9,20,18,30,19,3,0,0,99,3,5,18,18,35,27,9,0,0,121,0,19,54,37,54,38,10,4,0,211,5,6,9,5,14,13,12,5,0,71
SAL50032,0,0,6,5,3,5,0,0,0,23,22,56,147,156,150,79,23,0,0,628,0,0,0,0,4,0,0,0,0,8,0,3,22,15,19,10,0,0,0,65,11,3,8,13,11,10,0,0,0,56,0,0,5,3,3,6,0,0,0,19,3,13,46,47,45,17,7,0,0,174,0,0,7,3,12,3,3,0,0,30,20,26,32,25,22,13,3,0,0,139,13,14,6,9,4,3,0,0,0,49,0,4,7,12,15,5,0,0,0,51,0,0,0,3,3,0,0,0,0,14,0,3,8,11,5,5,0,0,0,30,0,0,3,5,4,0,0,0,0,11,0,8,17,25,15,5,7,0,0,84,0,0,5,12,11,7,6,0,0,46,0,0,8,18,23,14,3,0,0,71,0,3,34,24,19,11,3,0,0,101,3,12,47,47,50,34,8,0,0,200,0,3,6,7,6,4,0,0,0,21
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,4,4,0,0,0,0,0,6,12,27,80,75,70,35,11,0,0,316,0,0,0,0,0,0,0,0,0,4,0,0,22,11,5,0,0,0,0,42,0,5,3,7,12,6,4,0,0,40,0,0,0,4,0,0,0,0,0,4,3,5,10,9,6,6,0,0,0,43,0,0,7,9,3,5,0,0,0,20,11,12,8,13,5,7,0,0,0,61,9,6,14,5,0,0,0,0,0,41,0,0,8,4,10,4,9,0,0,30,0,0,0,4,7,0,0,0,0,12,0,4,3,4,0,0,0,0,0,11,0,3,0,0,0,3,0,0,0,4,0,3,10,13,22,3,0,0,0,53,3,0,3,8,10,0,0,0,0,26,0,4,14,9,12,3,6,0,0,44,6,0,4,14,13,11,0,0,0,46,0,8,28,20,23,15,6,0,0,95,0,4,0,4,0,3,0,0,0,13
SAL50035,3,3,7,8,9,7,0,0,0,44,143,162,228,338,410,287,72,9,0,1649,0,0,3,0,9,3,0,5,0,15,0,3,24,50,67,33,7,4,0,195,5,12,23,34,50,41,6,3,3,178,0,0,8,7,5,9,6,0,0,30,7,16,27,64,81,41,13,0,0,259,6,3,7,17,33,15,10,4,0,93,65,59,32,43,41,36,9,0,0,296,76,40,18,19,15,3,0,0,0,168,7,11,9,26,38,19,8,0,0,118,3,0,10,4,3,3,0,0,0,28,0,6,11,24,30,31,9,4,0,105,0,3,18,16,27,24,12,3,0,107,12,28,58,78,106,71,16,3,0,370,5,0,8,19,16,13,8,0,0,71,0,7,17,27,50,37,11,0,0,143,10,31,50,66,98,74,24,0,0,356,9,37,81,90,130,100,27,0,0,474,10,9,9,5,15,5,0,0,0,66
SAL50036,7,10,20,18,14,6,3,0,0,82,242,248,434,612,678,304,62,4,0,2573,0,0,0,8,9,3,0,0,0,24,0,11,54,80,83,38,0,0,0,265,16,23,42,78,128,50,4,0,0,346,4,3,12,20,18,11,0,0,0,70,23,41,83,119,112,59,8,0,0,446,9,5,31,34,38,27,0,0,0,152,108,104,70,56,88,49,9,0,0,488,160,46,34,28,28,11,0,0,0,308,8,25,39,57,67,38,11,0,0,244,3,4,7,6,9,0,0,0,0,32,0,5,28,42,43,21,0,0,0,140,0,0,10,15,12,7,3,0,0,53,6,30,73,122,81,28,7,0,0,345,0,17,19,31,36,21,9,0,0,139,7,8,58,84,104,54,5,0,0,319,16,34,66,123,208,66,18,0,0,529,17,64,134,189,192,112,20,0,0,725,34,21,8,16,7,8,0,0,0,95
