SAL_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9,15,0,0,0,45
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,18
SAL51013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,4,20,12,28,10,0,0,80
SAL51014,0,0,0,0,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,21,5,13,33,16,20,13,5,0,0,106
SAL51015,9,4,32,36,24,25,8,0,0,144,10,9,21,43,44,14,12,0,0,159,242,311,840,1206,1145,647,149,17,0,4552
SAL51016,6,4,27,26,11,17,6,0,0,89,5,4,16,15,24,12,4,0,0,82,98,119,256,329,353,309,74,11,0,1548
SAL51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,0,0,0,15
SAL51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4
SAL51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,4,4,0,0,15
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,54,47,28,7,0,0,207
SAL51021,8,19,57,24,27,29,7,0,0,173,14,26,61,54,44,24,13,0,0,238,290,648,1716,1398,1160,924,311,31,0,6485
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,17
SAL51024,0,0,0,0,0,0,0,0,0,4,0,4,3,4,0,0,0,0,0,11,3,11,41,44,63,59,16,0,0,244
SAL51025,0,0,6,6,3,3,3,0,0,25,0,0,0,0,0,0,0,0,0,8,28,33,97,90,130,100,39,3,0,517
SAL51026,3,7,11,17,11,14,3,0,0,68,5,3,15,18,5,19,3,0,0,72,97,118,232,295,287,328,94,17,0,1469
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,4,5,17,12,18,29,0,0,0,93,0,18,34,49,35,38,9,3,0,194,206,338,595,856,806,722,262,44,3,3834
SAL51031,3,4,8,6,7,3,3,0,0,40,5,7,13,16,18,13,4,0,0,65,40,64,160,169,208,217,54,13,0,922
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,8,9,12,8,0,0,0,36,0,8,12,16,3,10,0,0,0,49,21,129,578,489,481,293,42,0,0,2021
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,0,20
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL51036,5,8,7,9,12,0,6,3,0,60,5,3,12,7,12,3,0,5,0,50,124,132,311,313,351,266,98,18,0,1615
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,8,5,0,0,34
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,6,0,3,5,0,4,4,0,0,16,5,0,3,3,11,5,4,4,0,38,32,35,65,76,119,101,21,5,6,454
SAL51041,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,10,31,22,18,23,12,0,0,109
SAL51042,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,24,21,20,26,3,0,0,109
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,8
SAL51044,0,0,3,0,0,0,6,3,0,14,0,0,0,0,0,0,0,0,0,3,8,4,21,33,26,37,11,3,0,145
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9
SAL51047,4,13,22,26,37,21,7,0,0,130,8,16,13,25,25,18,11,0,0,119,247,268,455,724,803,604,164,5,0,3276
SAL51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,15,19,4,0,0,69
SAL51049,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,16,21,23,36,7,0,0,102
SAL51050,0,0,0,3,3,0,0,0,0,11,0,0,5,0,0,4,0,0,0,8,13,13,47,24,29,26,7,0,0,162
SAL51051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,6,13,27,17,24,0,0,0,97
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,8,9,0,0,54
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,7,4,0,0,26
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,5
SAL51055,5,9,10,13,20,8,3,0,0,68,4,0,10,6,7,9,7,0,0,49,77,104,178,236,356,338,99,11,0,1401
SAL51056,5,6,5,0,4,6,0,0,0,29,3,5,7,9,6,5,0,0,0,36,36,63,95,100,128,95,25,0,0,556
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,9,9,0,0,0,26
SAL51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,25,9,17,23,4,4,0,86
SAL51060,0,0,0,3,0,0,3,0,0,9,3,3,0,0,4,4,0,0,0,15,4,10,9,15,27,13,4,0,0,79
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,0,0,0,20
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,11,4,3,0,0,41
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,7,6,0,0,36
SAL51064,4,8,13,9,7,4,8,0,0,53,10,19,18,11,6,4,0,3,0,77,145,232,249,211,194,182,86,13,0,1320
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,3,0,0,21
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
SAL51067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,6,39,27,31,33,15,5,0,164
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,6,4,7,13,9,6,0,0,0,45,0,0,7,6,13,5,3,0,0,41,62,97,170,255,232,123,25,6,0,976
SAL51070,3,4,0,0,9,0,0,0,0,18,0,0,0,4,4,0,0,0,0,7,14,5,17,28,70,52,30,4,0,229
SAL51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,7,17,9,3,0,58
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,0,0,0,0,20
SAL51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,11,6,0,0,0,23
SAL51076,0,0,0,3,0,10,4,0,0,26,0,0,0,0,3,0,0,0,0,4,9,14,23,35,35,32,3,0,0,158
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,15
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,15
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,15
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,9,4,9,5,4,0,0,32
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,0,0,20
SAL51083,0,0,0,0,0,5,0,0,0,11,0,0,0,0,5,7,0,0,0,11,14,13,32,72,85,102,49,7,0,376
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,10,3,0,0,33
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,16,11,23,28,17,9,0,101
SAL51086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,15,22,28,32,11,5,0,136
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7
SAL51088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,29,27,39,41,12,3,0,167
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,6,3,6,6,0,0,30
SAL51090,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,11,6,0,0,45
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,6,4,3,0,0,0,16
SAL51092,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,0,0,14,10,17,33,42,49,59,45,6,0,268
SAL51093,9,10,21,20,13,17,4,0,0,93,3,9,15,9,20,17,4,3,0,71,91,163,344,306,345,332,115,20,0,1711
SAL51094,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,11,15,18,3,0,0,59
SAL51095,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,4,9,22,21,13,31,3,0,0,108
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,12,17,23,25,20,16,13,0,0,119,12,20,37,43,56,31,24,12,4,229,285,614,830,1035,1206,895,401,88,11,5363
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,13,8,6,8,0,0,53
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,11
SAL51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,7,6,19,0,9,0,0,42
SAL51102,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,4,13,41,33,33,17,7,3,0,158
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,18,9,11,6,0,0,51
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7
SAL51107,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,12,0,5,0,25
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,13
SAL51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,23,17,17,0,0,92
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,13,3,9,0,50
SAL51111,4,12,54,38,22,15,0,0,0,151,5,13,32,18,25,11,0,0,0,100,118,498,2112,1948,1740,1094,165,7,0,7686
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,8,3,0,0,27
SAL51113,0,5,26,21,17,5,0,0,0,78,0,14,39,30,25,10,3,0,0,130,124,131,606,724,523,225,48,4,0,2385
SAL51114,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,5,10,18,28,19,9,0,0,91
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,3,3,5,0,32
SAL51116,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,8,14,21,17,6,0,0,73
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17
SAL51118,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,7,7,13,8,4,0,0,47
SAL51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,13,4,8,0,0,34
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,10,8,0,0,0,25
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,18
SAL51122,7,29,113,81,37,22,5,0,0,314,3,38,133,79,35,32,9,0,0,324,160,623,2278,1708,882,646,172,12,3,6486
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,3,3,0,0,0,26
SAL51124,10,18,39,32,45,42,18,0,0,199,10,10,37,27,46,36,14,5,0,183,205,342,698,727,808,740,284,30,3,3836
SAL51125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,7,17,3,0,0,47
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,13
SAL51127,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,14,10,15,41,26,37,55,22,7,0,216
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,17
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,0,10,22,19,9,8,8,0,0,70,0,9,14,18,20,9,5,4,0,85,83,155,333,408,425,336,121,23,0,1878
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,9
SAL51132,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,6,0,0,0,14,12,17,17,25,38,48,20,3,0,178
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,13
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5
SAL51135,0,3,12,12,21,15,4,0,0,74,3,4,6,25,24,14,3,0,0,85,85,140,414,414,461,453,122,9,0,2093
SAL51136,0,3,4,3,0,7,4,0,0,22,6,0,9,8,8,3,0,0,0,31,29,25,61,86,92,59,23,4,0,382
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6
SAL51138,3,10,17,10,15,11,6,0,0,66,0,0,19,23,12,22,8,0,0,84,66,158,408,399,355,399,166,28,0,1979
SAL51139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,24,24,36,42,0,0,0,147
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,12,4,0,0,32
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,0,0,0,16
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,11,3,0,0,0,34
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,10
SAL51144,0,4,0,8,8,9,0,0,0,28,0,3,4,4,4,7,4,0,0,25,41,74,109,146,148,164,40,4,0,721
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,16
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,3,0,0,0,18
SAL51147,4,14,50,41,33,29,4,0,0,180,4,17,53,36,26,17,14,0,0,166,190,480,1456,1297,1024,747,221,28,0,5441
SAL51148,0,0,0,0,0,0,0,0,0,5,0,0,8,3,0,0,0,0,0,12,4,7,42,27,62,38,29,6,0,215
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,3,25,17,0,0,0,57
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,11
SAL51152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,7,10,7,13,17,7,0,0,63
SAL51153,0,0,0,0,4,0,0,0,0,7,0,0,0,6,4,6,3,0,0,19,9,13,36,51,43,52,9,0,0,208
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8
SAL51156,0,6,7,4,0,3,0,0,0,17,0,0,0,3,0,4,0,0,0,12,19,27,37,53,71,70,20,7,0,302
SAL51157,6,15,21,20,19,23,10,0,0,114,0,10,20,19,25,20,6,0,0,107,177,224,445,480,541,550,176,16,0,2614
SAL51158,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,12,7,25,41,56,74,28,0,0,236
SAL51159,0,3,12,9,0,6,0,0,0,29,0,3,8,11,6,6,0,0,0,35,10,106,411,207,74,66,18,0,0,901
SAL51160,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,8,0,17,15,23,26,9,0,0,101
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4
SAL51162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,5,9,12,17,24,36,10,0,0,115
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,13
SAL51164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,0,7,3,0,0,0,20
SAL51165,0,0,13,6,10,0,0,0,0,25,0,0,0,3,0,0,0,0,0,9,9,82,414,400,320,194,19,0,0,1440
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SAL51167,0,5,5,3,11,4,3,0,0,23,0,5,3,0,0,4,0,0,0,17,42,28,67,74,75,73,13,0,0,366
SAL51168,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,11,6,11,7,0,0,49
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,13
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,14,13,19,11,0,0,75
SAL51171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,12,25,34,33,20,6,0,0,138
SAL51172,0,0,0,0,0,0,0,0,0,8,0,4,0,6,0,0,0,0,0,9,8,17,59,63,40,37,9,0,0,241
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,7,14,8,19,26,17,0,0,0,93,7,6,13,11,7,19,3,0,0,59,108,149,180,271,358,322,75,9,0,1465
SAL51175,0,0,8,4,5,7,0,0,0,16,0,0,4,6,5,8,0,0,0,27,42,11,56,108,104,127,28,6,0,481
SAL51176,10,21,29,38,39,28,12,0,0,172,9,12,25,31,58,26,13,0,0,184,337,398,475,760,1070,871,241,19,0,4175
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,5,0,0,22
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,0,0,0,15
SAL51179,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,16,5,18,17,19,39,36,22,9,0,161
SAL51180,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,0,14,10,14,9,3,0,0,55
SAL51181,0,0,3,0,3,0,4,0,0,13,0,0,4,11,10,4,3,3,0,40,3,34,126,125,126,124,39,0,0,581
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,15,4,3,8,0,0,0,25
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SAL51184,0,12,12,4,4,17,0,0,0,42,3,3,11,3,8,6,0,0,0,35,66,92,191,152,166,155,36,0,0,860
SAL51185,0,0,4,3,5,6,3,0,0,22,0,0,4,0,6,10,4,0,0,33,17,22,57,52,67,105,24,3,0,357
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,3,4,0,0,0,31
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,22
SAL51188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,18,51,52,46,56,17,0,0,242
SAL51189,3,10,17,14,16,7,0,0,0,62,4,9,35,28,21,17,7,0,0,128,113,162,339,440,436,279,60,0,0,1841
SAL51190,6,16,36,27,16,12,4,0,0,112,0,7,43,24,8,7,6,0,3,103,41,244,1107,644,291,210,67,6,3,2599
SAL51191,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,3,13,21,17,19,13,0,0,84
SAL51192,7,14,40,52,41,13,7,0,0,177,7,17,48,53,35,31,3,5,0,196,233,272,942,1149,892,640,196,18,0,4343
SAL51193,0,0,0,0,3,0,0,0,0,4,3,0,0,5,0,0,3,3,0,14,3,4,7,11,19,14,4,4,0,69
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,9,10,5,0,0,65
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11
SAL51196,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,3,12,18,23,16,3,0,0,77
SAL51197,8,19,36,31,30,22,6,0,0,150,4,7,31,41,25,17,5,0,0,133,193,293,958,940,818,549,173,8,0,3916
SAL51198,0,0,5,0,0,0,0,0,0,10,0,0,3,4,0,4,0,0,0,15,0,31,134,138,68,67,13,0,0,452
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10
SAL51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,10,8,0,0,0,31
SAL51201,0,3,8,3,0,0,0,0,0,23,4,0,3,3,5,0,0,0,0,20,16,46,190,225,189,140,12,0,0,823
SAL51202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,19,17,13,10,7,0,74
SAL51203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,6,35,17,14,34,25,0,0,139
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,5,4,9,8,20,9,4,0,0,57,4,3,8,13,14,9,6,0,0,55,117,87,175,252,316,268,60,7,0,1282
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,12,3,0,0,0,32
SAL51208,0,0,0,0,0,0,0,0,0,10,0,0,0,3,8,0,0,0,0,15,22,25,26,56,51,81,26,3,0,287
SAL51209,7,18,25,24,19,18,8,0,0,124,8,13,29,25,36,33,8,0,0,151,126,242,608,635,569,554,189,15,0,2943
SAL51210,5,12,23,19,19,14,5,0,0,95,13,11,25,27,41,13,4,0,0,137,126,229,493,570,542,398,88,4,0,2460
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,3,7,10,7,0,0,0,36
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51213,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,4,15,9,9,4,0,45
