SAL_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51340,..,14,7,3,0,6,4,0,0,39,..,18,12,6,11,6,6,0,0,66,..,23,44,41,41,59,53,28,15,303,18,19,9,3,9,8,3,0,0,74,0,0,0,0,0,3,0,0,0,9,1385,702,907,903,602,491,275,96,35,5395,..,39,618,1085,716,546,334,117,18,3465,..,127,425,240,126,68,18,6,4,1012,..,16,126,146,137,85,34,16,8,567,2847,..,..,..,..,..,..,..,..,2847,..,558,..,..,..,..,..,..,..,558,..,475,222,56,33,16,0,0,0,801,..,74,68,34,24,53,34,13,6,303,..,42,38,21,5,9,7,0,0,130,..,30,48,18,27,16,8,0,0,159,..,45,102,113,114,109,96,46,26,641,29,31,26,13,16,12,4,0,0,139,0,0,0,0,0,3,6,4,0,12,2878,1434,1667,1733,1201,919,533,207,64,10637
SAL51341,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,9,3,0,0,25,..,0,4,4,7,9,0,0,0,26,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5,5,12,12,5,0,0,59
SAL51342,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,3,..,0,0,0,0,4,4,0,0,20,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,63,24,18,38,58,45,63,20,0,318,..,0,17,40,66,61,80,38,3,301,..,0,3,11,11,11,11,0,0,55,..,0,0,3,10,0,0,0,0,24,128,..,..,..,..,..,..,..,..,128,..,24,..,..,..,..,..,..,..,24,..,8,0,0,0,0,0,0,0,18,..,0,0,0,3,0,4,0,0,9,..,0,0,0,0,0,0,0,0,6,..,0,6,0,0,0,5,0,0,7,..,0,0,0,0,12,9,10,0,35,0,0,0,6,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,127,39,27,63,99,92,113,45,3,606
SAL51343,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,..,0,0,0,3,0,0,0,0,0,..,0,6,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,14
SAL51344,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,..,0,3,0,0,0,0,0,0,8,..,14,13,5,0,0,0,0,0,38,..,4,14,20,18,38,52,56,23,211,4,4,4,4,3,3,3,0,0,34,0,0,0,0,0,0,3,0,0,12,423,325,209,331,348,303,262,147,42,2402,..,3,147,457,491,462,363,180,22,2121,..,26,63,40,37,29,23,8,0,220,..,3,3,44,61,26,11,6,8,160,861,..,..,..,..,..,..,..,..,861,..,401,..,..,..,..,..,..,..,401,..,140,107,19,13,7,0,0,0,276,..,25,9,6,0,10,11,13,8,81,..,4,5,6,0,0,6,0,0,13,..,27,23,7,3,11,3,0,0,73,..,8,24,34,39,57,69,78,28,331,16,10,5,10,8,8,8,3,3,64,0,0,0,0,0,0,8,0,0,15,875,636,386,615,655,604,493,286,67,4623
SAL51346,..,0,3,0,0,0,0,0,0,7,..,36,37,3,0,4,0,5,0,81,..,18,42,16,24,58,95,73,35,361,6,11,6,0,0,6,3,0,0,30,0,0,3,0,0,0,0,0,0,5,452,249,252,310,322,252,256,133,51,2274,..,0,104,417,424,300,265,106,25,1639,..,18,118,63,41,29,27,0,0,306,..,0,5,25,62,27,13,11,4,158,884,..,..,..,..,..,..,..,..,884,..,290,..,..,..,..,..,..,..,290,..,65,44,21,9,3,0,0,0,138,..,13,7,0,0,4,15,6,6,52,..,4,9,0,0,0,0,0,0,14,..,63,64,3,3,4,5,9,0,148,..,20,73,45,43,95,146,104,45,562,3,10,9,3,4,11,8,0,0,52,0,0,3,0,0,0,0,0,0,8,888,486,446,584,588,475,476,242,79,4260
SAL51347,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,..,3,0,0,0,0,3,0,0,10,..,7,5,11,12,4,3,0,0,44,..,8,27,26,36,85,77,84,39,384,0,4,6,4,12,11,0,0,0,36,0,0,0,0,0,0,0,0,0,0,285,185,192,256,252,320,246,171,69,1966,..,0,86,219,211,319,269,170,43,1316,..,52,117,67,58,37,29,3,0,373,..,5,17,43,51,28,6,16,13,179,598,..,..,..,..,..,..,..,..,598,..,138,..,..,..,..,..,..,..,138,..,110,61,18,17,20,5,0,0,227,..,20,12,6,6,12,12,4,8,75,..,5,3,3,6,3,3,0,0,23,..,22,18,16,21,12,12,0,0,91,..,24,59,72,86,163,133,127,59,721,11,4,11,9,8,17,5,0,0,65,0,0,0,0,0,0,0,0,0,3,604,375,383,455,473,603,472,328,119,3816
SAL51349,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SAL51350,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,6,7,6,4,0,26,..,0,0,8,3,5,3,6,0,28,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,7,0,6,3,7,9,7,0,51
SAL51351,..,6,0,0,0,0,0,0,0,5,..,0,0,0,3,4,0,0,0,13,..,0,0,0,10,10,15,18,13,72,0,0,3,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,97,61,61,68,98,109,93,43,22,652,..,0,35,69,91,120,132,65,16,534,..,5,31,29,22,12,9,0,0,112,..,4,6,26,20,12,0,8,0,73,220,..,..,..,..,..,..,..,..,220,..,45,..,..,..,..,..,..,..,45,..,36,18,9,7,3,0,0,0,76,..,8,3,3,3,4,0,0,0,23,..,8,5,0,0,0,0,0,0,14,..,3,9,0,5,15,0,3,0,36,..,8,8,7,18,32,30,21,14,130,3,5,7,0,9,5,5,0,0,25,0,0,0,0,0,0,0,0,0,0,222,122,119,138,175,197,180,90,32,1289
SAL51352,..,6,3,0,0,0,0,0,0,10,..,5,7,0,0,4,0,0,0,19,..,0,16,8,15,27,16,6,0,98,4,6,8,0,0,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,424,172,302,243,185,121,82,31,4,1561,..,0,226,348,203,138,95,32,3,1045,..,47,179,54,44,16,9,0,0,343,..,5,30,45,38,21,5,4,0,141,807,..,..,..,..,..,..,..,..,807,..,131,..,..,..,..,..,..,..,131,..,101,41,3,6,4,0,0,0,159,..,34,16,9,4,8,8,0,0,79,..,10,10,6,0,0,0,0,0,26,..,7,16,0,0,5,10,0,0,43,..,10,41,24,31,39,22,14,0,178,9,12,7,6,3,6,5,4,0,46,0,0,0,0,0,0,0,0,0,0,815,351,562,495,330,232,153,58,5,3003
SAL51353,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,5,0,0,0,10,..,0,3,3,5,3,9,19,0,40,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,40,40,38,38,45,34,24,0,333,..,0,24,33,29,54,48,14,0,201,..,26,19,23,17,4,0,3,0,97,..,0,0,11,13,11,3,0,0,47,129,..,..,..,..,..,..,..,..,129,..,21,..,..,..,..,..,..,..,21,..,23,13,3,0,0,0,0,0,40,..,4,0,0,0,0,7,6,0,13,..,7,4,0,0,0,0,0,0,9,..,8,9,0,0,3,0,0,0,26,..,4,6,7,16,15,15,20,0,81,0,3,4,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,129,91,83,75,84,93,68,43,4,663
SAL51354,..,4,0,0,0,0,0,0,0,5,..,8,9,0,3,4,0,0,0,19,..,3,14,5,14,25,20,21,3,97,3,8,3,7,0,0,7,0,0,28,0,0,0,0,0,0,0,0,0,0,462,240,252,289,292,200,118,52,18,1916,..,7,158,353,375,259,159,60,16,1392,..,51,128,81,61,36,14,3,0,371,..,3,35,48,54,26,5,0,9,186,937,..,..,..,..,..,..,..,..,937,..,189,..,..,..,..,..,..,..,189,..,186,42,12,6,4,0,0,0,249,..,31,11,0,4,7,12,4,4,67,..,10,13,4,0,4,0,0,0,29,..,3,12,3,4,3,3,0,0,30,..,13,31,18,34,49,28,30,6,209,12,18,12,5,3,4,9,0,0,65,0,0,0,0,0,0,0,0,0,0,953,512,436,527,549,394,226,107,31,3735
SAL51355,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,7,0,0,0,22,..,0,0,0,3,12,3,0,0,26,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,5,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,7,11,7,12,4,0,0,51
SAL51358,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,..,4,7,0,0,0,0,0,0,15,..,8,6,4,0,0,7,0,0,21,..,15,28,11,19,13,9,3,0,107,4,3,3,0,3,5,11,6,0,33,0,0,0,0,0,0,0,0,0,5,427,215,283,281,281,170,72,27,3,1765,..,9,199,372,369,248,107,18,0,1316,..,85,173,97,74,34,10,0,0,475,..,3,14,31,33,11,6,0,0,93,919,..,..,..,..,..,..,..,..,919,..,142,..,..,..,..,..,..,..,142,..,146,35,9,9,4,0,0,0,194,..,26,17,7,4,11,5,11,0,74,..,10,9,5,4,3,0,0,0,30,..,28,27,9,10,4,9,0,0,80,..,20,73,42,50,59,34,4,4,290,3,15,15,7,8,13,10,6,0,66,0,0,0,0,0,3,4,0,0,5,924,482,561,573,549,383,170,46,4,3691
SAL51360,..,0,7,3,0,0,0,0,0,10,..,3,3,0,0,4,0,0,0,16,..,3,9,3,9,39,97,94,54,311,4,7,3,5,4,7,4,4,5,51,0,0,3,0,0,0,0,0,0,0,673,439,246,421,548,559,551,257,94,3787,..,0,130,581,872,852,834,341,56,3673,..,25,104,80,67,49,37,12,0,372,..,0,7,33,48,49,19,14,8,174,1324,..,..,..,..,..,..,..,..,1324,..,534,..,..,..,..,..,..,..,534,..,282,152,46,19,15,3,0,0,508,..,25,10,4,7,10,15,13,10,88,..,7,14,5,0,0,0,0,0,25,..,12,19,3,3,5,0,3,0,44,..,9,25,16,32,63,145,123,73,491,14,21,8,10,12,12,14,10,8,110,4,4,3,0,0,0,0,0,0,9,1346,919,459,775,1073,1054,1071,513,151,7365
SAL51361,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,..,0,0,0,0,0,4,0,0,5,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,11
SAL51362,..,0,0,0,0,0,0,0,0,7,..,3,0,6,0,9,0,0,0,13,..,7,8,0,9,12,9,5,0,44,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,107,70,77,50,67,55,30,14,6,479,..,0,27,43,49,54,30,15,0,216,..,27,57,32,29,20,10,0,0,173,..,9,12,13,17,5,4,5,0,71,200,..,..,..,..,..,..,..,..,200,..,29,..,..,..,..,..,..,..,29,..,39,15,4,3,0,0,0,0,71,..,9,5,0,4,3,8,0,0,38,..,8,3,5,0,5,0,0,0,19,..,7,4,3,9,9,0,0,0,28,..,8,12,12,30,36,20,13,6,138,0,5,12,4,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,205,141,151,119,152,130,75,26,8,1006
SAL51363,..,9,8,0,0,0,0,0,0,18,..,33,45,11,11,7,15,3,6,122,..,25,41,48,86,153,162,149,107,762,10,16,22,11,8,7,7,0,0,79,0,3,0,0,0,0,0,0,0,5,667,422,493,523,562,536,497,315,169,4185,..,11,258,514,557,551,548,311,87,2837,..,115,258,146,135,100,49,7,0,808,..,9,54,111,127,33,14,23,23,396,1410,..,..,..,..,..,..,..,..,1410,..,283,..,..,..,..,..,..,..,283,..,205,63,36,28,19,3,0,0,354,..,26,21,6,8,14,14,11,13,112,..,20,22,11,7,0,0,0,0,61,..,62,87,27,25,15,27,5,4,254,..,53,121,92,161,258,247,205,146,1283,27,30,33,25,17,12,12,4,0,155,0,3,0,0,0,0,0,0,0,0,1440,818,907,968,1058,999,923,566,274,7944
SAL51364,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,0,0,9,..,0,0,3,0,0,4,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,6,0,0,23
SAL51365,..,6,0,0,0,0,0,0,0,8,..,6,3,3,0,5,0,0,0,12,..,0,4,0,4,10,9,11,3,50,0,0,0,0,4,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,56,38,37,36,51,52,28,24,7,324,..,0,9,27,36,42,23,13,0,158,..,13,21,18,25,7,7,0,0,100,..,4,12,10,15,3,0,3,0,49,105,..,..,..,..,..,..,..,..,105,..,16,..,..,..,..,..,..,..,16,..,28,7,4,0,3,0,0,0,48,..,13,0,0,4,10,3,9,0,35,..,3,0,4,0,0,5,0,0,11,..,6,5,0,3,8,4,0,0,36,..,7,15,9,17,22,33,9,4,119,3,0,0,5,8,3,6,6,0,22,0,4,0,0,0,0,0,0,0,3,108,87,72,75,103,112,83,43,6,689
SAL51366,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,..,0,3,4,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,16
SAL51367,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,5,0,19,..,0,6,4,0,9,3,7,0,30,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,7,9,3,7,0,44
