SAL_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
SAL50852,0,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,12,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,3,0,26,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50853,15,15,40,57,57,50,13,4,0,247,25,9,4,11,16,21,12,0,0,95,7,0,0,0,9,12,9,0,0,32,0,0,0,0,0,0,0,0,0,11,37,25,52,63,85,89,31,0,0,382,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,6,0,0,0,0,3,0,0,0,12,44,25,56,64,85,87,27,0,0,391,25,0,5,4,5,14,74,46,17,181,0,3,0,3,0,4,5,0,0,13,63,30,56,74,90,106,101,45,13,588,5,6,17,23,31,28,7,0,0,121,18,4,31,46,42,39,13,6,0,197,0,0,0,0,6,3,0,0,0,18,3,0,0,0,0,0,0,0,0,3,28,16,46,72,78,72,17,4,0,337,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,4,0,0,0,0,3,0,0,0,9
SAL50854,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50855,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,8,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50857,15,37,120,139,124,79,9,0,0,518,14,28,35,33,31,27,16,0,0,185,0,0,4,4,3,9,0,0,0,26,0,0,8,0,8,0,0,0,0,21,27,73,164,184,171,113,26,0,0,754,0,7,11,9,17,5,0,0,0,57,3,7,0,5,0,0,0,0,0,20,7,18,14,8,16,5,5,0,0,76,35,91,179,195,188,118,26,0,0,834,49,23,28,24,30,55,103,67,15,407,7,18,14,16,18,7,10,11,0,94,87,128,215,235,235,189,141,78,15,1331,4,13,54,71,78,47,3,0,0,277,23,31,55,54,56,44,10,0,0,279,0,0,15,12,3,0,0,0,0,41,0,0,4,0,0,0,0,0,0,7,33,52,124,133,142,92,21,0,0,596,4,0,3,13,8,3,0,0,0,29,9,6,9,9,6,3,0,0,0,40,9,13,17,14,9,3,0,0,0,73
SAL50858,3,9,32,28,29,17,4,0,0,124,13,10,8,19,11,12,5,0,0,80,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,3,0,0,0,5,12,21,41,55,46,29,11,0,0,222,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,0,15,21,21,45,57,51,34,10,0,0,234,22,17,14,13,18,33,41,28,18,206,9,5,8,4,5,4,3,6,0,39,49,38,68,73,72,68,60,37,20,480,3,9,11,18,27,19,3,0,0,85,22,15,32,24,26,19,6,0,0,140,0,0,3,0,0,5,0,0,0,9,0,0,3,0,5,0,0,0,0,9,24,19,51,43,54,34,10,0,0,241,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,4,0,0,15
SAL50859,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,4,4,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,9,4,0,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,10,0,0,0,22,0,0,0,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
SAL50862,0,0,0,8,10,13,5,0,0,30,0,4,0,0,0,0,8,3,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,15,10,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,15,10,4,0,42,0,0,0,0,0,3,9,4,0,22,0,0,0,0,0,0,0,6,0,3,0,4,0,10,10,13,20,15,0,71,0,0,0,4,0,4,0,0,0,14,3,0,0,0,11,8,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,11,14,4,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50863,12,32,54,105,138,104,20,0,0,468,14,11,9,11,10,23,12,0,0,85,0,0,4,9,8,10,0,0,0,32,0,3,4,4,7,0,0,0,0,17,32,43,72,124,158,134,35,0,0,598,5,3,0,0,5,0,0,0,0,16,0,0,0,0,0,4,0,0,0,3,3,3,0,0,5,4,0,0,0,16,37,49,72,125,166,139,33,0,0,619,52,4,9,12,4,20,55,34,8,190,7,3,0,4,13,9,6,0,0,49,88,60,77,142,179,168,94,42,8,858,9,26,30,63,82,47,3,0,0,248,39,25,32,56,64,65,16,3,0,289,3,3,4,8,4,4,0,0,0,24,0,3,3,0,0,0,0,0,0,15,54,51,66,123,153,111,20,4,0,583,3,3,0,3,0,0,0,0,0,11,0,3,0,0,4,0,0,0,0,8,3,8,0,7,4,0,0,0,0,25
SAL50864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50865,16,19,40,58,86,60,14,3,0,286,21,10,11,12,12,27,22,0,0,112,0,0,0,0,8,5,0,0,0,14,0,0,0,0,4,0,0,0,0,7,31,27,48,75,106,88,30,7,0,417,0,0,6,3,0,3,0,0,0,12,5,0,4,0,0,0,0,0,0,3,5,3,0,3,0,3,0,0,0,19,39,32,55,79,107,93,30,7,0,438,19,3,8,8,12,26,90,51,22,244,0,0,4,4,9,5,3,3,0,30,62,33,67,92,131,126,125,54,21,710,5,14,25,23,52,30,3,0,0,149,32,11,25,49,55,63,25,4,0,258,3,3,4,6,3,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,30,25,56,84,111,102,25,4,0,431,0,0,0,0,0,0,0,0,0,9,5,0,0,3,0,0,0,0,0,12,0,3,0,5,3,0,0,0,0,21
SAL50866,0,0,0,4,10,6,4,0,0,23,0,0,0,4,0,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,10,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,10,8,6,0,0,31,0,0,0,0,0,4,12,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,4,5,11,13,24,0,0,58,0,0,6,7,8,6,0,0,0,23,0,0,0,0,7,5,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,14,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL50867,0,0,8,13,7,3,9,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,8,12,14,4,6,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,14,4,6,0,0,40,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,12,9,4,6,0,0,47,0,0,0,5,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50868,0,0,6,6,4,0,6,0,0,25,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,8,6,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,6,6,0,0,29,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,6,5,8,9,3,0,0,38,0,0,0,0,0,5,0,0,0,16,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50869,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50870,0,0,0,4,6,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,19,5,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,19,5,0,0,45,0,0,4,0,0,13,36,9,0,59,0,0,0,0,0,0,0,0,0,3,0,0,8,10,4,35,39,9,0,108,0,0,0,0,0,4,0,0,0,3,0,0,5,3,0,3,0,0,0,8,0,0,4,3,4,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50871,4,45,182,194,118,75,11,0,0,627,30,51,53,44,27,17,13,5,0,239,0,0,6,3,8,4,3,0,0,26,0,3,7,4,4,0,0,0,0,17,34,99,247,245,148,96,28,5,0,904,6,4,11,8,3,9,3,0,0,44,8,3,3,0,0,4,3,0,0,26,17,3,12,13,3,11,8,0,0,66,49,105,258,256,152,106,29,5,3,974,41,15,19,24,28,56,88,76,30,368,4,9,5,11,13,4,4,3,0,53,93,125,288,292,197,161,116,84,33,1396,3,24,115,75,54,55,7,0,0,345,24,36,96,115,75,60,9,0,0,405,0,8,14,10,10,0,0,0,0,37,0,5,3,0,4,0,0,0,0,12,29,61,222,209,139,117,20,0,0,799,3,6,3,8,4,6,0,0,0,31,10,0,9,7,4,8,0,0,0,40,18,5,13,12,8,6,0,0,0,66
SAL50872,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,4,0,0,8,8,6,4,0,0,0,23,0,0,0,0,3,0,0,0,0,6,0,7,7,9,13,11,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,9,13,11,7,0,0,50,0,0,4,0,0,9,15,5,0,33,0,0,3,3,0,5,15,0,0,32,4,3,11,15,12,25,33,5,0,114,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,0,0,3,0,0,7,7,8,3,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,14,9,15,4,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50873,34,148,493,651,467,232,50,0,0,2073,91,115,132,133,93,70,27,3,0,666,9,5,19,13,19,16,3,3,0,89,0,17,19,17,17,7,0,4,0,81,134,289,663,813,585,326,89,8,0,2911,12,31,32,45,30,25,0,0,0,180,31,8,11,7,9,12,0,0,0,82,40,40,47,50,37,38,0,0,0,258,177,326,710,861,621,368,91,8,0,3174,188,53,110,100,84,147,318,223,56,1275,25,27,67,64,67,42,21,15,13,335,391,405,886,1029,773,557,435,243,69,4784,11,86,245,255,207,123,21,0,0,947,106,145,265,257,176,142,40,3,0,1141,3,7,33,27,10,9,3,0,0,100,5,8,13,14,9,4,6,0,0,50,125,249,554,547,399,281,69,10,0,2232,3,15,18,25,17,7,0,0,0,87,28,23,14,27,18,9,0,0,0,121,28,35,39,53,33,17,4,0,0,208
SAL50874,21,84,249,394,378,163,41,0,0,1330,72,60,44,51,50,35,25,9,0,344,0,0,3,8,5,7,6,0,0,38,0,3,11,0,3,3,0,0,0,22,94,144,310,451,441,207,73,14,0,1731,0,6,10,8,3,5,0,0,0,34,20,0,6,0,0,0,0,0,0,29,19,13,11,3,9,5,0,0,0,60,114,158,323,453,447,213,73,14,0,1790,86,17,17,30,36,51,166,139,73,622,3,0,13,4,9,3,5,3,0,47,206,178,349,486,495,268,248,154,72,2463,8,51,165,203,211,101,17,0,0,757,102,88,126,218,186,98,39,0,0,863,0,5,26,19,6,6,5,0,0,65,0,0,0,3,4,4,0,0,0,19,113,138,329,449,411,206,56,0,0,1708,0,5,3,5,3,0,0,0,0,20,12,0,3,7,5,4,3,0,0,42,14,3,5,17,8,10,3,0,0,60
SAL50875,23,66,135,185,180,124,17,0,0,718,51,21,16,12,19,19,9,0,0,149,3,0,9,10,7,18,0,0,0,51,0,5,6,0,3,5,0,0,0,15,75,90,169,209,208,159,25,0,0,942,0,4,8,5,4,3,0,0,0,25,7,3,0,0,0,3,0,0,0,21,10,10,8,4,4,3,0,0,0,41,81,98,171,211,218,162,32,0,0,981,45,0,11,13,13,39,116,44,10,300,4,6,3,10,3,5,0,0,0,37,137,113,192,229,231,203,148,48,11,1315,10,38,86,105,116,61,8,0,0,430,63,57,77,100,78,88,10,3,0,476,0,3,16,5,8,8,3,0,0,50,0,0,0,4,0,5,0,0,0,12,74,102,186,213,204,156,19,3,0,966,3,0,0,4,0,0,0,0,0,14,11,0,5,3,0,0,0,0,0,18,10,3,3,7,0,5,0,0,0,37
SAL50876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,9,0,0,14,0,0,0,0,0,3,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
