SAL_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SAL50830,11,154,161,109,46,155,20,5,28,19,3,22,8,0,8,0,4,9,168,216,377
SAL50831,99,473,570,1028,63,1087,990,22,1011,1294,24,1318,451,7,455,265,8,276,4123,600,4722
SAL50832,3,46,47,66,9,76,14,0,19,17,0,17,5,0,5,3,0,4,109,57,162
SAL50833,32,520,546,455,83,540,321,43,366,273,24,300,145,10,151,98,11,112,1321,700,2017
SAL50834,0,6,6,8,5,12,3,0,4,0,0,0,0,0,0,0,0,0,5,14,22
SAL50835,37,424,465,402,86,486,187,29,212,229,7,240,73,4,69,25,3,32,953,559,1509
SAL50836,6,115,117,39,24,66,12,0,20,17,3,17,5,0,6,10,0,13,92,143,241
SAL50837,0,6,11,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,5,19,23
SAL50838,31,211,236,278,34,311,184,20,206,170,7,181,94,4,101,60,5,69,821,283,1104
SAL50839,12,46,55,52,6,58,8,3,11,0,0,0,0,0,0,0,0,0,72,56,130
SAL50840,43,633,675,519,142,657,169,38,204,131,6,139,28,0,34,6,0,6,894,825,1714
SAL50841,7,56,60,42,18,61,10,0,15,13,3,18,0,0,0,8,0,7,75,76,157
SAL50842,69,560,628,1287,58,1347,700,17,719,777,7,787,273,3,280,93,3,97,3201,655,3856
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,6,57,61,37,24,66,16,0,15,23,8,35,14,5,15,4,0,6,99,97,193
SAL50845,0,14,14,27,5,30,11,0,15,7,0,7,6,0,6,0,0,0,57,20,75
SAL50846,8,151,155,47,62,112,21,5,28,8,7,16,10,0,10,11,0,16,110,237,345
SAL50847,34,148,187,376,17,390,160,0,165,158,0,160,89,0,92,45,0,45,869,167,1041
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,41,537,574,933,59,992,456,7,467,525,3,529,249,0,253,80,0,82,2285,615,2899
SAL50850,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15
SAL50851,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL50852,0,3,3,10,0,11,5,0,5,0,0,0,4,0,4,0,0,0,18,9,25
SAL50853,18,138,156,209,10,223,77,4,79,81,0,81,38,0,38,8,0,8,440,151,590
SAL50854,0,5,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,3,7
SAL50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50856,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
SAL50857,25,432,455,352,66,414,170,22,191,144,15,158,72,3,77,55,5,57,819,543,1362
SAL50858,4,199,204,129,27,160,76,6,81,47,3,51,23,0,20,18,0,23,301,241,542
SAL50859,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9
SAL50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50861,0,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,16,8,16
SAL50862,4,14,17,36,9,41,4,0,4,5,0,5,4,0,4,0,0,0,53,20,71
SAL50863,26,72,98,232,19,251,128,12,136,120,10,132,73,0,77,56,0,54,633,120,749
SAL50864,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7
SAL50865,12,147,157,274,23,294,94,9,98,113,3,118,37,6,44,7,0,7,545,181,727
SAL50866,4,19,19,26,8,34,6,0,9,5,0,4,0,0,0,0,0,0,45,26,71
SAL50867,0,10,9,16,0,16,3,0,4,6,0,6,3,0,5,0,0,0,33,11,43
SAL50868,0,7,8,12,6,19,5,0,5,3,3,5,0,0,0,0,0,0,21,13,34
SAL50869,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SAL50870,0,23,23,3,66,69,3,0,4,0,5,5,0,4,5,0,0,0,3,103,110
SAL50871,34,364,396,368,51,419,214,24,240,199,9,215,79,7,83,44,0,47,938,457,1396
SAL50872,0,18,18,0,77,77,0,7,10,0,9,9,0,0,0,0,0,3,0,113,117
SAL50873,82,1209,1293,1036,227,1267,627,76,700,611,45,659,311,27,335,268,16,287,2937,1605,4544
SAL50874,38,491,534,669,59,727,398,8,405,522,12,534,153,0,155,69,3,73,1843,574,2418
SAL50875,51,194,241,421,28,452,222,8,228,251,6,260,104,4,105,36,0,36,1083,239,1327
SAL50876,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50877,0,4,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,4,9
SAL50878,0,0,0,5,0,5,6,0,6,0,0,0,0,0,0,0,0,0,7,0,7
SAL50879,14,51,69,95,6,107,48,0,49,45,0,47,19,0,18,15,0,15,237,65,304
SAL50880,15,136,152,99,26,126,41,6,47,27,6,30,19,0,18,3,0,8,202,177,376
SAL50881,49,291,343,576,46,627,291,11,294,239,3,244,98,5,100,61,4,62,1308,362,1672
SAL50882,0,3,3,3,9,17,0,0,0,0,0,0,0,0,0,0,0,0,5,14,21
SAL50883,0,4,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,12,7,18
SAL50884,0,12,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
SAL50885,0,4,4,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,4,18
SAL50886,0,3,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12
SAL50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50888,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SAL50889,0,9,9,16,3,25,10,0,10,9,0,10,0,0,0,0,0,0,41,13,55
SAL50890,113,2084,2197,1204,293,1495,374,71,446,213,22,231,85,17,105,39,3,43,2021,2495,4517
SAL50891,39,636,670,530,76,606,196,16,220,177,15,194,94,6,98,41,3,39,1078,749,1827
SAL50892,0,11,11,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,16,24
SAL50893,32,352,388,458,74,530,261,33,295,259,8,269,82,5,88,32,0,36,1131,475,1608
SAL50894,0,8,8,3,4,9,5,0,5,3,0,3,3,0,3,5,0,5,22,9,30
SAL50895,0,22,22,20,0,21,5,3,11,5,0,7,4,0,4,5,0,5,39,23,64
SAL50896,58,777,831,972,103,1075,604,35,643,586,22,604,281,5,290,188,4,192,2691,946,3633
SAL50897,0,4,10,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,16,13,29
SAL50898,5,18,24,63,5,68,23,0,28,26,4,27,17,0,17,3,0,3,134,30,165
SAL50899,3,99,103,24,93,121,3,4,9,9,6,8,10,3,8,20,0,20,61,207,265
SAL50900,0,4,4,10,6,11,0,0,0,0,0,0,0,0,0,0,0,0,12,8,22
SAL50901,5,27,34,48,3,55,20,0,20,16,0,16,17,0,17,10,0,10,119,33,152
SAL50902,0,35,35,0,21,26,0,0,0,0,0,0,0,0,0,0,4,4,0,69,68
SAL50903,106,783,884,911,238,1148,511,74,585,462,59,517,169,19,192,62,6,69,2217,1174,3395
SAL50904,3,28,36,75,14,93,40,3,50,36,3,37,35,3,38,26,0,26,216,54,273
SAL50905,14,147,161,294,20,309,120,0,122,172,8,181,75,0,73,9,0,6,682,180,859
SAL50906,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL50907,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5
SAL50908,0,5,5,9,0,12,0,0,0,0,0,0,5,0,5,0,0,0,14,4,20
SAL50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50911,11,124,136,183,16,204,108,3,113,91,4,95,53,0,52,28,0,30,474,148,624
SAL50912,3,24,20,4,0,6,0,0,0,0,3,3,0,4,4,0,0,0,11,26,34
SAL50913,0,42,42,34,17,46,13,5,16,5,3,8,0,0,0,4,0,4,59,62,117
SAL50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50915,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SAL50916,0,25,25,27,4,27,9,0,9,8,0,8,3,0,3,3,0,3,43,28,71
SAL50917,169,2866,3036,1736,466,2206,639,115,760,462,47,518,123,6,132,49,4,53,3185,3516,6697
SAL50918,0,7,8,6,0,9,4,0,4,5,0,5,4,0,6,0,0,0,19,7,28
SAL50919,0,4,8,4,0,4,3,0,4,0,0,0,0,0,0,0,0,0,9,12,14
SAL50920,29,249,286,418,64,485,204,18,230,232,5,235,106,5,110,62,5,62,1055,348,1399
SAL50921,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL50922,88,701,787,991,93,1084,560,31,591,524,18,545,200,13,216,93,3,94,2456,864,3319
SAL50923,3,28,29,20,10,29,5,0,5,16,3,14,3,0,3,3,0,3,54,32,90
SAL50924,0,3,3,5,20,24,0,0,0,0,0,5,0,0,0,0,0,0,6,24,33
SAL50925,22,434,451,272,70,345,108,15,129,76,9,81,35,4,39,21,0,29,537,538,1073
SAL50926,6,116,117,54,41,90,36,8,45,19,6,25,13,4,16,21,0,19,145,176,315
SAL50927,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0
SAL50928,3,19,21,25,8,28,15,0,16,0,0,0,7,0,7,0,0,0,46,23,73
SAL50929,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11
SAL50930,4,17,14,21,5,27,12,0,11,8,0,8,0,0,0,4,0,4,47,21,65
SAL50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50932,33,570,604,667,83,750,390,22,406,427,12,433,136,3,146,36,0,36,1681,683,2370
SAL50933,12,473,482,285,30,320,107,4,116,132,6,138,57,0,57,17,0,17,618,514,1134
SAL50934,0,43,42,7,20,32,5,4,10,0,0,3,0,0,0,0,0,0,20,72,90
SAL50935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SAL50936,3,4,11,6,4,12,8,0,9,0,0,0,0,0,0,0,0,0,27,13,39
SAL50937,0,4,4,5,0,10,5,0,5,5,0,5,3,0,3,0,0,0,16,3,22
SAL50938,25,393,417,312,67,379,127,30,152,102,17,117,49,7,49,19,3,26,627,515,1146
SAL50939,55,604,664,627,80,709,280,26,302,266,20,289,119,18,126,66,0,68,1410,747,2161
SAL50940,0,4,5,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,18
SAL50941,0,18,18,34,25,60,11,6,16,10,7,17,11,0,11,9,0,8,66,55,117
SAL50942,0,4,4,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,8,3,11
SAL50943,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,8
SAL50944,23,503,527,288,51,337,173,17,195,128,6,135,63,7,66,36,0,36,715,584,1297
SAL50945,0,27,30,38,4,41,7,4,9,8,0,9,3,0,3,0,0,0,65,35,97
SAL50946,10,128,139,119,31,151,26,4,33,31,3,29,6,6,11,4,0,4,196,170,369
SAL50947,50,1709,1754,739,241,978,286,54,346,175,24,195,54,6,69,33,5,35,1336,2042,3376
SAL50948,16,268,287,222,42,268,113,12,126,105,10,117,54,5,57,39,3,40,551,344,899
SAL50949,4,14,15,9,10,14,3,0,7,3,0,0,3,3,6,0,0,0,20,20,46
SAL50950,25,176,199,171,43,219,104,20,127,137,19,152,52,3,51,20,4,25,504,272,773
SAL50951,29,116,142,261,28,291,179,0,183,184,3,187,74,0,74,27,0,27,757,146,905
SAL50952,0,23,22,26,7,34,9,0,8,14,0,14,11,0,11,6,0,6,71,30,98
SAL50953,3,30,31,62,5,65,22,3,24,24,0,26,12,0,18,6,0,6,137,33,177
SAL50954,0,0,5,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,10,9,15
SAL50955,0,13,13,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45
SAL50956,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,9
SAL50957,4,85,91,130,12,144,37,6,40,35,0,33,21,0,21,22,0,20,247,107,358
SAL50958,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL50959,0,6,9,4,0,8,0,0,0,6,0,6,0,0,0,0,0,0,10,9,18
SAL50960,68,355,421,878,46,918,496,14,512,527,6,531,207,7,207,84,0,87,2256,422,2679
SAL50961,0,5,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15
SAL50962,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13
SAL50963,0,58,62,38,42,79,10,5,20,8,0,8,4,0,7,0,0,5,68,107,173
SAL50964,0,8,11,14,0,14,7,0,7,7,0,7,5,0,5,0,0,0,21,8,32
SAL50965,0,7,7,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,4,33,36
SAL50966,0,0,0,4,0,4,4,0,4,4,0,4,0,0,0,0,0,0,12,0,12
SAL50967,0,7,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,7,17
SAL50968,0,33,33,8,51,60,8,9,15,5,7,13,0,4,6,0,0,0,19,96,117
SAL50969,16,324,341,267,45,312,91,12,98,66,3,74,29,0,31,14,0,14,482,382,866
SAL50970,30,592,616,556,99,656,409,27,438,378,23,400,212,17,226,270,10,276,1850,763,2615
SAL50971,0,21,21,4,20,27,3,0,0,0,4,4,0,0,0,3,3,8,5,51,54
SAL50972,0,5,5,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19
SAL50973,0,9,7,8,0,10,10,0,10,0,0,3,0,0,0,0,0,0,29,13,36
SAL50974,0,9,9,14,0,14,0,0,0,6,0,4,0,0,0,0,0,0,22,7,31
SAL50975,3,22,30,32,0,31,12,0,14,5,0,8,5,0,5,3,0,3,60,26,84
SAL50976,0,11,14,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,15,16,29
SAL50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9
SAL50978,0,28,27,40,8,51,7,0,7,0,0,0,0,0,0,0,0,0,53,33,80
SAL50979,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SAL50980,4,23,27,51,12,62,13,0,13,20,4,19,14,0,13,4,0,4,109,33,142
SAL50981,0,0,0,6,4,13,6,0,6,0,0,0,3,0,7,0,0,0,20,5,22
SAL50982,0,0,0,3,0,4,3,0,5,8,0,9,0,0,0,0,0,0,14,7,21
SAL50983,3,20,22,27,8,37,10,7,11,7,5,11,0,0,3,5,0,5,55,35,83
SAL50984,0,6,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14
SAL50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50986,0,0,0,4,0,4,6,0,5,0,0,0,0,0,0,0,0,0,10,0,8
SAL50987,4,26,26,28,13,36,4,4,16,13,4,14,4,3,5,8,0,8,58,41,99
SAL50988,19,243,262,194,55,249,82,15,97,64,11,81,25,0,30,15,8,23,406,337,739
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9
SAL50991,0,4,6,10,4,16,3,0,3,3,0,3,0,0,0,0,0,0,17,9,27
SAL50992,19,61,77,99,10,106,36,0,34,28,0,28,19,3,16,10,0,10,207,72,282
SAL50993,7,78,88,48,33,80,15,3,15,5,3,14,7,3,9,4,4,8,81,129,209
SAL50994,0,4,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,5,15
SAL50995,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL50996,13,46,57,108,7,115,54,4,62,56,0,57,18,4,24,8,0,15,260,60,327
SAL50997,4,119,125,75,24,97,34,11,43,30,5,32,11,5,21,11,4,11,166,169,331
SAL50998,184,2244,2432,2645,413,3058,1422,118,1542,1156,61,1224,423,29,441,253,15,269,6086,2883,8971
SAL50999,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,11,4,11
SAL51000,80,1191,1274,935,176,1113,445,41,490,503,24,526,232,15,245,49,0,54,2247,1452,3702
SAL51001,0,3,3,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,12,3,14
SAL51002,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,30,312,343,374,68,441,148,11,161,93,16,113,55,11,65,31,9,31,728,423,1153
SAL51005,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,8
SAL51006,0,5,5,0,0,4,11,0,11,4,0,4,0,0,0,4,0,4,16,5,25
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51008,27,436,462,482,41,527,264,14,280,358,19,373,137,0,140,40,0,40,1313,512,1822
SAL51009,3,97,105,95,20,113,33,6,34,21,4,23,10,0,10,10,0,7,170,129,290
SAL51010,0,7,7,13,5,19,0,0,0,3,0,3,0,0,0,0,0,0,27,9,34
SAL51011,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51012,0,7,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,13,18
SAL51013,3,20,26,22,4,21,12,0,10,5,0,5,0,0,0,0,0,0,40,24,66
SAL51014,0,18,18,22,17,44,10,0,10,12,4,14,15,0,15,30,0,36,89,43,130
SAL51015,47,681,728,799,103,896,484,41,522,659,19,672,195,5,201,34,0,34,2215,840,3059
SAL51016,33,203,242,389,30,418,197,10,204,181,9,189,90,4,94,40,0,43,932,260,1194
SAL51017,0,4,4,5,0,5,0,0,8,0,0,0,0,0,0,0,0,0,9,9,18
SAL51018,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SAL51019,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7
SAL51020,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL51021,91,1678,1768,1415,268,1686,548,73,618,546,41,586,160,5,170,40,0,41,2793,2067,4864
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9
SAL51024,4,123,130,39,73,112,8,12,18,7,12,23,5,10,13,3,10,10,72,244,309
SAL51025,7,186,189,162,28,183,52,3,57,34,0,36,9,0,9,7,0,7,262,217,478
SAL51026,35,220,256,446,47,491,172,4,175,142,11,148,58,0,62,34,5,35,888,290,1175
SAL51027,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,52,671,730,949,97,1048,422,24,447,483,18,495,153,3,157,64,4,62,2132,814,2944
SAL51031,18,259,278,298,33,328,123,6,128,80,0,80,35,0,36,27,0,29,581,296,872
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,20,20,0,8,8,0,0,0,0,0,0,0,0,5,0,0,0,7,27,28
SAL51034,0,0,0,10,0,10,4,0,4,0,0,0,0,0,0,0,0,0,8,0,12
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51036,36,299,331,409,48,456,196,9,209,147,12,156,69,0,68,39,0,39,893,373,1266
SAL51037,0,7,7,13,0,13,4,0,4,5,0,5,0,0,4,0,0,0,16,10,28
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,4,62,66,120,11,129,57,0,62,42,6,49,23,0,23,14,0,14,259,79,343
SAL51041,3,11,11,17,3,18,11,0,8,0,3,8,0,0,0,6,0,6,43,17,57
SAL51042,0,25,25,13,12,29,20,5,19,10,4,15,7,3,10,23,0,22,69,52,120
SAL51043,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL51044,3,59,65,49,15,64,16,4,16,10,0,12,4,0,3,3,0,3,81,86,171
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,11,11,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
SAL51047,61,316,379,688,42,732,365,16,374,468,13,482,154,4,160,43,0,44,1782,396,2177
SAL51048,0,15,20,27,5,31,15,0,15,3,0,8,4,0,4,0,0,0,42,21,64
SAL51049,4,77,77,29,45,73,8,5,10,16,5,18,4,4,11,4,0,5,57,137,196
SAL51050,4,18,24,40,3,41,18,3,25,16,0,14,7,0,7,3,0,3,85,32,114
SAL51051,8,23,33,19,5,23,12,0,12,11,0,11,3,0,3,0,0,0,50,27,82
SAL51052,0,3,3,18,0,16,9,0,9,4,0,9,0,0,0,0,0,0,27,10,41
SAL51053,0,6,8,13,0,13,0,0,0,3,0,3,0,0,0,0,0,0,18,6,27
SAL51054,0,0,0,0,7,7,0,0,0,0,9,9,0,0,0,0,0,0,0,15,15
SAL51055,33,290,324,426,25,453,185,3,192,155,3,157,79,0,78,34,0,34,908,325,1234
SAL51056,12,70,85,142,23,164,64,3,70,60,4,61,34,4,36,24,0,23,333,99,434
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51058,0,4,5,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,12,4,20
SAL51059,6,23,25,12,0,17,13,0,10,5,0,5,0,0,0,3,0,4,34,28,61
SAL51060,0,3,3,18,5,29,6,5,10,15,0,15,7,0,7,0,0,0,49,13,65
SAL51061,0,8,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15
SAL51062,0,14,14,16,4,18,0,0,0,8,0,8,6,0,6,0,0,0,23,17,43
SAL51063,0,11,12,7,19,26,3,0,3,0,0,0,0,0,0,0,0,0,12,31,41
SAL51064,15,277,292,371,35,407,133,21,152,123,11,132,54,0,52,32,8,37,721,347,1075
SAL51065,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,6,3,9
SAL51066,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51067,3,35,45,63,13,74,8,4,13,10,0,6,3,0,10,0,4,5,91,57,153
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,11,256,264,189,18,209,104,13,115,134,3,138,51,0,45,14,0,14,504,288,789
SAL51070,10,37,49,72,17,82,20,6,22,20,4,23,10,4,18,10,0,10,135,63,197
SAL51071,0,15,15,22,4,25,0,0,0,11,0,11,3,0,3,0,0,0,38,18,50
SAL51072,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51074,0,4,4,5,0,6,0,0,0,4,0,4,0,0,0,0,0,0,10,3,14
SAL51075,0,5,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3,14
SAL51076,4,10,19,37,9,45,19,0,21,19,3,20,10,3,12,10,0,10,91,33,118
SAL51077,0,3,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13
SAL51078,0,7,7,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10
SAL51079,0,5,5,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,3,6,9,3,17,0,0,3,0,0,0,4,0,4,0,0,0,20,11,30
SAL51082,0,0,0,0,6,8,0,0,0,0,0,3,0,0,0,0,0,0,7,5,12
SAL51083,10,143,152,171,38,204,38,6,41,32,3,33,7,0,11,9,5,12,259,197,458
SAL51084,0,11,14,13,3,16,5,0,5,0,0,3,0,0,0,0,0,0,24,19,44
SAL51085,0,28,28,3,72,76,0,6,4,0,10,10,0,0,0,0,0,0,3,121,131
SAL51086,3,26,30,38,3,37,12,3,15,15,0,15,4,0,4,3,0,3,74,31,104
SAL51087,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
SAL51088,6,60,66,56,21,78,28,3,27,14,3,18,4,0,4,0,0,3,100,87,188
SAL51089,5,8,9,9,4,8,0,0,0,4,0,4,0,0,0,0,0,0,16,8,24
SAL51090,4,4,5,9,0,12,3,4,3,3,0,5,0,0,4,3,0,3,21,10,29
SAL51091,0,9,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12
SAL51092,12,35,47,82,5,87,23,5,28,15,3,14,10,0,12,11,0,8,147,49,195
SAL51093,40,620,654,455,107,565,192,32,226,132,19,149,69,10,85,31,0,35,913,794,1710
SAL51094,0,3,4,17,0,20,9,0,5,10,0,10,0,0,0,0,0,0,30,5,36
SAL51095,0,15,15,3,10,13,4,0,4,4,0,4,0,0,0,8,0,9,16,23,40
SAL51096,0,10,7,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,63,759,829,1078,155,1233,544,82,628,659,57,714,305,13,319,68,5,74,2714,1071,3790
SAL51099,0,9,11,10,0,15,3,0,3,10,0,10,0,0,0,0,0,0,23,12,39
SAL51100,0,0,0,0,0,0,4,0,4,6,0,6,0,0,0,0,0,0,7,0,9
SAL51101,0,5,5,8,0,9,6,0,5,5,0,8,4,0,5,0,0,0,26,11,33
SAL51102,0,21,21,24,13,40,12,0,10,5,0,5,4,0,4,4,0,7,53,45,98
SAL51103,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51104,0,7,10,5,0,5,7,3,7,4,0,4,0,0,0,0,0,0,21,6,31
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51106,0,0,0,0,8,8,0,0,0,0,4,4,0,0,0,0,0,0,0,13,13
SAL51107,0,11,11,6,15,28,0,0,0,4,0,4,0,0,0,0,0,0,13,27,40
