SAL_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL50054,209,145,62,28,7,0,584,12,110,135,113,39,23,11,0,448,159,801,966,543,236,127,57,0,2881,162,656,831,639,326,141,58,9,2830,675,2030,1542,1097,692,348,166,22,6579,245,150,100,48,29,11,4,0,589,54,79,112,103,71,38,25,4,505,974,2257,1756,1253,792,397,198,29,7667,13,26,42,27,23,18,26,0,174,204,315,271,190,123,155,136,23,1413,1530,4300,4216,2904,1600,891,494,67,15999
SAL50055,132,38,15,6,0,0,479,8,47,28,20,5,6,3,0,119,98,556,413,144,73,62,24,0,1372,124,400,224,142,94,56,26,4,1065,210,473,354,235,206,139,68,17,1712,70,49,28,20,11,4,0,0,188,20,45,43,42,23,17,11,0,203,300,570,424,298,245,162,78,14,2097,10,24,23,17,6,7,7,6,97,191,263,247,165,105,87,68,23,1153,743,2124,1502,821,546,392,208,47,6382
SAL50056,3,0,0,7,6,0,21,0,0,0,0,4,3,0,0,9,0,0,11,11,15,25,8,0,68,0,4,9,9,16,12,7,0,65,8,14,15,14,18,15,6,0,98,6,0,0,0,0,3,0,0,11,0,0,0,0,3,3,0,0,10,12,13,18,15,21,23,6,0,115,0,0,0,0,0,0,0,0,3,5,3,3,3,3,21,6,5,50,18,28,41,40,67,86,35,8,332
SAL50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,3,7,0,0,11
SAL50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8
SAL50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,5,0,0,12,0,0,0,0,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,6,7,11,0,0,42
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50061,82,59,66,35,12,0,356,12,30,33,34,36,19,3,0,177,162,395,372,283,230,130,50,12,1635,78,224,250,233,272,119,40,9,1218,323,574,487,522,597,237,89,18,2842,99,43,43,30,27,12,3,0,256,32,35,34,74,95,31,13,0,309,454,651,563,626,721,281,102,21,3408,6,11,23,18,26,25,3,3,120,103,131,110,101,108,81,60,17,711,827,1550,1429,1354,1449,695,274,54,7633
SAL50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,3,0,15
SAL50063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,18
SAL50064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,5,5,10,8,0,0,34
SAL50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,12,8,6,3,3,16,5,0,0,38
SAL50066,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,10,5,3,0,0,0,26,0,4,6,4,0,3,6,0,27,0,12,21,10,10,8,4,0,72,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,4,12,20,16,14,5,4,0,76,0,0,0,0,4,0,0,0,4,10,3,0,6,5,0,6,0,30,14,27,45,31,22,17,14,0,171
SAL50067,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,16,5,8,7,0,0,0,36,4,3,11,12,3,0,0,0,43,12,35,26,30,14,0,0,0,122,5,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,5,16,41,27,28,18,0,0,0,129,0,0,0,0,0,0,0,0,0,49,128,115,128,73,9,0,0,499,69,190,159,179,101,11,0,0,717
SAL50068,13,8,14,3,0,0,56,0,3,7,12,7,0,0,0,23,16,55,41,27,30,13,4,3,196,12,14,12,28,34,19,0,0,121,23,45,35,46,53,26,12,0,236,5,0,0,0,0,0,0,0,14,0,5,4,7,8,4,0,0,33,31,42,34,57,60,29,14,3,282,0,0,6,3,4,6,5,0,15,8,5,8,10,0,0,6,0,40,68,128,119,145,153,72,33,10,732
SAL50069,101,37,17,9,0,0,224,5,45,48,28,13,0,0,0,139,60,357,392,175,59,23,10,0,1078,70,217,256,161,74,39,7,0,827,213,646,470,270,162,54,21,3,1839,61,51,31,16,4,0,0,0,169,22,32,38,37,20,15,0,0,170,294,728,540,321,194,69,16,3,2171,10,9,16,18,5,8,0,0,71,78,94,100,59,43,22,6,0,401,517,1521,1457,802,398,167,48,5,4915
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,4,0,0,0,0,7,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,11,11,3,0,0,0,31
SAL50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,9
SAL50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14
SAL50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,8,3,0,8,8,0,0,24
SAL50075,7,5,0,0,0,0,8,0,0,0,5,5,0,0,0,10,6,10,10,14,7,6,0,0,54,3,5,7,16,23,3,0,0,55,17,15,31,43,30,16,7,0,160,4,5,0,7,0,0,0,0,13,3,0,4,0,3,0,0,0,18,19,17,37,47,37,22,7,6,187,0,0,0,0,0,0,0,0,0,10,8,3,7,13,16,11,0,70,40,45,59,93,76,45,19,0,383
SAL50076,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,16,0,0,7,9,5,0,0,0,17,0,4,10,22,6,0,0,0,40,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,10,22,6,0,0,0,46,0,0,0,0,0,0,0,0,0,8,44,49,56,27,6,0,0,187,7,62,67,88,37,6,0,0,268
SAL50077,0,0,4,0,0,0,10,0,0,0,0,3,6,0,0,7,5,6,8,9,4,10,3,0,39,0,0,0,3,4,3,0,0,18,6,8,10,8,8,5,3,0,47,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,6,6,8,10,7,11,9,3,0,54,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,6,12,14,19,28,30,23,11,0,138
SAL50078,173,111,82,41,8,0,520,0,54,89,80,63,27,8,0,319,90,426,433,323,205,116,38,7,1645,35,147,168,172,162,109,47,12,862,118,264,279,272,259,176,72,26,1470,53,21,24,12,8,9,3,0,139,16,6,21,31,31,22,11,0,143,191,293,328,313,301,210,87,29,1754,9,7,3,9,7,10,9,5,58,57,75,76,66,80,69,55,31,506,389,1091,1272,1075,905,589,252,82,5665
SAL50079,82,85,56,27,9,0,324,0,15,25,19,17,18,4,0,105,62,139,218,190,101,99,35,10,856,17,32,42,60,62,56,42,13,318,42,41,49,59,52,41,29,8,330,15,0,0,0,4,0,0,0,21,0,0,3,18,15,10,11,0,67,53,51,56,80,77,53,42,9,414,0,3,3,0,5,3,7,0,28,14,10,16,25,13,11,13,5,104,155,304,441,455,335,276,153,35,2154
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,39,27,6,6,0,0,118,0,25,25,31,7,0,0,0,84,18,139,159,93,38,19,0,0,464,6,59,115,78,56,14,5,0,325,60,210,273,175,86,31,5,0,842,26,16,18,9,4,3,0,0,77,5,5,15,15,6,7,0,0,45,94,237,299,192,92,40,4,0,960,0,0,5,6,5,3,0,0,16,55,111,121,86,71,54,16,0,512,175,606,761,506,277,130,27,0,2489
SAL50082,5,7,16,5,5,0,44,0,5,9,17,15,8,4,0,58,5,36,52,65,39,40,14,4,247,9,28,38,47,57,39,23,4,248,59,142,125,94,87,57,24,9,589,34,13,14,5,3,4,0,0,69,5,3,4,18,13,9,3,0,57,94,163,140,113,96,68,26,10,713,0,0,5,0,4,4,10,0,19,8,14,19,13,21,26,31,11,140,123,250,268,263,245,188,116,22,1476
SAL50083,312,200,122,49,14,5,915,9,116,127,118,79,46,12,3,512,146,834,798,520,312,182,55,18,2869,67,216,253,268,237,139,51,17,1242,144,361,323,286,267,184,83,34,1690,49,29,17,14,14,17,0,0,144,6,20,32,43,42,28,21,3,195,204,408,371,352,320,240,102,39,2034,7,13,24,12,12,18,14,8,109,43,100,99,77,79,77,98,82,648,485,1884,1984,1548,1160,756,349,171,8333
SAL50084,11,0,7,4,0,0,29,0,8,4,3,6,0,0,0,26,4,41,43,31,25,8,5,0,160,0,20,23,14,22,10,0,3,93,24,49,36,41,41,24,8,0,224,4,8,0,4,5,6,0,0,25,0,5,0,5,7,5,3,0,24,28,62,39,48,46,35,9,5,276,0,0,0,0,0,0,0,0,4,8,14,7,27,16,23,17,13,123,45,154,123,134,122,76,36,19,707
SAL50085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,5,0,3,0,0,18,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,3,7,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,13,3,4,11,14,5,4,0,4,52
SAL50086,94,97,66,45,12,0,373,0,18,45,42,35,24,8,0,175,58,203,229,201,132,83,34,4,958,17,48,72,104,88,57,26,0,411,60,89,105,110,87,74,17,7,555,24,5,0,8,11,0,0,0,46,0,5,10,6,18,13,3,3,63,83,101,117,123,114,89,24,15,667,5,3,4,8,3,14,0,0,32,29,36,38,35,38,29,23,13,230,195,474,606,595,474,333,126,29,2848
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,6,6,5,0,0,0,24
SAL50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,0,20
SAL50090,144,48,21,12,4,0,443,3,27,40,15,10,3,3,0,102,83,452,432,147,77,45,16,5,1256,86,205,174,111,50,57,14,4,696,177,258,251,211,132,118,56,9,1218,47,25,17,9,10,5,0,0,110,9,21,16,29,23,9,8,0,117,236,304,288,241,165,132,70,12,1441,7,11,20,13,4,5,0,0,62,100,138,98,62,31,38,35,11,526,523,1326,1192,640,365,296,139,32,4526
SAL50091,110,65,40,16,3,0,321,0,31,55,29,32,15,8,3,174,71,254,305,214,128,68,19,6,1065,33,78,101,96,75,55,25,9,467,52,114,136,117,99,69,26,4,608,13,6,9,10,8,0,3,0,50,8,8,15,11,13,15,3,3,70,70,129,157,142,120,83,32,8,726,3,0,7,5,6,4,0,0,33,36,29,28,29,34,25,27,11,215,218,604,760,575,431,257,116,35,2999
SAL50092,16,15,21,0,6,0,75,0,3,15,17,3,7,3,0,54,23,40,72,67,48,29,19,0,289,10,13,51,88,46,32,19,4,269,59,64,99,126,124,68,25,6,570,26,5,5,4,3,5,0,0,40,4,4,14,14,13,4,5,0,49,88,73,108,145,146,77,27,6,663,0,5,0,0,6,0,5,0,9,16,8,14,10,14,8,17,5,89,134,148,272,351,289,155,86,14,1444
SAL50093,36,27,11,4,0,0,137,0,14,23,16,15,7,0,0,85,65,163,195,99,96,65,16,0,700,43,120,126,118,99,70,15,4,594,164,277,258,242,256,159,44,3,1411,49,28,23,24,11,0,0,0,137,17,12,18,31,33,18,9,0,133,224,319,301,288,306,181,54,10,1690,0,3,7,7,14,8,4,3,58,75,103,69,59,61,52,35,14,458,415,781,766,611,598,395,125,26,3719
SAL50094,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,6,0,7,8,8,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,17,13,8,6,0,0,52
SAL50095,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14,13,3,8,6,0,0,38,0,0,6,0,8,0,0,0,13,0,7,4,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,7,9,0,3,5,0,0,25,0,5,0,0,0,0,0,0,5,8,20,7,4,10,3,0,0,49,4,44,33,20,20,21,4,0,147
SAL50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,5,0,3,4,4,3,8,0,31
SAL50097,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,8,0,0,0,11,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,6,8,9,15,6,0,0,44
SAL50098,94,42,19,11,8,0,235,5,29,54,27,10,7,0,0,132,57,307,319,194,99,39,7,0,1020,42,145,165,165,90,42,8,5,667,160,358,336,263,185,98,28,7,1433,47,29,21,10,7,5,0,5,122,18,9,21,30,20,13,0,0,110,226,399,374,308,208,120,29,10,1667,5,9,14,22,4,0,0,0,68,39,66,47,53,37,19,9,7,279,377,1021,1064,804,475,229,64,21,4064
SAL50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,7,0,0,0,19
SAL50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,12,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,7,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,11,12,3,3,4,7,0,0,37
SAL50101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,3,0,0,0,0,13,0,0,0,4,0,0,0,0,11,0,4,7,8,3,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,12,3,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,14,3,4,13,26,9,12,6,0,76
SAL50102,23,14,11,3,4,0,77,0,19,20,6,10,9,0,0,59,11,155,123,72,58,27,7,0,452,14,53,75,63,65,36,11,0,310,46,179,183,120,111,86,17,3,741,22,5,14,5,9,0,0,0,48,8,8,14,11,11,13,0,0,75,86,191,212,137,123,98,14,3,865,0,5,7,6,8,8,3,0,29,21,17,33,22,14,29,13,0,152,127,462,487,329,282,206,58,6,1959
SAL50103,0,4,4,0,0,0,11,0,0,0,3,4,4,0,0,10,0,3,3,5,13,7,4,0,36,0,0,0,3,9,4,0,0,21,7,3,5,10,18,3,3,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,5,6,14,7,3,0,47,0,0,0,0,0,0,4,0,3,3,0,0,6,0,0,0,0,11,13,12,12,30,41,23,9,0,140
SAL50104,6,0,4,0,0,0,24,0,6,6,0,7,0,0,0,22,4,39,23,21,17,11,0,0,107,11,15,31,18,19,15,0,0,99,23,58,60,51,45,27,10,0,276,13,6,0,0,0,0,0,0,28,3,3,5,3,11,9,4,0,31,39,65,63,57,58,35,13,0,334,0,0,3,0,3,0,0,0,13,12,9,10,8,20,9,7,9,81,58,136,141,108,121,68,24,13,678
SAL50105,100,55,14,15,7,0,323,4,33,29,23,13,8,0,0,104,75,353,269,129,78,35,11,10,957,42,155,139,89,78,46,13,9,572,149,259,174,165,129,96,31,10,1009,45,30,7,9,9,4,0,0,106,9,11,22,14,20,16,0,0,97,201,298,208,186,160,113,37,14,1208,7,17,11,9,4,7,3,5,65,72,147,105,85,59,38,27,8,552,404,1129,863,578,412,261,100,40,3784
SAL50106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,10,0,3,0,0,0,0,0,0,16,4,5,4,10,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,10,13,8,0,0,0,33,0,0,0,4,0,0,0,0,4,4,3,0,4,5,0,3,0,14,6,12,20,18,13,8,3,0,83
SAL50107,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,4,6,0,0,0,18,0,0,4,6,0,0,0,0,17,6,0,4,10,0,0,5,0,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,10,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,15,24,11,6,4,0,70
SAL50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,10
SAL50109,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,13,0,0,0,0,0,0,0,0,5,5,7,6,5,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,5,11,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,10,11,9,14,10,13,6,6,0,70
SAL50110,72,22,11,0,4,0,170,3,18,12,14,8,5,5,0,66,61,176,166,110,53,30,6,0,614,21,80,107,89,56,22,3,0,385,99,154,189,142,98,36,16,6,726,37,15,18,14,3,0,0,0,82,4,12,22,15,5,12,4,0,75,136,182,230,168,99,46,19,4,877,6,5,9,13,7,7,0,0,56,31,63,43,37,28,21,11,0,220,272,572,649,449,266,125,44,3,2383
SAL50111,198,55,37,18,11,7,754,13,39,31,19,12,14,4,0,134,258,665,274,104,64,55,55,20,1486,172,205,112,53,56,40,36,29,703,196,162,96,88,60,49,53,30,735,101,15,10,9,4,0,12,0,143,7,13,3,11,10,17,9,7,77,303,187,118,103,75,71,68,38,958,17,30,9,9,0,7,9,3,90,162,192,91,65,47,103,257,371,1289,950,1716,828,411,286,314,442,466,5415
SAL50112,13,12,10,0,0,0,47,0,5,6,7,9,6,0,0,31,12,36,33,31,27,22,7,0,166,0,6,27,24,22,22,3,0,108,23,36,36,49,52,22,9,3,244,20,4,3,3,3,0,0,0,36,4,3,4,7,4,5,0,0,22,43,46,43,59,56,28,15,4,299,0,0,0,0,0,0,0,6,8,10,15,12,16,22,8,7,8,89,73,118,135,147,142,92,35,17,750
SAL50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,9,9,0,0,0,20
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
