SAL_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
SAL51371,38,8,4,7,10,8,6,0,0,80,23,0,3,3,0,6,6,0,0,41,9,10,6,8,3,0,9,0,0,45,8,11,4,3,7,9,25,6,3,68,5,4,6,8,3,4,14,10,0,51,0,9,4,6,4,3,17,8,3,61,6,8,13,3,4,9,14,13,0,61,3,18,16,20,11,23,8,3,4,96,0,9,34,25,17,22,14,5,0,115,0,0,30,36,19,25,8,3,0,121,0,0,32,27,25,23,7,0,0,107,0,0,20,29,25,15,0,0,0,95,0,3,49,93,82,52,7,0,0,278,0,0,19,20,14,10,0,0,0,66,0,0,14,21,22,10,10,0,0,88,4,0,10,24,12,8,6,0,5,66,91,86,258,323,237,222,148,59,17,1437,34,9,27,21,25,28,14,4,0,160,21,0,5,12,3,8,13,0,0,74,14,9,0,7,7,14,13,0,0,70
SAL51372,109,28,22,8,14,19,15,6,0,229,35,0,4,7,3,4,6,4,0,53,33,12,13,12,23,21,4,0,0,114,10,10,19,16,18,14,25,6,0,120,19,5,17,5,10,9,17,7,3,85,6,12,9,5,6,13,6,3,0,56,9,22,12,9,10,16,3,0,0,83,12,15,26,9,13,17,10,0,0,100,15,33,53,39,34,24,11,0,0,206,11,28,59,45,30,30,9,0,0,211,3,33,88,67,57,43,3,0,0,293,3,27,93,83,60,60,12,0,0,330,0,34,242,267,193,154,15,0,0,906,0,9,131,117,90,50,10,0,0,393,4,0,81,117,81,64,6,0,0,351,60,66,221,180,143,136,31,11,3,850,326,333,1086,998,765,666,171,40,11,4393,94,23,115,62,50,63,25,3,0,441,47,6,15,10,4,5,0,0,0,93,34,7,34,22,24,15,7,4,0,152
SAL51373,44,5,14,9,10,6,15,9,0,108,19,0,0,0,0,0,6,6,0,44,5,3,10,3,4,9,9,3,0,53,0,3,4,0,5,4,19,7,0,55,4,5,0,12,6,7,17,12,5,64,11,9,7,3,4,4,20,12,5,71,3,11,8,8,6,3,7,6,0,55,10,14,15,4,6,10,4,0,0,71,11,20,26,12,12,27,12,0,0,110,3,12,20,28,21,19,11,0,0,119,3,23,41,31,30,30,9,0,0,164,0,15,36,26,36,22,7,0,0,143,0,21,85,77,86,71,17,0,0,356,0,0,28,43,20,15,0,0,0,105,0,0,17,28,19,3,6,0,0,68,9,22,41,39,22,25,18,6,0,177,124,162,345,319,290,257,168,71,11,1759,44,17,31,22,19,36,23,0,3,186,27,3,10,9,3,5,0,4,0,60,11,0,14,14,4,5,9,6,0,67
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8,7,3,5,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51377,83,32,17,9,15,17,17,10,0,195,31,5,0,0,0,5,13,4,0,58,11,20,15,11,13,13,14,10,0,106,11,16,12,17,18,14,37,21,13,153,3,14,13,14,11,22,41,22,5,145,7,17,15,12,18,20,20,13,0,128,4,23,22,11,14,25,13,5,0,123,9,29,53,30,28,33,10,5,0,204,6,25,63,54,44,41,15,0,0,248,0,11,63,47,46,38,13,0,0,227,0,6,60,42,43,40,4,0,0,197,0,0,30,38,33,24,8,0,0,139,0,9,59,83,65,33,10,0,0,251,0,0,23,19,14,3,0,0,0,53,0,0,9,7,11,3,0,0,0,37,12,16,42,31,28,16,6,12,0,169,182,225,493,426,391,358,231,94,15,2425,54,16,40,37,34,40,24,3,4,258,25,6,10,12,9,10,16,0,0,82,26,16,14,14,20,18,13,7,0,141
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51379,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51381,166,36,36,14,23,41,39,30,0,382,81,24,3,6,9,7,12,7,3,149,34,38,20,12,11,6,29,18,7,171,7,46,26,7,15,18,53,27,11,219,18,38,23,16,16,22,44,24,16,219,7,50,43,13,8,27,54,40,9,247,7,54,42,16,7,17,41,32,7,232,5,43,77,28,20,33,56,23,4,294,5,39,105,57,38,56,82,33,11,421,0,23,98,56,37,51,51,21,0,326,0,27,102,61,43,69,49,17,3,373,0,4,94,65,38,47,37,11,4,299,4,10,182,163,128,116,76,31,7,715,0,3,34,60,74,58,30,6,0,267,0,4,41,190,230,205,92,21,5,793,12,30,72,53,50,38,46,30,12,349,347,465,999,816,754,814,791,386,99,5468,82,26,65,83,64,86,80,38,4,527,89,11,13,20,17,25,32,10,0,218,34,45,16,18,16,41,48,17,12,249
SAL51382,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,12,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,4,0,5,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,7,3,9,13,21,13,16,0,0,79,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL51383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,8,5,4,4,7,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL51384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51385,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,7,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,14,10,6,11,5,0,0,55,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51390,39,0,6,0,3,12,13,11,0,86,10,0,0,0,0,0,7,0,7,22,6,8,0,0,5,6,23,15,0,72,0,3,4,0,6,0,55,45,3,130,3,4,5,6,4,10,32,28,7,97,3,3,7,3,3,7,31,23,4,92,0,13,8,6,0,13,30,15,0,93,3,7,10,10,14,17,21,13,0,97,3,16,18,11,6,22,20,7,0,98,0,3,14,8,15,14,10,4,0,73,0,3,18,18,25,22,10,3,0,98,0,5,14,13,22,22,7,3,0,84,0,10,49,39,73,59,20,5,0,252,0,0,6,27,10,22,6,0,0,65,0,0,7,16,21,19,3,0,0,74,12,8,28,20,25,20,21,12,7,143,88,82,209,179,242,265,305,176,27,1578,27,3,33,20,23,48,20,4,0,186,29,0,12,3,3,18,9,6,0,87,13,13,11,9,9,11,19,9,0,87
SAL51391,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,5,11,3,0,38,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10
SAL51392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,7,6,0,0,4,6,5,5,0,0,36,3,0,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL51393,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,7,8,7,0,17,0,0,5,0,0,3,4,5,3,28,0,0,0,0,0,4,11,0,0,19,0,0,0,0,3,4,9,4,0,19,0,3,6,0,3,8,0,0,0,13,0,0,0,4,0,7,0,0,0,14,0,0,0,0,0,6,6,0,0,9,0,4,5,0,4,4,0,0,0,18,0,0,3,0,0,3,0,0,0,14,0,0,7,7,10,4,4,0,0,35,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,10,3,11,5,0,0,0,33,5,11,36,31,44,67,44,16,4,257,0,0,5,0,7,4,0,0,0,16,0,0,0,4,0,0,0,0,0,12,0,0,0,0,3,3,0,0,0,13
SAL51394,248,56,31,23,12,28,48,17,0,452,85,22,6,4,4,0,11,4,0,132,50,38,17,8,10,15,20,3,0,167,22,26,12,12,9,22,47,26,6,175,20,29,20,18,23,12,29,14,8,159,19,43,17,25,16,16,27,15,4,180,19,40,31,16,22,14,30,13,0,192,9,41,68,51,54,32,17,3,0,280,3,51,103,118,82,49,19,7,0,433,0,20,104,119,71,58,18,0,0,389,0,14,89,132,93,63,15,0,0,408,0,6,65,106,77,43,16,0,0,318,0,8,103,244,214,104,9,0,0,684,0,0,31,81,69,21,3,0,0,198,0,0,12,93,88,41,6,0,0,247,16,19,48,44,49,26,7,6,0,212,492,412,753,1094,894,540,312,103,14,4614,222,57,114,182,111,103,82,24,0,903,95,25,13,33,27,24,10,7,0,236,63,52,30,41,35,27,19,13,0,279
SAL51395,29,7,0,0,0,9,5,0,0,57,6,0,0,0,0,3,4,0,0,19,9,9,11,9,10,8,6,3,4,57,4,4,10,9,10,8,24,20,0,84,0,4,3,3,3,10,17,11,4,62,7,3,8,3,8,10,11,4,0,48,3,8,6,5,7,9,9,6,4,48,0,11,12,14,6,5,12,0,0,55,0,0,14,13,9,8,5,0,0,56,0,5,9,4,10,13,0,0,0,42,0,0,9,4,8,7,6,0,0,26,0,3,6,8,5,9,6,0,0,32,0,0,0,14,12,8,7,0,0,45,0,0,3,0,4,3,0,0,0,11,0,0,6,4,0,0,0,0,0,7,14,8,18,24,27,19,9,4,0,119,69,68,108,102,126,135,109,46,17,781,22,5,8,13,9,19,6,0,0,83,8,0,0,3,0,0,5,0,0,16,5,8,10,3,9,5,8,0,0,53
SAL51396,107,24,20,19,12,35,35,17,4,274,36,7,7,5,12,14,22,3,3,105,24,35,13,12,18,29,36,34,8,211,10,33,29,24,25,39,108,104,40,412,15,25,18,6,30,25,54,71,28,276,23,35,23,16,24,26,49,38,8,247,9,34,41,26,14,27,38,22,3,218,11,45,67,55,42,47,36,10,3,312,0,35,115,87,89,63,34,15,0,443,0,22,81,68,70,58,26,4,0,335,0,15,82,64,66,61,19,0,0,315,0,3,50,56,79,37,11,3,0,244,0,10,103,156,129,83,8,5,0,495,0,5,25,34,28,26,6,0,0,122,0,0,19,32,37,35,8,0,0,129,12,13,54,45,59,35,27,41,37,323,244,335,740,733,739,631,519,364,134,4450,95,25,57,50,67,101,70,29,11,489,58,13,15,15,16,24,11,11,0,165,41,31,28,27,39,45,53,33,5,299
SAL51397,29,5,0,0,9,3,8,0,9,60,11,0,0,4,3,10,4,4,0,34,18,9,14,6,6,15,8,8,0,84,10,9,18,8,7,15,31,32,21,142,5,3,4,9,3,11,43,22,12,116,14,6,20,8,9,12,30,14,6,119,0,13,11,6,12,16,20,12,10,93,4,11,26,15,12,16,19,3,6,108,5,4,20,24,16,25,8,0,3,109,0,4,18,13,20,17,7,0,0,88,0,0,14,15,21,15,8,3,0,74,0,0,13,10,8,7,7,0,0,39,0,0,9,16,20,27,3,7,0,78,0,0,0,0,7,0,0,0,0,11,0,0,5,0,3,9,0,0,0,12,11,7,13,4,15,11,11,20,15,102,102,77,188,146,162,207,201,133,76,1276,37,3,9,8,6,14,13,7,16,113,30,0,3,3,0,5,7,0,0,56,16,15,7,5,9,17,16,13,5,91
