SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL50022,0,0,4,0,0,0,10,54,3,65,14,29,0,173,9,5,29,5,16,3,71,5,6,10,0,3,0,20,16,4,60,20,56,6,149,8,0,15,3,7,0,41,9,0,38,7,17,3,74,0,0,12,15,14,6,48,5,0,21,8,10,4,52,0,0,3,6,4,0,13,5,6,35,11,0,0,62,3,0,30,12,8,0,55,53,6,154,22,8,0,245,4,0,15,5,4,0,29,9,5,29,7,12,0,63,21,9,23,3,9,0,72,57,8,86,0,6,10,169,3,0,9,0,6,0,19,5,0,11,3,15,0,36,19,0,37,7,13,5,79,294,66,682,155,237,39,1470,0,0,6,3,0,0,9,9,4,40,6,12,0,70,0,4,18,3,0,3,28,3,0,9,0,0,0,15,3,0,25,5,8,0,45,6,0,11,0,4,0,25,14,3,33,7,13,0,71,6,0,15,11
SAL50023,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,4,0,0,0,0,0,5,24,0,37,11,16,0,89,12,5,16,3,12,0,52,3,0,3,0,0,0,14,10,0,34,17,35,7,104,6,0,7,6,5,0,28,0,0,29,8,14,0,54,0,0,13,4,10,0,28,7,0,14,6,6,4,40,8,0,10,0,0,0,9,8,0,16,3,0,0,27,5,0,13,6,9,0,31,37,7,92,14,10,3,159,0,0,5,4,8,5,25,9,5,21,6,14,0,54,7,5,18,3,3,0,41,21,7,48,4,3,0,82,7,0,6,0,6,0,13,3,0,4,0,7,0,20,4,0,15,5,10,3,36,175,37,417,96,159,22,904,5,0,6,0,0,0,3,11,0,23,9,0,0,41,4,0,12,6,5,0,27,0,0,3,0,0,0,8,3,0,9,6,0,0,15,0,0,0,0,0,0,4,5,0,32,8,13,0,55,3,0,17,4
SAL50025,0,0,0,0,0,0,3,0,0,4,0,16,0,17,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,4,5,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,12,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,5,0,3,19,17,71,0,105,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,6,0,9,0,0,0,0
SAL50026,0,0,5,0,3,0,9,0,0,9,12,68,6,95,6,0,16,18,105,7,153,0,0,4,7,9,0,19,3,0,7,13,175,9,206,0,0,4,7,50,3,65,3,0,14,11,57,5,90,0,0,0,7,40,3,51,9,0,5,27,52,6,97,0,0,8,4,0,0,15,0,0,3,0,3,0,9,3,0,0,0,12,0,16,6,0,21,16,19,3,58,0,0,7,10,27,0,41,4,3,12,18,47,0,92,8,5,16,12,12,0,53,12,3,18,18,38,3,95,0,0,3,5,7,0,11,3,0,8,10,73,4,90,0,0,3,11,62,21,105,54,24,172,187,866,73,1375,0,0,0,0,0,0,0,0,0,3,0,19,0,29,3,0,5,9,26,0,48,0,0,0,3,5,0,9,0,0,9,6,16,0,25,0,0,3,3,0,0,15,0,0,16,22,83,4,123,0,0,5,18
SAL50027,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,0,0,3,0,0,0,4,13,6,24,14,41,3,102,0,0,0,3,13,0,21,5,0,0,0,5,0,9,4,0,7,12,37,3,67,0,0,7,5,18,0,28,4,0,13,3,9,0,34,9,0,9,8,10,0,23,0,0,3,8,21,9,36,0,0,4,3,0,0,7,0,0,8,4,4,0,17,0,0,0,3,0,0,10,18,6,38,6,6,0,71,6,0,4,0,5,0,16,7,0,15,6,6,0,25,12,3,18,3,5,0,36,8,3,24,10,5,0,47,0,0,0,3,10,0,19,0,0,4,7,22,0,31,3,4,12,7,12,5,36,74,17,200,99,225,24,639,0,0,0,0,0,0,0,4,4,15,7,4,0,33,0,0,6,0,3,0,14,0,0,0,0,0,0,0,0,0,3,5,5,0,13,0,0,4,3,3,0,12,4,0,12,4,7,0,26,0,0,12,6
SAL50032,0,0,0,0,0,0,0,0,0,3,7,33,0,48,0,0,9,0,9,0,24,0,0,0,0,7,0,9,0,0,6,11,79,0,99,0,0,6,0,13,0,19,0,0,7,4,14,0,25,0,0,5,0,12,0,14,0,0,9,4,8,0,20,0,0,0,3,3,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,13,10,9,0,38,0,0,4,4,3,0,9,3,0,5,7,9,0,24,5,0,5,0,3,0,13,5,3,5,0,8,0,23,0,0,0,0,0,0,3,0,0,0,0,13,0,19,4,0,6,0,15,0,28,31,12,82,57,238,16,439,0,0,0,0,0,0,0,0,0,6,4,0,0,8,0,0,0,0,5,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,12,0,0,0,0,3,0,5,0,0,4,10,20,3,39,0,0,3,3
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,0,0,0,0,0,15,3,15,0,29,5,0,0,0,10,0,18,0,0,3,0,0,0,3,0,0,4,7,18,0,30,0,0,3,0,6,0,8,0,0,3,0,13,0,11,0,0,4,0,6,0,8,0,0,0,4,5,0,10,0,0,0,0,0,0,8,0,0,8,0,0,0,4,0,0,0,0,3,0,5,0,4,10,5,4,3,22,0,0,5,0,6,0,3,4,0,4,4,9,0,22,0,3,3,0,0,0,10,7,0,3,5,8,0,14,0,0,5,0,0,0,5,0,0,5,0,5,0,5,0,0,0,0,3,0,10,16,11,69,38,91,10,232,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,3,5,10,0,17,0,0,4,9
SAL50035,0,0,0,0,0,0,6,27,4,59,18,40,3,153,12,3,35,16,42,0,104,4,0,11,0,8,0,16,11,0,39,18,95,6,170,4,0,13,3,14,0,44,0,3,24,13,25,3,70,0,0,12,6,7,0,24,0,0,12,16,20,7,62,0,0,4,0,0,0,14,3,4,23,9,0,4,52,3,3,17,11,12,0,46,33,10,125,16,12,0,197,4,0,12,3,16,0,36,9,9,18,6,8,0,56,14,9,20,6,0,0,57,24,4,65,8,7,4,115,0,0,4,6,6,0,16,0,0,7,5,15,0,26,9,0,27,9,12,0,65,174,62,525,175,357,47,1327,0,0,7,0,0,0,9,7,3,27,8,9,0,44,6,0,19,8,8,0,39,3,0,0,0,0,0,10,8,0,16,10,7,5,45,0,0,3,0,3,0,15,10,0,29,11,30,0,82,8,0,13,5
SAL50036,0,0,5,3,0,0,9,20,3,47,25,92,9,195,8,0,29,19,111,3,174,13,3,10,3,14,0,35,5,6,24,26,186,0,256,3,0,9,10,32,0,63,4,0,12,16,53,4,96,0,0,16,14,26,0,61,6,0,16,11,53,6,100,0,0,4,0,3,0,19,7,3,21,11,8,0,54,0,0,4,0,8,0,17,31,3,87,28,29,5,183,4,0,7,6,18,0,36,15,9,40,31,40,4,136,21,5,45,7,7,0,90,16,7,50,14,23,0,115,3,0,0,5,8,0,20,5,0,5,5,54,0,70,11,0,20,18,44,16,108,184,51,453,268,825,55,1832,0,0,0,0,0,0,4,7,3,14,9,13,0,43,4,0,19,19,17,5,64,0,0,0,3,4,0,14,4,0,15,12,16,4,48,0,0,16,3,13,0,34,5,0,33,28,51,5,118,0,0,11,12
SAL50037,0,0,0,0,0,0,0,21,4,43,18,57,7,151,5,3,22,18,63,7,118,3,0,10,4,4,0,24,3,0,23,27,120,5,180,8,0,15,13,25,0,53,3,0,13,22,27,0,67,0,0,13,5,12,0,26,3,0,16,15,35,4,80,0,0,0,7,3,0,9,3,5,18,6,0,0,35,0,0,8,4,4,0,13,26,9,59,27,20,6,147,0,0,7,3,11,3,25,17,3,31,23,23,0,107,15,9,26,5,12,0,69,10,3,46,12,10,0,84,0,0,11,6,8,0,15,4,0,9,10,23,0,37,11,0,18,12,21,8,76,136,47,374,233,487,48,1323,0,0,0,0,0,0,0,5,0,11,8,11,0,37,0,0,11,5,8,3,31,4,0,5,4,0,0,15,4,0,12,3,13,0,41,4,0,6,9,6,0,26,9,0,23,18,32,6,88,0,0,15,8
SAL50038,4,0,3,0,8,0,12,0,0,0,0,9,0,9,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,3,31,0,35,0,0,0,4,0,0,3,0,0,0,0,5,0,8,0,0,0,7,7,0,15,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,0,0,8,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,9,3,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,3,0,0,0,6,11,0,24,21,93,7,152,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,9,14,0,29,0,0,5,7
SAL50039,0,0,5,10,24,6,45,9,7,44,53,348,14,469,13,4,66,45,324,5,453,0,0,7,14,72,6,100,9,4,22,32,385,12,465,0,0,0,8,50,0,56,0,0,15,18,81,3,111,0,4,8,5,44,0,62,5,0,9,12,82,4,113,0,0,0,0,6,0,14,0,0,3,5,5,0,21,0,0,0,5,11,0,24,9,7,37,17,43,5,112,0,0,0,4,21,0,28,3,0,23,37,61,0,134,6,10,51,7,17,5,98,5,4,28,16,37,3,101,0,0,0,0,10,0,7,0,0,4,5,82,0,92,0,3,8,8,77,13,103,70,39,335,306,1782,71,2606,0,0,6,6,13,0,31,0,0,17,6,44,3,70,6,0,28,16,61,0,112,0,0,3,3,12,0,22,3,0,8,20,41,4,76,0,0,0,4,16,0,23,6,6,32,36,140,11,228,0,0,14,7
SAL50040,0,0,0,3,10,0,11,16,7,49,45,237,9,360,5,0,22,29,135,3,202,5,0,7,6,19,0,43,12,6,35,40,257,6,353,3,0,15,17,81,5,122,10,4,48,37,82,9,182,0,0,21,26,44,3,99,13,0,43,65,101,7,229,3,0,4,4,14,0,33,8,0,16,13,6,0,42,0,0,4,10,20,0,35,12,5,59,22,30,10,137,4,0,8,13,27,5,44,7,12,40,53,73,0,181,16,3,30,12,21,0,86,15,0,44,26,35,3,124,0,0,5,5,21,0,28,0,4,6,18,92,5,116,5,0,26,23,70,12,129,132,53,502,452,1364,80,2584,0,0,6,0,0,0,6,5,8,16,16,27,4,71,0,5,11,18,26,3,69,0,0,3,3,9,0,16,0,0,16,19,25,0,64,0,5,9,18,20,0,54,15,0,43,43,106,10,214,10,0,32,18
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50048,0,0,3,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,12,4,31,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
