SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL50616,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,..,11,33
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50618,74,148,98,260,3,5,99,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,410,38,..,214,410
SAL50619,761,2307,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,765,2317,42,..,804,2317
SAL50620,340,801,8,22,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,14,19,14,14,0,5,0,0,26,34,4,7,383,870,42,..,426,870
SAL50621,35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,74,9,..,43,74
SAL50622,2438,6138,189,347,23,22,210,372,0,0,0,0,0,0,0,0,3,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,2657,6516,169,..,2826,6516
SAL50623,1410,3748,80,119,4,4,81,122,0,7,0,0,0,0,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,0,0,4,1492,3885,104,..,1601,3885
SAL50624,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,12,27,0,..,12,27
SAL50625,756,2273,8,17,5,5,16,20,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,3,777,2306,58,..,836,2306
SAL50626,44,124,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,133,9,..,55,133
SAL50627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50628,539,1446,4,3,0,0,4,3,0,0,0,0,0,0,0,0,11,15,11,15,0,0,0,0,0,0,0,3,0,3,0,0,550,1475,63,..,609,1475
SAL50629,161,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,408,47,..,209,408
SAL50630,34,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,100,3,..,42,100
SAL50631,43,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,125,8,..,52,125
SAL50632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50633,4399,10974,152,306,16,31,165,338,0,0,0,0,0,0,0,0,5,7,5,7,0,0,0,0,0,0,0,6,0,6,0,4,4571,11333,314,..,4885,11333
SAL50634,97,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,215,29,..,127,215
SAL50635,246,561,86,172,211,388,296,562,140,204,273,410,203,341,0,0,0,0,620,956,0,0,0,0,0,0,5,7,5,7,0,5,1163,2088,178,..,1343,2088
SAL50636,1375,3891,6,9,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,3908,64,..,1441,3908
SAL50637,36,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,41,104,4,..,41,104
SAL50638,3523,9986,217,354,115,223,323,580,61,86,11,20,3,0,0,0,3,3,82,122,0,0,6,7,0,0,0,0,6,7,4,3,3941,10698,241,..,4182,10698
SAL50639,686,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,1695,56,..,750,1695
SAL50640,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,3,..,22,51
SAL50641,1427,3578,166,233,27,36,197,270,4,10,0,0,0,0,0,0,6,14,15,21,0,0,0,0,0,0,6,3,6,3,5,9,1645,3878,144,..,1790,3878
SAL50642,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,10,..,27,41
SAL50643,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,3,..,30,42
SAL50644,28,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,68,0,..,25,68
SAL50645,2200,6382,157,289,4,11,161,293,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2362,6680,84,..,2451,6680
SAL50646,53,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,118,21,..,71,118
SAL50647,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,14,30,3,..,18,30
SAL50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50649,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,..,3,15
SAL50650,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,7,0,0,15,40,6,..,17,40
SAL50651,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,13,0,..,11,13
SAL50652,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,39,3,..,16,39
SAL50653,97,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,98,293,3,..,108,293
SAL50654,435,918,5,3,0,0,5,3,7,12,3,4,0,0,0,0,0,0,13,8,8,12,3,7,0,0,0,0,15,19,0,0,463,946,317,..,779,946
SAL50655,56,140,0,0,4,19,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,12,0,0,66,162,101,..,166,162
SAL50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50657,241,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,644,8,..,245,644
SAL50658,46,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,51,103,10,..,56,103
SAL50659,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,14,31,0,..,14,31
SAL50660,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,3,..,13,16
SAL50661,2970,8565,15,26,0,0,15,26,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2992,8602,148,..,3140,8602
SAL50662,120,280,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,4,0,0,125,289,37,..,161,289
SAL50663,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,..,4,16
SAL50664,1803,5355,3,11,10,44,16,55,21,41,0,0,0,0,0,0,0,0,24,40,4,5,0,0,0,0,0,0,4,5,0,0,1846,5457,61,..,1907,5457
SAL50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50666,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,9,0,0,4,15,0,0,10,24,0,..,12,24
SAL50667,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,4,9
SAL50668,1464,3915,208,352,191,393,395,742,283,416,219,302,76,85,0,0,4,3,582,811,0,4,0,0,0,0,0,0,0,4,3,5,2448,5481,232,..,2677,5481
SAL50669,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,8,..,10,13
SAL50670,1330,3045,1828,3481,794,1724,2622,5209,175,232,11,10,120,181,0,0,0,0,302,421,0,0,0,0,0,0,0,0,0,0,6,0,4259,8686,497,..,4761,8686
SAL50671,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SAL50672,31,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,84,6,..,39,84
SAL50673,31,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,129,7,..,40,129
SAL50674,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,58,6,..,31,58
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50676,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,4,..,22,56
SAL50677,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,22,..,49,46
SAL50678,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,51,5,..,24,51
SAL50679,60,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,68,127,54,..,123,127
SAL50680,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,5,..,18,28
SAL50681,101,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,102,293,8,..,115,293
SAL50682,859,2404,0,0,9,20,9,20,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,874,2433,60,..,934,2433
SAL50683,1240,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,9,1247,3523,59,..,1307,3523
SAL50684,63,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,151,0,..,67,151
SAL50685,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,17,..,27,35
SAL50686,426,1091,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,8,0,7,433,1106,33,..,464,1106
SAL50687,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,..,4,11
SAL50688,50,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,137,31,..,78,137
SAL50689,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,12,..,27,49
SAL50690,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,64,9,..,31,64
SAL50691,40,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,37,85,36,..,76,85
SAL50692,108,273,6,10,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,124,287,50,..,173,287
SAL50693,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,5,..,13,24
SAL50694,64,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,284,32,..,94,284
SAL50695,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,0,..,19,42
SAL50696,1349,3832,7,12,6,9,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1373,3857,87,..,1456,3857
SAL50697,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,9,..,29,59
SAL50698,44,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,114,19,..,61,114
SAL50699,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,0,..,20,61
SAL50700,205,536,42,57,95,149,138,206,172,251,220,325,9,16,0,0,3,6,404,593,0,0,0,0,0,0,0,0,0,0,8,16,752,1352,120,..,873,1352
SAL50701,2037,5275,210,357,464,1041,679,1394,44,77,335,539,469,780,0,0,8,6,847,1409,0,0,0,0,0,0,16,42,16,42,6,17,3586,8133,398,..,3982,8133
SAL50702,1059,2514,860,1462,263,527,1128,1993,249,385,0,0,8,6,0,0,0,0,258,393,0,0,0,0,0,0,0,0,0,0,7,5,2442,4907,240,..,2684,4907
SAL50703,141,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,321,37,..,182,321
SAL50704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50705,711,1559,25,47,5,9,25,57,4,9,0,0,0,0,0,0,0,0,4,9,4,11,0,5,19,29,0,0,30,43,5,8,779,1676,657,..,1430,1676
SAL50706,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,0,..,15,26
SAL50707,2518,6288,224,333,38,64,261,399,32,47,0,0,0,0,0,0,3,8,36,54,0,0,0,0,0,0,0,0,0,0,3,6,2820,6747,210,..,3030,6747
SAL50708,47,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,117,8,..,53,117
SAL50709,441,975,45,88,24,36,72,127,0,0,0,0,0,0,0,0,0,3,0,3,26,61,0,9,4,3,0,0,33,68,12,32,557,1205,250,..,807,1205
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50711,270,704,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,14,14,3,5,0,0,0,0,17,22,3,3,285,733,56,..,343,733
SAL50712,954,2314,239,433,62,131,299,568,107,168,0,0,0,0,0,0,0,0,107,168,0,0,0,0,0,0,3,4,3,4,5,8,1378,3062,307,..,1677,3062
SAL50713,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,33,85,3,..,33,85
SAL50714,1727,4661,170,301,64,86,231,390,0,0,0,0,0,0,0,0,6,14,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1961,5067,119,..,2083,5067
SAL50715,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,11,..,31,60
SAL50716,84,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,352,7,..,90,352
SAL50717,202,475,5,3,12,15,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,219,501,87,..,310,501
SAL50718,509,1282,47,80,12,16,61,96,12,17,0,0,0,0,0,0,0,0,12,17,0,3,0,0,0,0,0,0,0,3,3,3,582,1397,142,..,727,1397
SAL50719,198,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,196,463,46,..,244,463
SAL50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,..,4,5
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,..,5,0
SAL50722,105,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,213,47,..,148,213
SAL50723,10,38,7,8,0,0,7,8,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,52,3,..,18,52
SAL50724,435,1229,97,186,60,122,155,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,1545,50,..,643,1545
SAL50725,2978,7804,319,628,39,84,352,712,110,238,0,0,0,0,0,0,3,8,121,244,0,0,0,3,0,0,0,0,0,3,3,4,3459,8766,221,..,3677,8766
SAL50726,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,10,9,12,24,20,34,0,..,23,34
SAL50727,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,80,12,..,45,80
SAL50728,58,192,0,0,26,65,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,263,10,..,100,263
SAL50729,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,5,..,20,32
SAL50730,129,356,8,10,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,367,49,..,192,367
SAL50731,662,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,665,1952,48,..,717,1952
SAL50732,133,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,132,379,14,..,149,379
SAL50733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,0,0
SAL50734,59,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,161,12,..,74,161
SAL50735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50736,30,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,86,5,..,40,86
SAL50737,0,0,6,4,8,12,10,18,0,0,30,46,0,0,0,0,0,0,30,46,0,0,0,0,0,0,0,4,0,4,0,0,41,63,12,..,55,63
SAL50738,8,17,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,5,10,21,25,0,0,0,0,0,0,21,25,13,22,43,81,0,..,46,81
SAL50739,103,254,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,264,47,..,157,264
SAL50740,2970,8238,282,506,114,281,393,786,0,5,0,0,51,61,0,0,3,0,56,59,0,0,0,0,0,0,0,0,0,0,3,4,3414,9092,222,..,3635,9092
SAL50741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50742,1178,2987,121,207,4,3,126,215,5,7,0,0,0,0,0,0,0,0,5,7,0,3,0,0,0,0,0,0,5,9,6,12,1317,3222,206,..,1525,3222
SAL50743,21,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,69,9,..,30,69
SAL50744,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,57,3,..,33,57
SAL50745,363,989,10,21,0,0,10,21,0,0,0,0,17,26,0,0,0,3,21,25,0,0,0,0,0,0,0,8,0,8,0,0,395,1044,35,..,432,1044
SAL50746,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,0,..,18,45
SAL50747,312,673,12,16,0,0,12,16,19,19,0,0,0,0,0,0,0,0,19,19,0,0,5,3,0,0,3,3,3,8,7,11,352,723,75,..,427,723
SAL50748,3334,8249,623,1186,11,22,639,1209,54,84,24,44,0,0,0,0,7,6,84,129,27,33,0,3,0,0,0,0,30,39,9,8,4089,9630,370,..,4458,9630
SAL50749,421,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,4,0,0,0,3,10,15,4,8,435,943,113,..,548,943
SAL50750,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,9,..,12,33
SAL50751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,..,0,6
SAL50752,1337,3745,53,91,148,269,203,363,78,123,13,13,0,0,0,0,0,0,95,144,0,0,0,0,0,0,0,0,0,0,0,0,1632,4255,152,..,1784,4255
SAL50753,43,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,99,19,..,67,99
SAL50754,1922,5285,16,24,10,11,21,37,5,11,0,0,0,0,0,0,4,0,6,13,0,0,0,0,0,0,8,13,8,15,3,4,1966,5358,141,..,2107,5358
SAL50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL50756,2050,5199,500,1099,181,423,681,1521,63,98,22,39,40,76,0,0,6,10,127,231,0,0,0,0,0,0,0,0,0,0,3,5,2860,6954,297,..,3157,6954
SAL50757,88,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,206,18,..,104,206
SAL50758,606,1563,77,120,0,0,77,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1682,32,..,719,1682
SAL50759,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,..,7,9
SAL50760,28,107,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,22,43,0,0,0,0,11,19,29,66,0,4,58,177,20,..,80,177
SAL50761,79,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,15,20,0,3,95,239,9,..,105,239
SAL50762,0,0,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,16,31,0,0,0,0,0,0,0,0,0,0,0,0,16,31,12,..,24,31
SAL50763,63,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,66,0,0,0,0,0,0,39,66,0,0,101,227,3,..,102,227
SAL50764,4051,11181,580,967,85,121,660,1089,0,0,0,0,0,0,0,0,3,8,3,8,83,112,4,9,0,0,0,0,85,127,4,4,4808,12409,208,..,5016,12409
SAL50765,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,..,9,16
SAL50766,2195,6325,162,266,0,0,162,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2360,6593,96,..,2452,6593
SAL50767,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,..,7,18
SAL50768,51,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,0,0,0,3,3,0,3,57,141,3,..,59,141
SAL50769,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,..,13,15
SAL50770,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,..,6,15
SAL50771,431,988,30,41,0,0,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,6,468,1038,123,..,592,1038
SAL50772,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,75,11,..,43,75
