SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,0,22
SAL51024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,7,7,6,6,10,13,27,3,56,4,137
SAL51025,0,11,6,0,4,3,0,4,0,24,0,3,0,3,0,0,0,4,0,8,14,91,64,61,103,87,31,66,7,523
SAL51026,0,9,12,8,10,17,4,4,0,68,3,8,8,3,9,15,3,13,18,72,60,223,178,137,261,272,99,232,33,1490
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,4,13,15,8,16,17,11,7,0,93,3,32,20,12,23,44,5,29,21,187,129,652,464,264,624,839,233,627,46,3881
SAL51031,0,10,3,10,5,7,0,0,0,36,0,9,7,0,11,16,5,7,9,71,52,140,103,68,178,178,65,152,10,947
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,3,18,23,14,8,3,9,18,19,382,18,498
SAL51034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,17,0,18
SAL51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7
SAL51036,5,11,8,4,10,5,7,10,0,59,6,7,0,5,3,14,0,9,3,46,83,238,184,156,301,287,118,270,19,1650
SAL51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,3,0,13,0,38
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,0,3,0,0,0,3,0,10,0,16,4,0,3,3,8,9,0,6,14,40,23,61,51,38,74,78,30,96,20,467
SAL51041,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,6,9,8,7,34,18,5,21,3,120
SAL51042,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,6,13,13,4,7,5,24,0,70
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,8
SAL51044,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,6,12,7,10,16,39,9,31,3,142
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15
SAL51047,7,24,26,7,26,20,7,17,0,126,5,22,11,5,15,23,4,20,11,119,164,559,433,257,538,650,216,533,27,3363
SAL51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,9,7,13,12,18,6,71
SAL51049,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,15,9,14,17,8,21,0,95
SAL51050,0,0,4,0,0,0,6,3,0,14,0,0,0,0,0,0,0,8,0,8,4,20,18,10,22,35,10,55,3,173
SAL51051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,18,16,7,17,7,3,8,0,87
SAL51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,6,0,3,10,3,51
SAL51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,24
SAL51054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51055,3,14,10,3,11,13,3,6,4,74,3,10,3,0,10,13,7,8,5,51,81,222,179,102,230,284,78,246,31,1444
SAL51056,0,5,5,0,4,3,4,3,0,29,3,5,5,4,3,4,0,6,4,35,41,74,70,47,80,103,36,114,4,578
SAL51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,7,6,32
SAL51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,8,0,0,6,3,23,0,77
SAL51060,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,15,0,8,14,7,10,14,3,16,4,76
SAL51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,11,0,27
SAL51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,0,9,3,13,0,40
SAL51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,11,0,22
SAL51064,0,20,3,3,12,8,0,7,0,51,0,12,11,4,6,15,0,8,15,72,58,331,179,88,215,208,66,118,45,1300
SAL51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,21
SAL51066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13
SAL51067,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,12,10,29,10,11,42,16,5,41,5,175
SAL51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51069,0,8,0,6,12,8,4,9,0,39,0,5,7,3,9,3,7,0,5,42,47,137,132,65,176,214,67,152,13,998
SAL51070,0,0,4,3,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,5,10,34,30,18,20,49,14,43,0,232
SAL51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,7,12,7,5,12,0,64
SAL51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL51074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,21
SAL51075,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,4,9,0,11,0,23
SAL51076,0,4,0,0,0,3,0,9,0,21,0,0,0,0,0,0,0,0,0,4,5,23,10,3,26,25,21,44,3,160
SAL51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,18
SAL51078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,4,0,13
SAL51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51081,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,10,0,7,0,34
SAL51082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
SAL51083,0,0,3,0,0,3,0,0,0,11,0,8,0,0,0,4,0,0,4,16,13,77,46,37,60,63,10,65,9,383
SAL51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,3,11,0,31
SAL51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,5,0,23
SAL51086,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,8,7,26,8,20,16,26,7,30,4,144
SAL51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,15,16,8,16,40,10,36,0,165
SAL51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,3,0,26
SAL51090,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,8,4,7,0,7,0,17,0,48
SAL51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,9,0,20
SAL51092,0,0,0,3,3,0,0,0,0,6,5,0,0,0,4,0,0,3,0,12,17,35,36,24,41,39,29,59,4,287
SAL51093,4,10,11,3,22,26,11,12,0,92,0,8,4,4,4,17,10,5,17,69,68,198,190,158,262,378,120,269,38,1687
SAL51094,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,5,4,10,4,8,19,0,62
SAL51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,9,9,0,6,0,51
SAL51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9
SAL51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51098,0,32,20,7,13,18,0,17,0,112,9,44,27,10,24,38,16,39,29,225,156,1050,667,352,635,1017,369,921,52,5211
SAL51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,12,3,15,0,58
SAL51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12
SAL51101,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,7,8,7,11,3,11,0,44
SAL51102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,8,11,24,16,10,26,32,24,5,155
SAL51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,5,5,4,23,0,58
SAL51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51107,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,23
SAL51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,13
SAL51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,8,24,7,14,0,85
SAL51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,3,10,0,11,3,50
SAL51111,6,12,11,3,17,18,13,22,0,98,3,0,0,0,4,11,5,25,12,75,235,202,181,103,319,362,301,1708,72,3476
SAL51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,16
SAL51113,0,17,12,11,12,7,0,15,3,73,4,8,4,7,10,39,20,26,12,133,180,234,176,128,308,504,232,623,29,2419
SAL51114,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,10,12,14,18,7,9,15,3,24,0,101
SAL51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,7,0,5,8,0,34
SAL51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,17
SAL51118,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,9,11,0,4,11,3,8,3,51
SAL51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,10,3,4,0,39
SAL51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,0,0,5,0,25
SAL51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,18
SAL51122,6,51,57,29,64,55,17,23,5,314,4,41,33,12,74,62,8,25,67,327,247,829,828,543,1562,1317,375,799,138,6635
SAL51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,9,0,28
SAL51124,8,31,42,14,36,34,14,20,0,203,3,24,22,4,43,38,7,11,24,183,119,601,519,296,802,764,243,462,73,3869
SAL51125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,0,10,4,6,0,42
SAL51126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,6,0,13
SAL51127,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,4,17,12,21,21,15,31,32,17,41,12,202
SAL51128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,18
SAL51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51130,4,16,9,7,11,18,0,6,0,68,8,12,9,8,14,17,4,7,7,89,89,320,229,138,270,379,144,321,19,1914
SAL51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7
SAL51132,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,9,3,20,15,31,14,16,25,26,11,43,3,184
SAL51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13
SAL51134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL51135,0,9,18,4,15,9,7,12,0,69,3,12,10,5,7,27,3,18,4,94,89,281,227,142,315,468,137,464,14,2134
SAL51136,0,4,3,0,0,4,0,7,0,22,0,0,4,0,9,3,0,6,6,31,24,61,39,22,69,56,29,104,12,403
SAL51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL51138,3,19,3,3,11,7,6,9,0,61,0,10,14,3,13,17,5,16,9,92,100,340,230,177,268,425,148,344,25,2073
SAL51139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,11,8,9,12,5,26,0,87
SAL51140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,0,0,16,0,40
SAL51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,4,0,21
SAL51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,6,4,0,15,0,35
SAL51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10
SAL51144,4,6,4,5,5,3,0,4,0,29,0,0,5,0,0,3,0,6,6,27,35,128,106,58,116,161,54,74,13,739
SAL51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,0,11
SAL51146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,14
SAL51147,4,28,25,18,33,34,8,20,0,176,0,22,13,12,32,33,7,22,27,172,210,757,643,416,961,1245,410,902,51,5591
SAL51148,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,11,6,22,12,13,31,43,16,75,5,222
SAL51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,10
SAL51150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,5,3,8,5,22,0,62
SAL51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,9
SAL51152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,9,3,3,11,4,12,0,50
SAL51153,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,5,6,6,9,9,4,14,16,3,23,5,84
SAL51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5
SAL51155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11
SAL51156,0,3,0,0,3,6,0,4,0,19,3,5,4,0,0,0,0,0,0,19,19,41,42,20,62,51,27,65,9,327
SAL51157,7,23,5,3,21,35,8,15,0,112,0,12,8,7,12,12,13,25,15,105,115,355,299,213,494,511,186,449,34,2652
SAL51158,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,18,40,24,21,16,42,19,45,16,236
SAL51159,0,4,5,3,5,3,0,4,0,33,0,0,3,0,3,8,0,3,10,31,36,95,124,54,187,234,35,130,18,911
SAL51160,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,6,0,12,7,25,18,7,8,7,4,24,0,105
SAL51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4
SAL51162,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,8,8,21,20,13,7,18,4,21,0,113
SAL51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5
SAL51164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,20
SAL51165,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,3,0,4,36,17,20,0,19,22,38,404,9,570
SAL51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7
SAL51167,0,0,5,0,7,7,0,3,0,23,0,0,0,0,7,4,0,3,4,12,28,54,50,22,72,56,25,55,8,361
SAL51168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,13,12,5,9,0,50
SAL51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14
SAL51170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,8,11,10,14,5,15,0,81
SAL51171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,11,14,3,14,22,13,48,8,137
SAL51172,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,11,19,39,20,14,51,61,14,35,6,246
SAL51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51174,0,19,7,7,16,18,9,15,0,91,3,10,4,5,9,8,0,7,12,59,73,229,180,110,234,281,86,277,23,1499
SAL51175,0,0,3,0,3,6,0,0,0,10,3,6,5,0,0,0,5,0,3,28,37,98,71,38,57,65,24,57,8,470
SAL51176,8,26,30,16,23,31,12,30,0,172,4,29,15,8,33,41,15,24,22,191,185,723,526,340,706,824,275,693,41,4308
SAL51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,4,5,0,11,6,28
SAL51178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,4,0,0,0,0,6,0,17
SAL51179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,14,13,25,20,9,25,25,12,34,3,164
SAL51180,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,9,3,11,9,3,7,8,3,7,5,54
SAL51181,0,3,0,0,0,0,3,0,0,9,4,0,3,0,0,6,5,11,0,26,24,24,25,20,28,81,53,105,11,379
SAL51182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51184,0,4,3,4,11,13,9,6,0,52,3,8,0,3,3,0,0,0,11,30,34,132,103,82,152,145,58,89,32,841
SAL51185,0,0,0,0,3,3,3,3,0,21,0,5,0,0,4,7,3,4,7,27,14,62,36,27,49,59,26,82,8,360
SAL51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,5,0,9,0,29
SAL51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,7,0,22
SAL51188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,8,5,0,32,0,65
SAL51189,4,11,5,0,21,14,6,7,0,68,4,12,11,9,20,25,14,14,18,132,93,275,211,168,402,322,122,282,48,1922
SAL51190,9,18,18,6,31,25,6,11,0,120,0,13,9,10,23,21,4,5,19,106,96,328,384,220,613,552,134,285,51,2677
SAL51191,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,3,4,20,11,5,11,12,7,18,0,77
SAL51192,4,38,28,6,23,36,17,18,0,180,14,15,22,8,45,44,17,19,17,200,215,624,567,328,811,936,322,630,44,4481
SAL51193,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,3,0,14,9,16,7,6,3,17,6,11,5,75
SAL51194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,4,13,11,19,0,58
SAL51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,12
SAL51196,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,3,0,12,4,34
SAL51197,9,30,26,7,19,27,6,22,0,148,9,9,16,4,32,35,3,20,10,143,228,589,489,328,700,813,313,563,32,4061
SAL51198,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,10,35,27,21,7,14,27,23,192,7,352
SAL51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,0,18
SAL51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,0,8,3,0,3,0,34
SAL51201,0,5,0,0,0,3,0,9,0,14,0,3,0,0,3,0,0,5,3,14,75,49,25,22,41,64,44,334,20,669
SAL51202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8,6,11,3,13,5,73
SAL51203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,10,0,18
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,0,4,7,3,13,9,6,7,0,57,0,5,12,3,3,10,6,10,3,59,64,219,155,104,183,237,97,261,7,1323
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,5,9,0,28
SAL51208,0,0,0,0,0,0,0,4,0,6,0,0,3,0,3,6,0,0,4,15,13,60,39,23,39,54,12,56,5,302
SAL51209,3,24,12,12,24,21,3,18,3,125,6,24,14,5,20,38,11,17,18,156,108,465,410,220,650,574,190,345,37,2998
SAL51210,7,15,12,0,28,24,8,11,0,95,4,16,9,6,21,26,3,24,28,142,121,376,260,193,518,489,145,365,67,2530
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,5,6,0,7,0,30
SAL51212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51213,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,12,9,9,4,5,0,8,0,51
SAL51214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,0,5,0,29
SAL51215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,18
SAL51218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,3,6,6,25,0,52
SAL51219,0,17,10,3,23,16,9,12,0,86,6,11,12,0,23,25,3,12,15,115,109,333,258,166,533,513,144,322,24,2403
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51222,0,9,5,0,6,8,9,21,0,69,0,4,0,0,11,5,8,14,10,53,43,109,58,66,168,207,119,328,24,1130
SAL51223,0,5,3,0,5,0,0,0,0,15,0,0,0,0,0,0,0,3,6,11,13,67,48,39,65,77,31,83,7,438
SAL51224,0,0,0,0,4,3,0,0,0,11,0,3,0,0,3,5,0,0,4,22,20,73,44,33,76,80,22,60,12,420
SAL51225,0,7,0,3,3,3,0,0,0,13,0,11,4,3,0,4,0,5,3,34,20,166,94,62,57,118,37,168,9,737
SAL51226,0,0,5,0,0,0,0,0,0,14,0,5,0,0,0,0,0,4,0,10,23,47,30,23,31,44,16,48,5,268
SAL51227,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,11,14,6,18,22,18,29,0,115
SAL51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,4,11,0,23
