SAL_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SAL51334,..,0,0,0,0,0,0,0,0,9,..,0,4,4,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,4,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,8,5,0,0,0,0,27,..,0,0,0,0,0,0,0,0,4,..,0,6,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5
SAL51335,..,0,0,8,0,4,0,0,0,15,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,10,0,0,4,8,0,47,..,0,4,6,3,0,0,0,0,13,..,0,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51336,..,0,0,0,0,0,12,0,0,10,..,0,0,0,0,0,4,0,0,9,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,9,7,0,0,12,0,0,0,0,0,0,0,0,0,4,3,3,0,0,4,8,23,0,0,50,..,0,0,0,0,3,8,0,0,10,..,0,4,0,0,0,6,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51337,..,7,165,531,673,478,174,77,14,2118,..,27,137,129,104,37,18,4,0,466,..,3,7,33,34,10,0,0,3,99,1562,..,..,..,..,..,..,..,..,1562,..,420,..,..,..,..,..,..,..,420,..,405,101,26,7,5,0,0,0,548,..,23,25,10,9,7,8,3,4,85,..,17,10,11,0,0,0,0,0,48,..,7,22,8,7,5,9,0,0,51,..,13,45,55,53,31,22,11,0,227,24,20,18,13,12,7,6,0,0,95,1582,947,532,815,906,582,235,99,22,5717,..,19,260,671,772,386,166,54,4,2326,..,52,188,151,104,39,11,4,0,542,..,13,71,142,125,37,9,4,7,411,1452,..,..,..,..,..,..,..,..,1452,..,428,..,..,..,..,..,..,..,428,..,243,49,7,7,5,0,0,0,307,..,28,8,0,5,13,22,16,10,95,..,26,12,3,0,0,0,0,0,38
SAL51338,..,0,0,4,10,8,4,5,0,30,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,4,0,0,3,0,0,0,0,9,..,0,0,0,4,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,8,3,9,17,13,4,5,0,73,..,0,3,7,15,4,4,0,0,33,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,5,..,..,..,..,..,..,..,5,..,4,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SAL51339,..,4,37,62,118,115,84,56,6,476,..,7,19,14,29,24,4,3,0,107,..,0,0,0,5,5,4,0,0,24,225,..,..,..,..,..,..,..,..,225,..,62,..,..,..,..,..,..,..,62,..,70,22,5,11,3,0,0,0,113,..,0,0,4,4,0,5,0,0,15,..,4,5,4,0,0,0,0,0,10,..,0,0,0,3,0,0,0,0,15,..,0,5,6,19,13,10,10,0,68,0,0,4,0,0,0,4,0,0,15,225,154,102,100,182,161,113,76,11,1131,..,6,45,85,123,130,81,39,5,516,..,4,29,26,31,20,8,0,0,109,..,0,8,14,19,3,12,7,0,56,175,..,..,..,..,..,..,..,..,175,..,59,..,..,..,..,..,..,..,59,..,44,8,3,5,0,0,0,0,64,..,0,0,0,0,4,0,3,0,11,..,8,0,0,0,4,0,0,0,14
SAL51340,..,17,244,517,361,276,179,73,16,1680,..,46,199,120,69,35,6,5,4,491,..,0,9,27,29,24,10,4,0,96,1477,..,..,..,..,..,..,..,..,1477,..,271,..,..,..,..,..,..,..,271,..,278,134,31,15,10,0,0,0,472,..,50,39,23,7,21,6,9,0,157,..,29,30,16,8,0,4,0,0,91,..,13,32,10,12,13,4,0,0,89,..,23,61,70,74,50,47,20,11,346,21,7,16,16,16,11,4,0,0,82,1498,732,763,832,601,438,258,109,25,5254,..,24,375,566,352,268,147,44,3,1784,..,81,222,117,55,36,10,7,0,524,..,16,111,124,111,62,24,11,8,471,1366,..,..,..,..,..,..,..,..,1366,..,291,..,..,..,..,..,..,..,291,..,200,87,21,12,10,0,0,0,323,..,26,26,8,19,30,22,4,0,141,..,14,7,3,0,6,4,0,0,39
SAL51341,..,0,0,4,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,10,6,5,0,0,29,..,0,0,0,3,3,3,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SAL51342,..,0,3,19,29,33,41,25,0,150,..,0,0,4,3,9,4,0,0,24,..,0,0,0,3,0,0,0,0,4,62,..,..,..,..,..,..,..,..,62,..,12,..,..,..,..,..,..,..,12,..,4,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,8,5,3,0,17,5,0,0,0,0,0,0,3,0,10,63,15,7,29,35,55,54,36,5,298,..,0,6,20,39,31,38,13,0,156,..,0,5,6,9,3,5,0,0,30,..,0,0,3,4,0,0,0,0,13,63,..,..,..,..,..,..,..,..,63,..,20,..,..,..,..,..,..,..,20,..,0,0,0,0,0,0,0,0,8,..,0,0,0,3,0,4,0,0,9,..,0,0,0,0,0,0,0,0,0
SAL51343,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51344,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51345,..,0,62,210,229,239,193,103,15,1053,..,15,25,19,16,14,8,10,0,100,..,0,0,5,21,7,4,0,0,40,443,..,..,..,..,..,..,..,..,443,..,183,..,..,..,..,..,..,..,183,..,81,52,14,4,4,0,0,0,164,..,10,4,6,0,0,0,3,0,29,..,0,0,0,0,0,6,0,0,6,..,9,17,3,3,8,0,0,0,40,..,3,11,15,25,22,19,18,5,121,3,0,5,3,3,6,5,0,0,23,444,308,178,276,304,297,232,140,21,2200,..,3,87,245,261,220,173,74,10,1071,..,12,34,21,16,15,10,0,0,117,..,3,3,35,47,18,6,3,3,120,414,..,..,..,..,..,..,..,..,414,..,215,..,..,..,..,..,..,..,215,..,58,52,0,5,0,0,0,0,113,..,19,3,0,0,6,8,7,5,54,..,0,3,0,0,0,0,0,0,8
SAL51346,..,0,43,188,204,161,135,63,17,810,..,12,53,32,15,20,20,0,0,148,..,0,0,7,14,13,6,4,0,37,436,..,..,..,..,..,..,..,..,436,..,139,..,..,..,..,..,..,..,139,..,44,25,7,9,0,0,0,0,89,..,3,3,0,0,0,0,5,0,13,..,4,4,0,0,0,0,0,0,10,..,23,30,3,3,0,5,4,0,63,..,3,27,25,19,34,51,29,10,203,6,5,9,0,8,4,0,3,0,29,445,239,192,269,269,225,224,104,26,1986,..,0,65,220,220,139,129,48,10,830,..,7,67,28,26,12,13,0,0,153,..,0,5,26,47,16,6,8,6,116,448,..,..,..,..,..,..,..,..,448,..,153,..,..,..,..,..,..,..,153,..,18,15,11,5,3,0,0,0,50,..,8,6,0,0,4,12,3,6,34,..,0,3,0,0,0,0,0,0,7
SAL51347,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51348,..,0,26,93,106,156,133,98,25,640,..,23,53,31,28,17,16,5,0,169,..,0,0,8,8,5,0,4,0,34,317,..,..,..,..,..,..,..,..,317,..,71,..,..,..,..,..,..,..,71,..,68,43,11,10,13,4,0,0,151,..,11,12,6,3,3,6,0,0,41,..,0,0,0,3,3,0,0,0,15,..,10,9,5,5,6,4,0,0,50,..,9,32,42,46,81,58,44,20,337,4,4,7,3,5,3,3,5,0,38,319,197,184,202,225,288,227,161,51,1848,..,0,59,123,106,166,132,75,15,680,..,32,58,40,35,22,14,0,0,196,..,3,13,40,41,28,4,12,12,152,281,..,..,..,..,..,..,..,..,281,..,69,..,..,..,..,..,..,..,69,..,44,16,8,3,9,0,0,0,77,..,7,0,0,7,0,9,3,6,38,..,3,0,0,0,0,3,0,0,10
SAL51349,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51350,..,0,0,0,0,0,0,7,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,6,6,0,23,..,0,0,4,0,3,0,4,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51351,..,0,15,33,42,57,69,36,9,260,..,6,15,17,11,8,9,0,0,53,..,0,3,11,5,0,0,4,0,16,123,..,..,..,..,..,..,..,..,123,..,21,..,..,..,..,..,..,..,21,..,28,15,3,0,0,0,0,0,52,..,5,3,3,3,0,0,0,0,14,..,4,3,0,0,0,0,0,0,13,..,0,9,4,4,8,0,0,0,21,..,6,8,7,10,14,11,5,0,58,5,7,3,0,0,0,0,0,0,20,127,69,68,72,74,85,88,47,12,644,..,0,24,40,45,68,66,24,9,273,..,3,14,12,16,7,5,0,0,57,..,4,5,12,16,12,0,4,0,57,99,..,..,..,..,..,..,..,..,99,..,23,..,..,..,..,..,..,..,23,..,11,0,6,3,3,0,0,0,26,..,5,0,0,4,4,0,0,0,11,..,6,0,0,0,0,0,0,0,5
SAL51352,..,0,84,180,98,74,55,20,3,512,..,15,90,33,17,14,6,0,0,164,..,0,4,5,11,6,0,0,0,26,387,..,..,..,..,..,..,..,..,387,..,63,..,..,..,..,..,..,..,63,..,63,27,3,5,6,0,0,0,104,..,12,9,9,4,4,4,0,0,41,..,6,8,0,0,0,0,0,0,15,..,7,10,0,0,0,0,0,0,25,..,8,25,16,13,12,3,4,0,81,0,4,0,5,0,0,0,0,0,12,388,174,253,248,144,108,69,29,7,1429,..,0,140,168,107,62,39,15,0,528,..,31,93,22,26,7,5,0,0,173,..,5,21,40,25,11,6,8,0,116,418,..,..,..,..,..,..,..,..,418,..,62,..,..,..,..,..,..,..,62,..,44,10,4,5,0,0,0,0,62,..,18,4,0,4,5,4,0,0,40,..,6,3,0,0,0,0,0,0,10
SAL51353,..,0,7,12,9,27,23,9,0,96,..,11,11,11,10,4,0,0,0,46,..,0,0,5,3,3,0,0,0,18,69,..,..,..,..,..,..,..,..,69,..,10,..,..,..,..,..,..,..,10,..,15,5,3,4,0,0,0,0,30,..,0,0,0,0,0,0,0,0,3,..,7,0,0,0,0,0,0,0,7,..,4,5,0,0,5,0,0,0,14,..,4,3,3,10,6,5,7,0,37,0,0,0,0,0,3,0,0,0,12,69,53,45,33,41,45,37,16,0,338,..,0,17,12,15,31,22,4,0,106,..,18,6,11,7,4,0,0,0,53,..,0,0,7,10,8,0,0,0,27,60,..,..,..,..,..,..,..,..,60,..,7,..,..,..,..,..,..,..,7,..,7,3,0,0,0,0,0,0,14,..,4,0,0,0,0,4,6,0,5,..,0,0,0,0,0,0,0,0,3
SAL51354,..,4,58,154,186,130,86,37,8,662,..,19,52,42,28,21,4,3,0,171,..,0,5,10,9,6,0,0,0,32,479,..,..,..,..,..,..,..,..,479,..,103,..,..,..,..,..,..,..,103,..,107,25,9,9,0,0,0,0,146,..,13,10,0,0,5,7,0,0,33,..,7,9,3,0,4,0,0,0,19,..,0,3,3,0,0,0,0,0,10,..,10,23,14,19,24,10,7,5,108,5,5,4,6,0,4,0,0,0,32,488,260,187,242,253,192,108,51,9,1800,..,10,96,201,186,130,74,26,4,728,..,32,76,47,32,17,10,0,0,201,..,3,35,37,45,20,5,0,9,149,459,..,..,..,..,..,..,..,..,459,..,93,..,..,..,..,..,..,..,93,..,80,12,5,0,3,0,0,0,101,..,17,7,0,6,0,4,3,4,37,..,4,0,0,0,0,0,0,0,5
SAL51355,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51356,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51357,..,0,0,0,0,8,0,0,0,13,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,5,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,29,..,0,0,0,3,7,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51358,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL51359,..,0,79,180,181,129,66,9,0,651,..,37,83,56,35,20,9,0,0,231,..,0,3,4,12,4,4,0,0,25,488,..,..,..,..,..,..,..,..,488,..,83,..,..,..,..,..,..,..,83,..,96,20,4,3,0,0,0,0,127,..,13,9,6,0,0,0,3,0,34,..,3,5,0,0,0,0,0,0,15,..,18,24,4,10,3,0,0,0,53,..,8,45,35,29,41,20,5,0,185,4,10,9,3,0,11,0,0,0,47,495,260,273,297,272,214,98,19,3,1933,..,0,121,196,184,118,42,8,0,673,..,53,93,44,39,16,4,0,0,250,..,3,12,21,20,4,0,3,0,66,429,..,..,..,..,..,..,..,..,429,..,62,..,..,..,..,..,..,..,62,..,54,17,3,4,0,0,0,0,66,..,8,8,0,3,6,5,6,0,39,..,4,7,0,0,0,0,0,0,15
SAL51360,..,0,40,261,429,408,423,210,32,1811,..,8,43,35,32,25,23,8,0,174,..,0,0,6,14,11,4,3,0,35,657,..,..,..,..,..,..,..,..,657,..,258,..,..,..,..,..,..,..,258,..,165,94,31,14,7,5,0,0,308,..,17,4,0,0,3,3,5,0,36,..,8,4,0,0,0,0,0,0,19,..,5,8,3,5,3,0,0,0,27,..,4,12,8,23,26,51,33,21,184,10,11,6,9,3,4,3,0,0,39,670,478,224,357,521,491,509,257,61,3557,..,0,89,317,448,444,409,135,26,1864,..,10,57,45,38,24,10,4,0,194,..,0,7,29,35,36,13,6,8,141,667,..,..,..,..,..,..,..,..,667,..,281,..,..,..,..,..,..,..,281,..,118,62,17,5,3,0,0,0,202,..,8,5,4,0,8,14,13,9,57,..,0,7,3,0,0,0,0,0,10
SAL51361,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,..,0,0,0,4,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
