SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL51306,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,9,0,0,0,12,0,3,0,0,3,5,0,0,0,5,3,4,0,0,14,0,0,5,0,3,4,6,0,0,8,9,4,5,0,15,5,3,0,0,7,6,8,0,0,14,0,9,0,0,14,3,10,0,0,14,3,9,3,0,18,0,0,0,0,0,54,48,15,0,126
SAL51307,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,8,0,0,0,12,10,0,0,0,10,5,0,3,0,12,12,0,0,0,15,0,5,0,0,9,6,3,0,0,8,8,15,0,0,24,11,11,0,0,26,7,18,0,0,23,8,11,0,0,25,15,34,0,0,48,10,25,0,0,38,5,0,0,0,5,118,132,19,0,270
SAL51308,19,6,0,0,21,9,0,0,0,12,6,0,0,0,7,0,0,0,0,3,25,0,3,0,31,12,7,10,0,31,84,7,8,0,104,75,4,12,0,92,58,15,19,0,97,88,20,20,0,130,47,31,17,0,92,44,41,10,0,98,96,118,39,0,256,83,104,9,0,195,95,110,10,0,216,46,85,5,0,138,92,242,14,0,351,52,118,23,4,199,4,7,4,0,12,931,929,210,14,2083
SAL51309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,5,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,13,0,0,10,5,4,0,0,6,27,24,8,0,57
SAL51310,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,0,0,0,0,4,22,13,3,0,41
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6
SAL51312,11,7,7,0,13,4,0,4,0,8,3,0,0,0,4,0,0,0,0,4,15,0,3,0,17,8,0,3,0,10,30,3,6,0,37,29,4,11,0,45,36,8,8,0,50,26,9,7,0,49,13,6,9,0,29,18,15,5,0,44,28,42,9,0,83,23,34,4,0,62,21,45,8,0,72,17,38,0,0,53,52,246,9,0,306,11,56,6,0,70,3,4,0,0,5,355,516,97,7,973
SAL51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,9,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,24
SAL51315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,6,0,21
SAL51316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,0,0,11,7,3,0,0,6,0,0,0,0,3,0,3,0,0,0,4,8,4,0,10,5,5,0,0,6,0,0,0,0,0,29,35,9,0,64
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,13,0,0,14
SAL51318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,12,0,0,16
SAL51319,27,0,3,0,29,9,0,0,0,14,0,0,0,0,3,3,0,7,0,16,36,4,21,6,63,23,6,29,0,57,136,9,27,0,171,73,18,33,3,136,92,22,52,0,173,74,46,19,3,145,49,47,41,0,137,61,46,20,0,119,106,101,20,0,231,62,101,8,0,169,46,105,8,0,153,33,74,4,0,111,65,146,5,0,218,81,143,28,0,249,19,4,4,0,28,982,876,331,21,2212
SAL51320,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,3,0,0,0,3,5,0,0,0,5,0,6,0,0,6,0,0,0,0,0,21,21,4,0,40
SAL51321,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,0,0,0,0,0,5,0,0,0,6,7,0,0,0,12,24,0,0,0,27,18,0,4,0,23,17,3,10,0,23,22,11,3,0,34,10,8,10,0,28,10,7,4,6,25,29,20,8,0,64,28,22,3,0,48,13,16,0,0,37,18,26,0,0,45,75,197,10,0,280,11,41,9,0,51,4,0,0,0,4,277,358,68,12,720
SAL51322,9,4,0,0,7,6,0,0,0,6,0,0,0,0,0,0,0,6,0,6,8,0,0,0,10,0,0,6,0,8,39,0,4,0,40,11,4,6,0,18,17,7,4,0,31,19,9,4,0,30,10,4,3,0,22,19,17,4,0,40,21,37,8,0,68,17,30,0,0,45,15,32,3,0,46,8,26,0,0,35,19,50,3,0,69,20,23,6,0,56,0,3,0,0,3,229,250,58,7,543
SAL51323,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,6,12,0,0,0,15,12,0,3,0,19,16,5,3,0,21,15,0,4,0,26,10,4,0,0,12,3,0,0,0,8,19,11,0,0,33,9,11,0,0,21,15,20,4,0,32,9,4,0,0,10,13,35,0,0,59,5,17,0,0,25,0,0,0,0,0,153,119,29,4,294
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,21
SAL51328,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,9,0,0,0,9,0,0,0,0,3,11,0,4,0,13,8,0,6,0,14,15,4,3,0,23,12,15,0,0,22,3,6,0,0,12,8,4,3,0,17,14,20,5,0,39,9,13,3,0,21,5,12,0,0,24,4,10,0,0,15,12,19,0,0,41,9,21,4,0,35,4,0,0,0,0,127,133,36,0,301
SAL51329,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,13,0,0,19
SAL51330,13,4,16,0,35,3,0,6,0,18,8,0,5,0,13,4,0,12,0,21,14,4,24,0,46,22,5,32,0,66,64,14,48,4,126,50,8,64,4,126,95,29,79,9,206,127,33,55,8,221,76,59,47,4,188,106,47,46,0,200,248,157,86,7,501,233,132,33,6,405,236,185,22,15,448,146,145,9,7,297,421,613,37,4,1078,218,162,63,0,442,16,12,9,3,36,2093,1610,680,85,4463
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,9,0,0,0,13,3,3,0,0,9,5,3,0,0,9,8,4,3,0,16,0,9,0,0,3,4,0,0,0,4,9,0,0,0,12,5,8,0,0,8,6,3,0,0,4,4,0,0,0,4,8,11,0,0,23,5,7,0,0,15,0,0,0,0,0,80,47,8,0,136
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,11
SAL51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,12,0,0,20
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,22
SAL51337,15,5,8,0,26,3,0,0,0,11,3,0,10,0,12,3,0,15,0,11,14,4,13,0,34,9,0,35,0,44,46,10,41,0,99,36,14,47,3,104,55,15,56,4,135,63,30,36,3,133,35,56,45,4,140,46,74,36,3,163,111,242,51,0,404,80,244,28,0,355,98,256,14,0,371,64,179,4,0,251,126,472,18,0,617,109,346,39,0,494,8,15,10,0,35,940,1968,510,26,3445
SAL51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,0,0,0,11,0,6,0,0,7,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,21,19,3,0,46
SAL51339,8,0,4,0,8,5,0,0,0,5,3,0,0,0,3,0,0,4,0,5,11,0,0,0,12,7,0,5,0,9,39,0,5,0,45,28,0,10,0,41,18,7,10,0,41,27,10,3,0,43,6,9,4,0,22,24,13,3,0,40,33,34,5,0,75,16,34,0,0,51,29,34,3,0,66,12,26,0,0,37,46,56,0,0,99,30,77,10,0,118,7,0,3,0,7,339,309,75,6,725
SAL51340,20,7,14,0,34,0,0,3,0,3,3,5,7,0,16,0,0,9,0,11,14,5,24,0,41,16,8,42,6,70,88,26,46,4,165,35,33,57,3,129,58,64,83,4,204,60,139,54,3,257,50,152,48,0,249,53,122,47,6,223,114,288,47,17,459,100,203,23,0,329,49,137,16,0,200,20,71,3,0,98,25,101,3,3,133,71,192,30,0,293,12,3,13,0,24,792,1545,567,50,2955
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,4,6,0,4,18
SAL51342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,8,0,0,0,0,4,17,0,4,0,22,8,4,0,0,11,12,4,0,0,22,9,3,5,0,15,3,9,3,0,10,3,3,0,0,11,11,8,0,0,18,8,9,0,0,12,6,10,0,0,12,4,5,0,0,7,8,13,0,0,17,12,11,0,0,22,0,0,0,0,6,118,74,22,0,208
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,10,0,4,0,16,9,0,0,0,7,0,4,5,0,6,0,0,0,0,0,12,0,0,0,13,10,5,3,0,18,41,0,10,0,54,28,12,16,0,53,38,7,13,0,65,48,27,17,0,87,26,27,14,0,59,32,31,10,0,66,53,69,20,0,145,41,60,7,0,106,28,71,5,0,107,20,57,0,0,76,79,271,12,0,356,20,65,14,0,100,4,0,0,0,4,496,701,161,10,1366
SAL51346,4,0,3,0,7,0,0,0,0,3,4,0,3,0,6,0,0,3,0,5,9,0,4,0,14,7,4,5,0,17,16,3,6,0,27,22,3,9,0,31,27,9,11,4,48,25,8,7,0,38,15,3,7,0,32,21,12,16,3,50,41,44,20,0,106,44,35,10,0,84,20,43,10,0,70,28,45,3,0,71,109,339,26,0,472,19,35,13,0,65,6,3,0,0,9,411,580,157,12,1159
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,6,0,0,0,14,4,0,0,0,7,3,0,3,0,4,0,0,3,0,9,18,0,9,0,28,16,7,13,0,35,50,0,13,3,75,39,7,22,4,72,37,13,21,0,71,49,9,18,8,82,18,16,11,0,45,21,36,9,0,66,66,41,19,6,128,34,27,0,0,67,34,38,7,0,81,14,31,4,0,46,40,75,7,0,122,42,68,15,0,116,3,4,0,0,10,501,379,183,18,1083
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,12
SAL51351,5,0,0,0,15,4,0,0,0,0,0,0,0,0,5,3,0,4,0,4,0,0,9,0,5,4,0,13,0,13,25,0,12,0,33,19,0,5,0,24,19,6,7,0,31,23,6,9,0,33,8,6,5,0,19,10,5,0,0,15,17,16,6,0,42,13,12,3,0,27,10,13,0,0,30,5,13,0,0,20,15,28,0,0,41,18,27,9,0,51,8,0,0,0,3,203,134,73,7,418
SAL51352,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,4,0,5,7,0,3,0,4,3,3,12,0,15,24,5,6,0,34,12,5,18,0,31,15,15,12,0,45,17,32,20,0,63,6,25,15,0,45,19,25,3,6,46,47,67,22,0,136,29,86,7,0,125,28,57,3,0,95,21,24,0,0,50,20,60,5,0,87,22,45,9,0,79,0,4,0,0,7,266,456,143,17,878
SAL51353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,0,5,0,7,14,0,3,0,15,6,3,4,0,16,6,0,3,0,5,8,10,9,0,18,6,9,3,0,16,0,10,0,0,12,10,15,8,0,35,7,6,0,0,13,0,3,4,0,11,0,0,0,0,0,4,8,0,0,7,8,15,11,0,36,3,0,0,0,4,83,75,43,0,205
SAL51354,4,0,9,0,7,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,3,6,7,0,13,7,0,13,0,16,30,5,16,0,50,23,4,15,0,57,22,4,20,0,51,32,19,17,0,59,28,18,19,0,59,14,27,12,0,51,41,70,27,0,138,24,59,9,0,99,33,74,3,0,114,20,48,4,0,78,44,124,3,0,163,42,97,13,0,160,3,0,0,0,6,383,560,186,14,1136
SAL51355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,13
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,7,0,9,7,0,5,0,15,3,3,5,0,15,15,10,6,0,30,11,5,5,0,20,6,7,4,0,26,15,11,3,4,34,55,57,12,4,122,36,49,3,3,88,39,75,4,0,122,30,42,5,0,69,96,235,8,0,334,35,79,14,0,123,6,3,3,0,15,365,575,91,13,1037
SAL51360,13,6,4,0,19,16,0,0,0,17,6,0,4,0,12,4,0,4,0,4,27,0,3,0,36,24,0,7,0,27,68,0,9,0,77,69,9,9,0,86,83,9,18,8,112,76,18,18,0,114,43,14,15,4,78,54,12,9,0,75,99,78,19,3,201,49,82,7,5,143,55,99,6,0,161,39,103,5,0,143,163,565,21,0,748,45,125,13,0,182,10,10,0,0,26,938,1131,175,20,2270
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
SAL51362,4,0,0,0,3,0,0,3,0,4,5,0,0,0,5,0,0,0,0,0,4,0,7,0,8,0,0,3,0,10,4,0,6,0,13,7,4,3,0,11,5,4,3,0,13,10,0,6,0,19,3,9,4,0,16,5,7,4,0,9,18,12,0,0,29,14,19,4,0,42,10,9,0,0,20,10,9,0,0,14,11,26,4,0,34,10,15,3,0,27,0,0,5,0,9,103,102,72,5,273
SAL51363,13,0,3,0,20,10,0,0,0,8,0,0,4,0,8,3,3,9,0,19,22,0,11,0,34,20,0,32,0,58,115,10,38,3,167,91,7,51,4,157,84,22,44,3,152,78,37,44,0,160,39,34,18,5,99,68,50,21,0,134,108,94,37,0,233,103,115,26,0,236,87,104,8,0,201,44,70,4,0,109,99,157,10,0,266,59,117,33,0,212,12,0,3,5,15,1068,821,393,24,2306
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5
