SAL_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
SAL50486,45,15,18,26,24,35,3,8,33,9,22,79,6,223,3,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,3,11,9,5,0,6,10,0,3,6,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,19,7,3,15,7,5,0,6,13,0,9,12,0,46,6,0,0,0,0,4,0,4,0,0,0,0,11,17,67,17,23,43,32,44,8,16,50,12,28,94,21,285,4,5,6,0
SAL50487,16,9,3,0,10,9,0,10,18,0,9,42,0,93,4,0,0,0,0,0,0,0,0,0,0,10,0,9,5,0,0,0,0,3,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,18,0,30,0,0,0,0,0,0,0,0,0,0,0,4,12,18,22,15,3,0,10,10,0,6,21,0,8,63,16,142,5,6,0,0
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0
SAL50490,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0
SAL50491,636,311,218,39,277,269,70,139,367,64,321,1702,129,3447,28,22,13,0,9,12,0,4,18,4,6,97,4,184,279,84,80,15,113,142,25,68,100,28,103,377,23,993,30,9,18,4,14,16,0,8,10,3,13,61,3,134,12,3,4,0,10,6,0,0,3,0,4,33,3,54,4,0,0,0,0,0,0,0,3,0,0,16,0,22,13,4,7,0,8,8,0,0,3,0,0,88,5,118,0,0,0,0,0,0,0,0,0,0,4,20,0,22,0,0,0,0,0,0,0,0,5,0,0,19,0,28,9,0,0,0,0,3,0,0,0,0,0,23,0,35,12,9,4,0,6,10,0,4,6,3,12,68,6,112,385,132,130,25,158,196,30,94,145,36,148,809,41,1696,32,9,9,0,17,22,3,9,12,6,13,38,175,286,1051,452,358,75,455,483,105,242,516,111,481,2543,347,5429,118,134,44,0
SAL50492,200,144,54,50,104,108,26,56,151,37,135,781,46,1479,12,11,4,0,0,3,0,0,0,0,4,40,0,71,18,10,5,4,11,11,0,8,13,5,13,60,8,125,10,0,4,0,5,8,0,0,5,0,0,15,0,29,3,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,34,0,43,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,4,0,0,0,0,0,0,4,0,3,29,0,40,49,25,14,10,19,28,0,8,24,3,25,225,10,358,15,7,5,0,6,4,0,8,10,0,7,20,191,241,262,177,72,56,127,133,24,71,190,39,167,1027,243,2080,51,78,18,0
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,3,0,0,0,0,0,0,0,0,0,3,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,5,13,0,37,4,0,0,0
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50496,4,0,0,0,0,6,0,0,3,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,8,0,21,3,0,0,0
SAL50497,143,120,49,4,60,49,11,23,132,12,125,1461,76,2030,3,0,0,0,0,3,0,4,3,0,0,56,0,70,20,6,10,0,18,8,0,5,13,5,17,83,11,145,3,0,0,0,0,0,0,0,0,0,4,50,0,60,0,0,0,0,0,0,0,0,0,0,0,30,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,43,4,54,0,0,0,0,0,0,0,0,0,0,0,15,3,19,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,0,4,0,0,0,0,0,3,0,0,78,0,94,0,0,0,0,0,0,0,0,0,0,0,19,0,28,34,20,13,7,20,14,3,7,22,5,26,385,15,516,5,0,0,4,0,3,0,0,3,0,7,30,212,256,171,134,64,12,84,63,15,31,158,14,160,1878,305,2806,80,86,27,0
SAL50498,5,0,0,0,0,0,0,0,0,0,3,27,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,5,35,8,49,0,0,0,0
SAL50499,0,8,0,0,3,3,0,0,7,0,4,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,8,0,0,4,3,0,0,7,0,7,34,11,55,0,0,0,0
SAL50500,516,333,181,29,221,234,48,103,441,59,338,2310,182,4016,31,25,16,3,13,18,0,11,18,7,23,117,0,219,128,37,26,4,49,55,11,33,78,10,72,322,20,651,11,4,8,0,9,6,0,0,6,0,6,48,0,89,5,3,4,0,4,9,0,0,5,0,3,16,3,35,3,0,0,0,0,3,0,0,0,0,3,5,0,12,9,5,0,0,6,0,5,0,3,0,7,58,0,81,3,3,0,0,0,0,0,0,0,0,0,5,0,15,3,3,0,0,5,0,0,0,0,0,0,10,0,19,0,3,0,0,0,0,0,0,5,0,0,17,0,31,0,6,0,0,0,4,0,0,14,0,8,56,5,79,194,86,57,12,83,90,19,51,126,20,120,663,40,1228,18,6,7,0,4,4,3,0,10,0,3,21,233,287,732,428,244,37,316,330,68,155,570,85,465,2992,446,5531,155,155,41,0
SAL50501,20,10,8,0,0,4,0,5,9,0,21,108,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,4,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,6,0,0,0,0,0,0,4,0,3,22,0,40,0,0,0,0,0,0,0,0,0,0,0,0,19,19,30,16,7,0,5,4,0,3,13,0,24,132,20,233,14,7,0,0
SAL50502,209,226,78,18,116,95,27,54,305,25,238,1604,105,2627,16,10,13,3,7,9,0,0,7,3,14,65,8,127,93,41,34,11,36,36,9,21,27,10,48,190,15,431,14,9,5,6,10,10,0,4,5,5,12,49,9,96,19,0,12,0,6,8,0,5,10,3,5,38,3,84,3,0,0,0,0,0,0,0,5,0,3,41,5,52,19,17,3,5,22,14,3,8,7,4,25,236,4,319,5,3,4,0,18,6,0,0,0,0,11,120,0,160,6,9,4,0,19,4,0,0,4,0,4,129,0,173,6,6,0,0,0,5,0,0,3,0,5,40,0,60,10,7,0,0,7,5,0,0,8,0,9,76,0,114,197,111,74,17,124,88,18,42,88,22,133,977,47,1611,6,7,6,9,5,7,6,6,5,3,0,9,190,218,409,343,155,46,250,186,48,94,394,54,378,2591,346,4457,103,168,36,0
SAL50503,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
SAL50508,28,56,16,6,77,32,20,5,50,10,51,666,43,931,0,0,0,0,0,0,0,0,0,0,0,29,0,33,0,0,0,0,0,0,0,0,0,0,3,11,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,4,0,0,5,4,0,0,0,3,6,104,0,122,0,0,0,0,6,0,0,0,0,0,0,8,112,128,31,60,10,6,83,38,23,6,55,13,59,777,154,1181,4,35,6,0
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
