SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL51394,..,439,439,847,52,900,751,10,763,1058,0,1059,470,0,474,230,0,229,3362,502,3866
SAL51395,..,242,242,228,16,243,91,0,96,62,0,62,40,0,40,28,0,31,456,264,711
SAL51396,..,1365,1365,1441,127,1564,693,28,724,544,8,549,177,4,185,85,0,85,2939,1535,4471
SAL51397,..,564,564,448,24,473,171,3,174,126,0,131,54,0,54,35,0,35,832,593,1426
SAL51398,..,25,25,13,3,17,3,0,3,0,0,0,0,0,0,0,0,0,16,24,42
SAL51399,..,13,13,42,0,44,10,0,10,16,0,16,3,0,3,4,0,4,68,17,91
SAL51400,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL51401,..,44,44,54,0,59,44,0,44,41,0,41,31,0,31,54,0,54,230,47,278
SAL51402,..,583,583,535,99,637,246,54,305,236,37,274,93,11,101,35,5,45,1153,791,1937
SAL51403,..,10,10,12,0,9,0,0,0,3,0,3,0,0,0,0,0,0,16,6,24
SAL51404,..,17,17,49,0,46,30,0,30,32,0,32,19,0,19,6,0,6,137,15,150
SAL51405,..,647,647,1197,29,1227,618,14,630,754,14,767,253,0,253,97,0,97,2913,706,3618
SAL51406,..,8,8,24,0,24,12,0,12,13,0,13,4,0,4,5,0,5,48,8,61
SAL51407,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,..,136,136,308,15,323,159,0,163,153,0,153,78,0,78,25,0,25,720,152,872
SAL51409,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,..,44,44,140,3,148,64,0,67,81,0,81,36,0,36,15,0,15,332,51,387
SAL51411,..,35,35,100,0,104,44,0,43,50,0,50,23,0,23,11,0,11,233,36,261
SAL51412,..,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4
SAL51413,..,347,347,312,24,339,224,0,223,194,0,196,74,0,74,43,0,43,844,381,1228
SAL51414,..,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,6,0,15
SAL51415,..,16,16,12,0,11,15,0,15,18,0,18,13,0,13,14,0,14,70,16,86
SAL51416,..,1752,1752,1421,146,1563,518,36,556,441,16,459,124,6,128,29,0,29,2535,1947,4482
SAL51417,..,837,837,1074,87,1159,758,31,785,805,4,812,276,0,276,156,0,151,3063,959,4026
SAL51418,..,3,3,13,4,13,0,0,0,5,0,5,3,0,3,0,0,0,26,5,28
SAL51419,..,147,147,213,11,227,85,7,91,77,0,77,32,0,32,7,0,7,422,165,584
SAL51420,..,916,916,1090,59,1155,466,17,484,356,0,361,167,0,167,82,0,82,2156,996,3158
SAL51421,..,269,269,467,13,484,242,13,255,324,8,332,151,4,152,28,0,28,1211,306,1519
SAL51422,..,14,14,16,0,17,9,0,9,7,0,7,0,0,0,0,0,0,31,15,46
SAL51423,..,9,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12
SAL51424,..,14,14,23,0,23,4,0,4,3,0,3,5,0,5,0,0,0,30,14,47
SAL51425,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51426,..,3,3,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,4,3,10
SAL51427,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51428,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51429,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51430,..,38,38,31,5,36,10,0,10,6,0,6,8,0,8,7,0,7,61,39,104
SAL51431,..,33,33,17,0,18,5,0,5,4,0,4,0,0,0,0,0,0,28,33,58
SAL51432,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6
SAL51433,..,16,16,9,5,13,12,0,13,12,0,12,16,0,16,29,0,29,81,21,100
SAL51434,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
SAL51435,..,400,400,816,22,840,601,11,614,754,6,757,324,0,323,131,0,131,2624,441,3066
SAL51436,..,127,127,197,9,206,69,3,76,72,0,72,29,0,29,13,0,13,379,139,516
SAL51437,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51438,..,0,0,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,7,0,11
SAL51439,..,10,10,7,0,7,3,0,3,8,0,8,0,0,0,0,0,0,25,10,29
SAL51440,..,7,7,6,0,9,10,0,10,3,0,3,0,0,0,19,0,19,44,13,52
SAL51441,..,5,5,3,0,3,0,0,0,0,0,0,8,0,8,0,0,0,17,5,15
SAL51442,..,17,17,37,0,37,14,0,14,9,0,9,6,0,6,0,0,0,66,17,85
SAL51443,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL51444,..,3,3,10,0,10,3,0,3,3,0,3,0,0,0,0,0,0,16,3,22
SAL51445,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,..,212,212,606,20,626,305,0,304,427,0,424,187,0,187,99,0,99,1620,231,1852
SAL51447,..,6,6,6,0,11,3,0,3,3,0,3,4,0,4,0,0,0,24,6,34
SAL51448,..,1764,1764,2651,181,2834,1437,31,1475,1334,16,1344,610,9,614,369,0,369,6405,2001,8401
SAL51449,..,43,43,48,0,48,10,0,10,10,0,10,5,0,5,5,0,5,75,43,122
SAL51450,..,7,7,12,0,12,3,0,3,6,0,6,3,0,3,3,0,3,18,7,31
SAL51451,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51452,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,8
SAL51453,..,8,8,11,0,11,3,0,3,5,0,5,3,0,3,0,0,0,17,8,28
SAL51454,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51455,..,6,6,4,0,0,6,0,6,0,0,0,0,0,0,3,0,3,8,10,16
SAL51456,..,166,166,212,17,224,112,0,112,175,0,175,99,0,100,38,0,38,633,187,816
SAL51457,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51458,..,212,212,222,16,237,50,0,50,46,0,48,24,0,24,4,0,4,350,230,581
SAL51459,..,0,0,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8
SAL51460,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,..,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,6,0,11
SAL51462,..,27,27,48,0,54,19,0,19,12,0,12,4,0,4,8,0,8,84,27,116
SAL51463,..,4,4,15,0,15,0,0,0,3,0,3,0,0,0,0,0,0,20,9,30
SAL51464,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51465,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,..,25,25,18,0,23,8,0,8,0,0,0,0,0,0,0,0,0,27,24,55
SAL51467,..,220,220,504,37,541,342,14,349,268,3,270,80,0,80,28,0,28,1210,270,1483
SAL51468,..,13,13,17,3,18,6,0,6,8,0,8,4,0,4,0,0,0,35,13,49
SAL51469,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51470,..,185,185,326,19,345,138,9,149,220,0,221,84,0,84,21,0,18,781,217,1001
SAL51471,..,0,0,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,10,0,12
SAL51472,..,1544,1544,1050,150,1198,443,33,470,269,4,278,74,0,74,39,0,39,1869,1733,3599
SAL51473,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51474,..,0,0,13,0,13,4,0,4,3,0,3,0,0,0,4,0,4,23,0,25
SAL51475,..,334,334,427,22,447,171,4,177,227,0,230,107,0,107,56,0,56,992,355,1350
SAL51476,..,0,0,6,0,6,0,0,0,0,0,0,8,0,8,0,0,0,18,0,24
SAL51477,..,3,3,5,0,5,0,0,0,3,0,3,5,0,5,0,0,0,12,3,12
SAL51478,..,20,20,44,4,51,16,0,16,17,0,17,10,0,10,8,0,13,98,17,116
SAL51479,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51480,..,10,10,26,0,26,9,0,9,14,0,14,7,0,7,0,0,0,56,10,61
SAL51481,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51482,..,51,51,82,3,89,26,0,26,19,0,19,12,0,12,9,0,9,153,57,206
SAL51483,..,4,4,5,0,5,0,0,0,8,0,8,0,0,0,0,0,0,18,4,23
SAL51484,..,12,12,8,0,8,6,0,6,13,0,13,0,0,0,3,0,3,29,12,45
SAL51485,..,244,244,257,19,272,125,6,136,97,0,97,53,0,56,27,0,27,554,273,827
SAL51486,..,122,122,169,16,180,73,0,73,55,0,55,30,0,30,24,0,24,352,139,495
SAL51487,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51488,..,9,9,11,0,11,0,0,0,3,0,3,0,0,0,0,0,0,13,9,17
SAL51489,..,144,144,291,8,295,144,0,146,206,0,208,93,0,93,34,0,34,764,151,922
SAL51490,..,1545,1545,1279,221,1493,512,79,587,395,22,421,100,7,110,19,4,27,2306,1881,4185
SAL51491,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51492,..,65,65,79,12,91,41,0,41,50,0,50,16,0,16,9,0,9,195,76,268
SAL51493,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51494,..,126,126,170,12,184,80,7,83,83,0,83,26,0,26,4,0,4,363,144,505
SAL51495,..,4,4,13,0,13,0,0,0,7,0,7,4,0,4,0,0,0,25,4,27
SAL51496,..,0,0,0,0,0,5,0,5,6,0,6,0,0,0,0,0,0,7,0,9
SAL51497,..,4,4,7,0,7,0,0,0,4,0,4,0,0,0,0,0,0,9,4,13
SAL51498,..,0,0,10,0,10,3,0,3,0,0,0,8,0,8,0,0,0,19,0,19
SAL51499,..,7,7,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,8,21
SAL51500,..,183,183,270,21,288,138,4,140,167,0,169,62,0,62,29,0,29,661,208,871
SAL51501,..,220,220,222,16,236,48,0,48,45,0,45,11,0,11,20,0,20,349,239,580
SAL51502,..,1041,1041,1462,99,1560,749,22,767,686,4,687,297,0,300,159,0,159,3351,1169,4516
SAL51503,..,0,0,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,11,0,14
SAL51504,..,4,4,9,0,9,0,0,0,5,0,5,3,0,3,0,0,0,22,4,21
SAL51505,..,18,18,26,3,31,12,0,12,11,0,11,6,0,6,0,0,0,62,23,86
SAL51506,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51507,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51508,..,59,59,116,6,128,54,0,56,62,0,63,27,0,27,10,0,10,280,70,348
SAL51509,..,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,7,15
SAL51510,..,82,82,84,7,94,14,0,15,10,0,10,3,0,3,0,0,0,116,87,199
SAL51511,..,3,3,11,0,11,5,0,5,3,0,3,3,0,3,0,0,0,18,0,20
SAL51512,..,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,9,0,13
SAL51513,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51514,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SAL51515,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SAL51516,..,5,5,10,0,10,3,0,3,5,0,5,5,0,5,5,0,5,21,5,33
SAL51517,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51518,..,29,29,62,3,61,11,0,11,11,0,11,9,0,9,3,0,3,95,32,127
SAL51519,..,212,212,449,24,475,325,9,332,327,0,326,101,0,101,47,0,47,1249,238,1485
SAL51520,..,6,6,10,0,10,0,0,0,4,0,4,0,0,0,0,0,0,16,6,23
SAL51521,..,215,215,421,22,442,249,6,258,278,0,280,138,0,138,67,0,67,1149,241,1394
SAL51522,..,9,9,27,0,27,9,0,9,4,0,4,4,0,4,3,0,3,38,9,49
SAL51523,..,4,4,7,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,3,20
SAL51524,..,12,12,13,0,13,4,0,4,9,0,9,4,0,4,5,0,5,32,12,43
SAL51525,..,318,318,665,30,697,212,3,210,223,0,223,92,0,92,25,0,25,1220,351,1573
SAL51526,..,1194,1194,1411,101,1507,754,17,770,704,0,711,256,0,256,125,0,125,3247,1317,4560
SAL51527,..,0,0,8,0,8,4,0,4,4,0,4,0,0,0,0,0,0,18,0,22
SAL51528,..,6,6,6,0,8,5,0,5,7,0,7,9,0,9,13,0,13,30,9,41
SAL51529,..,13,13,24,0,26,9,0,9,6,0,6,0,0,0,0,0,0,42,9,53
SAL51530,..,31,31,22,0,22,15,0,15,14,0,14,18,0,18,27,0,27,99,36,129
SAL51531,..,3,3,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,5,3,13
SAL51532,..,5,5,3,0,3,4,0,4,3,0,3,3,0,3,0,0,0,13,5,22
SAL51533,..,23,23,3,0,5,14,0,18,7,0,7,11,0,11,36,0,36,70,20,94
SAL51534,..,912,912,1267,97,1358,672,12,685,595,3,597,242,0,242,147,0,147,2917,1026,3941
SAL51535,..,3,3,8,0,8,0,0,0,4,0,4,0,0,0,0,0,0,17,3,19
SAL51536,..,316,316,408,19,428,133,0,135,128,0,128,69,0,69,28,0,32,765,343,1108
SAL51537,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
SAL51538,..,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
SAL51539,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SAL51540,..,33,33,95,5,102,36,0,36,56,0,56,19,0,19,12,0,12,221,37,261
SAL51541,..,354,354,514,36,552,269,7,272,218,4,228,80,0,80,28,0,28,1111,400,1513
SAL51542,..,15,15,9,0,16,0,0,6,4,0,4,0,0,0,0,0,0,17,14,41
SAL51543,..,0,0,5,0,5,3,0,3,0,0,0,3,0,3,0,0,0,10,0,10
SAL51544,..,119,119,290,29,317,143,6,153,150,9,156,57,0,57,27,5,31,667,168,831
SAL51545,..,18,18,16,0,20,3,0,3,10,0,10,0,0,0,3,0,3,38,27,61
SAL51546,..,128,128,224,12,238,70,0,70,76,0,76,38,0,41,3,0,3,400,140,543
SAL51547,..,15,15,9,0,9,7,0,7,4,0,4,7,0,7,0,0,0,31,15,53
SAL51548,..,3,3,6,0,6,3,0,3,3,0,3,4,0,4,3,0,3,15,3,19
SAL51549,..,210,210,443,26,469,320,10,331,554,6,557,237,0,236,107,0,107,1663,242,1907
SAL51550,..,49,49,59,4,60,14,0,14,17,0,17,14,0,14,11,0,11,117,49,162
SAL51551,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10
SAL51552,..,10,10,13,3,19,12,0,12,11,0,11,4,0,4,3,0,3,35,11,50
SAL51553,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7
SAL51554,..,8,8,3,0,3,4,0,4,7,0,7,6,0,6,0,0,0,23,8,31
SAL51555,..,16,16,12,0,11,4,4,5,0,0,0,0,0,0,0,0,0,17,18,34
SAL51556,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12
SAL51557,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51558,..,725,725,1192,131,1319,910,23,932,954,4,957,448,3,451,221,0,222,3720,890,4609
SAL51559,..,6,6,4,0,0,8,0,8,0,0,0,0,0,0,0,0,0,7,3,16
SAL51560,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51561,..,6,6,23,0,23,5,0,5,10,0,10,4,0,4,3,0,3,42,6,54
SAL51562,..,9,9,13,0,13,4,0,4,5,0,5,0,0,0,0,0,0,16,9,24
SAL51563,..,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL51564,..,1527,1527,1348,108,1465,609,35,641,798,14,810,293,0,293,55,0,55,3097,1686,4790
SAL51565,..,470,470,696,36,732,361,13,372,580,5,584,149,0,143,34,0,34,1820,518,2342
SAL51566,..,0,0,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,13,0,15
SAL51567,..,114,114,192,15,207,85,3,96,79,0,79,28,0,28,17,0,17,400,137,536
SAL51568,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SAL51569,..,1194,1194,1250,84,1336,458,18,467,388,0,392,167,0,166,87,0,90,2347,1300,3643
SAL51570,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51571,..,4,4,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,9,4,9
SAL51572,..,12,12,24,0,24,11,0,11,7,0,7,5,0,5,0,0,0,48,14,62
SAL51573,..,158,158,88,12,101,22,0,22,6,0,6,0,0,0,4,0,4,116,169,282
SAL51574,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
SAL51575,..,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,7,0,7
SAL51576,..,4,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9
SAL51577,..,121,121,114,12,122,83,5,87,83,0,86,33,0,33,27,0,27,336,135,472
SAL51578,..,623,623,604,72,678,239,26,263,211,11,216,64,0,64,11,0,11,1125,732,1853
SAL51579,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51580,..,1387,1387,884,191,1082,259,60,326,107,14,122,33,3,33,0,0,0,1287,1661,2949
SAL51581,..,9,9,12,0,12,4,0,4,3,0,3,3,0,3,5,0,5,26,9,35
SAL51582,..,15,15,47,0,51,18,0,18,32,0,32,17,0,17,13,0,13,116,18,133
SAL51583,..,4,4,9,0,10,3,0,3,0,0,0,4,0,4,0,0,0,18,6,19
SAL51584,..,8,8,13,0,13,0,0,0,3,0,3,4,0,4,0,0,0,15,8,27
SAL51585,..,49,49,83,0,85,29,0,29,29,0,33,9,0,9,5,0,5,156,51,212
SAL51586,..,41,41,82,4,85,38,0,35,9,0,9,6,0,6,8,0,8,149,43,190
SAL51587,..,9,9,10,0,10,9,0,9,9,0,9,5,0,5,0,0,0,25,9,34
SAL51588,..,909,909,786,132,916,472,24,493,322,6,329,127,0,128,57,0,61,1770,1073,2837
SAL51589,..,21,21,25,0,25,0,0,0,3,0,3,0,0,0,0,0,0,32,21,54
SAL51590,..,3,3,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,5,3,10
SAL51591,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51592,..,44,44,98,3,102,67,3,70,68,0,68,37,0,37,13,0,13,274,44,320
SAL51593,..,377,377,370,52,423,194,21,214,222,9,227,48,0,48,10,5,10,841,459,1297
SAL51594,..,14,14,58,0,59,28,0,28,38,0,38,17,0,17,7,0,7,151,15,168
SAL51595,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51596,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51597,..,0,0,3,0,3,0,0,0,6,0,6,0,0,0,0,0,0,12,0,14
SAL51598,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51599,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51600,..,43,43,46,0,48,18,0,18,9,0,9,13,0,13,0,0,0,87,39,127
SAL51601,..,113,113,111,5,124,94,0,94,98,0,98,69,0,69,20,0,20,396,117,512
SAL51602,..,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SAL51603,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL51604,..,5,5,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15
SAL51605,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL51606,..,10,10,9,4,14,0,0,0,0,0,0,3,0,3,0,0,0,14,12,26
SAL51607,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL51608,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL51609,..,0,0,8,0,8,9,0,9,0,0,0,0,0,0,0,0,0,11,0,14
SAL51610,..,700,700,592,62,654,284,22,308,321,14,334,100,0,105,24,0,24,1331,794,2125
SAL51611,..,17,17,4,3,4,7,0,7,4,0,4,6,0,6,0,0,0,22,20,44
SAL51612,..,882,882,1493,67,1559,1122,24,1143,1682,3,1687,625,3,630,258,0,258,5180,980,6159
SAL51613,..,10,10,22,0,20,6,0,6,4,0,4,5,0,5,0,0,0,40,9,53
SAL51614,..,92,92,133,8,139,37,3,38,46,0,46,26,0,26,8,0,8,252,101,354
SAL51615,..,22,22,15,4,23,3,0,3,0,0,0,0,0,0,0,0,0,27,32,57
SAL51616,..,36,36,75,3,76,24,0,24,28,0,28,24,0,24,11,0,11,162,41,207
SAL51617,..,678,678,682,91,773,346,64,408,314,46,362,155,20,175,69,10,79,1563,908,2470
SAL51618,..,36,36,27,3,31,7,0,7,0,0,0,10,0,10,5,0,5,49,34,84
SAL51619,..,16,16,24,0,25,6,0,6,7,0,7,5,0,5,0,0,0,47,17,69
SAL51620,..,7,7,15,0,15,9,0,9,5,0,5,0,0,0,0,0,0,32,7,36
SAL51621,..,5,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15
SAL51622,..,8,8,24,0,24,13,0,15,9,0,9,5,0,5,0,0,0,52,8,59
SAL51623,..,191,191,680,16,699,379,7,384,426,3,424,181,0,181,87,0,87,1751,220,1966
SAL51624,..,25,25,53,0,58,27,0,26,25,0,25,11,0,11,4,0,4,129,32,160
SAL51625,..,464,464,388,40,433,155,10,168,126,0,128,42,0,42,22,0,25,743,515,1257
SAL51626,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51627,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51628,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9
SAL51629,..,8,8,22,0,24,8,0,9,17,0,17,11,0,11,4,0,4,57,11,66
SAL51630,..,6,6,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,9,6,14
SAL51631,..,4,4,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,4,17
SAL51632,..,137,137,126,12,136,35,0,35,33,0,33,24,0,24,10,0,10,224,140,369
SAL51633,..,0,0,0,0,0,3,0,3,9,0,9,0,0,0,0,0,0,9,0,9
SAL51634,..,12,12,34,0,34,8,0,8,5,0,5,3,0,3,3,0,3,55,12,69
SAL51635,..,302,302,224,17,241,82,5,88,60,0,60,31,0,31,10,0,10,411,319,734
SAL51636,..,29,29,32,3,32,12,0,12,10,0,10,3,0,3,3,0,3,49,31,81
SAL51637,..,149,149,177,7,187,69,0,75,57,0,57,14,0,14,8,0,8,337,161,498
SAL51638,..,446,446,460,28,489,228,6,237,317,4,320,135,0,135,37,0,41,1177,481,1657
SAL51639,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51640,..,32,32,84,6,89,32,0,32,29,0,29,10,0,10,10,0,10,168,40,207
SAL51641,..,507,507,1167,25,1192,599,4,602,751,0,756,263,0,263,67,0,67,2843,543,3386
SAL51642,..,8,8,13,0,17,9,0,9,8,0,8,0,0,0,0,0,0,32,8,45
SAL51643,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51644,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7
SAL51645,..,3,3,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,5,13
SAL51646,..,57,57,111,0,117,41,0,41,39,0,39,24,0,24,4,0,4,217,58,277
SAL51647,..,74,74,181,8,188,70,0,70,71,0,71,35,0,35,16,0,16,373,77,452
SAL51648,..,3,3,13,0,13,4,0,4,9,0,9,0,0,0,0,0,0,16,3,22
SAL51649,..,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,4,16
SAL51650,..,10,10,5,0,5,0,0,0,3,0,3,5,0,5,0,0,0,18,10,28
SAL51651,..,134,134,186,12,196,66,0,66,62,0,62,33,0,33,19,0,19,363,145,509
SAL51652,..,16,16,23,5,31,23,0,23,7,0,7,12,0,12,16,0,16,87,23,106
SAL51653,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51654,..,81,81,49,9,57,16,0,16,7,0,7,4,0,4,0,0,0,76,95,167
SAL51655,..,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
SAL51656,..,92,92,67,9,75,38,0,38,36,0,36,14,0,14,29,0,29,182,104,279
SAL51657,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3
SAL51658,..,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,8
SAL51659,..,14,14,22,0,22,8,0,8,4,0,4,3,0,3,0,0,0,45,14,54
SAL51660,..,403,403,384,22,406,155,0,157,136,4,138,57,0,57,33,0,33,767,424,1196
SAL51661,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51662,..,20,20,10,0,10,9,0,9,5,0,5,0,0,0,9,0,9,24,20,39
SAL51663,..,9,9,18,0,18,3,0,3,4,0,4,0,0,0,0,0,0,19,9,26
SAL51664,..,72,72,159,4,168,65,3,61,61,0,61,27,0,27,12,0,16,320,85,403
SAL51665,..,11,11,45,0,45,17,0,17,19,0,20,9,0,9,0,0,0,88,10,101
SAL51666,..,169,169,360,22,379,181,5,188,200,0,202,69,0,69,25,0,25,837,192,1036
SAL51667,..,740,740,1126,58,1184,672,4,675,661,0,664,313,7,317,153,0,153,2926,809,3740
SAL51668,..,3,3,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,8,3,12
SAL51669,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL51670,..,621,621,845,45,884,492,16,507,516,0,519,176,0,176,77,0,77,2102,681,2787
SAL51671,..,15,15,18,0,18,8,0,8,10,0,10,0,0,0,0,0,0,40,22,54
SAL51672,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SAL51673,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
