SAL_CODE_2021,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
SAL50500,11,6,22,21,15,9,7,11,0,105,0,0,0,0,0,0,0,0,0,3,4,3,3,7,0,0,6,0,0,21,4,0,8,0,7,3,11,9,11,49,165,329,349,217,159,67,105,102,29,1515
SAL50501,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,16,9,10,0,4,4,0,82
SAL50502,7,5,25,16,8,3,6,13,0,85,0,0,0,0,0,0,0,0,0,0,8,3,3,3,4,0,6,0,0,29,3,5,8,9,5,0,3,4,3,38,162,470,254,218,160,75,70,103,13,1537
SAL50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50508,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,5,3,0,0,0,0,23,32,97,31,51,30,9,4,23,0,273
SAL50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50510,14,5,18,7,10,9,0,0,0,60,0,0,0,0,0,0,0,0,0,4,9,8,0,8,9,0,0,0,6,42,8,11,0,3,4,0,0,3,5,37,807,1841,195,193,323,107,32,57,46,3597
SAL50511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,17,16,11,5,3,4,10,3,89
SAL50513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,3,5,0,0,0,23
SAL50514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10
SAL50516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,17
SAL50517,7,0,10,4,6,0,4,6,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,11,44,63,77,31,27,12,20,25,0,300
SAL50518,19,4,87,45,43,29,25,31,0,298,0,0,0,0,0,0,0,0,0,5,8,11,16,9,9,0,14,4,0,72,13,8,34,16,11,12,33,8,18,155,410,764,1014,554,529,211,308,254,71,4117
SAL50519,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,8,53,0,0,0,16,20,0,113
SAL50520,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,14,12,9,18,0,8,24,0,115
SAL50521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,7,0,21
SAL50522,23,4,56,31,9,14,3,16,0,158,0,0,3,0,0,0,3,0,0,8,10,31,8,5,4,9,0,3,0,74,5,15,9,16,13,3,3,9,14,77,612,1907,412,382,316,149,69,164,48,4059
SAL50523,3,0,4,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,3,21,26,48,16,11,6,12,17,4,179
SAL50524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL50525,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,12,13,28,45,14,17,5,20,18,4,164
SAL50526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,11
SAL50527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,5,0,0,0,0,0,3,0,33
SAL50528,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,27,0,0,0,0,11,0,45
SAL50529,0,0,15,16,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,16,18,89,92,5,0,3,0,0,223
SAL50530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,0,0,0,5,0,15
SAL50531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,12
SAL50532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL50533,5,3,7,7,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,4,0,0,3,4,23,103,252,195,76,77,40,37,43,12,829
SAL50534,15,0,25,8,7,0,4,9,0,77,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,11,3,0,3,0,3,0,0,7,3,29,129,245,183,133,114,78,53,94,21,1043
SAL50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,5,0,3,0,0,23
SAL50536,3,0,22,13,4,0,3,0,0,49,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,6,0,13,76,293,139,113,82,48,35,66,6,869
SAL50537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,5
SAL50539,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,15,12,7,5,8,9,0,95
SAL50540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,17
SAL50541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50542,7,4,13,3,5,3,3,0,0,45,0,0,0,0,0,0,0,0,0,0,6,0,0,5,6,0,0,0,0,14,0,5,8,4,0,0,3,4,7,40,200,215,220,102,124,43,44,51,20,1016
SAL50543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,7,0,0,0,0,25
SAL50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,14
SAL50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50548,0,0,0,4,0,3,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,7,5,21,47,32,48,13,29,10,25,36,4,248
SAL50549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,12
SAL50550,7,5,48,26,21,12,9,34,3,164,0,0,0,0,0,0,0,0,0,0,3,7,8,12,0,0,4,11,4,44,5,5,13,12,10,8,10,17,16,99,156,405,424,392,236,128,144,232,42,2162
SAL50551,0,0,9,5,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,38,70,64,51,28,19,23,33,8,328
SAL50552,0,3,6,3,5,0,3,6,0,29,0,0,0,0,0,0,0,0,0,4,7,5,3,5,3,0,0,0,0,16,3,4,6,4,3,0,0,0,0,18,148,370,174,117,107,42,32,35,13,1038
SAL50553,8,0,35,12,0,7,3,8,0,77,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,18,0,3,4,0,0,0,5,5,9,30,77,133,223,140,89,50,77,105,10,910
SAL50554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,12
SAL50555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,11
SAL50556,5,0,29,11,0,7,3,14,0,70,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,4,3,5,3,24,0,4,5,5,0,3,0,6,4,34,75,277,132,252,82,86,72,255,20,1253
SAL50557,3,0,8,7,6,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,8,37,70,80,56,37,21,28,19,3,346
SAL50558,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,11,5,7,3,0,5,0,50
SAL50559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,4,0,0,4,0,0,3,0,36
SAL50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,14
SAL50561,3,0,3,8,4,0,0,0,0,19,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,3,0,4,0,0,0,0,4,0,12,65,79,82,50,52,12,17,26,0,375
SAL50562,4,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,41,82,35,19,17,16,3,13,0,227
SAL50563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50564,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,15,20,35,8,8,4,10,8,6,111
SAL50565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12
SAL50566,26,5,28,22,20,13,12,6,0,136,0,0,0,0,0,0,0,0,0,4,4,7,5,0,0,0,5,0,0,29,9,4,18,10,3,0,6,6,7,65,211,389,459,311,195,106,139,113,32,1949
SAL50567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,8,6,13,4,4,3,0,85
SAL50568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8
SAL50569,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,14,22,14,17,4,7,6,0,92
SAL50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL50571,9,0,9,8,11,3,0,5,0,43,0,0,0,0,0,0,0,0,0,5,6,8,0,3,3,0,0,0,0,20,4,0,0,0,6,0,0,3,10,23,219,452,168,96,124,47,28,37,15,1198
SAL50572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL50573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50574,25,11,104,68,39,42,36,63,3,392,0,0,0,3,0,0,6,0,0,13,11,8,18,8,7,10,20,15,0,92,8,10,44,23,3,10,26,43,35,201,323,818,1094,835,604,321,489,503,90,5085
SAL50575,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,16,9,9,3,0,6,0,96
SAL50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,12
SAL50577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,6,0,0,6,0,39
SAL50578,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,5,7,0,5,3,9,0,36
SAL50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,4,4,0,5,6,0,48
SAL50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,4,0,24
SAL50581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,4,0,0,0,22
SAL50582,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,15,13,15,6,4,3,13,7,0,72
SAL50583,16,3,56,21,6,18,14,18,0,159,0,0,4,0,0,0,0,3,0,10,3,6,6,3,5,6,4,7,0,37,4,3,12,11,3,8,12,6,14,86,172,322,484,398,143,128,196,181,29,2064
SAL50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11
SAL50585,3,5,8,11,3,5,9,6,0,43,0,0,0,0,0,0,0,0,0,0,3,4,5,6,4,0,0,0,0,23,0,0,3,4,5,0,0,0,10,26,105,231,158,104,112,30,28,34,15,824
SAL50586,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,14,31,21,10,8,0,9,9,3,105
SAL50587,15,10,49,30,22,10,7,13,0,157,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,0,0,4,0,33,3,3,17,10,14,9,0,12,15,93,441,1186,657,364,448,164,119,178,51,3609
SAL50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,0,0,9
SAL50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,14
SAL50592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,5,4,3,0,0,27
SAL50594,0,0,10,5,0,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,109,325,93,51,85,29,21,20,10,750
SAL50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
SAL50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,8
SAL50597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,19
SAL50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,3,0,0,0,0,23
SAL50599,13,4,17,9,6,8,0,0,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,0,18,0,7,3,0,7,3,0,5,3,30,389,860,190,127,245,89,33,41,18,1995
SAL50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,13
SAL50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,9,3,3,0,0,4,0,22
SAL50602,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,9,22,40,70,27,51,25,3,9,13,17,246
SAL50603,43,5,81,48,28,38,19,18,3,280,0,0,0,0,0,4,0,0,0,5,6,11,12,11,4,4,12,4,5,63,16,5,23,14,7,5,17,17,15,127,503,1006,934,616,440,237,302,231,56,4332
SAL50604,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,25,12,10,0,5,3,0,78
SAL50605,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,13
SAL50606,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,6
SAL50607,5,4,38,22,12,7,0,9,0,100,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,0,0,0,0,22,0,0,9,0,6,7,3,0,4,38,227,672,378,200,216,80,63,87,19,1943
SAL50608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,6,0,0,5,4,4,37
SAL50609,29,9,91,38,5,16,11,17,0,222,0,0,0,0,0,0,4,0,0,3,6,14,12,9,4,5,8,4,0,60,4,12,20,20,4,8,13,11,24,118,447,1303,759,530,334,172,167,232,69,4009
SAL50610,22,6,55,35,18,18,10,9,0,179,0,0,0,0,0,0,0,0,0,0,6,7,13,7,9,5,8,0,0,55,7,7,13,9,6,0,8,3,3,61,351,919,556,370,400,140,133,111,43,3021
SAL50611,3,0,7,14,9,3,10,0,0,43,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,12,0,0,6,6,3,0,3,0,0,17,111,270,213,92,89,33,85,30,9,925
SAL50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,0,0,3,0,0,32
SAL50613,30,12,101,40,28,36,41,9,6,303,0,0,0,0,4,0,0,0,0,10,10,3,7,11,8,6,15,3,0,72,7,13,15,6,9,8,14,3,14,88,569,1489,724,600,536,242,300,204,77,4754
SAL50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,4,0,16
SAL50615,5,0,16,13,5,0,8,10,0,60,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,15,7,0,9,6,4,3,0,9,5,47,84,129,213,93,70,32,65,208,23,927
SAL50616,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7
SAL50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50618,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,8,24,37,25,21,10,0,10,15,4,150
SAL50619,8,0,18,7,8,11,3,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,0,0,0,0,7,6,0,4,0,15,82,216,159,161,127,51,59,74,19,942
SAL50620,3,0,6,0,5,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,4,4,16,31,54,60,29,42,6,15,19,11,268
SAL50621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,5,0,22
SAL50622,29,6,48,31,26,8,6,18,0,179,0,0,0,0,0,0,0,0,0,3,6,3,9,5,0,3,0,4,0,33,6,3,17,9,5,9,8,6,7,76,251,619,580,353,255,115,107,157,49,2484
SAL50623,9,0,19,10,17,10,10,8,5,82,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,10,4,0,19,5,0,0,0,0,4,5,0,4,21,185,372,283,148,177,81,95,46,24,1414
